CellID,celltype,tech,UMAP1,UMAP2
human3_lib3.final_cell_0703,acinar,inDrop,-1.0480285,-11.61688
human3_lib2.final_cell_0109,acinar,inDrop,0.823305,-11.723499
D30.2_53,acinar,celseq2,9.40164,5.4578285
human3_lib4.final_cell_0171,acinar,inDrop,0.07226746,-11.746279
HP1506401_N23,acinar,smartseq2,9.856279,6.416
D28.3_51,acinar,celseq2,10.521025,5.5504436
human3_lib2.final_cell_0134,acinar,inDrop,0.09009651,-12.27748
human1_lib2.final_cell_0582,acinar,inDrop,-1.1783584,-10.426428
D28.5_37,acinar,celseq2,7.9176927,7.033272
human3_lib1.final_cell_0212,acinar,inDrop,-0.9291796,-11.703679
D28.3_90,acinar,celseq2,8.224187,7.0727158
human3_lib2.final_cell_0675,acinar,inDrop,-0.016409514,-10.279583
D31.1_21,acinar,celseq2,6.7279525,7.5868835
human3_lib3.final_cell_0205,acinar,inDrop,0.87973344,-10.26235
human3_lib4.final_cell_0184,acinar,inDrop,0.0758727,-10.340093
human3_lib3.final_cell_0079,acinar,inDrop,1.5583175,-10.374497
human3_lib2.final_cell_0060,acinar,inDrop,0.16505872,-10.903219
human3_lib1.final_cell_0204,acinar,inDrop,0.6533729,-10.880471
HP1506401_N9,acinar,smartseq2,9.387749,6.9009843
HP1526901T2D_H2,acinar,smartseq2,9.849431,5.228246
human3_lib4.final_cell_0070,acinar,inDrop,0.73157996,-10.023482
human3_lib3.final_cell_0415,acinar,inDrop,-0.25832975,-9.51276
HP1525301T2D_F10,acinar,smartseq2,9.656867,5.391002
D31.5_69,acinar,celseq2,5.4439483,7.829117
human3_lib3.final_cell_0208,acinar,inDrop,0.23242955,-10.928705
human3_lib1.final_cell_0038,acinar,inDrop,1.5987165,-11.997594
human3_lib4.final_cell_0533,acinar,inDrop,-0.95580745,-10.757787
human1_lib3.final_cell_0231,acinar,inDrop,-0.032959457,-10.353327
HP1504101T2D_C11,acinar,smartseq2,10.400251,5.562462
human3_lib3.final_cell_0066,acinar,inDrop,0.7377083,-11.414491
human3_lib4.final_cell_0108,acinar,inDrop,0.9269985,-10.511779
D30.7_1,acinar,celseq2,9.595682,5.8293743
human3_lib3.final_cell_0301,acinar,inDrop,0.99041533,-10.447272
human3_lib4.final_cell_0149,acinar,inDrop,-0.7459876,-12.030159
HP1508501T2D_B14,acinar,smartseq2,10.396383,5.839774
human3_lib4.final_cell_0003,acinar,inDrop,0.4376303,-12.0712
human3_lib3.final_cell_0266,acinar,inDrop,0.32773942,-10.07626
human3_lib1.final_cell_0373,acinar,inDrop,-1.1826943,-11.101398
D30.7_24,acinar,celseq2,7.2010293,7.3727245
human3_lib1.final_cell_0172,acinar,inDrop,1.3007845,-9.86385
human3_lib2.final_cell_0003,acinar,inDrop,1.3308222,-11.584045
AZ_F6,acinar,smartseq2,10.022169,6.39446
HP1508501T2D_I10,acinar,smartseq2,10.574552,5.6686783
human3_lib3.final_cell_0166,acinar,inDrop,0.15114394,-11.706
human3_lib2.final_cell_0101,acinar,inDrop,0.91836405,-10.140622
HP1508501T2D_G17,acinar,smartseq2,10.456522,5.732975
HP1525301T2D_L5,acinar,smartseq2,9.504641,5.4355865
human3_lib2.final_cell_0277,acinar,inDrop,1.5486932,-10.515263
D28.6_63,acinar,celseq2,9.72032,5.559351
human3_lib3.final_cell_0045,acinar,inDrop,0.4550501,-12.608843
HP1502401_G18,acinar,smartseq2,9.485802,5.933859
human3_lib1.final_cell_0483,acinar,inDrop,0.03920488,-11.083705
human3_lib4.final_cell_0575,acinar,inDrop,-1.0832577,-11.72663
human3_lib4.final_cell_0519,acinar,inDrop,-0.82655734,-10.291332
human3_lib4.final_cell_0512,acinar,inDrop,-0.55094993,-10.354349
human3_lib4.final_cell_0615,acinar,inDrop,-2.3463323,3.5471482
human3_lib4.final_cell_0555,acinar,inDrop,-0.7563238,-10.099146
human3_lib3.final_cell_0803,acinar,inDrop,-0.60581803,-10.426542
human3_lib1.final_cell_0013,acinar,inDrop,1.4123046,-11.657478
D31.2_75,acinar,celseq2,9.695721,6.319523
HP1506401_B14,acinar,smartseq2,9.290454,7.0050416
human3_lib2.final_cell_0006,acinar,inDrop,1.0912651,-12.313207
human3_lib1.final_cell_0300,acinar,inDrop,-1.0150722,-11.455649
D30.3_91,acinar,celseq2,8.216012,6.474627
human3_lib4.final_cell_0155,acinar,inDrop,0.39323786,-11.890288
human3_lib1.final_cell_0307,acinar,inDrop,0.69258475,-10.270925
human3_lib3.final_cell_0551,acinar,inDrop,-0.53920895,-11.737314
human3_lib2.final_cell_0069,acinar,inDrop,1.3888249,-10.110781
human3_lib3.final_cell_0111,acinar,inDrop,1.547167,-11.0996895
human3_lib4.final_cell_0087,acinar,inDrop,0.8217166,-10.392174
human3_lib2.final_cell_0299,acinar,inDrop,-0.23920219,-12.205302
human3_lib2.final_cell_0108,acinar,inDrop,1.2832897,-10.055862
HP1506401_J2,acinar,smartseq2,9.847161,6.016891
D31.5_70,acinar,celseq2,9.01336,6.7341623
human3_lib1.final_cell_0214,acinar,inDrop,-0.8065414,-10.519971
human3_lib2.final_cell_0107,acinar,inDrop,0.34311745,-12.249935
human3_lib4.final_cell_0742,acinar,inDrop,-1.3365104,-11.092733
human1_lib3.final_cell_0043,acinar,inDrop,0.25564432,-9.569287
human3_lib1.final_cell_0035,acinar,inDrop,1.0508713,-11.488612
human3_lib3.final_cell_0685,acinar,inDrop,-0.8636063,-11.933419
human1_lib3.final_cell_0469,acinar,inDrop,0.37495965,-8.921681
HP1502401_C1,acinar,smartseq2,9.225253,5.2531934
HP1506401_N5,acinar,smartseq2,8.761825,7.1217875
D31.7_77,acinar,celseq2,9.3465805,6.285866
human1_lib1.final_cell_0436,acinar,inDrop,-1.0731686,-9.894036
D31.6_9,acinar,celseq2,9.397487,5.688185
human3_lib2.final_cell_0020,acinar,inDrop,1.7850223,-10.706798
human3_lib2.final_cell_0180,acinar,inDrop,-0.15463814,-12.416828
human3_lib3.final_cell_0139,acinar,inDrop,0.41423637,-11.791117
D28.3_25,acinar,celseq2,9.901835,5.8739023
human3_lib1.final_cell_0268,acinar,inDrop,0.071785755,-10.806285
human3_lib4.final_cell_0746,acinar,inDrop,-1.1725016,-11.274076
human3_lib1.final_cell_0006,acinar,inDrop,1.9243215,-11.926784
human3_lib3.final_cell_0227,acinar,inDrop,1.154838,-10.633403
human3_lib3.final_cell_0059,acinar,inDrop,1.5377173,-10.513229
HP1502401_J2,acinar,smartseq2,9.731469,5.6291685
human3_lib2.final_cell_0135,acinar,inDrop,1.512345,-11.087078
D28.7_51,acinar,celseq2,9.507124,5.7402816
HP1506401_L22,acinar,smartseq2,5.7738533,9.225604
D31.4_70,acinar,celseq2,10.495576,5.815035
human3_lib2.final_cell_0027,acinar,inDrop,1.0778195,-10.849711
human3_lib2.final_cell_0019,acinar,inDrop,0.5567354,-11.922655
human3_lib4.final_cell_0783,acinar,inDrop,-0.87493944,-10.36735
D31.6_53,acinar,celseq2,9.932464,5.438999
human3_lib2.final_cell_0586,acinar,inDrop,-0.90272796,-10.90045
D28.4_63,acinar,celseq2,9.510234,6.819814
D28.3_91,acinar,celseq2,10.117288,5.668244
HP1508501T2D_F21,acinar,smartseq2,9.659151,5.568851
human1_lib2.final_cell_0616,acinar,inDrop,-1.2657039,-9.629414
human3_lib2.final_cell_0082,acinar,inDrop,1.053319,-12.019022
human3_lib1.final_cell_0022,acinar,inDrop,0.49494877,-11.5113
human1_lib3.final_cell_0020,acinar,inDrop,0.40500796,-10.969505
human3_lib3.final_cell_0243,acinar,inDrop,-0.5440639,-10.31081
human3_lib4.final_cell_0195,acinar,inDrop,-0.14799964,-11.648667
HP1508501T2D_A11,acinar,smartseq2,9.255689,6.004673
D31.3_73,acinar,celseq2,8.0035305,7.0997133
human3_lib3.final_cell_0019,acinar,inDrop,-0.073047616,-12.642
human3_lib4.final_cell_0131,acinar,inDrop,1.4773259,-11.901313
human3_lib3.final_cell_0157,acinar,inDrop,0.042908832,-11.951039
human3_lib3.final_cell_0241,acinar,inDrop,0.03421167,-10.721116
human1_lib1.final_cell_0029,acinar,inDrop,-0.8164468,-10.847747
human3_lib3.final_cell_0031,acinar,inDrop,0.35304382,-11.786415
HP1526901T2D_K17,acinar,smartseq2,9.890806,5.4322996
D28.4_4,acinar,celseq2,8.611142,1.058583
HP1506401_O21,acinar,smartseq2,9.488189,6.737082
D31.6_21,acinar,celseq2,6.420455,7.9730554
human3_lib3.final_cell_0651,acinar,inDrop,-1.7356629,-6.159461
human1_lib3.final_cell_0600,acinar,inDrop,-0.039844833,-9.397535
human3_lib1.final_cell_0439,acinar,inDrop,-1.2050383,-10.641291
human3_lib3.final_cell_0068,acinar,inDrop,1.1336085,-11.098903
human1_lib2.final_cell_0404,acinar,inDrop,-0.9218775,-10.2637825
D30.5_36,acinar,celseq2,10.379116,5.2758126
human3_lib4.final_cell_0039,acinar,inDrop,1.38478,-11.941649
D28.5_77,acinar,celseq2,7.4632053,7.2510667
human3_lib2.final_cell_0800,acinar,inDrop,-0.6711307,-10.048651
D30.8_63,acinar,celseq2,7.3797283,7.1370034
human3_lib2.final_cell_0174,acinar,inDrop,0.9021984,-11.580808
human3_lib4.final_cell_0076,acinar,inDrop,-0.3782395,-12.274293
human1_lib2.final_cell_0111,acinar,inDrop,0.07887893,-9.38693
human3_lib4.final_cell_0080,acinar,inDrop,0.5955075,-11.442143
human3_lib1.final_cell_0050,acinar,inDrop,0.52045494,-11.742651
human3_lib1.final_cell_0389,acinar,inDrop,-1.154964,-11.609257
human3_lib4.final_cell_0636,acinar,inDrop,-0.6922564,-7.8471837
human3_lib1.final_cell_0131,acinar,inDrop,0.46582583,-10.632861
D30.4_81,acinar,celseq2,8.982221,7.039028
D31.7_11,acinar,celseq2,9.231907,6.085519
human3_lib3.final_cell_0094,acinar,inDrop,0.727707,-12.254257
human3_lib3.final_cell_0126,acinar,inDrop,0.50039417,-12.093876
D31.8_11,acinar,celseq2,8.058011,6.7016087
human3_lib2.final_cell_0466,acinar,inDrop,1.3135631,-10.362161
human3_lib1.final_cell_0360,acinar,inDrop,-0.35468173,-10.667134
D31.5_4,acinar,celseq2,7.0971904,7.3627048
human3_lib4.final_cell_0005,acinar,inDrop,0.032048553,-12.686808
human3_lib3.final_cell_0060,acinar,inDrop,1.0536605,-11.590796
human3_lib3.final_cell_0162,acinar,inDrop,-0.64183617,-11.91594
human3_lib4.final_cell_0355,acinar,inDrop,-1.0705675,-10.860386
human3_lib2.final_cell_0226,acinar,inDrop,0.8746237,-11.829107
D28.5_54,acinar,celseq2,9.51761,5.8105083
HP1506401_B5,acinar,smartseq2,10.049056,5.904769
human3_lib3.final_cell_0268,acinar,inDrop,-0.23912755,-11.731042
human3_lib2.final_cell_0421,acinar,inDrop,-1.103574,-11.142673
human3_lib4.final_cell_0111,acinar,inDrop,0.5240812,-10.818548
human3_lib3.final_cell_0072,acinar,inDrop,1.500845,-12.029396
HP1525301T2D_F5,acinar,smartseq2,10.143233,5.1652794
human3_lib2.final_cell_0093,acinar,inDrop,0.45584482,-12.0182705
human3_lib4.final_cell_0371,acinar,inDrop,0.78072727,-10.367946
D30.2_1,acinar,celseq2,-1.1080426,3.0581079
human3_lib3.final_cell_0047,acinar,inDrop,1.1545182,-11.976231
HP1506401_N15,acinar,smartseq2,5.8807316,8.404535
human3_lib3.final_cell_0272,acinar,inDrop,0.5132304,-11.416789
human3_lib4.final_cell_0008,acinar,inDrop,1.7237117,-11.733499
human3_lib4.final_cell_0549,acinar,inDrop,0.06772719,-10.045433
human3_lib4.final_cell_0020,acinar,inDrop,0.47955737,-12.168871
HP1506401_L11,acinar,smartseq2,8.351187,7.144896
human3_lib2.final_cell_0078,acinar,inDrop,1.2198856,-11.252032
human3_lib4.final_cell_0207,acinar,inDrop,-0.48554233,-11.505183
human3_lib1.final_cell_0063,acinar,inDrop,0.6528432,-11.912091
human3_lib2.final_cell_0090,acinar,inDrop,1.7112029,-11.998955
human3_lib1.final_cell_0014,acinar,inDrop,2.0238597,-11.485199
human3_lib4.final_cell_0065,acinar,inDrop,0.30585456,-10.659522
human3_lib3.final_cell_0004,acinar,inDrop,0.5693136,-12.00076
HP1506401_P17,acinar,smartseq2,5.8358183,8.2814
human3_lib3.final_cell_0089,acinar,inDrop,0.48135987,-11.863406
human2_lib2.final_cell_0154,acinar,inDrop,-0.17359541,-7.0521197
HP1506401_G14,acinar,smartseq2,10.118364,6.4366474
D28.1_87,acinar,celseq2,9.99728,6.530662
human3_lib2.final_cell_0076,acinar,inDrop,1.4307982,-10.564532
HP1506401_O18,acinar,smartseq2,8.831802,7.0382247
human3_lib1.final_cell_0195,acinar,inDrop,0.62936497,-11.692245
D28.3_31,acinar,celseq2,8.455889,7.0979366
HP1525301T2D_D10,acinar,smartseq2,8.524094,6.4730263
human3_lib3.final_cell_0646,acinar,inDrop,-1.0515769,-10.865461
HP1508501T2D_O7,acinar,smartseq2,8.035734,6.8390274
human3_lib2.final_cell_0608,acinar,inDrop,0.176397,-9.169382
human1_lib1.final_cell_0012,acinar,inDrop,0.15640499,-11.665186
D30.2_17,acinar,celseq2,9.220568,5.265495
D30.3_45,acinar,celseq2,7.2548866,7.4638
human3_lib4.final_cell_0043,acinar,inDrop,0.10455132,-11.829918
human3_lib2.final_cell_0213,acinar,inDrop,0.8358015,-11.149812
AZ_H10,acinar,smartseq2,10.090519,5.4277506
human3_lib2.final_cell_0033,acinar,inDrop,0.91335607,-11.2524
human3_lib2.final_cell_0052,acinar,inDrop,1.4160463,-11.446644
human3_lib4.final_cell_0407,acinar,inDrop,0.30571294,-10.126917
human3_lib3.final_cell_0207,acinar,inDrop,0.81733185,-10.983585
human3_lib1.final_cell_0011,acinar,inDrop,1.4224148,-11.834157
human3_lib3.final_cell_0355,acinar,inDrop,-0.3741318,-10.074288
D31.3_40,acinar,celseq2,6.7925153,7.5600405
HP1506401_N1,acinar,smartseq2,6.3198314,7.732719
D28.4_86,acinar,celseq2,10.118517,6.143504
human3_lib1.final_cell_0057,acinar,inDrop,1.1884205,-11.454693
human3_lib4.final_cell_0056,acinar,inDrop,-0.22986852,-11.856652
human3_lib1.final_cell_0560,acinar,inDrop,-0.77166325,-10.745378
human3_lib1.final_cell_0440,acinar,inDrop,-1.1847576,-11.061111
human3_lib3.final_cell_0406,acinar,inDrop,0.5663332,-10.927266
human3_lib2.final_cell_0469,acinar,inDrop,-1.2330515,-11.556961
HP1502401_E20,acinar,smartseq2,10.166778,5.515113
human3_lib2.final_cell_0119,acinar,inDrop,0.4572232,-11.511758
HP1526901T2D_N4,acinar,smartseq2,9.078651,6.33291
D28.2_42,acinar,celseq2,10.535784,5.9190702
human3_lib2.final_cell_0486,acinar,inDrop,-0.6769609,-10.531887
D30.2_43,acinar,celseq2,9.365775,5.782503
human3_lib1.final_cell_0196,acinar,inDrop,-0.031333897,-12.034368
human3_lib1.final_cell_0119,acinar,inDrop,1.4853733,-11.736211
human3_lib4.final_cell_0418,acinar,inDrop,-0.5766526,-10.569657
HP1525301T2D_C7,acinar,smartseq2,9.953917,5.2538123
D31.8_27,acinar,celseq2,7.55524,7.1096654
HP1508501T2D_N13,acinar,smartseq2,9.299597,5.932483
human1_lib1.final_cell_0001,acinar,inDrop,0.77222544,-10.669893
human3_lib1.final_cell_0326,acinar,inDrop,0.13333976,-10.859665
human3_lib3.final_cell_0144,acinar,inDrop,1.2692442,-11.523955
human3_lib3.final_cell_0176,acinar,inDrop,1.0633016,-10.4845295
human3_lib4.final_cell_0044,acinar,inDrop,1.7382934,-10.989404
human3_lib2.final_cell_0260,acinar,inDrop,-0.99635744,-11.5496235
human3_lib2.final_cell_0097,acinar,inDrop,-0.2324072,-10.998117
human3_lib4.final_cell_0049,acinar,inDrop,1.1218556,-11.925607
human3_lib4.final_cell_0146,acinar,inDrop,1.0848536,-11.056931
human3_lib3.final_cell_0062,acinar,inDrop,1.1720113,-11.013315
HP1506401_E18,acinar,smartseq2,10.253334,6.0881586
human3_lib1.final_cell_0084,acinar,inDrop,0.33382607,-12.408551
human1_lib3.final_cell_0143,acinar,inDrop,0.10720705,-9.619175
human1_lib2.final_cell_0278,acinar,inDrop,-1.0490545,-10.58651
human3_lib3.final_cell_0192,acinar,inDrop,0.6333313,-11.134471
human3_lib1.final_cell_0082,acinar,inDrop,1.36521,-10.846236
human3_lib4.final_cell_0029,acinar,inDrop,1.3569832,-10.213844
human1_lib3.final_cell_0447,acinar,inDrop,-0.9582396,-10.487141
human3_lib3.final_cell_0453,acinar,inDrop,-1.0182883,-11.4117985
human3_lib3.final_cell_0610,acinar,inDrop,-1.0567763,-10.680127
human1_lib2.final_cell_0005,acinar,inDrop,0.27782696,-10.357932
human3_lib4.final_cell_0142,acinar,inDrop,0.5832259,-11.138382
HP1506401_M8,acinar,smartseq2,7.9907565,7.0264883
human3_lib3.final_cell_0203,acinar,inDrop,1.1043965,-11.774085
human1_lib3.final_cell_0541,acinar,inDrop,-0.45619744,-8.473553
human3_lib3.final_cell_0029,acinar,inDrop,1.9599329,-11.714913
D28.4_54,acinar,celseq2,10.275023,5.5164356
D28.4_67,acinar,celseq2,9.712614,5.421414
D28.2_87,acinar,celseq2,9.964269,5.478782
D28.7_62,acinar,celseq2,10.474149,5.4478006
human3_lib1.final_cell_0197,acinar,inDrop,0.5396805,-11.036124
HP1508501T2D_D18,acinar,smartseq2,10.407738,5.421338
human3_lib2.final_cell_0158,acinar,inDrop,0.54825175,-11.706873
HP1504101T2D_K19,acinar,smartseq2,9.901706,5.61506
human3_lib4.final_cell_0270,acinar,inDrop,0.24405888,-10.439549
human3_lib3.final_cell_0096,acinar,inDrop,-0.019800566,-12.1755295
human3_lib3.final_cell_0473,acinar,inDrop,-1.4376516,-10.705412
human3_lib4.final_cell_0665,acinar,inDrop,-0.9042476,-10.609221
human3_lib4.final_cell_0794,acinar,inDrop,-1.2194362,-10.714739
D29.7_49,acinar,celseq2,7.3613415,7.314207
human3_lib2.final_cell_0017,acinar,inDrop,1.4982443,-11.98116
human3_lib3.final_cell_0046,acinar,inDrop,0.36379832,-12.23116
human3_lib4.final_cell_0063,acinar,inDrop,0.35071597,-12.199453
human3_lib3.final_cell_0478,acinar,inDrop,-0.86809677,-10.929551
human3_lib4.final_cell_0032,acinar,inDrop,1.8683913,-11.506116
human1_lib2.final_cell_0126,acinar,inDrop,-1.0764639,-10.224478
HP1506401_C7,acinar,smartseq2,10.159995,5.9065824
human3_lib1.final_cell_0078,acinar,inDrop,0.12099139,-11.220468
human3_lib4.final_cell_0019,acinar,inDrop,1.5436519,-10.150215
human3_lib1.final_cell_0150,acinar,inDrop,1.0390792,-10.177114
human3_lib2.final_cell_0102,acinar,inDrop,0.24220304,-11.816567
human3_lib2.final_cell_0506,acinar,inDrop,-1.3032433,-11.405106
human3_lib1.final_cell_0476,acinar,inDrop,0.84240115,-10.598551
human3_lib1.final_cell_0603,acinar,inDrop,-1.2963489,-10.810214
HP1525301T2D_C23,acinar,smartseq2,8.880023,6.1789327
human3_lib4.final_cell_0064,acinar,inDrop,1.0820086,-10.824539
D31.2_53,acinar,celseq2,10.113351,5.382991
human3_lib2.final_cell_0049,acinar,inDrop,0.89806604,-12.278521
human3_lib2.final_cell_0763,acinar,inDrop,-0.37329173,-10.181353
human3_lib2.final_cell_0257,acinar,inDrop,-0.6522517,-9.899519
HP1526901T2D_I12,acinar,smartseq2,9.991909,5.375072
human1_lib3.final_cell_0025,acinar,inDrop,0.33492997,-11.346779
human1_lib3.final_cell_0628,acinar,inDrop,-0.9763363,-9.988566
human3_lib4.final_cell_0006,acinar,inDrop,1.9729835,-11.292352
human3_lib1.final_cell_0089,acinar,inDrop,0.80760694,-12.018733
human3_lib1.final_cell_0419,acinar,inDrop,-0.8636204,-11.758404
human3_lib4.final_cell_0126,acinar,inDrop,-0.03274262,-11.113045
human3_lib4.final_cell_0002,acinar,inDrop,1.6911001,-12.064151
human3_lib2.final_cell_0039,acinar,inDrop,0.7444552,-12.543612
HP1506401_K6,acinar,smartseq2,9.691067,5.720517
D31.2_87,acinar,celseq2,7.2605605,7.1138453
D30.1_72,acinar,celseq2,8.274592,6.67312
human3_lib1.final_cell_0025,acinar,inDrop,1.4780333,-12.195354
human3_lib4.final_cell_0106,acinar,inDrop,0.183584,-12.161702
human3_lib2.final_cell_0023,acinar,inDrop,1.9742044,-11.5171995
D31.2_26,acinar,celseq2,5.6437016,8.911726
HP1502401_M8,acinar,smartseq2,8.045671,6.64727
human3_lib3.final_cell_0795,acinar,inDrop,-0.32702512,-10.416301
human3_lib3.final_cell_0006,acinar,inDrop,1.6992761,-12.201035
human3_lib1.final_cell_0625,acinar,inDrop,-0.8895667,-10.635719
human3_lib4.final_cell_0342,acinar,inDrop,0.0044464404,-10.491678
HP1506401_B6,acinar,smartseq2,8.088861,6.8905263
D31.6_13,acinar,celseq2,9.070021,6.0622177
human3_lib2.final_cell_0235,acinar,inDrop,1.29325,-10.14882
D31.3_23,acinar,celseq2,5.6425533,7.783638
HP1502401_K12,acinar,smartseq2,7.0285697,7.302172
human3_lib1.final_cell_0698,acinar,inDrop,-1.3241187,-11.192468
human3_lib2.final_cell_0266,acinar,inDrop,0.25210604,-10.298272
human3_lib3.final_cell_0664,acinar,inDrop,-1.1726255,-11.610815
human3_lib2.final_cell_0009,acinar,inDrop,1.3234823,-11.727765
human3_lib1.final_cell_0168,acinar,inDrop,-0.14168648,-11.481555
HP1504101T2D_I6,acinar,smartseq2,9.709294,5.7101383
human3_lib3.final_cell_0467,acinar,inDrop,-0.3894759,-11.966007
human1_lib3.final_cell_0007,acinar,inDrop,1.1602203,-11.703708
human3_lib3.final_cell_0056,acinar,inDrop,1.2587543,-12.017318
human3_lib1.final_cell_0484,acinar,inDrop,-0.548712,-11.681145
human3_lib4.final_cell_0074,acinar,inDrop,1.9229015,-11.185003
D31.7_9,acinar,celseq2,7.5784836,7.0804167
human3_lib1.final_cell_0732,acinar,inDrop,-1.1577764,-10.753917
human4_lib1.final_cell_0115,acinar,inDrop,0.7358486,-9.263602
human3_lib4.final_cell_0706,acinar,inDrop,-0.8351333,-10.788041
human3_lib4.final_cell_0445,acinar,inDrop,-0.73913664,-10.4999895
human3_lib2.final_cell_0638,acinar,inDrop,-0.9691377,-11.492773
human3_lib4.final_cell_0459,acinar,inDrop,-0.72719765,-11.592749
human3_lib3.final_cell_0042,acinar,inDrop,0.79315907,-10.4477
human3_lib1.final_cell_0447,acinar,inDrop,0.89281577,-10.156231
human3_lib4.final_cell_0170,acinar,inDrop,0.061978485,-11.345695
D28.6_74,acinar,celseq2,9.584953,5.9678392
human3_lib4.final_cell_0356,acinar,inDrop,0.46712795,-10.550474
human1_lib3.final_cell_0508,acinar,inDrop,0.01728699,-10.116675
human3_lib4.final_cell_0662,acinar,inDrop,-0.43451685,-10.119831
human3_lib3.final_cell_0536,acinar,inDrop,0.3553197,-10.47981
human3_lib3.final_cell_0027,acinar,inDrop,0.35028863,-12.442227
D31.6_66,acinar,celseq2,9.680797,6.5790973
human3_lib1.final_cell_0349,acinar,inDrop,-0.4589565,-11.557787
human3_lib4.final_cell_0012,acinar,inDrop,1.525246,-11.871456
D28.6_4,acinar,celseq2,10.10555,5.3546147
