CellID,celltype,tech,UMAP1,UMAP2
human3_lib2.final_cell_0608-0,acinar,inDrop,11.117143,-9.025908
human1_lib1.final_cell_0012-0,acinar,inDrop,11.411409,-9.544093
human3_lib4.final_cell_0043-0,acinar,inDrop,11.979384,-10.395578
human3_lib2.final_cell_0213-0,acinar,inDrop,11.459726,-9.75847
human3_lib2.final_cell_0033-0,acinar,inDrop,11.729313,-9.573019
human3_lib2.final_cell_0052-0,acinar,inDrop,12.70729,-9.340501
human3_lib4.final_cell_0407-0,acinar,inDrop,11.589189,-9.32917
human3_lib3.final_cell_0207-0,acinar,inDrop,11.95167,-9.086808
human3_lib1.final_cell_0011-0,acinar,inDrop,12.467062,-8.950464
human3_lib3.final_cell_0355-0,acinar,inDrop,11.648742,-9.672849
human3_lib1.final_cell_0057-0,acinar,inDrop,12.2144785,-9.115194
human3_lib4.final_cell_0056-0,acinar,inDrop,11.4747715,-10.420015
human3_lib1.final_cell_0560-0,acinar,inDrop,11.483069,-10.299369
human3_lib1.final_cell_0440-0,acinar,inDrop,10.866783,-10.4644785
human3_lib3.final_cell_0406-0,acinar,inDrop,11.546588,-9.70082
human3_lib2.final_cell_0469-0,acinar,inDrop,10.89888,-10.878824
human3_lib2.final_cell_0119-0,acinar,inDrop,12.26221,-10.246193
human3_lib2.final_cell_0486-0,acinar,inDrop,11.162243,-10.163855
human3_lib1.final_cell_0196-0,acinar,inDrop,11.789121,-10.337912
human3_lib1.final_cell_0119-0,acinar,inDrop,12.011427,-9.404904
human3_lib4.final_cell_0418-0,acinar,inDrop,11.794262,-10.467069
human1_lib1.final_cell_0001-0,acinar,inDrop,11.114311,-9.679885
human3_lib1.final_cell_0326-0,acinar,inDrop,12.068045,-9.6737
human3_lib3.final_cell_0144-0,acinar,inDrop,11.861719,-9.566789
human3_lib3.final_cell_0176-0,acinar,inDrop,12.570293,-9.458675
human3_lib4.final_cell_0044-0,acinar,inDrop,12.610258,-9.188931
human3_lib2.final_cell_0260-0,acinar,inDrop,10.76107,-10.633134
human3_lib2.final_cell_0097-0,acinar,inDrop,11.3338,-10.332521
human3_lib4.final_cell_0049-0,acinar,inDrop,12.299119,-9.021698
human3_lib4.final_cell_0146-0,acinar,inDrop,12.411128,-9.146611
human3_lib3.final_cell_0062-0,acinar,inDrop,11.93435,-9.141974
human3_lib1.final_cell_0084-0,acinar,inDrop,11.945434,-10.452404
human1_lib3.final_cell_0143-0,acinar,inDrop,11.212966,-9.678582
human1_lib2.final_cell_0278-0,acinar,inDrop,10.977303,-10.427252
human3_lib3.final_cell_0192-0,acinar,inDrop,11.781581,-9.468607
human3_lib1.final_cell_0082-0,acinar,inDrop,11.972991,-9.200778
human3_lib4.final_cell_0029-0,acinar,inDrop,11.811641,-9.123984
human1_lib3.final_cell_0447-0,acinar,inDrop,10.757445,-9.99562
human3_lib3.final_cell_0453-0,acinar,inDrop,-6.0164347,-0.29511034
human3_lib3.final_cell_0610-0,acinar,inDrop,11.822822,-10.618522
human1_lib2.final_cell_0005-0,acinar,inDrop,12.029019,-9.350509
human3_lib4.final_cell_0142-0,acinar,inDrop,12.501352,-9.674206
human3_lib3.final_cell_0203-0,acinar,inDrop,12.169335,-9.598351
human1_lib3.final_cell_0541-0,acinar,inDrop,9.728928,-9.168539
human3_lib3.final_cell_0029-0,acinar,inDrop,12.239814,-9.020591
human3_lib1.final_cell_0197-0,acinar,inDrop,12.357124,-10.151169
human3_lib2.final_cell_0158-0,acinar,inDrop,12.444006,-10.202991
human3_lib4.final_cell_0270-0,acinar,inDrop,12.3184,-10.197955
human3_lib3.final_cell_0096-0,acinar,inDrop,11.899115,-10.2015085
human3_lib3.final_cell_0473-0,acinar,inDrop,10.841909,-10.750096
human3_lib4.final_cell_0665-0,acinar,inDrop,11.242416,-10.570241
human3_lib4.final_cell_0794-0,acinar,inDrop,10.7602825,-10.73051
human3_lib2.final_cell_0017-0,acinar,inDrop,12.086868,-9.272015
human3_lib3.final_cell_0046-0,acinar,inDrop,11.895595,-10.156651
human3_lib4.final_cell_0063-0,acinar,inDrop,11.999628,-10.265247
human3_lib3.final_cell_0478-0,acinar,inDrop,11.73481,-10.498549
human3_lib4.final_cell_0032-0,acinar,inDrop,12.901543,-8.742559
human1_lib2.final_cell_0126-0,acinar,inDrop,-5.99916,-0.2030029
human3_lib1.final_cell_0078-0,acinar,inDrop,11.709493,-10.141278
human3_lib4.final_cell_0019-0,acinar,inDrop,12.137508,-9.071904
human3_lib1.final_cell_0150-0,acinar,inDrop,12.555972,-9.847135
human3_lib2.final_cell_0102-0,acinar,inDrop,11.529116,-10.107244
human3_lib2.final_cell_0506-0,acinar,inDrop,10.715834,-10.718056
human3_lib1.final_cell_0476-0,acinar,inDrop,11.815729,-9.348066
human3_lib1.final_cell_0603-0,acinar,inDrop,11.033411,-10.316702
human3_lib4.final_cell_0064-0,acinar,inDrop,11.6736765,-9.784664
human3_lib2.final_cell_0049-0,acinar,inDrop,12.321104,-9.84751
human3_lib2.final_cell_0763-0,acinar,inDrop,11.689942,-10.477598
human3_lib2.final_cell_0257-0,acinar,inDrop,10.277122,-10.056441
human1_lib3.final_cell_0025-0,acinar,inDrop,11.543441,-9.413786
human1_lib3.final_cell_0628-0,acinar,inDrop,10.678296,-10.311545
human3_lib4.final_cell_0006-0,acinar,inDrop,12.274847,-8.764882
human3_lib1.final_cell_0089-0,acinar,inDrop,12.5609455,-9.908603
human3_lib1.final_cell_0419-0,acinar,inDrop,11.416775,-10.718882
human3_lib4.final_cell_0126-0,acinar,inDrop,11.832324,-10.08518
human3_lib4.final_cell_0002-0,acinar,inDrop,12.744581,-9.014405
human3_lib2.final_cell_0039-0,acinar,inDrop,12.211795,-9.607737
human3_lib1.final_cell_0025-0,acinar,inDrop,12.325473,-9.397865
human3_lib4.final_cell_0106-0,acinar,inDrop,12.037726,-10.000305
human3_lib2.final_cell_0023-0,acinar,inDrop,-4.070845,-12.118055
human3_lib3.final_cell_0795-0,acinar,inDrop,11.575163,-10.261431
human3_lib3.final_cell_0006-0,acinar,inDrop,12.742435,-8.896197
human3_lib1.final_cell_0625-0,acinar,inDrop,11.262649,-10.312061
human3_lib4.final_cell_0342-0,acinar,inDrop,7.966091,-2.8709824
human3_lib2.final_cell_0235-0,acinar,inDrop,11.695047,-8.94534
human3_lib1.final_cell_0698-0,acinar,inDrop,11.018507,-10.609529
human3_lib2.final_cell_0266-0,acinar,inDrop,11.2705765,-9.655264
human3_lib3.final_cell_0664-0,acinar,inDrop,10.654348,-10.842126
human3_lib2.final_cell_0009-0,acinar,inDrop,12.160984,-9.249966
human3_lib1.final_cell_0168-0,acinar,inDrop,11.607432,-10.305284
human3_lib3.final_cell_0467-0,acinar,inDrop,11.400377,-10.717937
human1_lib3.final_cell_0007-0,acinar,inDrop,11.996886,-9.278195
human3_lib3.final_cell_0056-0,acinar,inDrop,12.2876005,-9.775417
human3_lib1.final_cell_0484-0,acinar,inDrop,11.923143,-10.546418
human3_lib4.final_cell_0074-0,acinar,inDrop,12.546281,-8.886507
human3_lib1.final_cell_0732-0,acinar,inDrop,11.193708,-10.109243
human4_lib1.final_cell_0115-0,acinar,inDrop,10.563256,-8.571648
human3_lib4.final_cell_0706-0,acinar,inDrop,10.918805,-10.499942
human3_lib4.final_cell_0445-0,acinar,inDrop,11.609813,-10.368819
human3_lib2.final_cell_0638-0,acinar,inDrop,12.003304,-10.589239
human3_lib4.final_cell_0459-0,acinar,inDrop,11.278919,-10.181357
human3_lib3.final_cell_0042-0,acinar,inDrop,12.633401,-9.349724
human3_lib1.final_cell_0447-0,acinar,inDrop,11.116201,-8.971654
human3_lib4.final_cell_0170-0,acinar,inDrop,11.726688,-10.589514
human3_lib4.final_cell_0356-0,acinar,inDrop,12.321358,-10.10323
human1_lib3.final_cell_0508-0,acinar,inDrop,11.041382,-9.898055
human3_lib4.final_cell_0662-0,acinar,inDrop,11.862616,-10.065679
human3_lib3.final_cell_0536-0,acinar,inDrop,12.177396,-10.026287
human3_lib3.final_cell_0027-0,acinar,inDrop,12.149404,-9.892609
human3_lib1.final_cell_0349-0,acinar,inDrop,11.69084,-10.221035
human3_lib4.final_cell_0012-0,acinar,inDrop,12.883775,-9.10774
human3_lib1.final_cell_0545-0,acinar,inDrop,12.017667,-10.103384
human3_lib1.final_cell_0010-0,acinar,inDrop,12.046418,-9.745718
human3_lib2.final_cell_0002-0,acinar,inDrop,12.639685,-9.340312
human3_lib3.final_cell_0078-0,acinar,inDrop,12.454949,-9.532801
human3_lib1.final_cell_0015-0,acinar,inDrop,11.425944,-9.506961
human3_lib2.final_cell_0026-0,acinar,inDrop,12.5211,-8.939215
human1_lib3.final_cell_0171-0,acinar,inDrop,11.272392,-9.338321
human3_lib3.final_cell_0002-0,acinar,inDrop,12.731219,-9.146692
human1_lib3.final_cell_0001-0,acinar,inDrop,11.710976,-9.815815
human3_lib1.final_cell_0181-0,acinar,inDrop,11.502229,-9.213445
human2_lib1.final_cell_0050-0,activated_stellate,inDrop,6.912659,-1.9220383
human1_lib3.final_cell_0313-0,activated_stellate,inDrop,7.200121,-1.5169363
human1_lib3.final_cell_0288-0,activated_stellate,inDrop,7.1684484,-2.5713878
human3_lib1.final_cell_0747-0,activated_stellate,inDrop,7.907366,-1.890133
human1_lib3.final_cell_0005-0,activated_stellate,inDrop,7.1086087,-2.5861192
human1_lib3.final_cell_0151-0,activated_stellate,inDrop,7.212172,-2.4392087
human4_lib1.final_cell_0493-0,activated_stellate,inDrop,7.442518,-2.4265218
human4_lib3.final_cell_0644-0,activated_stellate,inDrop,7.312423,-1.6866819
human3_lib4.final_cell_0832-0,activated_stellate,inDrop,7.681985,-1.5776323
human4_lib3.final_cell_0590-0,activated_stellate,inDrop,7.1853476,-1.5451623
human1_lib3.final_cell_0013-0,activated_stellate,inDrop,6.8842425,-2.505882
human3_lib3.final_cell_0516-0,activated_stellate,inDrop,7.6250544,-1.7979063
human4_lib3.final_cell_0469-0,activated_stellate,inDrop,7.068314,-1.8926193
human2_lib3.final_cell_0100-0,activated_stellate,inDrop,6.8675294,-2.3890486
human2_lib3.final_cell_0488-0,activated_stellate,inDrop,7.6007104,-1.6743813
human1_lib1.final_cell_0046-0,activated_stellate,inDrop,7.123127,-2.2518702
human4_lib1.final_cell_0030-0,activated_stellate,inDrop,7.278798,-1.952825
human2_lib2.final_cell_0308-0,activated_stellate,inDrop,7.267467,-1.6675655
human3_lib1.final_cell_0262-0,activated_stellate,inDrop,7.153497,-2.5724845
human3_lib1.final_cell_0397-0,activated_stellate,inDrop,7.765771,-2.671534
human4_lib3.final_cell_0264-0,activated_stellate,inDrop,7.453137,-2.2421234
human3_lib3.final_cell_0915-0,activated_stellate,inDrop,7.7442055,-2.090036
human2_lib3.final_cell_0289-0,activated_stellate,inDrop,7.0183406,-2.006441
human2_lib2.final_cell_0559-0,activated_stellate,inDrop,7.546149,-1.4970437
human1_lib2.final_cell_0420-0,activated_stellate,inDrop,7.0399876,-2.4294941
human4_lib1.final_cell_0371-0,activated_stellate,inDrop,7.18766,-1.9713391
human3_lib2.final_cell_0344-0,activated_stellate,inDrop,7.5296655,-2.226989
human3_lib1.final_cell_0596-0,activated_stellate,inDrop,7.395543,-1.9641109
human4_lib1.final_cell_0066-0,activated_stellate,inDrop,7.209425,-2.5052252
human1_lib3.final_cell_0251-0,activated_stellate,inDrop,7.339518,-2.540592
human3_lib2.final_cell_0650-0,activated_stellate,inDrop,7.8742914,-1.5996786
human2_lib3.final_cell_0240-0,activated_stellate,inDrop,7.415358,-2.0260432
human4_lib3.final_cell_0287-0,activated_stellate,inDrop,7.375665,-1.6625249
human1_lib2.final_cell_0475-0,activated_stellate,inDrop,7.2181005,-1.9275588
human3_lib3.final_cell_0682-0,activated_stellate,inDrop,7.786602,-2.022436
human3_lib4.final_cell_0327-0,activated_stellate,inDrop,7.425777,-2.5063076
human3_lib4.final_cell_0593-0,activated_stellate,inDrop,7.933645,-2.0770195
human3_lib4.final_cell_0343-0,activated_stellate,inDrop,7.431542,-1.8347954
human3_lib2.final_cell_0794-0,activated_stellate,inDrop,7.7679234,-1.7773827
human3_lib2.final_cell_0651-0,activated_stellate,inDrop,7.517555,-2.2333407
human3_lib3.final_cell_0154-0,activated_stellate,inDrop,7.4983516,-2.4839659
human2_lib3.final_cell_0357-0,activated_stellate,inDrop,7.3589993,-1.8553385
human2_lib2.final_cell_0401-0,activated_stellate,inDrop,7.145007,-1.7838936
human2_lib1.final_cell_0234-0,activated_stellate,inDrop,7.3035817,-1.691389
human2_lib1.final_cell_0350-0,activated_stellate,inDrop,7.28343,-2.0268903
human1_lib1.final_cell_0041-0,activated_stellate,inDrop,6.9420257,-2.6274118
human4_lib1.final_cell_0400-0,activated_stellate,inDrop,6.9592767,-2.2781458
human4_lib3.final_cell_0396-0,activated_stellate,inDrop,6.842888,-1.9791481
human1_lib3.final_cell_0271-0,activated_stellate,inDrop,7.502548,-2.07168
human3_lib4.final_cell_0675-0,activated_stellate,inDrop,7.81376,-1.7042373
human3_lib1.final_cell_0499-0,activated_stellate,inDrop,7.53434,-1.9613527
human4_lib1.final_cell_0128-0,activated_stellate,inDrop,7.1546755,-2.4509988
human4_lib3.final_cell_0260-0,activated_stellate,inDrop,6.9472404,-2.5745354
human1_lib2.final_cell_0612-0,activated_stellate,inDrop,7.911717,-1.480987
human3_lib2.final_cell_0760-0,activated_stellate,inDrop,7.8911095,-1.944455
human2_lib2.final_cell_0386-0,activated_stellate,inDrop,-4.791442,2.3867264
human3_lib4.final_cell_0684-0,activated_stellate,inDrop,7.837296,-1.8368225
human3_lib1.final_cell_0761-0,activated_stellate,inDrop,7.836549,-2.0921535
human3_lib2.final_cell_0271-0,activated_stellate,inDrop,7.603657,-2.3187933
human3_lib2.final_cell_0239-0,activated_stellate,inDrop,7.404729,-2.6077201
human3_lib3.final_cell_0806-0,activated_stellate,inDrop,7.3145447,-1.611125
human3_lib1.final_cell_0361-0,activated_stellate,inDrop,7.6030726,-2.0086808
human2_lib1.final_cell_0394-0,activated_stellate,inDrop,7.3629127,-1.961134
human3_lib3.final_cell_0523-0,activated_stellate,inDrop,7.590354,-1.5698262
human1_lib3.final_cell_0691-0,activated_stellate,inDrop,7.921303,-1.2759825
human4_lib3.final_cell_0600-0,activated_stellate,inDrop,7.096399,-1.8385562
human3_lib1.final_cell_0653-0,activated_stellate,inDrop,7.6283927,-2.2877655
human1_lib1.final_cell_0045-0,activated_stellate,inDrop,7.2227383,-2.301608
human2_lib1.final_cell_0523-0,activated_stellate,inDrop,6.903646,-2.1311595
human3_lib2.final_cell_0847-0,activated_stellate,inDrop,-4.273636,-7.172638
human1_lib1.final_cell_0219-0,activated_stellate,inDrop,7.276254,-1.9179305
