CellID,celltype,tech,UMAP1,UMAP2
human3_lib2.final_cell_0069,acinar,inDrop,-0.9743237,-10.977796
human3_lib3.final_cell_0111,acinar,inDrop,-0.50787205,-11.656974
human3_lib4.final_cell_0087,acinar,inDrop,-0.09663763,-10.897863
human3_lib2.final_cell_0299,acinar,inDrop,1.1841235,-11.828461
human3_lib2.final_cell_0108,acinar,inDrop,-0.6406414,-10.810954
HP1506401_J2,acinar,smartseq2,11.289571,8.645525
D31.5_70,acinar,celseq2,10.003631,9.242993
human3_lib1.final_cell_0214,acinar,inDrop,1.4130394,-10.472053
human3_lib2.final_cell_0107,acinar,inDrop,0.73832846,-11.996212
human3_lib4.final_cell_0742,acinar,inDrop,2.0385578,-10.618712
human1_lib3.final_cell_0043,acinar,inDrop,0.00885759,-9.97688
human3_lib1.final_cell_0035,acinar,inDrop,0.097662605,-11.759915
human3_lib3.final_cell_0685,acinar,inDrop,2.1093802,-11.295751
human1_lib3.final_cell_0469,acinar,inDrop,-0.20479155,-9.287026
HP1502401_C1,acinar,smartseq2,11.258377,7.790171
HP1506401_N5,acinar,smartseq2,9.839379,9.611704
D31.7_77,acinar,celseq2,10.551098,8.895542
human1_lib1.final_cell_0436,acinar,inDrop,1.365823,-9.54163
D31.6_9,acinar,celseq2,10.796481,8.393804
human3_lib2.final_cell_0020,acinar,inDrop,-0.9260015,-11.445513
human3_lib2.final_cell_0180,acinar,inDrop,1.5611838,-11.748394
human3_lib3.final_cell_0139,acinar,inDrop,0.6628275,-11.7139845
D28.3_25,acinar,celseq2,11.127544,8.9671
human3_lib1.final_cell_0268,acinar,inDrop,0.89775485,-10.876068
human3_lib4.final_cell_0746,acinar,inDrop,1.9711939,-10.626864
human3_lib1.final_cell_0006,acinar,inDrop,-0.9378991,-12.432216
human3_lib3.final_cell_0227,acinar,inDrop,-0.28118512,-10.932853
human3_lib3.final_cell_0059,acinar,inDrop,-0.7586504,-11.263379
HP1502401_J2,acinar,smartseq2,11.115551,8.412017
human3_lib2.final_cell_0135,acinar,inDrop,-0.51523674,-11.859176
D28.7_51,acinar,celseq2,11.050584,8.694092
HP1506401_L22,acinar,smartseq2,6.657932,9.497322
D31.4_70,acinar,celseq2,11.616816,9.086115
human3_lib2.final_cell_0027,acinar,inDrop,-0.39025837,-11.183317
human3_lib2.final_cell_0019,acinar,inDrop,0.21771517,-12.186635
human3_lib4.final_cell_0783,acinar,inDrop,1.5864973,-10.421866
D31.6_53,acinar,celseq2,11.249526,8.558552
human3_lib2.final_cell_0586,acinar,inDrop,1.725112,-10.511138
D28.4_63,acinar,celseq2,10.42985,9.550514
D28.3_91,acinar,celseq2,11.264465,8.787487
HP1508501T2D_F21,acinar,smartseq2,11.05863,8.553627
human1_lib2.final_cell_0616,acinar,inDrop,1.7892612,-9.325986
human3_lib2.final_cell_0082,acinar,inDrop,0.10836285,-12.073269
human3_lib1.final_cell_0022,acinar,inDrop,0.22449192,-11.770119
human1_lib3.final_cell_0020,acinar,inDrop,-0.070860855,-10.352956
human3_lib3.final_cell_0243,acinar,inDrop,1.0130296,-10.381408
human3_lib4.final_cell_0195,acinar,inDrop,1.0823623,-11.553753
HP1508501T2D_A11,acinar,smartseq2,10.510203,8.711912
D31.3_73,acinar,celseq2,9.232523,9.076036
human3_lib3.final_cell_0019,acinar,inDrop,1.4443798,-12.095498
human3_lib4.final_cell_0131,acinar,inDrop,-0.46763656,-12.081426
human3_lib3.final_cell_0157,acinar,inDrop,1.2694839,-11.521731
human3_lib3.final_cell_0241,acinar,inDrop,0.40597877,-11.108712
human1_lib1.final_cell_0029,acinar,inDrop,1.3257633,-10.242252
human3_lib3.final_cell_0031,acinar,inDrop,0.47968194,-11.761905
HP1526901T2D_K17,acinar,smartseq2,11.520943,8.465665
D28.4_4,acinar,celseq2,10.533102,2.9397073
HP1506401_O21,acinar,smartseq2,10.58205,9.396918
D31.6_21,acinar,celseq2,7.8375373,9.199848
human3_lib3.final_cell_0651,acinar,inDrop,-0.3929324,-6.072834
human1_lib3.final_cell_0600,acinar,inDrop,0.40385288,-9.602442
human3_lib1.final_cell_0439,acinar,inDrop,1.9371295,-10.346342
human3_lib3.final_cell_0068,acinar,inDrop,-0.37764028,-11.537039
human1_lib2.final_cell_0404,acinar,inDrop,1.3593515,-9.961034
D30.5_36,acinar,celseq2,11.772672,8.72714
human3_lib4.final_cell_0039,acinar,inDrop,-0.44901806,-12.314844
D28.5_77,acinar,celseq2,8.645485,8.96135
human3_lib2.final_cell_0800,acinar,inDrop,1.1719347,-10.277127
D30.8_63,acinar,celseq2,8.846766,8.757461
human3_lib2.final_cell_0174,acinar,inDrop,-0.04360649,-12.031816
human3_lib4.final_cell_0076,acinar,inDrop,1.4361897,-11.753436
human1_lib2.final_cell_0111,acinar,inDrop,0.17871353,-9.629712
human3_lib4.final_cell_0080,acinar,inDrop,0.44688037,-11.754222
human3_lib1.final_cell_0050,acinar,inDrop,0.31120834,-11.639513
human3_lib1.final_cell_0389,acinar,inDrop,2.132747,-10.833506
human3_lib4.final_cell_0636,acinar,inDrop,-0.0447319,-6.461241
human3_lib1.final_cell_0131,acinar,inDrop,0.10288197,-11.250515
D30.4_81,acinar,celseq2,9.993994,9.577518
D31.7_11,acinar,celseq2,10.348675,8.752157
human3_lib3.final_cell_0094,acinar,inDrop,0.48857173,-12.301355
human3_lib3.final_cell_0126,acinar,inDrop,0.63428706,-11.968445
D31.8_11,acinar,celseq2,9.308025,8.838904
human3_lib2.final_cell_0466,acinar,inDrop,-0.58586794,-10.805708
human3_lib1.final_cell_0360,acinar,inDrop,0.9590074,-10.80007
D31.5_4,acinar,celseq2,8.443722,8.975105
human3_lib4.final_cell_0005,acinar,inDrop,1.2312708,-12.109829
human3_lib3.final_cell_0060,acinar,inDrop,-0.33440116,-12.157309
human3_lib3.final_cell_0162,acinar,inDrop,1.6104076,-11.566621
human3_lib4.final_cell_0355,acinar,inDrop,1.8151745,-10.457372
human3_lib2.final_cell_0226,acinar,inDrop,0.16363212,-12.179362
D28.5_54,acinar,celseq2,10.666581,8.541076
HP1506401_B5,acinar,smartseq2,11.410324,8.815161
human3_lib3.final_cell_0268,acinar,inDrop,1.0851067,-11.60838
human3_lib2.final_cell_0421,acinar,inDrop,2.0594926,-10.745079
human3_lib4.final_cell_0111,acinar,inDrop,0.4239399,-11.010271
human3_lib3.final_cell_0072,acinar,inDrop,-0.4903511,-12.176581
HP1525301T2D_F5,acinar,smartseq2,11.652889,8.494622
human3_lib2.final_cell_0093,acinar,inDrop,0.5118776,-12.029799
human3_lib4.final_cell_0371,acinar,inDrop,-0.036572024,-10.627539
D30.2_1,acinar,celseq2,1.1631986,0.34407616
human3_lib3.final_cell_0047,acinar,inDrop,-0.040558815,-12.405958
HP1506401_N15,acinar,smartseq2,7.4812784,9.193654
human3_lib3.final_cell_0272,acinar,inDrop,0.76970106,-11.353804
human3_lib4.final_cell_0008,acinar,inDrop,-0.8234011,-12.200319
human3_lib4.final_cell_0549,acinar,inDrop,0.47131371,-10.314347
human3_lib4.final_cell_0020,acinar,inDrop,0.5209558,-12.376749
HP1506401_L11,acinar,smartseq2,9.4735565,9.2888155
human3_lib2.final_cell_0078,acinar,inDrop,-0.19456749,-11.622341
human3_lib4.final_cell_0207,acinar,inDrop,1.4071375,-11.187829
human3_lib1.final_cell_0063,acinar,inDrop,0.44098356,-12.128572
human3_lib2.final_cell_0090,acinar,inDrop,-0.6467213,-12.22141
human3_lib1.final_cell_0014,acinar,inDrop,-1.0812819,-12.148199
human3_lib4.final_cell_0065,acinar,inDrop,0.5232164,-10.884237
human3_lib3.final_cell_0004,acinar,inDrop,0.43202537,-12.00039
HP1506401_P17,acinar,smartseq2,7.3506513,9.18976
human3_lib3.final_cell_0089,acinar,inDrop,0.6958451,-11.670277
human2_lib2.final_cell_0154,acinar,inDrop,0.2721448,-6.857732
HP1506401_G14,acinar,smartseq2,11.193443,9.321243
D28.1_87,acinar,celseq2,10.94674,9.386202
human3_lib2.final_cell_0076,acinar,inDrop,-0.69571227,-11.10605
HP1506401_O18,acinar,smartseq2,9.8668375,9.568166
human3_lib1.final_cell_0195,acinar,inDrop,0.3965164,-11.879081
D28.3_31,acinar,celseq2,9.586071,9.437987
HP1525301T2D_D10,acinar,smartseq2,9.914907,8.811495
human3_lib3.final_cell_0646,acinar,inDrop,1.7961966,-10.439677
HP1508501T2D_O7,acinar,smartseq2,9.309375,8.79888
human3_lib2.final_cell_0608,acinar,inDrop,0.082310766,-9.636765
human1_lib1.final_cell_0012,acinar,inDrop,0.49903223,-11.151919
D30.2_17,acinar,celseq2,11.184606,7.906965
D30.3_45,acinar,celseq2,8.461274,8.90626
human3_lib4.final_cell_0043,acinar,inDrop,0.7900331,-11.402587
human3_lib2.final_cell_0213,acinar,inDrop,0.07205545,-11.658886
AZ_H10,acinar,smartseq2,11.47463,8.401621
human3_lib2.final_cell_0033,acinar,inDrop,0.06624774,-11.532525
human3_lib2.final_cell_0052,acinar,inDrop,-0.6994405,-11.927078
human3_lib4.final_cell_0407,acinar,inDrop,0.30183783,-10.451281
human3_lib3.final_cell_0207,acinar,inDrop,0.031401508,-11.194051
human3_lib1.final_cell_0011,acinar,inDrop,-0.4172773,-12.337378
human3_lib3.final_cell_0355,acinar,inDrop,0.57503235,-10.382445
D31.3_40,acinar,celseq2,8.08426,8.904062
HP1506401_N1,acinar,smartseq2,7.827584,8.937095
D28.4_86,acinar,celseq2,11.212978,9.143057
human3_lib1.final_cell_0057,acinar,inDrop,-0.12911732,-11.697226
human3_lib4.final_cell_0056,acinar,inDrop,1.0632741,-11.573458
human3_lib1.final_cell_0560,acinar,inDrop,1.382617,-10.55626
human3_lib1.final_cell_0440,acinar,inDrop,2.009449,-10.534361
human3_lib3.final_cell_0406,acinar,inDrop,0.9505629,-10.874475
human3_lib2.final_cell_0469,acinar,inDrop,2.1297927,-11.03995
HP1502401_E20,acinar,smartseq2,11.3638315,8.895999
human3_lib2.final_cell_0119,acinar,inDrop,0.45118195,-11.83255
HP1526901T2D_N4,acinar,smartseq2,10.300948,8.897761
D28.2_42,acinar,celseq2,11.517734,9.178753
human3_lib2.final_cell_0486,acinar,inDrop,1.2877387,-10.429314
D30.2_43,acinar,celseq2,10.893117,8.369029
human3_lib1.final_cell_0196,acinar,inDrop,0.9826917,-11.903974
human3_lib1.final_cell_0119,acinar,inDrop,-0.42903352,-11.986184
human3_lib4.final_cell_0418,acinar,inDrop,1.2116976,-10.563769
HP1525301T2D_C7,acinar,smartseq2,11.656346,8.487744
D31.8_27,acinar,celseq2,8.786512,8.9051285
HP1508501T2D_N13,acinar,smartseq2,10.840478,8.576024
human1_lib1.final_cell_0001,acinar,inDrop,-0.05136816,-10.855443
human3_lib1.final_cell_0326,acinar,inDrop,0.5703706,-11.086441
human3_lib3.final_cell_0144,acinar,inDrop,-0.018338475,-11.779826
human3_lib3.final_cell_0176,acinar,inDrop,-0.21640985,-10.895518
human3_lib4.final_cell_0044,acinar,inDrop,-0.7995935,-11.671241
human3_lib2.final_cell_0260,acinar,inDrop,1.8990732,-10.968441
human3_lib2.final_cell_0097,acinar,inDrop,0.69463676,-11.253863
human3_lib4.final_cell_0049,acinar,inDrop,-0.16184713,-12.242698
human3_lib4.final_cell_0146,acinar,inDrop,-0.063677676,-11.484784
human3_lib3.final_cell_0062,acinar,inDrop,-0.33939853,-11.549689
HP1506401_E18,acinar,smartseq2,11.361484,9.22822
human3_lib1.final_cell_0084,acinar,inDrop,0.8885004,-12.296127
human1_lib3.final_cell_0143,acinar,inDrop,0.25885567,-9.745071
human1_lib2.final_cell_0278,acinar,inDrop,1.653655,-9.872842
human3_lib3.final_cell_0192,acinar,inDrop,0.31345883,-11.140226
human3_lib1.final_cell_0082,acinar,inDrop,-0.45913813,-11.355715
human3_lib4.final_cell_0029,acinar,inDrop,-0.65794796,-11.082704
human1_lib3.final_cell_0447,acinar,inDrop,1.5466819,-9.970742
human3_lib3.final_cell_0453,acinar,inDrop,2.2509487,-10.873812
human3_lib3.final_cell_0610,acinar,inDrop,1.849002,-10.276909
human1_lib2.final_cell_0005,acinar,inDrop,-0.007961263,-10.20332
human3_lib4.final_cell_0142,acinar,inDrop,0.24551435,-11.474469
HP1506401_M8,acinar,smartseq2,9.140617,8.998571
human3_lib3.final_cell_0203,acinar,inDrop,-0.043383338,-11.973981
human1_lib3.final_cell_0541,acinar,inDrop,0.44789815,-8.130984
human3_lib3.final_cell_0029,acinar,inDrop,-0.8025955,-12.168178
D28.4_54,acinar,celseq2,11.711599,8.77147
D28.4_67,acinar,celseq2,11.097135,8.305514
D28.2_87,acinar,celseq2,11.499413,8.565797
D28.7_62,acinar,celseq2,11.792974,8.8277855
human3_lib1.final_cell_0197,acinar,inDrop,0.36803406,-11.400911
HP1508501T2D_D18,acinar,smartseq2,11.805532,8.807915
human3_lib2.final_cell_0158,acinar,inDrop,0.5053285,-12.066927
HP1504101T2D_K19,acinar,smartseq2,11.417984,8.749047
human3_lib4.final_cell_0270,acinar,inDrop,0.31836838,-11.075458
human3_lib3.final_cell_0096,acinar,inDrop,1.2406114,-11.879297
human3_lib3.final_cell_0473,acinar,inDrop,2.1489754,-10.190255
human3_lib4.final_cell_0665,acinar,inDrop,1.3842738,-10.347534
human3_lib4.final_cell_0794,acinar,inDrop,2.0198755,-10.349953
D29.7_49,acinar,celseq2,8.623016,9.020868
human3_lib2.final_cell_0017,acinar,inDrop,-0.39839578,-12.245797
human3_lib3.final_cell_0046,acinar,inDrop,0.47382405,-12.122295
human3_lib4.final_cell_0063,acinar,inDrop,0.7070475,-11.998261
human3_lib3.final_cell_0478,acinar,inDrop,1.6362077,-10.669622
human3_lib4.final_cell_0032,acinar,inDrop,-0.9063765,-12.136298
human1_lib2.final_cell_0126,acinar,inDrop,1.4744043,-9.84689
HP1506401_C7,acinar,smartseq2,11.515158,8.860508
human3_lib1.final_cell_0078,acinar,inDrop,0.63283694,-11.397347
human3_lib4.final_cell_0019,acinar,inDrop,-0.9059227,-11.111553
human3_lib1.final_cell_0150,acinar,inDrop,-0.2576234,-10.641784
human3_lib2.final_cell_0102,acinar,inDrop,0.74804014,-11.925965
human3_lib2.final_cell_0506,acinar,inDrop,2.1134322,-10.843177
human3_lib1.final_cell_0476,acinar,inDrop,0.0040928246,-10.814259
human3_lib1.final_cell_0603,acinar,inDrop,2.0963132,-10.372152
HP1525301T2D_C23,acinar,smartseq2,10.275222,8.740618
human3_lib4.final_cell_0064,acinar,inDrop,-0.12857297,-11.1191225
D31.2_53,acinar,celseq2,11.32607,8.548765
human3_lib2.final_cell_0049,acinar,inDrop,0.039741952,-12.269181
human3_lib2.final_cell_0763,acinar,inDrop,1.0143285,-10.406716
human3_lib2.final_cell_0257,acinar,inDrop,1.0102648,-10.137646
HP1526901T2D_I12,acinar,smartseq2,11.4926815,8.586568
human1_lib3.final_cell_0025,acinar,inDrop,0.28566948,-11.231647
human1_lib3.final_cell_0628,acinar,inDrop,1.410619,-9.750417
human3_lib4.final_cell_0006,acinar,inDrop,-1.0178787,-11.8688755
human3_lib1.final_cell_0089,acinar,inDrop,0.1745065,-12.39041
human3_lib1.final_cell_0419,acinar,inDrop,2.0892544,-11.170909
human3_lib4.final_cell_0126,acinar,inDrop,0.6808413,-11.23551
human3_lib4.final_cell_0002,acinar,inDrop,-0.6766886,-12.129247
human3_lib2.final_cell_0039,acinar,inDrop,0.48940194,-12.394267
HP1506401_K6,acinar,smartseq2,11.302627,8.428033
D31.2_87,acinar,celseq2,8.744781,8.754483
D30.1_72,acinar,celseq2,9.455037,8.9435425
human3_lib1.final_cell_0025,acinar,inDrop,-0.27775258,-12.44536
human3_lib4.final_cell_0106,acinar,inDrop,0.77792555,-11.917076
human3_lib2.final_cell_0023,acinar,inDrop,-1.0466002,-12.093046
D31.2_26,acinar,celseq2,6.8813095,9.3172
HP1502401_M8,acinar,smartseq2,9.3896885,8.735637
human3_lib3.final_cell_0795,acinar,inDrop,0.93772733,-10.341392
human3_lib3.final_cell_0006,acinar,inDrop,-0.8459587,-12.283478
human3_lib1.final_cell_0625,acinar,inDrop,1.5973836,-10.495629
human3_lib4.final_cell_0342,acinar,inDrop,0.46175116,-10.790836
HP1506401_B6,acinar,smartseq2,9.3522005,9.032902
D31.6_13,acinar,celseq2,10.441582,8.551866
human3_lib2.final_cell_0235,acinar,inDrop,-0.517135,-10.793675
D31.3_23,acinar,celseq2,7.239567,8.489276
HP1502401_K12,acinar,smartseq2,8.4507675,8.798511
human3_lib1.final_cell_0698,acinar,inDrop,2.1192157,-10.593036
human3_lib2.final_cell_0266,acinar,inDrop,0.11497353,-10.689725
human3_lib3.final_cell_0664,acinar,inDrop,2.138973,-11.009528
human3_lib2.final_cell_0009,acinar,inDrop,-0.21530671,-12.008435
human3_lib1.final_cell_0168,acinar,inDrop,1.020444,-11.651781
HP1504101T2D_I6,acinar,smartseq2,11.204292,8.552474
human3_lib3.final_cell_0467,acinar,inDrop,1.4761541,-11.491557
human1_lib3.final_cell_0007,acinar,inDrop,-0.17042029,-11.585088
human3_lib3.final_cell_0056,acinar,inDrop,-0.10634443,-12.149399
human3_lib1.final_cell_0484,acinar,inDrop,1.6258452,-11.318853
human3_lib4.final_cell_0074,acinar,inDrop,-0.9675705,-11.924516
D31.7_9,acinar,celseq2,8.939157,8.802426
human3_lib1.final_cell_0732,acinar,inDrop,1.8370398,-10.399756
human4_lib1.final_cell_0115,acinar,inDrop,-0.47353345,-9.331515
human3_lib4.final_cell_0706,acinar,inDrop,1.5872458,-10.3714695
human3_lib4.final_cell_0445,acinar,inDrop,1.2924471,-10.43339
human3_lib2.final_cell_0638,acinar,inDrop,1.8587598,-10.828359
human3_lib4.final_cell_0459,acinar,inDrop,1.748738,-10.952623
human3_lib3.final_cell_0042,acinar,inDrop,-0.073323704,-10.890434
human3_lib1.final_cell_0447,acinar,inDrop,0.1700065,-10.468904
human3_lib4.final_cell_0170,acinar,inDrop,0.6262988,-11.492394
D28.6_74,acinar,celseq2,10.863977,8.828345
human3_lib4.final_cell_0356,acinar,inDrop,0.27572075,-10.911446
human1_lib3.final_cell_0508,acinar,inDrop,0.3338155,-10.225804
human3_lib4.final_cell_0662,acinar,inDrop,1.0727848,-10.333892
human3_lib3.final_cell_0536,acinar,inDrop,0.32743946,-10.666764
human3_lib3.final_cell_0027,acinar,inDrop,0.82987934,-12.24973
D31.6_66,acinar,celseq2,10.670408,9.351823
human3_lib1.final_cell_0349,acinar,inDrop,1.3116564,-11.378685
human3_lib4.final_cell_0012,acinar,inDrop,-0.60827374,-12.331225
D28.6_4,acinar,celseq2,11.6484165,8.408625
HP1506401_J14,acinar,smartseq2,9.747162,8.760547
D28.7_75,acinar,celseq2,8.156089,8.854245
human3_lib1.final_cell_0545,acinar,inDrop,1.243194,-10.3982115
