CellID,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0044,acinar,inDrop,-1.8441377,6.6641636
D30.5_79,acinar,celseq2,8.62436,-1.5476131
D28.8_39,acinar,celseq2,9.913673,-2.607138
human1_lib3.final_cell_0031,acinar,inDrop,-3.2671628,5.8702164
human3_lib1.final_cell_0117,acinar,inDrop,-1.9545357,6.7717957
human3_lib2.final_cell_0083,acinar,inDrop,-1.9230319,7.047971
D30.6_37,acinar,celseq2,8.776435,-1.5630332
HP1506401_B16,acinar,smartseq2,10.287436,-1.4462054
human3_lib1.final_cell_0112,acinar,inDrop,-2.369906,7.664694
human3_lib3.final_cell_0022,acinar,inDrop,-2.918549,7.985326
human3_lib1.final_cell_0391,acinar,inDrop,-3.0545394,6.081618
human3_lib1.final_cell_0215,acinar,inDrop,-3.6077852,7.1223783
human1_lib1.final_cell_0461,acinar,inDrop,-3.6792266,6.020236
human3_lib2.final_cell_0685,acinar,inDrop,-3.6910768,6.395981
human3_lib4.final_cell_0272,acinar,inDrop,-1.8054683,6.738168
HP1506401_D3,acinar,smartseq2,10.8407,-2.1502652
human3_lib3.final_cell_0163,acinar,inDrop,-2.5191224,6.826558
human1_lib1.final_cell_0182,acinar,inDrop,-3.1845214,5.822041
HP1504101T2D_J16,acinar,smartseq2,9.049068,-2.1754677
human3_lib2.final_cell_0105,acinar,inDrop,-2.1394668,6.274168
human3_lib4.final_cell_0466,acinar,inDrop,-3.130755,7.843418
D30.4_18,acinar,celseq2,9.268698,-2.208083
human3_lib3.final_cell_0044,acinar,inDrop,-2.0024679,6.6620326
D28.5_63,acinar,celseq2,9.54548,-1.8075498
HP1504901_F23,acinar,smartseq2,10.27548,-1.0270805
human3_lib1.final_cell_0069,acinar,inDrop,-3.2750247,6.5736203
D31.3_89,acinar,celseq2,10.0889435,-3.0152588
human3_lib4.final_cell_0103,acinar,inDrop,-2.3482902,7.884295
human3_lib2.final_cell_0036,acinar,inDrop,-1.6772523,6.8914638
HP1506401_J15,acinar,smartseq2,10.084171,-2.594663
human3_lib1.final_cell_0505,acinar,inDrop,-3.377421,7.5525765
HP1506401_O16,acinar,smartseq2,10.454192,-1.736838
human3_lib2.final_cell_0267,acinar,inDrop,-1.8619167,7.423322
human3_lib3.final_cell_0703,acinar,inDrop,-4.077451,7.6190653
human3_lib2.final_cell_0109,acinar,inDrop,-2.8708737,6.289737
D30.2_53,acinar,celseq2,8.921208,-2.0647445
human3_lib4.final_cell_0171,acinar,inDrop,-3.8292153,6.9501414
HP1506401_N23,acinar,smartseq2,10.292907,-2.1832626
D28.3_51,acinar,celseq2,9.7726755,-3.183191
human3_lib2.final_cell_0134,acinar,inDrop,-2.4618497,7.627892
human1_lib2.final_cell_0582,acinar,inDrop,-4.1422653,7.263393
D28.5_37,acinar,celseq2,9.711705,-1.5971878
human3_lib1.final_cell_0212,acinar,inDrop,-3.973914,7.328321
D28.3_90,acinar,celseq2,9.82591,-1.3753973
human3_lib2.final_cell_0675,acinar,inDrop,-3.379545,7.0796285
D31.1_21,acinar,celseq2,9.461018,-1.4396044
human3_lib3.final_cell_0205,acinar,inDrop,-2.4408891,7.439687
human3_lib4.final_cell_0184,acinar,inDrop,-2.7937658,7.8654013
human3_lib3.final_cell_0079,acinar,inDrop,-2.7121751,6.35466
human3_lib2.final_cell_0060,acinar,inDrop,-2.8085184,7.17241
human3_lib1.final_cell_0204,acinar,inDrop,-2.2392082,7.000703
HP1506401_N9,acinar,smartseq2,10.640901,-1.8110605
HP1526901T2D_H2,acinar,smartseq2,9.46905,-2.590796
human3_lib4.final_cell_0070,acinar,inDrop,-3.1031973,6.159977
human3_lib3.final_cell_0415,acinar,inDrop,-2.946103,6.5431066
HP1525301T2D_F10,acinar,smartseq2,9.211177,-2.245954
D31.5_69,acinar,celseq2,8.467827,-1.0681107
human3_lib3.final_cell_0208,acinar,inDrop,-2.4465258,7.2100644
human3_lib1.final_cell_0038,acinar,inDrop,-1.9576795,7.1965
human3_lib4.final_cell_0533,acinar,inDrop,-3.6850312,7.0694346
human1_lib3.final_cell_0231,acinar,inDrop,-3.4465182,5.867554
HP1504101T2D_C11,acinar,smartseq2,9.66517,-2.742323
human3_lib3.final_cell_0066,acinar,inDrop,-2.21982,7.580644
human3_lib4.final_cell_0108,acinar,inDrop,-2.7854931,6.929341
D30.7_1,acinar,celseq2,9.868105,-2.4469557
human3_lib3.final_cell_0301,acinar,inDrop,-2.5666876,6.2843485
human3_lib4.final_cell_0149,acinar,inDrop,-3.2821248,8.228537
HP1508501T2D_B14,acinar,smartseq2,10.127436,-2.9218128
human3_lib4.final_cell_0003,acinar,inDrop,-2.1927655,7.8797593
human3_lib3.final_cell_0266,acinar,inDrop,-10.738703,-3.36621
human3_lib1.final_cell_0373,acinar,inDrop,-3.4375026,7.991115
D30.7_24,acinar,celseq2,8.697464,-1.4056844
human3_lib1.final_cell_0172,acinar,inDrop,-3.192487,6.617062
human3_lib2.final_cell_0003,acinar,inDrop,-3.0952442,6.987113
AZ_F6,acinar,smartseq2,10.636409,-2.4746542
HP1508501T2D_I10,acinar,smartseq2,9.881975,-3.2841928
human3_lib3.final_cell_0166,acinar,inDrop,-3.5946658,6.811018
human3_lib2.final_cell_0101,acinar,inDrop,-2.3009062,6.591166
HP1508501T2D_G17,acinar,smartseq2,10.227113,-2.9198556
HP1525301T2D_L5,acinar,smartseq2,9.683613,-2.6620471
human3_lib2.final_cell_0277,acinar,inDrop,-2.7991915,6.7285724
D28.6_63,acinar,celseq2,9.889363,-2.8851774
human3_lib3.final_cell_0045,acinar,inDrop,-2.8933933,8.121252
HP1502401_G18,acinar,smartseq2,9.93852,-2.7433498
human3_lib1.final_cell_0483,acinar,inDrop,-2.5844667,7.004871
human3_lib4.final_cell_0575,acinar,inDrop,-3.6306713,8.003965
human3_lib4.final_cell_0519,acinar,inDrop,-3.6130521,7.7568674
human3_lib4.final_cell_0512,acinar,inDrop,-3.4899926,6.5587363
human3_lib4.final_cell_0615,acinar,inDrop,-3.4114122,7.4254794
human3_lib4.final_cell_0555,acinar,inDrop,-3.1085663,7.5258584
human3_lib3.final_cell_0803,acinar,inDrop,-3.9600308,7.0608783
human3_lib1.final_cell_0013,acinar,inDrop,-1.6650543,7.597996
D31.2_75,acinar,celseq2,10.502759,-2.410928
HP1506401_B14,acinar,smartseq2,10.691828,-1.8295326
human3_lib2.final_cell_0006,acinar,inDrop,-1.9077039,7.265041
human3_lib1.final_cell_0300,acinar,inDrop,-3.7007883,8.07694
D30.3_91,acinar,celseq2,8.407694,-1.6960475
human3_lib4.final_cell_0155,acinar,inDrop,-2.9782283,7.864438
human3_lib1.final_cell_0307,acinar,inDrop,-1.9849161,6.827983
human3_lib3.final_cell_0551,acinar,inDrop,-4.254925,7.149165
human3_lib2.final_cell_0069,acinar,inDrop,-1.8460672,6.4946976
human3_lib3.final_cell_0111,acinar,inDrop,-1.8092117,7.0491724
human3_lib4.final_cell_0087,acinar,inDrop,-2.611242,7.036393
human3_lib2.final_cell_0299,acinar,inDrop,-3.058842,8.110518
human3_lib2.final_cell_0108,acinar,inDrop,-2.928738,6.1985717
HP1506401_J2,acinar,smartseq2,9.484539,-2.033179
D31.5_70,acinar,celseq2,10.100871,-1.9886564
human3_lib1.final_cell_0214,acinar,inDrop,-3.8777566,7.498225
human3_lib2.final_cell_0107,acinar,inDrop,-3.2289855,8.048688
human3_lib4.final_cell_0742,acinar,inDrop,-4.032538,7.459157
human1_lib3.final_cell_0043,acinar,inDrop,-3.275572,5.878323
human3_lib1.final_cell_0035,acinar,inDrop,-3.4037085,7.022877
human3_lib3.final_cell_0685,acinar,inDrop,-3.3091824,7.7841725
human1_lib3.final_cell_0469,acinar,inDrop,-3.6042666,2.1921482
HP1502401_C1,acinar,smartseq2,9.041544,-2.182499
HP1506401_N5,acinar,smartseq2,10.219468,-1.0321784
D31.7_77,acinar,celseq2,10.187394,-2.30431
human1_lib1.final_cell_0436,acinar,inDrop,-3.849657,6.081902
D31.6_9,acinar,celseq2,9.557637,-2.8009923
human3_lib2.final_cell_0020,acinar,inDrop,-1.6968029,6.854088
human3_lib2.final_cell_0180,acinar,inDrop,-3.184131,8.155119
human3_lib3.final_cell_0139,acinar,inDrop,-3.6083763,6.7388
D28.3_25,acinar,celseq2,10.202826,-2.6054428
human3_lib1.final_cell_0268,acinar,inDrop,-3.3701453,6.734341
human3_lib4.final_cell_0746,acinar,inDrop,-3.5589588,7.869018
human3_lib1.final_cell_0006,acinar,inDrop,-2.1660464,6.9979367
human3_lib3.final_cell_0227,acinar,inDrop,-2.0940936,6.191042
human3_lib3.final_cell_0059,acinar,inDrop,-1.7143929,6.778228
HP1502401_J2,acinar,smartseq2,9.829509,-3.0635579
human3_lib2.final_cell_0135,acinar,inDrop,-1.9411554,6.5181866
D28.7_51,acinar,celseq2,9.820338,-2.4598207
HP1506401_L22,acinar,smartseq2,8.537318,-0.16944793
D31.4_70,acinar,celseq2,10.10865,-3.0010986
human3_lib2.final_cell_0027,acinar,inDrop,-2.1564775,7.530091
human3_lib2.final_cell_0019,acinar,inDrop,-1.8597149,7.5786157
human3_lib4.final_cell_0783,acinar,inDrop,-3.9276564,7.3742476
D31.6_53,acinar,celseq2,9.611869,-2.7200696
human3_lib2.final_cell_0586,acinar,inDrop,-3.8152652,7.130397
D28.4_63,acinar,celseq2,10.771251,-2.043565
D28.3_91,acinar,celseq2,10.01087,-2.7241986
HP1508501T2D_F21,acinar,smartseq2,9.894055,-2.8286483
human1_lib2.final_cell_0616,acinar,inDrop,-3.9676397,5.8961062
human3_lib2.final_cell_0082,acinar,inDrop,-1.9024962,6.6207566
human3_lib1.final_cell_0022,acinar,inDrop,-2.6973577,7.9989057
human1_lib3.final_cell_0020,acinar,inDrop,-2.430968,6.151601
human3_lib3.final_cell_0243,acinar,inDrop,-3.5867033,7.311529
human3_lib4.final_cell_0195,acinar,inDrop,-3.0713677,7.420216
HP1508501T2D_A11,acinar,smartseq2,10.024153,-2.3851318
D31.3_73,acinar,celseq2,9.964286,-1.6736902
human3_lib3.final_cell_0019,acinar,inDrop,-3.0907984,8.314096
human3_lib4.final_cell_0131,acinar,inDrop,-2.3195555,7.1932817
human3_lib3.final_cell_0157,acinar,inDrop,-3.5370548,7.2092957
human3_lib3.final_cell_0241,acinar,inDrop,-3.2850382,7.071357
human1_lib1.final_cell_0029,acinar,inDrop,-3.7069867,6.3065763
human3_lib3.final_cell_0031,acinar,inDrop,-3.2028134,7.889491
HP1526901T2D_K17,acinar,smartseq2,9.833735,-2.8793962
D28.4_4,acinar,celseq2,8.986875,-3.180874
HP1506401_O21,acinar,smartseq2,10.522606,-1.9844114
D31.6_21,acinar,celseq2,9.425662,-0.6985443
human3_lib3.final_cell_0651,acinar,inDrop,-2.7794113,1.9862976
human1_lib3.final_cell_0600,acinar,inDrop,-3.3570848,5.878846
human3_lib1.final_cell_0439,acinar,inDrop,-3.885346,6.9128475
human3_lib3.final_cell_0068,acinar,inDrop,-2.9683316,6.58229
human1_lib2.final_cell_0404,acinar,inDrop,-3.7462668,6.354672
D30.5_36,acinar,celseq2,9.767994,-3.1135004
human3_lib4.final_cell_0039,acinar,inDrop,-1.9277852,7.0753603
D28.5_77,acinar,celseq2,9.437102,-1.6286775
human3_lib2.final_cell_0800,acinar,inDrop,-3.9586363,7.0505548
D30.8_63,acinar,celseq2,8.810881,-1.6982468
human3_lib2.final_cell_0174,acinar,inDrop,-2.2174795,7.558592
human3_lib4.final_cell_0076,acinar,inDrop,-3.0007598,8.218308
human1_lib2.final_cell_0111,acinar,inDrop,-3.3058484,5.9662356
human3_lib4.final_cell_0080,acinar,inDrop,-2.2094467,7.322418
human3_lib1.final_cell_0050,acinar,inDrop,-3.0771172,7.2746787
human3_lib1.final_cell_0389,acinar,inDrop,-3.964424,7.2027135
human3_lib4.final_cell_0636,acinar,inDrop,-2.902533,2.2278094
human3_lib1.final_cell_0131,acinar,inDrop,-2.2792397,7.1286273
D30.4_81,acinar,celseq2,10.538629,-1.5335734
D31.7_11,acinar,celseq2,10.147012,-2.2883804
human3_lib3.final_cell_0094,acinar,inDrop,-3.0955708,7.9858
human3_lib3.final_cell_0126,acinar,inDrop,-2.8044465,7.055227
D31.8_11,acinar,celseq2,9.063375,-1.7729175
human3_lib2.final_cell_0466,acinar,inDrop,-2.4726145,6.819476
human3_lib1.final_cell_0360,acinar,inDrop,-3.1603038,7.073353
D31.5_4,acinar,celseq2,9.339006,-1.4722654
human3_lib4.final_cell_0005,acinar,inDrop,-2.7171192,7.773231
human3_lib3.final_cell_0060,acinar,inDrop,-2.0064776,7.5809956
human3_lib3.final_cell_0162,acinar,inDrop,-3.361522,7.942357
human3_lib4.final_cell_0355,acinar,inDrop,-3.714681,7.333125
human3_lib2.final_cell_0226,acinar,inDrop,-1.787887,7.301476
D28.5_54,acinar,celseq2,9.815946,-2.29697
HP1506401_B5,acinar,smartseq2,10.113983,-2.3908365
human3_lib3.final_cell_0268,acinar,inDrop,-2.9182682,7.355952
human3_lib2.final_cell_0421,acinar,inDrop,-3.3130097,7.915459
human3_lib4.final_cell_0111,acinar,inDrop,-2.9821012,7.1467876
human3_lib3.final_cell_0072,acinar,inDrop,-3.083128,6.8761544
HP1525301T2D_F5,acinar,smartseq2,9.411478,-2.2484024
human3_lib2.final_cell_0093,acinar,inDrop,-2.2245867,6.772128
human3_lib4.final_cell_0371,acinar,inDrop,-2.901645,6.452147
D30.2_1,acinar,celseq2,9.983944,-1.5583227
human3_lib3.final_cell_0047,acinar,inDrop,-1.9181474,7.4906054
HP1506401_N15,acinar,smartseq2,9.945479,-1.0187104
human3_lib3.final_cell_0272,acinar,inDrop,-3.3878539,6.76935
human3_lib4.final_cell_0008,acinar,inDrop,-2.067228,7.238191
human3_lib4.final_cell_0549,acinar,inDrop,-3.4347384,6.8344655
human3_lib4.final_cell_0020,acinar,inDrop,-1.841437,7.6736336
HP1506401_L11,acinar,smartseq2,9.881545,-1.0778036
human3_lib2.final_cell_0078,acinar,inDrop,-3.4350753,6.8746266
human3_lib4.final_cell_0207,acinar,inDrop,-3.512852,7.952516
human3_lib1.final_cell_0063,acinar,inDrop,-2.342267,7.4344897
human3_lib2.final_cell_0090,acinar,inDrop,-3.1506188,6.894202
human3_lib1.final_cell_0014,acinar,inDrop,-2.363066,6.8184
human3_lib4.final_cell_0065,acinar,inDrop,-3.2863667,6.849982
human3_lib3.final_cell_0004,acinar,inDrop,-2.7562368,7.31757
HP1506401_P17,acinar,smartseq2,10.066278,-0.9476089
human3_lib3.final_cell_0089,acinar,inDrop,-2.954053,7.613803
human2_lib2.final_cell_0154,acinar,inDrop,-3.0203362,4.8232813
HP1506401_G14,acinar,smartseq2,10.598618,-2.4542718
D28.1_87,acinar,celseq2,10.695706,-2.3963313
human3_lib2.final_cell_0076,acinar,inDrop,-2.2113163,6.6884155
HP1506401_O18,acinar,smartseq2,10.366817,-1.2216837
human3_lib1.final_cell_0195,acinar,inDrop,-2.531298,6.3540034
D28.3_31,acinar,celseq2,10.396546,-1.2498548
HP1525301T2D_D10,acinar,smartseq2,8.87055,-1.4592856
human3_lib3.final_cell_0646,acinar,inDrop,-4.127486,7.089499
HP1508501T2D_O7,acinar,smartseq2,9.601654,-1.575916
human3_lib2.final_cell_0608,acinar,inDrop,-3.3135169,6.056825
human1_lib1.final_cell_0012,acinar,inDrop,-2.4838598,6.4108458
D30.2_17,acinar,celseq2,9.226839,-2.2003417
D30.3_45,acinar,celseq2,8.724255,-1.3430426
human3_lib4.final_cell_0043,acinar,inDrop,-3.0058503,7.8597927
human3_lib2.final_cell_0213,acinar,inDrop,-3.482068,7.1183324
AZ_H10,acinar,smartseq2,9.540213,-2.4014885
human3_lib2.final_cell_0033,acinar,inDrop,-3.2264333,7.3306494
human3_lib2.final_cell_0052,acinar,inDrop,-1.7317781,7.218442
human3_lib4.final_cell_0407,acinar,inDrop,-3.2401552,6.2456822
human3_lib3.final_cell_0207,acinar,inDrop,-2.301818,6.120564
human3_lib1.final_cell_0011,acinar,inDrop,-1.7466487,7.1930466
human3_lib3.final_cell_0355,acinar,inDrop,-3.0789666,7.118548
D31.3_40,acinar,celseq2,9.246947,-1.3767637
HP1506401_N1,acinar,smartseq2,9.581223,-1.5749604
D28.4_86,acinar,celseq2,10.642835,-2.573187
human3_lib1.final_cell_0057,acinar,inDrop,-3.003901,6.6072106
human3_lib4.final_cell_0056,acinar,inDrop,-3.3724334,7.9344754
human3_lib1.final_cell_0560,acinar,inDrop,-3.483872,7.0448246
human3_lib1.final_cell_0440,acinar,inDrop,-3.7927115,7.3183804
human3_lib3.final_cell_0406,acinar,inDrop,-3.6070538,6.8564787
human3_lib2.final_cell_0469,acinar,inDrop,-3.700615,7.7514873
HP1502401_E20,acinar,smartseq2,10.043455,-3.1128876
human3_lib2.final_cell_0119,acinar,inDrop,-2.6574757,8.07534
HP1526901T2D_N4,acinar,smartseq2,9.780452,-1.9912101
D28.2_42,acinar,celseq2,10.4589205,-2.838595
human3_lib2.final_cell_0486,acinar,inDrop,-3.6805224,7.533435
D30.2_43,acinar,celseq2,9.716689,-2.3851418
human3_lib1.final_cell_0196,acinar,inDrop,-2.5934775,8.045009
human3_lib1.final_cell_0119,acinar,inDrop,-3.305874,6.7486653
human3_lib4.final_cell_0418,acinar,inDrop,-2.912636,7.845199
HP1525301T2D_C7,acinar,smartseq2,9.0890665,-2.5605807
D31.8_27,acinar,celseq2,9.359436,-1.6310455
HP1508501T2D_N13,acinar,smartseq2,9.548225,-1.9500672
human1_lib1.final_cell_0001,acinar,inDrop,-3.3883317,5.9668193
human3_lib1.final_cell_0326,acinar,inDrop,-2.737822,7.4667654
human3_lib3.final_cell_0144,acinar,inDrop,-3.302491,6.9356365
human3_lib3.final_cell_0176,acinar,inDrop,-1.849066,6.8750415
human3_lib4.final_cell_0044,acinar,inDrop,-2.035782,6.5381126
human3_lib2.final_cell_0260,acinar,inDrop,-4.053181,7.281461
human3_lib2.final_cell_0097,acinar,inDrop,-2.7909155,8.231833
human3_lib4.final_cell_0049,acinar,inDrop,-1.9522765,6.8195868
human3_lib4.final_cell_0146,acinar,inDrop,-3.1915355,6.7644525
human3_lib3.final_cell_0062,acinar,inDrop,-3.186925,6.7550974
HP1506401_E18,acinar,smartseq2,10.531048,-2.6794655
human3_lib1.final_cell_0084,acinar,inDrop,-2.5365255,7.985796
human1_lib3.final_cell_0143,acinar,inDrop,-2.610689,6.7914133
human1_lib2.final_cell_0278,acinar,inDrop,-3.965824,6.781839
human3_lib3.final_cell_0192,acinar,inDrop,-3.0084405,6.9933214
human3_lib1.final_cell_0082,acinar,inDrop,-2.6420531,6.7660003
human3_lib4.final_cell_0029,acinar,inDrop,-2.0969014,6.5876265
human1_lib3.final_cell_0447,acinar,inDrop,-3.485572,6.1627455
human3_lib3.final_cell_0453,acinar,inDrop,-3.3552952,8.087612
human3_lib3.final_cell_0610,acinar,inDrop,-3.4846728,7.6310053
human1_lib2.final_cell_0005,acinar,inDrop,-2.959175,6.817703
human3_lib4.final_cell_0142,acinar,inDrop,-3.0827827,7.6035604
HP1506401_M8,acinar,smartseq2,9.69157,-1.0663954
human3_lib3.final_cell_0203,acinar,inDrop,-4.036896,7.0082617
human1_lib3.final_cell_0541,acinar,inDrop,-3.3728223,6.1216793
human3_lib3.final_cell_0029,acinar,inDrop,-2.3321722,7.042568
D28.4_54,acinar,celseq2,9.832535,-3.0135536
D28.4_67,acinar,celseq2,9.75966,-3.0618281
D28.2_87,acinar,celseq2,9.498641,-2.3592649
D28.7_62,acinar,celseq2,9.694422,-2.9791176
human3_lib1.final_cell_0197,acinar,inDrop,-3.0339253,7.3832607
HP1508501T2D_D18,acinar,smartseq2,9.304227,-3.143774
human3_lib2.final_cell_0158,acinar,inDrop,-2.354968,7.897777
HP1504101T2D_K19,acinar,smartseq2,9.367175,-2.5824306
human3_lib4.final_cell_0270,acinar,inDrop,-3.1617255,6.849371
human3_lib3.final_cell_0096,acinar,inDrop,-2.4875097,7.804636
human3_lib3.final_cell_0473,acinar,inDrop,-4.1388493,7.6836643
human3_lib4.final_cell_0665,acinar,inDrop,-3.8274148,7.708068
human3_lib4.final_cell_0794,acinar,inDrop,-3.996476,7.6188154
D29.7_49,acinar,celseq2,9.041935,-1.2213819
human3_lib2.final_cell_0017,acinar,inDrop,-3.1214063,7.308834
human3_lib3.final_cell_0046,acinar,inDrop,-2.9408042,7.767582
human3_lib4.final_cell_0063,acinar,inDrop,-2.9133685,8.05072
human3_lib3.final_cell_0478,acinar,inDrop,-3.5523152,7.371356
human3_lib4.final_cell_0032,acinar,inDrop,-1.9732252,6.9009542
human1_lib2.final_cell_0126,acinar,inDrop,-3.8366718,6.52189
HP1506401_C7,acinar,smartseq2,9.921079,-2.4017498
human3_lib1.final_cell_0078,acinar,inDrop,-2.6667573,7.8709254
human3_lib4.final_cell_0019,acinar,inDrop,-3.1123195,6.1898
human3_lib1.final_cell_0150,acinar,inDrop,-1.9243206,6.8827224
human3_lib2.final_cell_0102,acinar,inDrop,-3.3018484,7.78505
human3_lib2.final_cell_0506,acinar,inDrop,-3.9149108,7.7083993
human3_lib1.final_cell_0476,acinar,inDrop,-2.3463326,6.447903
human3_lib1.final_cell_0603,acinar,inDrop,-3.945917,7.1417994
HP1525301T2D_C23,acinar,smartseq2,9.557503,-2.1022139
human3_lib4.final_cell_0064,acinar,inDrop,-2.6244452,6.1956825
D31.2_53,acinar,celseq2,10.036061,-3.1439035
human3_lib2.final_cell_0049,acinar,inDrop,-2.752542,7.4222903
human3_lib2.final_cell_0763,acinar,inDrop,-3.8448246,7.052756
human3_lib2.final_cell_0257,acinar,inDrop,-2.953579,7.217535
HP1526901T2D_I12,acinar,smartseq2,9.5569725,-2.555102
human1_lib3.final_cell_0025,acinar,inDrop,-3.5008492,6.373723
human1_lib3.final_cell_0628,acinar,inDrop,-3.9932215,7.550631
human3_lib4.final_cell_0006,acinar,inDrop,-2.5497584,6.4531794
human3_lib1.final_cell_0089,acinar,inDrop,-1.8797143,7.7978005
human3_lib1.final_cell_0419,acinar,inDrop,-3.3169515,7.14713
human3_lib4.final_cell_0126,acinar,inDrop,-2.3687043,7.5282135
human3_lib4.final_cell_0002,acinar,inDrop,-2.5632188,6.9633055
human3_lib2.final_cell_0039,acinar,inDrop,-3.2982194,7.3809476
HP1506401_K6,acinar,smartseq2,9.309116,-1.8030565
D31.2_87,acinar,celseq2,8.559229,-1.4733803
D30.1_72,acinar,celseq2,9.792989,-1.885752
human3_lib1.final_cell_0025,acinar,inDrop,-2.1935756,7.6567497
human3_lib4.final_cell_0106,acinar,inDrop,-3.0154862,7.509976
human3_lib2.final_cell_0023,acinar,inDrop,-2.8183737,6.664038
D31.2_26,acinar,celseq2,9.717603,-0.76657224
HP1502401_M8,acinar,smartseq2,8.97505,-1.6144031
human3_lib3.final_cell_0795,acinar,inDrop,-3.6586807,7.0653267
human3_lib3.final_cell_0006,acinar,inDrop,-2.2932272,7.1752076
human3_lib1.final_cell_0625,acinar,inDrop,-3.9783068,6.721149
human3_lib4.final_cell_0342,acinar,inDrop,-2.7040174,6.519193
HP1506401_B6,acinar,smartseq2,9.3216915,-1.4381864
D31.6_13,acinar,celseq2,9.919128,-2.5549743
human3_lib2.final_cell_0235,acinar,inDrop,-2.6433096,6.6130424
D31.3_23,acinar,celseq2,8.68606,-1.1055335
HP1502401_K12,acinar,smartseq2,9.028146,-1.7392509
human3_lib1.final_cell_0698,acinar,inDrop,-3.3785865,7.184042
human3_lib2.final_cell_0266,acinar,inDrop,-2.7013154,7.0874934
human3_lib3.final_cell_0664,acinar,inDrop,-3.5764966,7.910116
human3_lib2.final_cell_0009,acinar,inDrop,-2.6337638,7.3615646
human3_lib1.final_cell_0168,acinar,inDrop,-3.494233,7.9147058
HP1504101T2D_I6,acinar,smartseq2,9.049647,-2.2565742
human3_lib3.final_cell_0467,acinar,inDrop,-3.5367393,7.7690015
human1_lib3.final_cell_0007,acinar,inDrop,-3.0272703,6.3123198
human3_lib3.final_cell_0056,acinar,inDrop,-2.4051259,6.8185234
human3_lib1.final_cell_0484,acinar,inDrop,-2.0541399,7.419634
human3_lib4.final_cell_0074,acinar,inDrop,-1.8853335,6.7501216
D31.7_9,acinar,celseq2,9.236276,-1.7039925
human3_lib1.final_cell_0732,acinar,inDrop,-3.9247785,7.4397693
human4_lib1.final_cell_0115,acinar,inDrop,-2.9896784,6.4162374
human3_lib4.final_cell_0706,acinar,inDrop,-3.90949,7.682157
human3_lib4.final_cell_0445,acinar,inDrop,-4.065423,7.3992696
human3_lib2.final_cell_0638,acinar,inDrop,-3.3004944,7.12504
human3_lib4.final_cell_0459,acinar,inDrop,-4.165663,7.4210734
human3_lib3.final_cell_0042,acinar,inDrop,-1.8210179,7.632562
human3_lib1.final_cell_0447,acinar,inDrop,-2.445334,5.3288536
human3_lib4.final_cell_0170,acinar,inDrop,-2.8826845,7.8210216
D28.6_74,acinar,celseq2,9.652145,-2.2150197
human3_lib4.final_cell_0356,acinar,inDrop,-3.4311423,6.840615
human1_lib3.final_cell_0508,acinar,inDrop,-3.2384264,5.685447
human3_lib4.final_cell_0662,acinar,inDrop,-3.293852,6.81494
human3_lib3.final_cell_0536,acinar,inDrop,-3.1209826,7.042156
human3_lib3.final_cell_0027,acinar,inDrop,-1.9767195,7.4751434
D31.6_66,acinar,celseq2,10.679909,-2.3378048
