,celltype,tech,UMAP1,UMAP2
human3_lib3.final_cell_0166,acinar,inDrop,7.2733808,13.186817
human3_lib2.final_cell_0101,acinar,inDrop,5.6007953,12.408149
HP1508501T2D_G17,acinar,smartseq2,-0.68671083,4.7512436
HP1525301T2D_L5,acinar,smartseq2,-0.46624327,4.171561
human3_lib2.final_cell_0277,acinar,inDrop,5.4430285,11.655072
D28.6_63,acinar,celseq2,-0.8885014,4.348761
human3_lib3.final_cell_0045,acinar,inDrop,6.9759264,13.620942
HP1502401_G18,acinar,smartseq2,-0.46390375,3.7070153
human3_lib1.final_cell_0483,acinar,inDrop,6.847597,12.606159
human3_lib4.final_cell_0575,acinar,inDrop,8.362971,12.920736
human3_lib4.final_cell_0519,acinar,inDrop,7.209722,12.831136
human3_lib4.final_cell_0512,acinar,inDrop,7.175785,12.399038
human3_lib4.final_cell_0615,acinar,inDrop,6.9293966,12.038882
human3_lib4.final_cell_0555,acinar,inDrop,7.2426305,12.873079
human3_lib3.final_cell_0803,acinar,inDrop,7.2947683,12.534814
human3_lib1.final_cell_0013,acinar,inDrop,5.3626947,13.00445
D31.2_75,acinar,celseq2,-1.2290516,4.024976
HP1506401_B14,acinar,smartseq2,-1.537138,3.440349
human3_lib2.final_cell_0006,acinar,inDrop,5.7293124,13.610987
human3_lib1.final_cell_0300,acinar,inDrop,7.9526997,13.583798
D30.3_91,acinar,celseq2,-0.4817796,3.4616842
human3_lib4.final_cell_0155,acinar,inDrop,6.7400374,13.70056
human3_lib1.final_cell_0307,acinar,inDrop,5.419824,12.173134
human3_lib3.final_cell_0551,acinar,inDrop,8.226269,13.182817
human3_lib2.final_cell_0069,acinar,inDrop,5.438858,11.400242
human3_lib3.final_cell_0111,acinar,inDrop,5.1629753,12.164351
human3_lib4.final_cell_0087,acinar,inDrop,6.012173,12.358774
human3_lib2.final_cell_0299,acinar,inDrop,6.8166924,14.216711
human3_lib2.final_cell_0108,acinar,inDrop,5.509781,11.61142
HP1506401_J2,acinar,smartseq2,-1.1814009,3.5406601
D31.5_70,acinar,celseq2,-1.1081964,3.1267123
human3_lib1.final_cell_0214,acinar,inDrop,7.4698653,12.597181
human3_lib2.final_cell_0107,acinar,inDrop,7.046952,13.586609
human3_lib4.final_cell_0742,acinar,inDrop,7.8397183,12.675119
human1_lib3.final_cell_0043,acinar,inDrop,6.887271,11.075413
human3_lib1.final_cell_0035,acinar,inDrop,6.7758327,13.059787
human3_lib3.final_cell_0685,acinar,inDrop,7.93824,13.257408
human1_lib3.final_cell_0469,acinar,inDrop,6.12738,10.545062
HP1502401_C1,acinar,smartseq2,0.384318,2.6186097
HP1506401_N5,acinar,smartseq2,-1.2739779,2.5992858
D31.7_77,acinar,celseq2,-1.2378207,3.762651
human1_lib1.final_cell_0436,acinar,inDrop,7.958006,11.502644
D31.6_9,acinar,celseq2,-0.51648575,4.014976
human3_lib2.final_cell_0020,acinar,inDrop,5.0819783,11.78037
human3_lib2.final_cell_0180,acinar,inDrop,7.7615733,13.569188
human3_lib3.final_cell_0139,acinar,inDrop,6.4520283,12.558936
D28.3_25,acinar,celseq2,-1.1823131,4.1270566
human3_lib1.final_cell_0268,acinar,inDrop,6.5540857,12.7560835
human3_lib4.final_cell_0746,acinar,inDrop,8.255987,12.898113
human3_lib1.final_cell_0006,acinar,inDrop,5.0054474,12.051425
human3_lib3.final_cell_0227,acinar,inDrop,6.158091,11.573391
human3_lib3.final_cell_0059,acinar,inDrop,5.244414,11.802512
HP1502401_J2,acinar,smartseq2,-0.37162286,4.080699
human3_lib2.final_cell_0135,acinar,inDrop,5.171147,11.99878
D28.7_51,acinar,celseq2,-0.9135435,4.0705986
HP1506401_L22,acinar,smartseq2,-0.1714714,0.33827317
D31.4_70,acinar,celseq2,-0.5843211,4.9026294
human3_lib2.final_cell_0027,acinar,inDrop,5.2730765,13.086157
human3_lib2.final_cell_0019,acinar,inDrop,6.109152,13.731598
human3_lib4.final_cell_0783,acinar,inDrop,7.650183,12.3028145
D31.6_53,acinar,celseq2,-0.66077536,4.339464
human3_lib2.final_cell_0586,acinar,inDrop,8.076319,12.666873
D28.4_63,acinar,celseq2,-1.4110532,3.629104
D28.3_91,acinar,celseq2,-1.0039889,4.3110943
HP1508501T2D_F21,acinar,smartseq2,-0.48038527,4.1855807
human1_lib2.final_cell_0616,acinar,inDrop,8.185824,11.789065
human3_lib2.final_cell_0082,acinar,inDrop,5.6572413,13.472997
human3_lib1.final_cell_0022,acinar,inDrop,6.2735996,13.446875
human1_lib3.final_cell_0020,acinar,inDrop,7.1515155,11.506505
human3_lib3.final_cell_0243,acinar,inDrop,7.006786,12.785642
human3_lib4.final_cell_0195,acinar,inDrop,6.62413,13.780531
HP1508501T2D_A11,acinar,smartseq2,-0.7998439,3.5674357
D31.3_73,acinar,celseq2,-0.9993527,2.7760992
human3_lib3.final_cell_0019,acinar,inDrop,7.846814,13.72419
human3_lib4.final_cell_0131,acinar,inDrop,6.0106354,12.812637
human3_lib3.final_cell_0157,acinar,inDrop,7.4508247,13.12444
human3_lib3.final_cell_0241,acinar,inDrop,6.437191,12.822061
human1_lib1.final_cell_0029,acinar,inDrop,8.08215,12.122481
human3_lib3.final_cell_0031,acinar,inDrop,7.145655,13.681376
HP1526901T2D_K17,acinar,smartseq2,-0.78191024,4.5663056
D28.4_4,acinar,celseq2,0.56323206,5.389893
HP1506401_O21,acinar,smartseq2,-1.5721432,3.7455847
D31.6_21,acinar,celseq2,-0.58464825,2.2387004
human3_lib3.final_cell_0651,acinar,inDrop,7.50932,6.1881495
human1_lib3.final_cell_0600,acinar,inDrop,6.66445,11.054578
human3_lib1.final_cell_0439,acinar,inDrop,8.165854,12.69431
human3_lib3.final_cell_0068,acinar,inDrop,5.6855044,13.063436
human1_lib2.final_cell_0404,acinar,inDrop,8.002307,11.779678
D30.5_36,acinar,celseq2,-0.28268388,4.966652
human3_lib4.final_cell_0039,acinar,inDrop,5.22866,12.705084
D28.5_77,acinar,celseq2,-0.7861603,2.6476567
human3_lib2.final_cell_0800,acinar,inDrop,7.3968334,12.326515
D30.8_63,acinar,celseq2,-0.11859595,2.767213
human3_lib2.final_cell_0174,acinar,inDrop,5.6719675,13.123266
human3_lib4.final_cell_0076,acinar,inDrop,7.755581,13.655392
human1_lib2.final_cell_0111,acinar,inDrop,6.9821815,11.005266
human3_lib4.final_cell_0080,acinar,inDrop,6.0008326,13.170644
human3_lib1.final_cell_0050,acinar,inDrop,6.822785,13.260787
human3_lib1.final_cell_0389,acinar,inDrop,8.248995,12.987522
human3_lib4.final_cell_0636,acinar,inDrop,8.220184,6.3127584
human3_lib1.final_cell_0131,acinar,inDrop,5.2492394,12.50307
D30.4_81,acinar,celseq2,-1.3442379,3.1795497
D31.7_11,acinar,celseq2,-1.057644,3.6604564
human3_lib3.final_cell_0094,acinar,inDrop,6.799221,13.430207
human3_lib3.final_cell_0126,acinar,inDrop,6.92124,13.084594
D31.8_11,acinar,celseq2,-0.73523134,2.949458
human3_lib2.final_cell_0466,acinar,inDrop,5.84393,11.507238
human3_lib1.final_cell_0360,acinar,inDrop,6.903101,12.539066
D31.5_4,acinar,celseq2,-0.4213023,2.3755388
human3_lib4.final_cell_0005,acinar,inDrop,7.1741905,13.840363
human3_lib3.final_cell_0060,acinar,inDrop,5.4658127,12.980634
human3_lib3.final_cell_0162,acinar,inDrop,7.18044,13.808403
human3_lib4.final_cell_0355,acinar,inDrop,7.733153,12.804445
human3_lib2.final_cell_0226,acinar,inDrop,5.4203863,12.84767
D28.5_54,acinar,celseq2,-0.93595827,3.7159276
HP1506401_B5,acinar,smartseq2,-1.1216381,4.299492
human3_lib3.final_cell_0268,acinar,inDrop,6.467508,13.930538
human3_lib2.final_cell_0421,acinar,inDrop,7.961302,12.997079
human3_lib4.final_cell_0111,acinar,inDrop,6.662791,13.333585
human3_lib3.final_cell_0072,acinar,inDrop,6.0638056,12.549706
HP1525301T2D_F5,acinar,smartseq2,-0.63138795,4.0345244
human3_lib2.final_cell_0093,acinar,inDrop,6.3666406,13.33573
human3_lib4.final_cell_0371,acinar,inDrop,6.389565,12.145741
D30.2_1,acinar,celseq2,-0.9986404,3.0514476
human3_lib3.final_cell_0047,acinar,inDrop,5.603003,13.35794
HP1506401_N15,acinar,smartseq2,-0.5634312,1.8528858
human3_lib3.final_cell_0272,acinar,inDrop,6.428486,12.382329
human3_lib4.final_cell_0008,acinar,inDrop,5.0976315,12.411661
human3_lib4.final_cell_0549,acinar,inDrop,6.382552,11.935814
human3_lib4.final_cell_0020,acinar,inDrop,5.846462,13.822349
HP1506401_L11,acinar,smartseq2,-1.019277,2.3344908
human3_lib2.final_cell_0078,acinar,inDrop,6.4600873,12.081804
human3_lib4.final_cell_0207,acinar,inDrop,7.3441157,13.425944
human3_lib1.final_cell_0063,acinar,inDrop,5.514956,13.105354
human3_lib2.final_cell_0090,acinar,inDrop,5.4363,12.639352
human3_lib1.final_cell_0014,acinar,inDrop,5.0506105,11.997681
human3_lib4.final_cell_0065,acinar,inDrop,6.537741,12.900695
human3_lib3.final_cell_0004,acinar,inDrop,6.044769,13.521859
HP1506401_P17,acinar,smartseq2,-0.45601073,1.3107153
human3_lib3.final_cell_0089,acinar,inDrop,6.672279,13.273604
human2_lib2.final_cell_0154,acinar,inDrop,7.2512965,8.505489
HP1506401_G14,acinar,smartseq2,-1.3527255,4.249962
D28.1_87,acinar,celseq2,-1.2532661,4.223257
human3_lib2.final_cell_0076,acinar,inDrop,5.272217,11.6019335
HP1506401_O18,acinar,smartseq2,-1.3237957,2.8074224
human3_lib1.final_cell_0195,acinar,inDrop,6.9116406,12.777554
D28.3_31,acinar,celseq2,-1.1951063,2.944676
HP1525301T2D_D10,acinar,smartseq2,-0.4300819,2.5756643
human3_lib3.final_cell_0646,acinar,inDrop,7.7836905,12.467117
HP1508501T2D_O7,acinar,smartseq2,-0.42277324,2.137257
human3_lib2.final_cell_0608,acinar,inDrop,5.9209423,11.268819
human1_lib1.final_cell_0012,acinar,inDrop,6.9137745,12.512111
D30.2_17,acinar,celseq2,-0.20493598,3.6831014
D30.3_45,acinar,celseq2,-0.4520052,2.382721
human3_lib4.final_cell_0043,acinar,inDrop,7.169181,13.358614
human3_lib2.final_cell_0213,acinar,inDrop,6.390355,13.081778
AZ_H10,acinar,smartseq2,-0.84006006,3.9485574
human3_lib2.final_cell_0033,acinar,inDrop,5.652287,13.003369
human3_lib2.final_cell_0052,acinar,inDrop,5.0798845,12.760319
human3_lib4.final_cell_0407,acinar,inDrop,6.305325,11.629155
human3_lib3.final_cell_0207,acinar,inDrop,6.552391,11.490604
human3_lib1.final_cell_0011,acinar,inDrop,5.6886735,12.810756
human3_lib3.final_cell_0355,acinar,inDrop,6.3739095,12.274602
D31.3_40,acinar,celseq2,-0.55919915,2.2422817
HP1506401_N1,acinar,smartseq2,-0.11848525,1.5518683
D28.4_86,acinar,celseq2,-1.1116508,4.3912287
human3_lib1.final_cell_0057,acinar,inDrop,6.0909758,12.32551
human3_lib4.final_cell_0056,acinar,inDrop,7.0530715,13.87728
human3_lib1.final_cell_0560,acinar,inDrop,7.3798313,12.756418
human3_lib1.final_cell_0440,acinar,inDrop,7.619682,12.708081
human3_lib3.final_cell_0406,acinar,inDrop,6.6460366,12.387329
human3_lib2.final_cell_0469,acinar,inDrop,8.092622,13.345141
HP1502401_E20,acinar,smartseq2,-0.5564771,4.7124577
human3_lib2.final_cell_0119,acinar,inDrop,6.287127,13.837141
HP1526901T2D_N4,acinar,smartseq2,-0.8105346,2.8826807
D28.2_42,acinar,celseq2,-0.9657299,4.567297
human3_lib2.final_cell_0486,acinar,inDrop,7.2477703,12.637287
D30.2_43,acinar,celseq2,-0.722109,3.9770927
human3_lib1.final_cell_0196,acinar,inDrop,6.559212,14.06088
human3_lib1.final_cell_0119,acinar,inDrop,5.8339224,12.297327
human3_lib4.final_cell_0418,acinar,inDrop,7.864696,13.054719
HP1525301T2D_C7,acinar,smartseq2,-0.37160012,4.048464
D31.8_27,acinar,celseq2,-0.6952433,2.6358275
HP1508501T2D_N13,acinar,smartseq2,-0.9123585,2.9673831
human1_lib1.final_cell_0001,acinar,inDrop,7.225657,11.4454975
human3_lib1.final_cell_0326,acinar,inDrop,6.2162533,13.095696
human3_lib3.final_cell_0144,acinar,inDrop,6.139977,12.339933
human3_lib3.final_cell_0176,acinar,inDrop,5.505358,11.967567
human3_lib4.final_cell_0044,acinar,inDrop,5.141916,11.891891
human3_lib2.final_cell_0260,acinar,inDrop,8.218039,13.339543
human3_lib2.final_cell_0097,acinar,inDrop,6.738298,14.29924
human3_lib4.final_cell_0049,acinar,inDrop,5.6356215,13.0476
human3_lib4.final_cell_0146,acinar,inDrop,5.7219357,11.934131
human3_lib3.final_cell_0062,acinar,inDrop,5.7985373,12.54418
HP1506401_E18,acinar,smartseq2,-1.3467983,4.3924866
human3_lib1.final_cell_0084,acinar,inDrop,6.9151936,13.849337
human1_lib3.final_cell_0143,acinar,inDrop,7.2616677,10.798491
human1_lib2.final_cell_0278,acinar,inDrop,8.152124,12.018762
human3_lib3.final_cell_0192,acinar,inDrop,6.3415937,12.327584
human3_lib1.final_cell_0082,acinar,inDrop,5.4638047,12.660963
human3_lib4.final_cell_0029,acinar,inDrop,4.883854,11.791307
human1_lib3.final_cell_0447,acinar,inDrop,7.716634,12.11868
human3_lib3.final_cell_0453,acinar,inDrop,8.11735,12.933474
human3_lib3.final_cell_0610,acinar,inDrop,8.036856,12.867258
human1_lib2.final_cell_0005,acinar,inDrop,7.2516017,11.005152
human3_lib4.final_cell_0142,acinar,inDrop,6.498444,13.581203
HP1506401_M8,acinar,smartseq2,-0.57921875,1.8946881
human3_lib3.final_cell_0203,acinar,inDrop,6.4187407,12.726438
human1_lib3.final_cell_0541,acinar,inDrop,7.47559,9.822696
human3_lib3.final_cell_0029,acinar,inDrop,5.1302447,12.612131
D28.4_54,acinar,celseq2,-0.71584827,4.8153543
D28.4_67,acinar,celseq2,-0.5100919,4.3847203
D28.2_87,acinar,celseq2,-0.8948211,4.323722
D28.7_62,acinar,celseq2,-0.57036513,4.7016625
human3_lib1.final_cell_0197,acinar,inDrop,6.1446652,12.995118
HP1508501T2D_D18,acinar,smartseq2,-0.19867928,4.739631
human3_lib2.final_cell_0158,acinar,inDrop,6.193062,13.857015
HP1504101T2D_K19,acinar,smartseq2,-0.7630274,4.4559073
human3_lib4.final_cell_0270,acinar,inDrop,5.938916,12.50464
human3_lib3.final_cell_0096,acinar,inDrop,6.2511377,14.001513
human3_lib3.final_cell_0473,acinar,inDrop,8.22206,12.715346
human3_lib4.final_cell_0665,acinar,inDrop,8.281903,12.883184
human3_lib4.final_cell_0794,acinar,inDrop,7.807818,12.498635
D29.7_49,acinar,celseq2,-0.5613707,2.4187908
human3_lib2.final_cell_0017,acinar,inDrop,6.010127,12.825301
human3_lib3.final_cell_0046,acinar,inDrop,6.3915977,13.543872
human3_lib4.final_cell_0063,acinar,inDrop,6.870878,13.988256
human3_lib3.final_cell_0478,acinar,inDrop,7.6684184,12.808502
human3_lib4.final_cell_0032,acinar,inDrop,5.082684,12.160009
human1_lib2.final_cell_0126,acinar,inDrop,7.857754,11.84483
HP1506401_C7,acinar,smartseq2,-1.2258172,4.4369226
human3_lib1.final_cell_0078,acinar,inDrop,6.4878893,13.800126
human3_lib4.final_cell_0019,acinar,inDrop,5.6968,11.305018
human3_lib1.final_cell_0150,acinar,inDrop,5.5614696,11.595214
human3_lib2.final_cell_0102,acinar,inDrop,6.9748974,13.928415
human3_lib2.final_cell_0506,acinar,inDrop,8.309831,13.035456
human3_lib1.final_cell_0476,acinar,inDrop,5.866951,11.755236
human3_lib1.final_cell_0603,acinar,inDrop,7.678629,12.670536
HP1525301T2D_C23,acinar,smartseq2,-0.48477226,2.993966
human3_lib4.final_cell_0064,acinar,inDrop,6.835702,11.617013
D31.2_53,acinar,celseq2,-0.6115883,4.626398
human3_lib2.final_cell_0049,acinar,inDrop,6.559145,13.049037
human3_lib2.final_cell_0763,acinar,inDrop,7.217271,12.323421
human3_lib2.final_cell_0257,acinar,inDrop,6.7990465,12.458976
HP1526901T2D_I12,acinar,smartseq2,-0.61493295,4.4646487
human1_lib3.final_cell_0025,acinar,inDrop,7.0737357,11.950418
human1_lib3.final_cell_0628,acinar,inDrop,7.906116,11.861107
human3_lib4.final_cell_0006,acinar,inDrop,5.1360245,11.68654
human3_lib1.final_cell_0089,acinar,inDrop,5.739764,13.36587
human3_lib1.final_cell_0419,acinar,inDrop,7.835785,13.024292
human3_lib4.final_cell_0126,acinar,inDrop,6.176357,13.708401
human3_lib4.final_cell_0002,acinar,inDrop,5.4563475,12.374139
human3_lib2.final_cell_0039,acinar,inDrop,6.460685,13.188422
HP1506401_K6,acinar,smartseq2,-0.8499964,3.2500236
D31.2_87,acinar,celseq2,0.038004987,2.5827549
D30.1_72,acinar,celseq2,-1.046715,3.0066655
human3_lib1.final_cell_0025,acinar,inDrop,5.5637164,13.253858
human3_lib4.final_cell_0106,acinar,inDrop,6.3802896,13.707099
human3_lib2.final_cell_0023,acinar,inDrop,5.2293453,12.039554
D31.2_26,acinar,celseq2,-0.019048912,0.016748633
HP1502401_M8,acinar,smartseq2,-0.27375263,2.473077
human3_lib3.final_cell_0795,acinar,inDrop,6.691497,12.443813
human3_lib3.final_cell_0006,acinar,inDrop,5.3968267,12.700628
human3_lib1.final_cell_0625,acinar,inDrop,6.9923306,12.1995125
human3_lib4.final_cell_0342,acinar,inDrop,5.8291154,12.19345
HP1506401_B6,acinar,smartseq2,-0.5403468,2.1146035
D31.6_13,acinar,celseq2,-0.927253,3.6763952
human3_lib2.final_cell_0235,acinar,inDrop,6.068821,11.478823
D31.3_23,acinar,celseq2,0.47355404,1.4982382
HP1502401_K12,acinar,smartseq2,0.14557077,1.9524413
human3_lib1.final_cell_0698,acinar,inDrop,7.684783,12.8310175
human3_lib2.final_cell_0266,acinar,inDrop,5.137888,12.187961
human3_lib3.final_cell_0664,acinar,inDrop,8.28126,13.3293
human3_lib2.final_cell_0009,acinar,inDrop,6.205371,12.622306
human3_lib1.final_cell_0168,acinar,inDrop,6.746882,14.011173
HP1504101T2D_I6,acinar,smartseq2,-0.8504271,4.0574813
human3_lib3.final_cell_0467,acinar,inDrop,7.8787766,13.314293
human1_lib3.final_cell_0007,acinar,inDrop,7.0072775,11.528993
human3_lib3.final_cell_0056,acinar,inDrop,5.66444,13.231391
human3_lib1.final_cell_0484,acinar,inDrop,7.616601,12.972332
human3_lib4.final_cell_0074,acinar,inDrop,5.035981,12.040613
D31.7_9,acinar,celseq2,-0.5988546,2.6794379
human3_lib1.final_cell_0732,acinar,inDrop,8.120644,12.591189
human4_lib1.final_cell_0115,acinar,inDrop,6.774629,10.666224
human3_lib4.final_cell_0706,acinar,inDrop,8.009028,12.795486
human3_lib4.final_cell_0445,acinar,inDrop,7.6208744,12.498605
human3_lib2.final_cell_0638,acinar,inDrop,7.495074,13.103887
human3_lib4.final_cell_0459,acinar,inDrop,8.09364,13.186287
human3_lib3.final_cell_0042,acinar,inDrop,5.5446467,12.761481
human3_lib1.final_cell_0447,acinar,inDrop,6.174928,11.434167
human3_lib4.final_cell_0170,acinar,inDrop,7.0011873,13.753945
D28.6_74,acinar,celseq2,-0.9776886,3.907561
human3_lib4.final_cell_0356,acinar,inDrop,6.52944,12.577996
human1_lib3.final_cell_0508,acinar,inDrop,7.149106,11.367851
human3_lib4.final_cell_0662,acinar,inDrop,6.922564,12.274925
human3_lib3.final_cell_0536,acinar,inDrop,6.098259,12.221662
human3_lib3.final_cell_0027,acinar,inDrop,6.0387936,13.709369
D31.6_66,acinar,celseq2,-1.3273233,3.861982
human3_lib1.final_cell_0349,acinar,inDrop,7.5547867,13.533785
human3_lib4.final_cell_0012,acinar,inDrop,5.0476446,12.348094
D28.6_4,acinar,celseq2,-0.8563202,4.12041
HP1506401_J14,acinar,smartseq2,-0.52080816,2.3743944
D28.7_75,acinar,celseq2,-0.33141404,2.3131313
human3_lib1.final_cell_0545,acinar,inDrop,6.9219937,12.362865
D31.1_7,acinar,celseq2,-0.013015879,0.39741492
human3_lib1.final_cell_0010,acinar,inDrop,6.4687395,13.427408
HP1525301T2D_C14,acinar,smartseq2,-0.6624576,2.7472095
human3_lib2.final_cell_0002,acinar,inDrop,5.5639286,12.967142
human3_lib3.final_cell_0078,acinar,inDrop,5.874302,13.106034
D31.4_36,acinar,celseq2,-0.52916837,3.7071943
