,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0307,acinar,inDrop,7.920446,-7.97096
human3_lib3.final_cell_0551,acinar,inDrop,7.355873,-10.408126
human3_lib2.final_cell_0069,acinar,inDrop,7.5138297,-7.8129926
human3_lib3.final_cell_0111,acinar,inDrop,7.6550274,-8.152404
human3_lib4.final_cell_0087,acinar,inDrop,7.7894506,-8.477747
human3_lib2.final_cell_0299,acinar,inDrop,7.487457,-10.607335
human3_lib2.final_cell_0108,acinar,inDrop,6.627207,-8.275995
human3_lib1.final_cell_0214,acinar,inDrop,7.218769,-9.846544
human3_lib2.final_cell_0107,acinar,inDrop,7.1310296,-10.186035
human3_lib4.final_cell_0742,acinar,inDrop,7.4803686,-9.498143
human1_lib3.final_cell_0043,acinar,inDrop,6.0176,-9.40864
human3_lib1.final_cell_0035,acinar,inDrop,6.771577,-9.533522
human3_lib3.final_cell_0685,acinar,inDrop,8.090482,-9.798738
human1_lib3.final_cell_0469,acinar,inDrop,3.9968412,-6.400106
human1_lib1.final_cell_0436,acinar,inDrop,6.1412053,-9.911364
human3_lib2.final_cell_0020,acinar,inDrop,7.7655187,-7.876634
human3_lib2.final_cell_0180,acinar,inDrop,7.5992184,-10.554202
human3_lib3.final_cell_0139,acinar,inDrop,6.978418,-8.759091
human3_lib1.final_cell_0268,acinar,inDrop,7.4151344,-9.214785
human3_lib4.final_cell_0746,acinar,inDrop,7.599496,-10.529248
human3_lib1.final_cell_0006,acinar,inDrop,7.1089983,-7.910249
human3_lib3.final_cell_0227,acinar,inDrop,6.907724,-8.216412
human3_lib3.final_cell_0059,acinar,inDrop,7.496115,-8.035756
human3_lib2.final_cell_0135,acinar,inDrop,7.3573794,-8.032569
human3_lib2.final_cell_0027,acinar,inDrop,7.8932705,-8.232223
human3_lib2.final_cell_0019,acinar,inDrop,7.5995255,-9.465931
human3_lib4.final_cell_0783,acinar,inDrop,7.8678136,-9.281855
human3_lib2.final_cell_0586,acinar,inDrop,7.783321,-10.542738
human1_lib2.final_cell_0616,acinar,inDrop,6.962443,-10.403182
human3_lib2.final_cell_0082,acinar,inDrop,7.1827216,-9.059831
human3_lib1.final_cell_0022,acinar,inDrop,6.9926195,-10.10263
human1_lib3.final_cell_0020,acinar,inDrop,6.2088723,-9.745041
human3_lib3.final_cell_0243,acinar,inDrop,7.2972364,-9.483086
human3_lib4.final_cell_0195,acinar,inDrop,7.6623416,-9.52629
human3_lib3.final_cell_0019,acinar,inDrop,7.4884205,-10.679653
human3_lib4.final_cell_0131,acinar,inDrop,7.321386,-8.475647
human3_lib3.final_cell_0157,acinar,inDrop,7.3602395,-9.707116
human3_lib3.final_cell_0241,acinar,inDrop,7.3628087,-9.391769
human1_lib1.final_cell_0029,acinar,inDrop,6.7918677,-10.552114
human3_lib3.final_cell_0031,acinar,inDrop,7.1034064,-10.111888
human3_lib3.final_cell_0651,acinar,inDrop,3.2743545,-5.98644
human1_lib3.final_cell_0600,acinar,inDrop,6.1214843,-8.947681
human3_lib1.final_cell_0439,acinar,inDrop,7.5287113,-10.676715
human3_lib3.final_cell_0068,acinar,inDrop,7.1327224,-8.516673
human1_lib2.final_cell_0404,acinar,inDrop,6.3196483,-10.055623
human3_lib4.final_cell_0039,acinar,inDrop,7.463998,-8.208402
human3_lib2.final_cell_0800,acinar,inDrop,8.163905,-9.181809
human3_lib2.final_cell_0174,acinar,inDrop,7.6340733,-9.171972
human3_lib4.final_cell_0076,acinar,inDrop,7.4305506,-10.500963
human1_lib2.final_cell_0111,acinar,inDrop,6.186395,-9.094628
human3_lib4.final_cell_0080,acinar,inDrop,7.3357162,-9.040314
human3_lib1.final_cell_0050,acinar,inDrop,6.8962727,-9.62362
human3_lib1.final_cell_0389,acinar,inDrop,7.5205607,-10.7496605
human3_lib4.final_cell_0636,acinar,inDrop,3.0717003,-5.0107775
human3_lib1.final_cell_0131,acinar,inDrop,7.863278,-8.767087
human3_lib3.final_cell_0094,acinar,inDrop,7.009729,-9.902599
human3_lib3.final_cell_0126,acinar,inDrop,6.571727,-9.730854
human3_lib2.final_cell_0466,acinar,inDrop,7.72887,-7.8958263
human3_lib1.final_cell_0360,acinar,inDrop,7.510163,-9.570831
human3_lib4.final_cell_0005,acinar,inDrop,6.8243794,-10.525107
human3_lib3.final_cell_0060,acinar,inDrop,7.8662353,-8.18686
human3_lib3.final_cell_0162,acinar,inDrop,7.867261,-10.42507
human3_lib4.final_cell_0355,acinar,inDrop,7.823112,-10.143684
human3_lib2.final_cell_0226,acinar,inDrop,8.085292,-8.846691
human3_lib3.final_cell_0268,acinar,inDrop,7.290005,-9.835936
human3_lib2.final_cell_0421,acinar,inDrop,8.297992,-10.291682
human3_lib4.final_cell_0111,acinar,inDrop,6.852353,-9.350141
human3_lib3.final_cell_0072,acinar,inDrop,6.7001514,-8.81111
human3_lib2.final_cell_0093,acinar,inDrop,7.2919536,-9.247841
human3_lib4.final_cell_0371,acinar,inDrop,7.117621,-8.65818
human3_lib3.final_cell_0047,acinar,inDrop,8.044095,-8.6424885
human3_lib3.final_cell_0272,acinar,inDrop,7.534925,-8.857782
human3_lib4.final_cell_0008,acinar,inDrop,7.734653,-8.1395445
human3_lib4.final_cell_0549,acinar,inDrop,7.073492,-8.28351
human3_lib4.final_cell_0020,acinar,inDrop,8.042149,-9.360718
human3_lib2.final_cell_0078,acinar,inDrop,6.482047,-8.796832
human3_lib4.final_cell_0207,acinar,inDrop,8.06215,-10.246528
human3_lib1.final_cell_0063,acinar,inDrop,7.994529,-8.98485
human3_lib2.final_cell_0090,acinar,inDrop,6.9437714,-8.750649
human3_lib1.final_cell_0014,acinar,inDrop,7.6243505,-7.977759
human3_lib4.final_cell_0065,acinar,inDrop,6.8897147,-9.499645
human3_lib3.final_cell_0004,acinar,inDrop,7.1107707,-9.661925
human3_lib3.final_cell_0089,acinar,inDrop,7.4372454,-9.866188
human2_lib2.final_cell_0154,acinar,inDrop,4.4928513,-6.988015
human3_lib2.final_cell_0076,acinar,inDrop,6.8066897,-8.116049
human3_lib1.final_cell_0195,acinar,inDrop,7.097945,-9.280549
human3_lib3.final_cell_0646,acinar,inDrop,8.09817,-9.484371
human3_lib2.final_cell_0608,acinar,inDrop,6.572963,-8.332196
human1_lib1.final_cell_0012,acinar,inDrop,6.4924936,-10.095279
human3_lib4.final_cell_0043,acinar,inDrop,7.002844,-10.092283
human3_lib2.final_cell_0213,acinar,inDrop,6.9110265,-9.400043
human3_lib2.final_cell_0033,acinar,inDrop,6.9813943,-9.234737
human3_lib2.final_cell_0052,acinar,inDrop,7.9114356,-8.122947
human3_lib4.final_cell_0407,acinar,inDrop,6.7222853,-8.510907
human3_lib3.final_cell_0207,acinar,inDrop,6.8811946,-8.660988
human3_lib1.final_cell_0011,acinar,inDrop,8.229362,-9.003083
human3_lib3.final_cell_0355,acinar,inDrop,7.7251143,-8.987684
human3_lib1.final_cell_0057,acinar,inDrop,6.859244,-8.59282
human3_lib4.final_cell_0056,acinar,inDrop,7.8031735,-10.470327
human3_lib1.final_cell_0560,acinar,inDrop,7.0388584,-10.13347
human3_lib1.final_cell_0440,acinar,inDrop,7.4047027,-9.99027
human3_lib3.final_cell_0406,acinar,inDrop,7.7225304,-9.041994
human3_lib2.final_cell_0469,acinar,inDrop,8.0870285,-10.428479
human3_lib2.final_cell_0119,acinar,inDrop,7.1860538,-9.654885
human3_lib2.final_cell_0486,acinar,inDrop,7.785386,-9.627437
human3_lib1.final_cell_0196,acinar,inDrop,6.925228,-10.2777405
human3_lib1.final_cell_0119,acinar,inDrop,6.6966114,-8.942118
human3_lib4.final_cell_0418,acinar,inDrop,8.198414,-10.012985
human1_lib1.final_cell_0001,acinar,inDrop,6.0963154,-9.699519
human3_lib1.final_cell_0326,acinar,inDrop,7.3075495,-9.242234
human3_lib3.final_cell_0144,acinar,inDrop,6.713432,-9.0070305
human3_lib3.final_cell_0176,acinar,inDrop,7.9597044,-8.098858
human3_lib4.final_cell_0044,acinar,inDrop,7.219124,-7.842009
human3_lib2.final_cell_0260,acinar,inDrop,7.319346,-10.6745205
human3_lib2.final_cell_0097,acinar,inDrop,7.2489123,-10.447995
human3_lib4.final_cell_0049,acinar,inDrop,7.713901,-8.573248
human3_lib4.final_cell_0146,acinar,inDrop,6.655626,-8.364215
human3_lib3.final_cell_0062,acinar,inDrop,6.7887807,-8.799855
human3_lib1.final_cell_0084,acinar,inDrop,7.7523108,-10.170394
human1_lib3.final_cell_0143,acinar,inDrop,6.303588,-9.511149
human1_lib2.final_cell_0278,acinar,inDrop,6.407525,-10.411057
human3_lib3.final_cell_0192,acinar,inDrop,7.1686277,-9.207206
human3_lib1.final_cell_0082,acinar,inDrop,6.718949,-8.4972925
human3_lib4.final_cell_0029,acinar,inDrop,7.2304735,-7.9248166
human1_lib3.final_cell_0447,acinar,inDrop,6.692634,-10.44061
human3_lib3.final_cell_0453,acinar,inDrop,7.7933407,-10.700715
human3_lib3.final_cell_0610,acinar,inDrop,8.279694,-9.845404
human1_lib2.final_cell_0005,acinar,inDrop,6.664366,-9.268418
human3_lib4.final_cell_0142,acinar,inDrop,6.886049,-9.850528
human3_lib3.final_cell_0203,acinar,inDrop,6.9066553,-8.620056
human1_lib3.final_cell_0541,acinar,inDrop,6.2176385,-8.650683
human3_lib3.final_cell_0029,acinar,inDrop,7.3429027,-8.698114
human3_lib1.final_cell_0197,acinar,inDrop,7.987001,-8.574758
human3_lib2.final_cell_0158,acinar,inDrop,7.959595,-9.342664
human3_lib4.final_cell_0270,acinar,inDrop,7.9563117,-8.565469
human3_lib3.final_cell_0096,acinar,inDrop,7.4824004,-10.024171
human3_lib3.final_cell_0473,acinar,inDrop,7.7476897,-10.7108135
human3_lib4.final_cell_0665,acinar,inDrop,7.5583777,-10.373802
human3_lib4.final_cell_0794,acinar,inDrop,8.366061,-10.070188
human3_lib2.final_cell_0017,acinar,inDrop,6.7711153,-8.700993
human3_lib3.final_cell_0046,acinar,inDrop,6.9671874,-9.94875
human3_lib4.final_cell_0063,acinar,inDrop,7.2743373,-10.371614
human3_lib3.final_cell_0478,acinar,inDrop,7.52931,-9.911507
human3_lib4.final_cell_0032,acinar,inDrop,7.35533,-7.8288302
human1_lib2.final_cell_0126,acinar,inDrop,6.419483,-10.154288
human3_lib1.final_cell_0078,acinar,inDrop,7.1257153,-10.047589
human3_lib4.final_cell_0019,acinar,inDrop,6.6187134,-8.108328
human3_lib1.final_cell_0150,acinar,inDrop,7.71935,-7.823654
human3_lib2.final_cell_0102,acinar,inDrop,6.9722743,-10.509311
human3_lib2.final_cell_0506,acinar,inDrop,7.5370393,-10.386992
human3_lib1.final_cell_0476,acinar,inDrop,6.916655,-8.254411
human3_lib1.final_cell_0603,acinar,inDrop,7.310392,-9.440995
human3_lib4.final_cell_0064,acinar,inDrop,6.902588,-8.932608
human3_lib2.final_cell_0049,acinar,inDrop,7.388551,-9.708265
human3_lib2.final_cell_0763,acinar,inDrop,7.8261566,-8.790904
human3_lib2.final_cell_0257,acinar,inDrop,7.868027,-10.618547
human1_lib3.final_cell_0025,acinar,inDrop,6.1435447,-9.903796
human1_lib3.final_cell_0628,acinar,inDrop,7.123438,-10.684501
human3_lib4.final_cell_0006,acinar,inDrop,6.812301,-7.9264145
human3_lib1.final_cell_0089,acinar,inDrop,8.13264,-9.001934
human3_lib1.final_cell_0419,acinar,inDrop,7.6229415,-9.900424
human3_lib4.final_cell_0126,acinar,inDrop,7.318882,-9.814354
human3_lib4.final_cell_0002,acinar,inDrop,6.931034,-8.794497
human3_lib2.final_cell_0039,acinar,inDrop,7.0359883,-9.601406
human3_lib1.final_cell_0025,acinar,inDrop,7.840528,-8.783066
human3_lib4.final_cell_0106,acinar,inDrop,7.698009,-9.18733
human3_lib2.final_cell_0023,acinar,inDrop,6.7742305,-8.156543
human3_lib3.final_cell_0795,acinar,inDrop,7.3492064,-8.628249
human3_lib3.final_cell_0006,acinar,inDrop,7.2636065,-8.1728
human3_lib1.final_cell_0625,acinar,inDrop,7.077895,-9.135109
human3_lib4.final_cell_0342,acinar,inDrop,7.418989,-9.10822
human3_lib2.final_cell_0235,acinar,inDrop,6.907828,-8.301904
human3_lib1.final_cell_0698,acinar,inDrop,7.6822615,-10.063932
human3_lib2.final_cell_0266,acinar,inDrop,7.168498,-8.288916
human3_lib3.final_cell_0664,acinar,inDrop,7.490045,-10.916822
human3_lib2.final_cell_0009,acinar,inDrop,6.899451,-9.1034565
human3_lib1.final_cell_0168,acinar,inDrop,7.0250707,-10.350021
human3_lib3.final_cell_0467,acinar,inDrop,7.8325396,-10.055728
human1_lib3.final_cell_0007,acinar,inDrop,6.209886,-9.481384
human3_lib3.final_cell_0056,acinar,inDrop,7.094229,-8.656994
human3_lib1.final_cell_0484,acinar,inDrop,8.375419,-9.613804
human3_lib4.final_cell_0074,acinar,inDrop,7.4023094,-7.8685865
human3_lib1.final_cell_0732,acinar,inDrop,8.296388,-10.362096
human4_lib1.final_cell_0115,acinar,inDrop,5.101837,-8.393183
human3_lib4.final_cell_0706,acinar,inDrop,7.753295,-10.0664625
human3_lib4.final_cell_0445,acinar,inDrop,7.840105,-9.534047
human3_lib2.final_cell_0638,acinar,inDrop,7.6111913,-9.862897
human3_lib4.final_cell_0459,acinar,inDrop,7.508153,-10.500819
human3_lib3.final_cell_0042,acinar,inDrop,8.063851,-8.343632
human3_lib1.final_cell_0447,acinar,inDrop,7.1599736,-8.50795
human3_lib4.final_cell_0170,acinar,inDrop,7.0652537,-10.431106
human3_lib4.final_cell_0356,acinar,inDrop,7.090028,-9.065317
human1_lib3.final_cell_0508,acinar,inDrop,6.0327983,-9.4839
human3_lib4.final_cell_0662,acinar,inDrop,7.6125064,-8.493347
human3_lib3.final_cell_0536,acinar,inDrop,8.014704,-8.247223
human3_lib3.final_cell_0027,acinar,inDrop,8.001333,-9.722071
human3_lib1.final_cell_0349,acinar,inDrop,7.284724,-10.284461
human3_lib4.final_cell_0012,acinar,inDrop,7.4363933,-8.090472
human3_lib1.final_cell_0545,acinar,inDrop,7.569629,-8.818099
human3_lib1.final_cell_0010,acinar,inDrop,7.0553784,-9.668065
human3_lib2.final_cell_0002,acinar,inDrop,7.49419,-8.407058
human3_lib3.final_cell_0078,acinar,inDrop,7.696554,-8.493338
human3_lib1.final_cell_0015,acinar,inDrop,6.978302,-8.950343
human3_lib2.final_cell_0026,acinar,inDrop,6.663756,-8.708493
human1_lib3.final_cell_0171,acinar,inDrop,6.1608763,-9.624138
human3_lib3.final_cell_0002,acinar,inDrop,7.561703,-7.999159
human1_lib3.final_cell_0001,acinar,inDrop,6.5034823,-10.106592
human3_lib1.final_cell_0181,acinar,inDrop,7.1093383,-8.757013
human2_lib1.final_cell_0050,activated_stellate,inDrop,2.3104162,0.72970295
human1_lib3.final_cell_0313,activated_stellate,inDrop,2.0239682,1.0743318
human1_lib3.final_cell_0288,activated_stellate,inDrop,2.773058,1.1058296
human3_lib1.final_cell_0747,activated_stellate,inDrop,1.9352441,2.1408725
human1_lib3.final_cell_0005,activated_stellate,inDrop,2.5784113,1.0327507
human1_lib3.final_cell_0151,activated_stellate,inDrop,2.7486093,1.1408722
human4_lib1.final_cell_0493,activated_stellate,inDrop,2.571763,1.6216178
human4_lib3.final_cell_0644,activated_stellate,inDrop,2.288902,0.90295553
human3_lib4.final_cell_0832,activated_stellate,inDrop,2.0894036,2.3255298
human4_lib3.final_cell_0590,activated_stellate,inDrop,1.9856905,0.9569442
human1_lib3.final_cell_0013,activated_stellate,inDrop,2.7190106,1.1756936
human3_lib3.final_cell_0516,activated_stellate,inDrop,1.732252,2.0682988
human4_lib3.final_cell_0469,activated_stellate,inDrop,2.488388,1.0869017
human2_lib3.final_cell_0100,activated_stellate,inDrop,2.5659053,0.681927
human2_lib3.final_cell_0488,activated_stellate,inDrop,2.2808933,0.62636036
human1_lib1.final_cell_0046,activated_stellate,inDrop,2.7756171,1.3337792
human4_lib1.final_cell_0030,activated_stellate,inDrop,2.2843747,1.0471848
human2_lib2.final_cell_0308,activated_stellate,inDrop,2.184522,0.50333506
human3_lib1.final_cell_0262,activated_stellate,inDrop,2.1789963,2.2861845
human3_lib1.final_cell_0397,activated_stellate,inDrop,2.376372,1.4718387
human4_lib3.final_cell_0264,activated_stellate,inDrop,2.57724,1.7540629
human3_lib3.final_cell_0915,activated_stellate,inDrop,2.0767376,2.1565406
human2_lib3.final_cell_0289,activated_stellate,inDrop,2.2004356,0.59471923
human2_lib2.final_cell_0559,activated_stellate,inDrop,2.1837366,0.4172525
human1_lib2.final_cell_0420,activated_stellate,inDrop,2.7249072,0.83567214
human4_lib1.final_cell_0371,activated_stellate,inDrop,2.123935,1.434253
human3_lib2.final_cell_0344,activated_stellate,inDrop,1.9248914,2.0215418
human3_lib1.final_cell_0596,activated_stellate,inDrop,1.9658114,1.8883783
human4_lib1.final_cell_0066,activated_stellate,inDrop,2.6593783,1.411767
human1_lib3.final_cell_0251,activated_stellate,inDrop,2.362438,1.9738625
human3_lib2.final_cell_0650,activated_stellate,inDrop,2.0343018,1.9236819
human2_lib3.final_cell_0240,activated_stellate,inDrop,2.368268,0.64698315
human4_lib3.final_cell_0287,activated_stellate,inDrop,2.0290954,0.9726968
human1_lib2.final_cell_0475,activated_stellate,inDrop,2.7419465,0.78461564
human3_lib3.final_cell_0682,activated_stellate,inDrop,2.1442623,2.1670005
human3_lib4.final_cell_0327,activated_stellate,inDrop,2.1116686,2.084439
human3_lib4.final_cell_0593,activated_stellate,inDrop,1.936597,2.2459369
human3_lib4.final_cell_0343,activated_stellate,inDrop,1.8644943,1.9254336
human3_lib2.final_cell_0794,activated_stellate,inDrop,2.218558,2.296838
human3_lib2.final_cell_0651,activated_stellate,inDrop,1.9521865,1.448801
human3_lib3.final_cell_0154,activated_stellate,inDrop,2.19055,1.8992507
human2_lib3.final_cell_0357,activated_stellate,inDrop,2.4933968,0.5425075
human2_lib2.final_cell_0401,activated_stellate,inDrop,2.1730926,0.663017
human2_lib1.final_cell_0234,activated_stellate,inDrop,2.0303946,0.9389263
human2_lib1.final_cell_0350,activated_stellate,inDrop,2.3728552,0.52573913
human1_lib1.final_cell_0041,activated_stellate,inDrop,2.7192504,1.239101
human4_lib1.final_cell_0400,activated_stellate,inDrop,2.4105933,0.7987626
human4_lib3.final_cell_0396,activated_stellate,inDrop,2.160621,0.87256664
human1_lib3.final_cell_0271,activated_stellate,inDrop,2.5571926,1.8175346
human3_lib4.final_cell_0675,activated_stellate,inDrop,2.0623527,1.9139028
human3_lib1.final_cell_0499,activated_stellate,inDrop,1.8955793,1.887458
human4_lib1.final_cell_0128,activated_stellate,inDrop,2.5718358,1.0980784
human4_lib3.final_cell_0260,activated_stellate,inDrop,2.530185,1.4166782
human1_lib2.final_cell_0612,activated_stellate,inDrop,2.8035705,1.445997
human3_lib2.final_cell_0760,activated_stellate,inDrop,2.3987432,2.3435512
human2_lib2.final_cell_0386,activated_stellate,inDrop,2.413936,0.45909908
human3_lib4.final_cell_0684,activated_stellate,inDrop,2.4695635,2.3845387
human3_lib1.final_cell_0761,activated_stellate,inDrop,2.2480867,2.218836
human3_lib2.final_cell_0271,activated_stellate,inDrop,2.1793215,1.9653913
human3_lib2.final_cell_0239,activated_stellate,inDrop,2.0726051,1.8977054
human3_lib3.final_cell_0806,activated_stellate,inDrop,1.9420851,1.2992723
human3_lib1.final_cell_0361,activated_stellate,inDrop,1.9221437,1.9619211
human2_lib1.final_cell_0394,activated_stellate,inDrop,2.357132,1.2206537
human3_lib3.final_cell_0523,activated_stellate,inDrop,1.878664,1.4065031
human1_lib3.final_cell_0691,activated_stellate,inDrop,2.7372124,0.7464536
human4_lib3.final_cell_0600,activated_stellate,inDrop,2.1266348,1.0202166
human3_lib1.final_cell_0653,activated_stellate,inDrop,1.8264389,2.0817232
human1_lib1.final_cell_0045,activated_stellate,inDrop,2.6178732,1.3116672
human2_lib1.final_cell_0523,activated_stellate,inDrop,2.1418488,0.82043785
human3_lib2.final_cell_0847,activated_stellate,inDrop,1.9225398,1.9459268
human1_lib1.final_cell_0219,activated_stellate,inDrop,2.43344,1.1198529
human3_lib2.final_cell_0729,activated_stellate,inDrop,1.7399167,1.9810168
human2_lib2.final_cell_0029,activated_stellate,inDrop,2.2978678,0.65068096
human2_lib3.final_cell_0547,activated_stellate,inDrop,10.386884,3.220057
human1_lib3.final_cell_0687,activated_stellate,inDrop,2.7600095,0.77993643
human3_lib2.final_cell_0461,activated_stellate,inDrop,2.181551,2.0413291
human3_lib2.final_cell_0441,activated_stellate,inDrop,2.1422627,2.12081
human2_lib1.final_cell_0471,activated_stellate,inDrop,2.3337195,0.6437896
human2_lib1.final_cell_0143,activated_stellate,inDrop,2.479286,0.61708874
human3_lib3.final_cell_0554,activated_stellate,inDrop,2.006982,1.9451867
human2_lib3.final_cell_0561,activated_stellate,inDrop,2.4893808,0.47971392
human1_lib1.final_cell_0399,activated_stellate,inDrop,2.7742023,1.3963642
human3_lib4.final_cell_0455,activated_stellate,inDrop,1.8342463,2.0133498
human3_lib2.final_cell_0492,activated_stellate,inDrop,2.2719145,2.2759564
human4_lib1.final_cell_0213,activated_stellate,inDrop,2.2985935,0.96788025
human1_lib2.final_cell_0324,activated_stellate,inDrop,2.6007748,2.3080506
human2_lib3.final_cell_0057,activated_stellate,inDrop,18.179117,-0.7821044
human3_lib1.final_cell_0669,activated_stellate,inDrop,2.3924086,2.1425893
human3_lib3.final_cell_0283,activated_stellate,inDrop,1.8727993,2.1272194
