,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0069,acinar,inDrop,7.0042086,-12.573875
D31.3_89,acinar,celseq2,16.479527,-9.28574
human3_lib4.final_cell_0103,acinar,inDrop,8.525951,-13.131645
human3_lib2.final_cell_0036,acinar,inDrop,6.5409546,-11.696075
HP1506401_J15,acinar,smartseq2,15.359247,-9.191178
human3_lib1.final_cell_0505,acinar,inDrop,7.4171643,-14.48021
HP1506401_O16,acinar,smartseq2,15.647653,-10.016889
human3_lib2.final_cell_0267,acinar,inDrop,8.275465,-12.285206
human3_lib3.final_cell_0703,acinar,inDrop,7.5390415,-14.387529
human3_lib2.final_cell_0109,acinar,inDrop,7.6788087,-11.678771
D30.2_53,acinar,celseq2,17.007172,-8.978062
human3_lib4.final_cell_0171,acinar,inDrop,6.7101283,-13.389866
HP1506401_N23,acinar,smartseq2,15.516339,-9.4244375
D28.3_51,acinar,celseq2,16.207996,-8.663733
human3_lib2.final_cell_0134,acinar,inDrop,8.356906,-13.098267
human1_lib2.final_cell_0582,acinar,inDrop,7.147198,-13.776929
D28.5_37,acinar,celseq2,16.804628,-10.3181305
human3_lib1.final_cell_0212,acinar,inDrop,7.820507,-14.226492
D28.3_90,acinar,celseq2,16.344963,-10.447449
human3_lib2.final_cell_0675,acinar,inDrop,6.557594,-13.150242
D31.1_21,acinar,celseq2,17.13561,-10.193544
human3_lib3.final_cell_0205,acinar,inDrop,7.2491627,-12.792813
human3_lib4.final_cell_0184,acinar,inDrop,7.0189185,-12.083544
human3_lib3.final_cell_0079,acinar,inDrop,6.1962504,-11.697702
human3_lib2.final_cell_0060,acinar,inDrop,7.6312237,-12.566283
human3_lib1.final_cell_0204,acinar,inDrop,6.662483,-12.2807
HP1506401_N9,acinar,smartseq2,15.640803,-10.279986
HP1526901T2D_H2,acinar,smartseq2,16.152884,-8.4906
human3_lib4.final_cell_0070,acinar,inDrop,6.697807,-11.683472
human3_lib3.final_cell_0415,acinar,inDrop,6.626814,-12.757082
HP1525301T2D_F10,acinar,smartseq2,16.389004,-8.402119
D31.5_69,acinar,celseq2,17.473742,-9.609473
human3_lib3.final_cell_0208,acinar,inDrop,7.996927,-13.123215
human3_lib1.final_cell_0038,acinar,inDrop,6.5785356,-12.44057
human3_lib4.final_cell_0533,acinar,inDrop,6.74141,-14.04183
human1_lib3.final_cell_0231,acinar,inDrop,7.6380506,-12.923869
HP1504101T2D_C11,acinar,smartseq2,15.873774,-8.746869
human3_lib3.final_cell_0066,acinar,inDrop,8.164791,-12.801573
human3_lib4.final_cell_0108,acinar,inDrop,7.3781786,-12.670812
D30.7_1,acinar,celseq2,16.347288,-9.4995365
human3_lib3.final_cell_0301,acinar,inDrop,7.5330005,-11.713135
human3_lib4.final_cell_0149,acinar,inDrop,8.050764,-14.238324
HP1508501T2D_B14,acinar,smartseq2,15.560291,-9.15583
human3_lib4.final_cell_0003,acinar,inDrop,8.704669,-13.0824795
human3_lib3.final_cell_0266,acinar,inDrop,6.830507,-11.767369
human3_lib1.final_cell_0373,acinar,inDrop,7.6801558,-14.850127
D30.7_24,acinar,celseq2,17.465534,-9.697778
human3_lib1.final_cell_0172,acinar,inDrop,6.316073,-10.962369
human3_lib2.final_cell_0003,acinar,inDrop,6.835736,-12.505808
AZ_F6,acinar,smartseq2,16.106472,-9.670314
HP1508501T2D_I10,acinar,smartseq2,15.479801,-8.982184
human3_lib3.final_cell_0166,acinar,inDrop,7.0732193,-13.368715
human3_lib2.final_cell_0101,acinar,inDrop,7.0433416,-12.414553
HP1508501T2D_G17,acinar,smartseq2,15.891829,-9.187388
HP1525301T2D_L5,acinar,smartseq2,16.495443,-8.77769
human3_lib2.final_cell_0277,acinar,inDrop,6.07385,-11.735868
D28.6_63,acinar,celseq2,16.52187,-9.41998
human3_lib3.final_cell_0045,acinar,inDrop,8.164213,-13.457476
HP1502401_G18,acinar,smartseq2,16.664852,-9.134876
human3_lib1.final_cell_0483,acinar,inDrop,6.7227407,-13.565707
human3_lib4.final_cell_0575,acinar,inDrop,7.9569783,-14.557299
human3_lib4.final_cell_0519,acinar,inDrop,7.2325873,-14.406135
human3_lib4.final_cell_0512,acinar,inDrop,7.093153,-13.168031
human3_lib4.final_cell_0615,acinar,inDrop,7.4945583,-14.710204
human3_lib4.final_cell_0555,acinar,inDrop,7.292893,-12.9102745
human3_lib3.final_cell_0803,acinar,inDrop,6.585491,-13.755591
human3_lib1.final_cell_0013,acinar,inDrop,7.7189035,-12.561249
D31.2_75,acinar,celseq2,16.360321,-10.168111
HP1506401_B14,acinar,smartseq2,15.601259,-10.268578
human3_lib2.final_cell_0006,acinar,inDrop,8.205626,-12.663878
human3_lib1.final_cell_0300,acinar,inDrop,7.844317,-14.533183
D30.3_91,acinar,celseq2,16.86991,-9.2193
human3_lib4.final_cell_0155,acinar,inDrop,8.007954,-13.204023
human3_lib1.final_cell_0307,acinar,inDrop,6.632041,-12.798927
human3_lib3.final_cell_0551,acinar,inDrop,7.500819,-13.970524
human3_lib2.final_cell_0069,acinar,inDrop,6.304056,-11.611805
human3_lib3.final_cell_0111,acinar,inDrop,6.3723264,-12.130491
human3_lib4.final_cell_0087,acinar,inDrop,7.326861,-12.714554
human3_lib2.final_cell_0299,acinar,inDrop,8.407515,-13.932796
human3_lib2.final_cell_0108,acinar,inDrop,6.303438,-11.756824
HP1506401_J2,acinar,smartseq2,15.479107,-9.253464
D31.5_70,acinar,celseq2,16.611902,-10.346995
human3_lib1.final_cell_0214,acinar,inDrop,7.5151196,-14.518893
human3_lib2.final_cell_0107,acinar,inDrop,8.155187,-13.462603
human3_lib4.final_cell_0742,acinar,inDrop,6.9208093,-14.133826
human1_lib3.final_cell_0043,acinar,inDrop,7.026691,-11.940659
human3_lib1.final_cell_0035,acinar,inDrop,6.9662046,-12.888089
human3_lib3.final_cell_0685,acinar,inDrop,7.137437,-14.383423
human1_lib3.final_cell_0469,acinar,inDrop,5.807503,-9.486241
HP1502401_C1,acinar,smartseq2,16.568335,-8.766903
HP1506401_N5,acinar,smartseq2,15.716141,-10.398859
D31.7_77,acinar,celseq2,16.655691,-10.0736
human1_lib1.final_cell_0436,acinar,inDrop,7.384771,-12.95422
D31.6_9,acinar,celseq2,16.897291,-9.413776
human3_lib2.final_cell_0020,acinar,inDrop,6.508006,-12.39685
human3_lib2.final_cell_0180,acinar,inDrop,7.7049584,-13.985368
human3_lib3.final_cell_0139,acinar,inDrop,6.3270607,-12.962124
D28.3_25,acinar,celseq2,16.369095,-9.795831
human3_lib1.final_cell_0268,acinar,inDrop,7.5969977,-13.104006
human3_lib4.final_cell_0746,acinar,inDrop,7.5448318,-14.397448
human3_lib1.final_cell_0006,acinar,inDrop,5.800265,-11.951924
human3_lib3.final_cell_0227,acinar,inDrop,7.7101107,-11.492872
human3_lib3.final_cell_0059,acinar,inDrop,6.3905363,-11.910754
HP1502401_J2,acinar,smartseq2,16.66401,-8.935702
human3_lib2.final_cell_0135,acinar,inDrop,6.5439367,-12.189673
D28.7_51,acinar,celseq2,16.176569,-9.342344
HP1506401_L22,acinar,smartseq2,16.36899,-10.780767
D31.4_70,acinar,celseq2,15.861899,-8.985139
human3_lib2.final_cell_0027,acinar,inDrop,6.8382716,-12.52199
human3_lib2.final_cell_0019,acinar,inDrop,8.402486,-13.007939
human3_lib4.final_cell_0783,acinar,inDrop,6.7170005,-13.84377
D31.6_53,acinar,celseq2,16.601439,-9.006009
human3_lib2.final_cell_0586,acinar,inDrop,7.136224,-14.184112
D28.4_63,acinar,celseq2,15.997239,-10.481946
D28.3_91,acinar,celseq2,16.321611,-9.378751
HP1508501T2D_F21,acinar,smartseq2,16.345058,-8.804795
human1_lib2.final_cell_0616,acinar,inDrop,7.394889,-13.735334
human3_lib2.final_cell_0082,acinar,inDrop,8.053897,-11.936425
human3_lib1.final_cell_0022,acinar,inDrop,8.070422,-12.972026
human1_lib3.final_cell_0020,acinar,inDrop,8.093813,-12.445467
human3_lib3.final_cell_0243,acinar,inDrop,7.2396965,-13.450835
human3_lib4.final_cell_0195,acinar,inDrop,7.8275623,-13.099208
HP1508501T2D_A11,acinar,smartseq2,16.091417,-9.410078
D31.3_73,acinar,celseq2,16.778477,-10.394035
human3_lib3.final_cell_0019,acinar,inDrop,8.197534,-14.076124
human3_lib4.final_cell_0131,acinar,inDrop,6.7488995,-11.822463
human3_lib3.final_cell_0157,acinar,inDrop,6.9456196,-13.319067
human3_lib3.final_cell_0241,acinar,inDrop,7.3601594,-12.911573
human1_lib1.final_cell_0029,acinar,inDrop,7.7164187,-14.071631
human3_lib3.final_cell_0031,acinar,inDrop,8.137228,-13.411784
HP1526901T2D_K17,acinar,smartseq2,16.243637,-8.692934
D28.4_4,acinar,celseq2,15.77789,-8.767504
HP1506401_O21,acinar,smartseq2,15.390021,-9.720766
D31.6_21,acinar,celseq2,16.429047,-10.71491
human3_lib3.final_cell_0651,acinar,inDrop,5.5421677,-8.867386
human1_lib3.final_cell_0600,acinar,inDrop,6.9421434,-11.9443
human3_lib1.final_cell_0439,acinar,inDrop,7.5598783,-14.304383
human3_lib3.final_cell_0068,acinar,inDrop,7.3130326,-12.364439
human1_lib2.final_cell_0404,acinar,inDrop,7.304405,-13.050795
D30.5_36,acinar,celseq2,16.284954,-8.465166
human3_lib4.final_cell_0039,acinar,inDrop,6.194806,-12.373414
D28.5_77,acinar,celseq2,17.150105,-10.124404
human3_lib2.final_cell_0800,acinar,inDrop,6.5895233,-13.644033
D30.8_63,acinar,celseq2,17.242523,-9.064337
human3_lib2.final_cell_0174,acinar,inDrop,7.8216805,-12.405587
human3_lib4.final_cell_0076,acinar,inDrop,8.057338,-14.025145
human1_lib2.final_cell_0111,acinar,inDrop,7.0501094,-12.030042
human3_lib4.final_cell_0080,acinar,inDrop,7.581398,-12.458674
human3_lib1.final_cell_0050,acinar,inDrop,7.9091535,-12.53884
human3_lib1.final_cell_0389,acinar,inDrop,7.7992992,-14.1262865
human3_lib4.final_cell_0636,acinar,inDrop,5.931053,-9.217179
human3_lib1.final_cell_0131,acinar,inDrop,7.2647996,-12.594776
D30.4_81,acinar,celseq2,16.113125,-10.683579
D31.7_11,acinar,celseq2,16.786348,-10.105347
human3_lib3.final_cell_0094,acinar,inDrop,8.013262,-12.782103
human3_lib3.final_cell_0126,acinar,inDrop,7.9118767,-12.95103
D31.8_11,acinar,celseq2,17.212667,-9.803231
human3_lib2.final_cell_0466,acinar,inDrop,6.9814897,-12.252606
human3_lib1.final_cell_0360,acinar,inDrop,6.934955,-13.7239895
D31.5_4,acinar,celseq2,17.328936,-10.102339
human3_lib4.final_cell_0005,acinar,inDrop,8.508938,-13.440068
human3_lib3.final_cell_0060,acinar,inDrop,6.528444,-12.618526
human3_lib3.final_cell_0162,acinar,inDrop,7.9216685,-14.348481
human3_lib4.final_cell_0355,acinar,inDrop,7.7201395,-14.94792
human3_lib2.final_cell_0226,acinar,inDrop,7.8890276,-12.216414
D28.5_54,acinar,celseq2,16.635765,-9.593794
HP1506401_B5,acinar,smartseq2,15.410234,-9.336827
human3_lib3.final_cell_0268,acinar,inDrop,8.340704,-13.630794
human3_lib2.final_cell_0421,acinar,inDrop,7.8469453,-14.424343
human3_lib4.final_cell_0111,acinar,inDrop,7.916739,-12.256818
human3_lib3.final_cell_0072,acinar,inDrop,6.349791,-12.333874
HP1525301T2D_F5,acinar,smartseq2,16.198072,-8.428535
human3_lib2.final_cell_0093,acinar,inDrop,8.309882,-12.39504
human3_lib4.final_cell_0371,acinar,inDrop,7.002116,-12.445095
D30.2_1,acinar,celseq2,16.59995,-10.075009
human3_lib3.final_cell_0047,acinar,inDrop,8.000542,-12.614727
HP1506401_N15,acinar,smartseq2,15.913283,-10.320668
human3_lib3.final_cell_0272,acinar,inDrop,6.913895,-12.976366
human3_lib4.final_cell_0008,acinar,inDrop,6.376119,-12.2501745
human3_lib4.final_cell_0549,acinar,inDrop,6.652724,-11.813483
human3_lib4.final_cell_0020,acinar,inDrop,8.625482,-12.806637
HP1506401_L11,acinar,smartseq2,15.8391285,-10.2859125
human3_lib2.final_cell_0078,acinar,inDrop,6.4047737,-11.545402
human3_lib4.final_cell_0207,acinar,inDrop,7.74235,-14.434071
human3_lib1.final_cell_0063,acinar,inDrop,7.920056,-12.545488
human3_lib2.final_cell_0090,acinar,inDrop,6.1805124,-12.617977
human3_lib1.final_cell_0014,acinar,inDrop,6.1930885,-12.000102
human3_lib4.final_cell_0065,acinar,inDrop,7.9173017,-13.038997
human3_lib3.final_cell_0004,acinar,inDrop,7.958415,-13.013945
HP1506401_P17,acinar,smartseq2,15.98211,-10.6395
human3_lib3.final_cell_0089,acinar,inDrop,7.644998,-13.240171
human2_lib2.final_cell_0154,acinar,inDrop,6.9193726,-8.861735
HP1506401_G14,acinar,smartseq2,15.324131,-9.737484
D28.1_87,acinar,celseq2,15.876389,-10.243256
human3_lib2.final_cell_0076,acinar,inDrop,6.295865,-11.790585
HP1506401_O18,acinar,smartseq2,15.699451,-10.316258
human3_lib1.final_cell_0195,acinar,inDrop,7.676392,-11.914631
D28.3_31,acinar,celseq2,16.298893,-10.804569
HP1525301T2D_D10,acinar,smartseq2,16.61735,-8.961764
human3_lib3.final_cell_0646,acinar,inDrop,6.818824,-14.178046
HP1508501T2D_O7,acinar,smartseq2,16.293219,-9.583185
human3_lib2.final_cell_0608,acinar,inDrop,6.54487,-11.801925
human1_lib1.final_cell_0012,acinar,inDrop,8.393994,-13.061632
D30.2_17,acinar,celseq2,16.89895,-8.9102125
D30.3_45,acinar,celseq2,17.31009,-9.789987
human3_lib4.final_cell_0043,acinar,inDrop,8.017905,-13.430353
human3_lib2.final_cell_0213,acinar,inDrop,7.581966,-12.777005
AZ_H10,acinar,smartseq2,16.32008,-8.719255
human3_lib2.final_cell_0033,acinar,inDrop,7.5627837,-12.44511
human3_lib2.final_cell_0052,acinar,inDrop,6.804598,-12.551788
human3_lib4.final_cell_0407,acinar,inDrop,6.6803603,-11.460885
human3_lib3.final_cell_0207,acinar,inDrop,7.62577,-11.46624
human3_lib1.final_cell_0011,acinar,inDrop,8.185447,-12.290849
human3_lib3.final_cell_0355,acinar,inDrop,7.77776,-13.223053
D31.3_40,acinar,celseq2,17.209066,-10.070822
HP1506401_N1,acinar,smartseq2,16.071327,-9.294519
D28.4_86,acinar,celseq2,16.067839,-9.73575
human3_lib1.final_cell_0057,acinar,inDrop,6.740696,-11.5812645
human3_lib4.final_cell_0056,acinar,inDrop,8.225183,-13.581956
human3_lib1.final_cell_0560,acinar,inDrop,6.951518,-13.737995
human3_lib1.final_cell_0440,acinar,inDrop,6.663795,-13.841078
human3_lib3.final_cell_0406,acinar,inDrop,6.837041,-13.517656
human3_lib2.final_cell_0469,acinar,inDrop,7.563564,-14.785661
HP1502401_E20,acinar,smartseq2,16.212538,-8.805252
human3_lib2.final_cell_0119,acinar,inDrop,8.159445,-12.82576
HP1526901T2D_N4,acinar,smartseq2,16.197912,-9.4740925
D28.2_42,acinar,celseq2,15.927445,-9.578204
human3_lib2.final_cell_0486,acinar,inDrop,6.7720566,-13.655139
D30.2_43,acinar,celseq2,16.826103,-9.387246
human3_lib1.final_cell_0196,acinar,inDrop,8.4911785,-13.358635
human3_lib1.final_cell_0119,acinar,inDrop,6.619949,-12.003598
human3_lib4.final_cell_0418,acinar,inDrop,7.2684054,-14.446791
HP1525301T2D_C7,acinar,smartseq2,16.122904,-8.538002
D31.8_27,acinar,celseq2,17.26667,-9.974733
HP1508501T2D_N13,acinar,smartseq2,15.731092,-9.209124
human1_lib1.final_cell_0001,acinar,inDrop,7.4326777,-12.278038
human3_lib1.final_cell_0326,acinar,inDrop,7.0281,-12.994091
human3_lib3.final_cell_0144,acinar,inDrop,6.467413,-11.797088
human3_lib3.final_cell_0176,acinar,inDrop,6.7830276,-13.016843
human3_lib4.final_cell_0044,acinar,inDrop,6.2962933,-11.585268
human3_lib2.final_cell_0260,acinar,inDrop,7.7527933,-14.230106
human3_lib2.final_cell_0097,acinar,inDrop,8.469832,-13.578107
human3_lib4.final_cell_0049,acinar,inDrop,7.038759,-12.480701
human3_lib4.final_cell_0146,acinar,inDrop,6.2876725,-11.965811
human3_lib3.final_cell_0062,acinar,inDrop,6.5437813,-12.333159
HP1506401_E18,acinar,smartseq2,15.401282,-9.369094
human3_lib1.final_cell_0084,acinar,inDrop,8.32503,-13.693332
human1_lib3.final_cell_0143,acinar,inDrop,7.8650403,-12.146239
human1_lib2.final_cell_0278,acinar,inDrop,7.645812,-13.811699
human3_lib3.final_cell_0192,acinar,inDrop,7.3353524,-12.729527
human3_lib1.final_cell_0082,acinar,inDrop,6.3162613,-12.155265
human3_lib4.final_cell_0029,acinar,inDrop,5.9662347,-11.977647
human1_lib3.final_cell_0447,acinar,inDrop,7.5696955,-13.761011
human3_lib3.final_cell_0453,acinar,inDrop,7.685312,-14.610844
human3_lib3.final_cell_0610,acinar,inDrop,7.3817334,-14.5232115
human1_lib2.final_cell_0005,acinar,inDrop,7.5599256,-12.602112
human3_lib4.final_cell_0142,acinar,inDrop,7.9514904,-12.573766
HP1506401_M8,acinar,smartseq2,15.97938,-9.600481
human3_lib3.final_cell_0203,acinar,inDrop,6.095417,-12.725442
human1_lib3.final_cell_0541,acinar,inDrop,6.9626746,-11.50209
human3_lib3.final_cell_0029,acinar,inDrop,6.2647557,-12.590548
D28.4_54,acinar,celseq2,16.064795,-8.732723
D28.4_67,acinar,celseq2,16.75496,-9.069916
D28.2_87,acinar,celseq2,16.412212,-8.919697
D28.7_62,acinar,celseq2,16.465595,-8.583257
human3_lib1.final_cell_0197,acinar,inDrop,7.4638743,-12.538195
HP1508501T2D_D18,acinar,smartseq2,15.917047,-8.5646
human3_lib2.final_cell_0158,acinar,inDrop,8.494867,-12.866535
HP1504101T2D_K19,acinar,smartseq2,15.807872,-8.908922
human3_lib4.final_cell_0270,acinar,inDrop,7.2397113,-13.049857
human3_lib3.final_cell_0096,acinar,inDrop,8.02071,-13.54915
human3_lib3.final_cell_0473,acinar,inDrop,7.261148,-14.562142
human3_lib4.final_cell_0665,acinar,inDrop,7.4048405,-14.12234
human3_lib4.final_cell_0794,acinar,inDrop,7.644859,-14.9971
D29.7_49,acinar,celseq2,16.527618,-9.953556
human3_lib2.final_cell_0017,acinar,inDrop,6.3822274,-12.51286
human3_lib3.final_cell_0046,acinar,inDrop,8.1621,-13.179678
human3_lib4.final_cell_0063,acinar,inDrop,8.533867,-13.683005
human3_lib3.final_cell_0478,acinar,inDrop,7.711537,-14.531386
human3_lib4.final_cell_0032,acinar,inDrop,6.6211715,-12.056605
human1_lib2.final_cell_0126,acinar,inDrop,7.4973297,-13.682719
HP1506401_C7,acinar,smartseq2,15.6032715,-9.155462
human3_lib1.final_cell_0078,acinar,inDrop,8.190509,-13.390043
human3_lib4.final_cell_0019,acinar,inDrop,6.0095634,-11.69109
human3_lib1.final_cell_0150,acinar,inDrop,6.636465,-12.4304905
human3_lib2.final_cell_0102,acinar,inDrop,8.291575,-13.750032
human3_lib2.final_cell_0506,acinar,inDrop,7.303311,-14.163974
human3_lib1.final_cell_0476,acinar,inDrop,6.780726,-11.750546
human3_lib1.final_cell_0603,acinar,inDrop,6.574194,-13.948721
HP1525301T2D_C23,acinar,smartseq2,16.55657,-9.109383
human3_lib4.final_cell_0064,acinar,inDrop,7.3832836,-11.835622
D31.2_53,acinar,celseq2,16.611052,-9.057817
human3_lib2.final_cell_0049,acinar,inDrop,7.7923374,-13.162221
human3_lib2.final_cell_0763,acinar,inDrop,6.5954022,-13.448736
human3_lib2.final_cell_0257,acinar,inDrop,7.478103,-14.258486
HP1526901T2D_I12,acinar,smartseq2,16.235624,-8.518687
human1_lib3.final_cell_0025,acinar,inDrop,7.4372463,-12.529906
human1_lib3.final_cell_0628,acinar,inDrop,7.4688435,-13.972563
human3_lib4.final_cell_0006,acinar,inDrop,6.111848,-11.825897
human3_lib1.final_cell_0089,acinar,inDrop,8.29904,-12.676406
human3_lib1.final_cell_0419,acinar,inDrop,7.6434917,-13.824325
human3_lib4.final_cell_0126,acinar,inDrop,7.993331,-13.216245
human3_lib4.final_cell_0002,acinar,inDrop,6.542326,-12.306593
human3_lib2.final_cell_0039,acinar,inDrop,6.9187865,-12.830097
HP1506401_K6,acinar,smartseq2,15.517118,-9.13294
D31.2_87,acinar,celseq2,17.20043,-9.224491
D30.1_72,acinar,celseq2,16.668318,-9.951678
human3_lib1.final_cell_0025,acinar,inDrop,7.6730537,-12.546521
human3_lib4.final_cell_0106,acinar,inDrop,7.657798,-12.922573
human3_lib2.final_cell_0023,acinar,inDrop,5.850569,-12.014053
D31.2_26,acinar,celseq2,16.442436,-10.64161
HP1502401_M8,acinar,smartseq2,16.872969,-9.290212
human3_lib3.final_cell_0795,acinar,inDrop,6.819018,-12.984993
human3_lib3.final_cell_0006,acinar,inDrop,6.0716157,-12.363318
human3_lib1.final_cell_0625,acinar,inDrop,6.3847227,-13.365329
human3_lib4.final_cell_0342,acinar,inDrop,7.0468597,-11.877672
HP1506401_B6,acinar,smartseq2,15.913711,-9.443889
D31.6_13,acinar,celseq2,16.883228,-9.802577
human3_lib2.final_cell_0235,acinar,inDrop,6.520637,-11.566193
D31.3_23,acinar,celseq2,17.360386,-9.614333
HP1502401_K12,acinar,smartseq2,17.07582,-9.187573
human3_lib1.final_cell_0698,acinar,inDrop,7.663171,-14.7256975
human3_lib2.final_cell_0266,acinar,inDrop,6.544201,-12.968703
human3_lib3.final_cell_0664,acinar,inDrop,7.8519626,-14.302997
human3_lib2.final_cell_0009,acinar,inDrop,6.7247725,-12.507781
human3_lib1.final_cell_0168,acinar,inDrop,8.468595,-13.559398
HP1504101T2D_I6,acinar,smartseq2,16.100832,-8.951168
human3_lib3.final_cell_0467,acinar,inDrop,8.005188,-13.896148
human1_lib3.final_cell_0007,acinar,inDrop,7.134436,-12.098018
human3_lib3.final_cell_0056,acinar,inDrop,7.9103866,-11.901232
human3_lib1.final_cell_0484,acinar,inDrop,7.649086,-14.043206
human3_lib4.final_cell_0074,acinar,inDrop,6.199616,-12.045571
D31.7_9,acinar,celseq2,17.417126,-9.935201
human3_lib1.final_cell_0732,acinar,inDrop,7.568629,-14.8409395
human4_lib1.final_cell_0115,acinar,inDrop,6.889177,-10.491489
human3_lib4.final_cell_0706,acinar,inDrop,7.128133,-13.918155
human3_lib4.final_cell_0445,acinar,inDrop,6.763389,-13.841571
human3_lib2.final_cell_0638,acinar,inDrop,7.152532,-13.926979
human3_lib4.final_cell_0459,acinar,inDrop,7.3604136,-13.785392
human3_lib3.final_cell_0042,acinar,inDrop,7.4421067,-12.682797
human3_lib1.final_cell_0447,acinar,inDrop,7.63484,-12.002957
human3_lib4.final_cell_0170,acinar,inDrop,8.49665,-13.500352
D28.6_74,acinar,celseq2,16.355206,-9.569387
human3_lib4.final_cell_0356,acinar,inDrop,7.168568,-12.862229
human1_lib3.final_cell_0508,acinar,inDrop,7.52783,-12.174482
human3_lib4.final_cell_0662,acinar,inDrop,6.9731693,-13.131091
human3_lib3.final_cell_0536,acinar,inDrop,6.7837334,-13.305801
human3_lib3.final_cell_0027,acinar,inDrop,8.588549,-13.1090355
D31.6_66,acinar,celseq2,16.282776,-10.200507
human3_lib1.final_cell_0349,acinar,inDrop,8.157499,-13.893744
human3_lib4.final_cell_0012,acinar,inDrop,6.604476,-12.120746
D28.6_4,acinar,celseq2,16.158602,-8.842629
HP1506401_J14,acinar,smartseq2,15.980426,-9.307871
D28.7_75,acinar,celseq2,17.3689,-9.855679
human3_lib1.final_cell_0545,acinar,inDrop,6.606657,-13.551695
D31.1_7,acinar,celseq2,17.293411,-10.010859
human3_lib1.final_cell_0010,acinar,inDrop,7.45433,-13.047566
HP1525301T2D_C14,acinar,smartseq2,16.357233,-9.402835
