index,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0391,acinar,inDrop,3.8447492,-13.678989
human3_lib1.final_cell_0215,acinar,inDrop,2.2448814,-14.980401
human1_lib1.final_cell_0461,acinar,inDrop,3.2960367,-13.207987
human3_lib2.final_cell_0685,acinar,inDrop,3.6507165,-13.802411
human3_lib4.final_cell_0272,acinar,inDrop,4.410235,-14.6017885
HP1506401_D3,acinar,smartseq2,-12.177705,-5.323288
human3_lib3.final_cell_0163,acinar,inDrop,3.110035,-14.337652
human1_lib1.final_cell_0182,acinar,inDrop,2.8457391,-13.790178
HP1504101T2D_J16,acinar,smartseq2,-13.098754,-4.7646184
human3_lib2.final_cell_0105,acinar,inDrop,4.0642357,-13.924137
human3_lib4.final_cell_0466,acinar,inDrop,2.093168,-15.265722
D30.4_18,acinar,celseq2,-13.170867,-4.5611234
human3_lib3.final_cell_0044,acinar,inDrop,4.101246,-14.493193
D28.5_63,acinar,celseq2,-12.784824,-4.472559
HP1504901_F23,acinar,smartseq2,-11.609669,-2.69316
human3_lib1.final_cell_0069,acinar,inDrop,3.726232,-14.415912
D31.3_89,acinar,celseq2,-13.281878,-5.726526
human3_lib4.final_cell_0103,acinar,inDrop,2.9628303,-16.026775
human3_lib2.final_cell_0036,acinar,inDrop,4.329766,-14.1631975
HP1506401_J15,acinar,smartseq2,-12.388976,-5.5864434
human3_lib1.final_cell_0505,acinar,inDrop,1.8166753,-15.402765
HP1506401_O16,acinar,smartseq2,-12.213769,-4.962114
human3_lib2.final_cell_0267,acinar,inDrop,3.4746537,-15.627199
human3_lib3.final_cell_0703,acinar,inDrop,1.7757584,-15.229701
human3_lib2.final_cell_0109,acinar,inDrop,2.8530452,-14.260895
D30.2_53,acinar,celseq2,-12.857878,-4.57758
human3_lib4.final_cell_0171,acinar,inDrop,2.558028,-14.940735
HP1506401_N23,acinar,smartseq2,-12.23731,-5.2847753
D28.3_51,acinar,celseq2,-12.623406,-6.121274
human3_lib2.final_cell_0134,acinar,inDrop,3.18592,-15.452688
human1_lib2.final_cell_0582,acinar,inDrop,1.9382248,-14.637438
D28.5_37,acinar,celseq2,-12.284418,-3.5509794
human3_lib1.final_cell_0212,acinar,inDrop,1.8390039,-15.4621105
D28.3_90,acinar,celseq2,-12.24266,-3.7334497
human3_lib2.final_cell_0675,acinar,inDrop,3.632176,-14.435273
D31.1_21,acinar,celseq2,-11.805229,-2.8932142
human3_lib3.final_cell_0205,acinar,inDrop,3.7843337,-14.884106
human3_lib4.final_cell_0184,acinar,inDrop,3.8127637,-14.851983
human3_lib3.final_cell_0079,acinar,inDrop,3.9855206,-13.982251
human3_lib2.final_cell_0060,acinar,inDrop,3.133702,-14.830302
human3_lib1.final_cell_0204,acinar,inDrop,4.0321603,-14.828058
HP1506401_N9,acinar,smartseq2,-12.208517,-4.972094
HP1526901T2D_H2,acinar,smartseq2,-13.299623,-5.498178
human3_lib4.final_cell_0070,acinar,inDrop,3.4295194,-13.736835
human3_lib3.final_cell_0415,acinar,inDrop,3.636288,-13.71995
HP1525301T2D_F10,acinar,smartseq2,-12.938552,-4.810433
D31.5_69,acinar,celseq2,-10.926173,-2.6241825
human3_lib3.final_cell_0208,acinar,inDrop,3.2933702,-15.781489
human3_lib1.final_cell_0038,acinar,inDrop,4.1071944,-14.983634
human3_lib4.final_cell_0533,acinar,inDrop,2.1587205,-15.014662
human1_lib3.final_cell_0231,acinar,inDrop,2.3301096,-14.035011
HP1504101T2D_C11,acinar,smartseq2,-12.832072,-5.565349
human3_lib3.final_cell_0066,acinar,inDrop,3.3418708,-15.739372
human3_lib4.final_cell_0108,acinar,inDrop,4.041531,-14.499922
D30.7_1,acinar,celseq2,-13.144324,-5.036793
human3_lib3.final_cell_0301,acinar,inDrop,3.3213325,-13.880552
human3_lib4.final_cell_0149,acinar,inDrop,2.0282035,-15.826517
HP1508501T2D_B14,acinar,smartseq2,-12.454863,-5.8505526
human3_lib4.final_cell_0003,acinar,inDrop,3.1251838,-15.993785
human3_lib3.final_cell_0266,acinar,inDrop,3.843587,-14.605726
human3_lib1.final_cell_0373,acinar,inDrop,1.8741516,-15.732547
D30.7_24,acinar,celseq2,-11.768787,-3.0629313
human3_lib1.final_cell_0172,acinar,inDrop,3.7777088,-13.67615
human3_lib2.final_cell_0003,acinar,inDrop,3.2601295,-14.684554
AZ_F6,acinar,smartseq2,-12.796743,-5.2956786
HP1508501T2D_I10,acinar,smartseq2,-12.40903,-6.00624
human3_lib3.final_cell_0166,acinar,inDrop,2.2679145,-15.222126
human3_lib2.final_cell_0101,acinar,inDrop,4.2584567,-14.535585
HP1508501T2D_G17,acinar,smartseq2,-12.61402,-6.114957
HP1525301T2D_L5,acinar,smartseq2,-13.292337,-5.1975513
human3_lib2.final_cell_0277,acinar,inDrop,3.818954,-13.905537
D28.6_63,acinar,celseq2,-13.123588,-5.6814604
human3_lib3.final_cell_0045,acinar,inDrop,2.4969811,-15.735025
HP1502401_G18,acinar,smartseq2,-13.412914,-4.784025
human3_lib1.final_cell_0483,acinar,inDrop,3.3333302,-14.635984
human3_lib4.final_cell_0575,acinar,inDrop,1.9250814,-15.8837595
human3_lib4.final_cell_0519,acinar,inDrop,2.0675426,-15.302193
human3_lib4.final_cell_0512,acinar,inDrop,2.5710576,-14.743275
human3_lib4.final_cell_0615,acinar,inDrop,1.7759286,-15.656717
human3_lib4.final_cell_0555,acinar,inDrop,9.043861,2.4803464
human3_lib3.final_cell_0803,acinar,inDrop,2.3359027,-14.92828
human3_lib1.final_cell_0013,acinar,inDrop,4.1536694,-15.286705
D31.2_75,acinar,celseq2,-12.882474,-5.117112
HP1506401_B14,acinar,smartseq2,-12.122434,-4.9773235
human3_lib2.final_cell_0006,acinar,inDrop,3.5420866,-15.179428
human3_lib1.final_cell_0300,acinar,inDrop,2.0627935,-15.933762
D30.3_91,acinar,celseq2,-12.406576,-3.7794287
human3_lib4.final_cell_0155,acinar,inDrop,2.8769252,-15.485857
human3_lib1.final_cell_0307,acinar,inDrop,4.087299,-14.374714
human3_lib3.final_cell_0551,acinar,inDrop,2.109152,-15.244699
human3_lib2.final_cell_0069,acinar,inDrop,4.284287,-14.066815
human3_lib3.final_cell_0111,acinar,inDrop,4.429043,-14.536767
human3_lib4.final_cell_0087,acinar,inDrop,3.5852041,-14.756071
human3_lib2.final_cell_0299,acinar,inDrop,2.487607,-15.830169
human3_lib2.final_cell_0108,acinar,inDrop,3.8442972,-13.657277
HP1506401_J2,acinar,smartseq2,-12.440952,-5.0189915
D31.5_70,acinar,celseq2,-12.70431,-4.202705
human3_lib1.final_cell_0214,acinar,inDrop,2.282779,-15.114964
human3_lib2.final_cell_0107,acinar,inDrop,2.66691,-15.733775
human3_lib4.final_cell_0742,acinar,inDrop,2.0848694,-15.09695
human1_lib3.final_cell_0043,acinar,inDrop,2.900426,-13.446111
human3_lib1.final_cell_0035,acinar,inDrop,2.8932223,-14.981944
human3_lib3.final_cell_0685,acinar,inDrop,2.4180462,-15.403016
human1_lib3.final_cell_0469,acinar,inDrop,3.609486,-13.10393
HP1502401_C1,acinar,smartseq2,-12.456234,-4.2693524
HP1506401_N5,acinar,smartseq2,-12.122297,-4.3598204
D31.7_77,acinar,celseq2,-13.135349,-4.7802434
human1_lib1.final_cell_0436,acinar,inDrop,2.3561985,-13.625464
D31.6_9,acinar,celseq2,-13.338475,-4.9253087
human3_lib2.final_cell_0020,acinar,inDrop,4.366178,-14.600441
human3_lib2.final_cell_0180,acinar,inDrop,2.3815448,-15.955768
human3_lib3.final_cell_0139,acinar,inDrop,3.3375328,-14.364527
D28.3_25,acinar,celseq2,-13.10806,-5.3501663
human3_lib1.final_cell_0268,acinar,inDrop,3.2520115,-15.409454
human3_lib4.final_cell_0746,acinar,inDrop,2.1268928,-15.828531
human3_lib1.final_cell_0006,acinar,inDrop,4.220141,-14.287544
human3_lib3.final_cell_0227,acinar,inDrop,3.6350758,-14.094946
human3_lib3.final_cell_0059,acinar,inDrop,4.1497293,-14.484528
HP1502401_J2,acinar,smartseq2,-13.1995535,-5.68417
human3_lib2.final_cell_0135,acinar,inDrop,4.1726427,-14.459647
D28.7_51,acinar,celseq2,-13.257456,-5.2043257
HP1506401_L22,acinar,smartseq2,-10.881069,-1.112658
D31.4_70,acinar,celseq2,-12.53938,-6.10183
human3_lib2.final_cell_0027,acinar,inDrop,4.319528,-14.8626995
human3_lib2.final_cell_0019,acinar,inDrop,3.2517123,-15.6633835
human3_lib4.final_cell_0783,acinar,inDrop,2.3848522,-14.810399
D31.6_53,acinar,celseq2,-13.3457,-5.4627657
human3_lib2.final_cell_0586,acinar,inDrop,1.8814945,-15.067894
D28.4_63,acinar,celseq2,-12.420141,-4.8399835
D28.3_91,acinar,celseq2,-13.189456,-5.5263896
HP1508501T2D_F21,acinar,smartseq2,-13.277222,-5.8262844
human1_lib2.final_cell_0616,acinar,inDrop,1.9712849,-14.349726
human3_lib2.final_cell_0082,acinar,inDrop,3.1591341,-14.760683
human3_lib1.final_cell_0022,acinar,inDrop,2.881965,-15.542873
human1_lib3.final_cell_0020,acinar,inDrop,2.706007,-13.612136
human3_lib3.final_cell_0243,acinar,inDrop,2.8927772,-15.45191
human3_lib4.final_cell_0195,acinar,inDrop,3.0816517,-15.370367
HP1508501T2D_A11,acinar,smartseq2,-13.309725,-4.7369294
D31.3_73,acinar,celseq2,-12.40003,-3.6624842
human3_lib3.final_cell_0019,acinar,inDrop,2.3018093,-16.102858
human3_lib4.final_cell_0131,acinar,inDrop,3.8264754,-14.355364
human3_lib3.final_cell_0157,acinar,inDrop,2.5552537,-15.064006
human3_lib3.final_cell_0241,acinar,inDrop,3.5424547,-14.958972
human1_lib1.final_cell_0029,acinar,inDrop,2.0153472,-14.486429
human3_lib3.final_cell_0031,acinar,inDrop,2.877623,-15.6122875
HP1526901T2D_K17,acinar,smartseq2,-13.255157,-5.6904745
D28.4_4,acinar,celseq2,-9.866896,-6.942869
HP1506401_O21,acinar,smartseq2,-12.148744,-5.2254944
D31.6_21,acinar,celseq2,-11.580758,-2.6039433
human3_lib3.final_cell_0651,acinar,inDrop,4.987824,-8.538982
human1_lib3.final_cell_0600,acinar,inDrop,3.2198944,-13.329119
human3_lib1.final_cell_0439,acinar,inDrop,1.6924517,-15.123355
human3_lib3.final_cell_0068,acinar,inDrop,3.544439,-14.248222
human1_lib2.final_cell_0404,acinar,inDrop,2.3591018,-14.129981
D30.5_36,acinar,celseq2,-12.71455,-5.999379
human3_lib4.final_cell_0039,acinar,inDrop,4.2609496,-14.800646
D28.5_77,acinar,celseq2,-12.13726,-3.2512906
human3_lib2.final_cell_0800,acinar,inDrop,2.5281453,-14.633135
D30.8_63,acinar,celseq2,-11.966422,-3.360712
human3_lib2.final_cell_0174,acinar,inDrop,3.5636032,-15.497041
human3_lib4.final_cell_0076,acinar,inDrop,2.1760824,-15.767648
human1_lib2.final_cell_0111,acinar,inDrop,3.30394,-13.416165
human3_lib4.final_cell_0080,acinar,inDrop,3.5427601,-15.335285
human3_lib1.final_cell_0050,acinar,inDrop,2.8473034,-15.025694
human3_lib1.final_cell_0389,acinar,inDrop,1.9135262,-15.174721
human3_lib4.final_cell_0636,acinar,inDrop,4.173463,-9.342284
human3_lib1.final_cell_0131,acinar,inDrop,4.063146,-14.990218
D30.4_81,acinar,celseq2,-12.234004,-4.2476993
D31.7_11,acinar,celseq2,-13.275092,-4.614524
human3_lib3.final_cell_0094,acinar,inDrop,2.8994274,-15.334781
human3_lib3.final_cell_0126,acinar,inDrop,2.800498,-15.103944
D31.8_11,acinar,celseq2,-12.392218,-3.5839055
human3_lib2.final_cell_0466,acinar,inDrop,4.080506,-14.501072
human3_lib1.final_cell_0360,acinar,inDrop,2.6281297,-14.645795
D31.5_4,acinar,celseq2,-11.78849,-2.9461024
human3_lib4.final_cell_0005,acinar,inDrop,2.5567565,-15.699844
human3_lib3.final_cell_0060,acinar,inDrop,4.272632,-14.992101
human3_lib3.final_cell_0162,acinar,inDrop,2.1566017,-15.834336
human3_lib4.final_cell_0355,acinar,inDrop,2.0195267,-15.727884
human3_lib2.final_cell_0226,acinar,inDrop,3.7027059,-15.1497345
D28.5_54,acinar,celseq2,-13.210464,-4.7058015
HP1506401_B5,acinar,smartseq2,-12.398516,-5.4433875
human3_lib3.final_cell_0268,acinar,inDrop,2.7398913,-15.660224
human3_lib2.final_cell_0421,acinar,inDrop,2.05065,-15.656949
human3_lib4.final_cell_0111,acinar,inDrop,3.313019,-14.831837
human3_lib3.final_cell_0072,acinar,inDrop,3.4965441,-14.702433
HP1525301T2D_F5,acinar,smartseq2,-12.984108,-5.370386
human3_lib2.final_cell_0093,acinar,inDrop,3.1769245,-15.190781
human3_lib4.final_cell_0371,acinar,inDrop,3.5587344,-14.161507
D30.2_1,acinar,celseq2,-12.515309,-3.8832178
human3_lib3.final_cell_0047,acinar,inDrop,3.8275588,-15.469144
HP1506401_N15,acinar,smartseq2,-11.387408,-2.374118
human3_lib3.final_cell_0272,acinar,inDrop,3.2894459,-14.447082
human3_lib4.final_cell_0008,acinar,inDrop,4.337492,-14.774262
human3_lib4.final_cell_0549,acinar,inDrop,3.7452877,-13.929033
human3_lib4.final_cell_0020,acinar,inDrop,3.4739764,-15.824464
HP1506401_L11,acinar,smartseq2,-12.127521,-4.1034617
human3_lib2.final_cell_0078,acinar,inDrop,3.3941662,-14.134485
human3_lib4.final_cell_0207,acinar,inDrop,1.8840319,-15.340235
human3_lib1.final_cell_0063,acinar,inDrop,3.435846,-15.622962
human3_lib2.final_cell_0090,acinar,inDrop,3.7917466,-14.373289
human3_lib1.final_cell_0014,acinar,inDrop,4.4157686,-14.3921585
human3_lib4.final_cell_0065,acinar,inDrop,3.1394112,-14.810329
human3_lib3.final_cell_0004,acinar,inDrop,2.9260418,-15.27628
HP1506401_P17,acinar,smartseq2,-11.170493,-2.001906
human3_lib3.final_cell_0089,acinar,inDrop,2.527136,-14.930733
human2_lib2.final_cell_0154,acinar,inDrop,2.938649,-9.418199
HP1506401_G14,acinar,smartseq2,-12.294655,-5.8346047
D28.1_87,acinar,celseq2,-12.824187,-5.3044295
human3_lib2.final_cell_0076,acinar,inDrop,4.0355105,-14.135835
HP1506401_O18,acinar,smartseq2,-12.133301,-4.3711805
human3_lib1.final_cell_0195,acinar,inDrop,2.9343002,-14.501587
D28.3_31,acinar,celseq2,-12.133019,-3.955985
HP1525301T2D_D10,acinar,smartseq2,-12.647562,-3.8898945
human3_lib3.final_cell_0646,acinar,inDrop,2.211867,-14.970557
HP1508501T2D_O7,acinar,smartseq2,-12.268856,-3.5496902
human3_lib2.final_cell_0608,acinar,inDrop,3.6454701,-13.610044
human1_lib1.final_cell_0012,acinar,inDrop,2.6488018,-14.600488
D30.2_17,acinar,celseq2,-12.532203,-4.316706
D30.3_45,acinar,celseq2,-11.921157,-3.0902412
human3_lib4.final_cell_0043,acinar,inDrop,2.6307251,-15.620252
human3_lib2.final_cell_0213,acinar,inDrop,3.2828531,-14.970564
AZ_H10,acinar,smartseq2,-12.879601,-5.0367827
human3_lib2.final_cell_0033,acinar,inDrop,3.2757113,-14.964309
human3_lib2.final_cell_0052,acinar,inDrop,4.36842,-14.963626
human3_lib4.final_cell_0407,acinar,inDrop,3.4552398,-14.003045
human3_lib3.final_cell_0207,acinar,inDrop,3.1514692,-14.04896
human3_lib1.final_cell_0011,acinar,inDrop,3.8890347,-15.262081
human3_lib3.final_cell_0355,acinar,inDrop,3.323982,-14.601227
D31.3_40,acinar,celseq2,-11.704538,-2.8540695
HP1506401_N1,acinar,smartseq2,-11.525488,-2.653791
D28.4_86,acinar,celseq2,-12.861508,-5.564523
human3_lib1.final_cell_0057,acinar,inDrop,3.519973,-14.373185
human3_lib4.final_cell_0056,acinar,inDrop,2.7300975,-15.974933
human3_lib1.final_cell_0560,acinar,inDrop,2.5321722,-15.303162
human3_lib1.final_cell_0440,acinar,inDrop,2.1342938,-15.000148
human3_lib3.final_cell_0406,acinar,inDrop,3.1741753,-14.419523
human3_lib2.final_cell_0469,acinar,inDrop,1.9086547,-15.580837
HP1502401_E20,acinar,smartseq2,-12.844884,-6.0553074
human3_lib2.final_cell_0119,acinar,inDrop,3.2164025,-15.789778
HP1526901T2D_N4,acinar,smartseq2,-12.999752,-4.326463
D28.2_42,acinar,celseq2,-12.781304,-5.8916907
human3_lib2.final_cell_0486,acinar,inDrop,2.3614538,-15.10292
D30.2_43,acinar,celseq2,-13.378644,-4.910736
human3_lib1.final_cell_0196,acinar,inDrop,2.923124,-15.991832
human3_lib1.final_cell_0119,acinar,inDrop,3.7908227,-14.566828
human3_lib4.final_cell_0418,acinar,inDrop,2.0654745,-15.066684
HP1525301T2D_C7,acinar,smartseq2,-12.864506,-5.127953
D31.8_27,acinar,celseq2,-12.179008,-3.3393414
HP1508501T2D_N13,acinar,smartseq2,-12.668392,-4.590843
human1_lib1.final_cell_0001,acinar,inDrop,2.6583822,-13.706227
human3_lib1.final_cell_0326,acinar,inDrop,3.4229455,-15.140496
human3_lib3.final_cell_0144,acinar,inDrop,3.4970388,-14.373589
human3_lib3.final_cell_0176,acinar,inDrop,3.9391713,-14.720431
human3_lib4.final_cell_0044,acinar,inDrop,4.254282,-13.971935
human3_lib2.final_cell_0260,acinar,inDrop,2.040344,-15.529896
human3_lib2.final_cell_0097,acinar,inDrop,3.1162214,-15.971947
human3_lib4.final_cell_0049,acinar,inDrop,3.7952502,-15.417768
human3_lib4.final_cell_0146,acinar,inDrop,3.6158636,-14.114213
human3_lib3.final_cell_0062,acinar,inDrop,3.3857293,-14.392439
HP1506401_E18,acinar,smartseq2,-12.316042,-5.802162
human3_lib1.final_cell_0084,acinar,inDrop,2.8432143,-16.156948
human1_lib3.final_cell_0143,acinar,inDrop,2.743806,-13.974565
human1_lib2.final_cell_0278,acinar,inDrop,2.0665462,-14.350483
human3_lib3.final_cell_0192,acinar,inDrop,3.1062102,-15.022488
human3_lib1.final_cell_0082,acinar,inDrop,3.7166293,-14.237811
human3_lib4.final_cell_0029,acinar,inDrop,4.4050846,-14.140573
human1_lib3.final_cell_0447,acinar,inDrop,2.025635,-14.161284
human3_lib3.final_cell_0453,acinar,inDrop,1.9862888,-15.689216
human3_lib3.final_cell_0610,acinar,inDrop,1.8338361,-15.311045
human1_lib2.final_cell_0005,acinar,inDrop,3.0506434,-14.302985
human3_lib4.final_cell_0142,acinar,inDrop,3.2348497,-15.367053
HP1506401_M8,acinar,smartseq2,-12.215735,-3.7000704
human3_lib3.final_cell_0203,acinar,inDrop,3.4545465,-14.453216
human1_lib3.final_cell_0541,acinar,inDrop,3.4413636,-12.810097
human3_lib3.final_cell_0029,acinar,inDrop,3.9519978,-14.500586
D28.4_54,acinar,celseq2,-12.816297,-5.867269
D28.4_67,acinar,celseq2,-13.218599,-5.7691436
D28.2_87,acinar,celseq2,-13.22639,-5.362869
D28.7_62,acinar,celseq2,-13.00078,-5.8597183
human3_lib1.final_cell_0197,acinar,inDrop,3.7009888,-15.078233
HP1508501T2D_D18,acinar,smartseq2,-12.53676,-6.0655384
human3_lib2.final_cell_0158,acinar,inDrop,3.4293869,-15.682064
HP1504101T2D_K19,acinar,smartseq2,-13.070313,-5.4768114
human3_lib4.final_cell_0270,acinar,inDrop,3.4710114,-14.843339
human3_lib3.final_cell_0096,acinar,inDrop,2.6530445,-15.805025
human3_lib3.final_cell_0473,acinar,inDrop,1.7087344,-15.319544
human3_lib4.final_cell_0665,acinar,inDrop,2.0647767,-15.146928
human3_lib4.final_cell_0794,acinar,inDrop,1.8486899,-15.401618
D29.7_49,acinar,celseq2,-11.906606,-3.0944946
human3_lib2.final_cell_0017,acinar,inDrop,3.4214046,-14.381722
human3_lib3.final_cell_0046,acinar,inDrop,2.8215885,-15.5563755
human3_lib4.final_cell_0063,acinar,inDrop,2.8414574,-16.009932
human3_lib3.final_cell_0478,acinar,inDrop,2.3868241,-15.741341
human3_lib4.final_cell_0032,acinar,inDrop,4.330103,-14.29502
human1_lib2.final_cell_0126,acinar,inDrop,2.0621057,-14.099717
HP1506401_C7,acinar,smartseq2,-12.500624,-5.3662987
human3_lib1.final_cell_0078,acinar,inDrop,3.070568,-15.927865
human3_lib4.final_cell_0019,acinar,inDrop,3.9941697,-13.68107
human3_lib1.final_cell_0150,acinar,inDrop,4.216438,-14.509606
human3_lib2.final_cell_0102,acinar,inDrop,2.6139526,-15.668543
human3_lib2.final_cell_0506,acinar,inDrop,1.9730805,-15.261959
human3_lib1.final_cell_0476,acinar,inDrop,3.6083438,-14.075849
human3_lib1.final_cell_0603,acinar,inDrop,2.3306963,-14.783609
HP1525301T2D_C23,acinar,smartseq2,-12.925001,-4.2957835
human3_lib4.final_cell_0064,acinar,inDrop,3.1195126,-13.895295
D31.2_53,acinar,celseq2,-13.119271,-5.7952504
human3_lib2.final_cell_0049,acinar,inDrop,3.1894326,-15.439425
human3_lib2.final_cell_0763,acinar,inDrop,2.9742677,-14.493557
human3_lib2.final_cell_0257,acinar,inDrop,2.2733004,-14.818845
HP1526901T2D_I12,acinar,smartseq2,-13.1647835,-5.3989882
human1_lib3.final_cell_0025,acinar,inDrop,2.4718146,-13.959612
human1_lib3.final_cell_0628,acinar,inDrop,1.9056587,-14.678722
human3_lib4.final_cell_0006,acinar,inDrop,4.2982273,-14.012966
human3_lib1.final_cell_0089,acinar,inDrop,3.832589,-15.659554
human3_lib1.final_cell_0419,acinar,inDrop,2.0842853,-15.664563
human3_lib4.final_cell_0126,acinar,inDrop,3.1859884,-15.687278
human3_lib4.final_cell_0002,acinar,inDrop,3.6112587,-14.906404
human3_lib2.final_cell_0039,acinar,inDrop,2.91263,-15.109707
HP1506401_K6,acinar,smartseq2,-12.558453,-4.833515
D31.2_87,acinar,celseq2,-12.035774,-3.3725302
D30.1_72,acinar,celseq2,-12.532438,-3.7713726
human3_lib1.final_cell_0025,acinar,inDrop,3.8770504,-15.366804
human3_lib4.final_cell_0106,acinar,inDrop,3.183375,-15.363197
human3_lib2.final_cell_0023,acinar,inDrop,3.9147182,-14.106344
D31.2_26,acinar,celseq2,-11.010216,-1.8359398
HP1502401_M8,acinar,smartseq2,-12.338396,-3.4432297
human3_lib3.final_cell_0795,acinar,inDrop,3.5295,-14.468659
human3_lib3.final_cell_0006,acinar,inDrop,4.035569,-14.527406
human3_lib1.final_cell_0625,acinar,inDrop,3.0157228,-14.236223
human3_lib4.final_cell_0342,acinar,inDrop,3.6999617,-15.0067835
HP1506401_B6,acinar,smartseq2,-12.265162,-3.9163465
D31.6_13,acinar,celseq2,-13.307474,-4.655566
human3_lib2.final_cell_0235,acinar,inDrop,3.6579192,-13.882707
D31.3_23,acinar,celseq2,-11.049491,-2.7142544
HP1502401_K12,acinar,smartseq2,-11.821068,-2.9377477
human3_lib1.final_cell_0698,acinar,inDrop,2.183584,-15.589503
human3_lib2.final_cell_0266,acinar,inDrop,4.1187882,-14.046568
human3_lib3.final_cell_0664,acinar,inDrop,2.0023808,-15.671193
human3_lib2.final_cell_0009,acinar,inDrop,3.2140079,-14.847189
human3_lib1.final_cell_0168,acinar,inDrop,2.7044568,-16.027521
HP1504101T2D_I6,acinar,smartseq2,-13.246813,-5.1423354
human3_lib3.final_cell_0467,acinar,inDrop,2.0003772,-15.333206
human1_lib3.final_cell_0007,acinar,inDrop,2.8377545,-13.796669
human3_lib3.final_cell_0056,acinar,inDrop,3.4631572,-14.441293
human3_lib1.final_cell_0484,acinar,inDrop,2.433444,-15.40567
human3_lib4.final_cell_0074,acinar,inDrop,4.3770604,-14.140476
D31.7_9,acinar,celseq2,-12.21841,-3.375212
human3_lib1.final_cell_0732,acinar,inDrop,1.7578663,-15.69188
human4_lib1.final_cell_0115,acinar,inDrop,3.2796094,-12.965423
human3_lib4.final_cell_0706,acinar,inDrop,2.1500201,-15.427116
human3_lib4.final_cell_0445,acinar,inDrop,2.18494,-14.800784
human3_lib2.final_cell_0638,acinar,inDrop,2.100704,-15.054506
human3_lib4.final_cell_0459,acinar,inDrop,1.9676824,-15.554158
human3_lib3.final_cell_0042,acinar,inDrop,3.8314404,-15.084256
human3_lib1.final_cell_0447,acinar,inDrop,3.8924446,-14.69238
human3_lib4.final_cell_0170,acinar,inDrop,3.0593245,-16.134626
D28.6_74,acinar,celseq2,-13.089327,-4.838783
human3_lib4.final_cell_0356,acinar,inDrop,3.3784325,-14.871729
human1_lib3.final_cell_0508,acinar,inDrop,2.6346056,-13.600093
human3_lib4.final_cell_0662,acinar,inDrop,3.0951686,-14.382589
human3_lib3.final_cell_0536,acinar,inDrop,3.6976707,-14.541335
human3_lib3.final_cell_0027,acinar,inDrop,2.845811,-15.862193
D31.6_66,acinar,celseq2,-12.818184,-4.9394855
human3_lib1.final_cell_0349,acinar,inDrop,2.5133464,-15.728459
