,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0112,acinar,inDrop,4.1587844,-11.997546
human3_lib3.final_cell_0022,acinar,inDrop,3.4497335,-13.023268
human3_lib1.final_cell_0391,acinar,inDrop,5.9911127,-12.040389
human3_lib1.final_cell_0215,acinar,inDrop,4.7976017,-13.344623
human1_lib1.final_cell_0461,acinar,inDrop,5.3727,-11.543956
human3_lib2.final_cell_0685,acinar,inDrop,5.927829,-11.996388
human3_lib4.final_cell_0272,acinar,inDrop,6.054453,-12.851027
HP1506401_D3,acinar,smartseq2,11.137759,-6.009624
human3_lib3.final_cell_0163,acinar,inDrop,5.294752,-11.382405
human1_lib1.final_cell_0182,acinar,inDrop,5.342601,-12.019102
HP1504101T2D_J16,acinar,smartseq2,12.400487,-7.0279937
human3_lib2.final_cell_0105,acinar,inDrop,6.295364,-11.618857
human3_lib4.final_cell_0466,acinar,inDrop,4.708174,-13.636128
D30.4_18,acinar,celseq2,11.851314,-7.476009
human3_lib3.final_cell_0044,acinar,inDrop,5.6567693,-11.367946
D28.5_63,acinar,celseq2,12.091183,-6.9122176
HP1504901_F23,acinar,smartseq2,10.600824,-6.763648
human3_lib1.final_cell_0069,acinar,inDrop,5.720042,-12.324983
D31.3_89,acinar,celseq2,11.857097,-7.0599055
human3_lib4.final_cell_0103,acinar,inDrop,4.097645,-12.344159
human3_lib2.final_cell_0036,acinar,inDrop,6.402104,-11.97355
HP1506401_J15,acinar,smartseq2,12.018166,-5.9396615
human3_lib1.final_cell_0505,acinar,inDrop,4.045199,-13.933234
HP1506401_O16,acinar,smartseq2,11.092293,-6.064177
human3_lib2.final_cell_0267,acinar,inDrop,4.7167625,-11.825601
human3_lib3.final_cell_0703,acinar,inDrop,3.9223697,-13.663982
human3_lib2.final_cell_0109,acinar,inDrop,5.188381,-11.174522
D30.2_53,acinar,celseq2,12.326538,-7.3958955
human3_lib4.final_cell_0171,acinar,inDrop,4.933809,-13.178893
HP1506401_N23,acinar,smartseq2,11.747845,-5.957755
D28.3_51,acinar,celseq2,12.409368,-6.780369
human3_lib2.final_cell_0134,acinar,inDrop,4.1111856,-12.322233
human1_lib2.final_cell_0582,acinar,inDrop,4.2468314,-13.224013
D28.5_37,acinar,celseq2,10.859821,-7.2416005
human3_lib1.final_cell_0212,acinar,inDrop,3.7488046,-13.349023
D28.3_90,acinar,celseq2,10.796036,-6.8436055
human3_lib2.final_cell_0675,acinar,inDrop,5.4065585,-13.119795
D31.1_21,acinar,celseq2,11.016653,-7.64369
human3_lib3.final_cell_0205,acinar,inDrop,5.2836456,-12.587663
human3_lib4.final_cell_0184,acinar,inDrop,5.7230887,-12.077703
human3_lib3.final_cell_0079,acinar,inDrop,6.4737625,-12.018599
human3_lib2.final_cell_0060,acinar,inDrop,5.0856705,-12.431347
human3_lib1.final_cell_0204,acinar,inDrop,6.020071,-12.58083
HP1506401_N9,acinar,smartseq2,10.905737,-6.097481
HP1526901T2D_H2,acinar,smartseq2,12.612734,-6.64131
human3_lib4.final_cell_0070,acinar,inDrop,5.980377,-11.572466
human3_lib3.final_cell_0415,acinar,inDrop,5.626219,-12.709228
HP1525301T2D_F10,acinar,smartseq2,12.733749,-6.6705704
D31.5_69,acinar,celseq2,11.62586,-7.831025
human3_lib3.final_cell_0208,acinar,inDrop,4.424002,-12.714333
human3_lib1.final_cell_0038,acinar,inDrop,6.0529194,-12.396053
human3_lib4.final_cell_0533,acinar,inDrop,4.7547107,-13.757137
human1_lib3.final_cell_0231,acinar,inDrop,4.5638423,-12.0145
HP1504101T2D_C11,acinar,smartseq2,12.432591,-6.43625
human3_lib3.final_cell_0066,acinar,inDrop,4.536621,-12.135969
human3_lib4.final_cell_0108,acinar,inDrop,5.406856,-12.876604
D30.7_1,acinar,celseq2,11.661695,-6.8481417
human3_lib3.final_cell_0301,acinar,inDrop,5.366344,-11.463765
human3_lib4.final_cell_0149,acinar,inDrop,3.5325758,-13.316919
HP1508501T2D_B14,acinar,smartseq2,12.010685,-6.079506
human3_lib4.final_cell_0003,acinar,inDrop,3.9290051,-12.024891
human3_lib3.final_cell_0266,acinar,inDrop,6.0868206,-11.688288
human3_lib1.final_cell_0373,acinar,inDrop,3.6109502,-14.042635
D30.7_24,acinar,celseq2,11.445062,-7.7869306
human3_lib1.final_cell_0172,acinar,inDrop,6.167167,-11.498926
human3_lib2.final_cell_0003,acinar,inDrop,5.5169153,-11.996494
AZ_F6,acinar,smartseq2,11.317607,-6.7460446
HP1508501T2D_I10,acinar,smartseq2,12.148195,-6.0589685
human3_lib3.final_cell_0166,acinar,inDrop,4.7177067,-12.953415
human3_lib2.final_cell_0101,acinar,inDrop,5.65855,-12.485495
HP1508501T2D_G17,acinar,smartseq2,11.921471,-6.3751254
HP1525301T2D_L5,acinar,smartseq2,12.267686,-6.8560038
human3_lib2.final_cell_0277,acinar,inDrop,6.3205175,-11.907683
D28.6_63,acinar,celseq2,11.686948,-7.036834
human3_lib3.final_cell_0045,acinar,inDrop,3.8819025,-12.4493885
HP1502401_G18,acinar,smartseq2,12.057036,-7.1585836
human3_lib1.final_cell_0483,acinar,inDrop,4.7803845,-13.394961
human3_lib4.final_cell_0575,acinar,inDrop,3.5275846,-13.807447
human3_lib4.final_cell_0519,acinar,inDrop,4.0832863,-13.741189
human3_lib4.final_cell_0512,acinar,inDrop,5.0417247,-12.837632
human3_lib4.final_cell_0615,acinar,inDrop,3.8358922,-13.828326
human3_lib4.final_cell_0555,acinar,inDrop,4.6125727,-12.017183
human3_lib3.final_cell_0803,acinar,inDrop,5.1302757,-13.650824
human3_lib1.final_cell_0013,acinar,inDrop,5.221436,-12.529261
D31.2_75,acinar,celseq2,11.146783,-6.9073987
HP1506401_B14,acinar,smartseq2,10.822835,-6.184445
human3_lib2.final_cell_0006,acinar,inDrop,4.4851055,-11.8876915
human3_lib1.final_cell_0300,acinar,inDrop,3.601992,-13.651531
D30.3_91,acinar,celseq2,12.046078,-7.2770653
human3_lib4.final_cell_0155,acinar,inDrop,4.1292253,-12.358196
human3_lib1.final_cell_0307,acinar,inDrop,5.652264,-12.986187
human3_lib3.final_cell_0551,acinar,inDrop,4.063329,-13.344757
human3_lib2.final_cell_0069,acinar,inDrop,6.521951,-11.848248
human3_lib3.final_cell_0111,acinar,inDrop,6.0442395,-12.453967
human3_lib4.final_cell_0087,acinar,inDrop,5.156283,-12.777001
human3_lib2.final_cell_0299,acinar,inDrop,3.4468603,-12.951295
human3_lib2.final_cell_0108,acinar,inDrop,6.3106847,-11.861768
HP1506401_J2,acinar,smartseq2,12.0157,-6.1074176
D31.5_70,acinar,celseq2,10.892038,-7.075608
human3_lib1.final_cell_0214,acinar,inDrop,3.9638007,-13.726075
human3_lib2.final_cell_0107,acinar,inDrop,3.834636,-12.450977
human3_lib4.final_cell_0742,acinar,inDrop,4.6068645,-13.651317
human1_lib3.final_cell_0043,acinar,inDrop,5.6463833,-11.539237
human3_lib1.final_cell_0035,acinar,inDrop,5.2921276,-12.458122
human3_lib3.final_cell_0685,acinar,inDrop,4.3916245,-13.84114
human1_lib3.final_cell_0469,acinar,inDrop,4.090835,2.5338616
HP1502401_C1,acinar,smartseq2,12.554005,-7.222343
HP1506401_N5,acinar,smartseq2,10.764012,-6.1678195
D31.7_77,acinar,celseq2,11.143743,-7.1338177
human1_lib1.final_cell_0436,acinar,inDrop,4.5137444,-12.299565
D31.6_9,acinar,celseq2,11.867553,-7.3518095
human3_lib2.final_cell_0020,acinar,inDrop,6.1338897,-12.609127
human3_lib2.final_cell_0180,acinar,inDrop,3.8604615,-13.280286
human3_lib3.final_cell_0139,acinar,inDrop,5.606678,-13.020984
D28.3_25,acinar,celseq2,11.294629,-6.778523
human3_lib1.final_cell_0268,acinar,inDrop,4.8344264,-12.861006
human3_lib4.final_cell_0746,acinar,inDrop,3.8375616,-13.573803
human3_lib1.final_cell_0006,acinar,inDrop,6.65081,-12.345239
human3_lib3.final_cell_0227,acinar,inDrop,5.2176237,-11.045996
human3_lib3.final_cell_0059,acinar,inDrop,6.2918434,-12.292422
HP1502401_J2,acinar,smartseq2,12.267231,-7.067797
human3_lib2.final_cell_0135,acinar,inDrop,6.111151,-12.463381
D28.7_51,acinar,celseq2,11.806779,-6.674789
HP1506401_L22,acinar,smartseq2,10.36929,-6.834541
D31.4_70,acinar,celseq2,12.035388,-6.3916755
human3_lib2.final_cell_0027,acinar,inDrop,5.79854,-12.66558
human3_lib2.final_cell_0019,acinar,inDrop,4.1018605,-12.019354
human3_lib4.final_cell_0783,acinar,inDrop,4.883048,-13.733152
D31.6_53,acinar,celseq2,12.068169,-7.034986
human3_lib2.final_cell_0586,acinar,inDrop,4.31164,-13.603958
D28.4_63,acinar,celseq2,10.636608,-6.5463367
D28.3_91,acinar,celseq2,11.719742,-6.8090024
HP1508501T2D_F21,acinar,smartseq2,12.255965,-6.7684517
human1_lib2.final_cell_0616,acinar,inDrop,4.1170464,-13.17132
human3_lib2.final_cell_0082,acinar,inDrop,4.8377604,-11.577956
human3_lib1.final_cell_0022,acinar,inDrop,4.244216,-12.182272
human1_lib3.final_cell_0020,acinar,inDrop,4.428089,-11.601873
human3_lib3.final_cell_0243,acinar,inDrop,4.912542,-13.150201
human3_lib4.final_cell_0195,acinar,inDrop,4.6203566,-12.644709
HP1508501T2D_A11,acinar,smartseq2,11.63501,-6.578549
D31.3_73,acinar,celseq2,10.866642,-7.2477818
human3_lib3.final_cell_0019,acinar,inDrop,3.4080162,-13.080417
human3_lib4.final_cell_0131,acinar,inDrop,5.9384937,-11.979033
human3_lib3.final_cell_0157,acinar,inDrop,4.9737983,-13.091812
human3_lib3.final_cell_0241,acinar,inDrop,5.3007298,-12.727743
human1_lib1.final_cell_0029,acinar,inDrop,3.844252,-13.1789255
human3_lib3.final_cell_0031,acinar,inDrop,4.0055833,-12.420732
HP1526901T2D_K17,acinar,smartseq2,12.33386,-6.619114
D28.4_4,acinar,celseq2,12.341749,-6.1443653
HP1506401_O21,acinar,smartseq2,11.543245,-5.8877864
D31.6_21,acinar,celseq2,10.480961,-6.8910613
human3_lib3.final_cell_0651,acinar,inDrop,3.711171,2.4589155
human1_lib3.final_cell_0600,acinar,inDrop,5.6457343,-11.794991
human3_lib1.final_cell_0439,acinar,inDrop,3.9357574,-13.633211
human3_lib3.final_cell_0068,acinar,inDrop,5.345622,-12.010199
human1_lib2.final_cell_0404,acinar,inDrop,4.6237264,-12.398636
D30.5_36,acinar,celseq2,12.7372055,-6.688433
human3_lib4.final_cell_0039,acinar,inDrop,6.4338183,-12.865835
D28.5_77,acinar,celseq2,11.146844,-7.520563
human3_lib2.final_cell_0800,acinar,inDrop,5.228558,-13.5632515
D30.8_63,acinar,celseq2,12.122861,-7.557537
human3_lib2.final_cell_0174,acinar,inDrop,4.944577,-12.218525
human3_lib4.final_cell_0076,acinar,inDrop,3.7066913,-12.974396
human1_lib2.final_cell_0111,acinar,inDrop,5.3948936,-11.853067
human3_lib4.final_cell_0080,acinar,inDrop,5.200237,-12.388014
human3_lib1.final_cell_0050,acinar,inDrop,4.660285,-11.954535
human3_lib1.final_cell_0389,acinar,inDrop,3.8076262,-13.262162
human3_lib4.final_cell_0636,acinar,inDrop,3.9696703,2.811821
human3_lib1.final_cell_0131,acinar,inDrop,5.545535,-12.44531
D30.4_81,acinar,celseq2,10.5045805,-6.5663137
D31.7_11,acinar,celseq2,11.1805105,-7.301317
human3_lib3.final_cell_0094,acinar,inDrop,4.5253663,-12.150186
human3_lib3.final_cell_0126,acinar,inDrop,4.3614106,-12.251011
D31.8_11,acinar,celseq2,11.492622,-7.5492835
human3_lib2.final_cell_0466,acinar,inDrop,5.7052383,-12.386089
human3_lib1.final_cell_0360,acinar,inDrop,4.717677,-13.412737
D31.5_4,acinar,celseq2,11.152737,-7.7162204
human3_lib4.final_cell_0005,acinar,inDrop,3.4504862,-12.177437
human3_lib3.final_cell_0060,acinar,inDrop,6.00551,-12.822726
human3_lib3.final_cell_0162,acinar,inDrop,3.650869,-13.413722
human3_lib4.final_cell_0355,acinar,inDrop,3.782939,-14.123327
human3_lib2.final_cell_0226,acinar,inDrop,5.0852118,-12.269428
D28.5_54,acinar,celseq2,11.58826,-7.1161914
HP1506401_B5,acinar,smartseq2,11.915769,-5.910217
human3_lib3.final_cell_0268,acinar,inDrop,3.826231,-12.526675
human3_lib2.final_cell_0421,acinar,inDrop,3.7711217,-13.712452
human3_lib4.final_cell_0111,acinar,inDrop,4.7657204,-11.809381
human3_lib3.final_cell_0072,acinar,inDrop,6.110936,-12.120599
HP1525301T2D_F5,acinar,smartseq2,12.678683,-6.57865
human3_lib2.final_cell_0093,acinar,inDrop,4.4406347,-11.596725
human3_lib4.final_cell_0371,acinar,inDrop,5.4868574,-12.409454
D30.2_1,acinar,celseq2,11.080554,-7.0212493
human3_lib3.final_cell_0047,acinar,inDrop,4.9259505,-12.418251
HP1506401_N15,acinar,smartseq2,10.747837,-6.4531083
human3_lib3.final_cell_0272,acinar,inDrop,5.225697,-12.807784
human3_lib4.final_cell_0008,acinar,inDrop,6.2253294,-12.580353
human3_lib4.final_cell_0549,acinar,inDrop,6.0458856,-11.754424
human3_lib4.final_cell_0020,acinar,inDrop,4.113752,-12.086304
HP1506401_L11,acinar,smartseq2,10.771663,-6.332015
human3_lib2.final_cell_0078,acinar,inDrop,6.2405148,-11.720727
human3_lib4.final_cell_0207,acinar,inDrop,3.659182,-13.645586
human3_lib1.final_cell_0063,acinar,inDrop,4.8232274,-12.238844
human3_lib2.final_cell_0090,acinar,inDrop,6.1024733,-12.71833
human3_lib1.final_cell_0014,acinar,inDrop,6.5121765,-12.551007
human3_lib4.final_cell_0065,acinar,inDrop,4.4564776,-12.364361
human3_lib3.final_cell_0004,acinar,inDrop,4.568522,-12.151687
HP1506401_P17,acinar,smartseq2,10.478408,-6.569087
human3_lib3.final_cell_0089,acinar,inDrop,4.5117135,-12.608928
human2_lib2.final_cell_0154,acinar,inDrop,5.5257177,-8.387291
HP1506401_G14,acinar,smartseq2,11.482595,-5.8638024
D28.1_87,acinar,celseq2,10.907306,-6.371872
human3_lib2.final_cell_0076,acinar,inDrop,6.5046153,-11.931725
HP1506401_O18,acinar,smartseq2,10.7519,-6.295758
human3_lib1.final_cell_0195,acinar,inDrop,4.8705177,-11.450402
D28.3_31,acinar,celseq2,10.475291,-6.7162933
HP1525301T2D_D10,acinar,smartseq2,11.857414,-6.8883085
human3_lib3.final_cell_0646,acinar,inDrop,4.5773644,-13.847519
HP1508501T2D_O7,acinar,smartseq2,11.594069,-6.8959765
human3_lib2.final_cell_0608,acinar,inDrop,5.9992623,-11.900572
human1_lib1.final_cell_0012,acinar,inDrop,3.8117294,-11.850733
D30.2_17,acinar,celseq2,12.34378,-7.352794
D30.3_45,acinar,celseq2,11.385438,-7.663801
human3_lib4.final_cell_0043,acinar,inDrop,4.0105314,-12.583828
human3_lib2.final_cell_0213,acinar,inDrop,4.9311013,-12.385715
AZ_H10,acinar,smartseq2,12.5433235,-6.6581097
human3_lib2.final_cell_0033,acinar,inDrop,5.152244,-12.12515
human3_lib2.final_cell_0052,acinar,inDrop,5.7867193,-12.486252
human3_lib4.final_cell_0407,acinar,inDrop,5.898218,-11.499634
human3_lib3.final_cell_0207,acinar,inDrop,5.323405,-11.166426
human3_lib1.final_cell_0011,acinar,inDrop,4.6132374,-11.83327
human3_lib3.final_cell_0355,acinar,inDrop,4.3671975,-12.599794
D31.3_40,acinar,celseq2,11.060307,-7.73444
HP1506401_N1,acinar,smartseq2,11.77612,-6.4275465
D28.4_86,acinar,celseq2,11.3093405,-6.498753
human3_lib1.final_cell_0057,acinar,inDrop,5.915891,-11.531872
human3_lib4.final_cell_0056,acinar,inDrop,3.8351502,-12.700801
human3_lib1.final_cell_0560,acinar,inDrop,4.900342,-13.36269
human3_lib1.final_cell_0440,acinar,inDrop,4.762259,-13.65949
human3_lib3.final_cell_0406,acinar,inDrop,5.1664715,-13.231831
human3_lib2.final_cell_0469,acinar,inDrop,3.7875955,-13.940995
HP1502401_E20,acinar,smartseq2,12.286659,-6.7499714
human3_lib2.final_cell_0119,acinar,inDrop,4.4405675,-12.301097
HP1526901T2D_N4,acinar,smartseq2,11.563372,-6.6544843
D28.2_42,acinar,celseq2,11.592919,-6.3615074
human3_lib2.final_cell_0486,acinar,inDrop,5.0458336,-13.550444
D30.2_43,acinar,celseq2,11.798804,-7.2525444
human3_lib1.final_cell_0196,acinar,inDrop,3.9198852,-12.3065405
human3_lib1.final_cell_0119,acinar,inDrop,5.7944493,-11.851451
human3_lib4.final_cell_0418,acinar,inDrop,4.1751156,-13.826519
HP1525301T2D_C7,acinar,smartseq2,12.537543,-6.6447115
D31.8_27,acinar,celseq2,11.220597,-7.736324
HP1508501T2D_N13,acinar,smartseq2,11.977554,-6.3143435
human1_lib1.final_cell_0001,acinar,inDrop,5.2471805,-11.5620985
human3_lib1.final_cell_0326,acinar,inDrop,5.2311516,-13.150488
human3_lib3.final_cell_0144,acinar,inDrop,5.929544,-11.706889
human3_lib3.final_cell_0176,acinar,inDrop,5.5396457,-13.068605
human3_lib4.final_cell_0044,acinar,inDrop,6.418597,-11.968321
human3_lib2.final_cell_0260,acinar,inDrop,3.7152212,-13.481967
human3_lib2.final_cell_0097,acinar,inDrop,3.6912327,-12.371201
human3_lib4.final_cell_0049,acinar,inDrop,5.556459,-12.50216
human3_lib4.final_cell_0146,acinar,inDrop,6.2906876,-12.02253
human3_lib3.final_cell_0062,acinar,inDrop,6.0483465,-12.274708
HP1506401_E18,acinar,smartseq2,11.781068,-5.869863
human3_lib1.final_cell_0084,acinar,inDrop,3.6331494,-12.766242
human1_lib3.final_cell_0143,acinar,inDrop,4.763424,-11.557149
human1_lib2.final_cell_0278,acinar,inDrop,3.945899,-12.829466
human3_lib3.final_cell_0192,acinar,inDrop,5.1136074,-12.725336
human3_lib1.final_cell_0082,acinar,inDrop,6.1561146,-12.321063
human3_lib4.final_cell_0029,acinar,inDrop,6.586802,-12.283302
human1_lib3.final_cell_0447,acinar,inDrop,4.0269523,-13.039133
human3_lib3.final_cell_0453,acinar,inDrop,3.7404938,-13.792957
human3_lib3.final_cell_0610,acinar,inDrop,4.009904,-13.863346
human1_lib2.final_cell_0005,acinar,inDrop,5.038983,-12.147733
human3_lib4.final_cell_0142,acinar,inDrop,4.8202996,-12.133588
HP1506401_M8,acinar,smartseq2,11.523799,-6.4335055
human3_lib3.final_cell_0203,acinar,inDrop,6.131791,-12.8231735
human1_lib3.final_cell_0541,acinar,inDrop,5.6177583,-11.47053
human3_lib3.final_cell_0029,acinar,inDrop,6.2099934,-12.51374
D28.4_54,acinar,celseq2,12.418123,-6.5283237
D28.4_67,acinar,celseq2,12.088918,-7.1897874
D28.2_87,acinar,celseq2,12.3438225,-6.701754
D28.7_62,acinar,celseq2,12.461788,-6.9148717
human3_lib1.final_cell_0197,acinar,inDrop,5.1015196,-12.633838
HP1508501T2D_D18,acinar,smartseq2,12.527709,-6.464418
human3_lib2.final_cell_0158,acinar,inDrop,4.3050056,-12.03629
HP1504101T2D_K19,acinar,smartseq2,12.083684,-6.267639
human3_lib4.final_cell_0270,acinar,inDrop,5.3678594,-12.975355
human3_lib3.final_cell_0096,acinar,inDrop,4.0672665,-12.819692
human3_lib3.final_cell_0473,acinar,inDrop,4.0597267,-13.839721
human3_lib4.final_cell_0665,acinar,inDrop,4.3207207,-13.518099
human3_lib4.final_cell_0794,acinar,inDrop,3.8003545,-14.065777
D29.7_49,acinar,celseq2,11.305849,-7.0432224
human3_lib2.final_cell_0017,acinar,inDrop,5.879899,-12.455747
human3_lib3.final_cell_0046,acinar,inDrop,4.357322,-12.391317
human3_lib4.final_cell_0063,acinar,inDrop,3.5221882,-12.421537
human3_lib3.final_cell_0478,acinar,inDrop,3.7564232,-13.757405
human3_lib4.final_cell_0032,acinar,inDrop,6.198693,-12.343985
human1_lib2.final_cell_0126,acinar,inDrop,4.206957,-12.907072
HP1506401_C7,acinar,smartseq2,12.096087,-5.9480553
human3_lib1.final_cell_0078,acinar,inDrop,3.973684,-12.590379
human3_lib4.final_cell_0019,acinar,inDrop,6.6350417,-11.948643
human3_lib1.final_cell_0150,acinar,inDrop,6.0341635,-12.699567
human3_lib2.final_cell_0102,acinar,inDrop,3.5737374,-12.624735
human3_lib2.final_cell_0506,acinar,inDrop,4.27627,-13.646025
human3_lib1.final_cell_0476,acinar,inDrop,5.933908,-11.770678
human3_lib1.final_cell_0603,acinar,inDrop,4.919095,-13.595492
HP1525301T2D_C23,acinar,smartseq2,11.97481,-7.019984
human3_lib4.final_cell_0064,acinar,inDrop,5.3786325,-11.481715
D31.2_53,acinar,celseq2,12.004904,-7.027459
human3_lib2.final_cell_0049,acinar,inDrop,4.438343,-12.424988
human3_lib2.final_cell_0763,acinar,inDrop,5.3680735,-13.410829
human3_lib2.final_cell_0257,acinar,inDrop,4.134636,-13.572128
HP1526901T2D_I12,acinar,smartseq2,12.525743,-6.757809
human1_lib3.final_cell_0025,acinar,inDrop,5.0373373,-11.678043
human1_lib3.final_cell_0628,acinar,inDrop,3.9173727,-13.212932
human3_lib4.final_cell_0006,acinar,inDrop,6.5724645,-12.078127
human3_lib1.final_cell_0089,acinar,inDrop,4.5827613,-12.273102
human3_lib1.final_cell_0419,acinar,inDrop,4.136276,-13.261932
human3_lib4.final_cell_0126,acinar,inDrop,4.228938,-12.739089
human3_lib4.final_cell_0002,acinar,inDrop,5.941183,-12.072355
human3_lib2.final_cell_0039,acinar,inDrop,5.3182907,-12.433926
HP1506401_K6,acinar,smartseq2,12.180862,-6.062706
D31.2_87,acinar,celseq2,11.937019,-7.7800527
D30.1_72,acinar,celseq2,11.195133,-7.061251
human3_lib1.final_cell_0025,acinar,inDrop,5.1836143,-12.322871
human3_lib4.final_cell_0106,acinar,inDrop,4.742093,-12.4685755
human3_lib2.final_cell_0023,acinar,inDrop,6.714995,-12.320657
D31.2_26,acinar,celseq2,10.348966,-6.9301157
HP1502401_M8,acinar,smartseq2,12.049432,-7.2036643
human3_lib3.final_cell_0795,acinar,inDrop,5.423958,-12.983021
human3_lib3.final_cell_0006,acinar,inDrop,6.4419804,-12.581174
human3_lib1.final_cell_0625,acinar,inDrop,5.25637,-13.269019
human3_lib4.final_cell_0342,acinar,inDrop,5.8289886,-11.806536
HP1506401_B6,acinar,smartseq2,11.734513,-6.2956
D31.6_13,acinar,celseq2,11.416087,-7.3301363
human3_lib2.final_cell_0235,acinar,inDrop,5.989109,-11.646716
D31.3_23,acinar,celseq2,11.634415,-7.742968
HP1502401_K12,acinar,smartseq2,12.121657,-7.4376783
human3_lib1.final_cell_0698,acinar,inDrop,3.7580936,-13.790704
human3_lib2.final_cell_0266,acinar,inDrop,5.6194963,-13.062236
human3_lib3.final_cell_0664,acinar,inDrop,3.5324907,-13.527959
human3_lib2.final_cell_0009,acinar,inDrop,5.703095,-12.16376
human3_lib1.final_cell_0168,acinar,inDrop,3.6040711,-12.650732
HP1504101T2D_I6,acinar,smartseq2,12.20556,-6.607443
human3_lib3.final_cell_0467,acinar,inDrop,3.6567621,-12.96847
human1_lib3.final_cell_0007,acinar,inDrop,5.404088,-11.6081505
human3_lib3.final_cell_0056,acinar,inDrop,5.061312,-11.431222
human3_lib1.final_cell_0484,acinar,inDrop,4.0625286,-13.444578
human3_lib4.final_cell_0074,acinar,inDrop,6.515661,-12.363807
D31.7_9,acinar,celseq2,11.296051,-7.888988
human3_lib1.final_cell_0732,acinar,inDrop,3.6223874,-14.072934
human4_lib1.final_cell_0115,acinar,inDrop,5.539404,-10.658807
human3_lib4.final_cell_0706,acinar,inDrop,4.652265,-13.508536
human3_lib4.final_cell_0445,acinar,inDrop,4.913728,-13.510063
human3_lib2.final_cell_0638,acinar,inDrop,4.428776,-13.427286
human3_lib4.final_cell_0459,acinar,inDrop,4.105528,-13.232276
human3_lib3.final_cell_0042,acinar,inDrop,5.2633333,-12.700963
human3_lib1.final_cell_0447,acinar,inDrop,5.2476068,-11.798854
human3_lib4.final_cell_0170,acinar,inDrop,3.554562,-12.332733
D28.6_74,acinar,celseq2,11.554292,-6.7789106
human3_lib4.final_cell_0356,acinar,inDrop,5.1266217,-12.690276
human1_lib3.final_cell_0508,acinar,inDrop,4.97614,-11.773374
human3_lib4.final_cell_0662,acinar,inDrop,5.23351,-12.954783
human3_lib3.final_cell_0536,acinar,inDrop,5.392041,-13.257505
human3_lib3.final_cell_0027,acinar,inDrop,3.928548,-12.248688
D31.6_66,acinar,celseq2,11.033302,-6.816001
human3_lib1.final_cell_0349,acinar,inDrop,3.7123368,-13.043266
human3_lib4.final_cell_0012,acinar,inDrop,5.994071,-12.255378
D28.6_4,acinar,celseq2,12.24759,-6.6883426
HP1506401_J14,acinar,smartseq2,11.8454485,-6.425079
D28.7_75,acinar,celseq2,11.337687,-7.79909
human3_lib1.final_cell_0545,acinar,inDrop,5.285807,-13.50026
D31.1_7,acinar,celseq2,11.22212,-7.7171435
