CellID,Group,Batch,UMAP1,UMAP2
Cell182-0,Group4,Batch1,3.9360266,7.4993043
Cell183-0,Group3,Batch1,8.018053,-8.214816
Cell184-0,Group4,Batch1,3.3527822,5.2395277
Cell185-0,Group3,Batch1,6.7290435,-7.6455135
Cell186-0,Group4,Batch1,3.5271633,6.693357
Cell187-0,Group2,Batch1,-10.973647,-2.8766313
Cell188-0,Group3,Batch1,6.2565303,-8.510769
Cell189-0,Group2,Batch1,-10.493277,-3.144075
Cell190-0,Group2,Batch1,-11.074723,-2.3532853
Cell191-0,Group4,Batch1,2.1777442,5.8341475
Cell192-0,Group2,Batch1,-10.140671,-4.414746
Cell193-0,Group2,Batch1,-9.783476,-2.5029147
Cell194-0,Group4,Batch1,1.9042932,7.784843
Cell195-0,Group2,Batch1,-10.987117,-2.3302555
Cell196-0,Group4,Batch1,3.0287006,7.616799
Cell197-0,Group2,Batch1,-9.9346485,-3.3204725
Cell198-0,Group2,Batch1,-9.236257,-4.0490146
Cell199-0,Group2,Batch1,-12.003181,-2.67921
Cell200-0,Group3,Batch1,6.304969,-8.8114805
Cell201-0,Group4,Batch1,4.2469025,6.8086042
Cell202-0,Group4,Batch1,4.8692365,5.9535093
Cell203-0,Group2,Batch1,-11.212678,-3.4789042
Cell204-0,Group3,Batch1,7.3672767,-9.19501
Cell205-0,Group1,Batch1,7.655247,0.5479661
Cell206-0,Group2,Batch1,-9.559747,-2.0070498
Cell207-0,Group4,Batch1,3.4292972,8.600297
Cell208-0,Group3,Batch1,7.1197667,-7.9329195
Cell209-0,Group3,Batch1,6.210666,-9.880817
Cell210-0,Group3,Batch1,5.595037,-8.344344
Cell211-0,Group4,Batch1,4.4144745,8.1527405
Cell212-0,Group4,Batch1,2.3847735,6.7592406
Cell213-0,Group4,Batch1,3.4491107,5.7829823
Cell214-0,Group2,Batch1,-11.108869,-3.5224726
Cell215-0,Group4,Batch1,5.603297,6.634962
Cell216-0,Group4,Batch1,2.5118906,8.404887
Cell217-0,Group2,Batch1,-10.493803,-4.6292644
Cell218-0,Group2,Batch1,-12.057638,-2.631726
Cell219-0,Group4,Batch1,3.8221934,6.722658
Cell220-0,Group2,Batch1,-11.73689,-3.6180332
Cell221-0,Group4,Batch1,3.5077984,7.2020965
Cell222-0,Group2,Batch1,-9.657746,-4.5704155
Cell223-0,Group4,Batch1,4.601568,8.234206
Cell224-0,Group4,Batch1,2.8768747,5.1163273
Cell225-0,Group3,Batch1,7.209538,-9.499956
Cell226-0,Group4,Batch1,3.455878,7.2457824
Cell227-0,Group4,Batch1,3.36359,8.553817
Cell228-0,Group3,Batch1,6.923196,-7.422232
Cell229-0,Group2,Batch1,-9.748475,-3.725254
Cell230-0,Group4,Batch1,3.183401,6.313642
Cell231-0,Group4,Batch1,2.6579673,7.860966
Cell232-0,Group4,Batch1,2.9056537,5.033589
Cell233-0,Group4,Batch1,5.4494305,6.409494
Cell234-0,Group4,Batch1,3.356805,5.204743
Cell235-0,Group3,Batch1,6.3756037,-9.281957
Cell236-0,Group4,Batch1,4.2007623,8.032477
Cell237-0,Group4,Batch1,3.3539536,7.733218
Cell238-0,Group2,Batch1,-11.228437,-2.047017
Cell239-0,Group4,Batch1,4.138123,5.33733
Cell240-0,Group2,Batch1,-11.389642,-3.883276
Cell241-0,Group2,Batch1,-9.798553,-3.557047
Cell242-0,Group2,Batch1,-10.287915,-1.2323911
Cell243-0,Group3,Batch1,6.5502863,-8.302218
Cell244-0,Group2,Batch1,-10.879771,-3.3516052
Cell245-0,Group4,Batch1,2.2297058,6.0185013
Cell246-0,Group3,Batch1,7.6914387,-8.752179
Cell247-0,Group4,Batch1,2.8924782,4.886155
Cell248-0,Group4,Batch1,5.2143583,7.7123833
Cell249-0,Group2,Batch1,-11.607033,-2.8244457
Cell250-0,Group4,Batch1,3.2782838,7.950336
Cell251-0,Group4,Batch1,2.689774,7.6464005
Cell252-0,Group2,Batch1,-9.2387,-2.2981296
Cell253-0,Group4,Batch1,4.3081875,5.628653
Cell254-0,Group2,Batch1,-9.735824,-2.0366855
Cell255-0,Group4,Batch1,1.6750284,6.232291
Cell256-0,Group1,Batch1,7.86314,0.5623386
Cell257-0,Group3,Batch1,6.208523,-9.574439
Cell258-0,Group3,Batch1,5.8289347,-8.501012
Cell259-0,Group2,Batch1,-10.236569,-4.5590343
Cell260-0,Group2,Batch1,-10.0407715,-4.089316
Cell261-0,Group2,Batch1,-9.277868,-3.013125
Cell262-0,Group4,Batch1,1.9980024,5.7650166
Cell263-0,Group1,Batch1,6.800291,0.9224083
Cell264-0,Group4,Batch1,2.5565548,6.8633337
Cell265-0,Group2,Batch1,-11.216396,-2.6468813
Cell266-0,Group2,Batch1,-11.799724,-3.3812766
Cell267-0,Group3,Batch1,6.7951264,-9.876174
Cell268-0,Group4,Batch1,3.0025058,7.889715
Cell269-0,Group2,Batch1,-9.864361,-4.040164
Cell270-0,Group3,Batch1,5.8963284,-8.278262
Cell271-0,Group4,Batch1,3.3922174,6.558352
Cell272-0,Group4,Batch1,4.36321,5.883883
Cell273-0,Group1,Batch1,7.8250194,0.5133447
Cell274-0,Group2,Batch1,-11.28648,-2.1901038
Cell275-0,Group3,Batch1,7.748695,-9.711723
Cell276-0,Group2,Batch1,-9.131904,-4.081236
Cell277-0,Group3,Batch1,6.9214272,-9.410284
Cell278-0,Group4,Batch1,3.0884366,5.622297
Cell279-0,Group2,Batch1,-10.3539505,-1.2778091
Cell280-0,Group4,Batch1,2.7504528,7.332299
Cell281-0,Group3,Batch1,7.837248,-7.915462
Cell282-0,Group3,Batch1,6.8073473,-9.303982
Cell283-0,Group3,Batch1,8.159567,-7.9472585
Cell284-0,Group4,Batch1,3.0494754,5.0976176
Cell285-0,Group3,Batch1,6.395821,-10.099299
Cell286-0,Group3,Batch1,8.490961,-8.785241
Cell287-0,Group4,Batch1,1.9728107,7.25597
Cell288-0,Group4,Batch1,4.7763104,7.8183713
Cell289-0,Group2,Batch1,-11.181387,-3.5841954
Cell290-0,Group3,Batch1,7.2629886,-9.549875
Cell291-0,Group2,Batch1,-11.0491705,-2.2138917
Cell292-0,Group2,Batch1,-10.600798,-1.6595831
Cell293-0,Group4,Batch1,4.040269,8.573036
Cell294-0,Group2,Batch1,-10.436905,-2.7241237
Cell295-0,Group3,Batch1,8.436497,-8.8977785
Cell296-0,Group3,Batch1,6.851902,-7.9705677
Cell297-0,Group2,Batch1,-10.214063,-1.3755414
Cell298-0,Group2,Batch1,-10.484088,-2.6612134
Cell299-0,Group4,Batch1,4.0098395,7.9857674
Cell300-0,Group4,Batch1,2.7937005,8.102933
Cell301-0,Group3,Batch1,6.310696,-10.110628
Cell302-0,Group4,Batch1,3.1941087,4.968555
Cell303-0,Group4,Batch1,3.523419,5.4435587
Cell304-0,Group4,Batch1,4.6569524,8.329482
Cell305-0,Group3,Batch1,6.2125845,-8.910007
Cell306-0,Group3,Batch1,7.8209734,-8.407614
Cell307-0,Group3,Batch1,8.339048,-9.064144
Cell308-0,Group4,Batch1,5.2505856,7.562621
Cell309-0,Group4,Batch1,2.995866,6.327398
Cell310-0,Group3,Batch1,5.8470216,-9.4683275
Cell311-0,Group4,Batch1,2.0843132,7.9304185
Cell312-0,Group2,Batch1,-10.583727,-3.1245031
Cell313-0,Group2,Batch1,-9.423206,-3.9366136
Cell314-0,Group3,Batch1,8.052768,-9.362533
Cell315-0,Group3,Batch1,6.689646,-8.998711
Cell316-0,Group4,Batch1,2.5367935,7.580162
Cell317-0,Group4,Batch1,4.4207783,6.64628
Cell318-0,Group3,Batch1,6.1023183,-9.831303
Cell319-0,Group4,Batch1,3.6372125,7.2596016
Cell320-0,Group2,Batch1,-11.120303,-2.3907182
Cell321-0,Group4,Batch1,4.0272636,7.525268
Cell322-0,Group4,Batch1,4.9578857,6.459328
Cell323-0,Group3,Batch1,6.816339,-8.942085
Cell324-0,Group2,Batch1,-10.237225,-3.8231785
Cell325-0,Group2,Batch1,-10.842269,-1.9621171
Cell326-0,Group3,Batch1,5.648768,-9.364527
Cell327-0,Group3,Batch1,6.093945,-8.101767
Cell328-0,Group2,Batch1,-10.235799,-1.6817127
Cell329-0,Group4,Batch1,3.304579,5.909121
Cell330-0,Group4,Batch1,2.078726,7.857708
Cell331-0,Group2,Batch1,-8.97118,-3.7838173
Cell332-0,Group4,Batch1,5.0003138,7.7638917
Cell333-0,Group2,Batch1,-10.971408,-1.5098745
Cell334-0,Group2,Batch1,-11.155082,-4.246396
Cell335-0,Group2,Batch1,-11.265485,-1.9004868
Cell336-0,Group1,Batch1,7.4202533,0.71925914
Cell337-0,Group4,Batch1,1.8183049,6.2927685
Cell338-0,Group4,Batch1,4.1788363,8.329781
Cell339-0,Group3,Batch1,6.4973,-8.533033
Cell340-0,Group4,Batch1,3.3604379,6.2628417
Cell341-0,Group2,Batch1,-11.436455,-3.6789172
Cell342-0,Group1,Batch1,7.093025,0.37283272
Cell343-0,Group2,Batch1,-10.48875,-3.0903692
Cell344-0,Group2,Batch1,-12.054561,-2.2605283
Cell345-0,Group4,Batch1,2.5758479,7.501571
Cell346-0,Group4,Batch1,4.804751,6.9757414
Cell347-0,Group4,Batch1,2.1585076,8.124856
Cell348-0,Group4,Batch1,3.4297109,6.915564
Cell349-0,Group4,Batch1,4.6093616,5.9967837
Cell350-0,Group3,Batch1,8.034251,-9.264483
Cell351-0,Group2,Batch1,-10.736729,-2.2007244
Cell352-0,Group3,Batch1,6.2098613,-9.255482
Cell353-0,Group4,Batch1,2.968781,5.1956935
Cell354-0,Group4,Batch1,4.0917096,5.9843826
Cell355-0,Group4,Batch1,2.1386337,7.1090894
Cell356-0,Group2,Batch1,-11.901132,-4.1507144
Cell357-0,Group2,Batch1,-11.545216,-2.3653672
Cell358-0,Group2,Batch1,-9.417939,-1.8660306
Cell359-0,Group1,Batch1,8.350668,1.1564778
Cell360-0,Group4,Batch1,3.3366585,7.936176
Cell361-0,Group4,Batch1,1.9467084,6.573482
Cell362-0,Group4,Batch1,3.0629141,8.3884
Cell363-0,Group4,Batch1,2.9129202,7.6650286
Cell364-0,Group3,Batch1,7.71835,-10.299022
Cell365-0,Group4,Batch1,2.4847407,7.7588053
Cell366-0,Group2,Batch1,-11.267102,-3.1934876
Cell367-0,Group4,Batch1,3.2139468,8.409265
Cell368-0,Group4,Batch1,3.7054467,5.341523
Cell369-0,Group2,Batch1,-11.487427,-3.5481362
Cell370-0,Group2,Batch1,-10.510217,-4.0862412
Cell371-0,Group4,Batch1,2.7832255,8.135351
Cell372-0,Group4,Batch1,3.599238,7.1696014
Cell373-0,Group1,Batch1,8.109408,0.53514236
Cell374-0,Group4,Batch1,4.833056,8.164208
Cell375-0,Group4,Batch1,1.7968452,6.3579993
Cell376-0,Group2,Batch1,-11.302707,-2.979231
Cell377-0,Group2,Batch1,-8.95161,-3.0483518
Cell378-0,Group4,Batch1,3.9682903,7.1124897
Cell379-0,Group3,Batch1,7.3652287,-7.852337
Cell380-0,Group2,Batch1,-11.184885,-1.6020298
Cell381-0,Group4,Batch1,1.5486481,7.0747304
Cell382-0,Group1,Batch1,7.25235,1.1727957
Cell383-0,Group3,Batch1,7.3893385,-8.114926
Cell384-0,Group3,Batch1,8.487887,-9.486371
Cell385-0,Group4,Batch1,4.689694,6.6321797
Cell386-0,Group2,Batch1,-10.809879,-1.9587934
Cell387-0,Group2,Batch1,-10.425323,-3.0561292
Cell388-0,Group4,Batch1,3.6381705,7.4870567
Cell389-0,Group4,Batch1,4.044659,6.801743
Cell390-0,Group1,Batch1,7.29878,0.74099946
Cell391-0,Group4,Batch1,1.7681001,6.510809
Cell392-0,Group2,Batch1,-9.213265,-2.424378
Cell393-0,Group2,Batch1,-11.229327,-2.3803306
Cell394-0,Group4,Batch1,4.0381413,5.085624
Cell395-0,Group4,Batch1,4.3627996,7.967693
Cell396-0,Group3,Batch1,6.8030996,-9.002801
Cell397-0,Group4,Batch1,5.197079,6.180165
Cell398-0,Group4,Batch1,3.2331226,6.246222
Cell399-0,Group2,Batch1,-9.845391,-1.37991
Cell400-0,Group4,Batch1,3.5069788,5.2941256
Cell401-0,Group3,Batch1,6.5592194,-9.844372
Cell402-0,Group3,Batch1,6.828189,-10.002623
Cell403-0,Group2,Batch1,-9.502036,-2.3331459
Cell404-0,Group2,Batch1,-11.103185,-4.335135
Cell405-0,Group3,Batch1,8.035364,-9.754315
Cell406-0,Group4,Batch1,3.1629624,5.232453
Cell407-0,Group2,Batch1,-9.892194,-2.2422671
Cell408-0,Group2,Batch1,-10.145094,-3.0277379
Cell409-0,Group3,Batch1,5.763923,-9.188527
Cell410-0,Group4,Batch1,4.411433,7.539902
Cell411-0,Group2,Batch1,-10.294523,-3.885054
Cell412-0,Group3,Batch1,7.142605,-8.434113
Cell413-0,Group3,Batch1,6.9219074,-9.446865
Cell414-0,Group2,Batch1,-11.997068,-3.5220401
Cell415-0,Group3,Batch1,5.7670918,-8.801525
Cell416-0,Group2,Batch1,-11.489588,-2.7062097
Cell417-0,Group4,Batch1,4.645429,6.9298415
Cell418-0,Group4,Batch1,2.0692751,7.66282
Cell419-0,Group3,Batch1,6.2054257,-9.271442
Cell420-0,Group4,Batch1,3.245688,7.8090615
Cell421-0,Group3,Batch1,6.968649,-9.07119
Cell422-0,Group4,Batch1,3.3153307,6.602344
Cell423-0,Group3,Batch1,6.8519444,-7.526565
Cell424-0,Group2,Batch1,-10.7937,-4.3476324
Cell425-0,Group4,Batch1,2.4546702,6.8487387
Cell426-0,Group2,Batch1,-11.757669,-3.7474005
Cell427-0,Group2,Batch1,-9.823679,-2.8310893
Cell428-0,Group3,Batch1,7.893188,-9.732066
Cell429-0,Group3,Batch1,7.069061,-10.315286
Cell430-0,Group1,Batch1,7.643226,0.8424777
Cell431-0,Group3,Batch1,7.023441,-8.701006
Cell432-0,Group4,Batch1,2.6188755,7.6350417
Cell433-0,Group4,Batch1,2.2459154,8.030729
Cell434-0,Group4,Batch1,2.2491686,7.3863683
Cell435-0,Group2,Batch1,-11.390776,-2.7494278
Cell436-0,Group3,Batch1,5.620614,-9.679467
Cell437-0,Group4,Batch1,2.8073268,6.931888
Cell438-0,Group2,Batch1,-10.74491,-1.2915076
Cell439-0,Group1,Batch1,8.167136,1.075138
Cell440-0,Group3,Batch1,6.1559706,-7.7626147
Cell441-0,Group3,Batch1,7.7623615,-7.5517406
Cell442-0,Group3,Batch1,7.7683144,-7.9695363
Cell443-0,Group4,Batch1,2.7129397,8.204349
Cell444-0,Group4,Batch1,4.5664988,7.18584
Cell445-0,Group4,Batch1,2.849961,8.423506
Cell446-0,Group3,Batch1,6.3941765,-8.7962675
Cell447-0,Group2,Batch1,-10.076044,-4.6059294
Cell448-0,Group4,Batch1,4.1070127,8.337376
Cell449-0,Group4,Batch1,3.2842643,6.2939143
Cell450-0,Group3,Batch1,6.75844,-8.0962
Cell451-0,Group4,Batch1,4.9047194,6.024059
Cell452-0,Group3,Batch1,6.9511,-8.281353
Cell453-0,Group2,Batch1,-10.975599,-1.7731547
Cell454-0,Group2,Batch1,-10.481618,-2.597238
Cell455-0,Group4,Batch1,4.594816,8.100182
Cell456-0,Group3,Batch1,5.815508,-8.230099
Cell457-0,Group1,Batch1,7.0927463,0.48039693
Cell458-0,Group4,Batch1,2.1213136,7.814496
Cell459-0,Group4,Batch1,5.018921,5.8990283
Cell460-0,Group4,Batch1,4.495415,7.560657
Cell461-0,Group4,Batch1,3.6940956,7.455885
Cell462-0,Group4,Batch1,3.8219476,6.3605328
Cell463-0,Group4,Batch1,1.9241005,6.2494173
Cell464-0,Group1,Batch1,7.931627,0.688198
Cell465-0,Group4,Batch1,1.619595,6.2860017
Cell466-0,Group3,Batch1,8.212232,-8.582386
Cell467-0,Group4,Batch1,1.9741707,6.805653
Cell468-0,Group4,Batch1,2.5055194,8.22514
Cell469-0,Group4,Batch1,3.7085938,5.7302012
Cell470-0,Group3,Batch1,6.2661304,-10.346349
Cell471-0,Group3,Batch1,6.9838324,-8.78569
Cell472-0,Group2,Batch1,-11.850828,-2.4478827
Cell473-0,Group3,Batch1,5.9587097,-9.37465
Cell474-0,Group3,Batch1,6.038321,-8.152365
Cell475-0,Group3,Batch1,7.6462684,-8.834723
Cell476-0,Group4,Batch1,5.1071124,7.4204326
Cell477-0,Group4,Batch1,2.4130306,7.667289
Cell478-0,Group2,Batch1,-10.1343775,-3.1144304
Cell479-0,Group3,Batch1,8.343511,-9.340759
Cell480-0,Group4,Batch1,3.7975037,7.5532703
Cell481-0,Group4,Batch1,2.8594863,8.223649
Cell482-0,Group2,Batch1,-10.309036,-4.3571744
Cell483-0,Group3,Batch1,6.498947,-9.9152565
Cell484-0,Group4,Batch1,2.3857992,6.2525606
Cell485-0,Group4,Batch1,5.14689,7.676263
Cell486-0,Group3,Batch1,7.4026804,-9.973033
Cell487-0,Group3,Batch1,5.837939,-8.00216
Cell488-0,Group4,Batch1,2.4802442,8.08631
Cell489-0,Group2,Batch1,-9.659165,-3.7777824
Cell490-0,Group3,Batch1,7.467182,-8.588593
Cell491-0,Group2,Batch1,-10.0214615,-3.0419047
Cell492-0,Group4,Batch1,4.744081,7.261068
Cell493-0,Group3,Batch1,7.79183,-9.889882
Cell494-0,Group1,Batch1,7.6395216,1.5081452
Cell495-0,Group3,Batch1,6.5186224,-8.0618
Cell496-0,Group4,Batch1,1.9631943,7.5065236
Cell497-0,Group2,Batch1,-10.914037,-2.452329
Cell498-0,Group2,Batch1,-11.768654,-2.4589307
Cell499-0,Group4,Batch1,3.1797264,7.7322955
Cell500-0,Group2,Batch1,-10.913062,-3.2249804
Cell501-1,Group2,Batch2,-10.06358,-2.2402506
Cell502-1,Group4,Batch2,5.2721853,6.568068
