CellID,Group,Batch,UMAP1,UMAP2
Cell184,Group4,Batch1,-5.906594,1.8888006
Cell185,Group3,Batch1,-12.480705,-6.1809683
Cell186,Group4,Batch1,-5.5747395,4.8417344
Cell187,Group2,Batch1,-9.044906,-10.902937
Cell188,Group3,Batch1,-11.836664,-4.171496
Cell189,Group2,Batch1,-8.119735,-13.544609
Cell190,Group2,Batch1,-9.959656,-10.495775
Cell191,Group4,Batch1,-5.212769,4.672354
Cell192,Group2,Batch1,-8.577261,-13.44634
Cell193,Group2,Batch1,-8.628612,-11.56718
Cell194,Group4,Batch1,-5.4079437,4.9191027
Cell195,Group2,Batch1,-8.959444,-12.047812
Cell196,Group4,Batch1,-6.381132,2.9646683
Cell197,Group2,Batch1,-10.219465,-10.752061
Cell198,Group2,Batch1,-10.054951,-10.725904
Cell199,Group2,Batch1,-9.523038,-11.555108
Cell200,Group3,Batch1,-12.175259,-3.652254
Cell201,Group4,Batch1,-5.363646,3.9976637
Cell202,Group4,Batch1,-5.6518793,4.542021
Cell203,Group2,Batch1,-9.013856,-13.164134
Cell204,Group3,Batch1,-12.340472,-6.902645
Cell205,Group1,Batch1,-10.064828,-5.6645727
Cell206,Group2,Batch1,-7.2952375,-14.04686
Cell207,Group4,Batch1,-6.3165092,2.0707624
Cell208,Group3,Batch1,-12.189222,-6.4351015
Cell209,Group3,Batch1,-12.253045,-4.085899
Cell210,Group3,Batch1,-13.542904,-6.0488605
Cell211,Group4,Batch1,-6.2700343,3.8639345
Cell212,Group4,Batch1,-4.266859,3.1471403
Cell213,Group4,Batch1,-4.8399825,2.336762
Cell214,Group2,Batch1,-9.694461,-11.197798
Cell215,Group4,Batch1,-4.4603624,4.6197643
Cell216,Group4,Batch1,-5.4268293,2.2981346
Cell217,Group2,Batch1,-8.21364,-12.181168
Cell218,Group2,Batch1,-9.955683,-11.986653
Cell219,Group4,Batch1,-7.355002,3.4041197
Cell220,Group2,Batch1,-7.622725,-13.8330765
Cell221,Group4,Batch1,-4.6499476,3.0552468
Cell222,Group2,Batch1,-10.05267,-10.462695
Cell223,Group4,Batch1,-4.90495,5.951504
Cell224,Group4,Batch1,-4.8723307,4.949149
Cell225,Group3,Batch1,-12.759452,-6.97316
Cell226,Group4,Batch1,-6.160928,3.8974285
Cell227,Group4,Batch1,-5.7549777,2.472312
Cell228,Group3,Batch1,-12.738814,-6.206871
Cell229,Group2,Batch1,-10.049906,-11.630796
Cell230,Group4,Batch1,-6.511673,3.4504604
Cell231,Group4,Batch1,-7.3510733,2.8546903
Cell232,Group4,Batch1,-5.142641,3.6498413
Cell233,Group4,Batch1,-4.535695,3.9213886
Cell234,Group4,Batch1,-6.515727,3.357642
Cell235,Group3,Batch1,-13.107891,-5.3775735
Cell236,Group4,Batch1,-5.859869,3.0552897
Cell237,Group4,Batch1,-5.0871263,2.900812
Cell238,Group2,Batch1,-10.342327,-10.30087
Cell239,Group4,Batch1,-6.2022653,4.4706426
Cell240,Group2,Batch1,-8.928367,-12.405577
Cell241,Group2,Batch1,-10.273349,-11.36664
Cell242,Group2,Batch1,-8.73404,-11.163175
Cell243,Group3,Batch1,-13.499161,-4.244125
Cell244,Group2,Batch1,-7.3412194,-13.04445
Cell245,Group4,Batch1,-6.706813,4.686317
Cell246,Group3,Batch1,-13.723729,-6.181406
Cell247,Group4,Batch1,-5.760805,4.97067
Cell248,Group4,Batch1,-6.5405083,2.653637
Cell249,Group2,Batch1,-7.205005,-13.063973
Cell250,Group4,Batch1,-5.140784,4.065482
Cell251,Group4,Batch1,-5.6575503,4.787188
Cell252,Group2,Batch1,-10.403486,-10.450055
Cell253,Group4,Batch1,-6.9517403,2.433592
Cell254,Group2,Batch1,-10.500533,-10.534185
Cell255,Group4,Batch1,-7.139629,3.0141444
Cell256,Group1,Batch1,-10.109366,-5.702313
Cell257,Group3,Batch1,-13.359856,-5.764297
Cell258,Group3,Batch1,-12.85142,-4.555244
Cell259,Group2,Batch1,-9.786849,-10.742255
Cell260,Group2,Batch1,-7.4987116,-14.0521345
Cell261,Group2,Batch1,-9.298951,-12.045061
Cell262,Group4,Batch1,-5.5573344,5.1269608
Cell263,Group1,Batch1,-10.530186,-5.5612016
Cell264,Group4,Batch1,-6.9953732,2.9533892
Cell265,Group2,Batch1,-7.4174576,-13.93238
Cell266,Group2,Batch1,-9.370057,-12.263475
Cell267,Group3,Batch1,-12.69843,-3.431852
Cell268,Group4,Batch1,-5.944971,2.9631648
Cell269,Group2,Batch1,-9.48427,-10.896741
Cell270,Group3,Batch1,-12.536119,-3.9085174
Cell271,Group4,Batch1,-7.0189524,2.7600198
Cell272,Group4,Batch1,-4.9980426,4.0957046
Cell273,Group1,Batch1,-10.264285,-5.929635
Cell274,Group2,Batch1,-8.261313,-12.586092
Cell275,Group3,Batch1,-13.612742,-4.1804333
Cell276,Group2,Batch1,-8.110424,-12.338307
Cell277,Group3,Batch1,-12.190617,-3.7746358
Cell278,Group4,Batch1,-7.109996,3.0515082
Cell279,Group2,Batch1,-8.201757,-13.469418
Cell280,Group4,Batch1,-6.8583117,4.1835585
Cell281,Group3,Batch1,-12.6985235,-7.1557846
Cell282,Group3,Batch1,-12.937647,-4.9386797
Cell283,Group3,Batch1,-13.053534,-5.888605
Cell284,Group4,Batch1,-5.717786,3.4073184
Cell285,Group3,Batch1,-13.732816,-5.7012525
Cell286,Group3,Batch1,-12.963934,-4.598749
Cell287,Group4,Batch1,-5.935331,2.0708933
Cell288,Group4,Batch1,-6.7829323,4.1350784
Cell289,Group2,Batch1,-7.4775634,-12.827389
Cell290,Group3,Batch1,-11.4288,-5.5510635
Cell291,Group2,Batch1,-7.600766,-13.095797
Cell292,Group2,Batch1,-8.559952,-13.433439
Cell293,Group4,Batch1,-5.8359222,4.873209
Cell294,Group2,Batch1,-8.363932,-11.965159
Cell295,Group3,Batch1,-13.74881,-5.868442
Cell296,Group3,Batch1,-11.8860235,-5.020564
Cell297,Group2,Batch1,-7.5557365,-13.23345
Cell298,Group2,Batch1,-10.336473,-10.715135
Cell299,Group4,Batch1,-4.457936,4.6883464
Cell300,Group4,Batch1,-5.1737685,5.3585143
Cell301,Group3,Batch1,-12.452185,-6.9338555
Cell302,Group4,Batch1,-4.756698,5.784015
Cell303,Group4,Batch1,-6.1015396,4.2619176
Cell304,Group4,Batch1,-4.7943177,5.3585176
Cell305,Group3,Batch1,-13.47434,-3.9139776
Cell306,Group3,Batch1,-13.249498,-3.8557103
Cell307,Group3,Batch1,-12.415409,-6.178601
Cell308,Group4,Batch1,-4.977282,4.4214234
Cell309,Group4,Batch1,-6.075817,3.6803124
Cell310,Group3,Batch1,-12.849365,-4.366466
Cell311,Group4,Batch1,-6.158653,4.3591533
Cell312,Group2,Batch1,-8.319813,-11.921223
Cell313,Group2,Batch1,-9.800682,-11.70828
Cell314,Group3,Batch1,-13.2315035,-5.6424828
Cell315,Group3,Batch1,-12.431753,-3.6627579
Cell316,Group4,Batch1,-5.160083,4.000371
Cell317,Group4,Batch1,-4.837112,2.936293
Cell318,Group3,Batch1,-11.949071,-4.46723
Cell319,Group4,Batch1,-4.920352,5.730677
Cell320,Group2,Batch1,-9.613394,-12.09755
Cell321,Group4,Batch1,-4.1619864,3.6141722
Cell322,Group4,Batch1,-5.037844,5.6764765
Cell323,Group3,Batch1,-12.284274,-3.8293698
Cell324,Group2,Batch1,-9.50726,-10.909241
Cell325,Group2,Batch1,-7.686822,-13.788749
Cell326,Group3,Batch1,-12.393272,-6.3261695
Cell327,Group3,Batch1,-11.961121,-6.6981525
Cell328,Group2,Batch1,-9.369168,-12.31025
Cell329,Group4,Batch1,-7.506854,3.0741115
Cell330,Group4,Batch1,-5.1564198,5.564118
Cell331,Group2,Batch1,-7.2535133,-13.559391
Cell332,Group4,Batch1,-5.5367312,5.4374223
Cell333,Group2,Batch1,-9.464417,-10.92431
Cell334,Group2,Batch1,-8.315109,-13.926574
Cell335,Group2,Batch1,-9.335019,-10.846793
Cell336,Group1,Batch1,-11.1404915,-6.060817
Cell337,Group4,Batch1,-4.522885,4.3395705
Cell338,Group4,Batch1,-5.9071817,3.6249428
Cell339,Group3,Batch1,-13.686563,-6.1981807
Cell340,Group4,Batch1,-5.3751073,5.3965454
Cell341,Group2,Batch1,-7.236426,-13.873512
Cell342,Group1,Batch1,-10.010108,-5.8569827
Cell343,Group2,Batch1,-7.4976444,-13.40612
Cell344,Group2,Batch1,-7.272801,-14.794803
Cell345,Group4,Batch1,-6.668573,4.5664773
Cell346,Group4,Batch1,-5.5959883,3.2899656
Cell347,Group4,Batch1,-5.635746,3.6030762
Cell348,Group4,Batch1,-6.890105,4.257438
Cell349,Group4,Batch1,-5.3494225,4.605366
Cell350,Group3,Batch1,-12.784135,-4.222983
Cell351,Group2,Batch1,-7.405068,-13.109894
Cell352,Group3,Batch1,-13.465103,-6.4173417
Cell353,Group4,Batch1,-6.540532,4.1950088
Cell354,Group4,Batch1,-4.7959285,3.5655959
Cell355,Group4,Batch1,-6.8958945,3.5384114
Cell356,Group2,Batch1,-7.2026715,-12.95704
Cell357,Group2,Batch1,-8.0354395,-12.355302
Cell358,Group2,Batch1,-10.096676,-10.776514
Cell359,Group1,Batch1,-10.638761,-6.6098814
Cell360,Group4,Batch1,-6.6097875,2.195846
Cell361,Group4,Batch1,-6.097312,4.199247
Cell362,Group4,Batch1,-4.705885,3.637686
Cell363,Group4,Batch1,-6.2357407,3.537446
Cell364,Group3,Batch1,-12.262487,-5.178966
Cell365,Group4,Batch1,-5.0166683,5.845351
Cell366,Group2,Batch1,-7.376449,-14.819489
Cell367,Group4,Batch1,-5.969886,2.1545284
Cell368,Group4,Batch1,-4.2716656,3.384046
Cell369,Group2,Batch1,-9.487791,-11.816322
Cell370,Group2,Batch1,-7.557064,-14.1937
Cell371,Group4,Batch1,-6.705721,3.9264715
Cell372,Group4,Batch1,-5.1221356,3.414497
Cell373,Group1,Batch1,-11.198201,-5.44185
Cell374,Group4,Batch1,-5.0953465,5.8186526
Cell375,Group4,Batch1,-4.4217453,4.654017
Cell376,Group2,Batch1,-9.6277275,-12.038675
Cell377,Group2,Batch1,-7.1575823,-13.151805
Cell378,Group4,Batch1,-7.456317,3.35516
Cell379,Group3,Batch1,-12.918088,-6.8730216
Cell380,Group2,Batch1,-8.219222,-13.755238
Cell381,Group4,Batch1,-6.51854,4.6368775
Cell382,Group1,Batch1,-10.354852,-6.140673
Cell383,Group3,Batch1,-12.424038,-6.050395
Cell384,Group3,Batch1,-12.633164,-4.6616793
Cell385,Group4,Batch1,-4.6013045,5.5180016
Cell386,Group2,Batch1,-8.1977625,-12.992582
Cell387,Group2,Batch1,-9.043771,-11.024298
Cell388,Group4,Batch1,-7.372157,3.063343
Cell389,Group4,Batch1,-6.180006,2.002985
Cell390,Group1,Batch1,-10.588611,-6.419356
Cell391,Group4,Batch1,-7.278975,3.3195157
Cell392,Group2,Batch1,-10.379062,-10.296367
Cell393,Group2,Batch1,-8.832021,-13.435084
Cell394,Group4,Batch1,-5.069221,4.730142
Cell395,Group4,Batch1,-6.3856544,3.9755285
Cell396,Group3,Batch1,-12.760085,-6.8764806
Cell397,Group4,Batch1,-5.5455885,4.0252075
Cell398,Group4,Batch1,-6.8065085,3.617022
Cell399,Group2,Batch1,-8.8225,-13.344332
Cell400,Group4,Batch1,-4.9716625,2.324129
Cell401,Group3,Batch1,-11.7410965,-5.421969
Cell402,Group3,Batch1,-13.127273,-5.727585
Cell403,Group2,Batch1,-8.23677,-11.850358
Cell404,Group2,Batch1,-8.431082,-13.076769
Cell405,Group3,Batch1,-13.061728,-6.804582
Cell406,Group4,Batch1,-6.4116287,2.4943683
Cell407,Group2,Batch1,-8.543395,-11.156343
Cell408,Group2,Batch1,-8.885606,-11.198341
Cell409,Group3,Batch1,-13.226904,-5.546761
Cell410,Group4,Batch1,-6.6184425,4.4313226
Cell411,Group2,Batch1,-7.3399053,-14.1558485
Cell412,Group3,Batch1,-13.301414,-4.3545847
Cell413,Group3,Batch1,-12.409583,-4.924317
Cell414,Group2,Batch1,-10.322485,-10.947882
Cell415,Group3,Batch1,-13.308228,-5.617022
Cell416,Group2,Batch1,-10.198186,-11.402046
Cell417,Group4,Batch1,-5.1959467,2.301454
Cell418,Group4,Batch1,-4.4543614,3.3696682
Cell419,Group3,Batch1,-12.372759,-3.511215
Cell420,Group4,Batch1,-4.867006,5.773079
Cell421,Group3,Batch1,-12.869377,-7.083381
Cell422,Group4,Batch1,-6.03331,4.353487
Cell423,Group3,Batch1,-12.506161,-6.838935
Cell424,Group2,Batch1,-7.1009307,-12.966089
Cell425,Group4,Batch1,-6.3792214,4.9870863
Cell426,Group2,Batch1,-7.7560368,-12.771565
Cell427,Group2,Batch1,-9.378147,-11.501668
Cell428,Group3,Batch1,-12.810153,-5.2286386
Cell429,Group3,Batch1,-12.70493,-3.6521716
Cell430,Group1,Batch1,-10.803667,-4.882387
Cell431,Group3,Batch1,-11.312467,-6.478838
Cell432,Group4,Batch1,-6.33383,5.1191897
Cell433,Group4,Batch1,-4.926239,3.5190423
Cell434,Group4,Batch1,-7.1805267,2.9086604
Cell435,Group2,Batch1,-9.134838,-11.565927
Cell436,Group3,Batch1,-13.614291,-4.135884
Cell437,Group4,Batch1,-5.983463,4.238703
Cell438,Group2,Batch1,-9.981425,-11.556723
Cell439,Group1,Batch1,-10.576747,-5.0450697
Cell440,Group3,Batch1,-11.478383,-5.627176
Cell441,Group3,Batch1,-12.065406,-4.4611187
Cell442,Group3,Batch1,-13.803437,-5.2520056
Cell443,Group4,Batch1,-5.7372503,5.4937825
Cell444,Group4,Batch1,-6.9815874,2.875589
Cell445,Group4,Batch1,-5.897077,2.3350923
Cell446,Group3,Batch1,-12.296297,-5.026754
Cell447,Group2,Batch1,-10.373605,-10.414876
Cell448,Group4,Batch1,-4.6568,4.8429513
Cell449,Group4,Batch1,-6.0913596,3.8002946
Cell450,Group3,Batch1,-12.746132,-6.9754333
Cell451,Group4,Batch1,-5.20171,5.6050663
Cell452,Group3,Batch1,-12.082483,-3.60632
Cell453,Group2,Batch1,-9.440146,-10.962341
Cell454,Group2,Batch1,-10.307598,-10.327844
Cell455,Group4,Batch1,-4.933458,5.8852344
Cell456,Group3,Batch1,-12.331324,-6.6870275
Cell457,Group1,Batch1,-10.640719,-6.2656965
Cell458,Group4,Batch1,-6.044478,3.562905
Cell459,Group4,Batch1,-5.9870114,2.4543955
Cell460,Group4,Batch1,-5.2066045,2.9956272
Cell461,Group4,Batch1,-4.8694406,5.9821095
Cell462,Group4,Batch1,-4.651246,3.2969894
Cell463,Group4,Batch1,-5.954442,4.60069
Cell464,Group1,Batch1,-10.600019,-5.9436684
Cell465,Group4,Batch1,-5.78538,2.6276324
Cell466,Group3,Batch1,-13.007929,-4.44871
Cell467,Group4,Batch1,-5.076004,3.6868026
Cell468,Group4,Batch1,-5.188298,2.284918
Cell469,Group4,Batch1,-6.395209,4.088655
Cell470,Group3,Batch1,-12.981367,-3.6197462
Cell471,Group3,Batch1,-13.191998,-5.2820597
Cell472,Group2,Batch1,-7.4622245,-14.913505
Cell473,Group3,Batch1,-13.788594,-5.9282284
Cell474,Group3,Batch1,-11.38874,-5.301963
Cell475,Group3,Batch1,-11.597297,-5.2084155
Cell476,Group4,Batch1,-4.4863386,2.6325645
Cell477,Group4,Batch1,-6.677395,3.7243376
Cell478,Group2,Batch1,-8.567405,-13.399027
Cell479,Group3,Batch1,-12.484078,-6.1033044
Cell480,Group4,Batch1,-6.2089524,4.7740426
Cell481,Group4,Batch1,-7.38027,3.4612184
Cell482,Group2,Batch1,-10.39063,-11.256257
Cell483,Group3,Batch1,-11.425986,-5.669109
Cell484,Group4,Batch1,-7.0556126,3.68664
Cell485,Group4,Batch1,-5.983133,2.224314
Cell486,Group3,Batch1,-12.066143,-3.848731
Cell487,Group3,Batch1,-13.38708,-6.556144
Cell488,Group4,Batch1,-7.462403,3.2091558
Cell489,Group2,Batch1,-7.3948584,-14.547996
Cell490,Group3,Batch1,-12.16341,-6.4019556
Cell491,Group2,Batch1,-7.372177,-13.183664
Cell492,Group4,Batch1,-5.357397,4.5123973
Cell493,Group3,Batch1,-12.677232,-5.0354366
Cell494,Group1,Batch1,-10.41092,-6.1291933
Cell495,Group3,Batch1,-12.230168,-6.1350007
Cell496,Group4,Batch1,-7.325173,2.8616624
Cell497,Group2,Batch1,-7.913785,-13.045344
Cell498,Group2,Batch1,-8.886498,-11.124476
Cell499,Group4,Batch1,-6.6884174,3.674079
Cell500,Group2,Batch1,-9.037532,-11.894472
Cell501,Group2,Batch2,-11.57198,10.38104
Cell502,Group4,Batch2,1.3775351,12.424984
Cell503,Group2,Batch2,-10.877181,9.330924
Cell504,Group4,Batch2,-1.0251243,14.299487
Cell505,Group4,Batch2,0.4517443,13.344382
Cell506,Group2,Batch2,-11.059387,9.06916
Cell507,Group4,Batch2,0.07038196,13.156655
Cell508,Group3,Batch2,-10.63121,16.825993
Cell509,Group3,Batch2,-12.320085,16.514984
Cell510,Group4,Batch2,1.5874159,12.199886
Cell511,Group3,Batch2,-9.718191,16.619501
Cell512,Group2,Batch2,-11.471466,8.767064
Cell513,Group4,Batch2,1.717473,11.929139
Cell514,Group4,Batch2,0.34070304,13.390876
Cell515,Group2,Batch2,-11.702475,8.988877
Cell516,Group2,Batch2,-11.173721,10.942265
Cell517,Group4,Batch2,0.05219252,12.739399
Cell518,Group2,Batch2,-9.603454,11.785814
Cell519,Group3,Batch2,-11.099573,17.99951
Cell520,Group4,Batch2,-0.047438283,12.80114
Cell521,Group4,Batch2,1.4888319,12.777945
Cell522,Group4,Batch2,-1.4920199,12.632114
Cell523,Group4,Batch2,1.7880423,11.931327
Cell524,Group2,Batch2,-11.123283,9.726095
Cell525,Group2,Batch2,-11.317034,9.160534
Cell526,Group3,Batch2,-12.344095,17.2678
Cell527,Group1,Batch2,-11.402472,15.165651
Cell528,Group3,Batch2,-10.888013,17.986408
Cell529,Group2,Batch2,-8.912789,11.693758
Cell530,Group4,Batch2,-0.23073836,14.442836
Cell531,Group3,Batch2,-10.252321,17.221336
