,Group,Batch,UMAP1,UMAP2
Cell147,Group4,Batch1,13.538165,1.9943168
Cell148,Group1,Batch1,13.761081,-17.225775
Cell149,Group1,Batch1,13.894828,-17.008926
Cell150,Group4,Batch1,13.417552,0.9157762
Cell151,Group4,Batch1,12.616756,0.14496428
Cell152,Group2,Batch1,2.7416809,-3.589436
Cell153,Group3,Batch1,-9.969557,1.2965904
Cell154,Group2,Batch1,3.4318876,-3.497301
Cell155,Group2,Batch1,2.3724005,-2.3739948
Cell156,Group1,Batch1,13.919361,-17.442991
Cell157,Group1,Batch1,13.776857,-17.94804
Cell158,Group4,Batch1,11.338536,2.1995478
Cell159,Group3,Batch1,-8.655703,1.5185139
Cell160,Group2,Batch1,2.2671611,-4.4674067
Cell161,Group2,Batch1,2.605908,-3.9514065
Cell162,Group4,Batch1,12.212943,-0.1866943
Cell163,Group2,Batch1,1.9062481,-4.562744
Cell164,Group3,Batch1,-8.57106,1.4951718
Cell165,Group3,Batch1,-9.410618,2.0490208
Cell166,Group1,Batch1,13.836839,-16.942446
Cell167,Group2,Batch1,2.5873332,-3.9305358
Cell168,Group2,Batch1,2.836911,-3.6267424
Cell169,Group4,Batch1,11.205835,0.7495959
Cell170,Group2,Batch1,1.1854421,-3.4003856
Cell171,Group3,Batch1,-10.913235,1.5321875
Cell172,Group3,Batch1,-8.857353,0.42998204
Cell173,Group3,Batch1,-9.3478985,2.1413505
Cell174,Group3,Batch1,-10.378627,0.17011088
Cell175,Group2,Batch1,1.9828113,-4.5890727
Cell176,Group3,Batch1,-10.881168,0.035218086
Cell177,Group2,Batch1,2.5254831,-3.8498857
Cell178,Group2,Batch1,2.0032663,-1.2679805
Cell179,Group4,Batch1,11.032923,2.4121418
Cell180,Group4,Batch1,13.316459,-0.6355195
Cell181,Group2,Batch1,2.2502015,-2.3622081
Cell182,Group4,Batch1,11.957392,1.653694
Cell183,Group3,Batch1,-9.647369,1.2192044
Cell184,Group4,Batch1,12.899069,3.0610738
Cell185,Group3,Batch1,-10.275858,1.4606935
Cell186,Group4,Batch1,12.729879,0.7910841
Cell187,Group2,Batch1,3.0899765,-1.8910351
Cell188,Group3,Batch1,-10.298144,-0.5107405
Cell189,Group2,Batch1,2.4436288,-3.858943
Cell190,Group2,Batch1,2.6689982,-3.1809533
Cell191,Group4,Batch1,13.208757,0.55008733
Cell192,Group2,Batch1,2.4046032,-4.454713
Cell193,Group2,Batch1,1.8381915,-3.409585
Cell194,Group4,Batch1,13.088453,-0.43298417
Cell195,Group2,Batch1,2.6946237,-3.3215108
Cell196,Group4,Batch1,13.515733,2.05692
Cell197,Group2,Batch1,2.2838895,-4.2201095
Cell198,Group2,Batch1,2.7482586,-3.5741618
Cell199,Group2,Batch1,1.5511689,-3.3990154
Cell200,Group3,Batch1,-9.658968,2.0098054
Cell201,Group4,Batch1,12.481965,1.4460766
Cell202,Group4,Batch1,13.8141575,2.0177472
Cell203,Group2,Batch1,1.3060565,-2.334316
Cell204,Group3,Batch1,-9.557874,0.35739854
Cell205,Group1,Batch1,13.061644,-17.392134
Cell206,Group2,Batch1,1.2010739,-2.7335398
Cell207,Group4,Batch1,12.472544,-0.22486994
Cell208,Group3,Batch1,-10.581605,-0.30285147
Cell209,Group3,Batch1,-10.565349,-0.39266932
Cell210,Group3,Batch1,-11.138762,1.8397818
Cell211,Group4,Batch1,10.655789,2.0597708
Cell212,Group4,Batch1,12.130758,2.529583
Cell213,Group4,Batch1,11.45418,1.6184705
Cell214,Group2,Batch1,2.870123,-3.2436898
Cell215,Group4,Batch1,11.627206,1.9245808
Cell216,Group4,Batch1,12.836761,-0.7880561
Cell217,Group2,Batch1,1.6309079,-3.8617718
Cell218,Group2,Batch1,1.3724498,-4.108466
Cell219,Group4,Batch1,10.785003,1.8000433
Cell220,Group2,Batch1,3.119838,-3.0135114
Cell221,Group4,Batch1,13.246798,1.6113846
Cell222,Group2,Batch1,2.697591,-1.8397195
Cell223,Group4,Batch1,11.381765,1.167841
Cell224,Group4,Batch1,13.390934,-0.32360393
Cell225,Group3,Batch1,-10.964645,1.388528
Cell226,Group4,Batch1,11.382629,2.5527093
Cell227,Group4,Batch1,12.05746,-0.009773354
Cell228,Group3,Batch1,-8.477436,1.5364931
Cell229,Group2,Batch1,1.3808267,-3.5611134
Cell230,Group4,Batch1,11.859011,0.3058474
Cell231,Group4,Batch1,13.686501,0.7708095
Cell232,Group4,Batch1,11.728912,1.6044457
Cell233,Group4,Batch1,11.62195,1.4184175
Cell234,Group4,Batch1,13.031822,2.0569196
Cell235,Group3,Batch1,-11.214295,0.43699938
Cell236,Group4,Batch1,11.526094,0.9978454
Cell237,Group4,Batch1,13.9382925,-0.16104282
Cell238,Group2,Batch1,3.3221316,-3.788267
Cell239,Group4,Batch1,13.598333,1.8283184
Cell240,Group2,Batch1,1.9062973,-4.545613
Cell241,Group2,Batch1,2.151339,-2.5487666
Cell242,Group2,Batch1,2.345458,-2.877021
Cell243,Group3,Batch1,-10.487577,1.2649597
Cell244,Group2,Batch1,2.3807478,-4.8196344
Cell245,Group4,Batch1,14.061675,0.8782166
Cell246,Group3,Batch1,-11.523522,0.26557755
Cell247,Group4,Batch1,12.625773,1.7623962
Cell248,Group4,Batch1,11.216892,2.5624661
Cell249,Group2,Batch1,3.5457168,-3.5049765
Cell250,Group4,Batch1,10.975484,1.7713723
Cell251,Group4,Batch1,14.056954,0.15382941
Cell252,Group2,Batch1,1.1514573,-3.1900523
Cell253,Group4,Batch1,13.344691,0.7087312
Cell254,Group2,Batch1,2.933433,-4.498755
Cell255,Group4,Batch1,11.690606,-0.34348172
Cell256,Group1,Batch1,12.933413,-17.036343
Cell257,Group3,Batch1,-11.040617,0.17224912
Cell258,Group3,Batch1,-10.084667,1.2957698
Cell259,Group2,Batch1,1.2727953,-3.6674666
Cell260,Group2,Batch1,1.7869129,-3.2129524
Cell261,Group2,Batch1,2.2804031,-3.2476573
Cell262,Group4,Batch1,13.229916,0.9753444
Cell263,Group1,Batch1,13.023597,-16.754051
Cell264,Group4,Batch1,12.83748,-0.029232109
Cell265,Group2,Batch1,2.0617661,-1.6498821
Cell266,Group2,Batch1,2.4070487,-1.5897837
Cell267,Group3,Batch1,-9.422129,-0.53267723
Cell268,Group4,Batch1,11.682978,1.9219278
Cell269,Group2,Batch1,1.4214705,-4.4573197
Cell270,Group3,Batch1,-9.72215,1.4967186
Cell271,Group4,Batch1,12.581365,0.09780369
Cell272,Group4,Batch1,11.75095,2.9621367
Cell273,Group1,Batch1,13.623554,-17.082222
Cell274,Group2,Batch1,2.482671,-4.0031567
Cell275,Group3,Batch1,-10.862677,-0.3122493
Cell276,Group2,Batch1,1.8297888,-3.3430183
Cell277,Group3,Batch1,-9.218296,0.4131121
Cell278,Group4,Batch1,13.256925,0.36577928
Cell279,Group2,Batch1,1.9087076,-4.0614963
Cell280,Group4,Batch1,12.9947405,1.4222223
Cell281,Group3,Batch1,-9.383705,0.38459218
Cell282,Group3,Batch1,-9.537516,1.8182462
Cell283,Group3,Batch1,-10.347582,2.3638444
Cell284,Group4,Batch1,12.513517,2.4630964
Cell285,Group3,Batch1,-11.16051,1.2252526
Cell286,Group3,Batch1,-9.366623,0.117843725
Cell287,Group4,Batch1,13.296096,1.328759
Cell288,Group4,Batch1,13.413909,-0.41632685
Cell289,Group2,Batch1,1.6413769,-3.7995296
Cell290,Group3,Batch1,-9.504129,-0.27489918
Cell291,Group2,Batch1,1.7855915,-2.0084696
Cell292,Group2,Batch1,3.3198087,-2.897565
Cell293,Group4,Batch1,12.896987,-0.09666685
Cell294,Group2,Batch1,1.9499494,-4.2761974
Cell295,Group3,Batch1,-11.294738,0.6731394
Cell296,Group3,Batch1,-9.711329,-0.5805085
Cell297,Group2,Batch1,1.6331714,-2.2579691
Cell298,Group2,Batch1,3.5968924,-2.1754742
Cell299,Group4,Batch1,14.018185,0.3861133
Cell300,Group4,Batch1,12.483177,1.9972649
Cell301,Group3,Batch1,-9.778487,2.1443064
Cell302,Group4,Batch1,12.176665,1.0833846
Cell303,Group4,Batch1,10.881027,0.98536265
Cell304,Group4,Batch1,12.006503,2.0829802
Cell305,Group3,Batch1,-10.643832,1.0293561
Cell306,Group3,Batch1,-10.71303,1.43532
Cell307,Group3,Batch1,-8.683806,0.7607948
Cell308,Group4,Batch1,11.706601,2.2208657
Cell309,Group4,Batch1,10.868083,0.6509391
Cell310,Group3,Batch1,-10.462142,1.4409642
Cell311,Group4,Batch1,11.880425,1.5801202
Cell312,Group2,Batch1,3.6275327,-2.8989959
Cell313,Group2,Batch1,3.6746442,-3.1173234
Cell314,Group3,Batch1,-9.516116,2.0155768
Cell315,Group3,Batch1,-8.49115,0.9702815
Cell316,Group4,Batch1,11.602396,1.8416222
Cell317,Group4,Batch1,12.40368,-0.43629813
Cell318,Group3,Batch1,-9.600139,0.92084086
Cell319,Group4,Batch1,13.755566,1.9883323
Cell320,Group2,Batch1,1.7046498,-2.8786528
Cell321,Group4,Batch1,12.802086,0.6683429
Cell322,Group4,Batch1,11.90539,2.881509
Cell323,Group3,Batch1,-9.315607,2.0350022
Cell324,Group2,Batch1,2.9743767,-3.4283192
Cell325,Group2,Batch1,1.5725534,-2.936496
Cell326,Group3,Batch1,-9.858517,-0.54979014
Cell327,Group3,Batch1,-9.584242,1.816174
Cell328,Group2,Batch1,1.2129499,-2.9542084
Cell329,Group4,Batch1,13.211411,0.022120139
Cell330,Group4,Batch1,11.802064,2.16693
Cell331,Group2,Batch1,1.4433516,-3.8982031
Cell332,Group4,Batch1,12.263559,1.1334586
Cell333,Group2,Batch1,3.2031298,-2.1534364
Cell334,Group2,Batch1,0.7256835,-3.4672618
Cell335,Group2,Batch1,2.5809524,-2.781049
Cell336,Group1,Batch1,14.395725,-17.2357
Cell337,Group4,Batch1,12.835983,2.3965976
Cell338,Group4,Batch1,11.074088,1.3498557
Cell339,Group3,Batch1,-11.255402,0.78964573
Cell340,Group4,Batch1,11.211568,1.5490123
Cell341,Group2,Batch1,2.9921687,-4.661632
Cell342,Group1,Batch1,14.280056,-17.12805
Cell343,Group2,Batch1,1.2769607,-3.5880802
Cell344,Group2,Batch1,1.435213,-1.6143414
Cell345,Group4,Batch1,14.448763,0.8852568
Cell346,Group4,Batch1,10.932932,0.10185391
Cell347,Group4,Batch1,11.75662,1.1232556
Cell348,Group4,Batch1,12.435067,-0.08902299
Cell349,Group4,Batch1,10.967156,1.909211
Cell350,Group3,Batch1,-9.735917,0.85876197
Cell351,Group2,Batch1,2.1736028,-2.5361476
Cell352,Group3,Batch1,-10.714145,2.2180405
Cell353,Group4,Batch1,12.376493,1.1602689
Cell354,Group4,Batch1,13.435134,2.239103
Cell355,Group4,Batch1,13.465833,1.8565102
Cell356,Group2,Batch1,2.324493,-1.820339
Cell357,Group2,Batch1,1.8786671,-4.1041174
Cell358,Group2,Batch1,1.1587266,-2.269983
Cell359,Group1,Batch1,13.643869,-17.827114
Cell360,Group4,Batch1,13.023701,1.3757421
Cell361,Group4,Batch1,11.251974,2.4456673
Cell362,Group4,Batch1,11.507378,2.1923983
Cell363,Group4,Batch1,12.000413,0.6600781
Cell364,Group3,Batch1,-11.105322,2.048548
Cell365,Group4,Batch1,12.42992,1.1195219
Cell366,Group2,Batch1,1.953379,-2.0139804
Cell367,Group4,Batch1,11.692434,1.0047109
Cell368,Group4,Batch1,13.180117,1.7803774
Cell369,Group2,Batch1,3.4229882,-3.3322937
Cell370,Group2,Batch1,2.896924,-2.21128
Cell371,Group4,Batch1,11.015885,1.7696989
Cell372,Group4,Batch1,12.121979,1.8095373
Cell373,Group1,Batch1,13.225469,-16.968449
Cell374,Group4,Batch1,12.6791935,1.0170335
Cell375,Group4,Batch1,11.390903,0.82129705
Cell376,Group2,Batch1,3.6509333,-2.9072497
Cell377,Group2,Batch1,2.9143732,-1.7772055
Cell378,Group4,Batch1,12.416622,0.0803998
Cell379,Group3,Batch1,-10.96005,0.45476145
Cell380,Group2,Batch1,1.6535544,-3.7039113
Cell381,Group4,Batch1,12.065836,0.43695423
Cell382,Group1,Batch1,13.329309,-17.272825
Cell383,Group3,Batch1,-9.23924,1.2646725
Cell384,Group3,Batch1,-11.166251,1.1125778
Cell385,Group4,Batch1,12.681995,1.9226843
Cell386,Group2,Batch1,1.2000912,-2.7862775
Cell387,Group2,Batch1,3.1584558,-3.4193819
Cell388,Group4,Batch1,11.401094,0.6709674
Cell389,Group4,Batch1,12.862713,2.0986497
Cell390,Group1,Batch1,13.404763,-16.698921
Cell391,Group4,Batch1,13.085104,-0.11339575
Cell392,Group2,Batch1,2.9668276,-2.740309
Cell393,Group2,Batch1,3.4219801,-3.3843908
Cell394,Group4,Batch1,13.471305,1.2426542
Cell395,Group4,Batch1,11.427541,1.7170657
Cell396,Group3,Batch1,-11.383024,1.0322225
Cell397,Group4,Batch1,11.692468,2.705291
Cell398,Group4,Batch1,10.546502,1.2222664
Cell399,Group2,Batch1,1.6151009,-2.1326668
Cell400,Group4,Batch1,11.662813,1.07605
Cell401,Group3,Batch1,-9.745495,-0.25382063
Cell402,Group3,Batch1,-10.402826,1.4854513
Cell403,Group2,Batch1,2.2614758,-4.610584
Cell404,Group2,Batch1,1.6316016,-2.5165417
Cell405,Group3,Batch1,-9.029837,1.0747086
Cell406,Group4,Batch1,12.286033,1.4641484
Cell407,Group2,Batch1,1.2605323,-1.8732806
Cell408,Group2,Batch1,3.1782146,-3.1267347
Cell409,Group3,Batch1,-11.274055,0.50658983
Cell410,Group4,Batch1,13.15512,1.4427888
Cell411,Group2,Batch1,0.9824771,-2.2266726
Cell412,Group3,Batch1,-11.137932,0.95126104
Cell413,Group3,Batch1,-11.185007,0.09720754
Cell414,Group2,Batch1,1.410916,-4.1501427
Cell415,Group3,Batch1,-10.8056135,1.5028385
Cell416,Group2,Batch1,2.0391724,-3.0759463
Cell417,Group4,Batch1,11.352956,0.92276233
Cell418,Group4,Batch1,11.764034,2.2737875
Cell419,Group3,Batch1,-9.417638,-0.24458897
Cell420,Group4,Batch1,12.953307,1.4068865
Cell421,Group3,Batch1,-9.580133,-0.3777186
Cell422,Group4,Batch1,10.818513,0.8720325
Cell423,Group3,Batch1,-8.7808275,0.2541854
Cell424,Group2,Batch1,3.7964468,-3.8170578
Cell425,Group4,Batch1,13.002181,0.8480257
Cell426,Group2,Batch1,3.7187417,-2.7290695
Cell427,Group2,Batch1,2.9882653,-2.7467368
Cell428,Group3,Batch1,-9.13407,0.5001734
Cell429,Group3,Batch1,-10.041304,1.1711199
Cell430,Group1,Batch1,13.608344,-16.985695
Cell431,Group3,Batch1,-9.083114,-0.03656724
Cell432,Group4,Batch1,11.846302,0.32993862
Cell433,Group4,Batch1,11.696651,-0.021660388
Cell434,Group4,Batch1,13.533382,0.76318514
Cell435,Group2,Batch1,1.8106234,-4.2154837
Cell436,Group3,Batch1,-9.988637,1.7049942
Cell437,Group4,Batch1,11.968478,2.7127266
Cell438,Group2,Batch1,3.0820558,-3.3730955
Cell439,Group1,Batch1,13.270759,-17.68261
Cell440,Group3,Batch1,-10.928037,0.72264725
Cell441,Group3,Batch1,-9.926107,0.677582
Cell442,Group3,Batch1,-9.389451,1.1726522
Cell443,Group4,Batch1,11.379265,2.0289938
Cell444,Group4,Batch1,12.541077,2.4068081
Cell445,Group4,Batch1,12.914521,2.0603273
Cell446,Group3,Batch1,-10.110657,1.9965966
Cell447,Group2,Batch1,0.9004958,-4.147678
Cell448,Group4,Batch1,14.105295,1.333662
Cell449,Group4,Batch1,11.000156,2.5201924
Cell450,Group3,Batch1,-9.316553,1.65562
Cell451,Group4,Batch1,11.969111,-0.1436896
Cell452,Group3,Batch1,-9.382691,-0.027807973
Cell453,Group2,Batch1,3.517392,-3.2111278
Cell454,Group2,Batch1,3.6508858,-2.9681675
Cell455,Group4,Batch1,13.651168,0.08055889
Cell456,Group3,Batch1,-8.695209,1.1566669
Cell457,Group1,Batch1,13.943498,-17.58367
Cell458,Group4,Batch1,11.978787,0.75363874
Cell459,Group4,Batch1,12.9371395,-0.7304659
Cell460,Group4,Batch1,13.737669,-0.15201613
Cell461,Group4,Batch1,11.019372,1.5301162
Cell462,Group4,Batch1,10.783256,1.1683105
Cell463,Group4,Batch1,12.461128,1.789472
Cell464,Group1,Batch1,13.63389,-16.630543
Cell465,Group4,Batch1,11.27104,-0.31192598
Cell466,Group3,Batch1,-9.79895,-0.27074245
Cell467,Group4,Batch1,11.721084,-0.114965156
Cell468,Group4,Batch1,11.889517,1.4550152
Cell469,Group4,Batch1,12.557542,0.61611974
Cell470,Group3,Batch1,-11.099665,1.0058656
Cell471,Group3,Batch1,-9.819123,0.9445013
Cell472,Group2,Batch1,2.8410356,-4.231711
Cell473,Group3,Batch1,-10.397113,2.057985
Cell474,Group3,Batch1,-9.1861725,-0.25651085
Cell475,Group3,Batch1,-10.447087,0.41640204
Cell476,Group4,Batch1,12.383099,1.3322417
Cell477,Group4,Batch1,14.184027,1.1606984
Cell478,Group2,Batch1,3.8229454,-3.1833198
Cell479,Group3,Batch1,-9.662171,-0.24533086
Cell480,Group4,Batch1,13.146036,1.6831284
Cell481,Group4,Batch1,12.9276495,0.12483321
Cell482,Group2,Batch1,0.97373337,-3.4037995
Cell483,Group3,Batch1,-11.686118,0.64024425
Cell484,Group4,Batch1,13.176984,-0.43244612
Cell485,Group4,Batch1,11.380267,1.1395103
Cell486,Group3,Batch1,-9.422418,2.245882
Cell487,Group3,Batch1,-10.783209,1.0590147
Cell488,Group4,Batch1,13.50954,-0.55644953
Cell489,Group2,Batch1,2.876245,-3.9498856
Cell490,Group3,Batch1,-9.980483,0.23245151
Cell491,Group2,Batch1,0.8627605,-3.2045064
Cell492,Group4,Batch1,12.559136,1.814922
Cell493,Group3,Batch1,-10.046774,-0.3770904
Cell494,Group1,Batch1,13.35722,-17.121769
Cell495,Group3,Batch1,-8.748792,0.3015439
Cell496,Group4,Batch1,13.869881,0.7244534
Cell497,Group2,Batch1,3.8954358,-2.8852828
Cell498,Group2,Batch1,1.315267,-2.6083293
Cell499,Group4,Batch1,10.37041,0.96849394
Cell500,Group2,Batch1,2.2349963,-2.7662294
Cell501,Group2,Batch2,0.69289064,-2.6852849
Cell502,Group4,Batch2,12.924531,0.20438237
Cell503,Group2,Batch2,2.2759361,-2.9213955
Cell504,Group4,Batch2,13.4238615,1.6550754
Cell505,Group4,Batch2,11.82741,-0.101644516
Cell506,Group2,Batch2,1.6259227,-2.755843
Cell507,Group4,Batch2,11.447403,2.5736475
Cell508,Group3,Batch2,-10.137075,1.170887
Cell509,Group3,Batch2,-10.60702,1.0835017
Cell510,Group4,Batch2,13.186066,1.4396983
Cell511,Group3,Batch2,-11.352511,1.5881919
Cell512,Group2,Batch2,0.7804028,-2.53513
Cell513,Group4,Batch2,13.496293,1.033777
Cell514,Group4,Batch2,12.324844,2.8341327
Cell515,Group2,Batch2,1.5499568,-2.3668764
Cell516,Group2,Batch2,3.3067777,-2.986504
Cell517,Group4,Batch2,11.42486,0.2791801
Cell518,Group2,Batch2,3.4434867,-3.751813
Cell519,Group3,Batch2,-10.756967,1.0692352
Cell520,Group4,Batch2,10.943881,2.2435322
Cell521,Group4,Batch2,11.543714,0.9372592
Cell522,Group4,Batch2,11.403557,2.7758806
Cell523,Group4,Batch2,13.11028,0.13848719
Cell524,Group2,Batch2,1.5918851,-4.280821
Cell525,Group2,Batch2,1.2595512,-3.9376724
Cell526,Group3,Batch2,-10.412648,0.33135214
Cell527,Group1,Batch2,13.344213,-17.366652
Cell528,Group3,Batch2,-8.645459,1.005383
Cell529,Group2,Batch2,1.3978603,-3.5905185
Cell530,Group4,Batch2,10.811661,0.8449994
Cell531,Group3,Batch2,-11.268163,0.6074623
Cell532,Group4,Batch2,11.126728,1.4498541
Cell533,Group1,Batch2,13.311142,-17.349514
Cell534,Group4,Batch2,12.673757,0.6098781
Cell535,Group4,Batch2,11.25014,1.1444498
Cell536,Group1,Batch2,13.5086155,-17.96608
Cell537,Group2,Batch2,2.7443082,-2.3910499
Cell538,Group3,Batch2,-10.246859,-0.1450406
Cell539,Group4,Batch2,11.627302,1.9393626
Cell540,Group4,Batch2,11.965631,-0.44688928
Cell541,Group4,Batch2,12.319604,1.1720147
