,Group,Batch,UMAP1,UMAP2
Cell76,Group2,Batch1,0.4789532,9.955417
Cell77,Group3,Batch1,-9.836115,-2.7057936
Cell78,Group3,Batch1,-7.5538726,-2.251233
Cell79,Group3,Batch1,-7.8008075,-3.5537848
Cell80,Group2,Batch1,0.30261028,11.41317
Cell81,Group4,Batch1,3.6260476,-10.204613
Cell82,Group2,Batch1,0.42810106,11.334256
Cell83,Group2,Batch1,-1.1861917,9.522115
Cell84,Group3,Batch1,-8.770342,-1.324715
Cell85,Group2,Batch1,-0.63448024,11.362928
Cell86,Group4,Batch1,3.1215951,-11.202401
Cell87,Group3,Batch1,-7.6111207,-2.2230992
Cell88,Group4,Batch1,3.492765,-11.120579
Cell89,Group4,Batch1,1.8617169,-9.045663
Cell90,Group4,Batch1,4.3496017,-10.627807
Cell91,Group4,Batch1,3.2501588,-10.131729
Cell92,Group4,Batch1,3.4456341,-7.7251205
Cell93,Group4,Batch1,3.5377545,-10.884118
Cell94,Group2,Batch1,-1.1091062,11.499589
Cell95,Group2,Batch1,-1.0624944,10.678492
Cell96,Group4,Batch1,3.2026057,-10.449802
Cell97,Group2,Batch1,-0.16574521,11.230063
Cell98,Group3,Batch1,-9.351956,-1.8673974
Cell99,Group2,Batch1,-1.0738221,12.162303
Cell100,Group4,Batch1,1.8704826,-9.356768
Cell101,Group4,Batch1,4.7565775,-9.52524
Cell102,Group4,Batch1,1.3347743,-9.866125
Cell103,Group4,Batch1,4.1588535,-9.626749
Cell104,Group2,Batch1,0.10751235,9.313127
Cell105,Group2,Batch1,-0.5524445,9.831007
Cell106,Group4,Batch1,3.3388064,-9.2195015
Cell107,Group4,Batch1,1.919107,-10.431514
Cell108,Group2,Batch1,-0.349385,11.185458
Cell109,Group3,Batch1,-9.22654,-3.7963772
Cell110,Group4,Batch1,3.400105,-10.116106
Cell111,Group4,Batch1,3.3095014,-10.608248
Cell112,Group3,Batch1,-8.267503,-2.093488
Cell113,Group2,Batch1,-0.14967541,11.579045
Cell114,Group1,Batch1,4.774832,2.5166142
Cell115,Group2,Batch1,-0.64281064,9.309637
Cell116,Group2,Batch1,-1.7067332,10.795882
Cell117,Group2,Batch1,-1.9170105,11.67658
Cell118,Group4,Batch1,4.508629,-8.88734
Cell119,Group3,Batch1,-8.907613,-2.5663645
Cell120,Group4,Batch1,2.3263447,-8.367435
Cell121,Group2,Batch1,0.8013939,10.627813
Cell122,Group3,Batch1,-9.390745,-4.4604135
Cell123,Group2,Batch1,-1.0806547,10.23524
Cell124,Group2,Batch1,-0.43405178,10.0189495
Cell125,Group2,Batch1,-0.60318494,9.702175
Cell126,Group4,Batch1,4.5867515,-8.418924
Cell127,Group2,Batch1,0.24040292,9.563877
Cell128,Group2,Batch1,-0.6955604,11.830546
Cell129,Group3,Batch1,-9.150653,-2.4539523
Cell130,Group4,Batch1,2.9391937,-10.000452
Cell131,Group2,Batch1,0.72022045,10.473382
Cell132,Group2,Batch1,0.7461234,10.780985
Cell133,Group1,Batch1,5.3596015,1.9772657
Cell134,Group2,Batch1,-1.5518352,9.800477
Cell135,Group4,Batch1,2.208516,-10.620415
Cell136,Group3,Batch1,-8.564872,-3.329109
Cell137,Group4,Batch1,2.6972811,-8.923135
Cell138,Group4,Batch1,3.5654807,-7.8425965
Cell139,Group4,Batch1,4.140246,-8.062024
Cell140,Group3,Batch1,-8.133039,-2.0476172
Cell141,Group3,Batch1,-8.552882,-3.2586622
Cell142,Group3,Batch1,-9.011055,-2.7781532
Cell143,Group4,Batch1,3.8361025,-9.028715
Cell144,Group3,Batch1,-7.9846916,-3.9762025
Cell145,Group4,Batch1,2.3684359,-10.639676
Cell146,Group1,Batch1,4.8800726,2.315461
Cell147,Group4,Batch1,5.15873,-9.416545
Cell148,Group1,Batch1,4.979387,2.8398101
Cell149,Group1,Batch1,5.5388045,3.2676146
Cell150,Group4,Batch1,4.2528777,-9.96762
Cell151,Group4,Batch1,3.4010248,-10.089031
Cell152,Group2,Batch1,-0.6600623,10.865255
Cell153,Group3,Batch1,-8.088029,-2.9316082
Cell154,Group2,Batch1,0.09768606,11.394499
Cell155,Group2,Batch1,-2.014328,9.538297
Cell156,Group1,Batch1,5.3053427,3.097267
Cell157,Group1,Batch1,5.1113315,2.8379662
Cell158,Group4,Batch1,4.075435,-9.325174
Cell159,Group3,Batch1,-9.76566,-1.5030249
Cell160,Group2,Batch1,-1.5820022,12.024269
Cell161,Group2,Batch1,-0.30864683,10.583049
Cell162,Group4,Batch1,1.6539159,-9.997544
Cell163,Group2,Batch1,-1.3507597,11.79337
Cell164,Group3,Batch1,-8.987709,-3.1339643
Cell165,Group3,Batch1,-7.6668773,-3.6451983
Cell166,Group1,Batch1,5.1881566,1.9988955
Cell167,Group2,Batch1,0.44261986,10.625061
Cell168,Group2,Batch1,-2.078781,9.945359
Cell169,Group4,Batch1,2.3458445,-8.946539
Cell170,Group2,Batch1,-0.3396471,10.241072
Cell171,Group3,Batch1,-9.851141,-1.9179367
Cell172,Group3,Batch1,-7.972679,-1.8677428
Cell173,Group3,Batch1,-9.479202,-2.381045
Cell174,Group3,Batch1,-8.622454,-3.2728667
Cell175,Group2,Batch1,-1.40904,11.323586
Cell176,Group3,Batch1,-9.390194,-2.7914824
Cell177,Group2,Batch1,-0.19869182,11.637663
Cell178,Group2,Batch1,-0.065412074,10.473763
Cell179,Group4,Batch1,4.720933,-10.344681
Cell180,Group4,Batch1,4.459598,-9.768834
Cell181,Group2,Batch1,-1.8461969,11.038342
Cell182,Group4,Batch1,1.7068999,-9.57558
Cell183,Group3,Batch1,-7.9055786,-2.2552404
Cell184,Group4,Batch1,3.594626,-7.775052
Cell185,Group3,Batch1,-8.629576,-2.2175896
Cell186,Group4,Batch1,2.5837529,-10.014506
Cell187,Group2,Batch1,0.3821479,11.330109
Cell188,Group3,Batch1,-10.186199,-1.845906
Cell189,Group2,Batch1,-1.1721271,10.228373
Cell190,Group2,Batch1,-0.74905914,10.80315
Cell191,Group4,Batch1,4.2858515,-7.8883333
Cell192,Group2,Batch1,-1.491484,9.969161
Cell193,Group2,Batch1,-0.97143173,10.015265
Cell194,Group4,Batch1,3.2568398,-8.096465
Cell195,Group2,Batch1,-0.075807214,11.717191
Cell196,Group4,Batch1,2.608518,-8.88817
Cell197,Group2,Batch1,0.18749595,9.905805
Cell198,Group2,Batch1,-0.19319509,10.72802
Cell199,Group2,Batch1,0.3672054,9.079375
Cell200,Group3,Batch1,-9.769276,-2.667719
Cell201,Group4,Batch1,3.2374961,-11.218296
Cell202,Group4,Batch1,3.6504512,-8.686558
Cell203,Group2,Batch1,0.81740576,10.674196
Cell204,Group3,Batch1,-8.221432,-3.2798634
Cell205,Group1,Batch1,4.7685995,2.863208
Cell206,Group2,Batch1,-1.3461154,11.371951
Cell207,Group4,Batch1,5.142011,-8.894704
Cell208,Group3,Batch1,-9.376509,-3.9093328
Cell209,Group3,Batch1,-8.699848,-4.2521887
Cell210,Group3,Batch1,-7.7158914,-3.4464862
Cell211,Group4,Batch1,1.6859707,-10.027923
Cell212,Group4,Batch1,3.2192295,-8.823044
Cell213,Group4,Batch1,3.515602,-9.186399
Cell214,Group2,Batch1,-0.40314746,11.170655
Cell215,Group4,Batch1,1.6115505,-10.346789
Cell216,Group4,Batch1,4.509792,-8.788825
Cell217,Group2,Batch1,-0.7730224,11.9039545
Cell218,Group2,Batch1,0.9888642,9.872844
Cell219,Group4,Batch1,1.7782769,-8.482959
Cell220,Group2,Batch1,-1.4350688,11.578112
Cell221,Group4,Batch1,1.4022237,-9.716637
Cell222,Group2,Batch1,0.5297964,10.012628
Cell223,Group4,Batch1,2.2905269,-8.4812
Cell224,Group4,Batch1,1.9315658,-8.336799
Cell225,Group3,Batch1,-9.012803,-3.6811
Cell226,Group4,Batch1,3.2318525,-9.493322
Cell227,Group4,Batch1,1.4511359,-9.706629
Cell228,Group3,Batch1,-7.560472,-2.4353096
Cell229,Group2,Batch1,-1.2439543,11.51687
Cell230,Group4,Batch1,3.955807,-9.301296
Cell231,Group4,Batch1,1.0011895,-9.080848
Cell232,Group4,Batch1,3.6649318,-9.561368
Cell233,Group4,Batch1,3.1228285,-10.451909
Cell234,Group4,Batch1,4.2322593,-9.862535
Cell235,Group3,Batch1,-8.94655,-1.2024231
Cell236,Group4,Batch1,3.5399709,-10.762611
Cell237,Group4,Batch1,1.6916366,-9.532199
Cell238,Group2,Batch1,-2.013961,10.361235
Cell239,Group4,Batch1,3.8042014,-10.451491
Cell240,Group2,Batch1,-0.57298887,11.164523
Cell241,Group2,Batch1,-0.9007544,12.227703
Cell242,Group2,Batch1,-0.6881561,9.126682
Cell243,Group3,Batch1,-10.317298,-3.453446
Cell244,Group2,Batch1,-0.69765425,10.572293
Cell245,Group4,Batch1,2.0171192,-9.818153
Cell246,Group3,Batch1,-9.311528,-1.724134
Cell247,Group4,Batch1,4.143388,-9.636232
Cell248,Group4,Batch1,3.896737,-7.4617987
Cell249,Group2,Batch1,-1.216566,10.700901
Cell250,Group4,Batch1,3.4643714,-9.526237
Cell251,Group4,Batch1,1.692334,-8.226951
Cell252,Group2,Batch1,0.59451616,11.4702015
Cell253,Group4,Batch1,2.3361363,-10.347057
Cell254,Group2,Batch1,0.17099166,10.259071
Cell255,Group4,Batch1,3.4034064,-9.742769
Cell256,Group1,Batch1,5.3929844,3.0740943
Cell257,Group3,Batch1,-8.305432,-1.6867824
Cell258,Group3,Batch1,-8.848847,-2.4210706
Cell259,Group2,Batch1,-0.18018697,9.652586
Cell260,Group2,Batch1,-0.9467134,10.26289
Cell261,Group2,Batch1,-0.15891665,10.686447
Cell262,Group4,Batch1,5.331944,-8.80761
Cell263,Group1,Batch1,4.7267523,2.9646466
Cell264,Group4,Batch1,2.538454,-9.734381
Cell265,Group2,Batch1,0.11800972,11.0073805
Cell266,Group2,Batch1,0.66502243,10.661911
Cell267,Group3,Batch1,-8.9047575,-1.2854694
Cell268,Group4,Batch1,4.3555155,-8.84281
Cell269,Group2,Batch1,0.7939107,10.8239
Cell270,Group3,Batch1,-8.668736,-2.1124265
Cell271,Group4,Batch1,2.2676783,-9.819475
Cell272,Group4,Batch1,2.1002154,-9.6550255
Cell273,Group1,Batch1,4.6969843,2.4057395
Cell274,Group2,Batch1,-1.7168462,10.587487
Cell275,Group3,Batch1,-8.640339,-2.3038664
Cell276,Group2,Batch1,0.80692875,9.829878
Cell277,Group3,Batch1,-9.618569,-2.61967
Cell278,Group4,Batch1,4.8947697,-10.121146
Cell279,Group2,Batch1,-1.6315814,9.519007
Cell280,Group4,Batch1,3.541379,-9.416377
Cell281,Group3,Batch1,-10.111159,-2.6721632
Cell282,Group3,Batch1,-10.086547,-2.1997693
Cell283,Group3,Batch1,-8.771033,-3.1041718
Cell284,Group4,Batch1,2.231294,-10.537747
Cell285,Group3,Batch1,-8.339991,-3.48196
Cell286,Group3,Batch1,-9.306964,-4.310129
Cell287,Group4,Batch1,3.2443027,-8.076622
Cell288,Group4,Batch1,1.978406,-8.861491
Cell289,Group2,Batch1,-1.706313,11.426727
Cell290,Group3,Batch1,-9.863119,-3.4552636
Cell291,Group2,Batch1,-1.8542233,10.710335
Cell292,Group2,Batch1,-1.6876374,11.970939
Cell293,Group4,Batch1,3.2698479,-10.682737
Cell294,Group2,Batch1,-1.8228023,10.258379
Cell295,Group3,Batch1,-9.681193,-4.02556
Cell296,Group3,Batch1,-7.894076,-2.369253
Cell297,Group2,Batch1,-2.3878834,11.345428
Cell298,Group2,Batch1,0.38269374,10.306045
Cell299,Group4,Batch1,3.9745424,-8.298176
Cell300,Group4,Batch1,2.6997702,-10.377736
Cell301,Group3,Batch1,-8.051292,-3.292298
Cell302,Group4,Batch1,4.471893,-8.567633
Cell303,Group4,Batch1,3.102466,-10.249192
Cell304,Group4,Batch1,3.2983437,-9.408893
Cell305,Group3,Batch1,-9.806946,-3.555164
Cell306,Group3,Batch1,-9.255502,-3.152925
Cell307,Group3,Batch1,-8.001263,-1.8086011
Cell308,Group4,Batch1,3.53449,-8.676289
Cell309,Group4,Batch1,3.9423914,-10.540876
Cell310,Group3,Batch1,-9.601742,-1.832964
Cell311,Group4,Batch1,3.4263299,-8.411769
Cell312,Group2,Batch1,-1.7825724,9.332577
Cell313,Group2,Batch1,0.3862706,10.276892
Cell314,Group3,Batch1,-8.854208,-3.497436
Cell315,Group3,Batch1,-9.573561,-1.7332617
Cell316,Group4,Batch1,2.992787,-9.728662
Cell317,Group4,Batch1,4.8279715,-9.9562435
Cell318,Group3,Batch1,-9.379708,-1.960416
Cell319,Group4,Batch1,2.4572973,-8.988089
Cell320,Group2,Batch1,-0.32218003,9.920823
Cell321,Group4,Batch1,2.6355412,-9.215658
Cell322,Group4,Batch1,4.2921863,-10.786869
Cell323,Group3,Batch1,-8.008301,-3.5978544
Cell324,Group2,Batch1,-2.1514442,10.653546
Cell325,Group2,Batch1,-1.1766932,9.803344
Cell326,Group3,Batch1,-8.772213,-2.7515943
Cell327,Group3,Batch1,-9.344943,-3.465398
Cell328,Group2,Batch1,-1.6017547,10.233739
Cell329,Group4,Batch1,3.0945306,-7.3842096
Cell330,Group4,Batch1,3.9081674,-8.165112
Cell331,Group2,Batch1,-2.208226,9.813354
Cell332,Group4,Batch1,4.3472385,-9.417514
Cell333,Group2,Batch1,0.11868164,9.568649
Cell334,Group2,Batch1,-0.9142241,11.858106
Cell335,Group2,Batch1,-0.39569387,11.440625
Cell336,Group1,Batch1,5.868295,2.4555655
Cell337,Group4,Batch1,2.3791447,-8.17534
Cell338,Group4,Batch1,2.5348477,-7.845785
Cell339,Group3,Batch1,-9.868275,-3.5715535
Cell340,Group4,Batch1,3.4049675,-9.563429
Cell341,Group2,Batch1,-1.7489128,10.410421
Cell342,Group1,Batch1,5.1543255,3.1159537
Cell343,Group2,Batch1,-1.1250892,10.335597
Cell344,Group2,Batch1,-0.5990944,9.95684
Cell345,Group4,Batch1,4.1401544,-8.49092
Cell346,Group4,Batch1,3.3415706,-7.5952654
Cell347,Group4,Batch1,2.0295486,-10.622676
Cell348,Group4,Batch1,4.4930773,-10.122126
Cell349,Group4,Batch1,2.6137385,-9.730011
Cell350,Group3,Batch1,-7.846102,-3.0446157
Cell351,Group2,Batch1,-0.6007026,10.891169
Cell352,Group3,Batch1,-8.722145,-4.1026673
Cell353,Group4,Batch1,2.2967649,-9.180334
Cell354,Group4,Batch1,3.8778257,-9.0332155
Cell355,Group4,Batch1,4.6264486,-9.375664
Cell356,Group2,Batch1,-1.0668054,10.662078
Cell357,Group2,Batch1,0.29566467,11.192409
Cell358,Group2,Batch1,-0.06475436,10.318288
Cell359,Group1,Batch1,5.510299,2.907748
Cell360,Group4,Batch1,3.6288023,-8.305044
Cell361,Group4,Batch1,3.5231712,-10.801042
Cell362,Group4,Batch1,4.0202847,-10.165281
Cell363,Group4,Batch1,1.7531868,-8.393847
Cell364,Group3,Batch1,-9.584571,-2.774999
Cell365,Group4,Batch1,2.7837014,-8.593893
Cell366,Group2,Batch1,-0.5257653,12.03442
Cell367,Group4,Batch1,3.5915837,-8.724012
Cell368,Group4,Batch1,1.9934866,-9.646104
Cell369,Group2,Batch1,-0.08997512,10.295293
Cell370,Group2,Batch1,-1.6627035,11.010058
Cell371,Group4,Batch1,3.0758536,-10.395934
Cell372,Group4,Batch1,4.108831,-8.219008
Cell373,Group1,Batch1,5.4805226,2.0452137
Cell374,Group4,Batch1,2.8249419,-8.560283
Cell375,Group4,Batch1,4.330446,-9.144895
Cell376,Group2,Batch1,-1.3423661,10.584885
Cell377,Group2,Batch1,-1.2305931,11.431359
Cell378,Group4,Batch1,2.8141232,-7.3544207
Cell379,Group3,Batch1,-10.082573,-2.637846
Cell380,Group2,Batch1,-0.83622,9.619301
Cell381,Group4,Batch1,4.503233,-8.055462
Cell382,Group1,Batch1,5.002441,2.9574702
Cell383,Group3,Batch1,-9.289542,-1.9717363
Cell384,Group3,Batch1,-8.63576,-1.6471685
Cell385,Group4,Batch1,2.0547106,-10.265507
Cell386,Group2,Batch1,-1.5941534,11.004143
Cell387,Group2,Batch1,-2.0909576,11.402586
Cell388,Group4,Batch1,1.9843377,-8.001631
Cell389,Group4,Batch1,4.519057,-8.331863
Cell390,Group1,Batch1,4.6677294,2.1608293
Cell391,Group4,Batch1,4.5463276,-9.710261
Cell392,Group2,Batch1,-0.69149077,9.730558
Cell393,Group2,Batch1,0.7025585,10.887383
Cell394,Group4,Batch1,3.6691833,-9.121491
Cell395,Group4,Batch1,2.204821,-10.783863
Cell396,Group3,Batch1,-9.392438,-1.3583459
Cell397,Group4,Batch1,3.2628367,-10.982856
Cell398,Group4,Batch1,2.7963417,-9.16712
Cell399,Group2,Batch1,-0.32965982,9.177724
Cell400,Group4,Batch1,3.308489,-11.125882
Cell401,Group3,Batch1,-8.444209,-2.7778993
Cell402,Group3,Batch1,-9.611423,-2.1422276
Cell403,Group2,Batch1,-0.6938441,11.3879175
Cell404,Group2,Batch1,-1.2856203,10.860962
Cell405,Group3,Batch1,-9.497056,-2.276639
Cell406,Group4,Batch1,3.4349802,-10.313153
Cell407,Group2,Batch1,-2.0523968,8.964572
Cell408,Group2,Batch1,-1.3855859,9.927529
Cell409,Group3,Batch1,-9.50326,-3.240009
Cell410,Group4,Batch1,3.692753,-8.031802
Cell411,Group2,Batch1,-0.0898108,11.77512
Cell412,Group3,Batch1,-8.252487,-2.3672225
Cell413,Group3,Batch1,-9.318531,-3.458997
Cell414,Group2,Batch1,-0.22095093,8.999152
Cell415,Group3,Batch1,-9.680107,-3.4543161
Cell416,Group2,Batch1,-0.6622883,9.736511
Cell417,Group4,Batch1,2.617717,-10.68553
Cell418,Group4,Batch1,3.4043405,-10.165276
Cell419,Group3,Batch1,-8.063433,-2.6284325
Cell420,Group4,Batch1,2.9900842,-7.444177
Cell421,Group3,Batch1,-8.46084,-3.3215914
Cell422,Group4,Batch1,4.006855,-9.742687
Cell423,Group3,Batch1,-8.244192,-2.0788462
Cell424,Group2,Batch1,-1.2948835,11.653676
Cell425,Group4,Batch1,3.7873552,-9.849784
Cell426,Group2,Batch1,-1.0583413,10.208522
Cell427,Group2,Batch1,-0.8731402,10.427588
Cell428,Group3,Batch1,-9.277139,-2.7437599
Cell429,Group3,Batch1,-8.895987,-3.026225
Cell430,Group1,Batch1,6.0492654,2.4363153
Cell431,Group3,Batch1,-7.964892,-1.6787667
Cell432,Group4,Batch1,3.88643,-9.065696
Cell433,Group4,Batch1,2.0316358,-8.244853
Cell434,Group4,Batch1,1.2812005,-9.488488
Cell435,Group2,Batch1,0.047316033,10.494255
Cell436,Group3,Batch1,-8.09773,-2.2164137
Cell437,Group4,Batch1,4.316688,-7.9183145
Cell438,Group2,Batch1,0.5463687,9.4737835
Cell439,Group1,Batch1,5.2823744,2.1164968
Cell440,Group3,Batch1,-7.85141,-2.3840427
Cell441,Group3,Batch1,-9.001132,-2.073296
Cell442,Group3,Batch1,-9.359938,-3.370058
Cell443,Group4,Batch1,2.685336,-8.880059
Cell444,Group4,Batch1,3.4676566,-9.206118
Cell445,Group4,Batch1,3.8884606,-9.806353
Cell446,Group3,Batch1,-9.3772135,-2.0275674
Cell447,Group2,Batch1,0.48275486,11.059957
Cell448,Group4,Batch1,3.6760783,-8.61735
Cell449,Group4,Batch1,1.8456236,-9.917016
Cell450,Group3,Batch1,-9.667119,-1.7872777
Cell451,Group4,Batch1,3.3116925,-9.549456
Cell452,Group3,Batch1,-8.359227,-3.449469
Cell453,Group2,Batch1,-2.2821562,11.242931
Cell454,Group2,Batch1,-1.8839487,10.778226
Cell455,Group4,Batch1,2.469274,-8.149247
Cell456,Group3,Batch1,-8.661755,-3.563502
Cell457,Group1,Batch1,5.8166723,2.6965728
Cell458,Group4,Batch1,3.8210022,-9.767158
Cell459,Group4,Batch1,4.7429156,-9.075653
Cell460,Group4,Batch1,3.202805,-8.8562
Cell461,Group4,Batch1,3.107926,-10.195963
Cell462,Group4,Batch1,3.3031275,-10.41043
Cell463,Group4,Batch1,3.924383,-9.878873
Cell464,Group1,Batch1,5.6309867,3.2358003
Cell465,Group4,Batch1,3.6202285,-7.910803
Cell466,Group3,Batch1,-9.580325,-1.7725972
Cell467,Group4,Batch1,4.082649,-9.067073
Cell468,Group4,Batch1,1.9358106,-10.159793
Cell469,Group4,Batch1,3.0028067,-8.156489
Cell470,Group3,Batch1,-9.053468,-1.8299633
Cell471,Group3,Batch1,-9.6826105,-2.095132
Cell472,Group2,Batch1,-1.7434001,10.517137
Cell473,Group3,Batch1,-9.988374,-2.0736015
Cell474,Group3,Batch1,-8.273351,-2.8459873
Cell475,Group3,Batch1,-8.695888,-3.1177015
Cell476,Group4,Batch1,3.1793149,-9.8876
Cell477,Group4,Batch1,2.1389124,-8.516603
Cell478,Group2,Batch1,-0.99173474,10.596816
Cell479,Group3,Batch1,-9.402474,-3.8060527
Cell480,Group4,Batch1,1.8382989,-9.599768
Cell481,Group4,Batch1,4.4201946,-7.7695713
Cell482,Group2,Batch1,-0.19046311,10.817991
Cell483,Group3,Batch1,-8.788574,-3.6540477
Cell484,Group4,Batch1,2.0249827,-8.87181
Cell485,Group4,Batch1,3.4703755,-9.147554
Cell486,Group3,Batch1,-8.615123,-2.775002
Cell487,Group3,Batch1,-10.030447,-2.663886
Cell488,Group4,Batch1,4.2766523,-8.035586
Cell489,Group2,Batch1,0.17201784,10.404282
Cell490,Group3,Batch1,-10.059672,-2.6008208
Cell491,Group2,Batch1,0.109094776,10.288835
Cell492,Group4,Batch1,4.9564857,-9.043346
Cell493,Group3,Batch1,-8.143318,-3.6609075
Cell494,Group1,Batch1,5.0476675,2.0384805
Cell495,Group3,Batch1,-8.173658,-2.8280497
Cell496,Group4,Batch1,3.9624612,-8.210627
Cell497,Group2,Batch1,-0.86746615,9.519008
Cell498,Group2,Batch1,-1.6845151,9.436039
Cell499,Group4,Batch1,3.0018394,-10.199417
Cell500,Group2,Batch1,-0.93375343,9.270934
Cell501,Group2,Batch2,-0.5032222,9.001263
Cell502,Group4,Batch2,2.8456416,-7.4665227
Cell503,Group2,Batch2,-1.5260625,9.515193
Cell504,Group4,Batch2,2.1360385,-10.504579
Cell505,Group4,Batch2,4.9331613,-9.298916
Cell506,Group2,Batch2,-2.0635335,11.739171
Cell507,Group4,Batch2,3.8881166,-7.7311172
Cell508,Group3,Batch2,-9.777866,-2.8402936
Cell509,Group3,Batch2,-9.493484,-1.573974
Cell510,Group4,Batch2,4.6777287,-9.682875
Cell511,Group3,Batch2,-8.32052,-3.5198944
Cell512,Group2,Batch2,0.32006013,11.17744
Cell513,Group4,Batch2,2.7922084,-7.854958
Cell514,Group4,Batch2,3.314807,-9.089181
Cell515,Group2,Batch2,-0.55096054,8.8574295
Cell516,Group2,Batch2,-1.452172,11.885218
Cell517,Group4,Batch2,1.4300647,-9.652292
Cell518,Group2,Batch2,-1.8948362,10.6019745
Cell519,Group3,Batch2,-10.31151,-3.024311
Cell520,Group4,Batch2,3.6732554,-10.166266
Cell521,Group4,Batch2,4.308494,-9.94482
Cell522,Group4,Batch2,3.871506,-8.400324
Cell523,Group4,Batch2,1.8068051,-8.594158
Cell524,Group2,Batch2,-1.4391863,11.781236
Cell525,Group2,Batch2,-0.7069672,10.5539665
Cell526,Group3,Batch2,-9.192363,-1.5348508
Cell527,Group1,Batch2,5.582764,2.6371264
Cell528,Group3,Batch2,-8.431138,-1.6230621
Cell529,Group2,Batch2,-1.0101618,10.060327
Cell530,Group4,Batch2,3.8549762,-10.9486065
Cell531,Group3,Batch2,-9.928414,-2.4306571
Cell532,Group4,Batch2,1.8077888,-8.386209
Cell533,Group1,Batch2,5.5823965,3.0232482
Cell534,Group4,Batch2,3.0032187,-9.722068
Cell535,Group4,Batch2,4.3094645,-9.758182
Cell536,Group1,Batch2,5.398697,2.7989771
