,Group,Batch,UMAP1,UMAP2
Cell93,Group4,Batch1,8.732375,-12.5023155
Cell94,Group2,Batch1,0.02440027,-5.7750173
Cell95,Group2,Batch1,0.23443875,-5.8792257
Cell96,Group4,Batch1,7.9822392,-11.338827
Cell97,Group2,Batch1,0.9078173,-5.952573
Cell98,Group3,Batch1,13.285092,5.920112
Cell99,Group2,Batch1,0.081396185,-5.180991
Cell100,Group4,Batch1,8.619892,-11.617507
Cell101,Group4,Batch1,10.193416,-11.656045
Cell102,Group4,Batch1,9.214298,-12.383228
Cell103,Group4,Batch1,9.713199,-12.190147
Cell104,Group2,Batch1,0.2125614,-5.602934
Cell105,Group2,Batch1,-0.1610447,-5.7384987
Cell106,Group4,Batch1,8.788189,-11.002108
Cell107,Group4,Batch1,7.920485,-12.098574
Cell108,Group2,Batch1,-0.022470115,-6.747446
Cell109,Group3,Batch1,13.631098,7.150929
Cell110,Group4,Batch1,10.025631,-11.959957
Cell111,Group4,Batch1,9.534872,-12.670523
Cell112,Group3,Batch1,12.771921,6.669154
Cell113,Group2,Batch1,-0.25887305,-7.6357045
Cell114,Group1,Batch1,-1.4255941,-16.838076
Cell115,Group2,Batch1,1.6774101,-5.2535553
Cell116,Group2,Batch1,0.51227343,-5.241603
Cell117,Group2,Batch1,-0.12229394,-7.6490173
Cell118,Group4,Batch1,9.76547,-11.15141
Cell119,Group3,Batch1,13.031262,6.8337426
Cell120,Group4,Batch1,7.7760096,-14.356859
Cell121,Group2,Batch1,-0.41441303,-6.2414947
Cell122,Group3,Batch1,14.909308,6.4465537
Cell123,Group2,Batch1,-0.08187521,-5.625791
Cell124,Group2,Batch1,-1.1884624,-7.2384667
Cell125,Group2,Batch1,-0.040452708,-5.4263077
Cell126,Group4,Batch1,9.580128,-12.410872
Cell127,Group2,Batch1,-0.1405405,-7.1858745
Cell128,Group2,Batch1,1.5591052,-6.5553117
Cell129,Group3,Batch1,12.460846,6.5325227
Cell130,Group4,Batch1,10.042557,-12.190737
Cell131,Group2,Batch1,0.9326774,-5.2295685
Cell132,Group2,Batch1,0.60599893,-5.6997156
Cell133,Group1,Batch1,-0.81562316,-17.463875
Cell134,Group2,Batch1,-0.3150216,-5.519905
Cell135,Group4,Batch1,9.314229,-12.4596195
Cell136,Group3,Batch1,12.876619,7.431217
Cell137,Group4,Batch1,9.960499,-11.467239
Cell138,Group4,Batch1,9.410114,-11.23661
Cell139,Group4,Batch1,9.771315,-11.825256
Cell140,Group3,Batch1,13.420511,7.0921264
Cell141,Group3,Batch1,13.064374,7.041592
Cell142,Group3,Batch1,13.394283,7.4700284
Cell143,Group4,Batch1,9.435668,-10.831879
Cell144,Group3,Batch1,12.808906,7.15686
Cell145,Group4,Batch1,9.240273,-12.729875
Cell146,Group1,Batch1,-1.5754541,-17.078161
Cell147,Group4,Batch1,10.306299,-11.819227
Cell148,Group1,Batch1,-0.98762953,-17.19293
Cell149,Group1,Batch1,-1.4017911,-16.941046
Cell150,Group4,Batch1,9.306951,-12.130993
Cell151,Group4,Batch1,9.686413,-12.251563
Cell152,Group2,Batch1,-1.1320035,-6.5118203
Cell153,Group3,Batch1,13.175914,7.503677
Cell154,Group2,Batch1,-0.1189862,-5.434047
Cell155,Group2,Batch1,0.25117922,-6.729967
Cell156,Group1,Batch1,-1.4372233,-17.185743
Cell157,Group1,Batch1,-1.1486257,-16.790966
Cell158,Group4,Batch1,8.606402,-10.548945
Cell159,Group3,Batch1,13.268044,7.2080092
Cell160,Group2,Batch1,-0.033164896,-6.1404333
Cell161,Group2,Batch1,-0.6782674,-6.385866
Cell162,Group4,Batch1,8.799931,-12.923319
Cell163,Group2,Batch1,-0.37502888,-5.673886
Cell164,Group3,Batch1,12.78564,7.301159
Cell165,Group3,Batch1,12.912634,6.2380066
Cell166,Group1,Batch1,-1.1871601,-16.787449
Cell167,Group2,Batch1,-1.2059878,-7.141308
Cell168,Group2,Batch1,-0.3988743,-6.277938
Cell169,Group4,Batch1,9.205807,-11.981248
Cell170,Group2,Batch1,0.09258245,-7.3065805
Cell171,Group3,Batch1,13.713803,7.5160265
Cell172,Group3,Batch1,12.8060465,6.937696
Cell173,Group3,Batch1,13.120614,7.5950203
Cell174,Group3,Batch1,12.690707,7.4982567
Cell175,Group2,Batch1,-0.59904414,-6.1711426
Cell176,Group3,Batch1,12.996752,7.3438334
Cell177,Group2,Batch1,0.6526501,-5.2083573
Cell178,Group2,Batch1,1.193563,-6.1658664
Cell179,Group4,Batch1,8.738779,-10.453086
Cell180,Group4,Batch1,10.183033,-11.785739
Cell181,Group2,Batch1,0.40106907,-5.3712
Cell182,Group4,Batch1,9.5735,-12.541948
Cell183,Group3,Batch1,13.167385,5.9348254
Cell184,Group4,Batch1,8.769205,-14.010015
Cell185,Group3,Batch1,13.816856,6.863593
Cell186,Group4,Batch1,9.386412,-11.534525
Cell187,Group2,Batch1,0.568775,-6.1292443
Cell188,Group3,Batch1,14.70277,6.958295
Cell189,Group2,Batch1,-0.5464491,-6.3191066
Cell190,Group2,Batch1,0.05057374,-6.6296487
Cell191,Group4,Batch1,10.373448,-11.636456
Cell192,Group2,Batch1,-0.22198121,-6.7274194
Cell193,Group2,Batch1,-0.12436018,-5.8329716
Cell194,Group4,Batch1,9.119376,-12.162099
Cell195,Group2,Batch1,0.17511143,-5.52181
Cell196,Group4,Batch1,9.849033,-11.097357
Cell197,Group2,Batch1,-0.34973228,-6.7372885
Cell198,Group2,Batch1,-0.009346688,-6.514513
Cell199,Group2,Batch1,1.096415,-6.048342
Cell200,Group3,Batch1,13.675632,7.667339
Cell201,Group4,Batch1,8.408715,-11.257615
Cell202,Group4,Batch1,9.246882,-10.309308
Cell203,Group2,Batch1,0.8145348,-6.1567106
Cell204,Group3,Batch1,13.803751,7.386158
Cell205,Group1,Batch1,-1.2472672,-16.866463
Cell206,Group2,Batch1,0.38338822,-5.8537474
Cell207,Group4,Batch1,10.240031,-12.236419
Cell208,Group3,Batch1,13.628189,7.9107966
Cell209,Group3,Batch1,13.961334,7.6043863
Cell210,Group3,Batch1,14.056946,7.019484
Cell211,Group4,Batch1,9.515419,-11.055483
Cell212,Group4,Batch1,10.26631,-10.944045
Cell213,Group4,Batch1,9.349854,-10.621562
Cell214,Group2,Batch1,1.0528356,-5.801906
Cell215,Group4,Batch1,9.121243,-12.395617
Cell216,Group4,Batch1,9.186473,-13.668325
Cell217,Group2,Batch1,-0.45161903,-5.8186927
Cell218,Group2,Batch1,0.75971997,-4.950324
Cell219,Group4,Batch1,7.85361,-10.107315
Cell220,Group2,Batch1,1.3076723,-6.090238
Cell221,Group4,Batch1,9.388884,-11.329188
Cell222,Group2,Batch1,0.45978844,-6.0706625
Cell223,Group4,Batch1,10.065926,-12.119914
Cell224,Group4,Batch1,8.374482,-11.738988
Cell225,Group3,Batch1,14.56694,6.2651467
Cell226,Group4,Batch1,9.716467,-12.6696205
Cell227,Group4,Batch1,9.611245,-11.994144
Cell228,Group3,Batch1,13.654015,7.2812433
Cell229,Group2,Batch1,1.0873507,-6.681313
Cell230,Group4,Batch1,10.127198,-11.326701
Cell231,Group4,Batch1,9.392418,-12.389406
Cell232,Group4,Batch1,9.484353,-12.135296
Cell233,Group4,Batch1,9.319406,-11.578138
Cell234,Group4,Batch1,9.344424,-11.75538
Cell235,Group3,Batch1,13.566981,6.674764
Cell236,Group4,Batch1,9.46984,-11.854424
Cell237,Group4,Batch1,9.464361,-13.325766
Cell238,Group2,Batch1,0.04920127,-5.64261
Cell239,Group4,Batch1,9.584001,-11.68209
Cell240,Group2,Batch1,-0.6080995,-6.775937
Cell241,Group2,Batch1,0.040267505,-6.54787
Cell242,Group2,Batch1,0.38730818,-4.889368
Cell243,Group3,Batch1,14.605454,7.3806314
Cell244,Group2,Batch1,-0.4869907,-6.611645
Cell245,Group4,Batch1,10.093069,-11.437303
Cell246,Group3,Batch1,14.108367,6.7540603
Cell247,Group4,Batch1,9.485308,-13.293059
Cell248,Group4,Batch1,9.232947,-11.402605
Cell249,Group2,Batch1,-0.16087693,-5.632607
Cell250,Group4,Batch1,8.828219,-10.574909
Cell251,Group4,Batch1,10.217082,-11.998288
Cell252,Group2,Batch1,1.6893864,-5.484598
Cell253,Group4,Batch1,9.759466,-11.142458
Cell254,Group2,Batch1,1.075996,-5.7319345
Cell255,Group4,Batch1,8.72439,-12.618958
Cell256,Group1,Batch1,-1.4462094,-16.65304
Cell257,Group3,Batch1,14.264962,7.274731
Cell258,Group3,Batch1,13.9431305,7.0659037
Cell259,Group2,Batch1,-0.3548745,-5.505572
Cell260,Group2,Batch1,1.1385401,-5.163741
Cell261,Group2,Batch1,0.68661344,-6.084829
Cell262,Group4,Batch1,8.877622,-11.053858
Cell263,Group1,Batch1,0.12657611,-17.488642
Cell264,Group4,Batch1,9.713311,-11.191222
Cell265,Group2,Batch1,0.26013428,-5.2494946
Cell266,Group2,Batch1,-1.1020046,-6.5535927
Cell267,Group3,Batch1,12.919801,6.354014
Cell268,Group4,Batch1,9.2779045,-12.862791
Cell269,Group2,Batch1,-0.44732255,-6.188267
Cell270,Group3,Batch1,13.091702,7.0605416
Cell271,Group4,Batch1,10.145004,-12.178328
Cell272,Group4,Batch1,8.271671,-10.247957
Cell273,Group1,Batch1,-1.4028425,-16.455359
Cell274,Group2,Batch1,-0.6200792,-5.5244036
Cell275,Group3,Batch1,14.129914,7.2920914
Cell276,Group2,Batch1,0.39063796,-5.2809334
Cell277,Group3,Batch1,13.625715,7.1197257
Cell278,Group4,Batch1,8.241096,-12.924835
Cell279,Group2,Batch1,-0.652249,-6.141076
Cell280,Group4,Batch1,9.189638,-11.721337
Cell281,Group3,Batch1,12.661254,6.8911695
Cell282,Group3,Batch1,13.921139,7.035537
Cell283,Group3,Batch1,13.974089,6.627098
Cell284,Group4,Batch1,8.451235,-11.439867
Cell285,Group3,Batch1,13.6512375,6.413688
Cell286,Group3,Batch1,12.527883,7.1318564
Cell287,Group4,Batch1,10.181451,-12.470709
Cell288,Group4,Batch1,10.011046,-12.006615
Cell289,Group2,Batch1,-0.548855,-5.687831
Cell290,Group3,Batch1,12.626167,6.5955844
Cell291,Group2,Batch1,0.7702154,-4.9490886
Cell292,Group2,Batch1,-1.0983644,-7.0634246
Cell293,Group4,Batch1,8.567255,-11.39719
Cell294,Group2,Batch1,-0.5809886,-5.8058453
Cell295,Group3,Batch1,14.281512,7.598482
Cell296,Group3,Batch1,13.036487,7.6251655
Cell297,Group2,Batch1,-1.1726148,-6.783463
Cell298,Group2,Batch1,1.3104059,-5.3882065
Cell299,Group4,Batch1,9.954784,-12.364092
Cell300,Group4,Batch1,8.515529,-12.32288
Cell301,Group3,Batch1,14.649237,5.981752
Cell302,Group4,Batch1,10.310768,-12.231214
Cell303,Group4,Batch1,9.768521,-12.581765
Cell304,Group4,Batch1,9.45861,-10.497282
Cell305,Group3,Batch1,14.168842,7.6472282
Cell306,Group3,Batch1,13.191055,6.745944
Cell307,Group3,Batch1,12.922558,6.780151
Cell308,Group4,Batch1,9.198012,-10.85103
Cell309,Group4,Batch1,9.548878,-11.826741
Cell310,Group3,Batch1,14.218123,6.283653
Cell311,Group4,Batch1,9.499069,-11.550072
Cell312,Group2,Batch1,1.1549237,-5.2860985
Cell313,Group2,Batch1,0.33717746,-6.019618
Cell314,Group3,Batch1,13.282015,6.8215256
Cell315,Group3,Batch1,14.426212,7.2764378
Cell316,Group4,Batch1,9.065415,-11.1185465
Cell317,Group4,Batch1,10.226177,-11.524158
Cell318,Group3,Batch1,12.558712,6.9159207
Cell319,Group4,Batch1,9.009627,-10.680035
Cell320,Group2,Batch1,0.23655525,-6.6281133
Cell321,Group4,Batch1,8.29339,-11.364544
Cell322,Group4,Batch1,9.240997,-11.75915
Cell323,Group3,Batch1,13.243501,6.6839113
Cell324,Group2,Batch1,-0.23484465,-6.2604055
Cell325,Group2,Batch1,-0.18785647,-5.8837595
Cell326,Group3,Batch1,14.3425,7.2127285
Cell327,Group3,Batch1,14.161921,6.789823
Cell328,Group2,Batch1,0.5047104,-6.1679425
Cell329,Group4,Batch1,9.151653,-12.538373
Cell330,Group4,Batch1,10.070287,-10.95854
Cell331,Group2,Batch1,1.1942708,-5.540167
Cell332,Group4,Batch1,9.583129,-11.640725
Cell333,Group2,Batch1,0.5037327,-5.151549
Cell334,Group2,Batch1,-0.79320526,-5.9400125
Cell335,Group2,Batch1,0.5370503,-5.034328
Cell336,Group1,Batch1,-1.1741954,-17.10571
Cell337,Group4,Batch1,9.932307,-11.383642
Cell338,Group4,Batch1,9.265406,-12.273968
Cell339,Group3,Batch1,13.222924,7.7190695
Cell340,Group4,Batch1,9.483276,-11.263505
Cell341,Group2,Batch1,-0.2554397,-6.0160046
Cell342,Group1,Batch1,-0.5943617,-17.81995
Cell343,Group2,Batch1,0.26187962,-6.1040726
Cell344,Group2,Batch1,0.17026384,-6.274258
Cell345,Group4,Batch1,9.548394,-11.368223
Cell346,Group4,Batch1,9.982064,-10.985046
Cell347,Group4,Batch1,10.164083,-12.216617
Cell348,Group4,Batch1,6.8159966,-11.263104
Cell349,Group4,Batch1,9.48765,-10.864964
Cell350,Group3,Batch1,13.986874,6.5921874
Cell351,Group2,Batch1,0.3884884,-5.533299
Cell352,Group3,Batch1,13.53829,7.8137383
Cell353,Group4,Batch1,9.295002,-12.256077
Cell354,Group4,Batch1,10.154843,-12.223378
Cell355,Group4,Batch1,8.048472,-12.881588
Cell356,Group2,Batch1,0.06169339,-6.485404
Cell357,Group2,Batch1,0.3788845,-6.5346694
Cell358,Group2,Batch1,0.45350462,-5.3871317
Cell359,Group1,Batch1,-1.0738453,-17.463482
Cell360,Group4,Batch1,9.265876,-10.78987
Cell361,Group4,Batch1,7.972161,-10.537238
Cell362,Group4,Batch1,8.909705,-10.999544
Cell363,Group4,Batch1,8.285525,-12.086345
Cell364,Group3,Batch1,14.259635,6.332444
Cell365,Group4,Batch1,8.820869,-11.906625
Cell366,Group2,Batch1,-0.46927264,-5.820242
Cell367,Group4,Batch1,8.892921,-11.33325
Cell368,Group4,Batch1,9.525616,-12.20205
Cell369,Group2,Batch1,-0.46840343,-7.077326
Cell370,Group2,Batch1,0.55866826,-5.837673
Cell371,Group4,Batch1,7.490146,-10.34644
Cell372,Group4,Batch1,7.9134107,-11.28606
Cell373,Group1,Batch1,-1.4230084,-16.66916
Cell374,Group4,Batch1,10.019856,-11.6265745
Cell375,Group4,Batch1,9.170508,-11.894644
Cell376,Group2,Batch1,-0.25115693,-6.623135
Cell377,Group2,Batch1,0.016972873,-5.3101
Cell378,Group4,Batch1,8.780913,-12.955672
Cell379,Group3,Batch1,15.187286,5.3291616
Cell380,Group2,Batch1,-0.44758698,-5.491788
Cell381,Group4,Batch1,9.522083,-10.959936
Cell382,Group1,Batch1,-1.033157,-17.539858
Cell383,Group3,Batch1,13.404345,7.765763
Cell384,Group3,Batch1,13.51573,6.9507036
Cell385,Group4,Batch1,9.297276,-10.920971
Cell386,Group2,Batch1,0.14766453,-5.5284524
Cell387,Group2,Batch1,0.12340622,-5.345026
Cell388,Group4,Batch1,9.765287,-11.995315
Cell389,Group4,Batch1,8.2034855,-11.240906
Cell390,Group1,Batch1,-1.5172763,-16.765053
Cell391,Group4,Batch1,9.407144,-11.506286
Cell392,Group2,Batch1,-0.38305387,-7.384454
Cell393,Group2,Batch1,-0.29287347,-6.0389533
Cell394,Group4,Batch1,9.0551405,-11.477552
Cell395,Group4,Batch1,9.12639,-11.212423
Cell396,Group3,Batch1,12.596726,7.273575
Cell397,Group4,Batch1,8.627282,-10.585323
Cell398,Group4,Batch1,9.197129,-11.380639
Cell399,Group2,Batch1,0.83801216,-5.420395
Cell400,Group4,Batch1,9.07516,-11.734274
Cell401,Group3,Batch1,13.265705,7.230085
Cell402,Group3,Batch1,13.828683,7.0103893
Cell403,Group2,Batch1,-0.1679736,-5.122137
Cell404,Group2,Batch1,-0.97032833,-7.186642
Cell405,Group3,Batch1,12.27971,7.034536
Cell406,Group4,Batch1,8.252067,-11.167175
Cell407,Group2,Batch1,1.2534767,-6.4019394
Cell408,Group2,Batch1,-0.70748955,-6.360927
Cell409,Group3,Batch1,13.942091,7.64953
Cell410,Group4,Batch1,9.619739,-11.213999
Cell411,Group2,Batch1,1.0511302,-6.3184924
Cell412,Group3,Batch1,14.049277,7.104522
Cell413,Group3,Batch1,13.871363,7.624252
Cell414,Group2,Batch1,0.1428517,-6.3662405
Cell415,Group3,Batch1,14.079992,7.638839
Cell416,Group2,Batch1,0.61303824,-5.7594275
Cell417,Group4,Batch1,9.784665,-11.121014
Cell418,Group4,Batch1,9.8993635,-11.511329
Cell419,Group3,Batch1,15.732788,6.436465
Cell420,Group4,Batch1,8.651962,-12.124463
Cell421,Group3,Batch1,12.998419,6.605032
Cell422,Group4,Batch1,8.114695,-10.269907
Cell423,Group3,Batch1,12.769615,7.3741226
Cell424,Group2,Batch1,-0.46673426,-5.495394
Cell425,Group4,Batch1,10.330813,-11.630875
Cell426,Group2,Batch1,-0.18976642,-5.7535663
Cell427,Group2,Batch1,-1.1321725,-6.9524374
Cell428,Group3,Batch1,12.889107,7.4416485
Cell429,Group3,Batch1,13.929363,7.3951306
Cell430,Group1,Batch1,-1.1722488,-17.208658
Cell431,Group3,Batch1,12.527903,6.784098
Cell432,Group4,Batch1,8.953242,-11.563472
Cell433,Group4,Batch1,9.382549,-11.828359
Cell434,Group4,Batch1,10.317334,-11.703915
Cell435,Group2,Batch1,-0.40242177,-7.2572966
Cell436,Group3,Batch1,14.233037,6.996189
Cell437,Group4,Batch1,9.786062,-12.490729
Cell438,Group2,Batch1,0.8482272,-6.4557896
Cell439,Group1,Batch1,-1.4769075,-16.545633
Cell440,Group3,Batch1,14.003662,6.684279
Cell441,Group3,Batch1,13.136924,5.7283816
Cell442,Group3,Batch1,14.067743,7.2535586
Cell443,Group4,Batch1,8.882508,-10.765129
Cell444,Group4,Batch1,10.34613,-11.713307
Cell445,Group4,Batch1,8.512651,-11.8149805
Cell446,Group3,Batch1,15.920328,5.918789
Cell447,Group2,Batch1,0.18077248,-5.9261656
Cell448,Group4,Batch1,9.69811,-11.143175
Cell449,Group4,Batch1,9.126502,-10.608529
Cell450,Group3,Batch1,13.683541,7.478766
Cell451,Group4,Batch1,9.818673,-11.029741
Cell452,Group3,Batch1,12.984135,7.319402
Cell453,Group2,Batch1,-0.085782334,-5.760247
Cell454,Group2,Batch1,1.7772629,-6.55374
Cell455,Group4,Batch1,10.587336,-11.802048
Cell456,Group3,Batch1,12.376244,6.8101482
Cell457,Group1,Batch1,-0.6593923,-16.949223
Cell458,Group4,Batch1,7.7128816,-11.256571
Cell459,Group4,Batch1,9.520514,-13.272741
Cell460,Group4,Batch1,7.7938313,-14.150011
Cell461,Group4,Batch1,8.871375,-10.442503
Cell462,Group4,Batch1,9.906734,-12.209953
Cell463,Group4,Batch1,10.41551,-12.099104
Cell464,Group1,Batch1,-0.88020194,-16.74378
Cell465,Group4,Batch1,9.789679,-11.967061
Cell466,Group3,Batch1,13.452752,7.2509084
Cell467,Group4,Batch1,8.543548,-12.3245325
Cell468,Group4,Batch1,6.196351,-13.995727
Cell469,Group4,Batch1,7.8023257,-12.504528
Cell470,Group3,Batch1,12.82209,6.4618087
Cell471,Group3,Batch1,13.300557,7.024249
Cell472,Group2,Batch1,-0.5990704,-5.8417273
Cell473,Group3,Batch1,13.581779,6.9650526
Cell474,Group3,Batch1,13.178028,7.25532
Cell475,Group3,Batch1,14.542912,6.715655
Cell476,Group4,Batch1,9.869214,-11.805561
Cell477,Group4,Batch1,9.007093,-11.151722
Cell478,Group2,Batch1,-1.0424495,-7.040189
Cell479,Group3,Batch1,13.296196,7.3572073
Cell480,Group4,Batch1,9.496582,-12.783593
Cell481,Group4,Batch1,9.904647,-11.733947
Cell482,Group2,Batch1,-0.41779625,-5.706
Cell483,Group3,Batch1,13.502058,6.653745
Cell484,Group4,Batch1,10.258446,-11.376018
Cell485,Group4,Batch1,8.052483,-11.017433
Cell486,Group3,Batch1,13.705378,7.8268294
Cell487,Group3,Batch1,13.657097,7.6463137
Cell488,Group4,Batch1,9.947107,-11.927586
Cell489,Group2,Batch1,1.20759,-6.1984234
Cell490,Group3,Batch1,16.046005,5.7211876
Cell491,Group2,Batch1,-1.072604,-6.779178
Cell492,Group4,Batch1,9.428581,-11.054332
Cell493,Group3,Batch1,13.066403,7.23113
Cell494,Group1,Batch1,-0.97164166,-16.32605
Cell495,Group3,Batch1,13.463052,7.326665
Cell496,Group4,Batch1,10.080131,-11.957193
Cell497,Group2,Batch1,-0.70738983,-5.9862165
Cell498,Group2,Batch1,-0.23527732,-5.894849
Cell499,Group4,Batch1,8.456396,-12.4139385
Cell500,Group2,Batch1,0.72811663,-5.8488817
Cell501,Group2,Batch2,2.181095,-9.170938
Cell502,Group4,Batch2,7.424441,-13.11131
Cell503,Group2,Batch2,3.0341702,-8.579844
Cell504,Group4,Batch2,5.5415854,-14.985867
Cell505,Group4,Batch2,5.0429764,-14.239409
Cell506,Group2,Batch2,2.1785896,-8.955792
Cell507,Group4,Batch2,5.3139215,-13.132796
Cell508,Group3,Batch2,15.535741,3.8487136
Cell509,Group3,Batch2,15.966431,3.89832
Cell510,Group4,Batch2,6.5478187,-15.032979
Cell511,Group3,Batch2,14.580904,4.576785
Cell512,Group2,Batch2,2.393225,-9.027715
Cell513,Group4,Batch2,6.8361,-15.230789
Cell514,Group4,Batch2,4.681703,-13.68827
Cell515,Group2,Batch2,2.8180537,-8.920818
Cell516,Group2,Batch2,2.0492043,-9.778564
Cell517,Group4,Batch2,6.6766605,-14.3492565
Cell518,Group2,Batch2,1.7408577,-9.3644085
Cell519,Group3,Batch2,16.271141,4.211982
Cell520,Group4,Batch2,4.993788,-12.102552
Cell521,Group4,Batch2,5.352874,-13.67284
Cell522,Group4,Batch2,5.059216,-12.707103
Cell523,Group4,Batch2,6.4618783,-13.785812
Cell524,Group2,Batch2,0.7747224,-9.63554
Cell525,Group2,Batch2,1.609783,-6.5308275
Cell526,Group3,Batch2,14.498062,3.7235456
Cell527,Group1,Batch2,0.26403433,-18.695555
Cell528,Group3,Batch2,13.854518,3.6586635
Cell529,Group2,Batch2,2.7359607,-8.926721
Cell530,Group4,Batch2,5.5285816,-12.481871
Cell531,Group3,Batch2,15.950947,4.4215927
Cell532,Group4,Batch2,5.724821,-14.570007
Cell533,Group1,Batch2,0.27379078,-17.596172
Cell534,Group4,Batch2,5.787679,-13.618186
Cell535,Group4,Batch2,5.3121576,-15.096364
Cell536,Group1,Batch2,0.38892382,-18.346369
Cell537,Group2,Batch2,2.6635594,-8.948821
Cell538,Group3,Batch2,14.262429,3.3853955
Cell539,Group4,Batch2,5.1070523,-11.905096
Cell540,Group4,Batch2,5.7970595,-14.221499
Cell541,Group4,Batch2,6.1066346,-13.315387
Cell542,Group4,Batch2,5.8175592,-14.70982
Cell543,Group4,Batch2,5.8287992,-14.729821
Cell544,Group2,Batch2,3.0647323,-9.080745
Cell545,Group4,Batch2,5.449078,-14.27158
