CellID,Group,Batch,UMAP1,UMAP2
Cell53-0,Group3,Batch1,15.020814,16.405714
Cell54-0,Group2,Batch1,-1.4722028,-10.075234
Cell55-0,Group2,Batch1,-1.3152415,-9.597874
Cell56-0,Group2,Batch1,-2.8197212,-10.327311
Cell57-0,Group4,Batch1,20.371847,-7.8044105
Cell58-0,Group2,Batch1,-1.4153785,-9.655182
Cell59-0,Group4,Batch1,20.619791,-7.7579803
Cell60-0,Group3,Batch1,14.538902,16.432966
Cell61-0,Group3,Batch1,14.05169,15.839927
Cell62-0,Group2,Batch1,-1.5226359,-10.42631
Cell63-0,Group2,Batch1,-1.5038449,-9.184425
Cell64-0,Group4,Batch1,21.200893,-6.9016914
Cell65-0,Group4,Batch1,20.717873,-7.409897
Cell66-0,Group4,Batch1,20.303606,-6.279197
Cell67-0,Group4,Batch1,20.735046,-4.8282847
Cell68-0,Group1,Batch1,-1.7745656,-16.36499
Cell69-0,Group4,Batch1,19.901787,-6.9978256
Cell70-0,Group2,Batch1,-1.3984448,-10.718031
Cell71-0,Group3,Batch1,13.992007,16.314362
Cell72-0,Group2,Batch1,-3.1529145,-10.089516
Cell73-0,Group4,Batch1,20.891485,-8.1579485
Cell74-0,Group2,Batch1,-2.2022276,-9.937862
Cell75-0,Group3,Batch1,14.36557,17.856487
Cell76-0,Group2,Batch1,-1.0356994,-9.765458
Cell77-0,Group3,Batch1,14.101417,17.269707
Cell78-0,Group3,Batch1,14.228564,17.576717
Cell79-0,Group3,Batch1,13.55333,16.365007
Cell80-0,Group2,Batch1,-1.2536001,-10.095067
Cell81-0,Group4,Batch1,21.331001,-7.6739745
Cell82-0,Group2,Batch1,-0.9663988,-10.849311
Cell83-0,Group2,Batch1,-3.6418672,-10.543792
Cell84-0,Group3,Batch1,14.175634,16.44713
Cell85-0,Group2,Batch1,-2.810793,-11.013109
Cell86-0,Group4,Batch1,20.266417,-7.184514
Cell87-0,Group3,Batch1,13.76136,16.646465
Cell88-0,Group4,Batch1,20.431026,-7.3189697
Cell89-0,Group4,Batch1,20.917303,-7.0220175
Cell90-0,Group4,Batch1,21.401787,-5.861895
Cell91-0,Group4,Batch1,20.578339,-7.1276064
Cell92-0,Group4,Batch1,21.289715,-6.8779
Cell93-0,Group4,Batch1,20.102833,-5.856656
Cell94-0,Group2,Batch1,-2.3708112,-10.102872
Cell95-0,Group2,Batch1,-2.3502882,-9.670133
Cell96-0,Group4,Batch1,20.457525,-5.8408875
Cell97-0,Group2,Batch1,-2.604975,-10.645789
Cell98-0,Group3,Batch1,15.08042,19.251873
Cell99-0,Group2,Batch1,-2.2746859,-9.586908
Cell100-0,Group4,Batch1,21.396658,-6.957435
Cell101-0,Group4,Batch1,20.270855,-7.1661153
Cell102-0,Group4,Batch1,21.679142,-6.032151
Cell103-0,Group4,Batch1,21.586414,-5.436344
Cell104-0,Group2,Batch1,-3.3218606,-11.733126
Cell105-0,Group2,Batch1,-2.8497295,-10.665904
Cell106-0,Group4,Batch1,21.422901,-6.253754
Cell107-0,Group4,Batch1,22.060587,-4.7601304
Cell108-0,Group2,Batch1,-3.4739034,-11.680146
Cell109-0,Group3,Batch1,13.941861,17.398317
Cell110-0,Group4,Batch1,21.205273,-5.9611664
Cell111-0,Group4,Batch1,22.854673,-4.396647
Cell112-0,Group3,Batch1,13.905091,16.256433
Cell113-0,Group2,Batch1,-2.5120306,-10.0410795
Cell114-0,Group1,Batch1,-1.6570666,-16.670433
Cell115-0,Group2,Batch1,-2.5246823,-9.929204
Cell116-0,Group2,Batch1,-1.9613678,-10.503436
Cell117-0,Group2,Batch1,-2.8917422,-9.915869
Cell118-0,Group4,Batch1,20.550222,-5.592498
Cell119-0,Group3,Batch1,13.601598,16.276033
Cell120-0,Group4,Batch1,19.943619,-6.6099033
Cell121-0,Group2,Batch1,-1.4978397,-10.284583
Cell122-0,Group3,Batch1,14.178682,17.204994
Cell123-0,Group2,Batch1,-0.8444842,-10.2789755
Cell124-0,Group2,Batch1,-0.7769497,-11.433586
Cell125-0,Group2,Batch1,-1.6561738,-9.481498
Cell126-0,Group4,Batch1,21.930075,-7.969467
Cell127-0,Group2,Batch1,-0.99817795,-12.159299
Cell128-0,Group2,Batch1,-2.0882576,-9.970652
Cell129-0,Group3,Batch1,14.554864,16.478153
Cell130-0,Group4,Batch1,21.218674,-6.23014
Cell131-0,Group2,Batch1,-3.6827602,-11.944298
Cell132-0,Group2,Batch1,-2.0176868,-10.60463
Cell133-0,Group1,Batch1,-1.9012939,-17.625687
Cell134-0,Group2,Batch1,-1.8459184,-9.413341
Cell135-0,Group4,Batch1,20.209892,-7.315722
Cell136-0,Group3,Batch1,13.616693,16.133808
Cell137-0,Group4,Batch1,21.97841,-4.7057014
Cell138-0,Group4,Batch1,21.177675,-6.0930605
Cell139-0,Group4,Batch1,20.534353,-5.341569
Cell140-0,Group3,Batch1,13.444612,16.506382
Cell141-0,Group3,Batch1,14.447576,16.01188
Cell142-0,Group3,Batch1,13.989993,16.202799
Cell143-0,Group4,Batch1,21.985983,-5.0849214
Cell144-0,Group3,Batch1,13.68083,17.142664
Cell145-0,Group4,Batch1,20.290295,-6.855905
Cell146-0,Group1,Batch1,-1.3923167,-16.7347
Cell147-0,Group4,Batch1,21.54146,-5.77625
Cell148-0,Group1,Batch1,-1.7741334,-16.311045
Cell149-0,Group1,Batch1,-0.85837334,-17.23845
Cell150-0,Group4,Batch1,21.492872,-7.156098
Cell151-0,Group4,Batch1,20.745607,-6.0765095
Cell152-0,Group2,Batch1,-1.8599575,-10.67134
Cell153-0,Group3,Batch1,13.590709,15.931252
Cell154-0,Group2,Batch1,-0.5700007,-11.141906
Cell155-0,Group2,Batch1,-1.4190519,-10.636536
Cell156-0,Group1,Batch1,-1.7515703,-16.826508
Cell157-0,Group1,Batch1,-1.2750539,-16.499683
Cell158-0,Group4,Batch1,22.044256,-7.0616784
Cell159-0,Group3,Batch1,14.031019,16.326118
Cell160-0,Group2,Batch1,-1.1047473,-9.558862
Cell161-0,Group2,Batch1,-1.1351761,-10.476012
Cell162-0,Group4,Batch1,21.824991,-6.5568314
Cell163-0,Group2,Batch1,-0.56309986,-11.192435
Cell164-0,Group3,Batch1,13.589923,16.917892
Cell165-0,Group3,Batch1,14.075386,16.358915
Cell166-0,Group1,Batch1,-1.9626236,-16.353466
Cell167-0,Group2,Batch1,-2.0090127,-10.360594
Cell168-0,Group2,Batch1,-0.5855402,-10.88846
Cell169-0,Group4,Batch1,20.201828,-6.8216825
Cell170-0,Group2,Batch1,-1.8070728,-9.979112
Cell171-0,Group3,Batch1,13.825106,16.558638
Cell172-0,Group3,Batch1,17.681383,18.232862
Cell173-0,Group3,Batch1,13.971724,16.864046
Cell174-0,Group3,Batch1,13.732252,17.027918
Cell175-0,Group2,Batch1,-1.2952285,-9.497377
Cell176-0,Group3,Batch1,13.879088,15.932221
Cell177-0,Group2,Batch1,-0.29990306,-12.382384
Cell178-0,Group2,Batch1,-1.988817,-10.508331
Cell179-0,Group4,Batch1,21.591938,-6.9676733
Cell180-0,Group4,Batch1,21.31231,-6.3198676
Cell181-0,Group2,Batch1,-3.1848118,-10.080352
Cell182-0,Group4,Batch1,20.449585,-6.283402
Cell183-0,Group3,Batch1,14.407786,15.914303
Cell184-0,Group4,Batch1,21.477802,-5.5897455
Cell185-0,Group3,Batch1,14.881238,17.580336
Cell186-0,Group4,Batch1,21.239403,-6.360113
Cell187-0,Group2,Batch1,-0.67701834,-12.890352
Cell188-0,Group3,Batch1,13.764053,16.338234
Cell189-0,Group2,Batch1,-1.3962588,-9.545866
Cell190-0,Group2,Batch1,-2.0055876,-11.156145
Cell191-0,Group4,Batch1,21.86843,-5.4975185
Cell192-0,Group2,Batch1,-0.60194683,-11.783024
Cell193-0,Group2,Batch1,-1.9577793,-10.468965
Cell194-0,Group4,Batch1,21.6932,-5.3859706
Cell195-0,Group2,Batch1,-1.8172011,-10.041228
Cell196-0,Group4,Batch1,20.234621,-6.443239
Cell197-0,Group2,Batch1,-1.5879089,-10.139673
Cell198-0,Group2,Batch1,-1.3919157,-9.835695
Cell199-0,Group2,Batch1,-0.024664909,-11.054743
Cell200-0,Group3,Batch1,14.568603,16.318882
Cell201-0,Group4,Batch1,20.602901,-6.3291845
Cell202-0,Group4,Batch1,21.568066,-8.457404
Cell203-0,Group2,Batch1,-0.9935439,-10.986853
Cell204-0,Group3,Batch1,13.948562,16.968729
Cell205-0,Group1,Batch1,-1.7999524,-16.697018
Cell206-0,Group2,Batch1,-1.9187092,-9.513848
Cell207-0,Group4,Batch1,20.73812,-6.6845045
Cell208-0,Group3,Batch1,13.484203,17.178755
Cell209-0,Group3,Batch1,14.274723,16.776863
Cell210-0,Group3,Batch1,13.858362,16.947441
Cell211-0,Group4,Batch1,21.828888,-5.456233
Cell212-0,Group4,Batch1,20.283426,-5.9027534
Cell213-0,Group4,Batch1,21.168453,-7.6291766
Cell214-0,Group2,Batch1,-1.7876159,-10.155079
Cell215-0,Group4,Batch1,21.854347,-7.2656355
Cell216-0,Group4,Batch1,20.246576,-5.7236953
Cell217-0,Group2,Batch1,-2.137052,-9.779558
Cell218-0,Group2,Batch1,-2.7983754,-10.800831
Cell219-0,Group4,Batch1,20.75401,-6.512177
Cell220-0,Group2,Batch1,-2.171967,-10.038452
Cell221-0,Group4,Batch1,20.907515,-6.118423
Cell222-0,Group2,Batch1,-1.6047238,-10.255854
Cell223-0,Group4,Batch1,21.99412,-5.15799
Cell224-0,Group4,Batch1,22.070478,-5.2455974
Cell225-0,Group3,Batch1,14.249787,16.651468
Cell226-0,Group4,Batch1,21.12319,-8.455546
Cell227-0,Group4,Batch1,20.561148,-6.312424
Cell228-0,Group3,Batch1,14.161286,16.116846
Cell229-0,Group2,Batch1,-2.1425884,-9.283198
Cell230-0,Group4,Batch1,20.8526,-6.4904923
Cell231-0,Group4,Batch1,20.850597,-6.349333
Cell232-0,Group4,Batch1,20.74342,-6.2460947
Cell233-0,Group4,Batch1,20.813395,-7.3454604
Cell234-0,Group4,Batch1,20.896482,-6.6896877
Cell235-0,Group3,Batch1,13.806417,16.415493
Cell236-0,Group4,Batch1,20.87934,-7.98457
Cell237-0,Group4,Batch1,21.365335,-7.8535986
Cell238-0,Group2,Batch1,-2.3442385,-9.366003
Cell239-0,Group4,Batch1,20.303005,-6.3528447
Cell240-0,Group2,Batch1,-2.3763986,-10.7502165
Cell241-0,Group2,Batch1,-2.999737,-10.226933
Cell242-0,Group2,Batch1,-2.3126123,-10.229497
Cell243-0,Group3,Batch1,13.337088,16.67051
Cell244-0,Group2,Batch1,-1.6446017,-9.708284
Cell245-0,Group4,Batch1,19.62616,-6.5309553
Cell246-0,Group3,Batch1,13.718848,16.765114
Cell247-0,Group4,Batch1,20.327328,-5.193029
Cell248-0,Group4,Batch1,20.76926,-6.651095
Cell249-0,Group2,Batch1,-2.92012,-11.378167
Cell250-0,Group4,Batch1,20.512049,-8.029358
Cell251-0,Group4,Batch1,21.203669,-6.8163157
Cell252-0,Group2,Batch1,-0.26494125,-11.032087
Cell253-0,Group4,Batch1,22.699244,-5.679522
Cell254-0,Group2,Batch1,-1.605208,-10.692394
Cell255-0,Group4,Batch1,22.04619,-6.6345134
Cell256-0,Group1,Batch1,-2.1511137,-16.94273
Cell257-0,Group3,Batch1,14.053386,16.821321
Cell258-0,Group3,Batch1,14.705055,17.49003
Cell259-0,Group2,Batch1,-1.4473252,-10.089715
Cell260-0,Group2,Batch1,-1.1668594,-10.66831
Cell261-0,Group2,Batch1,-2.1545408,-9.264786
Cell262-0,Group4,Batch1,21.176498,-6.5424705
Cell263-0,Group1,Batch1,-2.053391,-16.569117
Cell264-0,Group4,Batch1,22.842913,-4.0496426
Cell265-0,Group2,Batch1,-2.2681687,-10.159505
Cell266-0,Group2,Batch1,-0.48438635,-11.246671
Cell267-0,Group3,Batch1,14.258005,16.268702
Cell268-0,Group4,Batch1,21.99266,-4.8748493
Cell269-0,Group2,Batch1,-1.9637015,-10.364336
Cell270-0,Group3,Batch1,14.185916,18.346495
Cell271-0,Group4,Batch1,20.896261,-5.8716187
Cell272-0,Group4,Batch1,21.247732,-7.8059764
Cell273-0,Group1,Batch1,-1.4588244,-17.567295
Cell274-0,Group2,Batch1,-0.66803914,-10.346363
Cell275-0,Group3,Batch1,14.968781,16.406008
Cell276-0,Group2,Batch1,-1.6542852,-9.302821
Cell277-0,Group3,Batch1,13.63376,16.447914
Cell278-0,Group4,Batch1,21.20612,-5.8582573
Cell279-0,Group2,Batch1,-0.9807792,-11.86982
Cell280-0,Group4,Batch1,20.662838,-6.9151063
Cell281-0,Group3,Batch1,13.765323,16.2184
Cell282-0,Group3,Batch1,14.540229,16.055038
Cell283-0,Group3,Batch1,13.625228,16.98977
Cell284-0,Group4,Batch1,20.536978,-7.655311
Cell285-0,Group3,Batch1,14.497754,16.864021
Cell286-0,Group3,Batch1,13.851661,15.765417
Cell287-0,Group4,Batch1,21.167994,-6.817589
Cell288-0,Group4,Batch1,20.700323,-6.6052623
Cell289-0,Group2,Batch1,-2.1342366,-10.360833
Cell290-0,Group3,Batch1,16.10568,19.738686
Cell291-0,Group2,Batch1,-1.9619335,-9.738678
Cell292-0,Group2,Batch1,-0.5656355,-12.393895
Cell293-0,Group4,Batch1,21.478386,-5.5330887
Cell294-0,Group2,Batch1,-2.330396,-9.640771
Cell295-0,Group3,Batch1,14.180754,16.757032
Cell296-0,Group3,Batch1,13.619636,16.565557
Cell297-0,Group2,Batch1,-0.83748,-9.67241
Cell298-0,Group2,Batch1,-0.7403767,-11.216941
Cell299-0,Group4,Batch1,20.818272,-6.3013687
Cell300-0,Group4,Batch1,20.835407,-8.049534
Cell301-0,Group3,Batch1,13.489744,16.921398
Cell302-0,Group4,Batch1,21.247787,-8.207946
Cell303-0,Group4,Batch1,20.183107,-7.0272956
Cell304-0,Group4,Batch1,22.624496,-4.1966214
Cell305-0,Group3,Batch1,14.194801,16.525755
Cell306-0,Group3,Batch1,13.777543,16.467749
Cell307-0,Group3,Batch1,14.071797,16.249384
Cell308-0,Group4,Batch1,22.706558,-5.420075
Cell309-0,Group4,Batch1,20.434305,-6.9464245
Cell310-0,Group3,Batch1,17.061626,18.995298
Cell311-0,Group4,Batch1,20.637457,-6.4929643
Cell312-0,Group2,Batch1,-1.7818428,-10.5980835
Cell313-0,Group2,Batch1,-1.5647314,-10.100672
Cell314-0,Group3,Batch1,14.463048,16.136452
Cell315-0,Group3,Batch1,14.508584,16.153517
Cell316-0,Group4,Batch1,21.210924,-5.777172
Cell317-0,Group4,Batch1,22.718115,-5.766616
Cell318-0,Group3,Batch1,14.235993,16.859375
Cell319-0,Group4,Batch1,20.65158,-8.234165
Cell320-0,Group2,Batch1,-1.3714112,-10.056612
Cell321-0,Group4,Batch1,22.898726,-4.3963537
Cell322-0,Group4,Batch1,20.232458,-7.539861
Cell323-0,Group3,Batch1,13.778436,16.932106
Cell324-0,Group2,Batch1,-1.8685482,-9.653102
Cell325-0,Group2,Batch1,-1.0786284,-10.169172
Cell326-0,Group3,Batch1,13.986226,16.140116
Cell327-0,Group3,Batch1,14.075518,17.374584
Cell328-0,Group2,Batch1,-2.000441,-10.013934
Cell329-0,Group4,Batch1,21.087677,-5.1149144
Cell330-0,Group4,Batch1,20.890211,-7.0771713
Cell331-0,Group2,Batch1,-1.8737301,-9.195001
Cell332-0,Group4,Batch1,20.29952,-7.434655
Cell333-0,Group2,Batch1,-1.7438022,-10.066555
Cell334-0,Group2,Batch1,-0.8112432,-10.572316
Cell335-0,Group2,Batch1,-2.2104526,-9.9007225
Cell336-0,Group1,Batch1,-1.4848884,-16.438017
Cell337-0,Group4,Batch1,19.912643,-6.361708
Cell338-0,Group4,Batch1,21.17345,-5.690985
Cell339-0,Group3,Batch1,14.377845,16.252705
Cell340-0,Group4,Batch1,20.647474,-7.370925
Cell341-0,Group2,Batch1,-2.6298416,-10.439333
Cell342-0,Group1,Batch1,-2.0191207,-17.087093
Cell343-0,Group2,Batch1,-2.0389042,-9.948914
Cell344-0,Group2,Batch1,-1.8556042,-10.436534
Cell345-0,Group4,Batch1,20.67654,-6.1533275
Cell346-0,Group4,Batch1,20.619747,-7.01834
Cell347-0,Group4,Batch1,22.678698,-7.3825917
Cell348-0,Group4,Batch1,21.142149,-5.839313
Cell349-0,Group4,Batch1,20.806198,-7.38658
Cell350-0,Group3,Batch1,14.6059675,16.825909
Cell351-0,Group2,Batch1,-1.5152231,-9.280299
Cell352-0,Group3,Batch1,15.001375,16.457642
Cell353-0,Group4,Batch1,21.284273,-6.2839713
Cell354-0,Group4,Batch1,20.839794,-7.677027
Cell355-0,Group4,Batch1,21.317038,-5.639413
Cell356-0,Group2,Batch1,-0.68814015,-10.399809
Cell357-0,Group2,Batch1,-3.039431,-10.043219
Cell358-0,Group2,Batch1,-1.3509223,-10.336179
Cell359-0,Group1,Batch1,-1.775967,-16.784027
Cell360-0,Group4,Batch1,20.964064,-6.1406655
Cell361-0,Group4,Batch1,20.738611,-6.749934
Cell362-0,Group4,Batch1,21.22357,-7.3659997
Cell363-0,Group4,Batch1,21.692127,-5.9590673
Cell364-0,Group3,Batch1,13.936147,16.160969
Cell365-0,Group4,Batch1,21.071093,-7.2914824
Cell366-0,Group2,Batch1,-2.5052679,-10.5014715
Cell367-0,Group4,Batch1,19.769539,-6.7204237
Cell368-0,Group4,Batch1,20.68768,-6.3874793
Cell369-0,Group2,Batch1,-0.1602125,-12.992417
Cell370-0,Group2,Batch1,-4.0123487,-12.153395
Cell371-0,Group4,Batch1,20.575556,-7.428237
Cell372-0,Group4,Batch1,20.605932,-5.596868
Cell373-0,Group1,Batch1,-1.2378552,-16.724567
Cell374-0,Group4,Batch1,20.867476,-5.7954793
Cell375-0,Group4,Batch1,22.367865,-4.561954
Cell376-0,Group2,Batch1,-0.39647937,-12.178753
Cell377-0,Group2,Batch1,-1.8403643,-9.57722
Cell378-0,Group4,Batch1,20.412907,-6.9165196
Cell379-0,Group3,Batch1,13.605108,16.884808
Cell380-0,Group2,Batch1,-1.6911283,-9.64325
Cell381-0,Group4,Batch1,21.707512,-6.2533813
Cell382-0,Group1,Batch1,-2.2055244,-16.76412
Cell383-0,Group3,Batch1,13.839339,16.98049
Cell384-0,Group3,Batch1,14.240703,16.130495
Cell385-0,Group4,Batch1,22.357237,-6.813722
Cell386-0,Group2,Batch1,-0.8236519,-10.517098
Cell387-0,Group2,Batch1,-2.2369308,-9.8720665
Cell388-0,Group4,Batch1,20.518028,-6.0745916
Cell389-0,Group4,Batch1,23.000385,-4.514389
Cell390-0,Group1,Batch1,-1.9282018,-16.450766
Cell391-0,Group4,Batch1,20.290947,-6.754875
Cell392-0,Group2,Batch1,-1.8770815,-9.964132
Cell393-0,Group2,Batch1,-1.8431095,-9.816431
Cell394-0,Group4,Batch1,20.686176,-7.1905956
Cell395-0,Group4,Batch1,21.12428,-7.670509
Cell396-0,Group3,Batch1,14.202365,16.57496
Cell397-0,Group4,Batch1,20.249956,-6.658054
Cell398-0,Group4,Batch1,20.986225,-7.2359214
Cell399-0,Group2,Batch1,-1.915114,-10.730097
Cell400-0,Group4,Batch1,20.087233,-6.7390723
Cell401-0,Group3,Batch1,13.675454,16.154537
Cell402-0,Group3,Batch1,14.405644,16.631996
Cell403-0,Group2,Batch1,-2.316902,-10.85735
Cell404-0,Group2,Batch1,-1.7579699,-9.541445
Cell405-0,Group3,Batch1,13.330353,16.490435
Cell406-0,Group4,Batch1,20.282438,-7.131695
Cell407-0,Group2,Batch1,-1.3449773,-9.616502
Cell408-0,Group2,Batch1,-1.6202704,-11.089304
Cell409-0,Group3,Batch1,15.639749,19.252396
Cell410-0,Group4,Batch1,23.049088,-4.544327
Cell411-0,Group2,Batch1,-2.091609,-9.9128275
Cell412-0,Group3,Batch1,14.787268,16.698944
Cell413-0,Group3,Batch1,14.015673,16.803997
Cell414-0,Group2,Batch1,-2.9408348,-10.286831
Cell415-0,Group3,Batch1,14.228421,16.809761
Cell416-0,Group2,Batch1,-0.646035,-10.973151
Cell417-0,Group4,Batch1,20.725275,-7.958462
Cell418-0,Group4,Batch1,21.033306,-7.344796
Cell419-0,Group3,Batch1,14.232618,15.858305
Cell420-0,Group4,Batch1,20.882647,-5.8617125
Cell421-0,Group3,Batch1,14.121669,16.456064
Cell422-0,Group4,Batch1,21.772171,-7.7124405
Cell423-0,Group3,Batch1,14.27352,15.944965
Cell424-0,Group2,Batch1,-1.8448167,-10.530035
Cell425-0,Group4,Batch1,23.11601,-4.973509
Cell426-0,Group2,Batch1,-1.230439,-9.966571
Cell427-0,Group2,Batch1,-1.7192311,-10.043942
Cell428-0,Group3,Batch1,13.844647,16.7598
Cell429-0,Group3,Batch1,13.745939,17.033266
Cell430-0,Group1,Batch1,-2.1189678,-16.577726
Cell431-0,Group3,Batch1,13.592089,16.38732
Cell432-0,Group4,Batch1,21.339638,-6.578852
Cell433-0,Group4,Batch1,20.638731,-6.3258452
Cell434-0,Group4,Batch1,21.271414,-7.486505
Cell435-0,Group2,Batch1,-0.8151821,-10.365165
Cell436-0,Group3,Batch1,13.714587,17.728748
Cell437-0,Group4,Batch1,20.712034,-6.038953
Cell438-0,Group2,Batch1,-2.143817,-10.437413
Cell439-0,Group1,Batch1,-1.6495191,-17.785032
Cell440-0,Group3,Batch1,13.503583,16.678352
Cell441-0,Group3,Batch1,13.94713,16.704576
Cell442-0,Group3,Batch1,13.681762,16.619167
Cell443-0,Group4,Batch1,20.952497,-6.40643
Cell444-0,Group4,Batch1,20.949612,-7.862427
Cell445-0,Group4,Batch1,20.358538,-6.510384
Cell446-0,Group3,Batch1,13.88257,15.853835
Cell447-0,Group2,Batch1,-2.4584436,-9.798309
Cell448-0,Group4,Batch1,20.645746,-6.395766
Cell449-0,Group4,Batch1,20.81018,-8.017559
Cell450-0,Group3,Batch1,13.4642,17.359663
Cell451-0,Group4,Batch1,20.987186,-6.786058
Cell452-0,Group3,Batch1,14.106528,16.914589
Cell453-0,Group2,Batch1,-1.5059218,-11.045059
Cell454-0,Group2,Batch1,-1.928137,-9.860956
Cell455-0,Group4,Batch1,22.877071,-5.9901037
Cell456-0,Group3,Batch1,13.487353,16.61642
Cell457-0,Group1,Batch1,-1.8453635,-17.653923
Cell458-0,Group4,Batch1,21.488316,-5.540051
Cell459-0,Group4,Batch1,20.114147,-6.1948953
Cell460-0,Group4,Batch1,20.391489,-5.3723855
Cell461-0,Group4,Batch1,20.520786,-7.7798324
Cell462-0,Group4,Batch1,21.090536,-8.2074795
Cell463-0,Group4,Batch1,20.96919,-6.9612827
Cell464-0,Group1,Batch1,-2.1836996,-16.703625
Cell465-0,Group4,Batch1,20.207485,-7.079132
Cell466-0,Group3,Batch1,14.665487,16.763552
Cell467-0,Group4,Batch1,21.70569,-5.849243
Cell468-0,Group4,Batch1,21.181755,-6.7068706
Cell469-0,Group4,Batch1,21.306072,-6.2742043
Cell470-0,Group3,Batch1,14.476405,17.364841
Cell471-0,Group3,Batch1,14.317034,16.616705
Cell472-0,Group2,Batch1,-1.7961758,-9.600824
Cell473-0,Group3,Batch1,14.005909,17.303638
Cell474-0,Group3,Batch1,13.822302,16.18195
Cell475-0,Group3,Batch1,13.822353,16.072033
Cell476-0,Group4,Batch1,21.243813,-6.097791
Cell477-0,Group4,Batch1,21.119715,-7.159638
Cell478-0,Group2,Batch1,-0.7398538,-12.864738
Cell479-0,Group3,Batch1,14.712208,16.170967
Cell480-0,Group4,Batch1,20.336359,-7.6602354
Cell481-0,Group4,Batch1,20.642328,-8.081313
Cell482-0,Group2,Batch1,-0.40050706,-11.761127
Cell483-0,Group3,Batch1,13.617843,17.51639
Cell484-0,Group4,Batch1,20.313444,-5.2919784
Cell485-0,Group4,Batch1,20.877695,-7.4345675
Cell486-0,Group3,Batch1,17.118526,18.289165
Cell487-0,Group3,Batch1,13.979158,16.120485
Cell488-0,Group4,Batch1,21.361311,-7.299846
Cell489-0,Group2,Batch1,-0.85999656,-10.338984
Cell490-0,Group3,Batch1,14.152994,16.255
Cell491-0,Group2,Batch1,-0.97193366,-10.887705
Cell492-0,Group4,Batch1,21.081125,-6.7638273
Cell493-0,Group3,Batch1,14.580286,16.254696
Cell494-0,Group1,Batch1,-1.9649322,-16.713547
Cell495-0,Group3,Batch1,13.860002,17.435543
Cell496-0,Group4,Batch1,20.351042,-6.0985427
Cell497-0,Group2,Batch1,-2.4976754,-10.280175
Cell498-0,Group2,Batch1,-1.6936623,-10.180524
Cell499-0,Group4,Batch1,20.475288,-6.617477
Cell500-0,Group2,Batch1,-2.4763572,-10.323623
Cell501-1,Group2,Batch2,-2.041169,-13.68657
Cell502-1,Group4,Batch2,23.357693,-6.9298396
Cell503-1,Group2,Batch2,-1.1881881,-13.572291
Cell504-1,Group4,Batch2,23.11438,-5.0257797
