,celltype,tech,UMAP1,UMAP2
human3_lib2.final_cell_0036,acinar,inDrop,7.000865,-7.2308946
human3_lib1.final_cell_0505,acinar,inDrop,6.0434446,-8.580861
human3_lib2.final_cell_0267,acinar,inDrop,7.125419,-8.862631
human3_lib3.final_cell_0703,acinar,inDrop,4.9390287,-9.309026
human3_lib2.final_cell_0109,acinar,inDrop,6.4423075,-8.176287
human3_lib4.final_cell_0171,acinar,inDrop,4.7790604,-8.5879545
human3_lib2.final_cell_0134,acinar,inDrop,6.9723134,-8.760392
human1_lib2.final_cell_0582,acinar,inDrop,4.9345107,-8.548108
human3_lib1.final_cell_0212,acinar,inDrop,4.993885,-9.025389
human3_lib2.final_cell_0675,acinar,inDrop,6.864146,-7.09871
human3_lib3.final_cell_0205,acinar,inDrop,6.4196897,-7.9714656
human3_lib4.final_cell_0184,acinar,inDrop,6.5238256,-8.444139
human3_lib3.final_cell_0079,acinar,inDrop,6.6744986,-6.8721604
human3_lib2.final_cell_0060,acinar,inDrop,6.627657,-8.353473
human3_lib1.final_cell_0204,acinar,inDrop,6.9177527,-7.4001904
human3_lib4.final_cell_0070,acinar,inDrop,5.830959,-7.3322296
human3_lib3.final_cell_0415,acinar,inDrop,6.3123946,-7.1633434
human3_lib3.final_cell_0208,acinar,inDrop,6.8522263,-8.495678
human3_lib1.final_cell_0038,acinar,inDrop,6.8571806,-7.4350405
human3_lib4.final_cell_0533,acinar,inDrop,5.466598,-8.376241
human1_lib3.final_cell_0231,acinar,inDrop,4.782967,-8.840144
human3_lib3.final_cell_0066,acinar,inDrop,6.4932256,-8.790171
human3_lib4.final_cell_0108,acinar,inDrop,6.292315,-7.2329073
human3_lib3.final_cell_0301,acinar,inDrop,7.358099,-7.901638
human3_lib4.final_cell_0149,acinar,inDrop,5.1252675,-9.690673
human3_lib4.final_cell_0003,acinar,inDrop,6.8945146,-9.064132
human3_lib3.final_cell_0266,acinar,inDrop,7.0598683,-7.520316
human3_lib1.final_cell_0373,acinar,inDrop,5.5862985,-9.645272
human3_lib1.final_cell_0172,acinar,inDrop,6.3402634,-7.0986333
human3_lib2.final_cell_0003,acinar,inDrop,5.283369,-8.696843
human3_lib3.final_cell_0166,acinar,inDrop,5.472949,-8.426314
human3_lib2.final_cell_0101,acinar,inDrop,7.073236,-7.113313
human3_lib2.final_cell_0277,acinar,inDrop,5.6726127,-7.2092037
human3_lib3.final_cell_0045,acinar,inDrop,6.2879996,-9.24729
human3_lib1.final_cell_0483,acinar,inDrop,6.216086,-7.673387
human3_lib4.final_cell_0575,acinar,inDrop,5.458949,-9.438305
human3_lib4.final_cell_0519,acinar,inDrop,5.8363824,-9.133745
human3_lib4.final_cell_0512,acinar,inDrop,5.892277,-7.674519
human3_lib4.final_cell_0615,acinar,inDrop,6.8923078,-8.46454
human3_lib4.final_cell_0555,acinar,inDrop,6.279235,-8.936646
human3_lib3.final_cell_0803,acinar,inDrop,5.270521,-8.048525
human3_lib1.final_cell_0013,acinar,inDrop,7.309715,-8.489906
human3_lib2.final_cell_0006,acinar,inDrop,7.1817474,-8.345187
human3_lib1.final_cell_0300,acinar,inDrop,5.2159705,-9.789613
human3_lib4.final_cell_0155,acinar,inDrop,6.05781,-8.51438
human3_lib1.final_cell_0307,acinar,inDrop,7.0011883,-6.9212885
human3_lib3.final_cell_0551,acinar,inDrop,4.8121367,-8.978273
human3_lib2.final_cell_0069,acinar,inDrop,6.845722,-7.1678877
human3_lib3.final_cell_0111,acinar,inDrop,7.078025,-7.68951
human3_lib4.final_cell_0087,acinar,inDrop,6.5169363,-8.0181265
human3_lib2.final_cell_0299,acinar,inDrop,5.25652,-9.447773
human3_lib2.final_cell_0108,acinar,inDrop,5.984998,-7.2180414
human3_lib1.final_cell_0214,acinar,inDrop,6.293862,-8.640089
human3_lib2.final_cell_0107,acinar,inDrop,5.845339,-8.757541
human3_lib4.final_cell_0742,acinar,inDrop,5.4058456,-8.30817
human1_lib3.final_cell_0043,acinar,inDrop,5.6812425,-8.006479
human3_lib1.final_cell_0035,acinar,inDrop,5.1025476,-8.34034
human3_lib3.final_cell_0685,acinar,inDrop,5.698745,-8.682484
human1_lib3.final_cell_0469,acinar,inDrop,7.5012603,-6.3473473
human1_lib1.final_cell_0436,acinar,inDrop,4.7532797,-8.509576
human3_lib2.final_cell_0020,acinar,inDrop,6.948343,-7.1044226
human3_lib2.final_cell_0180,acinar,inDrop,5.4323754,-9.403345
human3_lib3.final_cell_0139,acinar,inDrop,5.8135457,-7.3168945
human3_lib1.final_cell_0268,acinar,inDrop,6.1201854,-8.302061
human3_lib4.final_cell_0746,acinar,inDrop,6.2331443,-9.330963
human3_lib1.final_cell_0006,acinar,inDrop,6.69405,-6.8334174
human3_lib3.final_cell_0227,acinar,inDrop,7.5936275,-7.7502885
human3_lib3.final_cell_0059,acinar,inDrop,7.1711383,-7.359909
human3_lib2.final_cell_0135,acinar,inDrop,6.8672447,-7.133192
human3_lib2.final_cell_0027,acinar,inDrop,6.995477,-7.3733525
human3_lib2.final_cell_0019,acinar,inDrop,7.023965,-8.81277
human3_lib4.final_cell_0783,acinar,inDrop,5.49772,-8.570668
human3_lib2.final_cell_0586,acinar,inDrop,4.989648,-9.121936
human1_lib2.final_cell_0616,acinar,inDrop,4.8416395,-8.681674
human3_lib2.final_cell_0082,acinar,inDrop,7.201654,-8.8552885
human3_lib1.final_cell_0022,acinar,inDrop,6.020296,-9.499208
human1_lib3.final_cell_0020,acinar,inDrop,6.626753,-8.859466
human3_lib3.final_cell_0243,acinar,inDrop,6.29361,-8.317611
human3_lib4.final_cell_0195,acinar,inDrop,6.8173103,-8.666375
human3_lib3.final_cell_0019,acinar,inDrop,5.086441,-9.320625
human3_lib4.final_cell_0131,acinar,inDrop,6.6313066,-7.501175
human3_lib3.final_cell_0157,acinar,inDrop,5.396304,-8.375339
human3_lib3.final_cell_0241,acinar,inDrop,6.6012664,-8.616867
human1_lib1.final_cell_0029,acinar,inDrop,5.0459867,-9.01157
human3_lib3.final_cell_0031,acinar,inDrop,6.2932835,-9.439768
human3_lib3.final_cell_0651,acinar,inDrop,7.320768,-6.0414014
human1_lib3.final_cell_0600,acinar,inDrop,5.7313814,-7.244165
human3_lib1.final_cell_0439,acinar,inDrop,4.832307,-8.977328
human3_lib3.final_cell_0068,acinar,inDrop,6.2441134,-7.388161
human1_lib2.final_cell_0404,acinar,inDrop,4.7798867,-8.322882
human3_lib4.final_cell_0039,acinar,inDrop,7.0031204,-7.6772413
human3_lib2.final_cell_0800,acinar,inDrop,5.4975066,-8.114436
human3_lib2.final_cell_0174,acinar,inDrop,6.9245496,-8.062272
human3_lib4.final_cell_0076,acinar,inDrop,5.426299,-9.398308
human1_lib2.final_cell_0111,acinar,inDrop,5.7728057,-7.3113575
human3_lib4.final_cell_0080,acinar,inDrop,6.743111,-7.919132
human3_lib1.final_cell_0050,acinar,inDrop,6.1921973,-8.396546
human3_lib1.final_cell_0389,acinar,inDrop,4.859772,-9.563049
human3_lib4.final_cell_0636,acinar,inDrop,7.7698503,-5.8535314
human3_lib1.final_cell_0131,acinar,inDrop,7.060509,-8.233237
human3_lib3.final_cell_0094,acinar,inDrop,6.4316306,-9.250966
human3_lib3.final_cell_0126,acinar,inDrop,6.071249,-8.796746
human3_lib2.final_cell_0466,acinar,inDrop,7.192323,-7.2386837
human3_lib1.final_cell_0360,acinar,inDrop,5.3781147,-8.214731
human3_lib4.final_cell_0005,acinar,inDrop,5.805308,-9.230171
human3_lib3.final_cell_0060,acinar,inDrop,7.075993,-7.41555
human3_lib3.final_cell_0162,acinar,inDrop,5.4881196,-9.732387
human3_lib4.final_cell_0355,acinar,inDrop,5.6865377,-8.662672
human3_lib2.final_cell_0226,acinar,inDrop,7.207235,-7.6966224
human3_lib3.final_cell_0268,acinar,inDrop,6.565938,-8.626697
human3_lib2.final_cell_0421,acinar,inDrop,5.8730006,-9.489809
human3_lib4.final_cell_0111,acinar,inDrop,6.962331,-8.922451
human3_lib3.final_cell_0072,acinar,inDrop,6.0719395,-7.7776647
human3_lib2.final_cell_0093,acinar,inDrop,7.097121,-8.896261
human3_lib4.final_cell_0371,acinar,inDrop,5.8991733,-7.3890166
human3_lib3.final_cell_0047,acinar,inDrop,7.189143,-8.609736
human3_lib3.final_cell_0272,acinar,inDrop,5.84371,-7.93219
human3_lib4.final_cell_0008,acinar,inDrop,7.1696973,-7.902767
human3_lib4.final_cell_0549,acinar,inDrop,6.031968,-7.195922
human3_lib4.final_cell_0020,acinar,inDrop,7.074905,-8.743059
human3_lib2.final_cell_0078,acinar,inDrop,6.531549,-7.8240385
human3_lib4.final_cell_0207,acinar,inDrop,5.4132743,-9.527216
human3_lib1.final_cell_0063,acinar,inDrop,6.2494063,-8.296663
human3_lib2.final_cell_0090,acinar,inDrop,5.9081826,-7.8432794
human3_lib1.final_cell_0014,acinar,inDrop,7.1416287,-7.9949727
human3_lib4.final_cell_0065,acinar,inDrop,6.716743,-8.937008
human3_lib3.final_cell_0004,acinar,inDrop,6.2298956,-8.563882
human3_lib3.final_cell_0089,acinar,inDrop,5.2519674,-9.097388
human2_lib2.final_cell_0154,acinar,inDrop,9.110748,-6.678972
human3_lib2.final_cell_0076,acinar,inDrop,6.195246,-7.3075895
human3_lib1.final_cell_0195,acinar,inDrop,6.562261,-8.041693
human3_lib3.final_cell_0646,acinar,inDrop,5.5592084,-8.031236
human3_lib2.final_cell_0608,acinar,inDrop,5.9729953,-7.3662186
human1_lib1.final_cell_0012,acinar,inDrop,6.287009,-9.132478
human3_lib4.final_cell_0043,acinar,inDrop,5.896743,-9.455587
human3_lib2.final_cell_0213,acinar,inDrop,6.0228667,-8.628922
human3_lib2.final_cell_0033,acinar,inDrop,6.451666,-8.784973
human3_lib2.final_cell_0052,acinar,inDrop,7.063316,-7.5490727
human3_lib4.final_cell_0407,acinar,inDrop,5.995138,-7.3038125
human3_lib3.final_cell_0207,acinar,inDrop,7.6650443,-7.880556
human3_lib1.final_cell_0011,acinar,inDrop,6.996826,-8.65188
human3_lib3.final_cell_0355,acinar,inDrop,6.5021243,-8.585037
human3_lib1.final_cell_0057,acinar,inDrop,6.544797,-7.643878
human3_lib4.final_cell_0056,acinar,inDrop,5.3078556,-9.695757
human3_lib1.final_cell_0560,acinar,inDrop,4.9877253,-8.813038
human3_lib1.final_cell_0440,acinar,inDrop,5.1097407,-8.626671
human3_lib3.final_cell_0406,acinar,inDrop,5.66593,-8.135443
human3_lib2.final_cell_0469,acinar,inDrop,5.4906287,-9.757238
human3_lib2.final_cell_0119,acinar,inDrop,6.637441,-8.730177
human3_lib2.final_cell_0486,acinar,inDrop,5.489654,-8.562838
human3_lib1.final_cell_0196,acinar,inDrop,6.187229,-9.385186
human3_lib1.final_cell_0119,acinar,inDrop,6.249914,-8.15798
human3_lib4.final_cell_0418,acinar,inDrop,5.5309496,-9.194158
human1_lib1.final_cell_0001,acinar,inDrop,5.285207,-8.620178
human3_lib1.final_cell_0326,acinar,inDrop,6.0161486,-7.9927874
human3_lib3.final_cell_0144,acinar,inDrop,5.9422736,-7.920801
human3_lib3.final_cell_0176,acinar,inDrop,7.1556687,-7.065577
human3_lib4.final_cell_0044,acinar,inDrop,6.8501844,-6.7897363
human3_lib2.final_cell_0260,acinar,inDrop,4.754063,-9.056844
human3_lib2.final_cell_0097,acinar,inDrop,6.19879,-9.642108
human3_lib4.final_cell_0049,acinar,inDrop,7.1479597,-7.4885774
human3_lib4.final_cell_0146,acinar,inDrop,5.8198385,-7.5601673
human3_lib3.final_cell_0062,acinar,inDrop,6.0286202,-8.141971
human3_lib1.final_cell_0084,acinar,inDrop,6.398137,-9.344925
human1_lib3.final_cell_0143,acinar,inDrop,6.3853416,-8.638581
human1_lib2.final_cell_0278,acinar,inDrop,5.008486,-9.231627
human3_lib3.final_cell_0192,acinar,inDrop,6.071807,-8.239682
human3_lib1.final_cell_0082,acinar,inDrop,5.935487,-7.393422
human3_lib4.final_cell_0029,acinar,inDrop,6.6932735,-7.006627
human1_lib3.final_cell_0447,acinar,inDrop,4.8936625,-9.027679
human3_lib3.final_cell_0453,acinar,inDrop,5.209669,-9.532281
human3_lib3.final_cell_0610,acinar,inDrop,5.3858767,-8.77086
human1_lib2.final_cell_0005,acinar,inDrop,6.2322063,-8.0451765
human3_lib4.final_cell_0142,acinar,inDrop,6.0133834,-9.281241
human3_lib3.final_cell_0203,acinar,inDrop,5.428429,-8.094086
human1_lib3.final_cell_0541,acinar,inDrop,5.913712,-7.111197
human3_lib3.final_cell_0029,acinar,inDrop,6.363796,-7.93578
human3_lib1.final_cell_0197,acinar,inDrop,6.882111,-8.766161
human3_lib2.final_cell_0158,acinar,inDrop,6.6237507,-8.64049
human3_lib4.final_cell_0270,acinar,inDrop,6.4413137,-7.7540307
human3_lib3.final_cell_0096,acinar,inDrop,6.136161,-8.715095
human3_lib3.final_cell_0473,acinar,inDrop,5.1515803,-9.406818
human3_lib4.final_cell_0665,acinar,inDrop,5.3256025,-9.693889
human3_lib4.final_cell_0794,acinar,inDrop,5.484047,-9.499642
human3_lib2.final_cell_0017,acinar,inDrop,5.72367,-7.7299
human3_lib3.final_cell_0046,acinar,inDrop,6.1798387,-8.970363
human3_lib4.final_cell_0063,acinar,inDrop,6.2246146,-9.5682125
human3_lib3.final_cell_0478,acinar,inDrop,6.795334,-8.711691
human3_lib4.final_cell_0032,acinar,inDrop,7.075396,-7.7524505
human1_lib2.final_cell_0126,acinar,inDrop,4.8209014,-8.71047
human3_lib1.final_cell_0078,acinar,inDrop,6.125405,-9.105511
human3_lib4.final_cell_0019,acinar,inDrop,5.722156,-7.222536
human3_lib1.final_cell_0150,acinar,inDrop,7.0547123,-6.9726315
human3_lib2.final_cell_0102,acinar,inDrop,5.480517,-9.270156
human3_lib2.final_cell_0506,acinar,inDrop,5.0402737,-8.93519
human3_lib1.final_cell_0476,acinar,inDrop,6.6134815,-7.0003853
human3_lib1.final_cell_0603,acinar,inDrop,5.169941,-8.316986
human3_lib4.final_cell_0064,acinar,inDrop,6.6570606,-8.080865
human3_lib2.final_cell_0049,acinar,inDrop,5.8150544,-8.480231
human3_lib2.final_cell_0763,acinar,inDrop,5.3981695,-7.7398276
human3_lib2.final_cell_0257,acinar,inDrop,5.614478,-9.07145
human1_lib3.final_cell_0025,acinar,inDrop,5.0801177,-8.408785
human1_lib3.final_cell_0628,acinar,inDrop,4.9881845,-9.432725
human3_lib4.final_cell_0006,acinar,inDrop,6.233035,-7.1658673
human3_lib1.final_cell_0089,acinar,inDrop,6.84147,-8.885094
human3_lib1.final_cell_0419,acinar,inDrop,6.148426,-8.745174
human3_lib4.final_cell_0126,acinar,inDrop,6.38335,-9.121608
human3_lib4.final_cell_0002,acinar,inDrop,6.070618,-7.7682157
human3_lib2.final_cell_0039,acinar,inDrop,5.7793555,-8.53622
human3_lib1.final_cell_0025,acinar,inDrop,6.6830726,-8.320908
human3_lib4.final_cell_0106,acinar,inDrop,6.685798,-8.20931
human3_lib2.final_cell_0023,acinar,inDrop,5.8965387,-7.201215
human3_lib3.final_cell_0795,acinar,inDrop,6.0948257,-7.8551173
human3_lib3.final_cell_0006,acinar,inDrop,6.444879,-7.34766
human3_lib1.final_cell_0625,acinar,inDrop,5.33248,-8.141772
human3_lib4.final_cell_0342,acinar,inDrop,6.5316753,-8.231893
human3_lib2.final_cell_0235,acinar,inDrop,6.7289405,-7.188848
human3_lib1.final_cell_0698,acinar,inDrop,6.320688,-8.921403
human3_lib2.final_cell_0266,acinar,inDrop,5.8830366,-7.45828
human3_lib3.final_cell_0664,acinar,inDrop,4.9068427,-9.410563
human3_lib2.final_cell_0009,acinar,inDrop,5.877207,-8.201932
human3_lib1.final_cell_0168,acinar,inDrop,6.1288037,-9.473493
human3_lib3.final_cell_0467,acinar,inDrop,5.176654,-9.297341
human1_lib3.final_cell_0007,acinar,inDrop,5.939571,-8.332293
human3_lib3.final_cell_0056,acinar,inDrop,6.779762,-7.9467382
human3_lib1.final_cell_0484,acinar,inDrop,6.238036,-9.160746
human3_lib4.final_cell_0074,acinar,inDrop,6.961052,-7.447169
human3_lib1.final_cell_0732,acinar,inDrop,6.20208,-9.249112
human4_lib1.final_cell_0115,acinar,inDrop,7.441576,-7.640118
human3_lib4.final_cell_0706,acinar,inDrop,5.2575884,-8.609392
human3_lib4.final_cell_0445,acinar,inDrop,5.1371236,-8.706501
human3_lib2.final_cell_0638,acinar,inDrop,5.2248163,-8.884039
human3_lib4.final_cell_0459,acinar,inDrop,4.941208,-8.659069
human3_lib3.final_cell_0042,acinar,inDrop,7.0886555,-7.6512184
human3_lib1.final_cell_0447,acinar,inDrop,7.467477,-8.055894
human3_lib4.final_cell_0170,acinar,inDrop,6.222323,-9.629978
human3_lib4.final_cell_0356,acinar,inDrop,6.0685105,-7.8624306
human1_lib3.final_cell_0508,acinar,inDrop,6.059864,-7.296615
human3_lib4.final_cell_0662,acinar,inDrop,6.2860928,-8.134206
human3_lib3.final_cell_0536,acinar,inDrop,6.895202,-7.0137334
human3_lib3.final_cell_0027,acinar,inDrop,6.351874,-9.009532
human3_lib1.final_cell_0349,acinar,inDrop,6.3834667,-9.585976
human3_lib4.final_cell_0012,acinar,inDrop,7.189092,-8.052212
human3_lib1.final_cell_0545,acinar,inDrop,5.904474,-7.417836
human3_lib1.final_cell_0010,acinar,inDrop,5.636466,-9.074441
human3_lib2.final_cell_0002,acinar,inDrop,6.829716,-7.7269325
human3_lib3.final_cell_0078,acinar,inDrop,6.4520397,-7.8328457
human3_lib1.final_cell_0015,acinar,inDrop,6.3666677,-8.149378
human3_lib2.final_cell_0026,acinar,inDrop,5.742799,-7.738459
human1_lib3.final_cell_0171,acinar,inDrop,5.7358556,-8.437297
human3_lib3.final_cell_0002,acinar,inDrop,6.5331116,-7.4107747
human1_lib3.final_cell_0001,acinar,inDrop,5.333131,-8.902566
human3_lib1.final_cell_0181,acinar,inDrop,6.931157,-8.282896
human2_lib1.final_cell_0050,activated_stellate,inDrop,-0.95298856,-6.6607227
human1_lib3.final_cell_0313,activated_stellate,inDrop,-1.0567617,-6.6995263
human1_lib3.final_cell_0288,activated_stellate,inDrop,-0.59662163,-7.217367
human3_lib1.final_cell_0747,activated_stellate,inDrop,-1.8446205,-7.5360436
human1_lib3.final_cell_0005,activated_stellate,inDrop,-0.70248866,-7.0055017
human1_lib3.final_cell_0151,activated_stellate,inDrop,-0.5804329,-7.2649198
human4_lib1.final_cell_0493,activated_stellate,inDrop,-0.94887453,-7.41236
human4_lib3.final_cell_0644,activated_stellate,inDrop,-1.1144017,-6.8882365
human3_lib4.final_cell_0832,activated_stellate,inDrop,-1.9381913,-7.5033646
human4_lib3.final_cell_0590,activated_stellate,inDrop,-1.1955966,-6.6091785
human1_lib3.final_cell_0013,activated_stellate,inDrop,-0.5641246,-7.262973
human3_lib3.final_cell_0516,activated_stellate,inDrop,-2.026678,-7.3334517
human4_lib3.final_cell_0469,activated_stellate,inDrop,-0.8665911,-7.098558
human2_lib3.final_cell_0100,activated_stellate,inDrop,-0.7373621,-7.188106
human2_lib3.final_cell_0488,activated_stellate,inDrop,-0.6795804,-6.5264926
human1_lib1.final_cell_0046,activated_stellate,inDrop,-0.9267138,-7.504638
human4_lib1.final_cell_0030,activated_stellate,inDrop,-1.178451,-6.8161564
human2_lib2.final_cell_0308,activated_stellate,inDrop,-0.8721814,-6.683597
human3_lib1.final_cell_0262,activated_stellate,inDrop,-1.8798177,-7.4733224
human3_lib1.final_cell_0397,activated_stellate,inDrop,-1.5535463,-7.3818955
human4_lib3.final_cell_0264,activated_stellate,inDrop,-1.3508171,-7.490916
human3_lib3.final_cell_0915,activated_stellate,inDrop,-1.8112382,-7.480735
human2_lib3.final_cell_0289,activated_stellate,inDrop,-0.7262534,-6.710132
human2_lib2.final_cell_0559,activated_stellate,inDrop,-0.6047225,-6.7208977
human1_lib2.final_cell_0420,activated_stellate,inDrop,-0.730141,-7.091284
human4_lib1.final_cell_0371,activated_stellate,inDrop,-2.1967604,-6.981022
human3_lib2.final_cell_0344,activated_stellate,inDrop,-2.0757983,-7.4059277
human3_lib1.final_cell_0596,activated_stellate,inDrop,-1.8207592,-7.1903214
human4_lib1.final_cell_0066,activated_stellate,inDrop,-0.7626775,-7.406553
human1_lib3.final_cell_0251,activated_stellate,inDrop,-1.3750893,-7.623059
human3_lib2.final_cell_0650,activated_stellate,inDrop,-1.9043537,-7.019577
human2_lib3.final_cell_0240,activated_stellate,inDrop,-0.7073762,-6.678633
human4_lib3.final_cell_0287,activated_stellate,inDrop,-1.1147184,-6.7202106
human1_lib2.final_cell_0475,activated_stellate,inDrop,-0.7589424,-7.1573257
human3_lib3.final_cell_0682,activated_stellate,inDrop,-2.0357873,-7.4316883
human3_lib4.final_cell_0327,activated_stellate,inDrop,-1.9279519,-7.768626
human3_lib4.final_cell_0593,activated_stellate,inDrop,-2.0001128,-7.235527
human3_lib4.final_cell_0343,activated_stellate,inDrop,-2.1337214,-7.2733126
human3_lib2.final_cell_0794,activated_stellate,inDrop,-1.6292007,-7.530534
human3_lib2.final_cell_0651,activated_stellate,inDrop,-1.4666244,-6.938663
human3_lib3.final_cell_0154,activated_stellate,inDrop,-1.903014,-7.4399977
human2_lib3.final_cell_0357,activated_stellate,inDrop,-0.51967245,-6.790925
human2_lib2.final_cell_0401,activated_stellate,inDrop,-0.8306464,-6.6653976
human2_lib1.final_cell_0234,activated_stellate,inDrop,-0.9213972,-6.6851144
human2_lib1.final_cell_0350,activated_stellate,inDrop,-0.5291714,-6.6775994
human1_lib1.final_cell_0041,activated_stellate,inDrop,-0.62610245,-7.29455
human4_lib1.final_cell_0400,activated_stellate,inDrop,-0.7936157,-6.84836
human4_lib3.final_cell_0396,activated_stellate,inDrop,-1.0277812,-6.6164584
human1_lib3.final_cell_0271,activated_stellate,inDrop,-1.2628356,-7.46534
human3_lib4.final_cell_0675,activated_stellate,inDrop,-1.595458,-7.0570874
human3_lib1.final_cell_0499,activated_stellate,inDrop,-1.5634716,-7.0848284
human4_lib1.final_cell_0128,activated_stellate,inDrop,-0.6654882,-7.178738
human4_lib3.final_cell_0260,activated_stellate,inDrop,-0.9391106,-7.4248457
human1_lib2.final_cell_0612,activated_stellate,inDrop,-0.86494535,-7.2777476
human3_lib2.final_cell_0760,activated_stellate,inDrop,-1.885603,-7.4527173
human2_lib2.final_cell_0386,activated_stellate,inDrop,-0.54945123,-6.6924014
human3_lib4.final_cell_0684,activated_stellate,inDrop,-1.809445,-7.988598
human3_lib1.final_cell_0761,activated_stellate,inDrop,-1.9403659,-7.42011
human3_lib2.final_cell_0271,activated_stellate,inDrop,-1.833085,-7.4981766
human3_lib2.final_cell_0239,activated_stellate,inDrop,-1.8046291,-7.12326
human3_lib3.final_cell_0806,activated_stellate,inDrop,-1.4419155,-6.6309886
human3_lib1.final_cell_0361,activated_stellate,inDrop,-2.18541,-7.1417522
human2_lib1.final_cell_0394,activated_stellate,inDrop,-1.628956,-7.025227
human3_lib3.final_cell_0523,activated_stellate,inDrop,-1.4444852,-6.791425
human1_lib3.final_cell_0691,activated_stellate,inDrop,-0.8064413,-7.2449436
human4_lib3.final_cell_0600,activated_stellate,inDrop,-1.1080155,-6.702906
human3_lib1.final_cell_0653,activated_stellate,inDrop,-2.0095797,-7.2886534
human1_lib1.final_cell_0045,activated_stellate,inDrop,-0.7542257,-7.3701396
human2_lib1.final_cell_0523,activated_stellate,inDrop,-1.2384136,-6.7756677
human3_lib2.final_cell_0847,activated_stellate,inDrop,-1.970573,-6.985831
human1_lib1.final_cell_0219,activated_stellate,inDrop,-1.0339446,-6.9175286
human3_lib2.final_cell_0729,activated_stellate,inDrop,-2.28544,-7.1627913
human2_lib2.final_cell_0029,activated_stellate,inDrop,-0.6829499,-6.913118
human2_lib3.final_cell_0547,activated_stellate,inDrop,12.681251,3.2175894
human1_lib3.final_cell_0687,activated_stellate,inDrop,-1.0477806,-7.21579
human3_lib2.final_cell_0461,activated_stellate,inDrop,-2.136354,-7.2839975
human3_lib2.final_cell_0441,activated_stellate,inDrop,-1.9670918,-7.4367623
human2_lib1.final_cell_0471,activated_stellate,inDrop,-0.8225437,-6.940489
human2_lib1.final_cell_0143,activated_stellate,inDrop,-0.5741238,-6.9103775
human3_lib3.final_cell_0554,activated_stellate,inDrop,-1.9864943,-7.3724084
human2_lib3.final_cell_0561,activated_stellate,inDrop,-0.7438235,-6.9287252
human1_lib1.final_cell_0399,activated_stellate,inDrop,-0.7043731,-7.293999
human3_lib4.final_cell_0455,activated_stellate,inDrop,-2.0638292,-7.3392863
