index,celltype,tech,UMAP1,UMAP2
human3_lib3.final_cell_0703,acinar,inDrop,-7.903069,3.958519
human3_lib2.final_cell_0109,acinar,inDrop,-7.2443933,2.272761
D30.2_53,acinar,celseq2,-11.062663,-0.5044228
human3_lib4.final_cell_0171,acinar,inDrop,-8.012574,2.778304
HP1506401_N23,acinar,smartseq2,-11.529611,0.32592633
D28.3_51,acinar,celseq2,-11.811282,-0.35417557
human3_lib2.final_cell_0134,acinar,inDrop,-9.146329,1.5554547
human1_lib2.final_cell_0582,acinar,inDrop,-7.8197227,2.8224008
D28.5_37,acinar,celseq2,-9.935852,0.934857
human3_lib1.final_cell_0212,acinar,inDrop,-8.770388,3.3816035
D28.3_90,acinar,celseq2,-9.766606,1.0845069
human3_lib2.final_cell_0675,acinar,inDrop,-6.7246313,1.5676898
D31.1_21,acinar,celseq2,-9.411943,0.68848795
human3_lib3.final_cell_0205,acinar,inDrop,-8.847302,1.9309999
human3_lib4.final_cell_0184,acinar,inDrop,-6.825845,2.2361743
human3_lib3.final_cell_0079,acinar,inDrop,-9.21102,1.0453364
human3_lib2.final_cell_0060,acinar,inDrop,-8.037183,1.81065
human3_lib1.final_cell_0204,acinar,inDrop,-8.11087,0.9605271
HP1506401_N9,acinar,smartseq2,-11.081372,0.62609214
HP1526901T2D_H2,acinar,smartseq2,-11.203928,-0.75558174
human3_lib4.final_cell_0070,acinar,inDrop,-8.530948,1.436103
human3_lib3.final_cell_0415,acinar,inDrop,-9.085602,0.77085483
HP1525301T2D_F10,acinar,smartseq2,-11.150413,-0.71758103
D31.5_69,acinar,celseq2,-9.234737,0.6501926
human3_lib3.final_cell_0208,acinar,inDrop,-8.381054,1.9681952
human3_lib1.final_cell_0038,acinar,inDrop,-9.319202,1.7461536
human3_lib4.final_cell_0533,acinar,inDrop,-8.738998,1.9361488
human1_lib3.final_cell_0231,acinar,inDrop,-7.3723955,3.2579734
HP1504101T2D_C11,acinar,smartseq2,-11.228639,-0.114429094
human3_lib3.final_cell_0066,acinar,inDrop,-11.125717,2.5890849
human3_lib4.final_cell_0108,acinar,inDrop,-8.998709,1.793061
D30.7_1,acinar,celseq2,-12.039246,-0.028662113
human3_lib3.final_cell_0301,acinar,inDrop,-7.919111,0.8374126
human3_lib4.final_cell_0149,acinar,inDrop,-8.328563,3.7194242
HP1508501T2D_B14,acinar,smartseq2,-11.498435,0.34620446
human3_lib4.final_cell_0003,acinar,inDrop,-8.597125,1.7073059
human3_lib3.final_cell_0266,acinar,inDrop,-8.604087,1.11646
human3_lib1.final_cell_0373,acinar,inDrop,-7.829064,3.6486313
D30.7_24,acinar,celseq2,-10.100578,0.37983972
human3_lib1.final_cell_0172,acinar,inDrop,-6.1040573,0.49224958
human3_lib2.final_cell_0003,acinar,inDrop,-8.153319,2.579225
AZ_F6,acinar,smartseq2,-11.662877,0.4443488
HP1508501T2D_I10,acinar,smartseq2,-11.342847,1.2066243
human3_lib3.final_cell_0166,acinar,inDrop,-7.021013,2.0569596
human3_lib2.final_cell_0101,acinar,inDrop,-9.965891,1.6620346
HP1508501T2D_G17,acinar,smartseq2,-11.794348,-0.38971642
HP1525301T2D_L5,acinar,smartseq2,-11.478319,-0.7690922
human3_lib2.final_cell_0277,acinar,inDrop,-7.8367763,1.7187532
D28.6_63,acinar,celseq2,-12.137897,-0.1795884
human3_lib3.final_cell_0045,acinar,inDrop,-9.662627,1.7590355
HP1502401_G18,acinar,smartseq2,-11.654375,-0.6247527
human3_lib1.final_cell_0483,acinar,inDrop,-8.071659,2.289193
human3_lib4.final_cell_0575,acinar,inDrop,-8.320095,4.4667835
human3_lib4.final_cell_0519,acinar,inDrop,-7.3756313,3.266319
human3_lib4.final_cell_0512,acinar,inDrop,-7.103045,1.703228
human3_lib4.final_cell_0615,acinar,inDrop,-5.2723293,0.8245177
human3_lib4.final_cell_0555,acinar,inDrop,-4.2143064,0.113800086
human3_lib3.final_cell_0803,acinar,inDrop,-7.0504794,2.4387493
human3_lib1.final_cell_0013,acinar,inDrop,-10.070956,2.2424772
D31.2_75,acinar,celseq2,-11.20235,0.3880942
HP1506401_B14,acinar,smartseq2,-11.19019,0.5621552
human3_lib2.final_cell_0006,acinar,inDrop,-9.7814665,2.3159056
human3_lib1.final_cell_0300,acinar,inDrop,-7.6430144,3.4926538
D30.3_91,acinar,celseq2,-11.357964,-0.31965932
human3_lib4.final_cell_0155,acinar,inDrop,-9.440331,2.1693501
human3_lib1.final_cell_0307,acinar,inDrop,-9.058015,0.7490855
human3_lib3.final_cell_0551,acinar,inDrop,-7.7540154,2.6492398
human3_lib2.final_cell_0069,acinar,inDrop,-6.9723997,0.21629684
human3_lib3.final_cell_0111,acinar,inDrop,-9.58164,1.835934
human3_lib4.final_cell_0087,acinar,inDrop,-8.146859,1.5279527
human3_lib2.final_cell_0299,acinar,inDrop,-8.559683,3.748305
human3_lib2.final_cell_0108,acinar,inDrop,-8.041188,0.6898248
HP1506401_J2,acinar,smartseq2,-11.177402,-0.15980029
D31.5_70,acinar,celseq2,-10.614405,0.55125237
human3_lib1.final_cell_0214,acinar,inDrop,-7.6596994,1.7365973
human3_lib2.final_cell_0107,acinar,inDrop,-9.183878,2.1864817
human3_lib4.final_cell_0742,acinar,inDrop,-7.401626,2.854516
human1_lib3.final_cell_0043,acinar,inDrop,-6.898303,0.96234435
human3_lib1.final_cell_0035,acinar,inDrop,-8.789773,2.4595819
human3_lib3.final_cell_0685,acinar,inDrop,-9.785232,5.221896
human1_lib3.final_cell_0469,acinar,inDrop,-5.1500673,1.5023016
HP1502401_C1,acinar,smartseq2,-10.843314,-0.5689547
HP1506401_N5,acinar,smartseq2,-10.753053,0.6932762
D31.7_77,acinar,celseq2,-10.861354,0.473665
human1_lib1.final_cell_0436,acinar,inDrop,-7.0044966,3.1367579
D31.6_9,acinar,celseq2,-12.043764,-0.49948838
human3_lib2.final_cell_0020,acinar,inDrop,-9.455031,1.6364157
human3_lib2.final_cell_0180,acinar,inDrop,-8.550937,3.4473839
human3_lib3.final_cell_0139,acinar,inDrop,-7.4075527,1.6780359
D28.3_25,acinar,celseq2,-11.977066,-0.044619977
human3_lib1.final_cell_0268,acinar,inDrop,-8.624159,2.0075953
human3_lib4.final_cell_0746,acinar,inDrop,-9.171661,2.4943151
human3_lib1.final_cell_0006,acinar,inDrop,-8.857638,1.2173579
human3_lib3.final_cell_0227,acinar,inDrop,-8.867105,1.00683
human3_lib3.final_cell_0059,acinar,inDrop,-8.814608,1.0499187
HP1502401_J2,acinar,smartseq2,-11.605725,-0.7325345
human3_lib2.final_cell_0135,acinar,inDrop,-9.326585,1.6022787
D28.7_51,acinar,celseq2,-12.100977,0.012116115
HP1506401_L22,acinar,smartseq2,-9.156994,0.8652608
D31.4_70,acinar,celseq2,-11.633234,-0.0007717442
human3_lib2.final_cell_0027,acinar,inDrop,-9.839431,1.7592676
human3_lib2.final_cell_0019,acinar,inDrop,-9.27148,4.214545
human3_lib4.final_cell_0783,acinar,inDrop,-7.0442443,2.7525485
D31.6_53,acinar,celseq2,-11.770257,-0.45744002
human3_lib2.final_cell_0586,acinar,inDrop,-7.9654727,3.144147
D28.4_63,acinar,celseq2,-10.401362,0.68271476
D28.3_91,acinar,celseq2,-11.95793,0.21968211
HP1508501T2D_F21,acinar,smartseq2,-11.799802,-0.70871454
human1_lib2.final_cell_0616,acinar,inDrop,-6.8679867,3.1252503
human3_lib2.final_cell_0082,acinar,inDrop,-9.626309,1.8294661
human3_lib1.final_cell_0022,acinar,inDrop,-8.783545,2.5375135
human1_lib3.final_cell_0020,acinar,inDrop,-9.215139,1.7570983
human3_lib3.final_cell_0243,acinar,inDrop,-8.523259,1.0562896
human3_lib4.final_cell_0195,acinar,inDrop,-8.515132,1.5013382
HP1508501T2D_A11,acinar,smartseq2,-11.979289,-0.61549515
D31.3_73,acinar,celseq2,-9.904358,1.0103065
human3_lib3.final_cell_0019,acinar,inDrop,-8.6262455,3.1646514
human3_lib4.final_cell_0131,acinar,inDrop,-8.745195,1.0909123
human3_lib3.final_cell_0157,acinar,inDrop,-8.313208,2.6279142
human3_lib3.final_cell_0241,acinar,inDrop,-8.077834,1.0289395
human1_lib1.final_cell_0029,acinar,inDrop,-7.562781,3.350724
human3_lib3.final_cell_0031,acinar,inDrop,-7.8679233,3.0927982
HP1526901T2D_K17,acinar,smartseq2,-11.4744835,-0.61324155
D28.4_4,acinar,celseq2,-11.305852,-0.4048144
HP1506401_O21,acinar,smartseq2,-11.488234,0.48590896
D31.6_21,acinar,celseq2,-9.317626,0.9309001
human3_lib3.final_cell_0651,acinar,inDrop,-4.804597,1.5889817
human1_lib3.final_cell_0600,acinar,inDrop,-7.1076717,0.78743476
human3_lib1.final_cell_0439,acinar,inDrop,-7.93175,4.03606
human3_lib3.final_cell_0068,acinar,inDrop,-7.608538,1.642896
human1_lib2.final_cell_0404,acinar,inDrop,-7.674219,2.492456
D30.5_36,acinar,celseq2,-11.152061,-0.5353115
human3_lib4.final_cell_0039,acinar,inDrop,-8.871735,1.420025
D28.5_77,acinar,celseq2,-9.985645,0.9024857
human3_lib2.final_cell_0800,acinar,inDrop,-7.117634,1.7085469
D30.8_63,acinar,celseq2,-10.961229,-0.2785302
human3_lib2.final_cell_0174,acinar,inDrop,-8.350596,1.6631073
human3_lib4.final_cell_0076,acinar,inDrop,-8.811171,2.8136127
human1_lib2.final_cell_0111,acinar,inDrop,-7.5894938,0.9402354
human3_lib4.final_cell_0080,acinar,inDrop,-9.512436,1.5586926
human3_lib1.final_cell_0050,acinar,inDrop,-8.301484,1.7199194
human3_lib1.final_cell_0389,acinar,inDrop,-7.5219946,3.6705856
human3_lib4.final_cell_0636,acinar,inDrop,0.7224079,6.809604
human3_lib1.final_cell_0131,acinar,inDrop,-8.713037,1.7808126
D30.4_81,acinar,celseq2,-9.586535,0.77441853
D31.7_11,acinar,celseq2,-10.859044,0.34771112
human3_lib3.final_cell_0094,acinar,inDrop,-8.997847,1.7896905
human3_lib3.final_cell_0126,acinar,inDrop,-8.219786,2.2327232
D31.8_11,acinar,celseq2,-11.255062,-0.016634213
human3_lib2.final_cell_0466,acinar,inDrop,-9.1424265,0.8455731
human3_lib1.final_cell_0360,acinar,inDrop,-7.1041565,2.5699165
D31.5_4,acinar,celseq2,-9.570768,0.7243354
human3_lib4.final_cell_0005,acinar,inDrop,-8.95582,2.216047
human3_lib3.final_cell_0060,acinar,inDrop,-9.470769,1.7594056
human3_lib3.final_cell_0162,acinar,inDrop,-8.60676,3.2518177
human3_lib4.final_cell_0355,acinar,inDrop,-8.324409,1.299419
human3_lib2.final_cell_0226,acinar,inDrop,-9.393747,1.7215377
D28.5_54,acinar,celseq2,-12.159988,-0.1829182
HP1506401_B5,acinar,smartseq2,-11.222609,-0.1234758
human3_lib3.final_cell_0268,acinar,inDrop,-8.546141,1.5499914
human3_lib2.final_cell_0421,acinar,inDrop,-8.73699,2.5007453
human3_lib4.final_cell_0111,acinar,inDrop,-7.8944073,1.6258042
human3_lib3.final_cell_0072,acinar,inDrop,-8.775341,1.5953205
HP1525301T2D_F5,acinar,smartseq2,-10.822074,-0.4568983
human3_lib2.final_cell_0093,acinar,inDrop,-9.676424,0.962642
human3_lib4.final_cell_0371,acinar,inDrop,-8.109748,1.2477794
D30.2_1,acinar,celseq2,-10.102033,0.8172789
human3_lib3.final_cell_0047,acinar,inDrop,-9.170812,2.6287925
HP1506401_N15,acinar,smartseq2,-10.701388,0.5802606
human3_lib3.final_cell_0272,acinar,inDrop,-7.7599816,1.7909076
human3_lib4.final_cell_0008,acinar,inDrop,-9.761643,1.8361946
human3_lib4.final_cell_0549,acinar,inDrop,-8.1887045,0.59781986
human3_lib4.final_cell_0020,acinar,inDrop,-9.312871,2.912867
HP1506401_L11,acinar,smartseq2,-10.953112,0.5403917
human3_lib2.final_cell_0078,acinar,inDrop,-6.347269,0.87981844
human3_lib4.final_cell_0207,acinar,inDrop,-8.006989,4.090237
human3_lib1.final_cell_0063,acinar,inDrop,-8.591071,2.769613
human3_lib2.final_cell_0090,acinar,inDrop,-7.1790605,1.9051652
human3_lib1.final_cell_0014,acinar,inDrop,-8.681787,1.0622653
human3_lib4.final_cell_0065,acinar,inDrop,-9.237111,1.670422
human3_lib3.final_cell_0004,acinar,inDrop,-8.483465,1.8992746
HP1506401_P17,acinar,smartseq2,-10.032827,0.67131364
human3_lib3.final_cell_0089,acinar,inDrop,-8.646592,2.6827538
human2_lib2.final_cell_0154,acinar,inDrop,0.6958075,6.5315633
HP1506401_G14,acinar,smartseq2,-11.39566,0.8829669
D28.1_87,acinar,celseq2,-10.738658,0.6217889
human3_lib2.final_cell_0076,acinar,inDrop,-8.439082,1.102131
HP1506401_O18,acinar,smartseq2,-11.054056,0.7011219
human3_lib1.final_cell_0195,acinar,inDrop,-7.280882,2.198853
D28.3_31,acinar,celseq2,-9.525255,0.83204985
HP1525301T2D_D10,acinar,smartseq2,-11.61584,-0.51185244
human3_lib3.final_cell_0646,acinar,inDrop,-8.266551,2.372224
HP1508501T2D_O7,acinar,smartseq2,-11.911323,-0.13633645
human3_lib2.final_cell_0608,acinar,inDrop,-6.508743,0.34117517
human1_lib1.final_cell_0012,acinar,inDrop,-9.42921,2.043769
D30.2_17,acinar,celseq2,-10.930873,-0.49472016
D30.3_45,acinar,celseq2,-9.896742,0.7234073
human3_lib4.final_cell_0043,acinar,inDrop,-8.989053,2.3317306
human3_lib2.final_cell_0213,acinar,inDrop,-8.229645,1.9529632
AZ_H10,acinar,smartseq2,-11.30862,-0.46493796
human3_lib2.final_cell_0033,acinar,inDrop,-8.043713,1.4097835
human3_lib2.final_cell_0052,acinar,inDrop,-9.674454,1.495208
human3_lib4.final_cell_0407,acinar,inDrop,-7.715074,0.92967045
human3_lib3.final_cell_0207,acinar,inDrop,-7.9486837,0.6226371
human3_lib1.final_cell_0011,acinar,inDrop,-10.892341,3.201443
human3_lib3.final_cell_0355,acinar,inDrop,-7.9521694,1.5414
D31.3_40,acinar,celseq2,-9.469582,0.57830495
HP1506401_N1,acinar,smartseq2,-11.760645,0.23962379
D28.4_86,acinar,celseq2,-11.375032,0.53044885
human3_lib1.final_cell_0057,acinar,inDrop,-8.746209,1.451898
human3_lib4.final_cell_0056,acinar,inDrop,-8.24734,3.485021
human3_lib1.final_cell_0560,acinar,inDrop,-8.380526,2.6141894
human3_lib1.final_cell_0440,acinar,inDrop,-7.872611,3.391566
human3_lib3.final_cell_0406,acinar,inDrop,-7.0872335,1.6378369
human3_lib2.final_cell_0469,acinar,inDrop,-7.70263,3.731982
HP1502401_E20,acinar,smartseq2,-11.741675,-0.6394166
human3_lib2.final_cell_0119,acinar,inDrop,-8.716619,1.2753752
HP1526901T2D_N4,acinar,smartseq2,-11.716313,-0.031397253
D28.2_42,acinar,celseq2,-11.490588,0.51965725
human3_lib2.final_cell_0486,acinar,inDrop,-7.900851,2.2629306
D30.2_43,acinar,celseq2,-12.196174,-0.29919785
human3_lib1.final_cell_0196,acinar,inDrop,-9.13149,2.018344
human3_lib1.final_cell_0119,acinar,inDrop,-7.080976,1.936755
human3_lib4.final_cell_0418,acinar,inDrop,-8.71091,3.3281617
HP1525301T2D_C7,acinar,smartseq2,-10.20713,-0.5682415
D31.8_27,acinar,celseq2,-10.137157,0.735667
HP1508501T2D_N13,acinar,smartseq2,-11.8376045,-0.14451066
human1_lib1.final_cell_0001,acinar,inDrop,-7.258244,3.2675917
human3_lib1.final_cell_0326,acinar,inDrop,-8.698441,1.8745557
human3_lib3.final_cell_0144,acinar,inDrop,-7.4328,2.4217932
human3_lib3.final_cell_0176,acinar,inDrop,-10.017155,2.1266215
human3_lib4.final_cell_0044,acinar,inDrop,-8.379474,1.2515739
human3_lib2.final_cell_0260,acinar,inDrop,-8.172382,3.577442
human3_lib2.final_cell_0097,acinar,inDrop,-7.94215,2.7208855
human3_lib4.final_cell_0049,acinar,inDrop,-9.682374,1.8456343
human3_lib4.final_cell_0146,acinar,inDrop,-7.8321733,1.2627293
human3_lib3.final_cell_0062,acinar,inDrop,-7.478267,1.6876853
HP1506401_E18,acinar,smartseq2,-11.348028,0.6740022
human3_lib1.final_cell_0084,acinar,inDrop,-8.737462,1.7197615
human1_lib3.final_cell_0143,acinar,inDrop,-7.009837,1.01684
human1_lib2.final_cell_0278,acinar,inDrop,-7.6446195,4.42222
human3_lib3.final_cell_0192,acinar,inDrop,-8.731755,2.1828408
human3_lib1.final_cell_0082,acinar,inDrop,-8.929758,1.5616182
human3_lib4.final_cell_0029,acinar,inDrop,-9.042351,1.190065
human1_lib3.final_cell_0447,acinar,inDrop,-7.731763,3.3664255
human3_lib3.final_cell_0453,acinar,inDrop,-8.634115,3.7277746
human3_lib3.final_cell_0610,acinar,inDrop,-8.244888,2.3079681
human1_lib2.final_cell_0005,acinar,inDrop,-8.945532,1.4758381
human3_lib4.final_cell_0142,acinar,inDrop,-9.42726,2.196444
HP1506401_M8,acinar,smartseq2,-11.623877,0.13145596
human3_lib3.final_cell_0203,acinar,inDrop,-7.4084907,2.2672198
human1_lib3.final_cell_0541,acinar,inDrop,-6.5697894,0.3735014
human3_lib3.final_cell_0029,acinar,inDrop,-8.237307,1.9080278
D28.4_54,acinar,celseq2,-11.363308,-0.19400932
D28.4_67,acinar,celseq2,-11.886212,-0.5874598
D28.2_87,acinar,celseq2,-11.716427,-0.17546342
D28.7_62,acinar,celseq2,-11.741409,-0.52016085
human3_lib1.final_cell_0197,acinar,inDrop,-8.444278,1.3561277
HP1508501T2D_D18,acinar,smartseq2,-10.974454,3.4215963
human3_lib2.final_cell_0158,acinar,inDrop,-9.088565,2.8833299
HP1504101T2D_K19,acinar,smartseq2,-11.053414,-0.72009885
human3_lib4.final_cell_0270,acinar,inDrop,-7.8705187,1.6779205
human3_lib3.final_cell_0096,acinar,inDrop,-8.976427,3.0955274
human3_lib3.final_cell_0473,acinar,inDrop,-7.649393,3.8708029
human3_lib4.final_cell_0665,acinar,inDrop,-7.7827573,3.8671083
human3_lib4.final_cell_0794,acinar,inDrop,-6.839244,2.8063104
D29.7_49,acinar,celseq2,-9.433419,0.7746024
human3_lib2.final_cell_0017,acinar,inDrop,-7.983068,2.0079167
human3_lib3.final_cell_0046,acinar,inDrop,-9.425666,1.5524426
human3_lib4.final_cell_0063,acinar,inDrop,-7.9486074,2.9303205
human3_lib3.final_cell_0478,acinar,inDrop,-8.145382,1.1443357
human3_lib4.final_cell_0032,acinar,inDrop,-9.42571,1.432578
human1_lib2.final_cell_0126,acinar,inDrop,-7.8617444,4.0710025
HP1506401_C7,acinar,smartseq2,-11.391004,-0.12401979
human3_lib1.final_cell_0078,acinar,inDrop,-9.783364,1.8001573
human3_lib4.final_cell_0019,acinar,inDrop,-8.056711,1.4459898
human3_lib1.final_cell_0150,acinar,inDrop,-9.014017,1.0744178
human3_lib2.final_cell_0102,acinar,inDrop,-8.130992,3.5755086
human3_lib2.final_cell_0506,acinar,inDrop,-8.880943,3.1090348
human3_lib1.final_cell_0476,acinar,inDrop,-7.869587,0.41319355
human3_lib1.final_cell_0603,acinar,inDrop,-7.1355934,2.7241352
HP1525301T2D_C23,acinar,smartseq2,-11.668295,-0.40684158
human3_lib4.final_cell_0064,acinar,inDrop,-7.2209377,1.1538091
D31.2_53,acinar,celseq2,-12.075453,-0.3340889
human3_lib2.final_cell_0049,acinar,inDrop,-8.307032,2.6742473
human3_lib2.final_cell_0763,acinar,inDrop,-7.5128775,1.1620806
human3_lib2.final_cell_0257,acinar,inDrop,-9.378419,1.9640423
HP1526901T2D_I12,acinar,smartseq2,-11.082162,-0.8003853
human1_lib3.final_cell_0025,acinar,inDrop,-7.498011,2.238396
human1_lib3.final_cell_0628,acinar,inDrop,-7.047007,3.2522218
human3_lib4.final_cell_0006,acinar,inDrop,-9.178579,1.5629863
human3_lib1.final_cell_0089,acinar,inDrop,-9.451279,2.8267925
human3_lib1.final_cell_0419,acinar,inDrop,-8.4447565,2.7823317
human3_lib4.final_cell_0126,acinar,inDrop,-8.784808,1.5135703
human3_lib4.final_cell_0002,acinar,inDrop,-8.680549,1.5737693
human3_lib2.final_cell_0039,acinar,inDrop,-8.491469,2.5120578
HP1506401_K6,acinar,smartseq2,-11.237515,-0.12422015
D31.2_87,acinar,celseq2,-10.505878,-0.048144184
D30.1_72,acinar,celseq2,-9.970291,0.93140596
human3_lib1.final_cell_0025,acinar,inDrop,-9.237265,2.1524205
human3_lib4.final_cell_0106,acinar,inDrop,-8.46986,1.9139777
human3_lib2.final_cell_0023,acinar,inDrop,-7.8398013,1.616011
D31.2_26,acinar,celseq2,-9.077702,0.84800345
HP1502401_M8,acinar,smartseq2,-11.548274,-0.74638563
human3_lib3.final_cell_0795,acinar,inDrop,-6.7842345,1.2762027
human3_lib3.final_cell_0006,acinar,inDrop,-8.752579,1.6035787
human3_lib1.final_cell_0625,acinar,inDrop,-7.0697875,2.0459409
human3_lib4.final_cell_0342,acinar,inDrop,-6.9107475,1.4238327
HP1506401_B6,acinar,smartseq2,-11.801927,-0.12085342
D31.6_13,acinar,celseq2,-12.19877,-0.1730881
human3_lib2.final_cell_0235,acinar,inDrop,-8.527578,0.70564735
D31.3_23,acinar,celseq2,-9.103393,0.61255264
HP1502401_K12,acinar,smartseq2,-11.699982,-0.5949113
human3_lib1.final_cell_0698,acinar,inDrop,-8.079776,0.9244296
human3_lib2.final_cell_0266,acinar,inDrop,-6.8885174,1.7303851
human3_lib3.final_cell_0664,acinar,inDrop,-7.5870304,4.6957445
human3_lib2.final_cell_0009,acinar,inDrop,-8.506663,2.0469224
human3_lib1.final_cell_0168,acinar,inDrop,-8.640264,2.065697
HP1504101T2D_I6,acinar,smartseq2,-10.876802,-0.6507007
human3_lib3.final_cell_0467,acinar,inDrop,-8.642926,3.478794
human1_lib3.final_cell_0007,acinar,inDrop,-7.3117023,1.29916
human3_lib3.final_cell_0056,acinar,inDrop,-9.492236,1.347611
human3_lib1.final_cell_0484,acinar,inDrop,-9.688897,4.2272573
human3_lib4.final_cell_0074,acinar,inDrop,-8.86237,1.3235935
D31.7_9,acinar,celseq2,-10.375258,0.48953283
human3_lib1.final_cell_0732,acinar,inDrop,-7.5686927,3.6238394
human4_lib1.final_cell_0115,acinar,inDrop,-5.4738197,1.1343145
human3_lib4.final_cell_0706,acinar,inDrop,-6.891804,2.5558312
human3_lib4.final_cell_0445,acinar,inDrop,-8.016009,3.8003397
human3_lib2.final_cell_0638,acinar,inDrop,-7.079651,2.237054
human3_lib4.final_cell_0459,acinar,inDrop,-8.044754,2.4164405
human3_lib3.final_cell_0042,acinar,inDrop,-11.068965,2.5528038
human3_lib1.final_cell_0447,acinar,inDrop,-6.9208274,0.49713555
human3_lib4.final_cell_0170,acinar,inDrop,-7.6940837,3.1387384
D28.6_74,acinar,celseq2,-11.75053,0.136073
human3_lib4.final_cell_0356,acinar,inDrop,-7.843972,1.744381
human1_lib3.final_cell_0508,acinar,inDrop,-7.7472725,0.96743137
human3_lib4.final_cell_0662,acinar,inDrop,-7.4836874,1.1268703
human3_lib3.final_cell_0536,acinar,inDrop,-7.442653,1.4907387
human3_lib3.final_cell_0027,acinar,inDrop,-9.196349,3.9037523
