,celltype,tech,UMAP1,UMAP2
human3_lib4.final_cell_0064,acinar,inDrop,7.624032,-6.393089
human3_lib2.final_cell_0049,acinar,inDrop,7.9007406,-7.205791
human3_lib2.final_cell_0763,acinar,inDrop,8.644219,-7.0280666
human3_lib2.final_cell_0257,acinar,inDrop,7.6801815,-7.769405
human1_lib3.final_cell_0025,acinar,inDrop,8.444433,-7.919792
human1_lib3.final_cell_0628,acinar,inDrop,7.7144265,-8.604115
human3_lib4.final_cell_0006,acinar,inDrop,8.586823,-6.242674
human3_lib1.final_cell_0089,acinar,inDrop,6.653681,-6.6422906
human3_lib1.final_cell_0419,acinar,inDrop,7.7614937,-7.0662246
human3_lib4.final_cell_0126,acinar,inDrop,7.028355,-7.3708353
human3_lib4.final_cell_0002,acinar,inDrop,8.244412,-6.5784826
human3_lib2.final_cell_0039,acinar,inDrop,7.8755836,-7.2903557
human3_lib1.final_cell_0025,acinar,inDrop,7.239788,-6.6216836
human3_lib4.final_cell_0106,acinar,inDrop,7.351427,-6.4737635
human3_lib2.final_cell_0023,acinar,inDrop,8.757915,-6.3994308
human3_lib3.final_cell_0795,acinar,inDrop,7.9975505,-6.629531
human3_lib3.final_cell_0006,acinar,inDrop,8.146342,-6.044518
human3_lib1.final_cell_0625,acinar,inDrop,8.466617,-7.367489
human3_lib4.final_cell_0342,acinar,inDrop,7.594501,-6.602176
human3_lib2.final_cell_0235,acinar,inDrop,8.068175,-5.6167183
human3_lib1.final_cell_0698,acinar,inDrop,7.2189183,-7.163868
human3_lib2.final_cell_0266,acinar,inDrop,8.727642,-6.6984262
human3_lib3.final_cell_0664,acinar,inDrop,7.509882,-8.481975
human3_lib2.final_cell_0009,acinar,inDrop,8.049324,-6.8613276
human3_lib1.final_cell_0168,acinar,inDrop,6.873664,-7.7035794
human3_lib3.final_cell_0467,acinar,inDrop,7.7378616,-8.258956
human1_lib3.final_cell_0007,acinar,inDrop,8.07138,-7.1912503
human3_lib3.final_cell_0056,acinar,inDrop,7.518216,-6.1056685
human3_lib1.final_cell_0484,acinar,inDrop,6.8018775,-7.3606195
human3_lib4.final_cell_0074,acinar,inDrop,7.8514853,-5.708723
human3_lib1.final_cell_0732,acinar,inDrop,6.817895,-7.670855
human4_lib1.final_cell_0115,acinar,inDrop,7.336406,-5.652732
human3_lib4.final_cell_0706,acinar,inDrop,8.033022,-7.798845
human3_lib4.final_cell_0445,acinar,inDrop,8.031738,-7.7845592
human3_lib2.final_cell_0638,acinar,inDrop,7.9637604,-7.945698
human3_lib4.final_cell_0459,acinar,inDrop,8.297869,-8.0714855
human3_lib3.final_cell_0042,acinar,inDrop,7.54676,-5.712704
human3_lib1.final_cell_0447,acinar,inDrop,7.108643,-5.897714
human3_lib4.final_cell_0170,acinar,inDrop,6.6732745,-7.6029735
human3_lib4.final_cell_0356,acinar,inDrop,7.968241,-6.6207037
human1_lib3.final_cell_0508,acinar,inDrop,8.593102,-6.3350987
human3_lib4.final_cell_0662,acinar,inDrop,7.90511,-6.639276
human3_lib3.final_cell_0536,acinar,inDrop,8.103105,-5.554856
human3_lib3.final_cell_0027,acinar,inDrop,6.9646697,-7.318442
human3_lib1.final_cell_0349,acinar,inDrop,6.6139007,-7.618055
human3_lib4.final_cell_0012,acinar,inDrop,7.4259152,-6.0451603
human3_lib1.final_cell_0545,acinar,inDrop,8.459464,-6.6441073
human3_lib1.final_cell_0010,acinar,inDrop,7.5052266,-7.8594637
human3_lib2.final_cell_0002,acinar,inDrop,7.7043924,-6.1061563
human3_lib3.final_cell_0078,acinar,inDrop,7.8921027,-6.42668
human3_lib1.final_cell_0015,acinar,inDrop,7.861226,-6.7256536
human3_lib2.final_cell_0026,acinar,inDrop,8.416568,-6.8254905
human1_lib3.final_cell_0171,acinar,inDrop,7.941613,-7.668827
human3_lib3.final_cell_0002,acinar,inDrop,8.119402,-6.0894594
human1_lib3.final_cell_0001,acinar,inDrop,7.744055,-7.955254
human3_lib1.final_cell_0181,acinar,inDrop,7.329619,-6.581457
human2_lib1.final_cell_0050,activated_stellate,inDrop,2.4707851,-0.21733011
human1_lib3.final_cell_0313,activated_stellate,inDrop,2.2476218,-0.038558397
human1_lib3.final_cell_0288,activated_stellate,inDrop,2.2075493,-0.772319
human3_lib1.final_cell_0747,activated_stellate,inDrop,1.1978172,0.31309313
human1_lib3.final_cell_0005,activated_stellate,inDrop,2.1942225,-0.48481232
human1_lib3.final_cell_0151,activated_stellate,inDrop,2.2128646,-0.66414964
human4_lib1.final_cell_0493,activated_stellate,inDrop,1.920561,-0.44920292
human4_lib3.final_cell_0644,activated_stellate,inDrop,2.130474,-0.2260527
human3_lib4.final_cell_0832,activated_stellate,inDrop,1.0663564,0.41507667
human4_lib3.final_cell_0590,activated_stellate,inDrop,2.1251082,0.2307799
human1_lib3.final_cell_0013,activated_stellate,inDrop,2.145353,-0.64337546
human3_lib3.final_cell_0516,activated_stellate,inDrop,1.0924674,0.32995117
human4_lib3.final_cell_0469,activated_stellate,inDrop,2.1402,-0.5152774
human2_lib3.final_cell_0100,activated_stellate,inDrop,2.2859783,-0.6246662
human2_lib3.final_cell_0488,activated_stellate,inDrop,2.6106868,-0.08335335
human1_lib1.final_cell_0046,activated_stellate,inDrop,1.8634155,-0.35508946
human4_lib1.final_cell_0030,activated_stellate,inDrop,2.0702994,-0.15418738
human2_lib2.final_cell_0308,activated_stellate,inDrop,2.639103,-0.11970437
human3_lib1.final_cell_0262,activated_stellate,inDrop,0.8915921,-0.034039564
human3_lib1.final_cell_0397,activated_stellate,inDrop,1.4903207,-0.27870584
human4_lib3.final_cell_0264,activated_stellate,inDrop,1.3895735,-0.34015933
human3_lib3.final_cell_0915,activated_stellate,inDrop,1.0552539,-0.10985722
human2_lib3.final_cell_0289,activated_stellate,inDrop,2.4042068,-0.26184392
human2_lib2.final_cell_0559,activated_stellate,inDrop,2.8379648,-0.18738297
human1_lib2.final_cell_0420,activated_stellate,inDrop,2.2185717,-0.49060565
human4_lib1.final_cell_0371,activated_stellate,inDrop,1.1275984,0.06763264
human3_lib2.final_cell_0344,activated_stellate,inDrop,0.8667516,0.05895983
human3_lib1.final_cell_0596,activated_stellate,inDrop,1.4495252,0.24830619
human4_lib1.final_cell_0066,activated_stellate,inDrop,2.0219276,-0.57068366
human1_lib3.final_cell_0251,activated_stellate,inDrop,1.5038794,-0.07768034
human3_lib2.final_cell_0650,activated_stellate,inDrop,1.1781113,0.27245888
human2_lib3.final_cell_0240,activated_stellate,inDrop,2.4013703,-0.27346134
human4_lib3.final_cell_0287,activated_stellate,inDrop,2.2304041,0.055308405
human1_lib2.final_cell_0475,activated_stellate,inDrop,2.1964574,-0.6925358
human3_lib3.final_cell_0682,activated_stellate,inDrop,0.8203847,-0.016442578
human3_lib4.final_cell_0327,activated_stellate,inDrop,1.0621003,0.40193325
human3_lib4.final_cell_0593,activated_stellate,inDrop,1.2058349,0.2711554
human3_lib4.final_cell_0343,activated_stellate,inDrop,1.0351964,0.14936042
human3_lib2.final_cell_0794,activated_stellate,inDrop,1.3272101,-0.11185914
human3_lib2.final_cell_0651,activated_stellate,inDrop,1.7069379,0.215883
human3_lib3.final_cell_0154,activated_stellate,inDrop,1.1206877,0.020864073
human2_lib3.final_cell_0357,activated_stellate,inDrop,2.408283,-0.44852787
human2_lib2.final_cell_0401,activated_stellate,inDrop,2.5174022,-0.1473844
human2_lib1.final_cell_0234,activated_stellate,inDrop,2.3491685,-0.018785458
human2_lib1.final_cell_0350,activated_stellate,inDrop,2.6774676,-0.4557651
human1_lib1.final_cell_0041,activated_stellate,inDrop,2.107756,-0.6282328
human4_lib1.final_cell_0400,activated_stellate,inDrop,2.33855,-0.29394424
human4_lib3.final_cell_0396,activated_stellate,inDrop,2.1587024,-0.15589732
human1_lib3.final_cell_0271,activated_stellate,inDrop,1.5929741,-0.17284386
human3_lib4.final_cell_0675,activated_stellate,inDrop,1.6638222,0.08419861
human3_lib1.final_cell_0499,activated_stellate,inDrop,1.6165835,0.16564754
human4_lib1.final_cell_0128,activated_stellate,inDrop,2.2467535,-0.5873779
human4_lib3.final_cell_0260,activated_stellate,inDrop,1.7174561,-0.5030648
human1_lib2.final_cell_0612,activated_stellate,inDrop,2.1498225,-0.40869364
human3_lib2.final_cell_0760,activated_stellate,inDrop,0.90856034,-0.24288802
human2_lib2.final_cell_0386,activated_stellate,inDrop,2.6722596,-0.33232865
human3_lib4.final_cell_0684,activated_stellate,inDrop,1.0797838,0.6763674
human3_lib1.final_cell_0761,activated_stellate,inDrop,1.0342596,-0.09269958
human3_lib2.final_cell_0271,activated_stellate,inDrop,1.1546035,0.122037195
human3_lib2.final_cell_0239,activated_stellate,inDrop,1.2955879,0.39952764
human3_lib3.final_cell_0806,activated_stellate,inDrop,1.9278982,0.15739454
human3_lib1.final_cell_0361,activated_stellate,inDrop,0.9676127,0.14326958
human2_lib1.final_cell_0394,activated_stellate,inDrop,1.4412088,0.20562735
human3_lib3.final_cell_0523,activated_stellate,inDrop,1.7663865,0.3038901
human1_lib3.final_cell_0691,activated_stellate,inDrop,2.1611924,-0.40621576
human4_lib3.final_cell_0600,activated_stellate,inDrop,2.1886783,0.011621763
human3_lib1.final_cell_0653,activated_stellate,inDrop,0.99746376,-0.059807334
human1_lib1.final_cell_0045,activated_stellate,inDrop,1.8585094,-0.67843485
human2_lib1.final_cell_0523,activated_stellate,inDrop,1.9972674,-0.047106426
human3_lib2.final_cell_0847,activated_stellate,inDrop,1.2974195,0.27690658
human1_lib1.final_cell_0219,activated_stellate,inDrop,2.0100663,-0.06641815
human3_lib2.final_cell_0729,activated_stellate,inDrop,0.9579094,-0.06708097
human2_lib2.final_cell_0029,activated_stellate,inDrop,2.4941807,-0.38762224
human2_lib3.final_cell_0547,activated_stellate,inDrop,14.52391,2.3696725
human1_lib3.final_cell_0687,activated_stellate,inDrop,2.0128324,-0.18902592
human3_lib2.final_cell_0461,activated_stellate,inDrop,0.94449556,-0.09461957
human3_lib2.final_cell_0441,activated_stellate,inDrop,0.96017486,0.10583691
human2_lib1.final_cell_0471,activated_stellate,inDrop,2.4582303,-0.24398632
human2_lib1.final_cell_0143,activated_stellate,inDrop,2.5283055,-0.5732395
human3_lib3.final_cell_0554,activated_stellate,inDrop,1.2758989,0.38501593
human2_lib3.final_cell_0561,activated_stellate,inDrop,2.2607334,-0.41454306
human1_lib1.final_cell_0399,activated_stellate,inDrop,2.1116047,-0.4774506
human3_lib4.final_cell_0455,activated_stellate,inDrop,1.0963796,0.27413738
human3_lib2.final_cell_0492,activated_stellate,inDrop,0.8968779,0.14889261
human4_lib1.final_cell_0213,activated_stellate,inDrop,2.2127385,-0.3327977
