,celltype,tech,UMAP1,UMAP2
human3_lib4.final_cell_0103,acinar,inDrop,10.999069,-0.12666574
human3_lib2.final_cell_0036,acinar,inDrop,9.377602,1.678574
human3_lib1.final_cell_0505,acinar,inDrop,10.344292,-0.26757264
human3_lib2.final_cell_0267,acinar,inDrop,11.156693,0.49115962
human3_lib3.final_cell_0703,acinar,inDrop,9.653864,-1.2661842
human3_lib2.final_cell_0109,acinar,inDrop,8.672997,-0.124693386
human3_lib4.final_cell_0171,acinar,inDrop,8.970496,-0.8801343
human3_lib2.final_cell_0134,acinar,inDrop,10.670046,0.048900288
human1_lib2.final_cell_0582,acinar,inDrop,8.725209,-0.70976084
human3_lib1.final_cell_0212,acinar,inDrop,9.531109,-0.91466147
human3_lib2.final_cell_0675,acinar,inDrop,9.119233,0.7006189
human3_lib3.final_cell_0205,acinar,inDrop,10.539745,1.0179892
human3_lib4.final_cell_0184,acinar,inDrop,9.462235,0.4958717
human3_lib3.final_cell_0079,acinar,inDrop,9.757509,1.8403947
human3_lib2.final_cell_0060,acinar,inDrop,9.8762,0.44347844
human3_lib1.final_cell_0204,acinar,inDrop,9.716173,1.6307242
human3_lib4.final_cell_0070,acinar,inDrop,9.108911,1.3044025
human3_lib3.final_cell_0415,acinar,inDrop,8.961667,1.5688177
human3_lib3.final_cell_0208,acinar,inDrop,10.2141905,0.30693448
human3_lib1.final_cell_0038,acinar,inDrop,10.349754,1.3404697
human3_lib4.final_cell_0533,acinar,inDrop,9.768618,0.39558992
human1_lib3.final_cell_0231,acinar,inDrop,8.931258,-0.8141913
human3_lib3.final_cell_0066,acinar,inDrop,10.895148,0.25385636
human3_lib4.final_cell_0108,acinar,inDrop,9.909745,1.4862511
human3_lib3.final_cell_0301,acinar,inDrop,9.461279,1.5617921
human3_lib4.final_cell_0149,acinar,inDrop,9.797094,-1.3130009
human3_lib4.final_cell_0003,acinar,inDrop,10.614957,-0.255142
human3_lib3.final_cell_0266,acinar,inDrop,8.805481,1.3332264
human3_lib1.final_cell_0373,acinar,inDrop,10.677516,-0.8923121
human3_lib1.final_cell_0172,acinar,inDrop,8.325643,1.6344634
human3_lib2.final_cell_0003,acinar,inDrop,9.279142,-0.5730439
human3_lib3.final_cell_0166,acinar,inDrop,9.2589655,-0.04273283
human3_lib2.final_cell_0101,acinar,inDrop,10.521099,1.6948754
human3_lib2.final_cell_0277,acinar,inDrop,9.02927,1.2831597
human3_lib3.final_cell_0045,acinar,inDrop,10.636332,-0.4452176
human3_lib1.final_cell_0483,acinar,inDrop,9.673684,0.5792469
human3_lib4.final_cell_0575,acinar,inDrop,10.096988,-1.0042987
human3_lib4.final_cell_0519,acinar,inDrop,10.161916,-0.36180875
human3_lib4.final_cell_0512,acinar,inDrop,9.240463,0.67840457
human3_lib4.final_cell_0615,acinar,inDrop,8.168698,0.76967263
human3_lib4.final_cell_0555,acinar,inDrop,7.76964,0.23555985
human3_lib3.final_cell_0803,acinar,inDrop,9.128581,0.73634493
human3_lib1.final_cell_0013,acinar,inDrop,10.959244,0.94778115
human3_lib2.final_cell_0006,acinar,inDrop,10.671037,0.6939185
human3_lib1.final_cell_0300,acinar,inDrop,10.141597,-1.2475064
human3_lib4.final_cell_0155,acinar,inDrop,10.020799,-0.37218738
human3_lib1.final_cell_0307,acinar,inDrop,10.128312,1.9069909
human3_lib3.final_cell_0551,acinar,inDrop,9.123079,-0.5688267
human3_lib2.final_cell_0069,acinar,inDrop,9.033181,1.7532198
human3_lib3.final_cell_0111,acinar,inDrop,10.176938,1.3985963
human3_lib4.final_cell_0087,acinar,inDrop,10.576725,1.1291516
human3_lib2.final_cell_0299,acinar,inDrop,10.094571,-0.94320256
human3_lib2.final_cell_0108,acinar,inDrop,9.129639,1.3670374
human3_lib1.final_cell_0214,acinar,inDrop,8.951901,0.42493138
human3_lib2.final_cell_0107,acinar,inDrop,10.16564,-0.77349406
human3_lib4.final_cell_0742,acinar,inDrop,9.41486,-0.01433542
human1_lib3.final_cell_0043,acinar,inDrop,8.227964,0.9351993
human3_lib1.final_cell_0035,acinar,inDrop,9.258243,-0.46359664
human3_lib3.final_cell_0685,acinar,inDrop,10.284906,-0.07892324
human1_lib3.final_cell_0469,acinar,inDrop,7.7880173,2.2771194
human1_lib1.final_cell_0436,acinar,inDrop,8.616201,-0.5186633
human3_lib2.final_cell_0020,acinar,inDrop,10.312889,1.98306
human3_lib2.final_cell_0180,acinar,inDrop,9.681136,-1.168189
human3_lib3.final_cell_0139,acinar,inDrop,8.881781,1.0291646
human3_lib1.final_cell_0268,acinar,inDrop,10.267779,0.28580892
human3_lib4.final_cell_0746,acinar,inDrop,10.562576,-0.22684264
human3_lib1.final_cell_0006,acinar,inDrop,10.128608,1.8096852
human3_lib3.final_cell_0227,acinar,inDrop,9.588944,1.6257118
human3_lib3.final_cell_0059,acinar,inDrop,10.05256,1.9390737
human3_lib2.final_cell_0135,acinar,inDrop,10.158216,1.8565726
human3_lib2.final_cell_0027,acinar,inDrop,10.66764,1.6070668
human3_lib2.final_cell_0019,acinar,inDrop,10.915331,0.10171175
human3_lib4.final_cell_0783,acinar,inDrop,9.250248,0.19077364
human3_lib2.final_cell_0586,acinar,inDrop,9.682215,-0.68036497
human1_lib2.final_cell_0616,acinar,inDrop,8.50776,-0.37309894
human3_lib2.final_cell_0082,acinar,inDrop,10.595402,0.6576595
human3_lib1.final_cell_0022,acinar,inDrop,10.307163,-0.9433769
human1_lib3.final_cell_0020,acinar,inDrop,9.480831,0.24406566
human3_lib3.final_cell_0243,acinar,inDrop,10.451461,-0.13382874
human3_lib4.final_cell_0195,acinar,inDrop,10.386958,0.26403466
human3_lib3.final_cell_0019,acinar,inDrop,9.991794,-1.3720802
human3_lib4.final_cell_0131,acinar,inDrop,9.382841,0.91912335
human3_lib3.final_cell_0157,acinar,inDrop,9.550475,-0.06156153
human3_lib3.final_cell_0241,acinar,inDrop,9.64819,0.55275965
human1_lib1.final_cell_0029,acinar,inDrop,9.900804,-1.0644015
human3_lib3.final_cell_0031,acinar,inDrop,10.137977,-0.85563195
human3_lib3.final_cell_0651,acinar,inDrop,7.687745,2.8099878
human1_lib3.final_cell_0600,acinar,inDrop,8.513457,1.2055722
human3_lib1.final_cell_0439,acinar,inDrop,9.573866,-0.8869625
human3_lib3.final_cell_0068,acinar,inDrop,9.57086,0.9458959
human1_lib2.final_cell_0404,acinar,inDrop,8.825824,-0.6097237
human3_lib4.final_cell_0039,acinar,inDrop,9.996754,1.3917637
human3_lib2.final_cell_0800,acinar,inDrop,9.537947,0.82771164
human3_lib2.final_cell_0174,acinar,inDrop,10.172969,0.49074173
human3_lib4.final_cell_0076,acinar,inDrop,9.980525,-1.2812278
human1_lib2.final_cell_0111,acinar,inDrop,9.230354,1.0448962
human3_lib4.final_cell_0080,acinar,inDrop,9.997632,1.0448765
human3_lib1.final_cell_0050,acinar,inDrop,10.10743,0.17803732
human3_lib1.final_cell_0389,acinar,inDrop,9.626894,-1.1971477
human3_lib4.final_cell_0636,acinar,inDrop,7.509967,3.1098912
human3_lib1.final_cell_0131,acinar,inDrop,9.918091,0.5848515
human3_lib3.final_cell_0094,acinar,inDrop,10.513973,-0.4187648
human3_lib3.final_cell_0126,acinar,inDrop,10.012852,-0.5016865
human3_lib2.final_cell_0466,acinar,inDrop,9.902244,1.8535486
human3_lib1.final_cell_0360,acinar,inDrop,9.134858,-0.020351212
human3_lib4.final_cell_0005,acinar,inDrop,10.137248,-0.83939016
human3_lib3.final_cell_0060,acinar,inDrop,10.429252,1.3759236
human3_lib3.final_cell_0162,acinar,inDrop,10.306946,-0.8659868
human3_lib4.final_cell_0355,acinar,inDrop,10.212073,0.33935383
human3_lib2.final_cell_0226,acinar,inDrop,10.400592,1.6401044
human3_lib3.final_cell_0268,acinar,inDrop,10.033818,0.16047488
human3_lib2.final_cell_0421,acinar,inDrop,10.823866,-0.50248444
human3_lib4.final_cell_0111,acinar,inDrop,9.397868,0.3583516
human3_lib3.final_cell_0072,acinar,inDrop,9.140576,0.99966586
human3_lib2.final_cell_0093,acinar,inDrop,10.726555,-0.083655156
human3_lib4.final_cell_0371,acinar,inDrop,9.247367,1.3987536
human3_lib3.final_cell_0047,acinar,inDrop,10.987063,0.65941036
human3_lib3.final_cell_0272,acinar,inDrop,9.416949,0.52735204
human3_lib4.final_cell_0008,acinar,inDrop,10.279028,1.2655581
human3_lib4.final_cell_0549,acinar,inDrop,9.028609,1.4561838
human3_lib4.final_cell_0020,acinar,inDrop,11.105469,0.5895026
human3_lib2.final_cell_0078,acinar,inDrop,7.9378085,1.1759539
human3_lib4.final_cell_0207,acinar,inDrop,10.108916,-0.87677777
human3_lib1.final_cell_0063,acinar,inDrop,10.055951,0.2788901
human3_lib2.final_cell_0090,acinar,inDrop,9.324547,0.55702597
human3_lib1.final_cell_0014,acinar,inDrop,9.551856,1.2678474
human3_lib4.final_cell_0065,acinar,inDrop,10.217984,0.2889507
human3_lib3.final_cell_0004,acinar,inDrop,10.481418,0.32019606
human3_lib3.final_cell_0089,acinar,inDrop,9.541578,-0.5242912
human2_lib2.final_cell_0154,acinar,inDrop,7.092915,3.0595083
human3_lib2.final_cell_0076,acinar,inDrop,9.206499,1.5852311
human3_lib1.final_cell_0195,acinar,inDrop,8.4315405,0.15377769
human3_lib3.final_cell_0646,acinar,inDrop,9.476479,0.43900537
human3_lib2.final_cell_0608,acinar,inDrop,8.671575,1.6919179
human1_lib1.final_cell_0012,acinar,inDrop,10.379327,-0.50963163
human3_lib4.final_cell_0043,acinar,inDrop,10.593269,-0.57418907
human3_lib2.final_cell_0213,acinar,inDrop,9.463676,0.2474069
human3_lib2.final_cell_0033,acinar,inDrop,9.722284,0.21287595
human3_lib2.final_cell_0052,acinar,inDrop,10.5816765,1.4730732
human3_lib4.final_cell_0407,acinar,inDrop,8.811439,1.7418119
human3_lib3.final_cell_0207,acinar,inDrop,9.729747,1.4539706
human3_lib1.final_cell_0011,acinar,inDrop,10.878597,0.63670343
human3_lib3.final_cell_0355,acinar,inDrop,9.656923,0.6356486
human3_lib1.final_cell_0057,acinar,inDrop,9.562242,1.1148249
human3_lib4.final_cell_0056,acinar,inDrop,10.1706705,-0.9172877
human3_lib1.final_cell_0560,acinar,inDrop,9.088573,-0.41488785
human3_lib1.final_cell_0440,acinar,inDrop,9.058983,-0.5508962
human3_lib3.final_cell_0406,acinar,inDrop,9.414741,0.80626
human3_lib2.final_cell_0469,acinar,inDrop,9.82834,-1.2569865
human3_lib2.final_cell_0119,acinar,inDrop,10.635737,-0.119430855
human3_lib2.final_cell_0486,acinar,inDrop,9.60488,0.2977737
human3_lib1.final_cell_0196,acinar,inDrop,10.504816,-0.64168835
human3_lib1.final_cell_0119,acinar,inDrop,9.129271,0.7312371
human3_lib4.final_cell_0418,acinar,inDrop,10.028819,-0.6256675
human1_lib1.final_cell_0001,acinar,inDrop,8.684848,-0.509292
human3_lib1.final_cell_0326,acinar,inDrop,10.497544,1.0540241
human3_lib3.final_cell_0144,acinar,inDrop,8.584521,0.43900916
human3_lib3.final_cell_0176,acinar,inDrop,10.6057625,1.7394671
human3_lib4.final_cell_0044,acinar,inDrop,9.498511,1.7671087
human3_lib2.final_cell_0260,acinar,inDrop,9.770891,-1.1107619
human3_lib2.final_cell_0097,acinar,inDrop,10.66471,-0.9986356
human3_lib4.final_cell_0049,acinar,inDrop,10.42875,1.6125176
human3_lib4.final_cell_0146,acinar,inDrop,9.22128,1.2247715
human3_lib3.final_cell_0062,acinar,inDrop,9.378207,0.5944061
human3_lib1.final_cell_0084,acinar,inDrop,10.464854,-0.8032902
human1_lib3.final_cell_0143,acinar,inDrop,8.241237,0.7666301
human1_lib2.final_cell_0278,acinar,inDrop,9.813355,-1.176275
human3_lib3.final_cell_0192,acinar,inDrop,9.859714,0.60958445
human3_lib1.final_cell_0082,acinar,inDrop,9.663081,1.4726806
human3_lib4.final_cell_0029,acinar,inDrop,9.773759,1.8548886
human1_lib3.final_cell_0447,acinar,inDrop,9.590321,-1.0115907
human3_lib3.final_cell_0453,acinar,inDrop,9.903013,-1.1707318
human3_lib3.final_cell_0610,acinar,inDrop,9.609919,-0.09223583
human1_lib2.final_cell_0005,acinar,inDrop,9.90802,0.46504295
human3_lib4.final_cell_0142,acinar,inDrop,9.97902,-0.3733709
human3_lib3.final_cell_0203,acinar,inDrop,8.854774,-0.0301865
human1_lib3.final_cell_0541,acinar,inDrop,7.737009,1.272627
human3_lib3.final_cell_0029,acinar,inDrop,9.690227,0.6184624
human3_lib1.final_cell_0197,acinar,inDrop,10.592483,0.36139563
human3_lib2.final_cell_0158,acinar,inDrop,10.944984,0.6822066
human3_lib4.final_cell_0270,acinar,inDrop,10.373956,1.0165279
human3_lib3.final_cell_0096,acinar,inDrop,10.4998045,-0.25806448
human3_lib3.final_cell_0473,acinar,inDrop,9.754874,-1.01144
human3_lib4.final_cell_0665,acinar,inDrop,9.85873,-0.97666377
human3_lib4.final_cell_0794,acinar,inDrop,9.5664835,0.007125665
human3_lib2.final_cell_0017,acinar,inDrop,9.443184,0.3754109
human3_lib3.final_cell_0046,acinar,inDrop,10.727311,-0.15363856
human3_lib4.final_cell_0063,acinar,inDrop,10.432862,-0.92735654
human3_lib3.final_cell_0478,acinar,inDrop,9.99502,0.32670704
human3_lib4.final_cell_0032,acinar,inDrop,10.05828,1.5489874
human1_lib2.final_cell_0126,acinar,inDrop,9.541752,-0.58633065
human3_lib1.final_cell_0078,acinar,inDrop,10.664653,-0.2758434
human3_lib4.final_cell_0019,acinar,inDrop,9.006664,1.4721198
human3_lib1.final_cell_0150,acinar,inDrop,10.321473,1.9809247
human3_lib2.final_cell_0102,acinar,inDrop,9.910341,-1.0495065
human3_lib2.final_cell_0506,acinar,inDrop,9.335333,-0.9536945
human3_lib1.final_cell_0476,acinar,inDrop,9.143993,1.8208759
human3_lib1.final_cell_0603,acinar,inDrop,9.100834,-0.21038805
human3_lib4.final_cell_0064,acinar,inDrop,9.140509,0.5283292
human3_lib2.final_cell_0049,acinar,inDrop,9.617977,0.27994132
human3_lib2.final_cell_0763,acinar,inDrop,9.38409,1.0397661
human3_lib2.final_cell_0257,acinar,inDrop,10.149083,0.37197566
human1_lib3.final_cell_0025,acinar,inDrop,8.905753,-0.53134626
human1_lib3.final_cell_0628,acinar,inDrop,8.945547,-0.638916
human3_lib4.final_cell_0006,acinar,inDrop,9.456349,1.4522027
human3_lib1.final_cell_0089,acinar,inDrop,11.059234,0.5751033
human3_lib1.final_cell_0419,acinar,inDrop,10.008854,0.15861584
human3_lib4.final_cell_0126,acinar,inDrop,10.471399,-0.16883521
human3_lib4.final_cell_0002,acinar,inDrop,9.487292,0.9997116
human3_lib2.final_cell_0039,acinar,inDrop,9.588254,-0.07823174
human3_lib1.final_cell_0025,acinar,inDrop,10.732272,0.5261739
human3_lib4.final_cell_0106,acinar,inDrop,10.460164,0.4973889
human3_lib2.final_cell_0023,acinar,inDrop,8.940588,1.3557721
human3_lib3.final_cell_0795,acinar,inDrop,8.523652,0.9227965
human3_lib3.final_cell_0006,acinar,inDrop,10.102571,1.2167037
human3_lib1.final_cell_0625,acinar,inDrop,8.969107,-0.31971303
human3_lib4.final_cell_0342,acinar,inDrop,9.086875,0.42734957
human3_lib2.final_cell_0235,acinar,inDrop,9.390562,1.5916666
human3_lib1.final_cell_0698,acinar,inDrop,10.357198,-0.1413106
human3_lib2.final_cell_0266,acinar,inDrop,8.86219,0.81787306
human3_lib3.final_cell_0664,acinar,inDrop,9.762098,-1.3396826
human3_lib2.final_cell_0009,acinar,inDrop,9.836284,0.23822828
human3_lib1.final_cell_0168,acinar,inDrop,10.63179,-0.6642794
human3_lib3.final_cell_0467,acinar,inDrop,9.780899,-0.94293684
human1_lib3.final_cell_0007,acinar,inDrop,8.604784,0.42520815
human3_lib3.final_cell_0056,acinar,inDrop,9.878074,0.99034584
human3_lib1.final_cell_0484,acinar,inDrop,10.713059,0.106392846
human3_lib4.final_cell_0074,acinar,inDrop,9.80076,1.6241497
human3_lib1.final_cell_0732,acinar,inDrop,10.518734,-0.7895676
human4_lib1.final_cell_0115,acinar,inDrop,7.7121673,1.6482043
human3_lib4.final_cell_0706,acinar,inDrop,9.189699,0.22086652
human3_lib4.final_cell_0445,acinar,inDrop,9.523682,-0.5242153
human3_lib2.final_cell_0638,acinar,inDrop,9.278243,-0.08329136
human3_lib4.final_cell_0459,acinar,inDrop,9.026386,-0.7490929
human3_lib3.final_cell_0042,acinar,inDrop,10.7886915,1.2696327
human3_lib1.final_cell_0447,acinar,inDrop,8.991082,1.5302942
human3_lib4.final_cell_0170,acinar,inDrop,10.283598,-0.9583945
human3_lib4.final_cell_0356,acinar,inDrop,9.4746895,0.89334714
human1_lib3.final_cell_0508,acinar,inDrop,9.114746,1.1458114
human3_lib4.final_cell_0662,acinar,inDrop,9.341678,1.0564924
human3_lib3.final_cell_0536,acinar,inDrop,10.160727,1.4490521
human3_lib3.final_cell_0027,acinar,inDrop,10.637675,0.25757933
human3_lib1.final_cell_0349,acinar,inDrop,10.595548,-0.70467377
human3_lib4.final_cell_0012,acinar,inDrop,10.452565,1.1546494
human3_lib1.final_cell_0545,acinar,inDrop,9.578272,1.4952611
human3_lib1.final_cell_0010,acinar,inDrop,9.697459,-0.87557423
human3_lib2.final_cell_0002,acinar,inDrop,10.023339,0.9040358
human3_lib3.final_cell_0078,acinar,inDrop,10.153835,1.0070425
human3_lib1.final_cell_0015,acinar,inDrop,9.307704,0.63381684
human3_lib2.final_cell_0026,acinar,inDrop,9.617118,0.72715
human1_lib3.final_cell_0171,acinar,inDrop,8.529735,0.4781663
human3_lib3.final_cell_0002,acinar,inDrop,10.428903,1.3532543
human1_lib3.final_cell_0001,acinar,inDrop,9.949015,-0.9633976
human3_lib1.final_cell_0181,acinar,inDrop,9.090741,0.6382375
human2_lib1.final_cell_0050,activated_stellate,inDrop,1.6714026,8.638154
human1_lib3.final_cell_0313,activated_stellate,inDrop,1.6813519,8.416356
human1_lib3.final_cell_0288,activated_stellate,inDrop,1.0875561,8.016263
human3_lib1.final_cell_0747,activated_stellate,inDrop,0.49685645,8.545714
human1_lib3.final_cell_0005,activated_stellate,inDrop,1.5539455,8.323664
human1_lib3.final_cell_0151,activated_stellate,inDrop,1.3012024,8.185364
human4_lib1.final_cell_0493,activated_stellate,inDrop,0.5105483,7.6591206
human4_lib3.final_cell_0644,activated_stellate,inDrop,1.2631279,8.858425
human3_lib4.final_cell_0832,activated_stellate,inDrop,0.8900782,7.7318974
human4_lib3.final_cell_0590,activated_stellate,inDrop,1.7219838,8.558514
human1_lib3.final_cell_0013,activated_stellate,inDrop,1.2826726,7.9803467
human3_lib3.final_cell_0516,activated_stellate,inDrop,0.43535507,8.746828
human4_lib3.final_cell_0469,activated_stellate,inDrop,1.4836346,8.570656
human2_lib3.final_cell_0100,activated_stellate,inDrop,1.2310975,7.9269524
human2_lib3.final_cell_0488,activated_stellate,inDrop,1.4100633,7.9061117
human1_lib1.final_cell_0046,activated_stellate,inDrop,0.81191856,7.764362
human4_lib1.final_cell_0030,activated_stellate,inDrop,1.398953,8.936327
human2_lib2.final_cell_0308,activated_stellate,inDrop,1.5903438,8.442837
human3_lib1.final_cell_0262,activated_stellate,inDrop,0.4117435,8.086148
human3_lib1.final_cell_0397,activated_stellate,inDrop,0.68933,8.184488
human4_lib3.final_cell_0264,activated_stellate,inDrop,0.37929633,7.6741915
human3_lib3.final_cell_0915,activated_stellate,inDrop,0.2748907,7.9872217
human2_lib3.final_cell_0289,activated_stellate,inDrop,1.7776635,8.447793
human2_lib2.final_cell_0559,activated_stellate,inDrop,1.2816098,8.051699
human1_lib2.final_cell_0420,activated_stellate,inDrop,1.4536124,8.159594
human4_lib1.final_cell_0371,activated_stellate,inDrop,0.9287448,8.880919
human3_lib2.final_cell_0344,activated_stellate,inDrop,0.48788905,8.593843
human3_lib1.final_cell_0596,activated_stellate,inDrop,0.48665425,8.508242
human4_lib1.final_cell_0066,activated_stellate,inDrop,0.8118767,7.786518
human1_lib3.final_cell_0251,activated_stellate,inDrop,0.69590235,7.3863406
human3_lib2.final_cell_0650,activated_stellate,inDrop,0.69411653,8.679682
human2_lib3.final_cell_0240,activated_stellate,inDrop,1.5626798,8.462371
human4_lib3.final_cell_0287,activated_stellate,inDrop,1.5566213,8.658555
human1_lib2.final_cell_0475,activated_stellate,inDrop,1.1692712,7.7369184
human3_lib3.final_cell_0682,activated_stellate,inDrop,0.5289258,8.157606
human3_lib4.final_cell_0327,activated_stellate,inDrop,0.56493616,8.199694
human3_lib4.final_cell_0593,activated_stellate,inDrop,0.54530334,8.683451
human3_lib4.final_cell_0343,activated_stellate,inDrop,0.86792076,8.679152
human3_lib2.final_cell_0794,activated_stellate,inDrop,0.66384935,7.8995495
human3_lib2.final_cell_0651,activated_stellate,inDrop,0.8276951,8.563161
human3_lib3.final_cell_0154,activated_stellate,inDrop,0.6094273,8.2150755
human2_lib3.final_cell_0357,activated_stellate,inDrop,1.1490456,7.881335
human2_lib2.final_cell_0401,activated_stellate,inDrop,1.4843166,8.507847
human2_lib1.final_cell_0234,activated_stellate,inDrop,1.7598749,8.501217
human2_lib1.final_cell_0350,activated_stellate,inDrop,1.3812253,7.872415
human1_lib1.final_cell_0041,activated_stellate,inDrop,0.982064,7.928536
human4_lib1.final_cell_0400,activated_stellate,inDrop,1.6329492,8.669492
human4_lib3.final_cell_0396,activated_stellate,inDrop,1.4583261,8.755475
human1_lib3.final_cell_0271,activated_stellate,inDrop,0.67986983,7.5823393
human3_lib4.final_cell_0675,activated_stellate,inDrop,0.7183249,8.153189
human3_lib1.final_cell_0499,activated_stellate,inDrop,1.3654095,8.146779
human4_lib1.final_cell_0128,activated_stellate,inDrop,1.1888546,8.2902155
human4_lib3.final_cell_0260,activated_stellate,inDrop,0.8021061,7.933402
human1_lib2.final_cell_0612,activated_stellate,inDrop,0.6206206,7.5838547
human3_lib2.final_cell_0760,activated_stellate,inDrop,0.33502418,7.9222193
human2_lib2.final_cell_0386,activated_stellate,inDrop,1.3511378,7.9450126
human3_lib4.final_cell_0684,activated_stellate,inDrop,0.49258807,7.4255605
human3_lib1.final_cell_0761,activated_stellate,inDrop,0.43241417,7.858909
human3_lib2.final_cell_0271,activated_stellate,inDrop,0.5597455,8.325457
human3_lib2.final_cell_0239,activated_stellate,inDrop,0.4976053,8.416788
human3_lib3.final_cell_0806,activated_stellate,inDrop,1.7310567,8.7058325
human3_lib1.final_cell_0361,activated_stellate,inDrop,0.7946828,8.706429
human2_lib1.final_cell_0394,activated_stellate,inDrop,0.7346625,8.6682625
human3_lib3.final_cell_0523,activated_stellate,inDrop,1.4658936,8.767807
human1_lib3.final_cell_0691,activated_stellate,inDrop,1.0997012,7.7961664
human4_lib3.final_cell_0600,activated_stellate,inDrop,1.4583769,8.871306
human3_lib1.final_cell_0653,activated_stellate,inDrop,0.35803935,8.536904
human1_lib1.final_cell_0045,activated_stellate,inDrop,1.0087014,8.054868
human2_lib1.final_cell_0523,activated_stellate,inDrop,1.4722166,8.602001
human3_lib2.final_cell_0847,activated_stellate,inDrop,0.9566609,8.565583
human1_lib1.final_cell_0219,activated_stellate,inDrop,1.5913992,8.267692
human3_lib2.final_cell_0729,activated_stellate,inDrop,0.59912515,8.728775
human2_lib2.final_cell_0029,activated_stellate,inDrop,1.4526805,8.331646
human2_lib3.final_cell_0547,activated_stellate,inDrop,1.4953601,-0.025993736
human1_lib3.final_cell_0687,activated_stellate,inDrop,1.1380032,7.6798882
human3_lib2.final_cell_0461,activated_stellate,inDrop,0.40839076,8.217598
human3_lib2.final_cell_0441,activated_stellate,inDrop,0.3941094,8.48365
human2_lib1.final_cell_0471,activated_stellate,inDrop,1.2771566,8.363601
human2_lib1.final_cell_0143,activated_stellate,inDrop,1.3865839,8.11238
human3_lib3.final_cell_0554,activated_stellate,inDrop,0.722755,8.492202
human2_lib3.final_cell_0561,activated_stellate,inDrop,1.1391788,7.6505327
human1_lib1.final_cell_0399,activated_stellate,inDrop,1.0312977,7.729933
human3_lib4.final_cell_0455,activated_stellate,inDrop,0.6217313,8.539764
human3_lib2.final_cell_0492,activated_stellate,inDrop,0.4314418,8.206384
human4_lib1.final_cell_0213,activated_stellate,inDrop,1.3763362,9.009313
human1_lib2.final_cell_0324,activated_stellate,inDrop,-0.03214442,7.833924
human2_lib3.final_cell_0057,activated_stellate,inDrop,-4.8629737,-0.97380847
human3_lib1.final_cell_0669,activated_stellate,inDrop,0.35225642,8.003491
human3_lib3.final_cell_0283,activated_stellate,inDrop,0.4270682,8.519262
human3_lib2.final_cell_0416,activated_stellate,inDrop,1.004067,8.789832
human2_lib1.final_cell_0444,activated_stellate,inDrop,1.3246397,7.953892
