CellID,celltype,tech,UMAP1,UMAP2
D31.1_21,acinar,celseq2,17.108978,-8.343813
human3_lib3.final_cell_0205,acinar,inDrop,6.1692,-13.664296
human3_lib4.final_cell_0184,acinar,inDrop,5.664165,-13.011678
human3_lib3.final_cell_0079,acinar,inDrop,5.504468,-12.166353
human3_lib2.final_cell_0060,acinar,inDrop,6.3062277,-13.606438
human3_lib1.final_cell_0204,acinar,inDrop,5.9507484,-12.648851
HP1506401_N9,acinar,smartseq2,15.9155445,-9.384919
HP1526901T2D_H2,acinar,smartseq2,15.470168,-7.693128
human3_lib4.final_cell_0070,acinar,inDrop,5.0372987,-12.729757
human3_lib3.final_cell_0415,acinar,inDrop,5.198136,-13.442764
HP1525301T2D_F10,acinar,smartseq2,15.282711,-7.5473166
D31.5_69,acinar,celseq2,16.901964,-7.749715
human3_lib3.final_cell_0208,acinar,inDrop,6.222235,-14.267028
human3_lib1.final_cell_0038,acinar,inDrop,6.1921806,-12.772989
human3_lib4.final_cell_0533,acinar,inDrop,5.015296,-14.8461075
human1_lib3.final_cell_0231,acinar,inDrop,5.435424,-14.160682
HP1504101T2D_C11,acinar,smartseq2,15.208355,-8.013761
human3_lib3.final_cell_0066,acinar,inDrop,6.5558815,-14.011988
human3_lib4.final_cell_0108,acinar,inDrop,6.2011185,-13.4806795
D30.7_1,acinar,celseq2,15.932507,-8.256183
human3_lib3.final_cell_0301,acinar,inDrop,5.4590883,-13.05673
human3_lib4.final_cell_0149,acinar,inDrop,5.792712,-15.26621
HP1508501T2D_B14,acinar,smartseq2,15.117077,-8.517167
human3_lib4.final_cell_0003,acinar,inDrop,6.8045206,-14.423946
human3_lib3.final_cell_0266,acinar,inDrop,5.3453593,-12.7040205
human3_lib1.final_cell_0373,acinar,inDrop,5.444338,-15.779361
D30.7_24,acinar,celseq2,16.959593,-7.9031878
human3_lib1.final_cell_0172,acinar,inDrop,4.681141,-12.369881
human3_lib2.final_cell_0003,acinar,inDrop,5.5723896,-13.153003
AZ_F6,acinar,smartseq2,15.935244,-8.568935
HP1508501T2D_I10,acinar,smartseq2,15.024876,-8.362197
human3_lib3.final_cell_0166,acinar,inDrop,5.4393,-14.236329
human3_lib2.final_cell_0101,acinar,inDrop,6.4602046,-12.923601
HP1508501T2D_G17,acinar,smartseq2,15.465427,-8.334943
HP1525301T2D_L5,acinar,smartseq2,15.7195425,-7.7264185
human3_lib2.final_cell_0277,acinar,inDrop,5.048559,-12.551431
D28.6_63,acinar,celseq2,16.170614,-8.184646
human3_lib3.final_cell_0045,acinar,inDrop,6.200465,-14.639541
HP1502401_G18,acinar,smartseq2,16.125914,-7.6675053
human3_lib1.final_cell_0483,acinar,inDrop,5.1664977,-14.380847
human3_lib4.final_cell_0575,acinar,inDrop,5.568818,-15.60871
human3_lib4.final_cell_0519,acinar,inDrop,5.283618,-15.173895
human3_lib4.final_cell_0512,acinar,inDrop,5.115022,-13.88893
human3_lib4.final_cell_0615,acinar,inDrop,5.314777,-15.678565
human3_lib4.final_cell_0555,acinar,inDrop,4.6330605,-13.935261
human3_lib3.final_cell_0803,acinar,inDrop,4.994009,-14.228912
human3_lib1.final_cell_0013,acinar,inDrop,6.711002,-13.296077
D31.2_75,acinar,celseq2,16.355837,-8.65881
HP1506401_B14,acinar,smartseq2,15.934558,-9.348126
human3_lib2.final_cell_0006,acinar,inDrop,6.741021,-13.906634
human3_lib1.final_cell_0300,acinar,inDrop,5.4964256,-15.695286
D30.3_91,acinar,celseq2,16.138474,-7.6464396
human3_lib4.final_cell_0155,acinar,inDrop,6.0638165,-14.419392
human3_lib1.final_cell_0307,acinar,inDrop,5.6919217,-13.259792
human3_lib3.final_cell_0551,acinar,inDrop,5.374537,-14.9326935
human3_lib2.final_cell_0069,acinar,inDrop,5.387328,-12.325894
human3_lib3.final_cell_0111,acinar,inDrop,6.290771,-12.5174
human3_lib4.final_cell_0087,acinar,inDrop,6.3752065,-13.451474
human3_lib2.final_cell_0299,acinar,inDrop,6.2180967,-15.218663
human3_lib2.final_cell_0108,acinar,inDrop,5.107048,-12.499198
HP1506401_J2,acinar,smartseq2,15.201436,-8.661376
D31.5_70,acinar,celseq2,16.797941,-8.776889
human3_lib1.final_cell_0214,acinar,inDrop,5.2781267,-15.31399
human3_lib2.final_cell_0107,acinar,inDrop,6.0993333,-14.593127
human3_lib4.final_cell_0742,acinar,inDrop,5.007387,-14.828935
human1_lib3.final_cell_0043,acinar,inDrop,4.93543,-13.13557
human3_lib1.final_cell_0035,acinar,inDrop,5.4576097,-13.561018
human3_lib3.final_cell_0685,acinar,inDrop,5.2285295,-15.127986
human1_lib3.final_cell_0469,acinar,inDrop,1.8350242,-9.722481
HP1502401_C1,acinar,smartseq2,15.687634,-7.4771614
HP1506401_N5,acinar,smartseq2,16.097075,-9.351794
D31.7_77,acinar,celseq2,16.600737,-8.591098
human1_lib1.final_cell_0436,acinar,inDrop,5.044543,-14.035621
D31.6_9,acinar,celseq2,16.295164,-7.8471923
human3_lib2.final_cell_0020,acinar,inDrop,6.1117845,-12.765953
human3_lib2.final_cell_0180,acinar,inDrop,5.6126423,-15.061648
human3_lib3.final_cell_0139,acinar,inDrop,5.2131853,-13.445379
D28.3_25,acinar,celseq2,16.25712,-8.567653
human3_lib1.final_cell_0268,acinar,inDrop,5.8542075,-13.946296
human3_lib4.final_cell_0746,acinar,inDrop,5.16681,-15.426344
human3_lib1.final_cell_0006,acinar,inDrop,5.465756,-12.1835785
human3_lib3.final_cell_0227,acinar,inDrop,5.2746534,-12.901581
human3_lib3.final_cell_0059,acinar,inDrop,5.801331,-12.481564
HP1502401_J2,acinar,smartseq2,15.905173,-7.718189
human3_lib2.final_cell_0135,acinar,inDrop,6.00851,-12.532018
D28.7_51,acinar,celseq2,15.854813,-8.247312
HP1506401_L22,acinar,smartseq2,16.769203,-9.3431835
D31.4_70,acinar,celseq2,15.410522,-8.149014
human3_lib2.final_cell_0027,acinar,inDrop,6.438082,-12.853415
human3_lib2.final_cell_0019,acinar,inDrop,6.832092,-14.20773
human3_lib4.final_cell_0783,acinar,inDrop,4.9518757,-14.505469
D31.6_53,acinar,celseq2,15.882971,-7.888236
human3_lib2.final_cell_0586,acinar,inDrop,5.1138983,-15.044869
D28.4_63,acinar,celseq2,16.350288,-9.253544
D28.3_91,acinar,celseq2,15.921243,-8.142587
HP1508501T2D_F21,acinar,smartseq2,15.702125,-7.878872
human1_lib2.final_cell_0616,acinar,inDrop,4.7820315,-14.812901
human3_lib2.final_cell_0082,acinar,inDrop,6.199554,-13.348044
human3_lib1.final_cell_0022,acinar,inDrop,6.2059393,-14.206803
human1_lib3.final_cell_0020,acinar,inDrop,5.652996,-13.866735
human3_lib3.final_cell_0243,acinar,inDrop,5.521071,-14.181608
human3_lib4.final_cell_0195,acinar,inDrop,6.3613515,-14.117194
HP1508501T2D_A11,acinar,smartseq2,15.888604,-8.233475
D31.3_73,acinar,celseq2,16.820337,-8.721408
human3_lib3.final_cell_0019,acinar,inDrop,5.9985404,-15.227985
human3_lib4.final_cell_0131,acinar,inDrop,5.700922,-12.652869
human3_lib3.final_cell_0157,acinar,inDrop,5.395872,-13.965954
human3_lib3.final_cell_0241,acinar,inDrop,5.8398714,-13.522259
human1_lib1.final_cell_0029,acinar,inDrop,5.38561,-15.061167
human3_lib3.final_cell_0031,acinar,inDrop,6.16392,-14.496491
HP1526901T2D_K17,acinar,smartseq2,15.378734,-7.833603
D28.4_4,acinar,celseq2,15.039003,-8.066406
HP1506401_O21,acinar,smartseq2,15.356328,-8.9823265
D31.6_21,acinar,celseq2,16.854828,-9.191078
human3_lib3.final_cell_0651,acinar,inDrop,1.6453347,-9.258571
human1_lib3.final_cell_0600,acinar,inDrop,4.85714,-13.127315
human3_lib1.final_cell_0439,acinar,inDrop,5.2508483,-15.34902
human3_lib3.final_cell_0068,acinar,inDrop,6.269563,-13.128076
human1_lib2.final_cell_0404,acinar,inDrop,4.8185263,-14.163144
D30.5_36,acinar,celseq2,15.193133,-7.4017973
human3_lib4.final_cell_0039,acinar,inDrop,5.865767,-12.611001
D28.5_77,acinar,celseq2,16.903297,-8.394306
human3_lib2.final_cell_0800,acinar,inDrop,4.948067,-14.252101
D30.8_63,acinar,celseq2,16.377264,-7.4896355
human3_lib2.final_cell_0174,acinar,inDrop,6.524363,-13.584802
human3_lib4.final_cell_0076,acinar,inDrop,5.957053,-15.03009
human1_lib2.final_cell_0111,acinar,inDrop,4.9958906,-13.219486
human3_lib4.final_cell_0080,acinar,inDrop,6.0671225,-13.433851
human3_lib1.final_cell_0050,acinar,inDrop,6.051896,-13.820934
human3_lib1.final_cell_0389,acinar,inDrop,5.6062922,-15.195307
human3_lib4.final_cell_0636,acinar,inDrop,2.0607624,-9.679866
human3_lib1.final_cell_0131,acinar,inDrop,6.075988,-13.276704
D30.4_81,acinar,celseq2,16.606977,-9.4285345
D31.7_11,acinar,celseq2,16.750893,-8.482762
human3_lib3.final_cell_0094,acinar,inDrop,6.3846626,-14.019393
human3_lib3.final_cell_0126,acinar,inDrop,6.018065,-14.216759
D31.8_11,acinar,celseq2,16.876009,-8.105126
human3_lib2.final_cell_0466,acinar,inDrop,5.9183593,-12.963734
human3_lib1.final_cell_0360,acinar,inDrop,5.1243773,-14.595748
D31.5_4,acinar,celseq2,17.130987,-8.22232
human3_lib4.final_cell_0005,acinar,inDrop,6.3765597,-14.760014
human3_lib3.final_cell_0060,acinar,inDrop,6.1081266,-12.869518
human3_lib3.final_cell_0162,acinar,inDrop,5.855519,-15.36429
human3_lib4.final_cell_0355,acinar,inDrop,5.1726165,-15.789452
human3_lib2.final_cell_0226,acinar,inDrop,6.4245806,-13.2838745
D28.5_54,acinar,celseq2,16.222782,-8.246951
HP1506401_B5,acinar,smartseq2,15.153831,-8.648957
human3_lib3.final_cell_0268,acinar,inDrop,6.423641,-14.672093
human3_lib2.final_cell_0421,acinar,inDrop,5.762921,-15.361712
human3_lib4.final_cell_0111,acinar,inDrop,6.220816,-13.607795
human3_lib3.final_cell_0072,acinar,inDrop,5.5394683,-12.6652155
HP1525301T2D_F5,acinar,smartseq2,15.11194,-7.6483955
human3_lib2.final_cell_0093,acinar,inDrop,6.229575,-13.944136
human3_lib4.final_cell_0371,acinar,inDrop,5.433102,-13.308009
D30.2_1,acinar,celseq2,16.570663,-8.710803
human3_lib3.final_cell_0047,acinar,inDrop,6.804903,-13.657557
HP1506401_N15,acinar,smartseq2,16.143461,-9.192016
human3_lib3.final_cell_0272,acinar,inDrop,5.7082987,-13.61763
human3_lib4.final_cell_0008,acinar,inDrop,6.2406754,-12.461919
human3_lib4.final_cell_0549,acinar,inDrop,4.9740553,-12.9591465
human3_lib4.final_cell_0020,acinar,inDrop,6.946384,-14.113389
HP1506401_L11,acinar,smartseq2,16.146776,-9.307853
human3_lib2.final_cell_0078,acinar,inDrop,4.89306,-12.355525
human3_lib4.final_cell_0207,acinar,inDrop,5.597701,-15.446398
human3_lib1.final_cell_0063,acinar,inDrop,6.4315186,-13.707841
human3_lib2.final_cell_0090,acinar,inDrop,5.598837,-12.81598
human3_lib1.final_cell_0014,acinar,inDrop,6.037575,-12.21465
human3_lib4.final_cell_0065,acinar,inDrop,6.0198007,-14.173003
human3_lib3.final_cell_0004,acinar,inDrop,6.319795,-13.906894
HP1506401_P17,acinar,smartseq2,16.473362,-9.324488
human3_lib3.final_cell_0089,acinar,inDrop,5.9634523,-14.139295
human2_lib2.final_cell_0154,acinar,inDrop,2.8988,-9.888321
HP1506401_G14,acinar,smartseq2,15.332503,-9.062617
D28.1_87,acinar,celseq2,16.075504,-9.154318
human3_lib2.final_cell_0076,acinar,inDrop,5.357042,-12.356269
HP1506401_O18,acinar,smartseq2,16.061134,-9.337848
human3_lib1.final_cell_0195,acinar,inDrop,5.400961,-13.589548
D28.3_31,acinar,celseq2,16.747509,-9.30615
HP1525301T2D_D10,acinar,smartseq2,16.073385,-7.949573
human3_lib3.final_cell_0646,acinar,inDrop,5.0683575,-14.891499
HP1508501T2D_O7,acinar,smartseq2,16.115583,-8.252311
human3_lib2.final_cell_0608,acinar,inDrop,4.92111,-12.883335
human1_lib1.final_cell_0012,acinar,inDrop,6.1401362,-14.333451
D30.2_17,acinar,celseq2,16.053604,-7.4309115
D30.3_45,acinar,celseq2,16.986687,-8.082185
human3_lib4.final_cell_0043,acinar,inDrop,5.9769635,-14.591517
human3_lib2.final_cell_0213,acinar,inDrop,6.117275,-13.864454
AZ_H10,acinar,smartseq2,15.291913,-7.717524
human3_lib2.final_cell_0033,acinar,inDrop,6.2845707,-13.450297
human3_lib2.final_cell_0052,acinar,inDrop,6.4571705,-12.9677105
human3_lib4.final_cell_0407,acinar,inDrop,4.8133163,-12.708982
human3_lib3.final_cell_0207,acinar,inDrop,5.314963,-12.891191
human3_lib1.final_cell_0011,acinar,inDrop,6.6499696,-13.628037
human3_lib3.final_cell_0355,acinar,inDrop,6.0899,-14.188073
D31.3_40,acinar,celseq2,17.071222,-8.246769
HP1506401_N1,acinar,smartseq2,15.576444,-8.347632
D28.4_86,acinar,celseq2,15.869361,-8.636062
human3_lib1.final_cell_0057,acinar,inDrop,5.151979,-12.628447
human3_lib4.final_cell_0056,acinar,inDrop,6.3259106,-14.717172
human3_lib1.final_cell_0560,acinar,inDrop,5.0692916,-14.402679
human3_lib1.final_cell_0440,acinar,inDrop,4.922506,-14.512724
human3_lib3.final_cell_0406,acinar,inDrop,5.520322,-14.095436
human3_lib2.final_cell_0469,acinar,inDrop,5.4647307,-15.642806
HP1502401_E20,acinar,smartseq2,15.52019,-7.819916
human3_lib2.final_cell_0119,acinar,inDrop,6.6668134,-14.014009
HP1526901T2D_N4,acinar,smartseq2,15.964137,-8.2471895
D28.2_42,acinar,celseq2,15.748026,-8.435226
human3_lib2.final_cell_0486,acinar,inDrop,5.120609,-14.456149
D30.2_43,acinar,celseq2,16.333218,-7.922929
human3_lib1.final_cell_0196,acinar,inDrop,6.549814,-14.552321
human3_lib1.final_cell_0119,acinar,inDrop,5.5538526,-12.729755
human3_lib4.final_cell_0418,acinar,inDrop,5.309945,-15.221963
HP1525301T2D_C7,acinar,smartseq2,15.198522,-7.6033373
D31.8_27,acinar,celseq2,17.085932,-8.205669
HP1508501T2D_N13,acinar,smartseq2,15.373085,-8.369146
human1_lib1.final_cell_0001,acinar,inDrop,4.95406,-13.4542465
human3_lib1.final_cell_0326,acinar,inDrop,5.6162477,-13.689204
human3_lib3.final_cell_0144,acinar,inDrop,5.1729794,-12.682489
human3_lib3.final_cell_0176,acinar,inDrop,5.683866,-13.593536
human3_lib4.final_cell_0044,acinar,inDrop,5.273907,-12.345594
human3_lib2.final_cell_0260,acinar,inDrop,5.6261053,-15.264222
human3_lib2.final_cell_0097,acinar,inDrop,6.507839,-14.725344
human3_lib4.final_cell_0049,acinar,inDrop,6.3514056,-13.027343
human3_lib4.final_cell_0146,acinar,inDrop,5.3083735,-12.615438
human3_lib3.final_cell_0062,acinar,inDrop,5.7835093,-12.73474
HP1506401_E18,acinar,smartseq2,15.10071,-8.769707
human3_lib1.final_cell_0084,acinar,inDrop,6.249804,-14.944402
human1_lib3.final_cell_0143,acinar,inDrop,5.4077473,-13.660931
human1_lib2.final_cell_0278,acinar,inDrop,5.2293625,-14.88679
human3_lib3.final_cell_0192,acinar,inDrop,5.9133825,-13.6094
human3_lib1.final_cell_0082,acinar,inDrop,5.498133,-12.568758
human3_lib4.final_cell_0029,acinar,inDrop,5.6387515,-12.167311
human1_lib3.final_cell_0447,acinar,inDrop,5.2113442,-14.792471
human3_lib3.final_cell_0453,acinar,inDrop,5.4564195,-15.51854
human3_lib3.final_cell_0610,acinar,inDrop,5.4560585,-15.421585
human1_lib2.final_cell_0005,acinar,inDrop,5.629553,-13.682565
human3_lib4.final_cell_0142,acinar,inDrop,6.47139,-13.800469
HP1506401_M8,acinar,smartseq2,15.622871,-8.594906
human3_lib3.final_cell_0203,acinar,inDrop,5.4404516,-12.884225
human1_lib3.final_cell_0541,acinar,inDrop,4.5479074,-12.927838
human3_lib3.final_cell_0029,acinar,inDrop,6.0027328,-12.577564
D28.4_54,acinar,celseq2,15.20645,-7.9214096
D28.4_67,acinar,celseq2,16.020548,-7.809326
D28.2_87,acinar,celseq2,15.4259615,-7.7504873
D28.7_62,acinar,celseq2,15.529248,-7.686503
human3_lib1.final_cell_0197,acinar,inDrop,6.100708,-13.48614
HP1508501T2D_D18,acinar,smartseq2,15.039723,-7.717792
human3_lib2.final_cell_0158,acinar,inDrop,7.0025806,-14.146582
HP1504101T2D_K19,acinar,smartseq2,15.18795,-8.116739
human3_lib4.final_cell_0270,acinar,inDrop,5.8992577,-13.74671
human3_lib3.final_cell_0096,acinar,inDrop,6.183428,-14.630593
human3_lib3.final_cell_0473,acinar,inDrop,5.21951,-15.447444
human3_lib4.final_cell_0665,acinar,inDrop,5.1566153,-15.032946
human3_lib4.final_cell_0794,acinar,inDrop,5.279747,-15.823684
D29.7_49,acinar,celseq2,16.36752,-8.553919
human3_lib2.final_cell_0017,acinar,inDrop,5.736479,-12.933022
human3_lib3.final_cell_0046,acinar,inDrop,6.1229997,-14.185782
human3_lib4.final_cell_0063,acinar,inDrop,6.4079213,-14.822101
human3_lib3.final_cell_0478,acinar,inDrop,5.487987,-15.5036
human3_lib4.final_cell_0032,acinar,inDrop,6.0648527,-12.500766
human1_lib2.final_cell_0126,acinar,inDrop,5.210301,-14.708439
HP1506401_C7,acinar,smartseq2,15.081243,-8.511561
human3_lib1.final_cell_0078,acinar,inDrop,6.395767,-14.442662
human3_lib4.final_cell_0019,acinar,inDrop,5.241585,-12.176026
human3_lib1.final_cell_0150,acinar,inDrop,5.7693624,-13.061632
human3_lib2.final_cell_0102,acinar,inDrop,6.209477,-14.901548
human3_lib2.final_cell_0506,acinar,inDrop,5.182585,-14.960907
human3_lib1.final_cell_0476,acinar,inDrop,5.25938,-12.8821745
human3_lib1.final_cell_0603,acinar,inDrop,4.853109,-14.48379
HP1525301T2D_C23,acinar,smartseq2,16.018923,-7.999004
human3_lib4.final_cell_0064,acinar,inDrop,5.423737,-13.234279
D31.2_53,acinar,celseq2,15.9859915,-7.7958674
human3_lib2.final_cell_0049,acinar,inDrop,6.251761,-14.252653
human3_lib2.final_cell_0763,acinar,inDrop,5.0020394,-14.074726
human3_lib2.final_cell_0257,acinar,inDrop,5.6202803,-15.082606
HP1526901T2D_I12,acinar,smartseq2,15.337719,-7.6538634
human1_lib3.final_cell_0025,acinar,inDrop,4.9008756,-13.656291
human1_lib3.final_cell_0628,acinar,inDrop,4.933313,-15.246402
human3_lib4.final_cell_0006,acinar,inDrop,5.5355797,-12.102844
human3_lib1.final_cell_0089,acinar,inDrop,6.8875875,-13.8305855
human3_lib1.final_cell_0419,acinar,inDrop,5.57555,-14.734256
human3_lib4.final_cell_0126,acinar,inDrop,6.3672247,-14.372456
human3_lib4.final_cell_0002,acinar,inDrop,5.8739424,-12.7730255
human3_lib2.final_cell_0039,acinar,inDrop,5.8555703,-13.415222
HP1506401_K6,acinar,smartseq2,15.106847,-8.423485
D31.2_87,acinar,celseq2,16.528097,-7.535097
D30.1_72,acinar,celseq2,16.436026,-8.534718
human3_lib1.final_cell_0025,acinar,inDrop,6.6087584,-13.32304
human3_lib4.final_cell_0106,acinar,inDrop,6.295768,-13.913235
human3_lib2.final_cell_0023,acinar,inDrop,5.367466,-12.145917
D31.2_26,acinar,celseq2,16.873693,-9.276313
HP1502401_M8,acinar,smartseq2,16.23012,-7.676139
human3_lib3.final_cell_0795,acinar,inDrop,5.260136,-13.757271
human3_lib3.final_cell_0006,acinar,inDrop,5.66362,-12.446521
human3_lib1.final_cell_0625,acinar,inDrop,4.9126606,-13.948831
human3_lib4.final_cell_0342,acinar,inDrop,5.592217,-12.843503
HP1506401_B6,acinar,smartseq2,15.438033,-8.387857
D31.6_13,acinar,celseq2,16.559484,-8.227646
human3_lib2.final_cell_0235,acinar,inDrop,5.154273,-12.501686
D31.3_23,acinar,celseq2,16.881037,-7.8489184
HP1502401_K12,acinar,smartseq2,16.34951,-7.4900355
human3_lib1.final_cell_0698,acinar,inDrop,5.4593134,-15.507956
human3_lib2.final_cell_0266,acinar,inDrop,5.34808,-13.62826
human3_lib3.final_cell_0664,acinar,inDrop,5.52573,-15.32896
human3_lib2.final_cell_0009,acinar,inDrop,5.657863,-12.980761
human3_lib1.final_cell_0168,acinar,inDrop,6.3792887,-14.913025
HP1504101T2D_I6,acinar,smartseq2,15.479485,-7.866736
human3_lib3.final_cell_0467,acinar,inDrop,5.991748,-14.98479
human1_lib3.final_cell_0007,acinar,inDrop,5.114243,-13.256178
human3_lib3.final_cell_0056,acinar,inDrop,6.006068,-13.282141
human3_lib1.final_cell_0484,acinar,inDrop,5.780418,-15.125974
human3_lib4.final_cell_0074,acinar,inDrop,5.772988,-12.3075
D31.7_9,acinar,celseq2,17.103683,-8.016913
human3_lib1.final_cell_0732,acinar,inDrop,5.327512,-15.770999
human4_lib1.final_cell_0115,acinar,inDrop,3.7514474,-11.706241
human3_lib4.final_cell_0706,acinar,inDrop,5.1268964,-14.8063135
human3_lib4.final_cell_0445,acinar,inDrop,5.0460653,-14.512563
human3_lib2.final_cell_0638,acinar,inDrop,5.2916245,-14.68269
human3_lib4.final_cell_0459,acinar,inDrop,5.111406,-14.881112
human3_lib3.final_cell_0042,acinar,inDrop,6.4771605,-13.392059
human3_lib1.final_cell_0447,acinar,inDrop,5.7236633,-13.1920595
human3_lib4.final_cell_0170,acinar,inDrop,6.4665065,-14.834635
D28.6_74,acinar,celseq2,16.026031,-8.370603
human3_lib4.final_cell_0356,acinar,inDrop,5.598972,-13.698205
human1_lib3.final_cell_0508,acinar,inDrop,5.1113877,-13.6424265
human3_lib4.final_cell_0662,acinar,inDrop,5.3558197,-13.973492
human3_lib3.final_cell_0536,acinar,inDrop,5.414684,-13.895049
human3_lib3.final_cell_0027,acinar,inDrop,6.820857,-14.424996
D31.6_66,acinar,celseq2,16.330423,-8.843651
human3_lib1.final_cell_0349,acinar,inDrop,6.177959,-15.0785265
human3_lib4.final_cell_0012,acinar,inDrop,6.282909,-12.57255
D28.6_4,acinar,celseq2,15.46921,-7.8438325
HP1506401_J14,acinar,smartseq2,15.643907,-8.302178
D28.7_75,acinar,celseq2,17.118336,-7.9843445
human3_lib1.final_cell_0545,acinar,inDrop,5.239158,-14.182069
D31.1_7,acinar,celseq2,17.13805,-8.194675
human3_lib1.final_cell_0010,acinar,inDrop,5.964713,-13.816112
