CellID,celltype,tech,UMAP1,UMAP2
human3_lib2.final_cell_0069-0,acinar,inDrop,-3.3787699,4.5635138
human3_lib3.final_cell_0111-0,acinar,inDrop,-3.4766893,4.9379387
human3_lib4.final_cell_0087-0,acinar,inDrop,-3.8739579,5.4272513
human3_lib2.final_cell_0299-0,acinar,inDrop,-3.678207,6.878438
human3_lib2.final_cell_0108-0,acinar,inDrop,-4.760371,5.108223
human3_lib1.final_cell_0214-0,acinar,inDrop,-3.5175707,5.9405274
human3_lib2.final_cell_0107-0,acinar,inDrop,-4.245868,6.9911737
human3_lib4.final_cell_0742-0,acinar,inDrop,-4.2022476,5.819029
human1_lib3.final_cell_0043-0,acinar,inDrop,-5.338189,6.0297217
human3_lib1.final_cell_0035-0,acinar,inDrop,-4.770717,6.2091537
human3_lib3.final_cell_0685-0,acinar,inDrop,-3.8483477,5.403121
human1_lib3.final_cell_0469-0,acinar,inDrop,-4.4129,2.754909
human1_lib1.final_cell_0436-0,acinar,inDrop,-4.9836297,6.3041997
human3_lib2.final_cell_0020-0,acinar,inDrop,-3.0754273,4.4019895
human3_lib2.final_cell_0180-0,acinar,inDrop,-3.9641325,6.901385
human3_lib3.final_cell_0139-0,acinar,inDrop,-4.6240907,5.61645
human3_lib1.final_cell_0268-0,acinar,inDrop,-4.1301813,6.0357203
human3_lib4.final_cell_0746-0,acinar,inDrop,-3.52084,6.9339805
human3_lib1.final_cell_0006-0,acinar,inDrop,-3.9228868,4.5927277
human3_lib3.final_cell_0227-0,acinar,inDrop,-3.8548498,4.5412207
human3_lib3.final_cell_0059-0,acinar,inDrop,-3.1159606,4.63538
human3_lib2.final_cell_0135-0,acinar,inDrop,-3.8391826,4.648966
human3_lib2.final_cell_0027-0,acinar,inDrop,-3.1999447,4.599361
human3_lib2.final_cell_0019-0,acinar,inDrop,-3.4103684,6.0763035
human3_lib4.final_cell_0783-0,acinar,inDrop,-4.1606584,5.7002983
human3_lib2.final_cell_0586-0,acinar,inDrop,-4.5089955,6.854978
human1_lib2.final_cell_0616-0,acinar,inDrop,-4.304953,6.5660443
human3_lib2.final_cell_0082-0,acinar,inDrop,-3.5213325,5.5600667
human3_lib1.final_cell_0022-0,acinar,inDrop,-4.0060596,6.6397862
human1_lib3.final_cell_0020-0,acinar,inDrop,-5.2762775,5.760396
human3_lib3.final_cell_0243-0,acinar,inDrop,-4.463783,6.3295803
human3_lib4.final_cell_0195-0,acinar,inDrop,-3.6467233,5.8385086
human3_lib3.final_cell_0019-0,acinar,inDrop,-3.670163,7.3069587
human3_lib4.final_cell_0131-0,acinar,inDrop,-4.0118,4.799677
human3_lib3.final_cell_0157-0,acinar,inDrop,-4.3315277,6.202718
human3_lib3.final_cell_0241-0,acinar,inDrop,-4.3115473,6.1822047
human1_lib1.final_cell_0029-0,acinar,inDrop,-3.9234967,7.446018
human3_lib3.final_cell_0031-0,acinar,inDrop,-4.02778,7.07527
human3_lib3.final_cell_0651-0,acinar,inDrop,-4.067777,4.295071
human1_lib3.final_cell_0600-0,acinar,inDrop,-5.3266964,5.6776686
human3_lib1.final_cell_0439-0,acinar,inDrop,-4.460114,7.038202
human3_lib3.final_cell_0068-0,acinar,inDrop,-3.8423548,4.968492
human1_lib2.final_cell_0404-0,acinar,inDrop,-4.933266,6.521931
human3_lib4.final_cell_0039-0,acinar,inDrop,-3.754498,4.77248
human3_lib2.final_cell_0800-0,acinar,inDrop,-3.8824615,5.114836
human3_lib2.final_cell_0174-0,acinar,inDrop,-3.3472402,5.675762
human3_lib4.final_cell_0076-0,acinar,inDrop,-3.9523644,6.9952674
human1_lib2.final_cell_0111-0,acinar,inDrop,-5.319791,5.854009
human3_lib4.final_cell_0080-0,acinar,inDrop,-4.222109,5.541631
human3_lib1.final_cell_0050-0,acinar,inDrop,-4.1301184,6.3852835
human3_lib1.final_cell_0389-0,acinar,inDrop,-3.8361661,7.059446
human3_lib4.final_cell_0636-0,acinar,inDrop,-4.5393043,3.2853603
human3_lib1.final_cell_0131-0,acinar,inDrop,-3.2037895,5.640216
human3_lib3.final_cell_0094-0,acinar,inDrop,-3.9323342,6.867589
human3_lib3.final_cell_0126-0,acinar,inDrop,-4.9649587,6.2625585
human3_lib2.final_cell_0466-0,acinar,inDrop,-3.029266,4.580991
human3_lib1.final_cell_0360-0,acinar,inDrop,-4.5585093,5.5702505
human3_lib4.final_cell_0005-0,acinar,inDrop,-4.065978,7.2872453
human3_lib3.final_cell_0060-0,acinar,inDrop,-3.27643,4.679582
human3_lib3.final_cell_0162-0,acinar,inDrop,-3.504313,6.768023
human3_lib4.final_cell_0355-0,acinar,inDrop,-4.1522474,6.671178
human3_lib2.final_cell_0226-0,acinar,inDrop,-3.0443141,4.954799
human3_lib3.final_cell_0268-0,acinar,inDrop,-4.0735726,6.679167
human3_lib2.final_cell_0421-0,acinar,inDrop,-3.3926723,6.715946
human3_lib4.final_cell_0111-0,acinar,inDrop,-3.8522987,6.1693697
human3_lib3.final_cell_0072-0,acinar,inDrop,-4.8048687,5.4594755
human3_lib2.final_cell_0093-0,acinar,inDrop,-3.468518,5.6030345
human3_lib4.final_cell_0371-0,acinar,inDrop,-4.705809,5.6359067
human3_lib3.final_cell_0047-0,acinar,inDrop,-2.7863355,5.405642
human3_lib3.final_cell_0272-0,acinar,inDrop,-4.089264,5.7631483
human3_lib4.final_cell_0008-0,acinar,inDrop,-3.3193595,4.7588363
human3_lib4.final_cell_0549-0,acinar,inDrop,-4.4694133,5.059397
human3_lib4.final_cell_0020-0,acinar,inDrop,-2.7452934,5.553806
human3_lib2.final_cell_0078-0,acinar,inDrop,-4.8299212,4.9960546
human3_lib4.final_cell_0207-0,acinar,inDrop,-3.4277093,6.8403497
human3_lib1.final_cell_0063-0,acinar,inDrop,-3.1226044,5.3423724
human3_lib2.final_cell_0090-0,acinar,inDrop,-4.312743,5.312387
human3_lib1.final_cell_0014-0,acinar,inDrop,-2.7914765,5.2214756
human3_lib4.final_cell_0065-0,acinar,inDrop,-4.9595513,6.127865
human3_lib3.final_cell_0004-0,acinar,inDrop,-4.1313615,6.2346563
human3_lib3.final_cell_0089-0,acinar,inDrop,-4.192505,6.11075
human2_lib2.final_cell_0154-0,acinar,inDrop,-5.8058996,2.1800559
human3_lib2.final_cell_0076-0,acinar,inDrop,-4.6696877,4.868439
human3_lib1.final_cell_0195-0,acinar,inDrop,-4.0157194,5.903758
human3_lib3.final_cell_0646-0,acinar,inDrop,-3.8037727,5.502332
human3_lib2.final_cell_0608-0,acinar,inDrop,-4.825426,5.0987506
human1_lib1.final_cell_0012-0,acinar,inDrop,-4.119301,7.3479548
human3_lib4.final_cell_0043-0,acinar,inDrop,-3.9631898,7.182268
human3_lib2.final_cell_0213-0,acinar,inDrop,-4.388598,6.0074735
human3_lib2.final_cell_0033-0,acinar,inDrop,-3.9111676,6.2635427
human3_lib2.final_cell_0052-0,acinar,inDrop,-2.938682,4.6591935
human3_lib4.final_cell_0407-0,acinar,inDrop,-4.8531184,4.8714066
human3_lib3.final_cell_0207-0,acinar,inDrop,-3.8460271,4.3456144
human3_lib1.final_cell_0011-0,acinar,inDrop,-2.8022983,5.323749
human3_lib3.final_cell_0355-0,acinar,inDrop,-3.7898319,6.571685
human3_lib1.final_cell_0057-0,acinar,inDrop,-4.142724,4.757432
human3_lib4.final_cell_0056-0,acinar,inDrop,-3.6725159,7.0176983
human3_lib1.final_cell_0560-0,acinar,inDrop,-4.4393396,6.400695
human3_lib1.final_cell_0440-0,acinar,inDrop,-4.6756544,6.4220924
human3_lib3.final_cell_0406-0,acinar,inDrop,-4.207461,5.627202
human3_lib2.final_cell_0469-0,acinar,inDrop,-3.4657812,6.564386
human3_lib2.final_cell_0119-0,acinar,inDrop,-3.9969273,6.6038356
human3_lib2.final_cell_0486-0,acinar,inDrop,-3.5148115,6.0274467
human3_lib1.final_cell_0196-0,acinar,inDrop,-3.8881538,6.9631195
human3_lib1.final_cell_0119-0,acinar,inDrop,-4.6114635,6.0562596
human3_lib4.final_cell_0418-0,acinar,inDrop,-3.7507439,5.6928935
human1_lib1.final_cell_0001-0,acinar,inDrop,-5.1646595,6.4518023
human3_lib1.final_cell_0326-0,acinar,inDrop,-4.484471,5.9027424
human3_lib3.final_cell_0144-0,acinar,inDrop,-4.4303513,5.9553075
human3_lib3.final_cell_0176-0,acinar,inDrop,-3.5572245,4.6539187
human3_lib4.final_cell_0044-0,acinar,inDrop,-4.2756996,4.5229135
human3_lib2.final_cell_0260-0,acinar,inDrop,-3.8641615,6.8237643
human3_lib2.final_cell_0097-0,acinar,inDrop,-3.46563,7.186032
human3_lib4.final_cell_0049-0,acinar,inDrop,-3.6838367,4.937182
human3_lib4.final_cell_0146-0,acinar,inDrop,-4.743114,5.2308598
human3_lib3.final_cell_0062-0,acinar,inDrop,-4.7498903,5.873723
human3_lib1.final_cell_0084-0,acinar,inDrop,-3.3315465,6.2756944
human1_lib3.final_cell_0143-0,acinar,inDrop,-5.084233,5.6236377
human1_lib2.final_cell_0278-0,acinar,inDrop,-4.407036,7.1845436
human3_lib3.final_cell_0192-0,acinar,inDrop,-4.419679,5.7996087
human3_lib1.final_cell_0082-0,acinar,inDrop,-5.0708394,5.237
human3_lib4.final_cell_0029-0,acinar,inDrop,-3.8383086,4.6512175
human1_lib3.final_cell_0447-0,acinar,inDrop,-4.318686,7.133155
human3_lib3.final_cell_0453-0,acinar,inDrop,-3.4070344,6.8446345
human3_lib3.final_cell_0610-0,acinar,inDrop,-3.4514558,6.0964136
human1_lib2.final_cell_0005-0,acinar,inDrop,-4.8682003,6.052423
human3_lib4.final_cell_0142-0,acinar,inDrop,-4.124764,6.465713
human3_lib3.final_cell_0203-0,acinar,inDrop,-4.6059875,5.6855135
human1_lib3.final_cell_0541-0,acinar,inDrop,-5.378865,5.522988
human3_lib3.final_cell_0029-0,acinar,inDrop,-3.5194118,4.9786325
human3_lib1.final_cell_0197-0,acinar,inDrop,-3.070304,5.962436
human3_lib2.final_cell_0158-0,acinar,inDrop,-2.8387055,5.469715
human3_lib4.final_cell_0270-0,acinar,inDrop,-3.8197143,4.7545905
human3_lib3.final_cell_0096-0,acinar,inDrop,-3.532528,6.216281
human3_lib3.final_cell_0473-0,acinar,inDrop,-3.6408858,7.090287
human3_lib4.final_cell_0665-0,acinar,inDrop,-3.6769857,6.940698
human3_lib4.final_cell_0794-0,acinar,inDrop,-3.0680604,5.719754
human3_lib2.final_cell_0017-0,acinar,inDrop,-4.5591397,5.8346295
human3_lib3.final_cell_0046-0,acinar,inDrop,-3.9641898,6.7028427
human3_lib4.final_cell_0063-0,acinar,inDrop,-3.775104,7.0983157
human3_lib3.final_cell_0478-0,acinar,inDrop,-3.111631,5.6254272
human3_lib4.final_cell_0032-0,acinar,inDrop,-3.3855484,4.5365715
human1_lib2.final_cell_0126-0,acinar,inDrop,-4.6151395,6.720581
human3_lib1.final_cell_0078-0,acinar,inDrop,-3.979022,6.9573
human3_lib4.final_cell_0019-0,acinar,inDrop,-5.0342503,5.1322412
human3_lib1.final_cell_0150-0,acinar,inDrop,-3.5050352,4.481617
human3_lib2.final_cell_0102-0,acinar,inDrop,-4.107076,7.238024
human3_lib2.final_cell_0506-0,acinar,inDrop,-4.5626717,6.5234857
human3_lib1.final_cell_0476-0,acinar,inDrop,-4.29824,4.7133565
human3_lib1.final_cell_0603-0,acinar,inDrop,-4.5096326,6.00027
human3_lib4.final_cell_0064-0,acinar,inDrop,-4.0249662,5.465443
human3_lib2.final_cell_0049-0,acinar,inDrop,-4.0030513,6.0384216
human3_lib2.final_cell_0763-0,acinar,inDrop,-4.4788947,5.101612
human3_lib2.final_cell_0257-0,acinar,inDrop,-3.5430853,6.8708296
human1_lib3.final_cell_0025-0,acinar,inDrop,-5.087724,6.4139667
human1_lib3.final_cell_0628-0,acinar,inDrop,-4.035402,6.9734535
human3_lib4.final_cell_0006-0,acinar,inDrop,-4.689513,4.8883224
human3_lib1.final_cell_0089-0,acinar,inDrop,-2.8104663,5.5302567
human3_lib1.final_cell_0419-0,acinar,inDrop,-3.8326664,6.5721273
human3_lib4.final_cell_0126-0,acinar,inDrop,-4.2650247,6.3037367
human3_lib4.final_cell_0002-0,acinar,inDrop,-4.226293,5.5701838
human3_lib2.final_cell_0039-0,acinar,inDrop,-4.434716,6.31389
human3_lib1.final_cell_0025-0,acinar,inDrop,-3.261152,5.28942
human3_lib4.final_cell_0106-0,acinar,inDrop,-3.5520566,5.4945145
human3_lib2.final_cell_0023-0,acinar,inDrop,-4.820695,4.9778852
human3_lib3.final_cell_0795-0,acinar,inDrop,-4.2566633,5.4459915
human3_lib3.final_cell_0006-0,acinar,inDrop,-4.0647388,4.6023746
human3_lib1.final_cell_0625-0,acinar,inDrop,-4.9775305,5.8094587
human3_lib4.final_cell_0342-0,acinar,inDrop,-3.941919,5.7285385
human3_lib2.final_cell_0235-0,acinar,inDrop,-4.334205,4.5840235
human3_lib1.final_cell_0698-0,acinar,inDrop,-3.9759302,6.4004526
human3_lib2.final_cell_0266-0,acinar,inDrop,-4.598241,5.5351
human3_lib3.final_cell_0664-0,acinar,inDrop,-3.9325266,7.5011415
human3_lib2.final_cell_0009-0,acinar,inDrop,-4.3283668,5.9154105
human3_lib1.final_cell_0168-0,acinar,inDrop,-3.6310527,7.150234
human3_lib3.final_cell_0467-0,acinar,inDrop,-3.6951613,6.674848
human1_lib3.final_cell_0007-0,acinar,inDrop,-5.104017,6.1606994
human3_lib3.final_cell_0056-0,acinar,inDrop,-3.2154422,5.1217246
human3_lib1.final_cell_0484-0,acinar,inDrop,-2.8793292,5.792766
human3_lib4.final_cell_0074-0,acinar,inDrop,-3.5832627,4.5343623
human3_lib1.final_cell_0732-0,acinar,inDrop,-2.9018397,6.244156
human4_lib1.final_cell_0115-0,acinar,inDrop,-4.9848223,3.3405435
human3_lib4.final_cell_0706-0,acinar,inDrop,-4.366467,6.0982323
human3_lib4.final_cell_0445-0,acinar,inDrop,-4.098384,6.5029397
human3_lib2.final_cell_0638-0,acinar,inDrop,-3.7390723,6.4966702
human3_lib4.final_cell_0459-0,acinar,inDrop,-4.73479,6.550919
human3_lib3.final_cell_0042-0,acinar,inDrop,-3.7522893,5.033443
human3_lib1.final_cell_0447-0,acinar,inDrop,-3.4835958,4.928316
human3_lib4.final_cell_0170-0,acinar,inDrop,-3.5391674,7.015529
human3_lib4.final_cell_0356-0,acinar,inDrop,-4.3954096,5.5708475
human1_lib3.final_cell_0508-0,acinar,inDrop,-5.2347207,5.8224225
human3_lib4.final_cell_0662-0,acinar,inDrop,-4.3501635,6.113866
human3_lib3.final_cell_0536-0,acinar,inDrop,-3.5157864,4.866136
human3_lib3.final_cell_0027-0,acinar,inDrop,-3.0410004,5.951443
human3_lib1.final_cell_0349-0,acinar,inDrop,-3.8562777,7.001333
human3_lib4.final_cell_0012-0,acinar,inDrop,-3.5410862,4.7704625
human3_lib1.final_cell_0545-0,acinar,inDrop,-4.184033,5.376178
human3_lib1.final_cell_0010-0,acinar,inDrop,-4.340292,6.279911
human3_lib2.final_cell_0002-0,acinar,inDrop,-3.4833536,4.788643
human3_lib3.final_cell_0078-0,acinar,inDrop,-3.7489095,5.075571
human3_lib1.final_cell_0015-0,acinar,inDrop,-3.8052754,5.17978
human3_lib2.final_cell_0026-0,acinar,inDrop,-4.6510496,5.252193
human1_lib3.final_cell_0171-0,acinar,inDrop,-5.2540812,6.0920954
human3_lib3.final_cell_0002-0,acinar,inDrop,-3.080511,4.556938
human1_lib3.final_cell_0001-0,acinar,inDrop,-4.373445,7.340858
human3_lib1.final_cell_0181-0,acinar,inDrop,-3.151443,5.157194
human2_lib1.final_cell_0050-0,activated_stellate,inDrop,0.6726454,20.04803
human1_lib3.final_cell_0313-0,activated_stellate,inDrop,0.5195192,20.09718
human1_lib3.final_cell_0288-0,activated_stellate,inDrop,0.23846863,19.820955
human3_lib1.final_cell_0747-0,activated_stellate,inDrop,0.38601956,18.631296
human1_lib3.final_cell_0005-0,activated_stellate,inDrop,0.34539413,19.90514
human1_lib3.final_cell_0151-0,activated_stellate,inDrop,0.36798346,19.844597
human4_lib1.final_cell_0493-0,activated_stellate,inDrop,-0.102261,19.091003
human4_lib3.final_cell_0644-0,activated_stellate,inDrop,0.657624,19.461237
human3_lib4.final_cell_0832-0,activated_stellate,inDrop,0.076177806,18.633278
human4_lib3.final_cell_0590-0,activated_stellate,inDrop,0.8982144,19.705282
human1_lib3.final_cell_0013-0,activated_stellate,inDrop,0.34678206,19.967209
human3_lib3.final_cell_0516-0,activated_stellate,inDrop,0.602024,18.67997
human4_lib3.final_cell_0469-0,activated_stellate,inDrop,0.5053419,19.47442
human2_lib3.final_cell_0100-0,activated_stellate,inDrop,0.318431,19.916548
human2_lib3.final_cell_0488-0,activated_stellate,inDrop,0.48280108,20.23575
human1_lib1.final_cell_0046-0,activated_stellate,inDrop,0.17812254,19.599611
human4_lib1.final_cell_0030-0,activated_stellate,inDrop,0.7305397,19.441393
human2_lib2.final_cell_0308-0,activated_stellate,inDrop,0.68642336,20.146385
human3_lib1.final_cell_0262-0,activated_stellate,inDrop,0.18840708,18.689983
human3_lib1.final_cell_0397-0,activated_stellate,inDrop,0.4676502,19.17852
human4_lib3.final_cell_0264-0,activated_stellate,inDrop,0.11284128,18.926786
human3_lib3.final_cell_0915-0,activated_stellate,inDrop,0.28794816,18.393526
human2_lib3.final_cell_0289-0,activated_stellate,inDrop,0.70769614,20.09557
human2_lib2.final_cell_0559-0,activated_stellate,inDrop,0.41747168,20.013493
human1_lib2.final_cell_0420-0,activated_stellate,inDrop,0.25208408,19.789574
human4_lib1.final_cell_0371-0,activated_stellate,inDrop,0.49914595,18.346607
human3_lib2.final_cell_0344-0,activated_stellate,inDrop,0.47899333,18.299898
human3_lib1.final_cell_0596-0,activated_stellate,inDrop,0.4604939,18.917173
human4_lib1.final_cell_0066-0,activated_stellate,inDrop,0.23155765,19.620941
human1_lib3.final_cell_0251-0,activated_stellate,inDrop,0.14374562,18.823853
human3_lib2.final_cell_0650-0,activated_stellate,inDrop,0.59588677,18.549505
human2_lib3.final_cell_0240-0,activated_stellate,inDrop,0.47535944,19.813917
human4_lib3.final_cell_0287-0,activated_stellate,inDrop,0.6943641,19.875362
human1_lib2.final_cell_0475-0,activated_stellate,inDrop,0.17099062,19.849974
human3_lib3.final_cell_0682-0,activated_stellate,inDrop,0.5195765,18.426443
human3_lib4.final_cell_0327-0,activated_stellate,inDrop,0.2595171,18.430923
human3_lib4.final_cell_0593-0,activated_stellate,inDrop,0.4787138,18.41487
human3_lib4.final_cell_0343-0,activated_stellate,inDrop,0.63824475,18.307112
human3_lib2.final_cell_0794-0,activated_stellate,inDrop,-0.037947644,18.922289
human3_lib2.final_cell_0651-0,activated_stellate,inDrop,0.4792684,19.326958
human3_lib3.final_cell_0154-0,activated_stellate,inDrop,0.4911844,18.764688
human2_lib3.final_cell_0357-0,activated_stellate,inDrop,0.2585241,20.147028
human2_lib2.final_cell_0401-0,activated_stellate,inDrop,0.5918641,20.192799
human2_lib1.final_cell_0234-0,activated_stellate,inDrop,0.62633646,19.913052
human2_lib1.final_cell_0350-0,activated_stellate,inDrop,0.30974236,20.188078
human1_lib1.final_cell_0041-0,activated_stellate,inDrop,0.2907838,19.754894
human4_lib1.final_cell_0400-0,activated_stellate,inDrop,0.5812586,19.669973
human4_lib3.final_cell_0396-0,activated_stellate,inDrop,0.7223051,19.722141
human1_lib3.final_cell_0271-0,activated_stellate,inDrop,0.21548508,19.247992
human3_lib4.final_cell_0675-0,activated_stellate,inDrop,0.22552711,18.798113
human3_lib1.final_cell_0499-0,activated_stellate,inDrop,0.23240605,18.859081
human4_lib1.final_cell_0128-0,activated_stellate,inDrop,0.48696363,19.680414
human4_lib3.final_cell_0260-0,activated_stellate,inDrop,0.33068052,19.092176
human1_lib2.final_cell_0612-0,activated_stellate,inDrop,-0.06791607,19.419277
human3_lib2.final_cell_0760-0,activated_stellate,inDrop,0.020085521,18.701368
human2_lib2.final_cell_0386-0,activated_stellate,inDrop,0.37459654,20.202368
human3_lib4.final_cell_0684-0,activated_stellate,inDrop,-0.093533464,18.565441
human3_lib1.final_cell_0761-0,activated_stellate,inDrop,0.07160738,18.702778
human3_lib2.final_cell_0271-0,activated_stellate,inDrop,0.33362892,18.762856
human3_lib2.final_cell_0239-0,activated_stellate,inDrop,0.4933093,19.033566
human3_lib3.final_cell_0806-0,activated_stellate,inDrop,0.84242404,19.157803
human3_lib1.final_cell_0361-0,activated_stellate,inDrop,0.68421656,18.284473
human2_lib1.final_cell_0394-0,activated_stellate,inDrop,0.5167528,19.216967
human3_lib3.final_cell_0523-0,activated_stellate,inDrop,0.8044932,19.09985
human1_lib3.final_cell_0691-0,activated_stellate,inDrop,0.05003042,19.610384
human4_lib3.final_cell_0600-0,activated_stellate,inDrop,0.59079766,19.529816
