CellID,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0215,acinar,inDrop,-3.2899187,-15.997449
human1_lib1.final_cell_0461,acinar,inDrop,-2.106897,-15.229129
human3_lib2.final_cell_0685,acinar,inDrop,-2.4345613,-14.915287
human3_lib4.final_cell_0272,acinar,inDrop,-3.3398411,-14.867356
HP1506401_D3,acinar,smartseq2,14.905334,-1.6282502
human3_lib3.final_cell_0163,acinar,inDrop,-3.0062492,-15.318804
human1_lib1.final_cell_0182,acinar,inDrop,-2.9976375,-15.49206
HP1504101T2D_J16,acinar,smartseq2,16.61235,-1.1087958
human3_lib2.final_cell_0105,acinar,inDrop,-2.769984,-14.370304
human3_lib4.final_cell_0466,acinar,inDrop,-3.269431,-16.307137
D30.4_18,acinar,celseq2,16.652063,-1.6421784
human3_lib3.final_cell_0044,acinar,inDrop,-2.682055,-14.725555
D28.5_63,acinar,celseq2,16.106161,-1.2376707
HP1504901_F23,acinar,smartseq2,14.967674,-2.229167
human3_lib1.final_cell_0069,acinar,inDrop,-3.907785,-15.52982
D31.3_89,acinar,celseq2,16.339062,-1.6291595
human3_lib4.final_cell_0103,acinar,inDrop,-4.3337145,-16.805895
human3_lib2.final_cell_0036,acinar,inDrop,-3.1442533,-14.391584
HP1506401_J15,acinar,smartseq2,15.649164,-0.68695855
human3_lib1.final_cell_0505,acinar,inDrop,-2.9689724,-16.879816
HP1506401_O16,acinar,smartseq2,14.95273,-1.6202506
human3_lib2.final_cell_0267,acinar,inDrop,-4.4726095,-16.056007
human3_lib3.final_cell_0703,acinar,inDrop,-3.208949,-17.212461
human3_lib2.final_cell_0109,acinar,inDrop,-2.951846,-15.305742
D30.2_53,acinar,celseq2,16.807623,-1.1528251
human3_lib4.final_cell_0171,acinar,inDrop,-3.4341075,-15.498662
HP1506401_N23,acinar,smartseq2,15.388705,-1.0299572
D28.3_51,acinar,celseq2,16.262432,-0.8694101
human3_lib2.final_cell_0134,acinar,inDrop,-4.410709,-16.799679
human1_lib2.final_cell_0582,acinar,inDrop,-2.313128,-16.08284
D28.5_37,acinar,celseq2,15.749517,-2.4261894
human3_lib1.final_cell_0212,acinar,inDrop,-3.3032017,-17.190254
D28.3_90,acinar,celseq2,15.173826,-2.2356477
human3_lib2.final_cell_0675,acinar,inDrop,-2.4059293,-15.489871
D31.1_21,acinar,celseq2,16.245483,-2.3701258
human3_lib3.final_cell_0205,acinar,inDrop,-3.960001,-15.980179
human3_lib4.final_cell_0184,acinar,inDrop,-3.1669424,-14.752958
human3_lib3.final_cell_0079,acinar,inDrop,-3.2324765,-14.336496
human3_lib2.final_cell_0060,acinar,inDrop,-4.082268,-15.888067
human3_lib1.final_cell_0204,acinar,inDrop,-3.5498765,-14.951174
HP1506401_N9,acinar,smartseq2,14.762799,-1.8179379
HP1526901T2D_H2,acinar,smartseq2,16.331928,-0.7497293
human3_lib4.final_cell_0070,acinar,inDrop,-2.7964768,-14.459659
human3_lib3.final_cell_0415,acinar,inDrop,-2.8335307,-15.4107895
HP1525301T2D_F10,acinar,smartseq2,16.526663,-0.68600875
D31.5_69,acinar,celseq2,16.668987,-1.9236053
human3_lib3.final_cell_0208,acinar,inDrop,-3.8252823,-16.456238
human3_lib1.final_cell_0038,acinar,inDrop,-4.3175244,-14.965966
human3_lib4.final_cell_0533,acinar,inDrop,-2.948901,-16.365719
human1_lib3.final_cell_0231,acinar,inDrop,-3.332872,-16.197512
HP1504101T2D_C11,acinar,smartseq2,16.085907,-0.6466504
human3_lib3.final_cell_0066,acinar,inDrop,-4.4142494,-16.629961
human3_lib4.final_cell_0108,acinar,inDrop,-4.0817575,-15.759537
D30.7_1,acinar,celseq2,15.981552,-1.5190977
human3_lib3.final_cell_0301,acinar,inDrop,-2.7826273,-15.03878
human3_lib4.final_cell_0149,acinar,inDrop,-3.394201,-17.543837
HP1508501T2D_B14,acinar,smartseq2,15.525729,-0.90511763
human3_lib4.final_cell_0003,acinar,inDrop,-4.5605516,-17.04047
human3_lib3.final_cell_0266,acinar,inDrop,-3.0181563,-14.722838
human3_lib1.final_cell_0373,acinar,inDrop,-2.6021047,-17.168354
D30.7_24,acinar,celseq2,16.607313,-2.2061722
human3_lib1.final_cell_0172,acinar,inDrop,-0.8811532,-14.177453
human3_lib2.final_cell_0003,acinar,inDrop,-4.1184807,-15.2611065
AZ_F6,acinar,smartseq2,15.547402,-1.5389487
HP1508501T2D_I10,acinar,smartseq2,15.750663,-0.6841139
human3_lib3.final_cell_0166,acinar,inDrop,-3.180346,-15.541233
human3_lib2.final_cell_0101,acinar,inDrop,-4.315015,-15.41665
HP1508501T2D_G17,acinar,smartseq2,15.829877,-1.2283497
HP1525301T2D_L5,acinar,smartseq2,16.504549,-1.0768634
human3_lib2.final_cell_0277,acinar,inDrop,-2.9352498,-14.440676
D28.6_63,acinar,celseq2,16.216143,-1.7612605
human3_lib3.final_cell_0045,acinar,inDrop,-3.9791512,-17.055916
HP1502401_G18,acinar,smartseq2,16.62235,-1.269849
human3_lib1.final_cell_0483,acinar,inDrop,-3.154883,-16.057554
human3_lib4.final_cell_0575,acinar,inDrop,-3.1600454,-17.465696
human3_lib4.final_cell_0519,acinar,inDrop,-3.0565348,-16.813627
human3_lib4.final_cell_0512,acinar,inDrop,-2.9458952,-15.88771
human3_lib4.final_cell_0615,acinar,inDrop,-2.2556386,-16.569338
human3_lib4.final_cell_0555,acinar,inDrop,-2.2901673,-15.6111555
human3_lib3.final_cell_0803,acinar,inDrop,-2.786574,-15.9238615
human3_lib1.final_cell_0013,acinar,inDrop,-4.5662084,-15.905019
D31.2_75,acinar,celseq2,15.454407,-1.9009479
HP1506401_B14,acinar,smartseq2,14.832241,-1.9855666
human3_lib2.final_cell_0006,acinar,inDrop,-4.6352587,-16.779537
human3_lib1.final_cell_0300,acinar,inDrop,-2.807381,-17.284224
D30.3_91,acinar,celseq2,16.561785,-1.1722083
human3_lib4.final_cell_0155,acinar,inDrop,-3.9360528,-16.781837
human3_lib1.final_cell_0307,acinar,inDrop,-3.299855,-15.180402
human3_lib3.final_cell_0551,acinar,inDrop,-3.0654004,-16.386576
human3_lib2.final_cell_0069,acinar,inDrop,-3.2146964,-14.416906
human3_lib3.final_cell_0111,acinar,inDrop,-4.171506,-14.860714
human3_lib4.final_cell_0087,acinar,inDrop,-4.1599984,-15.790193
human3_lib2.final_cell_0299,acinar,inDrop,-3.6281557,-17.318474
human3_lib2.final_cell_0108,acinar,inDrop,-3.1083434,-14.596071
HP1506401_J2,acinar,smartseq2,15.680068,-0.881987
D31.5_70,acinar,celseq2,15.649266,-2.2869842
human3_lib1.final_cell_0214,acinar,inDrop,-2.6010504,-16.61266
human3_lib2.final_cell_0107,acinar,inDrop,-4.0405083,-17.100916
human3_lib4.final_cell_0742,acinar,inDrop,-2.9664752,-16.495693
human1_lib3.final_cell_0043,acinar,inDrop,-2.8508997,-15.166793
human3_lib1.final_cell_0035,acinar,inDrop,-3.8148472,-15.337871
human3_lib3.final_cell_0685,acinar,inDrop,-3.200424,-16.696718
human1_lib3.final_cell_0469,acinar,inDrop,-0.63385504,-14.239943
HP1502401_C1,acinar,smartseq2,16.505705,-0.841841
HP1506401_N5,acinar,smartseq2,14.831136,-2.0301478
D31.7_77,acinar,celseq2,15.827892,-2.1467214
human1_lib1.final_cell_0436,acinar,inDrop,-2.4503434,-15.765662
D31.6_9,acinar,celseq2,16.509916,-1.6713866
human3_lib2.final_cell_0020,acinar,inDrop,-3.9906056,-14.778775
human3_lib2.final_cell_0180,acinar,inDrop,-3.4304051,-16.864916
human3_lib3.final_cell_0139,acinar,inDrop,-2.9729533,-15.28068
D28.3_25,acinar,celseq2,15.725397,-1.934675
human3_lib1.final_cell_0268,acinar,inDrop,-3.7041633,-16.081964
human3_lib4.final_cell_0746,acinar,inDrop,-2.5229273,-16.861454
human3_lib1.final_cell_0006,acinar,inDrop,-3.412192,-14.309598
human3_lib3.final_cell_0227,acinar,inDrop,-2.3536208,-15.10443
human3_lib3.final_cell_0059,acinar,inDrop,-3.5042043,-14.554435
HP1502401_J2,acinar,smartseq2,16.4472,-0.9638486
human3_lib2.final_cell_0135,acinar,inDrop,-3.8288078,-14.92654
D28.7_51,acinar,celseq2,15.933591,-1.513191
HP1506401_L22,acinar,smartseq2,15.101129,-2.5036442
D31.4_70,acinar,celseq2,15.789078,-0.91619813
human3_lib2.final_cell_0027,acinar,inDrop,-4.4033017,-15.274416
human3_lib2.final_cell_0019,acinar,inDrop,-4.6011004,-16.925583
human3_lib4.final_cell_0783,acinar,inDrop,-2.6319277,-16.031328
D31.6_53,acinar,celseq2,16.148663,-1.1530714
human3_lib2.final_cell_0586,acinar,inDrop,-2.837173,-16.758677
D28.4_63,acinar,celseq2,14.921494,-2.2622828
D28.3_91,acinar,celseq2,16.008936,-1.5896126
HP1508501T2D_F21,acinar,smartseq2,16.42198,-0.93119746
human1_lib2.final_cell_0616,acinar,inDrop,-2.146302,-15.957818
human3_lib2.final_cell_0082,acinar,inDrop,-4.1166477,-16.043386
human3_lib1.final_cell_0022,acinar,inDrop,-4.206864,-16.8022
human1_lib3.final_cell_0020,acinar,inDrop,-3.823883,-16.647928
human3_lib3.final_cell_0243,acinar,inDrop,-3.5071611,-16.664103
human3_lib4.final_cell_0195,acinar,inDrop,-4.032314,-16.445187
HP1508501T2D_A11,acinar,smartseq2,15.862635,-1.4817793
D31.3_73,acinar,celseq2,15.6908865,-2.3610795
human3_lib3.final_cell_0019,acinar,inDrop,-3.777756,-17.649527
human3_lib4.final_cell_0131,acinar,inDrop,-3.361952,-14.820537
human3_lib3.final_cell_0157,acinar,inDrop,-3.7989523,-15.605352
human3_lib3.final_cell_0241,acinar,inDrop,-3.7312372,-15.801047
human1_lib1.final_cell_0029,acinar,inDrop,-3.0490355,-17.21839
human3_lib3.final_cell_0031,acinar,inDrop,-3.9516535,-16.846241
HP1526901T2D_K17,acinar,smartseq2,16.16279,-0.9863352
D28.4_4,acinar,celseq2,16.100002,-0.62939507
HP1506401_O21,acinar,smartseq2,15.165089,-1.3347919
D31.6_21,acinar,celseq2,15.212066,-2.524634
human3_lib3.final_cell_0651,acinar,inDrop,-0.21657296,-14.136843
human1_lib3.final_cell_0600,acinar,inDrop,-2.6190398,-15.099296
human3_lib1.final_cell_0439,acinar,inDrop,-2.9886284,-17.07243
human3_lib3.final_cell_0068,acinar,inDrop,-4.073497,-15.615807
human1_lib2.final_cell_0404,acinar,inDrop,-2.6560779,-15.943369
D30.5_36,acinar,celseq2,16.638798,-0.6229862
human3_lib4.final_cell_0039,acinar,inDrop,-3.7710273,-14.744001
D28.5_77,acinar,celseq2,16.210245,-2.3543801
human3_lib2.final_cell_0800,acinar,inDrop,-2.8103273,-15.8424425
D30.8_63,acinar,celseq2,16.84754,-1.3696799
human3_lib2.final_cell_0174,acinar,inDrop,-4.295557,-15.935044
human3_lib4.final_cell_0076,acinar,inDrop,-3.7757642,-17.19679
human1_lib2.final_cell_0111,acinar,inDrop,-2.8941326,-15.177175
human3_lib4.final_cell_0080,acinar,inDrop,-3.9073088,-15.599304
human3_lib1.final_cell_0050,acinar,inDrop,-3.9942281,-16.25602
human3_lib1.final_cell_0389,acinar,inDrop,-3.2393553,-17.03943
human3_lib4.final_cell_0636,acinar,inDrop,-0.21301426,-14.335627
human3_lib1.final_cell_0131,acinar,inDrop,-3.7133377,-15.332406
D30.4_81,acinar,celseq2,14.955487,-2.3387923
D31.7_11,acinar,celseq2,16.025787,-2.1375895
human3_lib3.final_cell_0094,acinar,inDrop,-4.3546486,-16.563417
human3_lib3.final_cell_0126,acinar,inDrop,-3.986383,-16.4815
D31.8_11,acinar,celseq2,16.550007,-2.1837971
human3_lib2.final_cell_0466,acinar,inDrop,-3.5294635,-14.889995
human3_lib1.final_cell_0360,acinar,inDrop,-2.6928515,-15.79468
D31.5_4,acinar,celseq2,16.371212,-2.3974311
human3_lib4.final_cell_0005,acinar,inDrop,-4.1763544,-17.339619
human3_lib3.final_cell_0060,acinar,inDrop,-4.012222,-15.17754
human3_lib3.final_cell_0162,acinar,inDrop,-3.2041242,-17.181381
human3_lib4.final_cell_0355,acinar,inDrop,-2.6347055,-17.02545
human3_lib2.final_cell_0226,acinar,inDrop,-4.0937524,-15.6772175
D28.5_54,acinar,celseq2,16.203499,-1.787011
HP1506401_B5,acinar,smartseq2,15.568415,-0.80030304
human3_lib3.final_cell_0268,acinar,inDrop,-3.731469,-17.262001
human3_lib2.final_cell_0421,acinar,inDrop,-3.3260925,-17.096176
human3_lib4.final_cell_0111,acinar,inDrop,-4.0309353,-16.364897
human3_lib3.final_cell_0072,acinar,inDrop,-3.597045,-14.830342
HP1525301T2D_F5,acinar,smartseq2,16.523293,-0.54058063
human3_lib2.final_cell_0093,acinar,inDrop,-4.2255993,-16.5189
human3_lib4.final_cell_0371,acinar,inDrop,-3.3771093,-15.422514
D30.2_1,acinar,celseq2,15.808762,-2.1765897
human3_lib3.final_cell_0047,acinar,inDrop,-4.457951,-16.286058
HP1506401_N15,acinar,smartseq2,15.050575,-1.9621207
human3_lib3.final_cell_0272,acinar,inDrop,-3.889843,-15.651096
human3_lib4.final_cell_0008,acinar,inDrop,-4.148648,-14.940668
human3_lib4.final_cell_0549,acinar,inDrop,-2.5336165,-14.7394285
human3_lib4.final_cell_0020,acinar,inDrop,-4.7337365,-16.71246
HP1506401_L11,acinar,smartseq2,15.023262,-1.9081689
human3_lib2.final_cell_0078,acinar,inDrop,-2.6709206,-14.517085
human3_lib4.final_cell_0207,acinar,inDrop,-2.99793,-17.14693
human3_lib1.final_cell_0063,acinar,inDrop,-4.2829995,-15.969297
human3_lib2.final_cell_0090,acinar,inDrop,-3.7451563,-14.947351
human3_lib1.final_cell_0014,acinar,inDrop,-4.035569,-14.700911
human3_lib4.final_cell_0065,acinar,inDrop,-3.8486261,-16.612995
human3_lib3.final_cell_0004,acinar,inDrop,-4.3179135,-16.467434
HP1506401_P17,acinar,smartseq2,15.059991,-2.2187123
human3_lib3.final_cell_0089,acinar,inDrop,-4.060434,-16.12573
human2_lib2.final_cell_0154,acinar,inDrop,0.3587079,-14.40864
HP1506401_G14,acinar,smartseq2,15.087222,-1.2415936
D28.1_87,acinar,celseq2,14.928154,-2.0123038
human3_lib2.final_cell_0076,acinar,inDrop,-3.1262023,-14.524693
HP1506401_O18,acinar,smartseq2,14.843626,-2.085867
human3_lib1.final_cell_0195,acinar,inDrop,-2.6909244,-15.573176
D28.3_31,acinar,celseq2,15.012772,-2.4636028
HP1525301T2D_D10,acinar,smartseq2,16.190119,-1.3233173
human3_lib3.final_cell_0646,acinar,inDrop,-2.8833761,-16.304916
HP1508501T2D_O7,acinar,smartseq2,15.980761,-1.6365459
human3_lib2.final_cell_0608,acinar,inDrop,-2.583013,-14.937436
human1_lib1.final_cell_0012,acinar,inDrop,-4.100949,-17.117893
D30.2_17,acinar,celseq2,16.73215,-1.098578
D30.3_45,acinar,celseq2,16.570267,-2.318507
human3_lib4.final_cell_0043,acinar,inDrop,-3.802589,-16.973585
human3_lib2.final_cell_0213,acinar,inDrop,-3.854425,-15.814175
AZ_H10,acinar,smartseq2,16.235416,-0.6664384
human3_lib2.final_cell_0033,acinar,inDrop,-4.171932,-16.00407
human3_lib2.final_cell_0052,acinar,inDrop,-4.4267936,-15.252699
human3_lib4.final_cell_0407,acinar,inDrop,-2.4102495,-14.69872
human3_lib3.final_cell_0207,acinar,inDrop,-2.7785115,-15.109956
human3_lib1.final_cell_0011,acinar,inDrop,-4.436126,-16.286133
human3_lib3.final_cell_0355,acinar,inDrop,-3.529295,-16.924486
D31.3_40,acinar,celseq2,16.349197,-2.311037
HP1506401_N1,acinar,smartseq2,15.662455,-1.2302856
D28.4_86,acinar,celseq2,15.377037,-1.5978496
human3_lib1.final_cell_0057,acinar,inDrop,-2.8873434,-14.62367
human3_lib4.final_cell_0056,acinar,inDrop,-3.9694877,-16.968472
human3_lib1.final_cell_0560,acinar,inDrop,-3.041476,-16.316418
human3_lib1.final_cell_0440,acinar,inDrop,-2.817699,-16.265259
human3_lib3.final_cell_0406,acinar,inDrop,-3.3447418,-15.688255
human3_lib2.final_cell_0469,acinar,inDrop,-2.7203214,-17.148375
HP1502401_E20,acinar,smartseq2,16.370138,-0.84838974
human3_lib2.final_cell_0119,acinar,inDrop,-4.325855,-16.530258
HP1526901T2D_N4,acinar,smartseq2,15.618965,-1.6574081
D28.2_42,acinar,celseq2,15.495532,-1.392845
human3_lib2.final_cell_0486,acinar,inDrop,-2.8629587,-16.008139
D30.2_43,acinar,celseq2,16.389881,-1.6970322
human3_lib1.final_cell_0196,acinar,inDrop,-4.105294,-17.173431
human3_lib1.final_cell_0119,acinar,inDrop,-3.5690114,-15.006742
human3_lib4.final_cell_0418,acinar,inDrop,-3.2243261,-16.921555
HP1525301T2D_C7,acinar,smartseq2,16.323786,-0.501845
D31.8_27,acinar,celseq2,16.40378,-2.3864763
HP1508501T2D_N13,acinar,smartseq2,15.726898,-1.0840932
human1_lib1.final_cell_0001,acinar,inDrop,-3.2696567,-15.617459
human3_lib1.final_cell_0326,acinar,inDrop,-3.4752457,-16.013773
human3_lib3.final_cell_0144,acinar,inDrop,-3.0594242,-14.690497
human3_lib3.final_cell_0176,acinar,inDrop,-3.6247594,-15.513532
human3_lib4.final_cell_0044,acinar,inDrop,-2.8541925,-14.600754
human3_lib2.final_cell_0260,acinar,inDrop,-3.2731407,-17.194967
human3_lib2.final_cell_0097,acinar,inDrop,-3.784516,-17.44204
human3_lib4.final_cell_0049,acinar,inDrop,-4.2013054,-15.34338
human3_lib4.final_cell_0146,acinar,inDrop,-3.0778494,-14.690757
human3_lib3.final_cell_0062,acinar,inDrop,-3.7614946,-14.9855175
HP1506401_E18,acinar,smartseq2,15.425643,-0.9080515
human3_lib1.final_cell_0084,acinar,inDrop,-4.1219006,-17.080978
human1_lib3.final_cell_0143,acinar,inDrop,-3.2661753,-15.937982
human1_lib2.final_cell_0278,acinar,inDrop,-3.1256154,-17.025408
human3_lib3.final_cell_0192,acinar,inDrop,-3.4543135,-15.525945
human3_lib1.final_cell_0082,acinar,inDrop,-3.7950444,-14.877964
human3_lib4.final_cell_0029,acinar,inDrop,-3.4692104,-14.495679
human1_lib3.final_cell_0447,acinar,inDrop,-2.9263046,-16.863472
human3_lib3.final_cell_0453,acinar,inDrop,-3.3743496,-17.326502
human3_lib3.final_cell_0610,acinar,inDrop,-3.0687587,-16.925116
human1_lib2.final_cell_0005,acinar,inDrop,-3.79561,-16.337025
human3_lib4.final_cell_0142,acinar,inDrop,-4.2808146,-16.243761
HP1506401_M8,acinar,smartseq2,15.542966,-1.5577008
human3_lib3.final_cell_0203,acinar,inDrop,-3.4522328,-14.944542
human1_lib3.final_cell_0541,acinar,inDrop,-2.1194422,-14.98173
human3_lib3.final_cell_0029,acinar,inDrop,-3.8710966,-15.097189
D28.4_54,acinar,celseq2,16.17592,-0.80998594
D28.4_67,acinar,celseq2,16.41453,-1.3064132
D28.2_87,acinar,celseq2,16.172031,-0.9022928
D28.7_62,acinar,celseq2,16.471527,-0.89328396
human3_lib1.final_cell_0197,acinar,inDrop,-3.9121156,-15.918828
HP1508501T2D_D18,acinar,smartseq2,16.277378,-0.5342147
human3_lib2.final_cell_0158,acinar,inDrop,-4.5654116,-16.592243
HP1504101T2D_K19,acinar,smartseq2,16.019283,-0.7512253
human3_lib4.final_cell_0270,acinar,inDrop,-3.7474267,-15.8509
human3_lib3.final_cell_0096,acinar,inDrop,-3.8493571,-16.940382
human3_lib3.final_cell_0473,acinar,inDrop,-2.7978926,-16.993233
human3_lib4.final_cell_0665,acinar,inDrop,-2.5050893,-16.489967
human3_lib4.final_cell_0794,acinar,inDrop,-2.5519843,-17.175585
D29.7_49,acinar,celseq2,15.65954,-1.7033097
human3_lib2.final_cell_0017,acinar,inDrop,-4.06118,-15.226674
human3_lib3.final_cell_0046,acinar,inDrop,-4.184569,-16.726572
human3_lib4.final_cell_0063,acinar,inDrop,-4.056533,-17.470589
human3_lib3.final_cell_0478,acinar,inDrop,-3.037422,-16.915827
human3_lib4.final_cell_0032,acinar,inDrop,-4.318195,-14.807219
human1_lib2.final_cell_0126,acinar,inDrop,-3.211771,-16.648638
HP1506401_C7,acinar,smartseq2,15.762623,-0.76298344
human3_lib1.final_cell_0078,acinar,inDrop,-3.992089,-16.882244
human3_lib4.final_cell_0019,acinar,inDrop,-3.133742,-14.285276
human3_lib1.final_cell_0150,acinar,inDrop,-3.4631784,-14.948713
human3_lib2.final_cell_0102,acinar,inDrop,-4.0938473,-17.250954
human3_lib2.final_cell_0506,acinar,inDrop,-2.778538,-16.740906
human3_lib1.final_cell_0476,acinar,inDrop,-2.913909,-14.718463
human3_lib1.final_cell_0603,acinar,inDrop,-2.7778084,-15.8083515
HP1525301T2D_C23,acinar,smartseq2,16.123058,-1.3173939
human3_lib4.final_cell_0064,acinar,inDrop,-2.90958,-15.124212
D31.2_53,acinar,celseq2,16.35221,-1.4444767
human3_lib2.final_cell_0049,acinar,inDrop,-4.094901,-16.336332
human3_lib2.final_cell_0763,acinar,inDrop,-2.834222,-15.686102
human3_lib2.final_cell_0257,acinar,inDrop,-3.0279174,-16.68436
HP1526901T2D_I12,acinar,smartseq2,16.486176,-0.70741975
human1_lib3.final_cell_0025,acinar,inDrop,-3.1226187,-15.667686
human1_lib3.final_cell_0628,acinar,inDrop,-2.371493,-16.356783
human3_lib4.final_cell_0006,acinar,inDrop,-3.4791622,-14.331182
human3_lib1.final_cell_0089,acinar,inDrop,-4.6921916,-16.365082
human3_lib1.final_cell_0419,acinar,inDrop,-3.4161346,-16.905188
human3_lib4.final_cell_0126,acinar,inDrop,-3.796922,-16.735498
human3_lib4.final_cell_0002,acinar,inDrop,-4.1586223,-15.050362
human3_lib2.final_cell_0039,acinar,inDrop,-4.090754,-15.567348
HP1506401_K6,acinar,smartseq2,15.812558,-0.7095167
D31.2_87,acinar,celseq2,16.664848,-1.404764
D30.1_72,acinar,celseq2,15.971466,-2.0654151
human3_lib1.final_cell_0025,acinar,inDrop,-4.487355,-15.934239
human3_lib4.final_cell_0106,acinar,inDrop,-4.1251926,-16.08392
human3_lib2.final_cell_0023,acinar,inDrop,-3.4234056,-14.330292
D31.2_26,acinar,celseq2,15.169055,-2.4945607
HP1502401_M8,acinar,smartseq2,16.686512,-1.4034387
human3_lib3.final_cell_0795,acinar,inDrop,-2.4546607,-15.478576
human3_lib3.final_cell_0006,acinar,inDrop,-3.936938,-14.818416
human3_lib1.final_cell_0625,acinar,inDrop,-2.7513273,-15.279717
human3_lib4.final_cell_0342,acinar,inDrop,-3.308057,-14.80984
HP1506401_B6,acinar,smartseq2,15.608164,-1.3075869
D31.6_13,acinar,celseq2,16.167809,-2.0559697
human3_lib2.final_cell_0235,acinar,inDrop,-2.8771076,-14.533892
D31.3_23,acinar,celseq2,16.611841,-1.9307228
HP1502401_K12,acinar,smartseq2,16.744787,-1.2494217
human3_lib1.final_cell_0698,acinar,inDrop,-2.8240516,-17.022255
human3_lib2.final_cell_0266,acinar,inDrop,-2.5392163,-15.608887
human3_lib3.final_cell_0664,acinar,inDrop,-3.0387468,-17.369402
human3_lib2.final_cell_0009,acinar,inDrop,-4.175387,-15.275858
human3_lib1.final_cell_0168,acinar,inDrop,-3.7668154,-17.400267
HP1504101T2D_I6,acinar,smartseq2,15.9948,-0.86939037
human3_lib3.final_cell_0467,acinar,inDrop,-3.7175078,-17.00878
human1_lib3.final_cell_0007,acinar,inDrop,-3.245194,-15.350332
human3_lib3.final_cell_0056,acinar,inDrop,-3.4574873,-15.563071
human3_lib1.final_cell_0484,acinar,inDrop,-3.6041586,-16.957024
human3_lib4.final_cell_0074,acinar,inDrop,-3.8732135,-14.577981
D31.7_9,acinar,celseq2,16.549742,-2.3035321
human3_lib1.final_cell_0732,acinar,inDrop,-2.5857317,-17.121477
human4_lib1.final_cell_0115,acinar,inDrop,-0.9848057,-14.542263
human3_lib4.final_cell_0706,acinar,inDrop,-2.4309926,-15.998095
human3_lib4.final_cell_0445,acinar,inDrop,-2.9989214,-16.275925
human3_lib2.final_cell_0638,acinar,inDrop,-2.857914,-16.089098
human3_lib4.final_cell_0459,acinar,inDrop,-2.617942,-16.393467
human3_lib3.final_cell_0042,acinar,inDrop,-4.2760777,-15.872002
human3_lib1.final_cell_0447,acinar,inDrop,-3.1897545,-15.391626
human3_lib4.final_cell_0170,acinar,inDrop,-3.8516724,-17.46351
D28.6_74,acinar,celseq2,15.805352,-1.6154555
human3_lib4.final_cell_0356,acinar,inDrop,-2.7889323,-15.652443
human1_lib3.final_cell_0508,acinar,inDrop,-2.8371408,-15.520875
