CellID,celltype,tech,UMAP1,UMAP2
D30.5_36,acinar,celseq2,-10.186945,-7.6663857
human3_lib4.final_cell_0039,acinar,inDrop,7.5012493,-9.669611
D28.5_77,acinar,celseq2,-11.5589485,-5.5497713
human3_lib2.final_cell_0800,acinar,inDrop,6.9126625,-9.833826
D30.8_63,acinar,celseq2,-11.204193,-5.692448
human3_lib2.final_cell_0174,acinar,inDrop,8.025573,-10.864451
human3_lib4.final_cell_0076,acinar,inDrop,7.6990314,-10.927394
human1_lib2.final_cell_0111,acinar,inDrop,6.667581,-9.632983
human3_lib4.final_cell_0080,acinar,inDrop,7.5857944,-10.087379
human3_lib1.final_cell_0050,acinar,inDrop,7.194113,-10.46252
human3_lib1.final_cell_0389,acinar,inDrop,6.876829,-11.039339
human3_lib4.final_cell_0636,acinar,inDrop,3.3180156,-9.8570595
human3_lib1.final_cell_0131,acinar,inDrop,7.665107,-9.7931185
D30.4_81,acinar,celseq2,-11.601568,-6.56232
D31.7_11,acinar,celseq2,-10.753593,-6.3846526
human3_lib3.final_cell_0094,acinar,inDrop,7.9126787,-10.715933
human3_lib3.final_cell_0126,acinar,inDrop,7.0821366,-10.596353
D31.8_11,acinar,celseq2,-11.222811,-5.737457
human3_lib2.final_cell_0466,acinar,inDrop,8.076911,-9.317383
human3_lib1.final_cell_0360,acinar,inDrop,6.9728136,-9.424066
D31.5_4,acinar,celseq2,-11.51705,-5.135635
human3_lib4.final_cell_0005,acinar,inDrop,7.5192657,-11.357932
human3_lib3.final_cell_0060,acinar,inDrop,7.863728,-9.91621
human3_lib3.final_cell_0162,acinar,inDrop,7.2119308,-11.287173
human3_lib4.final_cell_0355,acinar,inDrop,6.988093,-10.685845
human3_lib2.final_cell_0226,acinar,inDrop,7.387606,-10.115482
D28.5_54,acinar,celseq2,-10.577362,-6.47816
HP1506401_B5,acinar,smartseq2,-10.84286,-7.5451093
human3_lib3.final_cell_0268,acinar,inDrop,6.4857984,-10.58553
human3_lib2.final_cell_0421,acinar,inDrop,6.9744334,-11.18238
human3_lib4.final_cell_0111,acinar,inDrop,6.776924,-10.676434
human3_lib3.final_cell_0072,acinar,inDrop,7.1716976,-9.419814
HP1525301T2D_F5,acinar,smartseq2,-10.353678,-7.3192306
human3_lib2.final_cell_0093,acinar,inDrop,7.348724,-10.812985
human3_lib4.final_cell_0371,acinar,inDrop,7.4203615,-10.044188
D30.2_1,acinar,celseq2,-11.49888,-6.062623
human3_lib3.final_cell_0047,acinar,inDrop,7.6662145,-10.260794
HP1506401_N15,acinar,smartseq2,-11.394667,-4.5391
human3_lib3.final_cell_0272,acinar,inDrop,6.7837057,-9.969751
human3_lib4.final_cell_0008,acinar,inDrop,7.935056,-10.060172
human3_lib4.final_cell_0549,acinar,inDrop,6.6575527,-10.103527
human3_lib4.final_cell_0020,acinar,inDrop,8.011357,-10.593013
HP1506401_L11,acinar,smartseq2,-11.676159,-6.287046
human3_lib2.final_cell_0078,acinar,inDrop,6.6530333,-9.511617
human3_lib4.final_cell_0207,acinar,inDrop,7.7663097,-11.521078
human3_lib1.final_cell_0063,acinar,inDrop,7.7201314,-10.794687
human3_lib2.final_cell_0090,acinar,inDrop,7.247733,-9.54328
human3_lib1.final_cell_0014,acinar,inDrop,7.7925653,-9.413041
human3_lib4.final_cell_0065,acinar,inDrop,7.0727243,-10.763259
human3_lib3.final_cell_0004,acinar,inDrop,7.6690974,-10.53071
HP1506401_P17,acinar,smartseq2,-11.30012,-4.346433
human3_lib3.final_cell_0089,acinar,inDrop,7.800222,-10.431005
human2_lib2.final_cell_0154,acinar,inDrop,4.104656,-9.298021
HP1506401_G14,acinar,smartseq2,-10.723038,-7.7514534
D28.1_87,acinar,celseq2,-10.823311,-7.051444
human3_lib2.final_cell_0076,acinar,inDrop,7.237756,-9.555068
HP1506401_O18,acinar,smartseq2,-11.550856,-6.6071587
human3_lib1.final_cell_0195,acinar,inDrop,6.239288,-10.568269
D28.3_31,acinar,celseq2,-11.659083,-6.144324
HP1525301T2D_D10,acinar,smartseq2,-11.113343,-6.017298
human3_lib3.final_cell_0646,acinar,inDrop,7.0138454,-10.716462
HP1508501T2D_O7,acinar,smartseq2,-11.399504,-6.008284
human3_lib2.final_cell_0608,acinar,inDrop,6.622131,-9.607528
human1_lib1.final_cell_0012,acinar,inDrop,6.915336,-10.887209
D30.2_17,acinar,celseq2,-10.97764,-6.0498695
D30.3_45,acinar,celseq2,-11.568118,-5.2906957
human3_lib4.final_cell_0043,acinar,inDrop,7.497192,-10.964931
human3_lib2.final_cell_0213,acinar,inDrop,6.99601,-10.009541
AZ_H10,acinar,smartseq2,-10.554233,-7.0828185
human3_lib2.final_cell_0033,acinar,inDrop,7.024534,-10.139511
human3_lib2.final_cell_0052,acinar,inDrop,8.002286,-10.02536
human3_lib4.final_cell_0407,acinar,inDrop,6.9722047,-9.512519
human3_lib3.final_cell_0207,acinar,inDrop,7.222112,-10.09105
human3_lib1.final_cell_0011,acinar,inDrop,7.5904565,-10.346493
human3_lib3.final_cell_0355,acinar,inDrop,7.211735,-10.650101
D31.3_40,acinar,celseq2,-11.51318,-5.238295
HP1506401_N1,acinar,smartseq2,-11.445953,-4.966372
D28.4_86,acinar,celseq2,-10.555767,-7.2688465
human3_lib1.final_cell_0057,acinar,inDrop,7.012843,-9.535225
human3_lib4.final_cell_0056,acinar,inDrop,7.5387473,-10.68151
human3_lib1.final_cell_0560,acinar,inDrop,6.729053,-10.77815
human3_lib1.final_cell_0440,acinar,inDrop,6.819914,-10.598445
human3_lib3.final_cell_0406,acinar,inDrop,7.669173,-10.084276
human3_lib2.final_cell_0469,acinar,inDrop,7.205948,-11.241966
HP1502401_E20,acinar,smartseq2,-9.898268,-7.362967
human3_lib2.final_cell_0119,acinar,inDrop,7.7564926,-10.619104
HP1526901T2D_N4,acinar,smartseq2,-10.89627,-6.549699
D28.2_42,acinar,celseq2,-10.292971,-7.511459
human3_lib2.final_cell_0486,acinar,inDrop,7.480147,-10.598671
D30.2_43,acinar,celseq2,-10.288541,-6.6339974
human3_lib1.final_cell_0196,acinar,inDrop,7.6445785,-11.12406
human3_lib1.final_cell_0119,acinar,inDrop,7.212984,-10.052449
human3_lib4.final_cell_0418,acinar,inDrop,7.6177588,-11.009024
HP1525301T2D_C7,acinar,smartseq2,-10.4419155,-7.16567
D31.8_27,acinar,celseq2,-11.4729805,-5.622776
HP1508501T2D_N13,acinar,smartseq2,-11.046138,-6.7606206
human1_lib1.final_cell_0001,acinar,inDrop,6.363199,-10.383373
human3_lib1.final_cell_0326,acinar,inDrop,7.5924,-9.9422655
human3_lib3.final_cell_0144,acinar,inDrop,6.92453,-9.800632
human3_lib3.final_cell_0176,acinar,inDrop,7.71832,-9.620095
human3_lib4.final_cell_0044,acinar,inDrop,7.6240187,-9.288537
human3_lib2.final_cell_0260,acinar,inDrop,6.8061805,-10.891989
human3_lib2.final_cell_0097,acinar,inDrop,8.096513,-11.028141
human3_lib4.final_cell_0049,acinar,inDrop,8.303935,-9.617227
human3_lib4.final_cell_0146,acinar,inDrop,7.8502617,-9.754661
human3_lib3.final_cell_0062,acinar,inDrop,7.361228,-9.955081
HP1506401_E18,acinar,smartseq2,-10.513009,-7.762514
human3_lib1.final_cell_0084,acinar,inDrop,7.985396,-10.914666
human1_lib3.final_cell_0143,acinar,inDrop,6.552755,-9.898533
human1_lib2.final_cell_0278,acinar,inDrop,6.4897156,-10.74519
human3_lib3.final_cell_0192,acinar,inDrop,6.764946,-10.177089
human3_lib1.final_cell_0082,acinar,inDrop,7.56748,-9.30451
human3_lib4.final_cell_0029,acinar,inDrop,7.50429,-9.30104
human1_lib3.final_cell_0447,acinar,inDrop,6.4163365,-10.639013
human3_lib3.final_cell_0453,acinar,inDrop,7.8691626,-11.045957
human3_lib3.final_cell_0610,acinar,inDrop,7.133227,-11.054607
human1_lib2.final_cell_0005,acinar,inDrop,7.9104376,-10.555757
human3_lib4.final_cell_0142,acinar,inDrop,8.337632,-9.965441
HP1506401_M8,acinar,smartseq2,-11.719628,-5.8617415
human3_lib3.final_cell_0203,acinar,inDrop,6.9615617,-9.149004
human1_lib3.final_cell_0541,acinar,inDrop,4.677406,-9.77265
human3_lib3.final_cell_0029,acinar,inDrop,7.7005115,-9.832194
D28.4_54,acinar,celseq2,-10.148121,-7.492239
D28.4_67,acinar,celseq2,-9.81027,-7.0754795
D28.2_87,acinar,celseq2,-10.402448,-7.087767
D28.7_62,acinar,celseq2,-10.019503,-7.347608
human3_lib1.final_cell_0197,acinar,inDrop,7.4189115,-10.087877
HP1508501T2D_D18,acinar,smartseq2,-10.2196045,-7.703506
human3_lib2.final_cell_0158,acinar,inDrop,8.189535,-9.751916
HP1504101T2D_K19,acinar,smartseq2,-10.243979,-7.268618
human3_lib4.final_cell_0270,acinar,inDrop,8.289713,-9.424969
human3_lib3.final_cell_0096,acinar,inDrop,7.7449255,-10.756584
human3_lib3.final_cell_0473,acinar,inDrop,6.8859344,-11.118005
human3_lib4.final_cell_0665,acinar,inDrop,7.406772,-11.036236
human3_lib4.final_cell_0794,acinar,inDrop,7.4046755,-10.437378
D29.7_49,acinar,celseq2,-11.533669,-5.301948
human3_lib2.final_cell_0017,acinar,inDrop,7.7188787,-10.600779
human3_lib3.final_cell_0046,acinar,inDrop,7.780095,-11.28006
human3_lib4.final_cell_0063,acinar,inDrop,7.7474356,-11.1289625
human3_lib3.final_cell_0478,acinar,inDrop,7.3486385,-10.556162
human3_lib4.final_cell_0032,acinar,inDrop,7.3775434,-9.466752
human1_lib2.final_cell_0126,acinar,inDrop,6.5549483,-10.863858
HP1506401_C7,acinar,smartseq2,-10.76891,-7.5049725
human3_lib1.final_cell_0078,acinar,inDrop,8.524019,-9.685913
human3_lib4.final_cell_0019,acinar,inDrop,7.057205,-9.250102
human3_lib1.final_cell_0150,acinar,inDrop,7.4893804,-9.613651
human3_lib2.final_cell_0102,acinar,inDrop,7.528775,-11.156548
human3_lib2.final_cell_0506,acinar,inDrop,7.426521,-11.259332
human3_lib1.final_cell_0476,acinar,inDrop,8.01176,-9.417232
human3_lib1.final_cell_0603,acinar,inDrop,6.9566703,-10.416855
HP1525301T2D_C23,acinar,smartseq2,-10.773546,-6.46459
human3_lib4.final_cell_0064,acinar,inDrop,6.6539226,-9.952521
D31.2_53,acinar,celseq2,-9.787298,-7.2200904
human3_lib2.final_cell_0049,acinar,inDrop,7.686404,-10.265317
human3_lib2.final_cell_0763,acinar,inDrop,6.982779,-9.31939
human3_lib2.final_cell_0257,acinar,inDrop,7.241319,-10.532586
HP1526901T2D_I12,acinar,smartseq2,-10.132501,-7.1957245
human1_lib3.final_cell_0025,acinar,inDrop,6.4706664,-10.191529
human1_lib3.final_cell_0628,acinar,inDrop,6.7555094,-10.817573
human3_lib4.final_cell_0006,acinar,inDrop,7.4029856,-9.271745
human3_lib1.final_cell_0089,acinar,inDrop,8.377565,-9.696931
human3_lib1.final_cell_0419,acinar,inDrop,7.1894546,-11.288375
human3_lib4.final_cell_0126,acinar,inDrop,7.71504,-10.70177
human3_lib4.final_cell_0002,acinar,inDrop,8.052446,-9.638213
human3_lib2.final_cell_0039,acinar,inDrop,7.5158577,-10.624361
HP1506401_K6,acinar,smartseq2,-11.035565,-6.9963274
D31.2_87,acinar,celseq2,-11.354778,-5.42173
D30.1_72,acinar,celseq2,-11.463995,-5.9893146
human3_lib1.final_cell_0025,acinar,inDrop,7.9009852,-10.368932
human3_lib4.final_cell_0106,acinar,inDrop,7.690708,-10.247687
human3_lib2.final_cell_0023,acinar,inDrop,7.0851593,-9.0835705
D31.2_26,acinar,celseq2,-11.292995,-4.247664
HP1502401_M8,acinar,smartseq2,-11.284184,-5.5491147
human3_lib3.final_cell_0795,acinar,inDrop,6.8218384,-9.989374
human3_lib3.final_cell_0006,acinar,inDrop,7.358471,-9.405718
human3_lib1.final_cell_0625,acinar,inDrop,6.6733212,-9.65594
human3_lib4.final_cell_0342,acinar,inDrop,7.694193,-10.04293
HP1506401_B6,acinar,smartseq2,-11.4318905,-6.011453
D31.6_13,acinar,celseq2,-10.564253,-6.3979344
human3_lib2.final_cell_0235,acinar,inDrop,6.9003363,-9.829227
D31.3_23,acinar,celseq2,-11.473362,-4.8563356
HP1502401_K12,acinar,smartseq2,-11.461616,-5.246867
human3_lib1.final_cell_0698,acinar,inDrop,6.810689,-10.680348
human3_lib2.final_cell_0266,acinar,inDrop,7.358368,-9.296747
human3_lib3.final_cell_0664,acinar,inDrop,7.3053703,-11.546179
human3_lib2.final_cell_0009,acinar,inDrop,7.4929404,-10.393304
human3_lib1.final_cell_0168,acinar,inDrop,7.354045,-10.995741
HP1504101T2D_I6,acinar,smartseq2,-10.310943,-6.891883
human3_lib3.final_cell_0467,acinar,inDrop,7.5497737,-10.90117
human1_lib3.final_cell_0007,acinar,inDrop,6.707018,-9.837185
human3_lib3.final_cell_0056,acinar,inDrop,7.071055,-10.027553
human3_lib1.final_cell_0484,acinar,inDrop,7.3765,-10.861255
human3_lib4.final_cell_0074,acinar,inDrop,7.635728,-9.295021
D31.7_9,acinar,celseq2,-11.38666,-5.6433225
human3_lib1.final_cell_0732,acinar,inDrop,7.072005,-11.490685
human4_lib1.final_cell_0115,acinar,inDrop,5.2168264,-9.654461
human3_lib4.final_cell_0706,acinar,inDrop,8.392399,-9.757975
human3_lib4.final_cell_0445,acinar,inDrop,7.1137238,-10.229215
human3_lib2.final_cell_0638,acinar,inDrop,7.040089,-10.766593
human3_lib4.final_cell_0459,acinar,inDrop,6.664923,-10.631611
human3_lib3.final_cell_0042,acinar,inDrop,7.9454317,-10.221607
human3_lib1.final_cell_0447,acinar,inDrop,7.3849707,-9.698596
human3_lib4.final_cell_0170,acinar,inDrop,7.613215,-10.982531
D28.6_74,acinar,celseq2,-10.84408,-6.7168756
human3_lib4.final_cell_0356,acinar,inDrop,7.082409,-9.891569
human1_lib3.final_cell_0508,acinar,inDrop,6.3835597,-9.763426
human3_lib4.final_cell_0662,acinar,inDrop,7.0511,-9.999303
human3_lib3.final_cell_0536,acinar,inDrop,7.070292,-9.824635
human3_lib3.final_cell_0027,acinar,inDrop,7.6423063,-10.735146
D31.6_66,acinar,celseq2,-10.881883,-6.8769054
human3_lib1.final_cell_0349,acinar,inDrop,7.4479218,-10.724076
human3_lib4.final_cell_0012,acinar,inDrop,7.5811825,-9.653714
D28.6_4,acinar,celseq2,-10.713453,-7.016436
