,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0215,acinar,inDrop,-3.9967098,-6.6984954
human1_lib1.final_cell_0461,acinar,inDrop,-4.883651,-5.6130056
human3_lib2.final_cell_0685,acinar,inDrop,-4.248458,-5.2553954
human3_lib4.final_cell_0272,acinar,inDrop,-2.9010856,-5.5335593
HP1506401_D3,acinar,smartseq2,0.9088206,9.784241
human3_lib3.final_cell_0163,acinar,inDrop,-4.9379044,-5.2554164
human1_lib1.final_cell_0182,acinar,inDrop,-4.5686836,-4.4887958
HP1504101T2D_J16,acinar,smartseq2,2.4972343,10.736833
human3_lib2.final_cell_0105,acinar,inDrop,-7.708808,2.3865404
human3_lib4.final_cell_0466,acinar,inDrop,-4.4606075,-6.3550344
D30.4_18,acinar,celseq2,2.5630164,10.49189
human3_lib3.final_cell_0044,acinar,inDrop,-2.6364307,-5.9860415
D28.5_63,acinar,celseq2,1.5827984,10.998569
HP1504901_F23,acinar,smartseq2,1.0587846,8.925611
human3_lib1.final_cell_0069,acinar,inDrop,-3.743221,-6.384168
D31.3_89,acinar,celseq2,2.319164,10.790879
human3_lib4.final_cell_0103,acinar,inDrop,-3.588812,-6.788589
human3_lib2.final_cell_0036,acinar,inDrop,2.6350513,-5.3437614
HP1506401_J15,acinar,smartseq2,1.5878808,10.915114
human3_lib1.final_cell_0505,acinar,inDrop,-4.69929,-5.570769
HP1506401_O16,acinar,smartseq2,0.83956474,9.633915
human3_lib2.final_cell_0267,acinar,inDrop,-3.277371,-6.5112486
human3_lib3.final_cell_0703,acinar,inDrop,-4.9005423,-6.6821074
human3_lib2.final_cell_0109,acinar,inDrop,-4.085617,-6.068534
D30.2_53,acinar,celseq2,2.4815764,10.797871
human3_lib4.final_cell_0171,acinar,inDrop,-5.2066183,-5.273355
HP1506401_N23,acinar,smartseq2,1.1187136,10.215554
D28.3_51,acinar,celseq2,2.1305745,11.06623
human3_lib2.final_cell_0134,acinar,inDrop,-4.0439334,-5.9482026
human1_lib2.final_cell_0582,acinar,inDrop,-5.2309103,-5.5649085
D28.5_37,acinar,celseq2,1.7294649,9.319556
human3_lib1.final_cell_0212,acinar,inDrop,-4.89236,-6.8384266
D28.3_90,acinar,celseq2,1.2789491,9.2485895
human3_lib2.final_cell_0675,acinar,inDrop,-4.5466385,-5.235894
D31.1_21,acinar,celseq2,1.8073019,9.132848
human3_lib3.final_cell_0205,acinar,inDrop,-4.887843,-4.7803288
human3_lib4.final_cell_0184,acinar,inDrop,-4.6189556,-5.2331805
human3_lib3.final_cell_0079,acinar,inDrop,-2.963334,-5.811679
human3_lib2.final_cell_0060,acinar,inDrop,-4.259583,-5.448327
human3_lib1.final_cell_0204,acinar,inDrop,-4.3618317,-5.166356
HP1506401_N9,acinar,smartseq2,0.78678775,9.499981
HP1526901T2D_H2,acinar,smartseq2,2.2370787,10.866998
human3_lib4.final_cell_0070,acinar,inDrop,-4.544143,-4.66495
human3_lib3.final_cell_0415,acinar,inDrop,-3.9491737,-4.436001
HP1525301T2D_F10,acinar,smartseq2,2.1187057,11.120288
D31.5_69,acinar,celseq2,1.856469,9.019021
human3_lib3.final_cell_0208,acinar,inDrop,-4.6332483,-4.8113904
human3_lib1.final_cell_0038,acinar,inDrop,-2.796424,-6.2936125
human3_lib4.final_cell_0533,acinar,inDrop,-4.7599382,-5.9479976
human1_lib3.final_cell_0231,acinar,inDrop,-5.0847783,-4.847943
HP1504101T2D_C11,acinar,smartseq2,1.7201171,11.122926
human3_lib3.final_cell_0066,acinar,inDrop,-4.566018,-5.245112
human3_lib4.final_cell_0108,acinar,inDrop,-3.61231,-5.743846
D30.7_1,acinar,celseq2,1.5574493,10.768537
human3_lib3.final_cell_0301,acinar,inDrop,-3.4386387,-5.6976366
human3_lib4.final_cell_0149,acinar,inDrop,-4.567586,-6.9414763
HP1508501T2D_B14,acinar,smartseq2,1.6061867,10.900758
human3_lib4.final_cell_0003,acinar,inDrop,-3.9589145,-6.3476224
human3_lib3.final_cell_0266,acinar,inDrop,4.133109,-4.1837707
human3_lib1.final_cell_0373,acinar,inDrop,-4.4172435,-5.7701664
D30.7_24,acinar,celseq2,2.1567311,9.235734
human3_lib1.final_cell_0172,acinar,inDrop,-3.2828999,-4.6895976
human3_lib2.final_cell_0003,acinar,inDrop,-4.9571204,-5.0439425
AZ_F6,acinar,smartseq2,1.1739247,10.012239
HP1508501T2D_I10,acinar,smartseq2,1.803974,11.25351
human3_lib3.final_cell_0166,acinar,inDrop,-4.7111683,-6.377042
human3_lib2.final_cell_0101,acinar,inDrop,-2.94492,-6.08409
HP1508501T2D_G17,acinar,smartseq2,1.927424,10.6179695
HP1525301T2D_L5,acinar,smartseq2,2.548801,10.622637
human3_lib2.final_cell_0277,acinar,inDrop,-3.4957588,-5.520604
D28.6_63,acinar,celseq2,2.1440322,10.415779
human3_lib3.final_cell_0045,acinar,inDrop,-3.9592788,-7.022476
HP1502401_G18,acinar,smartseq2,2.3059344,10.343258
human3_lib1.final_cell_0483,acinar,inDrop,-3.9550636,-5.507535
human3_lib4.final_cell_0575,acinar,inDrop,-4.810845,-6.311304
human3_lib4.final_cell_0519,acinar,inDrop,-4.9660797,-4.499739
human3_lib4.final_cell_0512,acinar,inDrop,-4.398261,-5.111967
human3_lib4.final_cell_0615,acinar,inDrop,-9.483399,2.989071
human3_lib4.final_cell_0555,acinar,inDrop,-4.554273,-5.7273
human3_lib3.final_cell_0803,acinar,inDrop,-4.9473605,-5.227834
human3_lib1.final_cell_0013,acinar,inDrop,-3.104851,-6.5342693
D31.2_75,acinar,celseq2,1.1655147,10.341517
HP1506401_B14,acinar,smartseq2,0.86465204,9.550904
human3_lib2.final_cell_0006,acinar,inDrop,-3.1442738,-6.798164
human3_lib1.final_cell_0300,acinar,inDrop,-5.291126,-5.5585012
D30.3_91,acinar,celseq2,2.2625513,9.865337
human3_lib4.final_cell_0155,acinar,inDrop,-4.458446,-6.0720477
human3_lib1.final_cell_0307,acinar,inDrop,-2.988466,-5.5467744
human3_lib3.final_cell_0551,acinar,inDrop,-4.8675113,-6.6028404
human3_lib2.final_cell_0069,acinar,inDrop,-3.28328,-5.0751963
human3_lib3.final_cell_0111,acinar,inDrop,-3.337273,-5.696837
human3_lib4.final_cell_0087,acinar,inDrop,-3.4575071,-6.0058804
human3_lib2.final_cell_0299,acinar,inDrop,-4.098065,-6.7840333
human3_lib2.final_cell_0108,acinar,inDrop,-3.6263049,-5.078857
HP1506401_J2,acinar,smartseq2,1.5688155,10.875768
D31.5_70,acinar,celseq2,1.3694773,9.867076
human3_lib1.final_cell_0214,acinar,inDrop,-5.0297036,-6.027993
human3_lib2.final_cell_0107,acinar,inDrop,-4.5613384,-6.3251667
human3_lib4.final_cell_0742,acinar,inDrop,-4.955758,-6.3122315
human1_lib3.final_cell_0043,acinar,inDrop,-4.5560536,-4.4168615
human3_lib1.final_cell_0035,acinar,inDrop,-5.1666474,-4.9201417
human3_lib3.final_cell_0685,acinar,inDrop,-4.121456,-6.876499
human1_lib3.final_cell_0469,acinar,inDrop,-2.974792,-0.51709014
HP1502401_C1,acinar,smartseq2,2.1817434,10.380466
HP1506401_N5,acinar,smartseq2,0.81791866,9.139427
D31.7_77,acinar,celseq2,1.5220675,10.024246
human1_lib1.final_cell_0436,acinar,inDrop,-5.2719474,-5.315811
D31.6_9,acinar,celseq2,2.5344708,10.541038
human3_lib2.final_cell_0020,acinar,inDrop,-2.511431,-5.8153105
human3_lib2.final_cell_0180,acinar,inDrop,-4.296474,-6.9899487
human3_lib3.final_cell_0139,acinar,inDrop,-4.3577743,-5.8568735
D28.3_25,acinar,celseq2,1.7585375,10.370011
human3_lib1.final_cell_0268,acinar,inDrop,-4.2658405,-5.579829
human3_lib4.final_cell_0746,acinar,inDrop,-4.739806,-6.3745275
human3_lib1.final_cell_0006,acinar,inDrop,-2.6387877,-6.371208
human3_lib3.final_cell_0227,acinar,inDrop,-3.0009801,-5.7639127
human3_lib3.final_cell_0059,acinar,inDrop,-2.8430479,-5.5423255
HP1502401_J2,acinar,smartseq2,2.6184676,10.583483
human3_lib2.final_cell_0135,acinar,inDrop,-3.2377772,-5.8056507
D28.7_51,acinar,celseq2,2.0258462,10.474076
HP1506401_L22,acinar,smartseq2,0.8901911,8.177859
D31.4_70,acinar,celseq2,1.587227,11.034226
human3_lib2.final_cell_0027,acinar,inDrop,-2.8934634,-6.4817615
human3_lib2.final_cell_0019,acinar,inDrop,-4.4031615,-5.1726933
human3_lib4.final_cell_0783,acinar,inDrop,-4.936383,-5.6759157
D31.6_53,acinar,celseq2,2.4055274,10.677071
human3_lib2.final_cell_0586,acinar,inDrop,-5.214999,-6.0365977
D28.4_63,acinar,celseq2,0.7843875,9.64687
D28.3_91,acinar,celseq2,1.7319274,10.694995
HP1508501T2D_F21,acinar,smartseq2,2.3321245,10.518008
human1_lib2.final_cell_0616,acinar,inDrop,-5.548316,-5.321523
human3_lib2.final_cell_0082,acinar,inDrop,-3.681699,-5.339842
human3_lib1.final_cell_0022,acinar,inDrop,-4.9493127,-4.9232383
human1_lib3.final_cell_0020,acinar,inDrop,-3.7614963,-5.5061727
human3_lib3.final_cell_0243,acinar,inDrop,-4.991218,-5.0990458
human3_lib4.final_cell_0195,acinar,inDrop,-4.168131,-6.548109
HP1508501T2D_A11,acinar,smartseq2,1.8846718,10.165795
D31.3_73,acinar,celseq2,1.5091755,9.566175
human3_lib3.final_cell_0019,acinar,inDrop,-4.1177177,-7.200239
human3_lib4.final_cell_0131,acinar,inDrop,-3.5772138,-6.798503
human3_lib3.final_cell_0157,acinar,inDrop,-3.9553704,-6.6700897
human3_lib3.final_cell_0241,acinar,inDrop,-4.8184905,-5.642611
human1_lib1.final_cell_0029,acinar,inDrop,-5.3231263,-5.75873
human3_lib3.final_cell_0031,acinar,inDrop,-4.9588103,-4.707437
HP1526901T2D_K17,acinar,smartseq2,1.9921408,10.922728
D28.4_4,acinar,celseq2,-3.223495,11.127637
HP1506401_O21,acinar,smartseq2,0.8045541,9.748796
D31.6_21,acinar,celseq2,1.0479616,8.702119
human3_lib3.final_cell_0651,acinar,inDrop,-2.8310206,-1.2224131
human1_lib3.final_cell_0600,acinar,inDrop,-4.4264245,-4.7886705
human3_lib1.final_cell_0439,acinar,inDrop,-5.310487,-5.339897
human3_lib3.final_cell_0068,acinar,inDrop,-3.8900046,-6.2630925
human1_lib2.final_cell_0404,acinar,inDrop,-5.3444753,-5.174724
D30.5_36,acinar,celseq2,2.1998246,11.168528
human3_lib4.final_cell_0039,acinar,inDrop,-2.687378,-6.3369317
D28.5_77,acinar,celseq2,1.8877637,9.415255
human3_lib2.final_cell_0800,acinar,inDrop,-4.774747,-4.8346653
D30.8_63,acinar,celseq2,2.309505,9.860588
human3_lib2.final_cell_0174,acinar,inDrop,-3.5811126,-6.2862844
human3_lib4.final_cell_0076,acinar,inDrop,-4.2874985,-6.68632
human1_lib2.final_cell_0111,acinar,inDrop,-3.7442346,-5.5199103
human3_lib4.final_cell_0080,acinar,inDrop,-4.6873,-5.041483
human3_lib1.final_cell_0050,acinar,inDrop,-3.5936902,-6.1379457
human3_lib1.final_cell_0389,acinar,inDrop,-4.894042,-6.79038
human3_lib4.final_cell_0636,acinar,inDrop,-4.0090775,0.090706825
human3_lib1.final_cell_0131,acinar,inDrop,-4.636933,-4.6735086
D30.4_81,acinar,celseq2,0.76041627,9.3534975
D31.7_11,acinar,celseq2,1.9010676,10.081376
human3_lib3.final_cell_0094,acinar,inDrop,-3.911667,-7.0823135
human3_lib3.final_cell_0126,acinar,inDrop,-4.005918,-6.304337
D31.8_11,acinar,celseq2,2.2493913,9.686395
human3_lib2.final_cell_0466,acinar,inDrop,-3.1350694,-5.508059
human3_lib1.final_cell_0360,acinar,inDrop,-4.345465,-6.618184
D31.5_4,acinar,celseq2,1.928668,9.08715
human3_lib4.final_cell_0005,acinar,inDrop,-4.1120358,-6.8467307
human3_lib3.final_cell_0060,acinar,inDrop,-3.2925475,-5.9314966
human3_lib3.final_cell_0162,acinar,inDrop,-4.372738,-6.812591
human3_lib4.final_cell_0355,acinar,inDrop,-5.0523915,-6.1924863
human3_lib2.final_cell_0226,acinar,inDrop,-3.1530669,-6.248286
D28.5_54,acinar,celseq2,1.9420129,10.363245
HP1506401_B5,acinar,smartseq2,1.3185638,10.767192
human3_lib3.final_cell_0268,acinar,inDrop,-4.2022486,-6.341868
human3_lib2.final_cell_0421,acinar,inDrop,-4.52657,-6.026194
human3_lib4.final_cell_0111,acinar,inDrop,-4.5985627,-6.2695713
human3_lib3.final_cell_0072,acinar,inDrop,-3.0478983,-6.246651
HP1525301T2D_F5,acinar,smartseq2,1.9696263,10.931331
human3_lib2.final_cell_0093,acinar,inDrop,-3.6711595,-6.943872
human3_lib4.final_cell_0371,acinar,inDrop,-3.5108533,-5.558837
D30.2_1,acinar,celseq2,-10.016634,1.4890183
human3_lib3.final_cell_0047,acinar,inDrop,-3.3705766,-6.1426697
HP1506401_N15,acinar,smartseq2,1.1479797,8.527222
human3_lib3.final_cell_0272,acinar,inDrop,-4.222127,-6.5639887
human3_lib4.final_cell_0008,acinar,inDrop,-2.779447,-6.3733497
human3_lib4.final_cell_0549,acinar,inDrop,-4.9390783,-4.988232
human3_lib4.final_cell_0020,acinar,inDrop,-3.3022926,-6.868147
HP1506401_L11,acinar,smartseq2,0.85141915,9.204635
human3_lib2.final_cell_0078,acinar,inDrop,-3.0627255,-6.3356194
human3_lib4.final_cell_0207,acinar,inDrop,-4.4491205,-6.446334
human3_lib1.final_cell_0063,acinar,inDrop,-4.208693,-5.641469
human3_lib2.final_cell_0090,acinar,inDrop,-4.2169776,-6.157567
human3_lib1.final_cell_0014,acinar,inDrop,-2.5983799,-6.118376
human3_lib4.final_cell_0065,acinar,inDrop,-4.582505,-5.1456103
human3_lib3.final_cell_0004,acinar,inDrop,-3.778768,-6.782804
HP1506401_P17,acinar,smartseq2,0.9875774,8.464164
human3_lib3.final_cell_0089,acinar,inDrop,-3.7353044,-6.8608065
human2_lib2.final_cell_0154,acinar,inDrop,-4.1274323,-1.5257761
HP1506401_G14,acinar,smartseq2,0.9426586,10.036772
D28.1_87,acinar,celseq2,1.0072157,9.994273
human3_lib2.final_cell_0076,acinar,inDrop,-3.1092827,-5.531752
HP1506401_O18,acinar,smartseq2,0.90445745,9.274068
human3_lib1.final_cell_0195,acinar,inDrop,-4.89816,-5.5972714
D28.3_31,acinar,celseq2,0.8465637,9.2131
HP1525301T2D_D10,acinar,smartseq2,1.9365816,9.91893
human3_lib3.final_cell_0646,acinar,inDrop,-4.908559,-6.385529
HP1508501T2D_O7,acinar,smartseq2,1.8927548,9.65577
human3_lib2.final_cell_0608,acinar,inDrop,-3.8149397,-0.7329685
human1_lib1.final_cell_0012,acinar,inDrop,-3.9273446,-5.7401586
D30.2_17,acinar,celseq2,2.1979544,10.480844
D30.3_45,acinar,celseq2,2.2867823,9.360241
human3_lib4.final_cell_0043,acinar,inDrop,-4.634322,-5.8317266
human3_lib2.final_cell_0213,acinar,inDrop,-4.6085677,-5.8027663
AZ_H10,acinar,smartseq2,1.8052227,11.00042
human3_lib2.final_cell_0033,acinar,inDrop,-4.959356,-5.5656652
human3_lib2.final_cell_0052,acinar,inDrop,-4.125018,-5.0999484
human3_lib4.final_cell_0407,acinar,inDrop,-4.6917286,-4.210594
human3_lib3.final_cell_0207,acinar,inDrop,-3.6942377,-5.8564906
human3_lib1.final_cell_0011,acinar,inDrop,-3.047437,-6.275092
human3_lib3.final_cell_0355,acinar,inDrop,-4.1450744,-5.2216234
D31.3_40,acinar,celseq2,1.7834364,8.98076
HP1506401_N1,acinar,smartseq2,1.7462256,8.997754
D28.4_86,acinar,celseq2,1.1108925,10.5986395
human3_lib1.final_cell_0057,acinar,inDrop,-4.4552736,-5.2908583
human3_lib4.final_cell_0056,acinar,inDrop,-4.547086,-6.1321025
human3_lib1.final_cell_0560,acinar,inDrop,-5.102344,-5.6122174
human3_lib1.final_cell_0440,acinar,inDrop,-4.9713326,-5.9228554
human3_lib3.final_cell_0406,acinar,inDrop,-3.8743627,-5.505695
human3_lib2.final_cell_0469,acinar,inDrop,-4.721473,-6.656824
HP1502401_E20,acinar,smartseq2,2.3581724,10.918933
human3_lib2.final_cell_0119,acinar,inDrop,-3.8494384,-6.341521
HP1526901T2D_N4,acinar,smartseq2,1.4916421,10.059189
D28.2_42,acinar,celseq2,1.3694687,10.77074
human3_lib2.final_cell_0486,acinar,inDrop,-5.042728,-5.391279
D30.2_43,acinar,celseq2,2.3759995,10.390371
human3_lib1.final_cell_0196,acinar,inDrop,-4.1834393,-6.6684794
human3_lib1.final_cell_0119,acinar,inDrop,-3.5318043,-6.101284
human3_lib4.final_cell_0418,acinar,inDrop,-4.9062347,-5.4296117
HP1525301T2D_C7,acinar,smartseq2,2.2037,11.022753
D31.8_27,acinar,celseq2,2.0624623,9.469358
HP1508501T2D_N13,acinar,smartseq2,1.5349426,10.588875
human1_lib1.final_cell_0001,acinar,inDrop,-5.0836844,-5.292876
human3_lib1.final_cell_0326,acinar,inDrop,-4.8352466,-5.1802506
human3_lib3.final_cell_0144,acinar,inDrop,-4.4205055,-5.236326
human3_lib3.final_cell_0176,acinar,inDrop,-3.266432,-5.587201
human3_lib4.final_cell_0044,acinar,inDrop,-2.8652892,-5.662426
human3_lib2.final_cell_0260,acinar,inDrop,-5.262863,-5.4131107
human3_lib2.final_cell_0097,acinar,inDrop,-4.9532976,-5.095377
human3_lib4.final_cell_0049,acinar,inDrop,-3.5459855,-5.9961586
human3_lib4.final_cell_0146,acinar,inDrop,-3.2347412,-6.4267087
human3_lib3.final_cell_0062,acinar,inDrop,-4.8068347,-4.9800987
HP1506401_E18,acinar,smartseq2,1.2464135,10.434961
human3_lib1.final_cell_0084,acinar,inDrop,-3.719623,-6.9971547
human1_lib3.final_cell_0143,acinar,inDrop,-3.7097058,-5.731209
human1_lib2.final_cell_0278,acinar,inDrop,-5.1010966,-5.508527
human3_lib3.final_cell_0192,acinar,inDrop,-4.212364,-5.841441
human3_lib1.final_cell_0082,acinar,inDrop,-3.20339,-5.9869328
human3_lib4.final_cell_0029,acinar,inDrop,-2.7863622,-5.594036
human1_lib3.final_cell_0447,acinar,inDrop,-4.7243023,-5.893645
human3_lib3.final_cell_0453,acinar,inDrop,-4.7891154,-6.673176
human3_lib3.final_cell_0610,acinar,inDrop,-5.283515,-5.026503
human1_lib2.final_cell_0005,acinar,inDrop,-3.649767,-5.8437676
human3_lib4.final_cell_0142,acinar,inDrop,-4.002137,-6.4026346
HP1506401_M8,acinar,smartseq2,1.5671064,9.430644
human3_lib3.final_cell_0203,acinar,inDrop,-4.7244983,-6.5400653
human1_lib3.final_cell_0541,acinar,inDrop,-7.1572022,3.9388602
human3_lib3.final_cell_0029,acinar,inDrop,-2.6903896,-6.2926693
D28.4_54,acinar,celseq2,1.7725157,11.215319
D28.4_67,acinar,celseq2,2.5340817,10.785506
D28.2_87,acinar,celseq2,1.8393472,11.075221
D28.7_62,acinar,celseq2,2.1859503,11.114054
human3_lib1.final_cell_0197,acinar,inDrop,-4.1321645,-6.0267377
HP1508501T2D_D18,acinar,smartseq2,2.108323,11.243555
human3_lib2.final_cell_0158,acinar,inDrop,-4.0072665,-5.981848
HP1504101T2D_K19,acinar,smartseq2,1.8170948,10.776863
human3_lib4.final_cell_0270,acinar,inDrop,-3.8409956,-6.4084
human3_lib3.final_cell_0096,acinar,inDrop,-3.8314135,-6.155788
human3_lib3.final_cell_0473,acinar,inDrop,-5.2241473,-6.3715296
human3_lib4.final_cell_0665,acinar,inDrop,-4.8074074,-6.6811185
human3_lib4.final_cell_0794,acinar,inDrop,-5.04744,-5.213326
D29.7_49,acinar,celseq2,1.6342696,8.966385
human3_lib2.final_cell_0017,acinar,inDrop,-3.7383838,-6.5208373
human3_lib3.final_cell_0046,acinar,inDrop,-3.720769,-6.68522
human3_lib4.final_cell_0063,acinar,inDrop,-4.275362,-6.908592
human3_lib3.final_cell_0478,acinar,inDrop,-4.686906,-5.9525013
human3_lib4.final_cell_0032,acinar,inDrop,-2.755476,-6.2522535
human1_lib2.final_cell_0126,acinar,inDrop,-5.2447324,-5.664669
HP1506401_C7,acinar,smartseq2,1.5437595,10.810799
human3_lib1.final_cell_0078,acinar,inDrop,-3.5758243,-6.606052
human3_lib4.final_cell_0019,acinar,inDrop,-3.2021608,-5.6009007
human3_lib1.final_cell_0150,acinar,inDrop,-3.1249533,-5.5003633
human3_lib2.final_cell_0102,acinar,inDrop,-4.4418936,-6.9503098
human3_lib2.final_cell_0506,acinar,inDrop,-5.0409546,-6.33962
human3_lib1.final_cell_0476,acinar,inDrop,-3.9195693,-5.4790583
human3_lib1.final_cell_0603,acinar,inDrop,-4.6315746,-6.018945
HP1525301T2D_C23,acinar,smartseq2,1.8193231,10.354367
human3_lib4.final_cell_0064,acinar,inDrop,-4.599695,-5.5206065
D31.2_53,acinar,celseq2,2.3655708,10.84823
human3_lib2.final_cell_0049,acinar,inDrop,-3.763122,-6.867728
human3_lib2.final_cell_0763,acinar,inDrop,-4.3531723,-5.533673
human3_lib2.final_cell_0257,acinar,inDrop,-5.0032997,-4.7114067
HP1526901T2D_I12,acinar,smartseq2,2.3631158,11.04259
human1_lib3.final_cell_0025,acinar,inDrop,-4.4712353,-6.009363
human1_lib3.final_cell_0628,acinar,inDrop,-5.123133,-5.8066063
human3_lib4.final_cell_0006,acinar,inDrop,-2.7426603,-6.0105214
human3_lib1.final_cell_0089,acinar,inDrop,-3.5465767,-6.538911
human3_lib1.final_cell_0419,acinar,inDrop,-4.446883,-6.638862
human3_lib4.final_cell_0126,acinar,inDrop,-3.9612076,-6.4148216
human3_lib4.final_cell_0002,acinar,inDrop,-2.9156592,-6.197956
human3_lib2.final_cell_0039,acinar,inDrop,-3.9713888,-6.899546
HP1506401_K6,acinar,smartseq2,1.7807411,10.865926
D31.2_87,acinar,celseq2,2.3669655,9.497775
D30.1_72,acinar,celseq2,1.7469374,9.669916
human3_lib1.final_cell_0025,acinar,inDrop,-3.23604,-6.6281304
human3_lib4.final_cell_0106,acinar,inDrop,-4.2504416,-5.99347
human3_lib2.final_cell_0023,acinar,inDrop,-2.7322369,-6.0615277
D31.2_26,acinar,celseq2,0.9520857,8.336793
HP1502401_M8,acinar,smartseq2,2.3474512,9.946601
human3_lib3.final_cell_0795,acinar,inDrop,-4.8119245,-4.9181466
human3_lib3.final_cell_0006,acinar,inDrop,-2.714225,-6.3935513
human3_lib1.final_cell_0625,acinar,inDrop,-4.8128424,-5.3420067
human3_lib4.final_cell_0342,acinar,inDrop,-4.367403,-5.2758045
HP1506401_B6,acinar,smartseq2,1.794614,9.730027
D31.6_13,acinar,celseq2,2.1113148,10.20411
human3_lib2.final_cell_0235,acinar,inDrop,-3.639523,-5.3158927
D31.3_23,acinar,celseq2,1.8647816,8.862911
HP1502401_K12,acinar,smartseq2,2.2713985,9.467961
human3_lib1.final_cell_0698,acinar,inDrop,-4.704257,-6.1369205
human3_lib2.final_cell_0266,acinar,inDrop,-4.9993176,-3.7309003
human3_lib3.final_cell_0664,acinar,inDrop,-5.014697,-6.266684
human3_lib2.final_cell_0009,acinar,inDrop,-3.1788044,-6.4385476
human3_lib1.final_cell_0168,acinar,inDrop,-4.4785104,-6.8043113
HP1504101T2D_I6,acinar,smartseq2,2.0945094,10.678898
human3_lib3.final_cell_0467,acinar,inDrop,-4.5341153,-6.6971235
human1_lib3.final_cell_0007,acinar,inDrop,-3.6762195,-6.2983975
human3_lib3.final_cell_0056,acinar,inDrop,-3.6315079,-6.1242213
human3_lib1.final_cell_0484,acinar,inDrop,-4.010621,-6.1039286
human3_lib4.final_cell_0074,acinar,inDrop,-2.6643949,-5.852473
D31.7_9,acinar,celseq2,2.0342002,9.319551
human3_lib1.final_cell_0732,acinar,inDrop,-5.211339,-5.095871
human4_lib1.final_cell_0115,acinar,inDrop,-3.3006892,-5.2161064
human3_lib4.final_cell_0706,acinar,inDrop,-4.694436,-5.6153173
human3_lib4.final_cell_0445,acinar,inDrop,-5.295985,-5.6891103
human3_lib2.final_cell_0638,acinar,inDrop,-4.6707563,-6.3652616
human3_lib4.final_cell_0459,acinar,inDrop,-5.329907,-4.8173647
human3_lib3.final_cell_0042,acinar,inDrop,-3.9433455,-5.892423
human3_lib1.final_cell_0447,acinar,inDrop,-3.8633404,-4.640729
human3_lib4.final_cell_0170,acinar,inDrop,-5.020913,-4.968317
D28.6_74,acinar,celseq2,1.5985422,10.6860075
human3_lib4.final_cell_0356,acinar,inDrop,-4.5988164,-4.8475156
