,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0391,acinar,inDrop,-1.0673739,9.317758
human3_lib1.final_cell_0215,acinar,inDrop,-0.43288043,8.267131
human1_lib1.final_cell_0461,acinar,inDrop,-1.9165566,8.357277
human3_lib2.final_cell_0685,acinar,inDrop,-1.3577548,8.782317
human3_lib4.final_cell_0272,acinar,inDrop,-0.42893267,9.678877
human3_lib3.final_cell_0163,acinar,inDrop,-1.3227345,8.471916
human1_lib1.final_cell_0182,acinar,inDrop,-1.9844308,8.486372
human3_lib2.final_cell_0105,acinar,inDrop,-1.435317,8.690448
human3_lib4.final_cell_0466,acinar,inDrop,-0.2022199,7.669999
human3_lib3.final_cell_0044,acinar,inDrop,-0.27679893,9.6312685
human3_lib1.final_cell_0069,acinar,inDrop,-0.8953364,9.376205
human3_lib4.final_cell_0103,acinar,inDrop,0.1686317,8.477938
human3_lib2.final_cell_0036,acinar,inDrop,-0.9669369,9.133732
human3_lib1.final_cell_0505,acinar,inDrop,-1.6846328,7.5961204
human3_lib2.final_cell_0267,acinar,inDrop,0.22590986,8.887898
human3_lib3.final_cell_0703,acinar,inDrop,-0.6177933,7.2759194
human3_lib2.final_cell_0109,acinar,inDrop,-1.059311,8.59012
human3_lib4.final_cell_0171,acinar,inDrop,-1.790667,7.486806
human3_lib2.final_cell_0134,acinar,inDrop,-0.19460252,8.247401
human1_lib2.final_cell_0582,acinar,inDrop,-1.602811,7.441219
human3_lib1.final_cell_0212,acinar,inDrop,-0.64451605,7.4032097
human3_lib2.final_cell_0675,acinar,inDrop,-0.8340162,8.96816
human3_lib3.final_cell_0205,acinar,inDrop,-1.4214058,8.289946
human3_lib4.final_cell_0184,acinar,inDrop,-1.2089795,8.268232
human3_lib3.final_cell_0079,acinar,inDrop,-0.95495784,9.45536
human3_lib2.final_cell_0060,acinar,inDrop,-0.6633767,8.260158
human3_lib1.final_cell_0204,acinar,inDrop,-1.2762983,8.629473
human3_lib4.final_cell_0070,acinar,inDrop,-1.7102517,8.360171
human3_lib3.final_cell_0415,acinar,inDrop,-1.0851911,9.03805
human3_lib3.final_cell_0208,acinar,inDrop,-1.372351,8.610712
human3_lib1.final_cell_0038,acinar,inDrop,-0.18721457,9.095703
human3_lib4.final_cell_0533,acinar,inDrop,-1.3202243,7.8861094
human1_lib3.final_cell_0231,acinar,inDrop,-2.0932128,8.005705
human3_lib3.final_cell_0066,acinar,inDrop,-1.078806,8.097175
human3_lib4.final_cell_0108,acinar,inDrop,-0.6883123,8.880601
human3_lib3.final_cell_0301,acinar,inDrop,-1.1125702,9.383902
human3_lib4.final_cell_0149,acinar,inDrop,0.005110417,7.4812
human3_lib4.final_cell_0003,acinar,inDrop,-0.0963917,8.252422
human3_lib3.final_cell_0266,acinar,inDrop,-3.3347194,4.466937
human3_lib1.final_cell_0373,acinar,inDrop,-1.158533,7.457916
human3_lib1.final_cell_0172,acinar,inDrop,-0.9137658,9.060682
human3_lib2.final_cell_0003,acinar,inDrop,-1.5031022,8.048934
human3_lib3.final_cell_0166,acinar,inDrop,-0.8078093,7.973189
human3_lib2.final_cell_0101,acinar,inDrop,-0.15339492,9.319643
human3_lib2.final_cell_0277,acinar,inDrop,-0.7124145,9.338292
human3_lib3.final_cell_0045,acinar,inDrop,0.19608963,7.669965
human3_lib1.final_cell_0483,acinar,inDrop,-1.1181393,8.968954
human3_lib4.final_cell_0575,acinar,inDrop,-0.8590968,7.303865
human3_lib4.final_cell_0519,acinar,inDrop,-1.816068,7.665708
human3_lib4.final_cell_0512,acinar,inDrop,-1.5720186,7.9249253
human3_lib4.final_cell_0615,acinar,inDrop,-2.5075278,6.8869743
human3_lib4.final_cell_0555,acinar,inDrop,-1.3784716,7.7462583
human3_lib3.final_cell_0803,acinar,inDrop,-1.6115476,7.772815
human3_lib1.final_cell_0013,acinar,inDrop,0.18210527,9.215525
human3_lib2.final_cell_0006,acinar,inDrop,-0.38191932,8.880713
human3_lib1.final_cell_0300,acinar,inDrop,-1.4704089,7.4381666
human3_lib4.final_cell_0155,acinar,inDrop,-0.844603,7.4846277
human3_lib1.final_cell_0307,acinar,inDrop,-0.3179787,9.499269
human3_lib3.final_cell_0551,acinar,inDrop,-1.1238235,7.7269893
human3_lib2.final_cell_0069,acinar,inDrop,-0.6725768,9.412591
human3_lib3.final_cell_0111,acinar,inDrop,-0.4727632,9.38447
human3_lib4.final_cell_0087,acinar,inDrop,-0.3962828,8.676869
human3_lib2.final_cell_0299,acinar,inDrop,0.08833603,7.699401
human3_lib2.final_cell_0108,acinar,inDrop,-1.0890334,9.217263
human3_lib1.final_cell_0214,acinar,inDrop,-0.92133576,7.470872
human3_lib2.final_cell_0107,acinar,inDrop,-0.47992828,7.593405
human3_lib4.final_cell_0742,acinar,inDrop,-1.0088943,7.4845586
human1_lib3.final_cell_0043,acinar,inDrop,-1.9537292,8.558351
human3_lib1.final_cell_0035,acinar,inDrop,-1.9617069,7.6639576
human3_lib3.final_cell_0685,acinar,inDrop,-0.27463964,7.6305995
human1_lib3.final_cell_0469,acinar,inDrop,-5.1479187,7.888598
human1_lib1.final_cell_0436,acinar,inDrop,-2.322315,7.983141
human3_lib2.final_cell_0020,acinar,inDrop,-0.03135316,9.46697
human3_lib2.final_cell_0180,acinar,inDrop,0.24258137,7.535409
human3_lib3.final_cell_0139,acinar,inDrop,-0.84339654,8.25443
human3_lib1.final_cell_0268,acinar,inDrop,-1.4285352,7.9114137
human3_lib4.final_cell_0746,acinar,inDrop,-0.85462594,7.5440025
human3_lib1.final_cell_0006,acinar,inDrop,-0.12630253,9.700064
human3_lib3.final_cell_0227,acinar,inDrop,-1.3140188,9.453113
human3_lib3.final_cell_0059,acinar,inDrop,-0.20578717,9.380712
human3_lib2.final_cell_0135,acinar,inDrop,-0.47687742,9.436487
human3_lib2.final_cell_0027,acinar,inDrop,0.073042504,9.325671
human3_lib2.final_cell_0019,acinar,inDrop,-1.1103684,8.463923
human3_lib4.final_cell_0783,acinar,inDrop,-1.0471,8.249743
human3_lib2.final_cell_0586,acinar,inDrop,-1.2591206,7.3875318
human1_lib2.final_cell_0616,acinar,inDrop,-2.2384176,7.9575677
human3_lib2.final_cell_0082,acinar,inDrop,-1.5219018,9.188158
human3_lib1.final_cell_0022,acinar,inDrop,-1.6737988,7.8094134
human1_lib3.final_cell_0020,acinar,inDrop,-1.6913564,9.038188
human3_lib3.final_cell_0243,acinar,inDrop,-1.7690544,7.910153
human3_lib4.final_cell_0195,acinar,inDrop,-0.3147618,8.088643
human3_lib3.final_cell_0019,acinar,inDrop,0.2571887,7.4442573
human3_lib4.final_cell_0131,acinar,inDrop,-0.45102412,9.189105
human3_lib3.final_cell_0157,acinar,inDrop,-0.5471004,7.831224
human3_lib3.final_cell_0241,acinar,inDrop,-1.2045314,8.140256
human1_lib1.final_cell_0029,acinar,inDrop,-2.1595352,8.112899
human3_lib3.final_cell_0031,acinar,inDrop,-1.5958972,7.618295
human3_lib3.final_cell_0651,acinar,inDrop,-5.6991515,8.408507
human1_lib3.final_cell_0600,acinar,inDrop,-1.6056212,8.960735
human3_lib1.final_cell_0439,acinar,inDrop,-1.8876051,7.568263
human3_lib3.final_cell_0068,acinar,inDrop,-0.98283,9.181375
human1_lib2.final_cell_0404,acinar,inDrop,-2.0675485,7.9023466
human3_lib4.final_cell_0039,acinar,inDrop,-0.04403656,9.541215
human3_lib2.final_cell_0800,acinar,inDrop,-1.7571579,8.1017275
human3_lib2.final_cell_0174,acinar,inDrop,0.024136435,8.370834
human3_lib4.final_cell_0076,acinar,inDrop,0.20676531,7.489736
human1_lib2.final_cell_0111,acinar,inDrop,-1.3906826,9.0578575
human3_lib4.final_cell_0080,acinar,inDrop,-1.5506313,8.158636
human3_lib1.final_cell_0050,acinar,inDrop,-0.5607998,8.449629
human3_lib1.final_cell_0389,acinar,inDrop,-0.6442971,7.5217996
human3_lib4.final_cell_0636,acinar,inDrop,-4.7602715,8.349593
human3_lib1.final_cell_0131,acinar,inDrop,-1.5868708,8.123872
human3_lib3.final_cell_0094,acinar,inDrop,0.22644253,7.741063
human3_lib3.final_cell_0126,acinar,inDrop,-0.8013597,8.316793
human3_lib2.final_cell_0466,acinar,inDrop,-0.1649675,9.199276
human3_lib1.final_cell_0360,acinar,inDrop,-0.533701,8.613695
human3_lib4.final_cell_0005,acinar,inDrop,-0.17300144,8.154092
human3_lib3.final_cell_0060,acinar,inDrop,-0.052024614,8.928391
human3_lib3.final_cell_0162,acinar,inDrop,0.003150425,7.4584856
human3_lib4.final_cell_0355,acinar,inDrop,-1.158648,7.637861
human3_lib2.final_cell_0226,acinar,inDrop,-0.025056694,9.185289
human3_lib3.final_cell_0268,acinar,inDrop,-0.9935209,8.111164
human3_lib2.final_cell_0421,acinar,inDrop,-0.68302673,7.7921176
human3_lib4.final_cell_0111,acinar,inDrop,-1.3474314,8.198083
human3_lib3.final_cell_0072,acinar,inDrop,-0.5966564,9.153388
human3_lib2.final_cell_0093,acinar,inDrop,-0.83350796,8.661888
human3_lib4.final_cell_0371,acinar,inDrop,-1.0354261,9.347443
human3_lib3.final_cell_0047,acinar,inDrop,-0.27498013,8.691383
human3_lib3.final_cell_0272,acinar,inDrop,-0.6039168,8.660946
human3_lib4.final_cell_0008,acinar,inDrop,0.16096097,9.3526125
human3_lib4.final_cell_0549,acinar,inDrop,-1.9717934,8.390716
human3_lib4.final_cell_0020,acinar,inDrop,0.19785449,8.652531
human3_lib2.final_cell_0078,acinar,inDrop,-0.48900217,8.975169
human3_lib4.final_cell_0207,acinar,inDrop,-0.12211026,7.5647926
human3_lib1.final_cell_0063,acinar,inDrop,-0.71607417,8.33898
human3_lib2.final_cell_0090,acinar,inDrop,-0.6089232,8.544186
human3_lib1.final_cell_0014,acinar,inDrop,-0.14674373,9.705701
human3_lib4.final_cell_0065,acinar,inDrop,-1.7851088,8.259412
human3_lib3.final_cell_0004,acinar,inDrop,-0.19993582,8.294238
human3_lib3.final_cell_0089,acinar,inDrop,0.11520967,8.176687
human2_lib2.final_cell_0154,acinar,inDrop,-3.7882373,8.9695015
human3_lib2.final_cell_0076,acinar,inDrop,-0.48180518,9.20681
human3_lib1.final_cell_0195,acinar,inDrop,-1.435155,8.681226
human3_lib3.final_cell_0646,acinar,inDrop,-1.0435985,7.916031
human3_lib2.final_cell_0608,acinar,inDrop,-1.8119426,8.390398
human1_lib1.final_cell_0012,acinar,inDrop,-1.5262382,8.682282
human3_lib4.final_cell_0043,acinar,inDrop,-0.81848043,7.6301894
human3_lib2.final_cell_0213,acinar,inDrop,-0.9948146,7.8592997
human3_lib2.final_cell_0033,acinar,inDrop,-1.0838438,7.962371
human3_lib2.final_cell_0052,acinar,inDrop,-0.63726324,9.06959
human3_lib4.final_cell_0407,acinar,inDrop,-1.6049892,8.185079
human3_lib3.final_cell_0207,acinar,inDrop,-1.2532473,9.358018
human3_lib1.final_cell_0011,acinar,inDrop,-0.3750368,9.284915
human3_lib3.final_cell_0355,acinar,inDrop,-1.3690078,8.173443
human3_lib1.final_cell_0057,acinar,inDrop,-1.3062198,8.661022
human3_lib4.final_cell_0056,acinar,inDrop,-0.40721318,7.490264
human3_lib1.final_cell_0560,acinar,inDrop,-1.4049127,7.5789676
human3_lib1.final_cell_0440,acinar,inDrop,-1.0889077,7.690647
human3_lib3.final_cell_0406,acinar,inDrop,-0.5428048,8.483555
human3_lib2.final_cell_0469,acinar,inDrop,-0.56285024,7.420506
human3_lib2.final_cell_0119,acinar,inDrop,-0.4159939,8.13417
human3_lib2.final_cell_0486,acinar,inDrop,-1.2444082,7.898484
human3_lib1.final_cell_0196,acinar,inDrop,0.06688914,7.681603
human3_lib1.final_cell_0119,acinar,inDrop,-0.36901236,8.565463
human3_lib4.final_cell_0418,acinar,inDrop,-1.1183963,7.4973507
human1_lib1.final_cell_0001,acinar,inDrop,-2.2629948,8.270205
human3_lib1.final_cell_0326,acinar,inDrop,-1.2724171,8.003371
human3_lib3.final_cell_0144,acinar,inDrop,-1.1663964,8.032423
human3_lib3.final_cell_0176,acinar,inDrop,-0.21985808,9.216495
human3_lib4.final_cell_0044,acinar,inDrop,-0.7155628,9.5561
human3_lib2.final_cell_0260,acinar,inDrop,-1.6936194,7.874449
human3_lib2.final_cell_0097,acinar,inDrop,-1.4859353,7.594032
human3_lib4.final_cell_0049,acinar,inDrop,-0.33713982,9.095581
human3_lib4.final_cell_0146,acinar,inDrop,-0.6239304,9.013576
human3_lib3.final_cell_0062,acinar,inDrop,-1.6203599,8.363475
human3_lib1.final_cell_0084,acinar,inDrop,0.18989928,7.8880925
human1_lib3.final_cell_0143,acinar,inDrop,-0.9354387,8.429497
human1_lib2.final_cell_0278,acinar,inDrop,-1.7994487,7.590572
human3_lib3.final_cell_0192,acinar,inDrop,-0.46238348,8.288599
human3_lib1.final_cell_0082,acinar,inDrop,-0.66955334,9.290289
human3_lib4.final_cell_0029,acinar,inDrop,-0.41514173,9.76416
human1_lib3.final_cell_0447,acinar,inDrop,-1.3296714,7.8257437
human3_lib3.final_cell_0453,acinar,inDrop,-0.34644026,7.4383307
human3_lib3.final_cell_0610,acinar,inDrop,-1.674204,7.600715
human1_lib2.final_cell_0005,acinar,inDrop,-0.37734666,8.766584
human3_lib4.final_cell_0142,acinar,inDrop,-0.41427162,7.6562967
human3_lib3.final_cell_0203,acinar,inDrop,-0.75367326,8.353901
human1_lib3.final_cell_0541,acinar,inDrop,-2.3021295,8.474138
human3_lib3.final_cell_0029,acinar,inDrop,-0.13798161,9.011739
human3_lib1.final_cell_0197,acinar,inDrop,-0.6984979,8.569504
human3_lib2.final_cell_0158,acinar,inDrop,-0.26587594,8.100983
human3_lib4.final_cell_0270,acinar,inDrop,-0.10976525,9.053356
human3_lib3.final_cell_0096,acinar,inDrop,-0.27548733,8.427635
human3_lib3.final_cell_0473,acinar,inDrop,-0.86862546,7.1655793
human3_lib4.final_cell_0665,acinar,inDrop,-0.5396031,7.2367063
human3_lib4.final_cell_0794,acinar,inDrop,-1.5105085,7.3849597
human3_lib2.final_cell_0017,acinar,inDrop,-0.4253929,8.312404
human3_lib3.final_cell_0046,acinar,inDrop,-0.15654007,7.5236845
human3_lib4.final_cell_0063,acinar,inDrop,0.16008236,7.545494
human3_lib3.final_cell_0478,acinar,inDrop,-1.7299387,8.0132
human3_lib4.final_cell_0032,acinar,inDrop,-0.06956171,9.380973
human1_lib2.final_cell_0126,acinar,inDrop,-2.050737,7.9617696
human3_lib1.final_cell_0078,acinar,inDrop,-0.21868396,8.036521
human3_lib4.final_cell_0019,acinar,inDrop,-0.8345586,9.519835
human3_lib1.final_cell_0150,acinar,inDrop,-0.1869384,9.413956
human3_lib2.final_cell_0102,acinar,inDrop,-0.09391064,7.7265983
human3_lib2.final_cell_0506,acinar,inDrop,-0.7965381,7.674668
human3_lib1.final_cell_0476,acinar,inDrop,-1.1685551,9.137669
human3_lib1.final_cell_0603,acinar,inDrop,-1.0326233,7.814601
human3_lib4.final_cell_0064,acinar,inDrop,-1.5400716,8.7591715
human3_lib2.final_cell_0049,acinar,inDrop,-0.013160479,8.037455
human3_lib2.final_cell_0763,acinar,inDrop,-1.2124863,8.428162
human3_lib2.final_cell_0257,acinar,inDrop,-1.7796311,7.9701805
human1_lib3.final_cell_0025,acinar,inDrop,-1.649334,8.237179
human1_lib3.final_cell_0628,acinar,inDrop,-1.2939351,7.414581
human3_lib4.final_cell_0006,acinar,inDrop,-0.6585861,9.698176
human3_lib1.final_cell_0089,acinar,inDrop,0.3253875,8.866913
human3_lib1.final_cell_0419,acinar,inDrop,-0.6570666,7.928576
human3_lib4.final_cell_0126,acinar,inDrop,-0.16221778,8.2203245
human3_lib4.final_cell_0002,acinar,inDrop,-0.12574299,8.860842
human3_lib2.final_cell_0039,acinar,inDrop,-0.17733023,8.237153
human3_lib1.final_cell_0025,acinar,inDrop,0.03175835,8.747468
human3_lib4.final_cell_0106,acinar,inDrop,-0.532125,8.016761
human3_lib2.final_cell_0023,acinar,inDrop,-0.56793034,9.593582
human3_lib3.final_cell_0795,acinar,inDrop,-1.5843805,7.8390656
human3_lib3.final_cell_0006,acinar,inDrop,0.07179254,9.489192
human3_lib1.final_cell_0625,acinar,inDrop,-1.2243679,8.120769
human3_lib4.final_cell_0342,acinar,inDrop,-1.2842444,8.526703
human3_lib2.final_cell_0235,acinar,inDrop,-1.0668185,9.242505
human3_lib1.final_cell_0698,acinar,inDrop,-0.80167866,7.646151
human3_lib2.final_cell_0266,acinar,inDrop,-1.7904367,7.9667745
human3_lib3.final_cell_0664,acinar,inDrop,-1.0022731,7.249408
human3_lib2.final_cell_0009,acinar,inDrop,-0.071736544,8.476207
human3_lib1.final_cell_0168,acinar,inDrop,0.13855591,7.5939755
human3_lib3.final_cell_0467,acinar,inDrop,-0.009945404,7.7409353
human1_lib3.final_cell_0007,acinar,inDrop,-1.0380764,8.715876
human3_lib3.final_cell_0056,acinar,inDrop,-0.8972269,9.248475
human3_lib1.final_cell_0484,acinar,inDrop,-0.5945953,8.268518
human3_lib4.final_cell_0074,acinar,inDrop,-0.27461272,9.769737
human3_lib1.final_cell_0732,acinar,inDrop,-1.6835312,7.399689
human4_lib1.final_cell_0115,acinar,inDrop,-1.522581,9.234646
human3_lib4.final_cell_0706,acinar,inDrop,-1.2237923,7.517755
human3_lib4.final_cell_0445,acinar,inDrop,-1.2234403,7.70003
human3_lib2.final_cell_0638,acinar,inDrop,-0.96428514,7.937629
human3_lib4.final_cell_0459,acinar,inDrop,-1.9812074,7.3409824
human3_lib3.final_cell_0042,acinar,inDrop,-0.2701326,8.817616
human3_lib1.final_cell_0447,acinar,inDrop,-1.455207,9.0621395
human3_lib4.final_cell_0170,acinar,inDrop,-1.5627714,7.647307
human3_lib4.final_cell_0356,acinar,inDrop,-1.7251942,8.135441
human1_lib3.final_cell_0508,acinar,inDrop,-2.0762024,8.58956
human3_lib4.final_cell_0662,acinar,inDrop,-1.7595007,8.106502
human3_lib3.final_cell_0536,acinar,inDrop,-0.666796,8.98929
human3_lib3.final_cell_0027,acinar,inDrop,0.14481476,8.8524275
human3_lib1.final_cell_0349,acinar,inDrop,-0.23185404,7.885825
human3_lib4.final_cell_0012,acinar,inDrop,0.1466206,9.123278
human3_lib1.final_cell_0545,acinar,inDrop,-1.018585,8.373622
human3_lib1.final_cell_0010,acinar,inDrop,0.21781242,7.8346515
human3_lib2.final_cell_0002,acinar,inDrop,-0.21286963,9.070181
human3_lib3.final_cell_0078,acinar,inDrop,-0.02735312,9.012983
human3_lib1.final_cell_0015,acinar,inDrop,-0.82368094,8.541452
human3_lib2.final_cell_0026,acinar,inDrop,-0.21755292,8.813595
human1_lib3.final_cell_0171,acinar,inDrop,-2.0759525,9.187126
human3_lib3.final_cell_0002,acinar,inDrop,-0.05354772,9.459248
human1_lib3.final_cell_0001,acinar,inDrop,-1.4744182,8.529318
human3_lib1.final_cell_0181,acinar,inDrop,-1.3121048,8.663142
human2_lib1.final_cell_0050,activated_stellate,inDrop,-6.90696,4.4670563
human1_lib3.final_cell_0313,activated_stellate,inDrop,-6.5532317,4.713293
human1_lib3.final_cell_0288,activated_stellate,inDrop,-6.8703756,4.124018
human3_lib1.final_cell_0747,activated_stellate,inDrop,-5.099921,4.604404
human1_lib3.final_cell_0005,activated_stellate,inDrop,-6.9914427,4.3389435
human1_lib3.final_cell_0151,activated_stellate,inDrop,-6.0734296,4.4478116
human4_lib1.final_cell_0493,activated_stellate,inDrop,-5.8366256,4.666883
human4_lib3.final_cell_0644,activated_stellate,inDrop,-6.539811,4.591898
human3_lib4.final_cell_0832,activated_stellate,inDrop,-4.934225,4.542535
human4_lib3.final_cell_0590,activated_stellate,inDrop,-6.6601543,4.573592
human1_lib3.final_cell_0013,activated_stellate,inDrop,-7.1491094,4.219529
human3_lib3.final_cell_0516,activated_stellate,inDrop,-5.5171356,3.7472522
human4_lib3.final_cell_0469,activated_stellate,inDrop,-6.240505,4.6021714
human2_lib3.final_cell_0100,activated_stellate,inDrop,-7.0324445,4.2927456
human2_lib3.final_cell_0488,activated_stellate,inDrop,-6.0762815,4.7245026
human1_lib1.final_cell_0046,activated_stellate,inDrop,-5.784352,4.602999
human4_lib1.final_cell_0030,activated_stellate,inDrop,-6.7694325,4.5263424
human2_lib2.final_cell_0308,activated_stellate,inDrop,-6.9455304,4.438234
human3_lib1.final_cell_0262,activated_stellate,inDrop,-5.7211914,3.8800526
human3_lib1.final_cell_0397,activated_stellate,inDrop,-5.5157886,4.3417478
human4_lib3.final_cell_0264,activated_stellate,inDrop,-5.359526,4.9119244
human3_lib3.final_cell_0915,activated_stellate,inDrop,-5.5250773,4.1423693
human2_lib3.final_cell_0289,activated_stellate,inDrop,-6.8732333,4.4631357
human2_lib2.final_cell_0559,activated_stellate,inDrop,-6.599525,4.569453
human1_lib2.final_cell_0420,activated_stellate,inDrop,-6.2981553,4.5597677
human4_lib1.final_cell_0371,activated_stellate,inDrop,-5.1683197,4.4947777
human3_lib2.final_cell_0344,activated_stellate,inDrop,-5.5084224,3.8948672
human3_lib1.final_cell_0596,activated_stellate,inDrop,-5.7078586,4.0533175
human4_lib1.final_cell_0066,activated_stellate,inDrop,-5.970609,4.435757
human1_lib3.final_cell_0251,activated_stellate,inDrop,-5.5472984,4.2381277
human3_lib2.final_cell_0650,activated_stellate,inDrop,-5.2812705,4.6736503
human2_lib3.final_cell_0240,activated_stellate,inDrop,-6.9812913,4.5050845
human4_lib3.final_cell_0287,activated_stellate,inDrop,-6.2343845,4.588556
human1_lib2.final_cell_0475,activated_stellate,inDrop,-6.4200892,4.3923163
human3_lib3.final_cell_0682,activated_stellate,inDrop,-5.476068,4.2657685
human3_lib4.final_cell_0327,activated_stellate,inDrop,-5.605787,3.9219868
human3_lib4.final_cell_0593,activated_stellate,inDrop,-5.417193,3.6918223
human3_lib4.final_cell_0343,activated_stellate,inDrop,-5.288118,3.7725618
human3_lib2.final_cell_0794,activated_stellate,inDrop,-5.66678,4.58303
human3_lib2.final_cell_0651,activated_stellate,inDrop,-5.444795,4.5484376
human3_lib3.final_cell_0154,activated_stellate,inDrop,-5.816982,4.035285
human2_lib3.final_cell_0357,activated_stellate,inDrop,-6.8566694,4.401901
human2_lib2.final_cell_0401,activated_stellate,inDrop,-6.129038,4.576606
human2_lib1.final_cell_0234,activated_stellate,inDrop,-6.792895,4.4968333
human2_lib1.final_cell_0350,activated_stellate,inDrop,-6.9723635,4.4213457
human1_lib1.final_cell_0041,activated_stellate,inDrop,-7.098183,4.2545257
human4_lib1.final_cell_0400,activated_stellate,inDrop,-6.7783237,4.560135
human4_lib3.final_cell_0396,activated_stellate,inDrop,-6.904036,4.4172044
human1_lib3.final_cell_0271,activated_stellate,inDrop,-5.149303,4.770771
human3_lib4.final_cell_0675,activated_stellate,inDrop,-6.165146,4.6815147
human3_lib1.final_cell_0499,activated_stellate,inDrop,-5.9117107,4.0036597
human4_lib1.final_cell_0128,activated_stellate,inDrop,-6.610935,4.272302
human4_lib3.final_cell_0260,activated_stellate,inDrop,-6.19973,4.263494
human1_lib2.final_cell_0612,activated_stellate,inDrop,-5.756881,4.7701173
human3_lib2.final_cell_0760,activated_stellate,inDrop,-5.341241,4.5246387
human2_lib2.final_cell_0386,activated_stellate,inDrop,-6.9462075,4.46001
human3_lib4.final_cell_0684,activated_stellate,inDrop,-5.039918,4.630088
human3_lib1.final_cell_0761,activated_stellate,inDrop,-5.1905775,4.2569146
human3_lib2.final_cell_0271,activated_stellate,inDrop,-5.877371,3.9751291
human3_lib2.final_cell_0239,activated_stellate,inDrop,-5.5873976,4.3725533
human3_lib3.final_cell_0806,activated_stellate,inDrop,-6.351952,4.5508943
human3_lib1.final_cell_0361,activated_stellate,inDrop,-4.9961576,4.6999626
human2_lib1.final_cell_0394,activated_stellate,inDrop,-6.1217837,4.199134
human3_lib3.final_cell_0523,activated_stellate,inDrop,-6.066485,4.3953147
human1_lib3.final_cell_0691,activated_stellate,inDrop,-5.7979226,4.776196
human4_lib3.final_cell_0600,activated_stellate,inDrop,-6.5670543,4.85098
human3_lib1.final_cell_0653,activated_stellate,inDrop,-5.51075,4.035551
human1_lib1.final_cell_0045,activated_stellate,inDrop,-6.091927,4.007026
human2_lib1.final_cell_0523,activated_stellate,inDrop,-6.4543204,4.570591
human3_lib2.final_cell_0847,activated_stellate,inDrop,-5.2742763,4.359456
human1_lib1.final_cell_0219,activated_stellate,inDrop,-6.5602565,4.6602917
human3_lib2.final_cell_0729,activated_stellate,inDrop,-5.4156613,3.947083
human2_lib2.final_cell_0029,activated_stellate,inDrop,-6.7379794,4.378505
human2_lib3.final_cell_0547,activated_stellate,inDrop,-4.532661,-4.42971
human1_lib3.final_cell_0687,activated_stellate,inDrop,-6.159816,4.7714205
human3_lib2.final_cell_0461,activated_stellate,inDrop,-5.474661,3.8141007
human3_lib2.final_cell_0441,activated_stellate,inDrop,-5.833076,3.8375466
human2_lib1.final_cell_0471,activated_stellate,inDrop,-5.6595483,4.714308
human2_lib1.final_cell_0143,activated_stellate,inDrop,-6.971877,4.415247
human3_lib3.final_cell_0554,activated_stellate,inDrop,-5.6057596,3.8473094
human2_lib3.final_cell_0561,activated_stellate,inDrop,-5.6807313,4.8049912
human1_lib1.final_cell_0399,activated_stellate,inDrop,-6.369559,4.675718
human3_lib4.final_cell_0455,activated_stellate,inDrop,-5.515234,3.8342822
human3_lib2.final_cell_0492,activated_stellate,inDrop,-5.255298,4.3453436
