,celltype,tech,UMAP1,UMAP2
HP1504101T2D_C22,alpha,smartseq2,-4.6688905,-1.6637856
HP1507101_C14,alpha,smartseq2,-8.359155,-2.0730555
HP1509101_O7,alpha,smartseq2,-8.773597,1.4365851
HP1526901T2D_I15,alpha,smartseq2,-4.347701,-3.179404
HP1507101_J2,alpha,smartseq2,-5.6495485,-3.546214
HP1502401_I18,alpha,smartseq2,-9.620444,-4.231548
HP1509101_P4,alpha,smartseq2,-9.503081,-0.77124757
HP1507101_A14,alpha,smartseq2,-9.365828,0.650859
HP1507101_O10,alpha,smartseq2,-7.442491,-2.656887
HP1525301T2D_E13,alpha,smartseq2,-10.095161,-1.6369524
HP1506401_G5,alpha,smartseq2,4.4923816,-0.9037563
HP1504901_A14,alpha,smartseq2,-8.64913,-0.9499681
HP1507101_P8,alpha,smartseq2,-8.239774,2.390528
HP1507101_D16,alpha,smartseq2,-9.277222,0.80552566
HP1502401_H24,alpha,smartseq2,-4.6686254,-2.4496505
HP1504101T2D_F24,alpha,smartseq2,-8.562102,2.241942
HP1508501T2D_M5,alpha,smartseq2,-9.286725,0.099317916
HP1504101T2D_K4,alpha,smartseq2,-3.4649148,-2.2426276
HP1508501T2D_M19,alpha,smartseq2,-9.219874,-1.1790893
HP1504901_D5,alpha,smartseq2,-8.130774,-1.3222044
HP1509101_H21,alpha,smartseq2,-7.315611,-2.978032
HP1506401_M12,alpha,smartseq2,-6.0718203,-3.332841
HP1526901T2D_E6,alpha,smartseq2,-4.6728234,-3.0597134
HP1507101_I20,alpha,smartseq2,-8.678282,-1.8588214
HP1508501T2D_H10,alpha,smartseq2,-5.3994713,-2.4409046
HP1508501T2D_E21,alpha,smartseq2,-9.31807,-0.7860153
HP1504101T2D_O16,alpha,smartseq2,-3.4870596,-2.1345837
HP1508501T2D_J9,alpha,smartseq2,-9.566246,-0.6069216
HP1502401_N19,alpha,smartseq2,-7.131439,-2.179015
HP1502401_H8,alpha,smartseq2,-6.0826173,-2.0519266
HP1525301T2D_C2,alpha,smartseq2,-9.736763,-1.8285671
HP1508501T2D_G10,alpha,smartseq2,-5.3925867,-2.0627122
HP1508501T2D_D5,alpha,smartseq2,-5.751957,-2.2859647
HP1504101T2D_K23,alpha,smartseq2,-4.679735,-2.038819
HP1502401_L16,alpha,smartseq2,-6.908929,-2.2361677
HP1504901_A2,alpha,smartseq2,-7.912207,-1.4882077
HP1526901T2D_I4,alpha,smartseq2,-4.442047,-2.9806423
HP1525301T2D_F2,alpha,smartseq2,-9.949169,-1.6952702
HP1509101_L24,alpha,smartseq2,-2.9206681,-2.774439
HP1504101T2D_L8,alpha,smartseq2,-3.427158,-2.1299126
HP1525301T2D_N7,alpha,smartseq2,-5.8245425,-1.8056904
HP1507101_K22,alpha,smartseq2,-8.26802,2.2517154
HP1509101_G23,alpha,smartseq2,-2.9181957,-2.7070138
HP1507101_D18,alpha,smartseq2,-4.045719,-2.7996824
HP1525301T2D_E8,alpha,smartseq2,-9.06638,-0.8868999
HP1526901T2D_K15,alpha,smartseq2,-4.464682,-2.8928964
HP1504101T2D_G22,alpha,smartseq2,-4.539518,-2.6479774
HP1507101_C20,alpha,smartseq2,-8.147491,-2.2072546
HP1504901_L13,alpha,smartseq2,-8.639174,-0.8425261
HP1507101_N21,alpha,smartseq2,-1.613286,6.09901
HP1525301T2D_G18,alpha,smartseq2,-5.5816474,-3.21566
HP1504901_F4,alpha,smartseq2,-6.6120405,-2.5984468
HP1507101_B11,alpha,smartseq2,-9.385918,0.6153349
HP1525301T2D_D9,alpha,smartseq2,-5.1591578,-2.8903215
HP1508501T2D_G24,alpha,smartseq2,-7.3430834,-2.6727715
HP1525301T2D_O6,alpha,smartseq2,-9.13938,-1.0973412
AZ_C2,alpha,smartseq2,-3.5994332,-1.8026903
HP1507101_N9,alpha,smartseq2,-7.238831,-3.1431158
HP1507101_P6,alpha,smartseq2,-9.948477,-0.7119022
HP1502401_J18,alpha,smartseq2,-9.43208,-0.6031828
HP1506401_H22,alpha,smartseq2,-6.1870127,-3.4979954
HP1525301T2D_E22,alpha,smartseq2,-5.925597,-2.9558778
HP1506401_O23,alpha,smartseq2,-5.0834517,-3.0402594
HP1502401_O2,alpha,smartseq2,-3.4837744,-2.2633724
HP1504101T2D_P7,alpha,smartseq2,-3.828293,-2.6525853
HP1507101_L5,alpha,smartseq2,-9.321493,0.40058723
HP1525301T2D_L24,alpha,smartseq2,-5.7169127,-3.0454216
HP1507101_I10,alpha,smartseq2,-9.742413,-0.38441685
HP1525301T2D_L22,alpha,smartseq2,-9.610455,-1.6598765
HP1526901T2D_K6,alpha,smartseq2,-5.726721,-3.0749688
HP1508501T2D_P7,alpha,smartseq2,-3.0004792,-2.4759443
HP1507101_P17,alpha,smartseq2,-7.7539105,-2.381319
HP1507101_C18,alpha,smartseq2,-9.786009,-0.059801575
HP1507101_N3,alpha,smartseq2,-9.390761,-0.9080994
HP1525301T2D_J1,alpha,smartseq2,-3.4269676,-2.9098167
HP1525301T2D_K23,alpha,smartseq2,-9.881265,-1.810499
HP1502401_D24,alpha,smartseq2,-5.3457546,-2.532531
HP1507101_M20,alpha,smartseq2,-9.698581,-0.8664186
HP1504901_O7,alpha,smartseq2,-7.3036895,-2.0478392
HP1507101_D21,alpha,smartseq2,-9.800201,-0.31690925
HP1507101_F3,alpha,smartseq2,-9.494423,-0.5731018
HP1508501T2D_C13,alpha,smartseq2,-5.3942595,-1.9332845
HP1508501T2D_O6,alpha,smartseq2,-8.503639,2.0497854
HP1508501T2D_K14,alpha,smartseq2,4.988062,2.793167
HP1526901T2D_M23,alpha,smartseq2,-4.3300905,-3.0962799
HP1509101_K21,alpha,smartseq2,-9.053652,0.9397325
HP1502401_M5,alpha,smartseq2,6.079612,1.8475977
HP1502401_M19,alpha,smartseq2,-4.313461,-2.4701097
HP1502401_M14,alpha,smartseq2,-4.590373,-2.2935507
HP1507101_P12,alpha,smartseq2,-6.4733653,-3.598226
HP1502401_K3,alpha,smartseq2,-6.0024667,-2.3346152
HP1508501T2D_M12,alpha,smartseq2,-3.1982648,-2.6562018
HP1507101_H1,alpha,smartseq2,-5.015913,-3.0621758
HP1504101T2D_E23,alpha,smartseq2,-4.802638,-2.6381838
HP1507101_C8,alpha,smartseq2,-5.0152655,-3.23693
HP1526901T2D_I16,alpha,smartseq2,-4.63213,-3.2639875
HP1504101T2D_N1,alpha,smartseq2,-5.614434,-2.5633898
HP1509101_L17,alpha,smartseq2,-8.100263,2.2740028
HP1502401_L3,alpha,smartseq2,-6.278191,-1.9981943
HP1526901T2D_C16,alpha,smartseq2,-5.7243667,-3.2148445
HP1507101_M6,alpha,smartseq2,-8.379349,2.280847
HP1526901T2D_N8,alpha,smartseq2,-6.295624,-2.9183555
HP1504101T2D_K17,alpha,smartseq2,5.2552457,3.22521
HP1507101_J3,alpha,smartseq2,-6.6153083,-3.3499532
HP1502401_J1,alpha,smartseq2,-4.029435,-2.4908235
HP1525301T2D_C8,alpha,smartseq2,-9.89621,-1.9882891
HP1509101_D15,alpha,smartseq2,-9.573198,0.010228459
HP1508501T2D_I20,alpha,smartseq2,-9.174879,-1.0122797
HP1502401_K2,alpha,smartseq2,-6.147806,-2.1302316
HP1509101_I24,alpha,smartseq2,-5.034476,-2.55962
HP1502401_C16,alpha,smartseq2,-4.4268646,-2.3095272
AZ_B2,alpha,smartseq2,-3.3064516,-1.132607
HP1508501T2D_K17,alpha,smartseq2,-5.254054,-1.9752382
HP1502401_L7,alpha,smartseq2,-6.627457,-1.9031941
HP1504101T2D_G14,alpha,smartseq2,-5.558357,-2.358609
HP1506401_A5,alpha,smartseq2,-9.142578,-1.0065724
HP1507101_C6,alpha,smartseq2,-8.244904,2.2141242
HP1504901_G13,alpha,smartseq2,-8.5211525,-0.98869216
HP1526901T2D_N15,alpha,smartseq2,-3.1945486,-3.094195
HP1526901T2D_K18,alpha,smartseq2,-5.453873,-3.4176242
HP1502401_N12,alpha,smartseq2,-6.1891985,-2.0463707
HP1502401_I16,alpha,smartseq2,-7.591984,-2.4152296
HP1509101_I23,alpha,smartseq2,-6.169591,-3.818209
HP1502401_O1,alpha,smartseq2,-5.133629,-2.0507371
HP1507101_H6,alpha,smartseq2,-6.274428,-3.5098715
HP1509101_H11,alpha,smartseq2,-6.750304,-3.0710392
HP1502401_N3,alpha,smartseq2,-5.2041583,-2.6955752
HP1507101_N19,alpha,smartseq2,-5.63714,-3.5064564
HP1526901T2D_M4,alpha,smartseq2,-9.767492,-1.6446785
HP1502401_J14,alpha,smartseq2,-7.049925,-2.0477138
HP1508501T2D_E18,alpha,smartseq2,-2.9691973,-2.5537295
HP1525301T2D_N9,alpha,smartseq2,-5.8313375,-3.1573672
HP1502401_K16,alpha,smartseq2,-5.4988203,-2.5590408
HP1502401_E16,alpha,smartseq2,-4.893172,-2.126956
HP1507101_E8,alpha,smartseq2,-6.0782013,-3.6052508
HP1507101_H21,alpha,smartseq2,-9.760204,-0.32945356
HP1508501T2D_E14,alpha,smartseq2,-8.966065,-1.9496691
HP1525301T2D_H6,alpha,smartseq2,-9.382421,-3.8868504
HP1507101_I22,alpha,smartseq2,-6.6873803,-3.2242544
HP1508501T2D_E22,alpha,smartseq2,-3.1201417,-2.0142329
HP1508501T2D_L17,alpha,smartseq2,-1.5399259,6.0916586
HP1502401_L21,alpha,smartseq2,-3.9162056,-2.5138202
HP1504101T2D_O3,alpha,smartseq2,-3.900751,-2.398232
HP1509101_A20,alpha,smartseq2,-8.166349,2.1977625
HP1504901_I24,alpha,smartseq2,-8.780589,1.1120151
HP1504101T2D_N17,alpha,smartseq2,-5.2036877,-1.899126
HP1504101T2D_M10,alpha,smartseq2,-4.773648,-2.6265452
HP1526901T2D_P20,alpha,smartseq2,-5.093461,-3.3525314
AZ_E8,alpha,smartseq2,-3.3800724,-1.4176301
HP1507101_B12,alpha,smartseq2,-6.7811866,-3.5213966
HP1504101T2D_L5,alpha,smartseq2,-6.5433807,-2.124708
HP1507101_E7,alpha,smartseq2,-9.1785965,0.7440879
HP1508501T2D_E24,alpha,smartseq2,-5.9378567,-2.1641362
HP1507101_E24,alpha,smartseq2,-9.735414,-0.4048809
HP1507101_O4,alpha,smartseq2,-9.77518,-0.492512
HP1525301T2D_G15,alpha,smartseq2,-9.817384,-1.6487525
HP1506401_P15,alpha,smartseq2,-7.4928236,3.5484343
HP1508501T2D_J20,alpha,smartseq2,-5.5875,-2.182527
HP1504901_J8,alpha,smartseq2,-8.013104,-1.9391674
HP1508501T2D_D17,alpha,smartseq2,-4.4458175,-2.3726592
AZ_E4,alpha,smartseq2,-4.032952,-2.1707
HP1504901_N1,alpha,smartseq2,-9.124471,0.36500326
HP1525301T2D_G11,alpha,smartseq2,-9.950889,-1.7865564
HP1526901T2D_A7,alpha,smartseq2,-3.2738857,-2.8604672
HP1506401_L23,alpha,smartseq2,-2.074702,5.696045
HP1526901T2D_N14,alpha,smartseq2,-5.2696624,-3.0728505
HP1509101_B11,alpha,smartseq2,-8.964816,0.9799695
HP1502401_L17,alpha,smartseq2,-6.925467,-1.9463874
HP1509101_C22,alpha,smartseq2,-9.641902,-0.5935996
AZ_B5,alpha,smartseq2,-3.4231315,-1.451736
HP1526901T2D_F2,alpha,smartseq2,-5.0717096,-3.3909693
HP1507101_N24,alpha,smartseq2,-8.36787,2.157118
HP1507101_N18,alpha,smartseq2,-6.0772805,-3.6613839
HP1506401_F20,alpha,smartseq2,-9.324855,-0.756355
HP1504101T2D_H20,alpha,smartseq2,-4.1689024,-1.893245
HP1502401_B10,alpha,smartseq2,-7.7200146,-1.399322
HP1509101_G19,alpha,smartseq2,-9.344912,0.39342234
HP1525301T2D_B15,alpha,smartseq2,-9.262232,-1.3055661
HP1504901_C11,alpha,smartseq2,-8.694378,-0.82938176
HP1508501T2D_F17,alpha,smartseq2,-5.228066,-2.086913
HP1509101_P20,alpha,smartseq2,-9.27685,0.6438013
HP1509101_I5,alpha,smartseq2,-8.975673,1.100597
HP1504901_I2,alpha,smartseq2,-9.437258,-3.9615026
HP1506401_E11,alpha,smartseq2,-9.141283,0.73520225
HP1509101_K22,alpha,smartseq2,-9.471428,-0.45362166
HP1526901T2D_J13,alpha,smartseq2,-5.741734,-3.398893
HP1507101_H23,alpha,smartseq2,-6.602308,-3.359237
HP1504101T2D_L18,alpha,smartseq2,-4.015393,-2.047199
HP1507101_J11,alpha,smartseq2,-5.1322684,-2.8865964
HP1525301T2D_G22,alpha,smartseq2,-5.5003133,-3.2736747
HP1507101_G13,alpha,smartseq2,-7.979341,2.6220984
HP1504901_M3,alpha,smartseq2,-8.790783,-1.1708206
HP1506401_E9,alpha,smartseq2,-9.59825,1.3699374
HP1507101_A20,alpha,smartseq2,-9.179377,-1.2018112
HP1504101T2D_N9,alpha,smartseq2,-6.21374,-1.9751426
HP1504101T2D_K20,alpha,smartseq2,-4.409311,-2.2043757
HP1506401_O24,alpha,smartseq2,-2.2518349,4.9649973
HP1507101_N20,alpha,smartseq2,-9.61753,-4.215245
HP1502401_I15,alpha,smartseq2,-5.7865424,-2.2703078
HP1502401_E21,alpha,smartseq2,-3.7596366,-2.2825952
HP1507101_M4,alpha,smartseq2,-6.2943163,-3.630413
HP1508501T2D_J21,alpha,smartseq2,-5.753394,-2.6318045
HP1525301T2D_B4,alpha,smartseq2,-9.691812,-1.857492
HP1506401_G3,alpha,smartseq2,-8.878592,-1.3118773
HP1507101_H15,alpha,smartseq2,-3.0211108,-2.8415298
HP1504901_F12,alpha,smartseq2,-8.747504,-0.68561685
HP1507101_I19,alpha,smartseq2,-8.088757,2.5893707
HP1507101_I6,alpha,smartseq2,-2.9008512,-2.6092603
HP1526901T2D_L17,alpha,smartseq2,-8.564287,-2.0038207
HP1502401_H16,alpha,smartseq2,-5.37316,-2.2590613
HP1502401_H20,alpha,smartseq2,-5.7187552,-2.4708083
HP1504101T2D_G17,alpha,smartseq2,-4.7928667,-2.0396926
HP1526901T2D_L23,alpha,smartseq2,-3.2023413,-3.0166786
HP1526901T2D_H19,alpha,smartseq2,-5.189282,-3.556466
HP1502401_H14,alpha,smartseq2,-7.103576,-2.067987
HP1508501T2D_D6,alpha,smartseq2,-9.237753,-0.83786637
HP1509101_N12,alpha,smartseq2,-5.9148617,-3.0100374
HP1509101_H14,alpha,smartseq2,-8.564667,1.7103193
HP1508501T2D_A14,alpha,smartseq2,-5.662125,-2.8326337
AZ_C5,alpha,smartseq2,-4.0336328,-2.1844642
HP1507101_L6,alpha,smartseq2,-9.475703,-1.246336
HP1526901T2D_D5,alpha,smartseq2,-5.728496,-3.5320842
HP1504101T2D_N8,alpha,smartseq2,-3.2778203,-2.471766
HP1504101T2D_O20,alpha,smartseq2,-4.8958898,-2.2818778
HP1509101_H24,alpha,smartseq2,-2.8872104,-2.4915988
HP1502401_N17,alpha,smartseq2,-6.84648,-2.0055797
HP1526901T2D_F19,alpha,smartseq2,-6.731809,-2.9541528
HP1502401_A4,alpha,smartseq2,-4.7176633,-2.447254
HP1525301T2D_O18,alpha,smartseq2,-9.015385,-2.476776
HP1526901T2D_A9,alpha,smartseq2,-8.112259,-2.0873582
HP1507101_I16,alpha,smartseq2,-6.3954754,-3.423484
HP1526901T2D_L16,alpha,smartseq2,-4.0547657,-3.0505943
HP1507101_J21,alpha,smartseq2,-8.062037,2.7240598
HP1508501T2D_E10,alpha,smartseq2,-9.6483135,-1.0582778
HP1507101_D1,alpha,smartseq2,-6.126577,-3.2594118
HP1507101_B4,alpha,smartseq2,-9.101929,-3.294816
HP1504101T2D_A8,alpha,smartseq2,-4.3939185,-1.9267403
HP1525301T2D_B13,alpha,smartseq2,-9.583161,-1.4414313
HP1502401_M23,alpha,smartseq2,-7.4119067,-2.1270447
HP1504901_H6,alpha,smartseq2,-8.455995,-1.1539266
HP1526901T2D_J24,alpha,smartseq2,-3.0927007,-2.813807
HP1502401_C4,alpha,smartseq2,-7.6813726,-2.430249
HP1502401_C14,alpha,smartseq2,-5.9155717,-2.1203847
HP1506401_J4,alpha,smartseq2,-5.4955816,-3.4779656
HP1504901_B15,alpha,smartseq2,-8.829732,-0.7936264
HP1525301T2D_I7,alpha,smartseq2,-9.978768,-1.7985972
HP1507101_B19,alpha,smartseq2,-9.467622,-4.040285
HP1504901_O6,alpha,smartseq2,-7.6610737,-1.7678707
HP1507101_K4,alpha,smartseq2,-9.731206,-0.7574882
HP1502401_D5,alpha,smartseq2,-4.0908527,-2.1470485
HP1507101_K8,alpha,smartseq2,-9.191524,0.7043801
HP1504101T2D_B7,alpha,smartseq2,-5.1963625,-2.260703
HP1504901_B3,alpha,smartseq2,-8.825817,-0.6338722
HP1526901T2D_A8,alpha,smartseq2,-5.5494394,-3.214393
HP1504101T2D_E3,alpha,smartseq2,-9.273893,-0.6392409
HP1509101_M10,alpha,smartseq2,-6.909538,-3.3548124
HP1525301T2D_P17,alpha,smartseq2,-5.459667,-3.01078
HP1508501T2D_D3,alpha,smartseq2,-5.489098,-2.2753475
HP1526901T2D_G16,alpha,smartseq2,-5.4804816,-3.566178
HP1504101T2D_N24,alpha,smartseq2,-5.946828,-2.2615225
HP1502401_G10,alpha,smartseq2,-6.4322424,-1.7557826
HP1504901_G6,alpha,smartseq2,-8.5582,-0.9761595
HP1508501T2D_L18,alpha,smartseq2,-5.7316895,-2.2122152
HP1504901_B13,alpha,smartseq2,-5.1764226,2.0387897
HP1504101T2D_I18,alpha,smartseq2,-4.799467,-1.9720794
HP1526901T2D_O6,alpha,smartseq2,-5.695743,-3.2773907
HP1504901_E24,alpha,smartseq2,-8.428858,-1.1485254
HP1502401_L12,alpha,smartseq2,-6.392289,-2.2399242
HP1508501T2D_H23,alpha,smartseq2,-9.608095,-0.36236376
HP1507101_G14,alpha,smartseq2,-2.9226887,-2.7640717
HP1508501T2D_P9,alpha,smartseq2,-9.224858,-1.1388104
HP1504101T2D_C14,alpha,smartseq2,-5.597194,-2.5069115
HP1525301T2D_O5,alpha,smartseq2,-9.963914,-1.7652084
HP1502401_L11,alpha,smartseq2,-5.6849065,-2.282989
HP1507101_E20,alpha,smartseq2,-5.340449,-3.3645787
HP1526901T2D_C17,beta,smartseq2,-3.9189584,2.6083045
HP1502401_B1,beta,smartseq2,-4.550405,3.0643091
HP1504101T2D_I21,beta,smartseq2,-7.137241,1.7706245
HP1502401_G20,beta,smartseq2,-1.788002,2.3966691
HP1507101_A13,beta,smartseq2,-6.658973,2.3599086
AZ_F1,beta,smartseq2,-3.2691374,3.5286367
HP1502401_H19,beta,smartseq2,-3.9259706,3.06315
HP1507101_N13,beta,smartseq2,-2.2157946,3.8206604
AZ_H6,beta,smartseq2,-6.227313,1.4213431
HP1526901T2D_L5,beta,smartseq2,-1.9773575,3.0232909
HP1504901_G16,beta,smartseq2,-5.0390515,2.2895033
HP1502401_D7,beta,smartseq2,-5.580775,2.681938
HP1507101_C7,beta,smartseq2,-4.873224,3.0377095
HP1526901T2D_B10,beta,smartseq2,-2.0307093,4.4389668
HP1509101_C1,beta,smartseq2,-3.868514,2.7091727
HP1506401_C15,beta,smartseq2,-3.233129,2.8345368
HP1507101_E14,beta,smartseq2,-6.261838,2.3677042
HP1504101T2D_H6,beta,smartseq2,-3.2986112,2.794606
HP1526901T2D_J5,beta,smartseq2,-1.9085567,4.7266874
HP1504901_H17,beta,smartseq2,-4.8611946,2.3836308
HP1502401_E19,beta,smartseq2,-3.5788963,3.272354
HP1526901T2D_A14,beta,smartseq2,-2.2246647,3.332297
HP1506401_F18,beta,smartseq2,-2.24689,4.028475
HP1508501T2D_C4,beta,smartseq2,-2.4299116,3.5204942
HP1502401_D13,beta,smartseq2,-6.5637555,2.060353
HP1508501T2D_C17,beta,smartseq2,-3.524404,2.658641
HP1507101_A12,beta,smartseq2,-3.346486,2.865521
HP1504101T2D_D9,beta,smartseq2,-3.0710719,3.0798848
HP1502401_G4,beta,smartseq2,-3.4304578,3.3786483
HP1506401_G12,beta,smartseq2,-2.0975382,4.622935
HP1502401_F9,beta,smartseq2,-4.6058397,2.856773
HP1502401_B23,beta,smartseq2,-4.2037106,3.1063833
HP1526901T2D_A5,beta,smartseq2,-2.1161451,3.5489268
HP1502401_C7,beta,smartseq2,-3.8005884,3.13198
HP1526901T2D_N3,beta,smartseq2,-2.6617072,2.7183073
HP1506401_J19,beta,smartseq2,-5.2415404,2.9026752
HP1507101_D23,beta,smartseq2,-2.957644,3.087902
HP1507101_O19,beta,smartseq2,-3.1294198,3.041729
HP1526901T2D_F5,beta,smartseq2,-2.4567366,2.7925231
HP1509101_L14,beta,smartseq2,-4.552301,3.1074512
HP1504901_N13,beta,smartseq2,-4.8153844,2.4949727
HP1504101T2D_O12,beta,smartseq2,-2.643685,3.2576938
HP1526901T2D_O15,beta,smartseq2,-2.6231487,2.683309
HP1525301T2D_G8,beta,smartseq2,-2.4717233,2.6689925
HP1509101_P15,beta,smartseq2,-6.6958866,2.0069907
AZ_H11,beta,smartseq2,-4.1344237,2.8439603
HP1506401_C4,beta,smartseq2,-2.6828601,3.2494047
