,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0389,acinar,inDrop,-4.0321856,-12.440927
human3_lib4.final_cell_0636,acinar,inDrop,-2.3117137,-6.225321
human3_lib1.final_cell_0131,acinar,inDrop,-3.4057508,-10.599976
D30.4_81,acinar,celseq2,3.769986,7.0419164
D31.7_11,acinar,celseq2,4.600583,8.045139
human3_lib3.final_cell_0094,acinar,inDrop,-3.1488464,-12.92749
human3_lib3.final_cell_0126,acinar,inDrop,-3.033879,-12.209281
D31.8_11,acinar,celseq2,4.335717,8.517631
human3_lib2.final_cell_0466,acinar,inDrop,-1.7788377,-11.475574
human3_lib1.final_cell_0360,acinar,inDrop,-3.3769062,-12.247808
D31.5_4,acinar,celseq2,3.6744478,8.347732
human3_lib4.final_cell_0005,acinar,inDrop,-3.3121865,-12.660517
human3_lib3.final_cell_0060,acinar,inDrop,-2.1559434,-12.025705
human3_lib3.final_cell_0162,acinar,inDrop,-3.291983,-12.71584
human3_lib4.final_cell_0355,acinar,inDrop,-3.8668516,-11.915849
human3_lib2.final_cell_0226,acinar,inDrop,-2.0522153,-12.186312
D28.5_54,acinar,celseq2,4.7482243,8.088819
HP1506401_B5,acinar,smartseq2,5.447039,7.516947
human3_lib3.final_cell_0268,acinar,inDrop,-3.3053646,-12.15921
human3_lib2.final_cell_0421,acinar,inDrop,-3.3943522,-11.692618
human3_lib4.final_cell_0111,acinar,inDrop,-3.3934703,-12.026858
human3_lib3.final_cell_0072,acinar,inDrop,-2.01604,-12.242953
HP1525301T2D_F5,acinar,smartseq2,5.6137333,8.393205
human3_lib2.final_cell_0093,acinar,inDrop,-2.8009152,-12.840247
human3_lib4.final_cell_0371,acinar,inDrop,-2.3746321,-11.453145
D30.2_1,acinar,celseq2,-3.6110258,-6.989483
human3_lib3.final_cell_0047,acinar,inDrop,-2.2504473,-12.21241
HP1506401_N15,acinar,smartseq2,3.2502322,7.6065545
human3_lib3.final_cell_0272,acinar,inDrop,-3.1703882,-12.493194
human3_lib4.final_cell_0008,acinar,inDrop,-1.7123713,-12.237315
human3_lib4.final_cell_0549,acinar,inDrop,-3.6855197,-10.657351
human3_lib4.final_cell_0020,acinar,inDrop,-2.3752675,-12.67948
HP1506401_L11,acinar,smartseq2,3.7722158,7.252801
human3_lib2.final_cell_0078,acinar,inDrop,-2.2204208,-12.321436
human3_lib4.final_cell_0207,acinar,inDrop,-3.474115,-12.288857
human3_lib1.final_cell_0063,acinar,inDrop,-3.0516326,-11.408691
human3_lib2.final_cell_0090,acinar,inDrop,-3.196719,-11.908747
human3_lib1.final_cell_0014,acinar,inDrop,-1.6041651,-12.187389
human3_lib4.final_cell_0065,acinar,inDrop,-3.2450507,-10.702204
human3_lib3.final_cell_0004,acinar,inDrop,-2.8481798,-12.720685
HP1506401_P17,acinar,smartseq2,3.1587868,7.5107155
human3_lib3.final_cell_0089,acinar,inDrop,-2.7817864,-12.534604
human2_lib2.final_cell_0154,acinar,inDrop,-2.4518986,-7.47737
HP1506401_G14,acinar,smartseq2,4.659084,7.094209
D28.1_87,acinar,celseq2,4.52656,7.0984144
human3_lib2.final_cell_0076,acinar,inDrop,-2.100882,-11.589818
HP1506401_O18,acinar,smartseq2,3.8228135,7.105775
human3_lib1.final_cell_0195,acinar,inDrop,-3.8939703,-11.231569
D28.3_31,acinar,celseq2,3.7993476,7.138612
HP1525301T2D_D10,acinar,smartseq2,4.3838105,8.208067
human3_lib3.final_cell_0646,acinar,inDrop,-3.76336,-12.108381
HP1508501T2D_O7,acinar,smartseq2,4.2434626,7.9540973
human3_lib2.final_cell_0608,acinar,inDrop,-2.4254644,-6.885261
human1_lib1.final_cell_0012,acinar,inDrop,-2.9599097,-11.661156
D30.2_17,acinar,celseq2,5.163327,8.643001
D30.3_45,acinar,celseq2,3.900096,8.599511
human3_lib4.final_cell_0043,acinar,inDrop,-3.4206371,-11.559231
human3_lib2.final_cell_0213,acinar,inDrop,-3.4606287,-11.431172
AZ_H10,acinar,smartseq2,5.53903,8.054863
human3_lib2.final_cell_0033,acinar,inDrop,-3.7333407,-11.1922455
human3_lib2.final_cell_0052,acinar,inDrop,-2.8049402,-10.919099
human3_lib4.final_cell_0407,acinar,inDrop,-3.4547052,-10.028781
human3_lib3.final_cell_0207,acinar,inDrop,-2.5529964,-11.83971
human3_lib1.final_cell_0011,acinar,inDrop,-2.010035,-12.306377
human3_lib3.final_cell_0355,acinar,inDrop,-2.8131418,-11.106604
D31.3_40,acinar,celseq2,3.588795,8.245363
HP1506401_N1,acinar,smartseq2,3.4886904,8.22353
D28.4_86,acinar,celseq2,5.131266,7.444473
human3_lib1.final_cell_0057,acinar,inDrop,-3.1574552,-11.069026
human3_lib4.final_cell_0056,acinar,inDrop,-3.4148645,-11.839554
human3_lib1.final_cell_0560,acinar,inDrop,-4.1130996,-11.485563
human3_lib1.final_cell_0440,acinar,inDrop,-3.967897,-11.590687
human3_lib3.final_cell_0406,acinar,inDrop,-2.6664324,-11.337931
human3_lib2.final_cell_0469,acinar,inDrop,-3.8312747,-12.321505
HP1502401_E20,acinar,smartseq2,5.2860065,8.699461
human3_lib2.final_cell_0119,acinar,inDrop,-2.8637648,-12.211072
HP1526901T2D_N4,acinar,smartseq2,4.551167,7.675007
D28.2_42,acinar,celseq2,5.2468967,7.5137115
human3_lib2.final_cell_0486,acinar,inDrop,-3.6176317,-11.215886
D30.2_43,acinar,celseq2,4.9028444,8.429797
human3_lib1.final_cell_0196,acinar,inDrop,-3.223115,-12.338418
human3_lib1.final_cell_0119,acinar,inDrop,-2.530002,-11.976464
human3_lib4.final_cell_0418,acinar,inDrop,-3.8169258,-11.196651
HP1525301T2D_C7,acinar,smartseq2,5.654463,8.390801
D31.8_27,acinar,celseq2,4.061884,8.314682
HP1508501T2D_N13,acinar,smartseq2,5.0164824,7.6717715
human1_lib1.final_cell_0001,acinar,inDrop,-4.0171237,-10.9321575
human3_lib1.final_cell_0326,acinar,inDrop,-3.48339,-10.989132
human3_lib3.final_cell_0144,acinar,inDrop,-3.3560743,-11.1404505
human3_lib3.final_cell_0176,acinar,inDrop,-2.0440807,-11.599248
human3_lib4.final_cell_0044,acinar,inDrop,-1.9175632,-11.730566
human3_lib2.final_cell_0260,acinar,inDrop,-4.1533403,-11.161873
human3_lib2.final_cell_0097,acinar,inDrop,-3.787316,-10.886823
human3_lib4.final_cell_0049,acinar,inDrop,-2.3495214,-11.842516
human3_lib4.final_cell_0146,acinar,inDrop,-2.3778796,-12.204726
human3_lib3.final_cell_0062,acinar,inDrop,-3.343275,-10.696171
HP1506401_E18,acinar,smartseq2,5.0658956,7.249833
human3_lib1.final_cell_0084,acinar,inDrop,-2.7837636,-12.820996
human1_lib3.final_cell_0143,acinar,inDrop,-2.7767463,-11.581879
human1_lib2.final_cell_0278,acinar,inDrop,-3.966835,-11.188611
human3_lib3.final_cell_0192,acinar,inDrop,-3.2236793,-11.662118
human3_lib1.final_cell_0082,acinar,inDrop,-2.070439,-12.015197
human3_lib4.final_cell_0029,acinar,inDrop,-1.6451864,-11.684015
human1_lib3.final_cell_0447,acinar,inDrop,-3.6377866,-11.652886
human3_lib3.final_cell_0453,acinar,inDrop,-3.6432283,-12.436268
human3_lib3.final_cell_0610,acinar,inDrop,-4.026494,-10.739646
human1_lib2.final_cell_0005,acinar,inDrop,-2.4179595,-11.691241
human3_lib4.final_cell_0142,acinar,inDrop,-2.975253,-12.392189
HP1506401_M8,acinar,smartseq2,3.8362858,7.9402785
human3_lib3.final_cell_0203,acinar,inDrop,-3.7459288,-12.197333
human1_lib3.final_cell_0541,acinar,inDrop,-5.53004,-4.3228393
human3_lib3.final_cell_0029,acinar,inDrop,-1.6922462,-12.321777
D28.4_54,acinar,celseq2,5.6740437,8.081736
D28.4_67,acinar,celseq2,5.18831,8.841486
D28.2_87,acinar,celseq2,5.4855814,8.088119
D28.7_62,acinar,celseq2,5.5476475,8.572598
human3_lib1.final_cell_0197,acinar,inDrop,-2.8751998,-11.669426
HP1508501T2D_D18,acinar,smartseq2,5.675639,8.280866
human3_lib2.final_cell_0158,acinar,inDrop,-3.040598,-11.784284
HP1504101T2D_K19,acinar,smartseq2,5.3338428,8.097217
human3_lib4.final_cell_0270,acinar,inDrop,-2.803031,-12.244403
human3_lib3.final_cell_0096,acinar,inDrop,-2.6178265,-11.911313
human3_lib3.final_cell_0473,acinar,inDrop,-4.0715013,-12.126067
human3_lib4.final_cell_0665,acinar,inDrop,-3.7827506,-12.453038
human3_lib4.final_cell_0794,acinar,inDrop,-3.6444874,-10.855176
D29.7_49,acinar,celseq2,3.523921,8.091138
human3_lib2.final_cell_0017,acinar,inDrop,-2.91723,-12.252011
human3_lib3.final_cell_0046,acinar,inDrop,-2.9243534,-12.518731
human3_lib4.final_cell_0063,acinar,inDrop,-3.3529463,-12.856126
human3_lib3.final_cell_0478,acinar,inDrop,-3.4031491,-11.509461
human3_lib4.final_cell_0032,acinar,inDrop,-1.8631268,-12.276998
human1_lib2.final_cell_0126,acinar,inDrop,-4.2757196,-11.414428
HP1506401_C7,acinar,smartseq2,5.3907967,7.7337866
human3_lib1.final_cell_0078,acinar,inDrop,-2.7092364,-12.595848
human3_lib4.final_cell_0019,acinar,inDrop,-2.1738346,-11.581114
human3_lib1.final_cell_0150,acinar,inDrop,-1.9896636,-11.375489
human3_lib2.final_cell_0102,acinar,inDrop,-3.5837755,-12.72308
human3_lib2.final_cell_0506,acinar,inDrop,-4.031371,-12.052815
human3_lib1.final_cell_0476,acinar,inDrop,-2.523257,-11.252972
human3_lib1.final_cell_0603,acinar,inDrop,-3.6874075,-11.748722
HP1525301T2D_C23,acinar,smartseq2,4.8780446,7.799927
human3_lib4.final_cell_0064,acinar,inDrop,-3.686816,-11.295075
D31.2_53,acinar,celseq2,5.1631527,8.560834
human3_lib2.final_cell_0049,acinar,inDrop,-2.9083471,-12.72372
human3_lib2.final_cell_0763,acinar,inDrop,-2.992955,-11.24467
human3_lib2.final_cell_0257,acinar,inDrop,-3.684814,-10.449068
HP1526901T2D_I12,acinar,smartseq2,5.373254,8.600224
human1_lib3.final_cell_0025,acinar,inDrop,-3.514145,-11.860987
human1_lib3.final_cell_0628,acinar,inDrop,-4.108848,-11.382395
human3_lib4.final_cell_0006,acinar,inDrop,-1.577999,-12.045986
human3_lib1.final_cell_0089,acinar,inDrop,-2.5547857,-12.259522
human3_lib1.final_cell_0419,acinar,inDrop,-3.6164186,-12.4753685
human3_lib4.final_cell_0126,acinar,inDrop,-3.004108,-12.267742
human3_lib4.final_cell_0002,acinar,inDrop,-1.8821145,-12.28509
human3_lib2.final_cell_0039,acinar,inDrop,-2.9129627,-12.694036
HP1506401_K6,acinar,smartseq2,5.498797,7.9913354
D31.2_87,acinar,celseq2,4.000083,8.487322
D30.1_72,acinar,celseq2,4.265515,7.93606
human3_lib1.final_cell_0025,acinar,inDrop,-2.3247309,-12.613934
human3_lib4.final_cell_0106,acinar,inDrop,-2.9166763,-11.729704
human3_lib2.final_cell_0023,acinar,inDrop,-1.7028306,-12.119051
D31.2_26,acinar,celseq2,3.1058414,7.459454
HP1502401_M8,acinar,smartseq2,4.4110303,8.632869
human3_lib3.final_cell_0795,acinar,inDrop,-3.705174,-10.817029
human3_lib3.final_cell_0006,acinar,inDrop,-1.8197604,-12.499978
human3_lib1.final_cell_0625,acinar,inDrop,-3.757411,-11.082833
human3_lib4.final_cell_0342,acinar,inDrop,-3.2855027,-10.960181
HP1506401_B6,acinar,smartseq2,4.218247,8.017863
D31.6_13,acinar,celseq2,4.728294,8.189061
human3_lib2.final_cell_0235,acinar,inDrop,-2.47385,-11.072958
D31.3_23,acinar,celseq2,3.4795566,8.379595
HP1502401_K12,acinar,smartseq2,3.95867,8.576079
human3_lib1.final_cell_0698,acinar,inDrop,-3.4687698,-11.899575
human3_lib2.final_cell_0266,acinar,inDrop,-3.6572042,-9.161138
human3_lib3.final_cell_0664,acinar,inDrop,-4.0652637,-11.948241
human3_lib2.final_cell_0009,acinar,inDrop,-2.24512,-12.373197
human3_lib1.final_cell_0168,acinar,inDrop,-3.4324121,-12.659624
HP1504101T2D_I6,acinar,smartseq2,5.1410866,8.3807125
human3_lib3.final_cell_0467,acinar,inDrop,-3.5041816,-12.482873
human1_lib3.final_cell_0007,acinar,inDrop,-2.717982,-12.319264
human3_lib3.final_cell_0056,acinar,inDrop,-2.6333032,-12.215612
human3_lib1.final_cell_0484,acinar,inDrop,-2.8590534,-11.964057
human3_lib4.final_cell_0074,acinar,inDrop,-1.4756404,-11.926434
D31.7_9,acinar,celseq2,3.8561862,8.398498
human3_lib1.final_cell_0732,acinar,inDrop,-3.885548,-10.711724
human4_lib1.final_cell_0115,acinar,inDrop,-2.194812,-11.130887
human3_lib4.final_cell_0706,acinar,inDrop,-3.602428,-11.345621
human3_lib4.final_cell_0445,acinar,inDrop,-4.1318846,-11.303575
human3_lib2.final_cell_0638,acinar,inDrop,-3.7169213,-12.208983
human3_lib4.final_cell_0459,acinar,inDrop,-4.091737,-10.572899
human3_lib3.final_cell_0042,acinar,inDrop,-2.8163273,-11.652659
human3_lib1.final_cell_0447,acinar,inDrop,-2.6098886,-10.457708
human3_lib4.final_cell_0170,acinar,inDrop,-3.6442027,-10.751953
D28.6_74,acinar,celseq2,5.111385,7.719718
human3_lib4.final_cell_0356,acinar,inDrop,-3.48905,-10.491461
human1_lib3.final_cell_0508,acinar,inDrop,-3.5978212,-10.463543
human3_lib4.final_cell_0662,acinar,inDrop,-3.5608814,-10.962201
human3_lib3.final_cell_0536,acinar,inDrop,-2.7724538,-11.247726
human3_lib3.final_cell_0027,acinar,inDrop,-2.420858,-12.586531
