,celltype,tech,UMAP1,UMAP2
human3_lib2.final_cell_0109,acinar,inDrop,5.8945765,4.117269
human3_lib4.final_cell_0171,acinar,inDrop,6.2267065,3.6949313
human3_lib2.final_cell_0134,acinar,inDrop,7.4919043,3.533913
human1_lib2.final_cell_0582,acinar,inDrop,5.8224273,3.5566761
human3_lib1.final_cell_0212,acinar,inDrop,6.569315,3.242469
human3_lib2.final_cell_0675,acinar,inDrop,7.5344205,5.010211
human3_lib3.final_cell_0205,acinar,inDrop,7.4233556,4.4010615
human3_lib4.final_cell_0184,acinar,inDrop,6.281452,4.362126
human3_lib3.final_cell_0079,acinar,inDrop,7.111097,5.101192
human3_lib2.final_cell_0060,acinar,inDrop,7.2619877,4.126068
human3_lib1.final_cell_0204,acinar,inDrop,7.531209,4.992354
human3_lib4.final_cell_0070,acinar,inDrop,6.468659,4.773884
human3_lib3.final_cell_0415,acinar,inDrop,6.8002005,5.169992
human3_lib3.final_cell_0208,acinar,inDrop,7.823273,4.7639694
human3_lib1.final_cell_0038,acinar,inDrop,7.819908,4.6446457
human3_lib4.final_cell_0533,acinar,inDrop,6.404845,3.6807842
human1_lib3.final_cell_0231,acinar,inDrop,5.9890647,3.8531766
human3_lib3.final_cell_0066,acinar,inDrop,7.7987475,3.8029773
human3_lib4.final_cell_0108,acinar,inDrop,7.338513,4.7103114
human3_lib3.final_cell_0301,acinar,inDrop,6.9365654,4.8093185
human3_lib4.final_cell_0149,acinar,inDrop,7.164947,2.8876224
human3_lib4.final_cell_0003,acinar,inDrop,7.695588,3.9179912
human3_lib3.final_cell_0266,acinar,inDrop,0.17643447,7.9037843
human3_lib1.final_cell_0373,acinar,inDrop,7.248889,3.3624744
human3_lib1.final_cell_0172,acinar,inDrop,5.9903903,4.8090615
human3_lib2.final_cell_0003,acinar,inDrop,7.2202897,4.0882487
human3_lib3.final_cell_0166,acinar,inDrop,6.488731,3.9024248
human3_lib2.final_cell_0101,acinar,inDrop,7.49454,5.188281
human3_lib2.final_cell_0277,acinar,inDrop,6.664874,4.793991
human3_lib3.final_cell_0045,acinar,inDrop,7.5091505,3.0840566
human3_lib1.final_cell_0483,acinar,inDrop,7.4406457,4.335649
human3_lib4.final_cell_0575,acinar,inDrop,7.077742,3.0437443
human3_lib4.final_cell_0519,acinar,inDrop,7.0795856,4.245263
human3_lib4.final_cell_0512,acinar,inDrop,5.2005606,4.123388
human3_lib4.final_cell_0615,acinar,inDrop,3.7974734,5.1362405
human3_lib4.final_cell_0555,acinar,inDrop,3.6883912,4.0094595
human3_lib3.final_cell_0803,acinar,inDrop,6.802721,3.5284379
human3_lib1.final_cell_0013,acinar,inDrop,7.8487716,4.6811895
human3_lib2.final_cell_0006,acinar,inDrop,7.6866126,4.2910953
human3_lib1.final_cell_0300,acinar,inDrop,7.3750086,3.093935
human3_lib4.final_cell_0155,acinar,inDrop,7.116904,3.089994
human3_lib1.final_cell_0307,acinar,inDrop,7.615563,5.2224298
human3_lib3.final_cell_0551,acinar,inDrop,5.995607,3.669674
human3_lib2.final_cell_0069,acinar,inDrop,7.328619,5.1123343
human3_lib3.final_cell_0111,acinar,inDrop,7.9031615,5.098769
human3_lib4.final_cell_0087,acinar,inDrop,7.011007,4.2244315
human3_lib2.final_cell_0299,acinar,inDrop,7.3939342,2.9901044
human3_lib2.final_cell_0108,acinar,inDrop,6.5237546,4.743308
human3_lib1.final_cell_0214,acinar,inDrop,6.166408,3.5226734
human3_lib2.final_cell_0107,acinar,inDrop,7.2276216,3.0223637
human3_lib4.final_cell_0742,acinar,inDrop,6.3567348,3.370185
human1_lib3.final_cell_0043,acinar,inDrop,6.0249043,4.4765005
human3_lib1.final_cell_0035,acinar,inDrop,6.4659004,3.6841977
human3_lib3.final_cell_0685,acinar,inDrop,7.404332,3.4176733
human1_lib3.final_cell_0469,acinar,inDrop,4.771796,6.683193
human1_lib1.final_cell_0436,acinar,inDrop,5.400893,4.0654163
human3_lib2.final_cell_0020,acinar,inDrop,7.7655196,4.929276
human3_lib2.final_cell_0180,acinar,inDrop,7.457217,2.8090641
human3_lib3.final_cell_0139,acinar,inDrop,6.4389634,4.2541413
human3_lib1.final_cell_0268,acinar,inDrop,7.182918,4.1399097
human3_lib4.final_cell_0746,acinar,inDrop,6.870969,3.1862426
human3_lib1.final_cell_0006,acinar,inDrop,7.5433617,5.12478
human3_lib3.final_cell_0227,acinar,inDrop,6.786779,5.2014966
human3_lib3.final_cell_0059,acinar,inDrop,7.382375,5.065721
human3_lib2.final_cell_0135,acinar,inDrop,7.4456873,5.2335076
human3_lib2.final_cell_0027,acinar,inDrop,7.8696,4.635586
human3_lib2.final_cell_0019,acinar,inDrop,7.7074623,3.7903
human3_lib4.final_cell_0783,acinar,inDrop,6.756313,3.5116868
human3_lib2.final_cell_0586,acinar,inDrop,6.0816097,3.5789552
human1_lib2.final_cell_0616,acinar,inDrop,5.475118,4.204467
human3_lib2.final_cell_0082,acinar,inDrop,6.472859,5.071909
human3_lib1.final_cell_0022,acinar,inDrop,7.3259673,3.0855355
human1_lib3.final_cell_0020,acinar,inDrop,5.6002984,4.673463
human3_lib3.final_cell_0243,acinar,inDrop,6.871688,3.9747698
human3_lib4.final_cell_0195,acinar,inDrop,7.0454216,3.7414308
human3_lib3.final_cell_0019,acinar,inDrop,7.4926586,2.9275277
human3_lib4.final_cell_0131,acinar,inDrop,7.3779535,4.5401373
human3_lib3.final_cell_0157,acinar,inDrop,6.7009664,3.5388901
human3_lib3.final_cell_0241,acinar,inDrop,7.154317,3.9232557
human1_lib1.final_cell_0029,acinar,inDrop,5.780214,3.9049416
human3_lib3.final_cell_0031,acinar,inDrop,7.4475026,3.217496
human3_lib3.final_cell_0651,acinar,inDrop,4.215081,7.721193
human1_lib3.final_cell_0600,acinar,inDrop,5.883518,4.737873
human3_lib1.final_cell_0439,acinar,inDrop,6.2330184,3.4667437
human3_lib3.final_cell_0068,acinar,inDrop,6.4798884,4.4098244
human1_lib2.final_cell_0404,acinar,inDrop,5.9510727,3.921304
human3_lib4.final_cell_0039,acinar,inDrop,7.837462,4.9405212
human3_lib2.final_cell_0800,acinar,inDrop,6.873642,4.2177052
human3_lib2.final_cell_0174,acinar,inDrop,7.628278,3.81407
human3_lib4.final_cell_0076,acinar,inDrop,7.3844666,2.8451538
human1_lib2.final_cell_0111,acinar,inDrop,6.2004027,4.67856
human3_lib4.final_cell_0080,acinar,inDrop,7.4831142,4.4547606
human3_lib1.final_cell_0050,acinar,inDrop,6.7912793,4.0089803
human3_lib1.final_cell_0389,acinar,inDrop,6.732499,2.9901524
human3_lib4.final_cell_0636,acinar,inDrop,2.6935546,6.1228485
human3_lib1.final_cell_0131,acinar,inDrop,7.6284485,4.855014
human3_lib3.final_cell_0094,acinar,inDrop,7.5362263,3.0977309
human3_lib3.final_cell_0126,acinar,inDrop,6.6701717,3.4717307
human3_lib2.final_cell_0466,acinar,inDrop,7.607292,5.01767
human3_lib1.final_cell_0360,acinar,inDrop,6.9447494,4.1490974
human3_lib4.final_cell_0005,acinar,inDrop,7.0399685,3.4056726
human3_lib3.final_cell_0060,acinar,inDrop,8.068906,4.614232
human3_lib3.final_cell_0162,acinar,inDrop,7.2584043,3.0366457
human3_lib4.final_cell_0355,acinar,inDrop,6.395627,3.6162179
human3_lib2.final_cell_0226,acinar,inDrop,7.6141796,4.6807847
human3_lib3.final_cell_0268,acinar,inDrop,7.0783477,4.185496
human3_lib2.final_cell_0421,acinar,inDrop,7.460308,3.3998103
human3_lib4.final_cell_0111,acinar,inDrop,6.858708,4.417836
human3_lib3.final_cell_0072,acinar,inDrop,6.768715,4.3751926
human3_lib2.final_cell_0093,acinar,inDrop,6.652553,4.2191825
human3_lib4.final_cell_0371,acinar,inDrop,6.741004,4.865832
human3_lib3.final_cell_0047,acinar,inDrop,7.7675123,4.1663966
human3_lib3.final_cell_0272,acinar,inDrop,6.682325,4.165051
human3_lib4.final_cell_0008,acinar,inDrop,7.9179215,4.557432
human3_lib4.final_cell_0549,acinar,inDrop,6.8134947,4.5589104
human3_lib4.final_cell_0020,acinar,inDrop,8.043745,4.201871
human3_lib2.final_cell_0078,acinar,inDrop,6.4589243,4.1392403
human3_lib4.final_cell_0207,acinar,inDrop,7.531488,2.8944879
human3_lib1.final_cell_0063,acinar,inDrop,7.5117416,4.2939534
human3_lib2.final_cell_0090,acinar,inDrop,6.9609785,4.1252255
human3_lib1.final_cell_0014,acinar,inDrop,7.3022633,5.0397935
human3_lib4.final_cell_0065,acinar,inDrop,6.929278,4.143756
human3_lib3.final_cell_0004,acinar,inDrop,7.2958035,3.848694
human3_lib3.final_cell_0089,acinar,inDrop,7.223611,3.401524
human2_lib2.final_cell_0154,acinar,inDrop,3.7049024,6.306345
human3_lib2.final_cell_0076,acinar,inDrop,7.528931,4.7412987
human3_lib1.final_cell_0195,acinar,inDrop,5.674854,4.228988
human3_lib3.final_cell_0646,acinar,inDrop,6.7438316,3.9428673
human3_lib2.final_cell_0608,acinar,inDrop,5.4548545,4.3902225
human1_lib1.final_cell_0012,acinar,inDrop,5.9541097,4.4399204
human3_lib4.final_cell_0043,acinar,inDrop,7.4571214,2.9367406
human3_lib2.final_cell_0213,acinar,inDrop,6.5391026,3.7980638
human3_lib2.final_cell_0033,acinar,inDrop,6.8472047,3.724789
human3_lib2.final_cell_0052,acinar,inDrop,8.000328,4.706416
human3_lib4.final_cell_0407,acinar,inDrop,7.098058,4.7228284
human3_lib3.final_cell_0207,acinar,inDrop,6.3134522,5.107602
human3_lib1.final_cell_0011,acinar,inDrop,7.573127,4.7001257
human3_lib3.final_cell_0355,acinar,inDrop,7.1706624,4.0835934
human3_lib1.final_cell_0057,acinar,inDrop,7.049835,4.9867353
human3_lib4.final_cell_0056,acinar,inDrop,7.319006,3.0911832
human3_lib1.final_cell_0560,acinar,inDrop,6.33726,3.7755935
human3_lib1.final_cell_0440,acinar,inDrop,6.305012,3.5868056
human3_lib3.final_cell_0406,acinar,inDrop,6.4740353,4.01951
human3_lib2.final_cell_0469,acinar,inDrop,7.130522,3.229304
human3_lib2.final_cell_0119,acinar,inDrop,7.319158,3.8939617
human3_lib2.final_cell_0486,acinar,inDrop,6.998475,3.6012676
human3_lib1.final_cell_0196,acinar,inDrop,7.6612473,2.9741452
human3_lib1.final_cell_0119,acinar,inDrop,6.660282,4.488377
human3_lib4.final_cell_0418,acinar,inDrop,7.149497,3.6834738
human1_lib1.final_cell_0001,acinar,inDrop,5.925423,4.318672
human3_lib1.final_cell_0326,acinar,inDrop,7.389373,4.250446
human3_lib3.final_cell_0144,acinar,inDrop,6.1585927,4.1526384
human3_lib3.final_cell_0176,acinar,inDrop,7.704839,5.085926
human3_lib4.final_cell_0044,acinar,inDrop,7.4694715,5.0960135
human3_lib2.final_cell_0260,acinar,inDrop,5.8722496,4.0322595
human3_lib2.final_cell_0097,acinar,inDrop,7.6549563,2.793909
human3_lib4.final_cell_0049,acinar,inDrop,7.8414154,4.824414
human3_lib4.final_cell_0146,acinar,inDrop,6.6618767,4.3008256
human3_lib3.final_cell_0062,acinar,inDrop,6.791061,4.42331
human3_lib1.final_cell_0084,acinar,inDrop,7.5346622,3.155143
human1_lib3.final_cell_0143,acinar,inDrop,6.2576003,4.2701464
human1_lib2.final_cell_0278,acinar,inDrop,5.935013,3.80402
human3_lib3.final_cell_0192,acinar,inDrop,6.822882,3.7930837
human3_lib1.final_cell_0082,acinar,inDrop,6.909479,4.516879
human3_lib4.final_cell_0029,acinar,inDrop,7.570745,5.160791
human1_lib3.final_cell_0447,acinar,inDrop,6.1470737,3.907063
human3_lib3.final_cell_0453,acinar,inDrop,7.144246,2.9643428
human3_lib3.final_cell_0610,acinar,inDrop,7.221728,2.981693
human1_lib2.final_cell_0005,acinar,inDrop,7.007378,4.367291
human3_lib4.final_cell_0142,acinar,inDrop,7.2365813,3.4629614
human3_lib3.final_cell_0203,acinar,inDrop,6.56026,3.7419927
human1_lib3.final_cell_0541,acinar,inDrop,3.782724,4.748506
human3_lib3.final_cell_0029,acinar,inDrop,7.427642,4.62539
human3_lib1.final_cell_0197,acinar,inDrop,7.27039,4.401125
human3_lib2.final_cell_0158,acinar,inDrop,7.8790565,3.5945497
human3_lib4.final_cell_0270,acinar,inDrop,6.9856763,4.147394
human3_lib3.final_cell_0096,acinar,inDrop,7.325483,3.7788243
human3_lib3.final_cell_0473,acinar,inDrop,6.6251116,3.1234589
human3_lib4.final_cell_0665,acinar,inDrop,6.8431597,3.186353
human3_lib4.final_cell_0794,acinar,inDrop,6.420436,3.589191
human3_lib2.final_cell_0017,acinar,inDrop,7.014008,3.7590032
human3_lib3.final_cell_0046,acinar,inDrop,7.184469,3.1327126
human3_lib4.final_cell_0063,acinar,inDrop,7.3372316,3.1295207
human3_lib3.final_cell_0478,acinar,inDrop,6.3276596,3.840002
human3_lib4.final_cell_0032,acinar,inDrop,7.6299143,4.876765
human1_lib2.final_cell_0126,acinar,inDrop,5.9325895,3.957496
human3_lib1.final_cell_0078,acinar,inDrop,7.4335914,3.7264924
human3_lib4.final_cell_0019,acinar,inDrop,6.4969225,4.857647
human3_lib1.final_cell_0150,acinar,inDrop,7.4325047,5.2134123
human3_lib2.final_cell_0102,acinar,inDrop,6.784114,3.223818
human3_lib2.final_cell_0506,acinar,inDrop,6.9938602,2.9746447
human3_lib1.final_cell_0476,acinar,inDrop,7.063749,5.1158905
human3_lib1.final_cell_0603,acinar,inDrop,6.6418557,3.722487
human3_lib4.final_cell_0064,acinar,inDrop,6.5526233,5.000002
human3_lib2.final_cell_0049,acinar,inDrop,7.119837,3.738788
human3_lib2.final_cell_0763,acinar,inDrop,6.799801,3.9311113
human3_lib2.final_cell_0257,acinar,inDrop,7.338608,3.9074392
human1_lib3.final_cell_0025,acinar,inDrop,5.9879665,4.0797844
human1_lib3.final_cell_0628,acinar,inDrop,5.8384643,3.427527
human3_lib4.final_cell_0006,acinar,inDrop,7.0932503,4.9108744
human3_lib1.final_cell_0089,acinar,inDrop,8.055481,4.145163
human3_lib1.final_cell_0419,acinar,inDrop,6.524287,3.8306015
human3_lib4.final_cell_0126,acinar,inDrop,7.681426,3.476674
human3_lib4.final_cell_0002,acinar,inDrop,7.076317,4.4752483
human3_lib2.final_cell_0039,acinar,inDrop,7.093933,3.5088468
human3_lib1.final_cell_0025,acinar,inDrop,7.6818776,4.047169
human3_lib4.final_cell_0106,acinar,inDrop,7.3944516,4.127595
human3_lib2.final_cell_0023,acinar,inDrop,6.9754257,4.7078595
human3_lib3.final_cell_0795,acinar,inDrop,6.2778845,4.2425623
human3_lib3.final_cell_0006,acinar,inDrop,7.4015718,4.5875726
human3_lib1.final_cell_0625,acinar,inDrop,6.2227087,4.1138835
human3_lib4.final_cell_0342,acinar,inDrop,6.9591804,4.765118
human3_lib2.final_cell_0235,acinar,inDrop,7.296293,4.8207827
human3_lib1.final_cell_0698,acinar,inDrop,6.57402,3.5678442
human3_lib2.final_cell_0266,acinar,inDrop,7.164538,4.2909036
human3_lib3.final_cell_0664,acinar,inDrop,6.720217,2.9069417
human3_lib2.final_cell_0009,acinar,inDrop,6.909226,4.1406126
human3_lib1.final_cell_0168,acinar,inDrop,7.442712,3.1183655
human3_lib3.final_cell_0467,acinar,inDrop,7.1890182,3.0463655
human1_lib3.final_cell_0007,acinar,inDrop,6.245188,4.364397
human3_lib3.final_cell_0056,acinar,inDrop,6.9087515,4.660667
human3_lib1.final_cell_0484,acinar,inDrop,7.7738657,4.3099017
human3_lib4.final_cell_0074,acinar,inDrop,7.6299644,4.8598437
human3_lib1.final_cell_0732,acinar,inDrop,3.940485,3.0479972
human4_lib1.final_cell_0115,acinar,inDrop,5.6382656,5.262272
human3_lib4.final_cell_0706,acinar,inDrop,6.772744,3.3391166
human3_lib4.final_cell_0445,acinar,inDrop,6.4325542,3.1729286
human3_lib2.final_cell_0638,acinar,inDrop,6.929658,3.1843464
human3_lib4.final_cell_0459,acinar,inDrop,6.337988,3.5233047
human3_lib3.final_cell_0042,acinar,inDrop,7.8569946,4.339682
human3_lib1.final_cell_0447,acinar,inDrop,6.8154626,5.1897874
human3_lib4.final_cell_0170,acinar,inDrop,7.6978664,3.184691
human3_lib4.final_cell_0356,acinar,inDrop,6.6723733,4.546572
human1_lib3.final_cell_0508,acinar,inDrop,5.956806,4.5310574
human3_lib4.final_cell_0662,acinar,inDrop,6.6764307,4.292413
human3_lib3.final_cell_0536,acinar,inDrop,7.011441,4.767554
human3_lib3.final_cell_0027,acinar,inDrop,7.7377024,4.0439672
human3_lib1.final_cell_0349,acinar,inDrop,7.613496,3.154642
human3_lib4.final_cell_0012,acinar,inDrop,7.9892836,4.58763
human3_lib1.final_cell_0545,acinar,inDrop,6.819561,4.5533457
human3_lib1.final_cell_0010,acinar,inDrop,7.2927494,3.1881902
human3_lib2.final_cell_0002,acinar,inDrop,7.6897287,4.4854007
human3_lib3.final_cell_0078,acinar,inDrop,7.955856,4.6827583
human3_lib1.final_cell_0015,acinar,inDrop,6.862612,4.4390445
human3_lib2.final_cell_0026,acinar,inDrop,7.068159,4.609031
human1_lib3.final_cell_0171,acinar,inDrop,5.470684,4.528351
human3_lib3.final_cell_0002,acinar,inDrop,7.6131244,4.7294846
human1_lib3.final_cell_0001,acinar,inDrop,5.9755254,4.263774
human3_lib1.final_cell_0181,acinar,inDrop,6.6971035,4.437262
human2_lib1.final_cell_0050,activated_stellate,inDrop,-3.16307,8.211477
human1_lib3.final_cell_0313,activated_stellate,inDrop,-2.6779413,8.266802
human1_lib3.final_cell_0288,activated_stellate,inDrop,-2.3972826,8.116371
human3_lib1.final_cell_0747,activated_stellate,inDrop,-1.4232132,8.291769
human1_lib3.final_cell_0005,activated_stellate,inDrop,-2.6280909,8.101796
human1_lib3.final_cell_0151,activated_stellate,inDrop,-2.5734243,8.165886
human4_lib1.final_cell_0493,activated_stellate,inDrop,-1.7970694,7.2537007
human4_lib3.final_cell_0644,activated_stellate,inDrop,-2.0207245,7.849842
human3_lib4.final_cell_0832,activated_stellate,inDrop,-0.78855705,6.5728855
human4_lib3.final_cell_0590,activated_stellate,inDrop,-2.6299028,8.089848
human1_lib3.final_cell_0013,activated_stellate,inDrop,-2.627974,8.073754
human3_lib3.final_cell_0516,activated_stellate,inDrop,-1.7174417,8.267933
human4_lib3.final_cell_0469,activated_stellate,inDrop,-2.3870351,7.9852896
human2_lib3.final_cell_0100,activated_stellate,inDrop,-2.7257671,8.101643
human2_lib3.final_cell_0488,activated_stellate,inDrop,-3.0712903,8.192771
human1_lib1.final_cell_0046,activated_stellate,inDrop,-2.3764613,7.618698
human4_lib1.final_cell_0030,activated_stellate,inDrop,-2.196888,7.975612
human2_lib2.final_cell_0308,activated_stellate,inDrop,-2.8310347,8.175781
human3_lib1.final_cell_0262,activated_stellate,inDrop,-1.6826643,8.443804
human3_lib1.final_cell_0397,activated_stellate,inDrop,-1.4899307,7.459081
human4_lib3.final_cell_0264,activated_stellate,inDrop,1.4921683,6.517797
human3_lib3.final_cell_0915,activated_stellate,inDrop,-1.6201301,8.309482
human2_lib3.final_cell_0289,activated_stellate,inDrop,-3.0517108,8.075388
human2_lib2.final_cell_0559,activated_stellate,inDrop,-2.8093286,7.983403
human1_lib2.final_cell_0420,activated_stellate,inDrop,-2.2097237,7.632731
human4_lib1.final_cell_0371,activated_stellate,inDrop,-1.6405671,7.0612965
human3_lib2.final_cell_0344,activated_stellate,inDrop,-1.5679563,8.450159
human3_lib1.final_cell_0596,activated_stellate,inDrop,-1.7426107,8.536204
human4_lib1.final_cell_0066,activated_stellate,inDrop,-2.1831691,8.009192
human1_lib3.final_cell_0251,activated_stellate,inDrop,-1.6664448,8.278175
human3_lib2.final_cell_0650,activated_stellate,inDrop,-1.5987267,7.113079
human2_lib3.final_cell_0240,activated_stellate,inDrop,-3.0705848,8.324439
human4_lib3.final_cell_0287,activated_stellate,inDrop,-2.0984187,7.7864957
human1_lib2.final_cell_0475,activated_stellate,inDrop,-2.561944,8.304155
human3_lib3.final_cell_0682,activated_stellate,inDrop,-1.673207,8.501719
human3_lib4.final_cell_0327,activated_stellate,inDrop,-1.522034,7.5337167
human3_lib4.final_cell_0593,activated_stellate,inDrop,-1.6131843,8.231585
human3_lib4.final_cell_0343,activated_stellate,inDrop,-1.6125759,8.401483
human3_lib2.final_cell_0794,activated_stellate,inDrop,-1.8465734,8.472672
human3_lib2.final_cell_0651,activated_stellate,inDrop,-2.5033834,7.9424424
human3_lib3.final_cell_0154,activated_stellate,inDrop,-1.7160811,8.331322
human2_lib3.final_cell_0357,activated_stellate,inDrop,-2.783627,8.0951605
human2_lib2.final_cell_0401,activated_stellate,inDrop,-2.914348,7.988487
human2_lib1.final_cell_0234,activated_stellate,inDrop,-3.1338224,8.3922415
human2_lib1.final_cell_0350,activated_stellate,inDrop,-3.0522358,8.340229
human1_lib1.final_cell_0041,activated_stellate,inDrop,-2.51543,7.9135427
human4_lib1.final_cell_0400,activated_stellate,inDrop,-2.477346,8.01219
human4_lib3.final_cell_0396,activated_stellate,inDrop,-2.857913,8.13831
human1_lib3.final_cell_0271,activated_stellate,inDrop,-1.4496125,7.3361025
human3_lib4.final_cell_0675,activated_stellate,inDrop,-2.1604834,7.866537
human3_lib1.final_cell_0499,activated_stellate,inDrop,-1.8920834,8.4471
human4_lib1.final_cell_0128,activated_stellate,inDrop,-2.3988879,7.947552
human4_lib3.final_cell_0260,activated_stellate,inDrop,-2.0307746,8.012825
human1_lib2.final_cell_0612,activated_stellate,inDrop,-1.6271027,7.1166735
human3_lib2.final_cell_0760,activated_stellate,inDrop,-1.7753376,8.403917
human2_lib2.final_cell_0386,activated_stellate,inDrop,-3.0356824,8.072749
human3_lib4.final_cell_0684,activated_stellate,inDrop,-1.0086845,6.7707286
human3_lib1.final_cell_0761,activated_stellate,inDrop,-1.6053897,8.518598
human3_lib2.final_cell_0271,activated_stellate,inDrop,-1.7792892,8.404029
human3_lib2.final_cell_0239,activated_stellate,inDrop,-1.8571533,8.369461
human3_lib3.final_cell_0806,activated_stellate,inDrop,-2.501834,8.207201
human3_lib1.final_cell_0361,activated_stellate,inDrop,-1.6018518,7.417893
human2_lib1.final_cell_0394,activated_stellate,inDrop,-1.7549604,7.9191127
human3_lib3.final_cell_0523,activated_stellate,inDrop,-2.0771928,8.138348
human1_lib3.final_cell_0691,activated_stellate,inDrop,-2.2007587,7.5443654
human4_lib3.final_cell_0600,activated_stellate,inDrop,-2.2115626,7.820194
human3_lib1.final_cell_0653,activated_stellate,inDrop,-1.7056893,8.623017
human1_lib1.final_cell_0045,activated_stellate,inDrop,-1.9356538,8.36411
human2_lib1.final_cell_0523,activated_stellate,inDrop,-2.8815303,8.1139345
human3_lib2.final_cell_0847,activated_stellate,inDrop,-1.5803438,7.9800005
human1_lib1.final_cell_0219,activated_stellate,inDrop,-2.6234312,8.103549
human3_lib2.final_cell_0729,activated_stellate,inDrop,-1.4553667,8.517881
human2_lib2.final_cell_0029,activated_stellate,inDrop,-2.9090157,8.199749
human2_lib3.final_cell_0547,activated_stellate,inDrop,-0.33433583,4.3736367
human1_lib3.final_cell_0687,activated_stellate,inDrop,-2.938391,8.184158
human3_lib2.final_cell_0461,activated_stellate,inDrop,-1.5589883,8.257444
human3_lib2.final_cell_0441,activated_stellate,inDrop,-1.621411,8.227252
human2_lib1.final_cell_0471,activated_stellate,inDrop,-2.0056055,7.380839
human2_lib1.final_cell_0143,activated_stellate,inDrop,-2.6873765,8.089266
human3_lib3.final_cell_0554,activated_stellate,inDrop,-1.600223,8.20558
human2_lib3.final_cell_0561,activated_stellate,inDrop,-3.1676245,8.285872
human1_lib1.final_cell_0399,activated_stellate,inDrop,-2.4181912,7.913855
human3_lib4.final_cell_0455,activated_stellate,inDrop,-1.6818553,8.360081
human3_lib2.final_cell_0492,activated_stellate,inDrop,-1.6921059,8.602428
human4_lib1.final_cell_0213,activated_stellate,inDrop,-2.4310308,7.945547
human1_lib2.final_cell_0324,activated_stellate,inDrop,-1.368793,7.169726
human2_lib3.final_cell_0057,activated_stellate,inDrop,-1.6162863,6.609141
human3_lib1.final_cell_0669,activated_stellate,inDrop,-1.536495,8.174984
human3_lib3.final_cell_0283,activated_stellate,inDrop,-1.5401158,8.542297
human3_lib2.final_cell_0416,activated_stellate,inDrop,-2.0612538,8.278301
human2_lib1.final_cell_0444,activated_stellate,inDrop,-2.9691238,8.095232
