index,celltype,tech,UMAP1,UMAP2
human3_lib4.final_cell_0358,acinar,inDrop,-1.3538533,1.3494982
human3_lib4.final_cell_0292,acinar,inDrop,-2.1108925,2.5899842
human3_lib1.final_cell_0044,acinar,inDrop,-3.63967,1.1006203
D30.5_79,acinar,celseq2,-1.8767391,-4.0519013
D28.8_39,acinar,celseq2,-3.0299597,-3.1149619
human1_lib3.final_cell_0031,acinar,inDrop,-2.7616131,0.8732876
human3_lib1.final_cell_0117,acinar,inDrop,-3.5960364,0.9606607
human3_lib2.final_cell_0083,acinar,inDrop,-3.416615,0.64730924
D30.6_37,acinar,celseq2,-1.9360551,-4.1991935
HP1506401_B16,acinar,smartseq2,-0.5209315,-0.7677969
human3_lib1.final_cell_0112,acinar,inDrop,-2.7696934,2.059802
human3_lib3.final_cell_0022,acinar,inDrop,-1.4828001,3.058789
human3_lib1.final_cell_0391,acinar,inDrop,-2.8402936,0.8693982
human3_lib1.final_cell_0215,acinar,inDrop,-2.193451,2.5319026
human1_lib1.final_cell_0461,acinar,inDrop,-1.8367258,2.083551
human3_lib2.final_cell_0685,acinar,inDrop,-2.1157675,2.4781518
human3_lib4.final_cell_0272,acinar,inDrop,-3.556628,0.70720196
HP1506401_D3,acinar,smartseq2,-1.1210891,-0.79188573
human3_lib3.final_cell_0163,acinar,inDrop,-3.3007069,1.2164856
human1_lib1.final_cell_0182,acinar,inDrop,-2.1024792,1.7810262
HP1504101T2D_J16,acinar,smartseq2,-2.7267108,-3.0660713
human3_lib2.final_cell_0105,acinar,inDrop,-4.143859,0.7833759
human3_lib4.final_cell_0466,acinar,inDrop,1.9254001,3.3488698
D30.4_18,acinar,celseq2,-2.5993948,-3.2622397
human3_lib3.final_cell_0044,acinar,inDrop,-3.9627912,0.83129334
D28.5_63,acinar,celseq2,-3.1894593,-3.0141532
HP1504901_F23,acinar,smartseq2,1.4947066,0.0025472145
human3_lib1.final_cell_0069,acinar,inDrop,-2.7999852,2.3490856
D31.3_89,acinar,celseq2,-3.2400582,-2.8426318
human3_lib4.final_cell_0103,acinar,inDrop,-3.0749407,2.229031
human3_lib2.final_cell_0036,acinar,inDrop,-3.5611327,0.80036813
HP1506401_J15,acinar,smartseq2,-2.7081437,-2.46489
human3_lib1.final_cell_0505,acinar,inDrop,-3.2575629,2.5122113
HP1506401_O16,acinar,smartseq2,-1.52881,-1.3253137
human3_lib2.final_cell_0267,acinar,inDrop,-3.4554572,2.09337
human3_lib3.final_cell_0703,acinar,inDrop,2.7392015,2.9086978
human3_lib2.final_cell_0109,acinar,inDrop,-3.1617677,1.6749694
D30.2_53,acinar,celseq2,-2.8069737,-2.8214388
human3_lib4.final_cell_0171,acinar,inDrop,0.76233596,2.6319838
HP1506401_N23,acinar,smartseq2,-1.8247206,-1.8976774
D28.3_51,acinar,celseq2,-2.850288,-2.465465
human3_lib2.final_cell_0134,acinar,inDrop,-2.9385865,2.3360214
human1_lib2.final_cell_0582,acinar,inDrop,1.6116961,3.0987947
D28.5_37,acinar,celseq2,-1.730416,-3.85926
human3_lib1.final_cell_0212,acinar,inDrop,2.4207835,3.0283914
D28.3_90,acinar,celseq2,-1.6143355,-3.4635222
human3_lib2.final_cell_0675,acinar,inDrop,-3.8648803,1.4446964
D31.1_21,acinar,celseq2,-1.8175606,-4.118279
human3_lib3.final_cell_0205,acinar,inDrop,-3.4387875,1.9672496
human3_lib4.final_cell_0184,acinar,inDrop,-2.8799756,2.2216995
human3_lib3.final_cell_0079,acinar,inDrop,-3.5914416,0.53434885
human3_lib2.final_cell_0060,acinar,inDrop,-3.0828087,1.7312046
human3_lib1.final_cell_0204,acinar,inDrop,-3.2394176,0.938068
HP1506401_N9,acinar,smartseq2,-0.6250367,-0.90611166
HP1526901T2D_H2,acinar,smartseq2,-2.6255734,-2.7241
human3_lib4.final_cell_0070,acinar,inDrop,-2.7624938,0.38827658
human3_lib3.final_cell_0415,acinar,inDrop,-2.668338,0.627499
HP1525301T2D_F10,acinar,smartseq2,-3.0973527,-2.7522626
D31.5_69,acinar,celseq2,2.596928,0.22771892
human3_lib3.final_cell_0208,acinar,inDrop,-3.4461493,1.6371385
human3_lib1.final_cell_0038,acinar,inDrop,-3.3472605,0.5787411
human3_lib4.final_cell_0533,acinar,inDrop,-1.2192422,3.0792606
human1_lib3.final_cell_0231,acinar,inDrop,-2.2212718,1.9322064
HP1504101T2D_C11,acinar,smartseq2,-3.2280293,-2.488477
human3_lib3.final_cell_0066,acinar,inDrop,-3.5500038,1.3861797
human3_lib4.final_cell_0108,acinar,inDrop,-3.223721,0.62008554
D30.7_1,acinar,celseq2,-3.0733428,-3.1582243
human3_lib3.final_cell_0301,acinar,inDrop,-3.937655,0.741377
human3_lib4.final_cell_0149,acinar,inDrop,0.7132809,3.574258
HP1508501T2D_B14,acinar,smartseq2,-2.9048796,-2.907879
human3_lib4.final_cell_0003,acinar,inDrop,-3.2583692,1.9390303
human3_lib3.final_cell_0266,acinar,inDrop,-3.5176232,0.19065598
human3_lib1.final_cell_0373,acinar,inDrop,1.1182325,3.1788538
D30.7_24,acinar,celseq2,-1.8231968,-4.0561385
human3_lib1.final_cell_0172,acinar,inDrop,-3.2413564,0.53953767
human3_lib2.final_cell_0003,acinar,inDrop,-3.3135638,1.802745
AZ_F6,acinar,smartseq2,-1.6047102,-1.8488594
HP1508501T2D_I10,acinar,smartseq2,-2.8570232,-2.372608
human3_lib3.final_cell_0166,acinar,inDrop,-1.2457901,2.9628537
human3_lib2.final_cell_0101,acinar,inDrop,-3.9483824,0.7969076
HP1508501T2D_G17,acinar,smartseq2,-2.5403435,-3.202765
HP1525301T2D_L5,acinar,smartseq2,-2.8653882,-3.1624794
human3_lib2.final_cell_0277,acinar,inDrop,-2.87498,1.3095807
D28.6_63,acinar,celseq2,-2.8784359,-3.4144914
human3_lib3.final_cell_0045,acinar,inDrop,-2.681239,2.5606565
HP1502401_G18,acinar,smartseq2,-2.5972884,-3.3852458
human3_lib1.final_cell_0483,acinar,inDrop,-3.4553084,1.6446625
human3_lib4.final_cell_0575,acinar,inDrop,1.0788549,3.310065
human3_lib4.final_cell_0519,acinar,inDrop,1.4524226,2.8496225
human3_lib4.final_cell_0512,acinar,inDrop,-2.644401,2.9249742
human3_lib4.final_cell_0615,acinar,inDrop,-0.8454639,1.7907704
human3_lib4.final_cell_0555,acinar,inDrop,-1.5591689,2.4111907
human3_lib3.final_cell_0803,acinar,inDrop,2.9242516,2.860118
human3_lib1.final_cell_0013,acinar,inDrop,-3.5032153,1.4404956
D31.2_75,acinar,celseq2,-2.3294842,-2.4414432
HP1506401_B14,acinar,smartseq2,-0.97347856,-0.8726645
human3_lib2.final_cell_0006,acinar,inDrop,-3.4525516,1.5414169
human3_lib1.final_cell_0300,acinar,inDrop,1.9268655,2.7992363
D30.3_91,acinar,celseq2,-2.405265,-3.7431061
human3_lib4.final_cell_0155,acinar,inDrop,-2.4411354,2.308801
human3_lib1.final_cell_0307,acinar,inDrop,-3.768319,1.1535554
human3_lib3.final_cell_0551,acinar,inDrop,1.0128175,2.7696166
human3_lib2.final_cell_0069,acinar,inDrop,-3.5811872,0.5367803
human3_lib3.final_cell_0111,acinar,inDrop,-3.936854,0.8473922
human3_lib4.final_cell_0087,acinar,inDrop,-4.0627866,1.4628127
human3_lib2.final_cell_0299,acinar,inDrop,-2.68081,2.6553175
human3_lib2.final_cell_0108,acinar,inDrop,-3.1168969,0.67321724
HP1506401_J2,acinar,smartseq2,-3.081393,-2.7604654
D31.5_70,acinar,celseq2,-2.0337064,-3.5003264
human3_lib1.final_cell_0214,acinar,inDrop,3.1354928,2.6114247
human3_lib2.final_cell_0107,acinar,inDrop,-2.2794213,2.735673
human3_lib4.final_cell_0742,acinar,inDrop,2.899136,2.6265678
human1_lib3.final_cell_0043,acinar,inDrop,-2.867451,0.9696391
human3_lib1.final_cell_0035,acinar,inDrop,-1.6045127,2.7086403
human3_lib3.final_cell_0685,acinar,inDrop,-2.0444536,2.8485212
human1_lib3.final_cell_0469,acinar,inDrop,-2.8127995,1.1439042
HP1502401_C1,acinar,smartseq2,-2.969569,-2.065218
HP1506401_N5,acinar,smartseq2,0.50682294,-0.5124274
D31.7_77,acinar,celseq2,-2.2429464,-3.5672514
human1_lib1.final_cell_0436,acinar,inDrop,-0.9282404,3.490421
D31.6_9,acinar,celseq2,-2.880366,-2.902499
human3_lib2.final_cell_0020,acinar,inDrop,-4.083726,0.507032
human3_lib2.final_cell_0180,acinar,inDrop,-0.94435203,3.1500642
human3_lib3.final_cell_0139,acinar,inDrop,-2.4215536,1.9212786
D28.3_25,acinar,celseq2,-2.5963664,-3.5719428
human3_lib1.final_cell_0268,acinar,inDrop,-3.5651577,1.6911548
human3_lib4.final_cell_0746,acinar,inDrop,-1.1810526,3.1285136
human3_lib1.final_cell_0006,acinar,inDrop,-3.2476785,0.8874504
human3_lib3.final_cell_0227,acinar,inDrop,-3.8019018,0.56151545
human3_lib3.final_cell_0059,acinar,inDrop,-3.8631113,0.6853064
HP1502401_J2,acinar,smartseq2,-2.2471898,-3.0070493
human3_lib2.final_cell_0135,acinar,inDrop,-3.8923645,0.86322236
D28.7_51,acinar,celseq2,-2.622557,-3.2580526
HP1506401_L22,acinar,smartseq2,2.8590512,0.68979937
D31.4_70,acinar,celseq2,-2.7325935,-2.6172764
human3_lib2.final_cell_0027,acinar,inDrop,-3.801881,1.7860802
human3_lib2.final_cell_0019,acinar,inDrop,-3.2541554,1.3031542
human3_lib4.final_cell_0783,acinar,inDrop,2.342047,2.6355305
D31.6_53,acinar,celseq2,-2.7437282,-2.938933
human3_lib2.final_cell_0586,acinar,inDrop,-1.0722324,3.2073333
D28.4_63,acinar,celseq2,-1.238751,-1.692994
D28.3_91,acinar,celseq2,-2.44222,-2.785871
HP1508501T2D_F21,acinar,smartseq2,-2.1548686,-2.6288676
human1_lib2.final_cell_0616,acinar,inDrop,-1.1289186,3.0320158
human3_lib2.final_cell_0082,acinar,inDrop,-3.1569624,1.0036958
human3_lib1.final_cell_0022,acinar,inDrop,-2.811877,1.90428
human1_lib3.final_cell_0020,acinar,inDrop,-2.9840138,0.6933352
human3_lib3.final_cell_0243,acinar,inDrop,-2.7289548,2.4878428
human3_lib4.final_cell_0195,acinar,inDrop,-2.3048375,2.2995017
HP1508501T2D_A11,acinar,smartseq2,-1.9154398,-2.9362009
D31.3_73,acinar,celseq2,-1.4191331,-3.5572262
human3_lib3.final_cell_0019,acinar,inDrop,-1.9099592,2.9400487
human3_lib4.final_cell_0131,acinar,inDrop,-3.5187078,1.7286763
human3_lib3.final_cell_0157,acinar,inDrop,-1.587938,3.0559132
human3_lib3.final_cell_0241,acinar,inDrop,-3.341952,1.4253342
human1_lib1.final_cell_0029,acinar,inDrop,-1.3767599,3.3071547
human3_lib3.final_cell_0031,acinar,inDrop,-1.8735439,2.7471132
HP1526901T2D_K17,acinar,smartseq2,-2.886606,-2.9929628
D28.4_4,acinar,celseq2,-2.763589,-0.17568624
HP1506401_O21,acinar,smartseq2,-1.0437977,-1.3570687
D31.6_21,acinar,celseq2,2.07078,0.13199857
human3_lib3.final_cell_0651,acinar,inDrop,-1.6047791,-0.16337912
human1_lib3.final_cell_0600,acinar,inDrop,-2.760927,1.0228565
human3_lib1.final_cell_0439,acinar,inDrop,1.4833858,3.5393345
human3_lib3.final_cell_0068,acinar,inDrop,-2.8511276,1.1814057
human1_lib2.final_cell_0404,acinar,inDrop,-1.5676872,2.749062
D30.5_36,acinar,celseq2,-2.5020335,-2.0162134
human3_lib4.final_cell_0039,acinar,inDrop,-3.6160798,1.2974279
D28.5_77,acinar,celseq2,-1.993826,-3.7090015
human3_lib2.final_cell_0800,acinar,inDrop,-1.8883547,1.9881712
D30.8_63,acinar,celseq2,-2.0450594,-3.7817621
human3_lib2.final_cell_0174,acinar,inDrop,-2.9975383,2.4018102
human3_lib4.final_cell_0076,acinar,inDrop,-1.5409044,3.0851219
human1_lib2.final_cell_0111,acinar,inDrop,-2.5980427,1.3373313
human3_lib4.final_cell_0080,acinar,inDrop,-3.1058154,1.8075427
human3_lib1.final_cell_0050,acinar,inDrop,-2.982056,1.6741055
human3_lib1.final_cell_0389,acinar,inDrop,-1.2988193,2.9937923
human3_lib4.final_cell_0636,acinar,inDrop,-0.4832663,0.3936266
human3_lib1.final_cell_0131,acinar,inDrop,-3.1692083,0.93143755
D30.4_81,acinar,celseq2,0.22173843,-0.7091203
D31.7_11,acinar,celseq2,-2.294119,-3.6079319
human3_lib3.final_cell_0094,acinar,inDrop,-2.4079192,2.3304217
human3_lib3.final_cell_0126,acinar,inDrop,-3.155061,1.8295894
D31.8_11,acinar,celseq2,-1.8329476,-3.739852
human3_lib2.final_cell_0466,acinar,inDrop,-3.9362552,1.1069396
human3_lib1.final_cell_0360,acinar,inDrop,-2.482245,3.1347787
D31.5_4,acinar,celseq2,-1.8630646,-4.026647
human3_lib4.final_cell_0005,acinar,inDrop,-1.9488041,2.854742
human3_lib3.final_cell_0060,acinar,inDrop,-3.0244832,1.4885956
human3_lib3.final_cell_0162,acinar,inDrop,-0.84356695,3.2413807
human3_lib4.final_cell_0355,acinar,inDrop,2.8304875,2.2945123
human3_lib2.final_cell_0226,acinar,inDrop,-3.7056768,1.149229
D28.5_54,acinar,celseq2,-2.463319,-3.539409
HP1506401_B5,acinar,smartseq2,-3.0477252,-2.8167987
human3_lib3.final_cell_0268,acinar,inDrop,-2.9761894,1.6794924
human3_lib2.final_cell_0421,acinar,inDrop,0.21949005,3.2453904
human3_lib4.final_cell_0111,acinar,inDrop,-3.3951554,1.9451116
human3_lib3.final_cell_0072,acinar,inDrop,-2.3673778,2.7088375
HP1525301T2D_F5,acinar,smartseq2,-2.7447143,-2.266899
human3_lib2.final_cell_0093,acinar,inDrop,-2.7526042,1.4888645
human3_lib4.final_cell_0371,acinar,inDrop,-2.8576229,0.7784493
D30.2_1,acinar,celseq2,-1.6410031,-2.919686
human3_lib3.final_cell_0047,acinar,inDrop,-3.2118073,1.7106676
HP1506401_N15,acinar,smartseq2,2.119746,0.119023226
human3_lib3.final_cell_0272,acinar,inDrop,-3.0283005,2.7052944
human3_lib4.final_cell_0008,acinar,inDrop,-3.849486,1.3360822
human3_lib4.final_cell_0549,acinar,inDrop,-2.50082,0.5825971
human3_lib4.final_cell_0020,acinar,inDrop,-3.3989131,1.9698108
HP1506401_L11,acinar,smartseq2,0.25727865,-0.85977787
human3_lib2.final_cell_0078,acinar,inDrop,-2.8957,2.8086054
human3_lib4.final_cell_0207,acinar,inDrop,1.9458437,2.4527113
human3_lib1.final_cell_0063,acinar,inDrop,-3.8013027,1.5402833
human3_lib2.final_cell_0090,acinar,inDrop,-3.1132529,1.499598
human3_lib1.final_cell_0014,acinar,inDrop,-3.66855,0.93070096
human3_lib4.final_cell_0065,acinar,inDrop,-2.8519807,2.0316768
human3_lib3.final_cell_0004,acinar,inDrop,-3.2471101,1.6610996
HP1506401_P17,acinar,smartseq2,2.4543736,0.45927772
human3_lib3.final_cell_0089,acinar,inDrop,-3.0694594,2.4874048
human2_lib2.final_cell_0154,acinar,inDrop,-2.6026366,-0.8260305
HP1506401_G14,acinar,smartseq2,-1.7064874,-1.4097519
D28.1_87,acinar,celseq2,-1.9364536,-2.1562114
human3_lib2.final_cell_0076,acinar,inDrop,-3.3300107,0.6449738
HP1506401_O18,acinar,smartseq2,0.27298495,-0.82867676
human3_lib1.final_cell_0195,acinar,inDrop,-2.8678718,1.4996314
D28.3_31,acinar,celseq2,0.62934387,-0.3282901
HP1525301T2D_D10,acinar,smartseq2,-2.0660503,-4.0188665
human3_lib3.final_cell_0646,acinar,inDrop,-2.515162,2.9618075
HP1508501T2D_O7,acinar,smartseq2,-1.74822,-3.5161262
human3_lib2.final_cell_0608,acinar,inDrop,-2.6086762,1.6231327
human1_lib1.final_cell_0012,acinar,inDrop,-2.7153773,1.136674
D30.2_17,acinar,celseq2,-3.09643,-2.380321
D30.3_45,acinar,celseq2,-1.8091738,-3.8427134
human3_lib4.final_cell_0043,acinar,inDrop,-2.2788525,2.2096188
human3_lib2.final_cell_0213,acinar,inDrop,-2.768063,1.9797213
AZ_H10,acinar,smartseq2,-3.2565734,-2.6405027
human3_lib2.final_cell_0033,acinar,inDrop,-2.837455,1.8130416
human3_lib2.final_cell_0052,acinar,inDrop,-3.6390893,0.82546103
human3_lib4.final_cell_0407,acinar,inDrop,-3.2265728,0.91100794
human3_lib3.final_cell_0207,acinar,inDrop,-3.1023548,1.2235887
human3_lib1.final_cell_0011,acinar,inDrop,-3.4038472,1.5106786
human3_lib3.final_cell_0355,acinar,inDrop,-3.1934586,1.7460797
D31.3_40,acinar,celseq2,-1.6882443,-4.065437
HP1506401_N1,acinar,smartseq2,-1.6519885,-3.7960067
D28.4_86,acinar,celseq2,-2.1307523,-2.388377
human3_lib1.final_cell_0057,acinar,inDrop,-2.7589033,1.1977066
human3_lib4.final_cell_0056,acinar,inDrop,-2.364644,2.5896618
human3_lib1.final_cell_0560,acinar,inDrop,-1.8567781,2.9273584
human3_lib1.final_cell_0440,acinar,inDrop,0.30545136,2.8068488
human3_lib3.final_cell_0406,acinar,inDrop,-2.2288175,2.7816432
human3_lib2.final_cell_0469,acinar,inDrop,2.8887458,2.427562
HP1502401_E20,acinar,smartseq2,-2.849624,-2.9757397
human3_lib2.final_cell_0119,acinar,inDrop,-3.0554028,2.1641781
HP1526901T2D_N4,acinar,smartseq2,-2.3181794,-3.2056572
D28.2_42,acinar,celseq2,-2.7024207,-2.505827
human3_lib2.final_cell_0486,acinar,inDrop,-1.5064753,2.6672623
D30.2_43,acinar,celseq2,-2.4595108,-3.2717962
human3_lib1.final_cell_0196,acinar,inDrop,-2.5322013,2.0341463
human3_lib1.final_cell_0119,acinar,inDrop,-3.8027709,1.0841731
human3_lib4.final_cell_0418,acinar,inDrop,-2.9017453,2.0928729
HP1525301T2D_C7,acinar,smartseq2,-1.9363015,-1.7719581
D31.8_27,acinar,celseq2,-1.7644944,-3.8370855
HP1508501T2D_N13,acinar,smartseq2,-2.7070808,-3.2867703
human1_lib1.final_cell_0001,acinar,inDrop,-2.0963943,2.1472797
human3_lib1.final_cell_0326,acinar,inDrop,-3.4201248,1.2300125
human3_lib3.final_cell_0144,acinar,inDrop,-3.2477412,1.9739683
human3_lib3.final_cell_0176,acinar,inDrop,-3.665349,0.62936836
human3_lib4.final_cell_0044,acinar,inDrop,-3.3207502,0.4097202
human3_lib2.final_cell_0260,acinar,inDrop,-1.0756527,3.4888384
human3_lib2.final_cell_0097,acinar,inDrop,-2.3002844,2.4369862
human3_lib4.final_cell_0049,acinar,inDrop,-3.768299,1.1601837
human3_lib4.final_cell_0146,acinar,inDrop,-2.65721,2.8379383
human3_lib3.final_cell_0062,acinar,inDrop,-3.0763214,2.549215
HP1506401_E18,acinar,smartseq2,-2.1571767,-2.0929072
human3_lib1.final_cell_0084,acinar,inDrop,-2.3451693,2.26483
human1_lib3.final_cell_0143,acinar,inDrop,-2.871708,1.2581114
human1_lib2.final_cell_0278,acinar,inDrop,-1.0490623,3.5931582
human3_lib3.final_cell_0192,acinar,inDrop,-2.8166094,2.7830498
human3_lib1.final_cell_0082,acinar,inDrop,-3.3271983,1.0329849
human3_lib4.final_cell_0029,acinar,inDrop,-3.5146623,0.63127905
human1_lib3.final_cell_0447,acinar,inDrop,-1.3385953,2.6956327
human3_lib3.final_cell_0453,acinar,inDrop,2.6940565,2.8180237
human3_lib3.final_cell_0610,acinar,inDrop,-1.8861165,2.3493693
human1_lib2.final_cell_0005,acinar,inDrop,-3.2730362,0.8660579
human3_lib4.final_cell_0142,acinar,inDrop,-2.600031,2.5994105
HP1506401_M8,acinar,smartseq2,-1.606476,-1.5992157
human3_lib3.final_cell_0203,acinar,inDrop,3.183697,2.7369988
human1_lib3.final_cell_0541,acinar,inDrop,-1.8594925,2.707732
human3_lib3.final_cell_0029,acinar,inDrop,-3.5041046,1.2386146
D28.4_54,acinar,celseq2,-2.9833102,-2.5624008
D28.4_67,acinar,celseq2,-2.5389934,-2.6288576
D28.2_87,acinar,celseq2,-3.285881,-2.5141535
D28.7_62,acinar,celseq2,-2.6399684,-2.542586
human3_lib1.final_cell_0197,acinar,inDrop,-3.0944026,1.7739406
HP1508501T2D_D18,acinar,smartseq2,-1.7210191,-1.300917
human3_lib2.final_cell_0158,acinar,inDrop,-2.8929121,1.8291283
HP1504101T2D_K19,acinar,smartseq2,-3.3449721,-2.5737667
human3_lib4.final_cell_0270,acinar,inDrop,-3.5911143,2.3479712
human3_lib3.final_cell_0096,acinar,inDrop,-2.427145,1.9299657
human3_lib3.final_cell_0473,acinar,inDrop,3.1362376,2.519817
human3_lib4.final_cell_0665,acinar,inDrop,2.5390737,2.949446
human3_lib4.final_cell_0794,acinar,inDrop,2.085622,1.781212
D29.7_49,acinar,celseq2,-1.6611916,-3.5666878
human3_lib2.final_cell_0017,acinar,inDrop,-3.1369262,2.449142
human3_lib3.final_cell_0046,acinar,inDrop,-3.0188572,2.1406822
human3_lib4.final_cell_0063,acinar,inDrop,-2.1738625,2.8598802
human3_lib3.final_cell_0478,acinar,inDrop,-2.490688,2.9361308
human3_lib4.final_cell_0032,acinar,inDrop,-3.8642461,0.94554764
human1_lib2.final_cell_0126,acinar,inDrop,-1.213481,3.3113136
HP1506401_C7,acinar,smartseq2,-2.9400532,-2.9571106
human3_lib1.final_cell_0078,acinar,inDrop,-2.9249713,2.5082953
human3_lib4.final_cell_0019,acinar,inDrop,-3.0933747,0.78738636
human3_lib1.final_cell_0150,acinar,inDrop,-4.0069222,0.9891034
human3_lib2.final_cell_0102,acinar,inDrop,-2.0176232,3.055446
human3_lib2.final_cell_0506,acinar,inDrop,1.9621271,2.9118192
human3_lib1.final_cell_0476,acinar,inDrop,-3.4708326,0.8600618
human3_lib1.final_cell_0603,acinar,inDrop,3.4617367,2.4961474
HP1525301T2D_C23,acinar,smartseq2,-2.5052185,-3.382524
human3_lib4.final_cell_0064,acinar,inDrop,-2.3160753,1.6201669
D31.2_53,acinar,celseq2,-2.8826551,-3.084621
human3_lib2.final_cell_0049,acinar,inDrop,-3.0352867,2.5380144
human3_lib2.final_cell_0763,acinar,inDrop,-1.8745781,3.1322381
human3_lib2.final_cell_0257,acinar,inDrop,-2.5915987,2.1636086
HP1526901T2D_I12,acinar,smartseq2,-2.8198705,-2.7856796
human1_lib3.final_cell_0025,acinar,inDrop,-1.7010902,2.4873095
human1_lib3.final_cell_0628,acinar,inDrop,0.660755,2.8612309
human3_lib4.final_cell_0006,acinar,inDrop,-3.4985042,0.5428359
human3_lib1.final_cell_0089,acinar,inDrop,-3.3506875,1.7428493
human3_lib1.final_cell_0419,acinar,inDrop,-2.0864973,2.7818878
human3_lib4.final_cell_0126,acinar,inDrop,-2.968411,1.8955283
human3_lib4.final_cell_0002,acinar,inDrop,-3.4406817,0.8978739
human3_lib2.final_cell_0039,acinar,inDrop,-2.414377,2.754596
HP1506401_K6,acinar,smartseq2,-3.0378013,-2.5905225
D31.2_87,acinar,celseq2,-1.5627413,-4.056174
D30.1_72,acinar,celseq2,-1.3689458,-3.4457352
human3_lib1.final_cell_0025,acinar,inDrop,-3.6514986,1.8534042
human3_lib4.final_cell_0106,acinar,inDrop,-3.4016798,2.0465276
human3_lib2.final_cell_0023,acinar,inDrop,-3.312282,0.98715556
D31.2_26,acinar,celseq2,2.560194,0.6669589
HP1502401_M8,acinar,smartseq2,-2.0815902,-3.5575976
human3_lib3.final_cell_0795,acinar,inDrop,-1.8223647,2.7612195
human3_lib3.final_cell_0006,acinar,inDrop,-3.174229,1.1363375
human3_lib1.final_cell_0625,acinar,inDrop,3.922696,1.2463666
human3_lib4.final_cell_0342,acinar,inDrop,-3.471971,1.2060044
HP1506401_B6,acinar,smartseq2,-2.2301772,-3.246375
D31.6_13,acinar,celseq2,-2.5688424,-3.646731
human3_lib2.final_cell_0235,acinar,inDrop,-3.8191628,1.2864125
D31.3_23,acinar,celseq2,2.631795,0.34264567
HP1502401_K12,acinar,smartseq2,-1.7789261,-4.1163564
human3_lib1.final_cell_0698,acinar,inDrop,-2.2109227,2.8124518
human3_lib2.final_cell_0266,acinar,inDrop,-3.2313063,0.86932033
human3_lib3.final_cell_0664,acinar,inDrop,2.5576048,3.0181406
human3_lib2.final_cell_0009,acinar,inDrop,-3.283459,1.5287366
human3_lib1.final_cell_0168,acinar,inDrop,-1.096199,2.930501
HP1504101T2D_I6,acinar,smartseq2,-3.6195488,-2.482763
human3_lib3.final_cell_0467,acinar,inDrop,2.31516,3.086534
human1_lib3.final_cell_0007,acinar,inDrop,-3.2703128,1.5742521
human3_lib3.final_cell_0056,acinar,inDrop,-3.5490835,1.6873102
human3_lib1.final_cell_0484,acinar,inDrop,-3.0315313,1.7131941
human3_lib4.final_cell_0074,acinar,inDrop,-3.5874999,0.96296793
D31.7_9,acinar,celseq2,-1.8021746,-3.9218714
human3_lib1.final_cell_0732,acinar,inDrop,-0.3165827,2.860817
human4_lib1.final_cell_0115,acinar,inDrop,-3.1119413,1.1089947
human3_lib4.final_cell_0706,acinar,inDrop,-2.1188436,2.8959043
human3_lib4.final_cell_0445,acinar,inDrop,1.2671859,2.8146222
human3_lib2.final_cell_0638,acinar,inDrop,-1.716143,2.983167
human3_lib4.final_cell_0459,acinar,inDrop,0.16842681,2.489824
human3_lib3.final_cell_0042,acinar,inDrop,-3.2083423,1.7394733
human3_lib1.final_cell_0447,acinar,inDrop,-3.7379258,0.38562995
