,Group,Batch,UMAP1,UMAP2
Cell196,Group4,Batch1,-4.922902,0.71394527
Cell197,Group2,Batch1,9.453078,-0.9080283
Cell198,Group2,Batch1,8.844421,-2.6053386
Cell199,Group2,Batch1,7.7563305,-2.2128375
Cell200,Group3,Batch1,-6.518937,-2.0263
Cell201,Group4,Batch1,-6.1261086,0.60078156
Cell202,Group4,Batch1,-3.1921592,1.5837201
Cell203,Group2,Batch1,9.215753,-2.4499357
Cell204,Group3,Batch1,-6.135776,-2.4263134
Cell205,Group1,Batch1,6.2915635,6.2973676
Cell206,Group2,Batch1,8.150327,-1.7956325
Cell207,Group4,Batch1,-4.316167,0.7003486
Cell208,Group3,Batch1,-4.0355444,-1.002007
Cell209,Group3,Batch1,-7.1770062,-2.0987442
Cell210,Group3,Batch1,-6.3643107,-1.127663
Cell211,Group4,Batch1,-5.0161057,2.6702964
Cell212,Group4,Batch1,-6.49533,0.34430617
Cell213,Group4,Batch1,-4.497319,0.64498514
Cell214,Group2,Batch1,8.25987,0.27303842
Cell215,Group4,Batch1,-5.1046715,2.4170065
Cell216,Group4,Batch1,-3.581793,-0.63314086
Cell217,Group2,Batch1,8.082942,-0.5016242
Cell218,Group2,Batch1,8.751258,-2.2346642
Cell219,Group4,Batch1,-4.384877,2.798932
Cell220,Group2,Batch1,8.440918,-1.6988504
Cell221,Group4,Batch1,-4.6375384,2.596751
Cell222,Group2,Batch1,7.5763135,-1.278813
Cell223,Group4,Batch1,-5.352393,1.8485721
Cell224,Group4,Batch1,-5.0401087,-0.37880537
Cell225,Group3,Batch1,-5.0839224,-0.92482805
Cell226,Group4,Batch1,-6.336561,-0.62827086
Cell227,Group4,Batch1,-3.838824,1.6586283
Cell228,Group3,Batch1,-6.8075953,-1.020867
Cell229,Group2,Batch1,5.7732997,4.5309944
Cell230,Group4,Batch1,-6.6818566,0.29812446
Cell231,Group4,Batch1,-3.31673,0.5799282
Cell232,Group4,Batch1,-4.377861,1.1333431
Cell233,Group4,Batch1,-5.213962,2.8222036
Cell234,Group4,Batch1,-5.1663704,0.60857636
Cell235,Group3,Batch1,-6.117451,-1.6462312
Cell236,Group4,Batch1,-6.2225084,-0.3137849
Cell237,Group4,Batch1,-3.8002796,2.3165014
Cell238,Group2,Batch1,9.730046,-1.4712421
Cell239,Group4,Batch1,-6.609779,0.7446615
Cell240,Group2,Batch1,8.31779,-1.9264603
Cell241,Group2,Batch1,10.582103,-1.2341214
Cell242,Group2,Batch1,8.156733,-0.059515987
Cell243,Group3,Batch1,-4.7836633,-0.74446034
Cell244,Group2,Batch1,9.988069,-2.3695855
Cell245,Group4,Batch1,-5.0430408,-0.064581335
Cell246,Group3,Batch1,-7.1655912,-1.5171038
Cell247,Group4,Batch1,-5.2889514,2.0939083
Cell248,Group4,Batch1,-5.723692,0.06815208
Cell249,Group2,Batch1,9.265468,-1.8834795
Cell250,Group4,Batch1,-6.0273194,2.0834172
Cell251,Group4,Batch1,-6.207885,0.36578727
Cell252,Group2,Batch1,8.472324,-1.4867798
Cell253,Group4,Batch1,-4.661932,2.1654882
Cell254,Group2,Batch1,7.9720597,0.27669653
Cell255,Group4,Batch1,-6.021601,0.3333082
Cell256,Group1,Batch1,5.854599,5.890229
Cell257,Group3,Batch1,-5.6742525,-1.2121373
Cell258,Group3,Batch1,-6.9284415,-2.5451934
Cell259,Group2,Batch1,10.262649,-1.5936772
Cell260,Group2,Batch1,9.343624,-0.057798307
Cell261,Group2,Batch1,10.345965,-1.3366215
Cell262,Group4,Batch1,-6.191897,1.8186042
Cell263,Group1,Batch1,7.2141805,6.0016828
Cell264,Group4,Batch1,-4.4331193,-0.41194198
Cell265,Group2,Batch1,9.59161,-1.4142901
Cell266,Group2,Batch1,10.3598175,-1.1047848
Cell267,Group3,Batch1,-6.1963468,-2.754802
Cell268,Group4,Batch1,-5.1927423,-0.96925956
Cell269,Group2,Batch1,8.529877,-1.0441872
Cell270,Group3,Batch1,-6.9448867,-0.21227728
Cell271,Group4,Batch1,-4.2746844,1.1213216
Cell272,Group4,Batch1,-6.33253,1.9005165
Cell273,Group1,Batch1,6.137851,6.612499
Cell274,Group2,Batch1,9.042987,-1.3651886
Cell275,Group3,Batch1,-5.293809,-2.1451356
Cell276,Group2,Batch1,7.5782175,-0.76989156
Cell277,Group3,Batch1,-5.5884266,-1.4414569
Cell278,Group4,Batch1,-5.0993404,1.2435986
Cell279,Group2,Batch1,9.649271,0.14746387
Cell280,Group4,Batch1,-6.4390326,1.191857
Cell281,Group3,Batch1,-7.1148043,-2.3874362
Cell282,Group3,Batch1,-4.9647284,-0.58004963
Cell283,Group3,Batch1,-7.5469646,-0.46646595
Cell284,Group4,Batch1,-4.936275,0.8250668
Cell285,Group3,Batch1,-5.9562044,-1.4359877
Cell286,Group3,Batch1,-7.5825176,-1.9920952
Cell287,Group4,Batch1,-3.453756,-0.65263844
Cell288,Group4,Batch1,-5.4133186,2.464628
Cell289,Group2,Batch1,10.428809,-1.9696071
Cell290,Group3,Batch1,-6.0750604,-2.8171434
Cell291,Group2,Batch1,8.937865,-0.9594831
Cell292,Group2,Batch1,7.793049,-0.8502298
Cell293,Group4,Batch1,-5.65057,0.9228619
Cell294,Group2,Batch1,9.529299,0.3168419
Cell295,Group3,Batch1,-4.6808443,-1.9506047
Cell296,Group3,Batch1,-7.3511696,-0.617944
Cell297,Group2,Batch1,9.9348755,-0.52521163
Cell298,Group2,Batch1,9.762444,-1.7984481
Cell299,Group4,Batch1,-5.873605,0.92161614
Cell300,Group4,Batch1,-5.5310726,2.2790806
Cell301,Group3,Batch1,-5.9624863,-2.0385408
Cell302,Group4,Batch1,-5.94889,1.6336961
Cell303,Group4,Batch1,-3.323656,1.9176524
Cell304,Group4,Batch1,-4.013419,-0.970791
Cell305,Group3,Batch1,-4.7521315,-2.4588823
Cell306,Group3,Batch1,-6.265413,-2.237229
Cell307,Group3,Batch1,-6.9252763,-2.7292938
Cell308,Group4,Batch1,-5.8206563,-0.42175844
Cell309,Group4,Batch1,-3.8698137,1.8900267
Cell310,Group3,Batch1,-6.1805787,-1.7815224
Cell311,Group4,Batch1,-3.9295275,-0.9244933
Cell312,Group2,Batch1,7.6927934,-0.2623463
Cell313,Group2,Batch1,9.9324465,-0.5427051
Cell314,Group3,Batch1,-5.2976203,-2.26346
Cell315,Group3,Batch1,-7.7958746,-1.786958
Cell316,Group4,Batch1,-5.7257953,2.0524285
Cell317,Group4,Batch1,-6.6505065,1.3425678
Cell318,Group3,Batch1,-7.446111,-1.7970151
Cell319,Group4,Batch1,-5.3616304,2.729021
Cell320,Group2,Batch1,10.18023,-2.0033298
Cell321,Group4,Batch1,-5.99606,1.2941643
Cell322,Group4,Batch1,-4.535437,0.510497
Cell323,Group3,Batch1,-7.306887,-1.9517853
Cell324,Group2,Batch1,7.483777,-0.8009112
Cell325,Group2,Batch1,8.365309,-2.2071934
Cell326,Group3,Batch1,-6.9136076,-1.8530006
Cell327,Group3,Batch1,-4.757214,-2.587863
Cell328,Group2,Batch1,8.619692,-2.1430213
Cell329,Group4,Batch1,-4.144725,0.7581259
Cell330,Group4,Batch1,-2.94037,-0.17853607
Cell331,Group2,Batch1,7.835204,-0.62137073
Cell332,Group4,Batch1,-4.8954864,1.4004327
Cell333,Group2,Batch1,8.106133,-0.98583966
Cell334,Group2,Batch1,10.075369,-0.56838244
Cell335,Group2,Batch1,8.7417,0.074799284
Cell336,Group1,Batch1,7.2034945,6.347553
Cell337,Group4,Batch1,-3.7005749,1.6655939
Cell338,Group4,Batch1,-4.652638,2.9381375
Cell339,Group3,Batch1,-7.7777004,-2.0527608
Cell340,Group4,Batch1,-5.7486663,-0.4716959
Cell341,Group2,Batch1,9.764396,-0.49421594
Cell342,Group1,Batch1,6.719974,6.620208
Cell343,Group2,Batch1,8.310996,-2.3516235
Cell344,Group2,Batch1,8.260113,-0.18091008
Cell345,Group4,Batch1,-4.781657,-0.8155788
Cell346,Group4,Batch1,-5.0209613,1.0773181
Cell347,Group4,Batch1,-3.8161058,2.500644
Cell348,Group4,Batch1,-5.046494,2.2856803
Cell349,Group4,Batch1,-6.6413975,1.8606331
Cell350,Group3,Batch1,-5.245475,-0.3008734
Cell351,Group2,Batch1,10.514369,-1.2903557
Cell352,Group3,Batch1,-5.737799,-2.441833
Cell353,Group4,Batch1,-7.090827,1.2157928
Cell354,Group4,Batch1,-5.185588,0.30333418
Cell355,Group4,Batch1,-3.5598247,-0.27108702
Cell356,Group2,Batch1,10.65629,-1.0811594
Cell357,Group2,Batch1,10.407595,-1.2025704
Cell358,Group2,Batch1,7.6666784,-1.2052038
Cell359,Group1,Batch1,7.2396183,6.522241
Cell360,Group4,Batch1,-6.53169,1.2036026
Cell361,Group4,Batch1,-3.3987823,1.8058608
Cell362,Group4,Batch1,-5.7617474,1.8276358
Cell363,Group4,Batch1,-2.8677948,0.29596525
Cell364,Group3,Batch1,-6.2613516,-2.349818
Cell365,Group4,Batch1,-4.8151517,2.314255
Cell366,Group2,Batch1,7.288106,-1.0445714
Cell367,Group4,Batch1,-3.696588,0.48436576
Cell368,Group4,Batch1,-3.4357488,2.0205784
Cell369,Group2,Batch1,7.7429557,-0.8818453
Cell370,Group2,Batch1,8.616302,0.10046298
Cell371,Group4,Batch1,-4.1348176,-0.78605556
Cell372,Group4,Batch1,-4.3559003,1.0098907
Cell373,Group1,Batch1,6.459396,6.2715325
Cell374,Group4,Batch1,-4.561672,0.5790266
Cell375,Group4,Batch1,-3.6423502,-0.80694675
Cell376,Group2,Batch1,8.7510605,-2.1065695
Cell377,Group2,Batch1,9.09854,-0.85674715
Cell378,Group4,Batch1,-2.927352,0.45736015
Cell379,Group3,Batch1,-7.422268,-2.4599345
Cell380,Group2,Batch1,8.333277,-0.08844627
Cell381,Group4,Batch1,-3.956195,-0.830902
Cell382,Group1,Batch1,6.67217,6.2524157
Cell383,Group3,Batch1,-5.2367096,-2.0692108
Cell384,Group3,Batch1,-6.240036,-1.0746053
Cell385,Group4,Batch1,-5.698699,1.2670163
Cell386,Group2,Batch1,9.24772,-1.2697209
Cell387,Group2,Batch1,7.5609207,-1.4503229
Cell388,Group4,Batch1,-5.534942,3.2214038
Cell389,Group4,Batch1,-4.642618,2.999184
Cell390,Group1,Batch1,6.4918637,5.5422006
Cell391,Group4,Batch1,-6.823797,-0.92375135
Cell392,Group2,Batch1,8.990567,-1.0103866
Cell393,Group2,Batch1,7.4092894,-1.8861468
Cell394,Group4,Batch1,-3.0114517,1.7260381
Cell395,Group4,Batch1,-3.0188756,1.0183758
Cell396,Group3,Batch1,-5.0731497,-2.1614752
Cell397,Group4,Batch1,-4.248456,1.7717994
Cell398,Group4,Batch1,-5.895421,2.1232386
Cell399,Group2,Batch1,8.978246,-2.6321425
Cell400,Group4,Batch1,-3.4665635,1.8568707
Cell401,Group3,Batch1,-7.356604,-2.6686504
Cell402,Group3,Batch1,-7.4386373,-0.7972055
Cell403,Group2,Batch1,9.04888,-0.23675466
Cell404,Group2,Batch1,9.674835,-1.0559262
Cell405,Group3,Batch1,-7.5605526,-2.3679461
Cell406,Group4,Batch1,-5.9824386,2.285341
Cell407,Group2,Batch1,8.289905,-0.27332017
Cell408,Group2,Batch1,10.166087,-0.5777311
Cell409,Group3,Batch1,-5.123396,-2.3779948
Cell410,Group4,Batch1,-3.63675,1.2992523
Cell411,Group2,Batch1,7.881697,-1.1298351
Cell412,Group3,Batch1,-5.446916,-2.053978
Cell413,Group3,Batch1,-4.4378037,-1.8952248
Cell414,Group2,Batch1,10.236939,-2.2975218
Cell415,Group3,Batch1,-8.083111,-1.5372583
Cell416,Group2,Batch1,9.758092,-0.72380847
Cell417,Group4,Batch1,-3.6848538,2.409156
Cell418,Group4,Batch1,-6.215943,1.2876323
Cell419,Group3,Batch1,-7.4527507,-2.0988417
Cell420,Group4,Batch1,-5.049473,-0.14605093
Cell421,Group3,Batch1,-7.213132,-0.2647699
Cell422,Group4,Batch1,-6.01376,0.1482251
Cell423,Group3,Batch1,-6.4917855,-2.0082772
Cell424,Group2,Batch1,9.004379,-1.1601228
Cell425,Group4,Batch1,-5.1251626,-0.6136266
Cell426,Group2,Batch1,9.754245,-1.0411602
Cell427,Group2,Batch1,7.9547763,-1.161721
Cell428,Group3,Batch1,-4.7995853,-1.6310698
Cell429,Group3,Batch1,-7.4856033,-1.641548
Cell430,Group1,Batch1,6.51643,6.2409062
Cell431,Group3,Batch1,-7.46032,-1.7847214
Cell432,Group4,Batch1,-3.1335955,1.2912042
Cell433,Group4,Batch1,-5.078097,0.4926215
Cell434,Group4,Batch1,-3.6636379,1.5143257
Cell435,Group2,Batch1,9.448431,0.29986396
Cell436,Group3,Batch1,-6.68603,-1.2273103
Cell437,Group4,Batch1,-3.8977835,0.5917289
Cell438,Group2,Batch1,8.193945,-0.97343487
Cell439,Group1,Batch1,6.5688148,6.1413636
Cell440,Group3,Batch1,-6.514765,-1.2210767
Cell441,Group3,Batch1,-7.7872195,-1.071456
Cell442,Group3,Batch1,-5.356304,-1.204163
Cell443,Group4,Batch1,-4.1489744,1.766958
Cell444,Group4,Batch1,-7.0117617,0.6658637
Cell445,Group4,Batch1,-3.3720517,0.2297008
Cell446,Group3,Batch1,-7.1734767,-2.4607089
Cell447,Group2,Batch1,8.53467,-0.26231652
Cell448,Group4,Batch1,-5.8096275,2.7984567
Cell449,Group4,Batch1,-3.5481186,0.79106045
Cell450,Group3,Batch1,-5.83851,-1.693074
Cell451,Group4,Batch1,-5.1616936,-0.19179945
Cell452,Group3,Batch1,-7.533109,-1.6367234
Cell453,Group2,Batch1,9.446303,-1.8842016
Cell454,Group2,Batch1,9.874605,-1.2778577
Cell455,Group4,Batch1,-4.6521153,-0.0547975
Cell456,Group3,Batch1,-6.640203,-2.9979124
Cell457,Group1,Batch1,7.271703,5.769664
Cell458,Group4,Batch1,-4.7502036,2.4126804
Cell459,Group4,Batch1,-3.4534848,-0.5326696
Cell460,Group4,Batch1,-5.136194,0.11542403
Cell461,Group4,Batch1,-5.483789,2.5862844
Cell462,Group4,Batch1,-3.1717193,0.9731687
Cell463,Group4,Batch1,-3.4138646,1.0558223
Cell464,Group1,Batch1,6.878271,6.3445067
Cell465,Group4,Batch1,-6.6080084,2.3428998
Cell466,Group3,Batch1,-7.204392,-0.9319864
Cell467,Group4,Batch1,-4.2694945,2.126887
Cell468,Group4,Batch1,-3.4278936,2.0938787
Cell469,Group4,Batch1,-6.414271,1.6080585
Cell470,Group3,Batch1,-7.583275,0.05772456
Cell471,Group3,Batch1,-6.169159,-0.82839835
Cell472,Group2,Batch1,8.815088,-2.4703958
Cell473,Group3,Batch1,-5.064524,-2.554556
Cell474,Group3,Batch1,-7.9651427,-1.697083
Cell475,Group3,Batch1,-6.087222,-2.736857
Cell476,Group4,Batch1,-3.2274308,1.6680992
Cell477,Group4,Batch1,-3.4590735,0.4511807
Cell478,Group2,Batch1,9.226285,-0.2757004
Cell479,Group3,Batch1,-5.5166535,-2.1848257
Cell480,Group4,Batch1,-4.99373,0.8741711
Cell481,Group4,Batch1,-4.6619954,0.17747012
Cell482,Group2,Batch1,9.507785,0.06466677
Cell483,Group3,Batch1,-7.4041915,-1.0551318
Cell484,Group4,Batch1,-7.423339,0.83731806
Cell485,Group4,Batch1,-5.420579,-1.0485755
Cell486,Group3,Batch1,-6.166208,-1.8524793
Cell487,Group3,Batch1,-5.3834534,-1.1980169
Cell488,Group4,Batch1,-4.907659,1.8270941
Cell489,Group2,Batch1,10.185411,-0.09318145
Cell490,Group3,Batch1,-5.7028437,-1.9756043
Cell491,Group2,Batch1,8.6823635,-1.5407836
Cell492,Group4,Batch1,-6.591973,1.1092697
Cell493,Group3,Batch1,-6.3087735,-3.1071415
Cell494,Group1,Batch1,6.0271506,6.3498282
Cell495,Group3,Batch1,-6.3217654,-1.446845
Cell496,Group4,Batch1,-3.025512,0.29278827
Cell497,Group2,Batch1,9.2545805,-2.4430099
Cell498,Group2,Batch1,8.1576605,-0.6782318
Cell499,Group4,Batch1,-4.7151074,0.63923925
Cell500,Group2,Batch1,8.460732,-2.3764307
Cell501,Group2,Batch2,9.393506,-1.9185051
Cell502,Group4,Batch2,-7.1359396,1.0429564
Cell503,Group2,Batch2,8.354963,-1.0174105
Cell504,Group4,Batch2,-3.5585592,1.5866214
Cell505,Group4,Batch2,-3.7571757,1.6864872
Cell506,Group2,Batch2,10.527545,-1.131909
Cell507,Group4,Batch2,-5.797484,-0.28924176
Cell508,Group3,Batch2,-6.6156945,-2.0100636
Cell509,Group3,Batch2,-4.721454,-1.9387174
Cell510,Group4,Batch2,-5.7824264,1.071887
Cell511,Group3,Batch2,-6.468577,-2.41852
Cell512,Group2,Batch2,8.7187805,-0.4490331
Cell513,Group4,Batch2,-3.9940503,0.16722813
Cell514,Group4,Batch2,-6.440989,2.143674
Cell515,Group2,Batch2,7.490283,-0.07322755
Cell516,Group2,Batch2,8.331676,-1.8087407
Cell517,Group4,Batch2,-3.7035775,2.5090432
Cell518,Group2,Batch2,8.369877,-0.6296085
Cell519,Group3,Batch2,-5.039486,-2.2394664
Cell520,Group4,Batch2,-4.29899,1.2517436
Cell521,Group4,Batch2,-5.4901814,0.31201452
Cell522,Group4,Batch2,-6.6970553,1.688055
Cell523,Group4,Batch2,-6.5402737,0.115979455
Cell524,Group2,Batch2,10.081196,-0.4125578
Cell525,Group2,Batch2,8.335072,-0.6684481
Cell526,Group3,Batch2,-6.4093676,-2.6949081
