,Group,Batch,UMAP1,UMAP2
Cell92,Group4,Batch1,2.0506313,-1.9199204
Cell93,Group4,Batch1,0.97960037,-0.49480772
Cell94,Group2,Batch1,12.568952,1.4555005
Cell95,Group2,Batch1,13.946692,1.4072
Cell96,Group4,Batch1,2.187498,0.8914409
Cell97,Group2,Batch1,12.848114,0.79779714
Cell98,Group3,Batch1,-13.713713,0.28948727
Cell99,Group2,Batch1,13.167151,1.3104862
Cell100,Group4,Batch1,1.7434193,1.0982497
Cell101,Group4,Batch1,1.3572093,-0.25197697
Cell102,Group4,Batch1,-0.30551636,0.69803953
Cell103,Group4,Batch1,1.4647824,-0.18469977
Cell104,Group2,Batch1,12.270087,1.322005
Cell105,Group2,Batch1,12.037105,1.2346904
Cell106,Group4,Batch1,-1.098318,-1.2947787
Cell107,Group4,Batch1,0.6353043,-2.1441936
Cell108,Group2,Batch1,12.380983,1.6466804
Cell109,Group3,Batch1,-14.017846,-0.7787011
Cell110,Group4,Batch1,0.31287473,0.74826735
Cell111,Group4,Batch1,1.5862564,0.31677175
Cell112,Group3,Batch1,-12.40392,0.21727161
Cell113,Group2,Batch1,11.770607,0.6788181
Cell114,Group1,Batch1,3.8487134,-10.777381
Cell115,Group2,Batch1,14.185525,1.5916153
Cell116,Group2,Batch1,12.840674,1.1908795
Cell117,Group2,Batch1,13.42851,0.43350735
Cell118,Group4,Batch1,0.35418305,0.01987431
Cell119,Group3,Batch1,-11.35674,0.08771824
Cell120,Group4,Batch1,1.1390277,-0.42913762
Cell121,Group2,Batch1,12.46272,0.1874458
Cell122,Group3,Batch1,-11.597148,1.0543814
Cell123,Group2,Batch1,11.422446,0.6834738
Cell124,Group2,Batch1,14.707634,1.0147145
Cell125,Group2,Batch1,12.8269615,1.0579273
Cell126,Group4,Batch1,1.1128535,-1.6183592
Cell127,Group2,Batch1,12.034946,-0.4350221
Cell128,Group2,Batch1,13.125768,1.5077662
Cell129,Group3,Batch1,-12.400587,1.1280625
Cell130,Group4,Batch1,-0.06824025,-1.7005837
Cell131,Group2,Batch1,12.727144,2.176545
Cell132,Group2,Batch1,12.97844,0.7905382
Cell133,Group1,Batch1,4.0480227,-10.955839
Cell134,Group2,Batch1,13.985953,1.5884279
Cell135,Group4,Batch1,0.8878301,1.0282477
Cell136,Group3,Batch1,-13.122503,0.19200261
Cell137,Group4,Batch1,1.0463289,-1.4279988
Cell138,Group4,Batch1,0.9209065,-1.5992696
Cell139,Group4,Batch1,0.09948891,-1.4469715
Cell140,Group3,Batch1,-14.010721,-0.036313403
Cell141,Group3,Batch1,-13.527131,-0.38099164
Cell142,Group3,Batch1,-11.962047,1.0887204
Cell143,Group4,Batch1,0.5772469,-0.32821113
Cell144,Group3,Batch1,-12.004819,-0.30722907
Cell145,Group4,Batch1,0.5843481,-0.58721745
Cell146,Group1,Batch1,4.4681954,-11.122152
Cell147,Group4,Batch1,0.46052882,-0.82058364
Cell148,Group1,Batch1,4.4534526,-11.021281
Cell149,Group1,Batch1,4.6991253,-11.305927
Cell150,Group4,Batch1,0.59534645,0.00873118
Cell151,Group4,Batch1,0.81881773,-1.1875347
Cell152,Group2,Batch1,13.528373,1.1579155
Cell153,Group3,Batch1,-11.8662405,0.09292208
Cell154,Group2,Batch1,12.359497,0.7350473
Cell155,Group2,Batch1,13.16271,0.03459747
Cell156,Group1,Batch1,4.151718,-11.15303
Cell157,Group1,Batch1,3.727699,-10.928679
Cell158,Group4,Batch1,-0.9206227,-1.0003307
Cell159,Group3,Batch1,-11.702821,-0.16446072
Cell160,Group2,Batch1,12.886925,-0.21039179
Cell161,Group2,Batch1,12.889469,0.16032943
Cell162,Group4,Batch1,0.229219,-0.026366372
Cell163,Group2,Batch1,11.707925,1.0469189
Cell164,Group3,Batch1,-12.249455,0.9929558
Cell165,Group3,Batch1,-12.1666565,1.4110973
Cell166,Group1,Batch1,4.5702605,-11.2844
Cell167,Group2,Batch1,12.087479,-0.80605376
Cell168,Group2,Batch1,14.545346,1.1618744
Cell169,Group4,Batch1,0.30459395,-2.0121758
Cell170,Group2,Batch1,13.827767,0.66082937
Cell171,Group3,Batch1,-14.064039,-0.21866715
Cell172,Group3,Batch1,-12.754053,0.7429204
Cell173,Group3,Batch1,-13.816526,0.3080316
Cell174,Group3,Batch1,-12.050113,1.5051421
Cell175,Group2,Batch1,11.5931635,1.0621779
Cell176,Group3,Batch1,-13.608032,-0.468334
Cell177,Group2,Batch1,14.089446,2.0136576
Cell178,Group2,Batch1,14.685988,0.6127378
Cell179,Group4,Batch1,1.2638824,-1.1842638
Cell180,Group4,Batch1,1.7742392,0.98336303
Cell181,Group2,Batch1,12.494724,1.5694745
Cell182,Group4,Batch1,0.61186844,-2.4905465
Cell183,Group3,Batch1,-11.967018,0.76276934
Cell184,Group4,Batch1,0.7722621,0.8167488
Cell185,Group3,Batch1,-12.350048,-0.8351206
Cell186,Group4,Batch1,1.9704242,-1.4254978
Cell187,Group2,Batch1,12.403684,-0.33415782
Cell188,Group3,Batch1,-12.891913,-1.259283
Cell189,Group2,Batch1,11.801328,0.89309436
Cell190,Group2,Batch1,12.83522,-0.976933
Cell191,Group4,Batch1,1.1850559,-1.6357484
Cell192,Group2,Batch1,13.184801,0.7606884
Cell193,Group2,Batch1,12.859743,-0.317064
Cell194,Group4,Batch1,1.4823599,-2.180191
Cell195,Group2,Batch1,14.377395,0.6385969
Cell196,Group4,Batch1,1.1350032,-1.281576
Cell197,Group2,Batch1,11.759896,0.5593344
Cell198,Group2,Batch1,11.798581,0.83536357
Cell199,Group2,Batch1,13.094853,0.64849
Cell200,Group3,Batch1,-13.084911,-0.976989
Cell201,Group4,Batch1,0.9826737,-1.175128
Cell202,Group4,Batch1,-0.46904096,-0.21216252
Cell203,Group2,Batch1,13.476042,1.3576295
Cell204,Group3,Batch1,-12.474289,1.6583736
Cell205,Group1,Batch1,4.5968738,-11.547889
Cell206,Group2,Batch1,12.6588335,1.6861237
Cell207,Group4,Batch1,1.8579307,-1.2669208
Cell208,Group3,Batch1,-13.538982,-0.80549955
Cell209,Group3,Batch1,-13.869614,0.26343223
Cell210,Group3,Batch1,-12.771014,0.0943038
Cell211,Group4,Batch1,0.90261525,0.71188414
Cell212,Group4,Batch1,1.3369516,-0.17379521
Cell213,Group4,Batch1,0.053629737,-1.8391092
Cell214,Group2,Batch1,13.555215,1.2163427
Cell215,Group4,Batch1,-0.09468312,-1.2128193
Cell216,Group4,Batch1,0.15519501,0.1312689
Cell217,Group2,Batch1,12.484001,0.8174271
Cell218,Group2,Batch1,14.5816765,-0.10391116
Cell219,Group4,Batch1,0.48610938,-1.4188048
Cell220,Group2,Batch1,13.538696,1.7817249
Cell221,Group4,Batch1,-0.636906,-0.70184666
Cell222,Group2,Batch1,12.643392,2.013597
Cell223,Group4,Batch1,-0.7825831,-1.1075379
Cell224,Group4,Batch1,1.0167143,-2.1523514
Cell225,Group3,Batch1,-12.732139,-1.4029014
Cell226,Group4,Batch1,0.8651135,-1.8020701
Cell227,Group4,Batch1,2.5548346,-0.7958083
Cell228,Group3,Batch1,-11.7781,0.1749993
Cell229,Group2,Batch1,12.371563,1.3481926
Cell230,Group4,Batch1,1.6971971,-1.0751096
Cell231,Group4,Batch1,-0.9522486,-0.21675947
Cell232,Group4,Batch1,-0.71377885,-0.78299105
Cell233,Group4,Batch1,0.7138165,-0.64864284
Cell234,Group4,Batch1,2.3344812,-1.7191359
Cell235,Group3,Batch1,-11.951794,0.7330117
Cell236,Group4,Batch1,1.3619641,-1.3339734
Cell237,Group4,Batch1,-0.9643877,-0.17436855
Cell238,Group2,Batch1,13.42249,1.029241
Cell239,Group4,Batch1,1.2826895,-1.4895715
Cell240,Group2,Batch1,12.176546,1.1859653
Cell241,Group2,Batch1,14.256862,0.8555555
Cell242,Group2,Batch1,12.797076,-0.9551855
Cell243,Group3,Batch1,-12.443435,0.14908388
Cell244,Group2,Batch1,11.8237095,-0.20924631
Cell245,Group4,Batch1,-0.3759477,0.27608693
Cell246,Group3,Batch1,-14.035046,-0.33258963
Cell247,Group4,Batch1,1.6608849,-0.87638974
Cell248,Group4,Batch1,1.1164829,-0.06956146
Cell249,Group2,Batch1,13.79697,-0.16303019
Cell250,Group4,Batch1,-0.08789864,-0.37239885
Cell251,Group4,Batch1,0.056128073,-2.2720406
Cell252,Group2,Batch1,13.723119,-0.45574647
Cell253,Group4,Batch1,2.725371,-1.0403948
Cell254,Group2,Batch1,14.041295,1.0961636
Cell255,Group4,Batch1,-0.32201535,0.16516021
Cell256,Group1,Batch1,4.2908177,-10.880177
Cell257,Group3,Batch1,-12.501505,-0.85395336
Cell258,Group3,Batch1,-12.033748,0.90674126
Cell259,Group2,Batch1,12.237862,0.8948009
Cell260,Group2,Batch1,13.922963,0.06895974
Cell261,Group2,Batch1,13.317759,0.8055195
Cell262,Group4,Batch1,0.8372163,-2.640261
Cell263,Group1,Batch1,3.7938452,-12.010502
Cell264,Group4,Batch1,1.0926378,-2.1867561
Cell265,Group2,Batch1,13.239274,2.1446655
Cell266,Group2,Batch1,12.445072,0.91057587
Cell267,Group3,Batch1,-12.768601,-0.55384946
Cell268,Group4,Batch1,-0.31835014,-1.1843184
Cell269,Group2,Batch1,11.648695,0.44225168
Cell270,Group3,Batch1,-11.3476305,0.64221585
Cell271,Group4,Batch1,2.3246045,-0.81122994
Cell272,Group4,Batch1,-0.5852776,-1.1210041
Cell273,Group1,Batch1,4.283685,-10.773561
Cell274,Group2,Batch1,12.783198,-0.45842475
Cell275,Group3,Batch1,-12.188392,-0.35515362
Cell276,Group2,Batch1,14.049623,1.7856382
Cell277,Group3,Batch1,-13.944086,-0.4686497
Cell278,Group4,Batch1,0.6759508,0.92278504
Cell279,Group2,Batch1,12.071534,0.703465
Cell280,Group4,Batch1,0.6859273,-1.4378678
Cell281,Group3,Batch1,-11.878764,0.36046737
Cell282,Group3,Batch1,-12.961028,1.36503
Cell283,Group3,Batch1,-13.896234,0.84617615
Cell284,Group4,Batch1,1.0142313,-1.8221742
Cell285,Group3,Batch1,-12.68679,1.6868333
Cell286,Group3,Batch1,-11.889839,1.0113188
Cell287,Group4,Batch1,-0.64582187,0.54207766
Cell288,Group4,Batch1,0.14672849,0.6614372
Cell289,Group2,Batch1,12.6851635,-1.1415846
Cell290,Group3,Batch1,-12.784272,0.22424304
Cell291,Group2,Batch1,14.624547,0.5422922
Cell292,Group2,Batch1,12.477126,1.98003
Cell293,Group4,Batch1,1.5849404,-1.0402662
Cell294,Group2,Batch1,12.257171,1.8027282
Cell295,Group3,Batch1,-13.134516,-1.2090411
Cell296,Group3,Batch1,-11.532694,0.6615308
Cell297,Group2,Batch1,12.601552,-0.424115
Cell298,Group2,Batch1,12.857192,-0.07511144
Cell299,Group4,Batch1,2.0296807,-0.85395277
Cell300,Group4,Batch1,-0.726951,-1.0988355
Cell301,Group3,Batch1,-14.220707,0.5553727
Cell302,Group4,Batch1,-0.06784397,-0.80359983
Cell303,Group4,Batch1,0.08706041,-1.3584665
Cell304,Group4,Batch1,0.89981586,0.9671966
Cell305,Group3,Batch1,-13.925514,0.20496516
Cell306,Group3,Batch1,-12.122063,1.2148681
Cell307,Group3,Batch1,-12.017723,0.641723
Cell308,Group4,Batch1,1.7318171,-0.57401067
Cell309,Group4,Batch1,0.051346123,-1.9464585
Cell310,Group3,Batch1,-11.425113,0.25773343
Cell311,Group4,Batch1,-0.19440754,-0.81108975
Cell312,Group2,Batch1,11.550201,0.9639504
Cell313,Group2,Batch1,13.587417,-0.16563828
Cell314,Group3,Batch1,-13.566008,0.4596998
Cell315,Group3,Batch1,-13.773771,0.7359291
Cell316,Group4,Batch1,0.38481605,-0.39622957
Cell317,Group4,Batch1,0.6728174,-0.65296954
Cell318,Group3,Batch1,-14.02893,0.6821932
Cell319,Group4,Batch1,-0.43293932,-0.942278
Cell320,Group2,Batch1,12.560242,-0.8464832
Cell321,Group4,Batch1,2.7697415,-0.7429218
Cell322,Group4,Batch1,1.1705754,0.93187475
Cell323,Group3,Batch1,-14.0310955,0.5893231
Cell324,Group2,Batch1,11.789952,-0.1394092
Cell325,Group2,Batch1,12.255438,-0.42294732
Cell326,Group3,Batch1,-14.240202,0.6569148
Cell327,Group3,Batch1,-12.7814865,-1.4300869
Cell328,Group2,Batch1,11.914026,0.5926656
Cell329,Group4,Batch1,2.516701,-1.4127556
Cell330,Group4,Batch1,2.4055278,-0.23388459
Cell331,Group2,Batch1,13.6353035,2.0047529
Cell332,Group4,Batch1,1.5047712,-0.303332
Cell333,Group2,Batch1,12.538657,1.2173588
Cell334,Group2,Batch1,14.142506,0.16621575
Cell335,Group2,Batch1,13.152404,0.543766
Cell336,Group1,Batch1,4.318381,-11.15771
Cell337,Group4,Batch1,1.1597285,-1.3579614
Cell338,Group4,Batch1,-0.98900133,-1.521229
Cell339,Group3,Batch1,-13.507023,1.5854366
Cell340,Group4,Batch1,1.3542978,-1.2367362
Cell341,Group2,Batch1,13.306541,1.0381918
Cell342,Group1,Batch1,4.378108,-11.343682
Cell343,Group2,Batch1,13.680635,-0.19851185
Cell344,Group2,Batch1,12.34771,1.7450116
Cell345,Group4,Batch1,-0.7161631,-0.1736917
Cell346,Group4,Batch1,-0.39680305,-1.2521095
Cell347,Group4,Batch1,1.2584099,0.5500341
Cell348,Group4,Batch1,0.20302486,-0.13604237
Cell349,Group4,Batch1,0.7821603,0.8925389
Cell350,Group3,Batch1,-11.86963,0.2665445
Cell351,Group2,Batch1,11.785867,0.072699316
Cell352,Group3,Batch1,-13.085417,1.1116812
Cell353,Group4,Batch1,1.6151512,-1.431755
Cell354,Group4,Batch1,1.9950148,-1.1488782
Cell355,Group4,Batch1,1.8423134,-0.91463786
Cell356,Group2,Batch1,13.311372,0.6951121
Cell357,Group2,Batch1,13.287104,-0.496758
Cell358,Group2,Batch1,13.896779,0.46014085
Cell359,Group1,Batch1,4.433333,-11.641174
Cell360,Group4,Batch1,2.7422214,-1.6123549
Cell361,Group4,Batch1,0.045222126,-0.0048642256
Cell362,Group4,Batch1,1.8458127,-0.31609237
Cell363,Group4,Batch1,0.5174337,1.1718524
Cell364,Group3,Batch1,-13.425993,0.5460696
Cell365,Group4,Batch1,0.4244065,-1.9613088
Cell366,Group2,Batch1,14.616076,1.5123205
Cell367,Group4,Batch1,0.4224926,0.35004994
Cell368,Group4,Batch1,-0.8220081,-0.30884853
Cell369,Group2,Batch1,12.457911,0.17366841
Cell370,Group2,Batch1,13.018279,1.2688909
Cell371,Group4,Batch1,1.8508776,-0.79751647
Cell372,Group4,Batch1,2.2357132,-1.2789122
Cell373,Group1,Batch1,4.5706697,-11.1487665
Cell374,Group4,Batch1,-0.04412848,-0.31549445
Cell375,Group4,Batch1,-0.006456192,-0.25283414
Cell376,Group2,Batch1,13.895157,1.565625
Cell377,Group2,Batch1,11.74943,0.63137656
Cell378,Group4,Batch1,1.5531919,1.2076775
Cell379,Group3,Batch1,-13.152113,1.0559647
Cell380,Group2,Batch1,13.602103,0.6905298
Cell381,Group4,Batch1,-0.1957599,0.7077566
Cell382,Group1,Batch1,4.192927,-11.86303
Cell383,Group3,Batch1,-13.740837,0.10443307
Cell384,Group3,Batch1,-14.197624,0.5766738
Cell385,Group4,Batch1,0.6283113,0.015499603
Cell386,Group2,Batch1,13.356857,0.48950118
Cell387,Group2,Batch1,12.01575,1.6329287
Cell388,Group4,Batch1,2.4393375,-0.10365803
Cell389,Group4,Batch1,1.3470879,0.701229
Cell390,Group1,Batch1,3.662139,-11.628994
Cell391,Group4,Batch1,0.26596764,-0.70050746
Cell392,Group2,Batch1,13.758903,1.3910273
Cell393,Group2,Batch1,13.409332,-0.3763019
Cell394,Group4,Batch1,-0.44221997,-0.42584798
Cell395,Group4,Batch1,-0.4573614,-0.08708434
Cell396,Group3,Batch1,-12.90955,-1.1451974
Cell397,Group4,Batch1,1.2158818,0.5876906
Cell398,Group4,Batch1,0.6948724,0.4252009
Cell399,Group2,Batch1,12.624811,-0.041814633
Cell400,Group4,Batch1,-0.20331232,-1.667283
Cell401,Group3,Batch1,-12.631098,1.6448603
Cell402,Group3,Batch1,-12.484881,1.5693916
Cell403,Group2,Batch1,14.51112,1.0373403
Cell404,Group2,Batch1,13.96191,0.6147182
Cell405,Group3,Batch1,-12.716651,0.800671
Cell406,Group4,Batch1,0.45517638,-0.31389242
Cell407,Group2,Batch1,14.448297,0.7949143
Cell408,Group2,Batch1,13.478034,0.6622232
Cell409,Group3,Batch1,-13.151876,-1.2000295
Cell410,Group4,Batch1,-0.29486027,-0.44007355
Cell411,Group2,Batch1,13.911816,1.935283
Cell412,Group3,Batch1,-13.747757,-0.7538651
Cell413,Group3,Batch1,-13.747901,1.5660105
Cell414,Group2,Batch1,12.530638,-1.0205958
Cell415,Group3,Batch1,-12.867726,-0.01727167
Cell416,Group2,Batch1,13.367976,-0.70348585
Cell417,Group4,Batch1,-0.17002825,-0.7402077
Cell418,Group4,Batch1,2.0074654,-0.4776329
Cell419,Group3,Batch1,-13.120515,0.4587589
Cell420,Group4,Batch1,1.6982863,-1.1809517
Cell421,Group3,Batch1,-13.262273,0.9574249
Cell422,Group4,Batch1,0.3172536,0.906626
Cell423,Group3,Batch1,-12.577552,0.8841982
Cell424,Group2,Batch1,13.923536,1.1356333
Cell425,Group4,Batch1,0.73914105,1.054076
Cell426,Group2,Batch1,14.184863,0.060182795
Cell427,Group2,Batch1,14.188872,1.8608255
Cell428,Group3,Batch1,-12.327167,-0.51606035
Cell429,Group3,Batch1,-13.786237,1.1842669
Cell430,Group1,Batch1,4.5979123,-11.628457
Cell431,Group3,Batch1,-12.254734,-0.0778071
Cell432,Group4,Batch1,0.94703126,1.2783321
Cell433,Group4,Batch1,0.9383112,0.5572815
Cell434,Group4,Batch1,0.0021665178,0.8874737
Cell435,Group2,Batch1,13.276733,0.039212003
Cell436,Group3,Batch1,-12.037498,-0.30304956
Cell437,Group4,Batch1,0.77523637,-2.2117596
Cell438,Group2,Batch1,12.034338,0.13428855
Cell439,Group1,Batch1,4.0458093,-10.746099
Cell440,Group3,Batch1,-11.570959,0.77229095
Cell441,Group3,Batch1,-11.969423,0.7158271
Cell442,Group3,Batch1,-13.182249,-0.021760851
Cell443,Group4,Batch1,0.8385724,-1.9109144
Cell444,Group4,Batch1,0.9060752,-1.5402801
Cell445,Group4,Batch1,-0.31926867,-1.2520592
Cell446,Group3,Batch1,-13.636454,0.50449055
Cell447,Group2,Batch1,14.263037,0.17820643
Cell448,Group4,Batch1,1.3903717,1.0604978
Cell449,Group4,Batch1,-0.021775665,0.08664485
Cell450,Group3,Batch1,-12.274763,0.4144128
Cell451,Group4,Batch1,1.2719741,-0.4086091
Cell452,Group3,Batch1,-12.560992,1.0760578
Cell453,Group2,Batch1,13.06856,-0.8595642
Cell454,Group2,Batch1,13.9269085,-0.2347267
Cell455,Group4,Batch1,0.8402222,-2.2003274
Cell456,Group3,Batch1,-13.157472,-0.034040987
Cell457,Group1,Batch1,3.5959918,-11.388962
Cell458,Group4,Batch1,-0.06119316,-1.9694483
Cell459,Group4,Batch1,1.9339957,0.59171134
Cell460,Group4,Batch1,0.36692223,-0.5368022
Cell461,Group4,Batch1,0.60297275,-0.5189311
Cell462,Group4,Batch1,1.9298617,1.034164
Cell463,Group4,Batch1,-0.35909995,-0.41321057
Cell464,Group1,Batch1,4.0903482,-11.605582
Cell465,Group4,Batch1,0.57849514,-0.30857503
Cell466,Group3,Batch1,-11.671642,1.3217705
Cell467,Group4,Batch1,2.5575337,-0.10304977
Cell468,Group4,Batch1,-0.2839106,-0.7950322
Cell469,Group4,Batch1,1.2313805,-2.271928
Cell470,Group3,Batch1,-13.050305,1.6125249
Cell471,Group3,Batch1,-11.619391,-0.6968401
Cell472,Group2,Batch1,13.300913,0.13163382
Cell473,Group3,Batch1,-13.138962,-1.3906828
Cell474,Group3,Batch1,-12.569927,0.4242698
Cell475,Group3,Batch1,-11.699369,-0.36013064
Cell476,Group4,Batch1,0.3849714,0.68155795
Cell477,Group4,Batch1,-0.6002141,0.6179195
Cell478,Group2,Batch1,13.678743,0.42247513
Cell479,Group3,Batch1,-12.950427,-0.45459643
Cell480,Group4,Batch1,0.4905941,-1.1962006
Cell481,Group4,Batch1,0.48501542,-1.2624114
Cell482,Group2,Batch1,13.735778,-0.27025977
Cell483,Group3,Batch1,-13.711456,1.0384458
Cell484,Group4,Batch1,1.420229,0.25048387
Cell485,Group4,Batch1,1.2132974,0.1888423
Cell486,Group3,Batch1,-13.787245,1.5760151
Cell487,Group3,Batch1,-12.116495,-0.5790704
Cell488,Group4,Batch1,-0.45636097,0.25322503
Cell489,Group2,Batch1,13.402855,1.6638743
Cell490,Group3,Batch1,-12.401037,-0.8882811
Cell491,Group2,Batch1,14.61924,-0.026241558
Cell492,Group4,Batch1,1.2347904,-0.11575436
Cell493,Group3,Batch1,-13.151237,-1.1086429
Cell494,Group1,Batch1,4.2396836,-11.005643
Cell495,Group3,Batch1,-12.872474,0.5573162
Cell496,Group4,Batch1,0.0486278,0.8287292
Cell497,Group2,Batch1,13.353117,0.045801558
Cell498,Group2,Batch1,14.637337,0.064650536
Cell499,Group4,Batch1,0.5258348,-0.12559843
Cell500,Group2,Batch1,13.801323,1.8615013
Cell501,Group2,Batch2,13.310248,-0.46530265
Cell502,Group4,Batch2,2.5512109,-0.20782512
Cell503,Group2,Batch2,14.227101,1.8273579
Cell504,Group4,Batch2,-0.24678606,0.64066803
Cell505,Group4,Batch2,-0.6470544,-0.13642605
Cell506,Group2,Batch2,12.295523,0.5043165
Cell507,Group4,Batch2,2.1218808,-0.5630398
Cell508,Group3,Batch2,-13.184597,-0.24312134
Cell509,Group3,Batch2,-12.591458,-0.8947555
Cell510,Group4,Batch2,1.7657642,-1.6628512
Cell511,Group3,Batch2,-12.306109,1.0635037
Cell512,Group2,Batch2,12.571669,1.0527023
Cell513,Group4,Batch2,0.21872306,-0.8955881
Cell514,Group4,Batch2,0.40344012,0.1237504
Cell515,Group2,Batch2,12.428882,1.375119
Cell516,Group2,Batch2,13.346686,1.341866
Cell517,Group4,Batch2,0.044427644,-1.0469412
Cell518,Group2,Batch2,12.982013,-0.15489781
Cell519,Group3,Batch2,-13.011639,-0.99271375
Cell520,Group4,Batch2,1.7171284,0.38628823
Cell521,Group4,Batch2,1.1676568,-1.4486158
Cell522,Group4,Batch2,2.4422653,-1.4684336
Cell523,Group4,Batch2,1.294674,-1.4943612
Cell524,Group2,Batch2,12.437738,-0.2369063
Cell525,Group2,Batch2,13.644836,1.1068349
Cell526,Group3,Batch2,-13.139985,-0.14647947
Cell527,Group1,Batch2,3.7909803,-10.931626
Cell528,Group3,Batch2,-12.100038,-0.039434824
Cell529,Group2,Batch2,13.352869,-0.99421203
Cell530,Group4,Batch2,0.13798185,-1.4372519
Cell531,Group3,Batch2,-12.601313,-0.54180044
Cell532,Group4,Batch2,1.0188389,0.30694288
Cell533,Group1,Batch2,3.4834409,-10.978131
