,Group,Batch,UMAP1,UMAP2
Cell50,Group4,Batch1,7.0598145,1.2430286
Cell51,Group2,Batch1,-10.091261,0.77990776
Cell52,Group3,Batch1,-0.31919974,13.293531
Cell53,Group3,Batch1,-1.3186698,11.302482
Cell54,Group2,Batch1,-9.470063,1.1243565
Cell55,Group2,Batch1,-10.479084,1.0987074
Cell56,Group2,Batch1,-8.837842,2.1159623
Cell57,Group4,Batch1,8.869067,1.5220542
Cell58,Group2,Batch1,-9.8377495,1.5645736
Cell59,Group4,Batch1,7.858864,1.890357
Cell60,Group3,Batch1,-0.24972293,11.113575
Cell61,Group3,Batch1,-1.519436,11.140921
Cell62,Group2,Batch1,-8.80014,1.7017795
Cell63,Group2,Batch1,-9.610453,-0.30469796
Cell64,Group4,Batch1,8.508805,0.18574269
Cell65,Group4,Batch1,8.627795,1.422647
Cell66,Group4,Batch1,8.28554,0.54595995
Cell67,Group4,Batch1,8.097373,0.32934958
Cell68,Group1,Batch1,-0.0844649,-8.419442
Cell69,Group4,Batch1,7.9121227,1.9731424
Cell70,Group2,Batch1,-9.161976,1.6438226
Cell71,Group3,Batch1,-1.745957,11.200786
Cell72,Group2,Batch1,-9.460234,2.656807
Cell73,Group4,Batch1,7.478131,1.5229706
Cell74,Group2,Batch1,-9.823424,0.41707668
Cell75,Group3,Batch1,-1.7292417,10.849891
Cell76,Group2,Batch1,-9.885652,0.0024228625
Cell77,Group3,Batch1,-0.87611634,13.1846
Cell78,Group3,Batch1,-0.1856086,13.105894
Cell79,Group3,Batch1,-0.9367504,11.870531
Cell80,Group2,Batch1,-9.142508,2.7518644
Cell81,Group4,Batch1,8.003653,0.7688977
Cell82,Group2,Batch1,-10.634099,1.7411652
Cell83,Group2,Batch1,-8.058727,1.6204752
Cell84,Group3,Batch1,-2.1053529,11.995266
Cell85,Group2,Batch1,-8.415593,1.2116326
Cell86,Group4,Batch1,9.3094015,0.40634954
Cell87,Group3,Batch1,-0.9242282,13.107354
Cell88,Group4,Batch1,6.7387967,1.6638244
Cell89,Group4,Batch1,8.6877365,0.52906936
Cell90,Group4,Batch1,9.291964,-0.098464444
Cell91,Group4,Batch1,7.4056015,1.3421246
Cell92,Group4,Batch1,7.018501,-0.2608112
Cell93,Group4,Batch1,7.69833,2.4290695
Cell94,Group2,Batch1,-10.134114,1.7320218
Cell95,Group2,Batch1,-9.668547,-0.26311448
Cell96,Group4,Batch1,6.9284534,0.3711434
Cell97,Group2,Batch1,-8.727585,1.4272248
Cell98,Group3,Batch1,-0.06357484,12.297136
Cell99,Group2,Batch1,-11.24778,0.46213847
Cell100,Group4,Batch1,7.476244,1.2540184
Cell101,Group4,Batch1,6.295685,1.2778301
Cell102,Group4,Batch1,8.920935,1.1420808
Cell103,Group4,Batch1,8.395391,0.07420135
Cell104,Group2,Batch1,-8.302083,1.7413309
Cell105,Group2,Batch1,-9.819345,-0.55230325
Cell106,Group4,Batch1,9.651222,0.35057712
Cell107,Group4,Batch1,6.731409,2.2442312
Cell108,Group2,Batch1,-10.659336,0.12729894
Cell109,Group3,Batch1,-0.928181,12.948094
Cell110,Group4,Batch1,8.43979,0.8440008
Cell111,Group4,Batch1,8.735538,-0.34606925
Cell112,Group3,Batch1,-2.4052472,12.399464
Cell113,Group2,Batch1,-9.459455,1.4809206
Cell114,Group1,Batch1,0.73188084,-8.221869
Cell115,Group2,Batch1,-10.710041,0.29487804
Cell116,Group2,Batch1,-10.765312,1.0612695
Cell117,Group2,Batch1,-9.73601,1.5927765
Cell118,Group4,Batch1,7.6331635,1.3278649
Cell119,Group3,Batch1,-1.763737,10.566764
Cell120,Group4,Batch1,7.5505447,2.3931165
Cell121,Group2,Batch1,-9.989015,1.4253911
Cell122,Group3,Batch1,-0.94868535,13.021291
Cell123,Group2,Batch1,-10.184719,0.48153663
Cell124,Group2,Batch1,-10.758488,1.0378792
Cell125,Group2,Batch1,-10.716959,1.1714354
Cell126,Group4,Batch1,9.068675,1.5538502
Cell127,Group2,Batch1,-10.388641,2.668731
Cell128,Group2,Batch1,-9.925286,2.0488245
Cell129,Group3,Batch1,-1.5549432,11.98945
Cell130,Group4,Batch1,7.5456734,0.576988
Cell131,Group2,Batch1,-9.356293,0.08864541
Cell132,Group2,Batch1,-10.344561,1.8159759
Cell133,Group1,Batch1,-0.11780235,-7.2057242
Cell134,Group2,Batch1,-10.0826845,-0.31530333
Cell135,Group4,Batch1,9.477927,1.009337
Cell136,Group3,Batch1,-1.5819244,11.158537
Cell137,Group4,Batch1,8.033983,1.5953771
Cell138,Group4,Batch1,6.97089,2.287639
Cell139,Group4,Batch1,7.2251954,2.5173714
Cell140,Group3,Batch1,-1.1244143,10.6252
Cell141,Group3,Batch1,-0.4771723,11.385326
Cell142,Group3,Batch1,-1.9130114,13.256891
Cell143,Group4,Batch1,7.7213373,-0.75137603
Cell144,Group3,Batch1,-0.8405865,11.569935
Cell145,Group4,Batch1,7.7742896,1.4639806
Cell146,Group1,Batch1,0.29487124,-8.337665
Cell147,Group4,Batch1,7.155915,0.27560386
Cell148,Group1,Batch1,0.54602516,-7.434063
Cell149,Group1,Batch1,0.30443665,-8.052981
Cell150,Group4,Batch1,8.757366,2.340979
Cell151,Group4,Batch1,7.288128,2.7345648
Cell152,Group2,Batch1,-10.144172,1.0959613
Cell153,Group3,Batch1,-0.52877444,11.360784
Cell154,Group2,Batch1,-8.945896,0.5789401
Cell155,Group2,Batch1,-8.379695,1.4484422
Cell156,Group1,Batch1,-0.0294464,-7.6397996
Cell157,Group1,Batch1,0.4401608,-7.98206
Cell158,Group4,Batch1,7.978838,1.0308887
Cell159,Group3,Batch1,-1.7710497,12.904671
Cell160,Group2,Batch1,-8.557864,0.5044163
Cell161,Group2,Batch1,-9.3532715,2.7078457
Cell162,Group4,Batch1,8.794604,0.03029205
Cell163,Group2,Batch1,-8.656374,1.103784
Cell164,Group3,Batch1,-1.7926904,12.119401
Cell165,Group3,Batch1,-0.23682539,11.701763
Cell166,Group1,Batch1,0.30356807,-7.230393
Cell167,Group2,Batch1,-10.21235,1.2859372
Cell168,Group2,Batch1,-9.258605,-0.45557794
Cell169,Group4,Batch1,6.832518,1.8788233
Cell170,Group2,Batch1,-8.837034,0.99893934
Cell171,Group3,Batch1,-0.888401,12.99133
Cell172,Group3,Batch1,-2.3341331,11.806786
Cell173,Group3,Batch1,-1.912299,12.550858
Cell174,Group3,Batch1,-1.3838316,13.183833
Cell175,Group2,Batch1,-8.780357,1.9137816
Cell176,Group3,Batch1,-1.4508072,12.887766
Cell177,Group2,Batch1,-10.524449,0.6262637
Cell178,Group2,Batch1,-9.383216,1.7654214
Cell179,Group4,Batch1,7.9155116,2.611284
Cell180,Group4,Batch1,7.7824426,1.9142096
Cell181,Group2,Batch1,-8.583092,1.1580158
Cell182,Group4,Batch1,7.609308,2.901883
Cell183,Group3,Batch1,-0.46788442,12.99011
Cell184,Group4,Batch1,7.7037826,2.726115
Cell185,Group3,Batch1,-1.6460141,10.555467
Cell186,Group4,Batch1,8.205185,-0.2089854
Cell187,Group2,Batch1,-9.523632,-0.3186047
Cell188,Group3,Batch1,-0.9486945,10.423669
Cell189,Group2,Batch1,-9.087535,2.185329
Cell190,Group2,Batch1,-9.511183,0.8183208
Cell191,Group4,Batch1,6.280057,1.1906306
Cell192,Group2,Batch1,-9.648835,1.4987822
Cell193,Group2,Batch1,-8.267304,0.49042392
Cell194,Group4,Batch1,6.49768,2.008938
Cell195,Group2,Batch1,-8.980892,1.3332719
Cell196,Group4,Batch1,6.838975,0.9700254
Cell197,Group2,Batch1,-10.813538,2.3466942
Cell198,Group2,Batch1,-10.489249,2.5166667
Cell199,Group2,Batch1,-10.30649,0.106465414
Cell200,Group3,Batch1,-2.0948386,10.786246
Cell201,Group4,Batch1,7.8585753,1.1588657
Cell202,Group4,Batch1,7.0821633,2.0962582
Cell203,Group2,Batch1,-9.738832,2.8977287
Cell204,Group3,Batch1,-1.0119944,11.5184765
Cell205,Group1,Batch1,0.14855362,-8.360945
Cell206,Group2,Batch1,-10.485406,2.346468
Cell207,Group4,Batch1,6.6922975,1.426907
Cell208,Group3,Batch1,-0.46556818,10.983614
Cell209,Group3,Batch1,-1.1841303,12.742631
Cell210,Group3,Batch1,-0.6311223,10.804784
Cell211,Group4,Batch1,8.175628,1.82247
Cell212,Group4,Batch1,7.016403,0.8902322
Cell213,Group4,Batch1,9.433421,1.1286571
Cell214,Group2,Batch1,-8.30071,2.07211
Cell215,Group4,Batch1,8.011878,2.735495
Cell216,Group4,Batch1,7.719511,2.1977017
Cell217,Group2,Batch1,-9.003333,2.417209
Cell218,Group2,Batch1,-9.3172245,0.1662288
Cell219,Group4,Batch1,9.278998,2.0846617
Cell220,Group2,Batch1,-9.924063,0.5154237
Cell221,Group4,Batch1,7.6275077,0.4695479
Cell222,Group2,Batch1,-10.227532,0.24121678
Cell223,Group4,Batch1,9.371395,1.6969584
Cell224,Group4,Batch1,8.085319,0.6064007
Cell225,Group3,Batch1,0.39649773,11.746221
Cell226,Group4,Batch1,8.222882,2.4646838
Cell227,Group4,Batch1,9.486522,1.7266163
Cell228,Group3,Batch1,-2.0010738,10.990322
Cell229,Group2,Batch1,-9.944829,1.7309592
Cell230,Group4,Batch1,6.815235,0.25209662
Cell231,Group4,Batch1,7.818443,2.8520782
Cell232,Group4,Batch1,8.964741,2.824258
Cell233,Group4,Batch1,9.427756,1.9646876
Cell234,Group4,Batch1,6.624506,0.31090382
Cell235,Group3,Batch1,-0.13431838,12.182701
Cell236,Group4,Batch1,6.0991764,1.5820339
Cell237,Group4,Batch1,7.653526,2.041094
Cell238,Group2,Batch1,-10.589949,1.490196
Cell239,Group4,Batch1,8.774525,1.3942713
Cell240,Group2,Batch1,-8.402337,1.1241397
Cell241,Group2,Batch1,-9.978943,1.897592
Cell242,Group2,Batch1,-9.495127,1.1204779
Cell243,Group3,Batch1,-1.916141,12.80125
Cell244,Group2,Batch1,-8.284662,1.6740987
Cell245,Group4,Batch1,7.7331853,1.9431356
Cell246,Group3,Batch1,0.38543487,12.002572
Cell247,Group4,Batch1,6.9691963,1.513008
Cell248,Group4,Batch1,8.059323,2.7035997
Cell249,Group2,Batch1,-9.116667,1.7656856
Cell250,Group4,Batch1,8.952642,0.5180514
Cell251,Group4,Batch1,6.1968594,0.7477244
Cell252,Group2,Batch1,-10.013753,0.057301264
Cell253,Group4,Batch1,9.250772,0.7501625
Cell254,Group2,Batch1,-10.396407,0.6534063
Cell255,Group4,Batch1,9.060071,0.1245373
Cell256,Group1,Batch1,-0.060747508,-7.5067034
Cell257,Group3,Batch1,0.4013472,12.049668
Cell258,Group3,Batch1,-1.766323,12.90149
Cell259,Group2,Batch1,-9.515204,2.3927922
Cell260,Group2,Batch1,-10.816414,1.8929858
Cell261,Group2,Batch1,-9.529317,1.577652
Cell262,Group4,Batch1,7.599039,0.53418714
Cell263,Group1,Batch1,0.91940993,-7.967707
Cell264,Group4,Batch1,7.543454,0.44298342
Cell265,Group2,Batch1,-10.4267235,2.271612
Cell266,Group2,Batch1,-9.333122,0.23038743
Cell267,Group3,Batch1,-2.6415963,12.255186
Cell268,Group4,Batch1,7.6182046,0.2560445
Cell269,Group2,Batch1,-8.86399,0.8498087
Cell270,Group3,Batch1,-2.437102,12.219209
Cell271,Group4,Batch1,6.22919,0.3286405
Cell272,Group4,Batch1,9.538626,1.6502242
Cell273,Group1,Batch1,0.043058716,-8.228599
Cell274,Group2,Batch1,-9.198727,1.5319684
Cell275,Group3,Batch1,-0.95736086,12.802514
Cell276,Group2,Batch1,-9.593173,2.0072796
Cell277,Group3,Batch1,-0.06949955,11.383712
Cell278,Group4,Batch1,8.234013,-0.3748149
Cell279,Group2,Batch1,-9.19582,1.5289552
Cell280,Group4,Batch1,8.924036,2.4131715
Cell281,Group3,Batch1,-1.3787274,13.470725
Cell282,Group3,Batch1,-1.3011544,11.985126
Cell283,Group3,Batch1,-2.0593874,11.984967
Cell284,Group4,Batch1,8.244731,1.9618307
Cell285,Group3,Batch1,-0.17634472,10.650996
Cell286,Group3,Batch1,-1.0116999,11.166532
Cell287,Group4,Batch1,6.59956,1.8058013
Cell288,Group4,Batch1,9.656314,0.84557855
Cell289,Group2,Batch1,-9.044828,0.51099586
Cell290,Group3,Batch1,-0.8887706,12.684793
Cell291,Group2,Batch1,-7.874713,1.1211836
Cell292,Group2,Batch1,-9.788897,0.57534695
Cell293,Group4,Batch1,7.237623,0.26852626
Cell294,Group2,Batch1,-10.415807,1.2929984
Cell295,Group3,Batch1,0.052468803,12.587481
Cell296,Group3,Batch1,-0.037695237,12.889882
Cell297,Group2,Batch1,-9.474206,2.0043793
Cell298,Group2,Batch1,-9.342926,0.48971182
Cell299,Group4,Batch1,6.0116735,1.7264186
Cell300,Group4,Batch1,8.432472,0.89657116
Cell301,Group3,Batch1,-1.2817812,11.837913
Cell302,Group4,Batch1,7.1731305,1.0523356
Cell303,Group4,Batch1,6.1825986,1.8061126
Cell304,Group4,Batch1,8.066001,0.40134335
Cell305,Group3,Batch1,-1.4621687,12.186157
Cell306,Group3,Batch1,-1.793275,12.295813
Cell307,Group3,Batch1,-1.7119076,12.943068
Cell308,Group4,Batch1,9.561635,1.6523063
Cell309,Group4,Batch1,8.371221,2.3562357
Cell310,Group3,Batch1,-1.1682708,11.850211
Cell311,Group4,Batch1,6.98468,0.23762491
Cell312,Group2,Batch1,-9.633741,0.018108418
Cell313,Group2,Batch1,-10.798305,0.76725954
Cell314,Group3,Batch1,-0.10663487,11.429985
Cell315,Group3,Batch1,-0.50396585,11.665705
Cell316,Group4,Batch1,8.982117,1.5258946
Cell317,Group4,Batch1,8.071111,2.938181
Cell318,Group3,Batch1,-1.6415026,11.363594
Cell319,Group4,Batch1,9.128692,2.0003154
Cell320,Group2,Batch1,-9.280258,0.979873
Cell321,Group4,Batch1,7.4326386,-0.51731384
Cell322,Group4,Batch1,9.274188,1.954967
Cell323,Group3,Batch1,-0.8705899,12.761138
Cell324,Group2,Batch1,-10.746292,1.9743673
Cell325,Group2,Batch1,-10.633698,1.9989104
Cell326,Group3,Batch1,-2.2705538,12.485777
Cell327,Group3,Batch1,-2.111655,12.574955
Cell328,Group2,Batch1,-8.642464,0.5241299
Cell329,Group4,Batch1,6.2201056,1.2408193
Cell330,Group4,Batch1,7.4296412,2.402093
Cell331,Group2,Batch1,-9.329694,1.8948495
Cell332,Group4,Batch1,8.941156,1.5989982
Cell333,Group2,Batch1,-10.55089,2.6181538
Cell334,Group2,Batch1,-9.86657,1.3530351
Cell335,Group2,Batch1,-10.046846,2.5607567
Cell336,Group1,Batch1,0.14466138,-7.41557
Cell337,Group4,Batch1,8.509728,1.0426303
Cell338,Group4,Batch1,8.616216,0.13735722
Cell339,Group3,Batch1,-2.0725186,12.058518
Cell340,Group4,Batch1,8.872813,0.2749375
Cell341,Group2,Batch1,-8.960272,2.339617
Cell342,Group1,Batch1,0.85426146,-7.864198
Cell343,Group2,Batch1,-11.264024,1.7627568
Cell344,Group2,Batch1,-11.411594,1.4938648
Cell345,Group4,Batch1,6.125007,1.1740798
Cell346,Group4,Batch1,9.222811,0.38700032
Cell347,Group4,Batch1,6.8232546,1.9071065
Cell348,Group4,Batch1,8.251264,-0.22961608
Cell349,Group4,Batch1,8.342398,2.0455413
Cell350,Group3,Batch1,-1.6082813,13.102166
Cell351,Group2,Batch1,-8.24512,1.8385439
Cell352,Group3,Batch1,-0.54575217,11.078525
Cell353,Group4,Batch1,8.291584,2.2425518
Cell354,Group4,Batch1,9.562154,0.50471824
Cell355,Group4,Batch1,7.8438354,-0.38979292
Cell356,Group2,Batch1,-9.468983,2.255329
Cell357,Group2,Batch1,-10.409207,0.7938509
Cell358,Group2,Batch1,-11.433033,0.9873678
Cell359,Group1,Batch1,0.07051267,-7.5981297
Cell360,Group4,Batch1,8.301323,1.0428777
Cell361,Group4,Batch1,6.647568,1.2778081
Cell362,Group4,Batch1,9.726071,1.575759
Cell363,Group4,Batch1,7.1749883,-0.39663008
Cell364,Group3,Batch1,-0.58574396,11.778168
Cell365,Group4,Batch1,6.6605697,0.91695005
Cell366,Group2,Batch1,-9.957417,0.111531846
Cell367,Group4,Batch1,6.554139,0.745883
Cell368,Group4,Batch1,7.4096,0.787064
Cell369,Group2,Batch1,-10.429151,0.66314876
Cell370,Group2,Batch1,-10.158582,1.3848695
Cell371,Group4,Batch1,9.480797,1.0541297
Cell372,Group4,Batch1,8.465764,0.34973323
Cell373,Group1,Batch1,0.13282752,-7.004814
Cell374,Group4,Batch1,6.284079,1.7538373
Cell375,Group4,Batch1,6.7890873,0.5011445
Cell376,Group2,Batch1,-9.925704,1.0847162
Cell377,Group2,Batch1,-10.873684,1.4054898
Cell378,Group4,Batch1,6.4547505,1.3138758
Cell379,Group3,Batch1,-0.03342163,11.526224
Cell380,Group2,Batch1,-9.367315,1.586294
Cell381,Group4,Batch1,6.9725738,2.3787403
Cell382,Group1,Batch1,0.12540191,-7.953057
Cell383,Group3,Batch1,-0.8015916,12.350419
Cell384,Group3,Batch1,-2.1030948,11.47078
Cell385,Group4,Batch1,9.206758,1.8931117
Cell386,Group2,Batch1,-10.381053,2.5074556
Cell387,Group2,Batch1,-8.71143,0.5658932
Cell388,Group4,Batch1,7.085235,0.32239842
Cell389,Group4,Batch1,8.829249,2.5816665
Cell390,Group1,Batch1,-0.47351155,-7.457251
Cell391,Group4,Batch1,6.3998876,2.4366534
Cell392,Group2,Batch1,-10.071848,-0.21161462
Cell393,Group2,Batch1,-10.167082,2.2855313
Cell394,Group4,Batch1,8.956951,2.3648918
Cell395,Group4,Batch1,8.743759,1.5026188
Cell396,Group3,Batch1,-0.28365624,11.544575
Cell397,Group4,Batch1,8.910943,0.85714805
Cell398,Group4,Batch1,8.545348,1.972064
Cell399,Group2,Batch1,-10.23604,-0.39977282
Cell400,Group4,Batch1,8.728389,0.88152415
Cell401,Group3,Batch1,-1.5770087,12.097819
Cell402,Group3,Batch1,-0.39937964,12.652319
Cell403,Group2,Batch1,-9.008711,-0.0051488644
Cell404,Group2,Batch1,-9.526141,1.397252
Cell405,Group3,Batch1,-2.467909,11.797124
Cell406,Group4,Batch1,7.8580785,-0.40041003
Cell407,Group2,Batch1,-10.760429,0.074109495
Cell408,Group2,Batch1,-9.691431,1.8808542
Cell409,Group3,Batch1,-0.5708304,11.767743
Cell410,Group4,Batch1,7.8914638,1.4156928
Cell411,Group2,Batch1,-8.654126,0.52724534
Cell412,Group3,Batch1,-2.0991032,12.986781
Cell413,Group3,Batch1,-1.343606,10.93577
Cell414,Group2,Batch1,-9.509111,1.5078505
Cell415,Group3,Batch1,-0.8112778,12.905125
Cell416,Group2,Batch1,-8.137842,1.5290916
Cell417,Group4,Batch1,8.90039,1.6620724
Cell418,Group4,Batch1,8.794251,0.19221796
Cell419,Group3,Batch1,-1.5978817,10.841858
Cell420,Group4,Batch1,7.3909373,2.4469037
Cell421,Group3,Batch1,-1.0729463,12.617605
Cell422,Group4,Batch1,9.136698,-0.27933097
Cell423,Group3,Batch1,-2.1446545,10.932112
Cell424,Group2,Batch1,-11.147712,1.4207387
Cell425,Group4,Batch1,6.907405,0.81897485
Cell426,Group2,Batch1,-8.668554,1.8385092
Cell427,Group2,Batch1,-10.575173,1.5203356
Cell428,Group3,Batch1,-1.9213098,11.5470085
Cell429,Group3,Batch1,-1.0729219,12.140526
Cell430,Group1,Batch1,0.85604477,-7.5314755
Cell431,Group3,Batch1,-1.8195026,11.758493
Cell432,Group4,Batch1,7.919538,0.70033425
Cell433,Group4,Batch1,6.69325,1.7208848
Cell434,Group4,Batch1,7.1481733,0.052286778
Cell435,Group2,Batch1,-9.99091,-0.53776586
Cell436,Group3,Batch1,-0.8947126,11.60529
Cell437,Group4,Batch1,8.965526,0.8468352
Cell438,Group2,Batch1,-9.929936,0.09449554
Cell439,Group1,Batch1,0.17396955,-8.412408
Cell440,Group3,Batch1,-0.59693646,12.513228
Cell441,Group3,Batch1,-0.9459665,13.340611
Cell442,Group3,Batch1,-0.52339923,12.094531
Cell443,Group4,Batch1,9.040242,-0.2520267
Cell444,Group4,Batch1,9.525069,0.625718
Cell445,Group4,Batch1,8.9183655,1.748248
Cell446,Group3,Batch1,-1.8359053,12.282232
Cell447,Group2,Batch1,-8.4258175,2.1627536
Cell448,Group4,Batch1,8.324094,1.9864221
Cell449,Group4,Batch1,7.990017,0.94573766
Cell450,Group3,Batch1,-0.90130115,11.566315
Cell451,Group4,Batch1,8.659084,0.6585597
Cell452,Group3,Batch1,-0.14465997,13.049135
Cell453,Group2,Batch1,-10.7598915,1.0685244
Cell454,Group2,Batch1,-10.61477,2.073127
Cell455,Group4,Batch1,7.0420756,2.105029
Cell456,Group3,Batch1,-2.4741635,11.623535
Cell457,Group1,Batch1,0.42484334,-7.904634
Cell458,Group4,Batch1,8.550827,-0.40220025
Cell459,Group4,Batch1,8.20112,0.61876607
Cell460,Group4,Batch1,9.368981,1.4238125
Cell461,Group4,Batch1,9.822407,1.0221018
Cell462,Group4,Batch1,6.710789,1.9006549
Cell463,Group4,Batch1,8.538279,2.3788247
Cell464,Group1,Batch1,-0.20407447,-7.332414
Cell465,Group4,Batch1,6.457697,2.003362
Cell466,Group3,Batch1,-0.48005638,11.223601
Cell467,Group4,Batch1,6.7937884,0.6755049
Cell468,Group4,Batch1,8.293667,-0.10605964
Cell469,Group4,Batch1,7.2061167,2.295262
Cell470,Group3,Batch1,0.10884709,11.55156
Cell471,Group3,Batch1,-1.1073595,11.886877
Cell472,Group2,Batch1,-10.765903,0.34888116
Cell473,Group3,Batch1,-1.8623283,11.770382
Cell474,Group3,Batch1,-2.4047616,11.701794
Cell475,Group3,Batch1,0.26328325,12.873044
Cell476,Group4,Batch1,8.541745,1.4743946
Cell477,Group4,Batch1,6.255586,0.50873077
Cell478,Group2,Batch1,-8.198851,1.7359908
Cell479,Group3,Batch1,-1.90571,10.933309
Cell480,Group4,Batch1,8.797836,2.2130282
Cell481,Group4,Batch1,6.828676,2.3552608
Cell482,Group2,Batch1,-10.377409,0.94195706
Cell483,Group3,Batch1,-0.957773,10.96732
Cell484,Group4,Batch1,6.7448735,0.059224226
Cell485,Group4,Batch1,7.7795887,2.6147747
Cell486,Group3,Batch1,-0.57002,12.423157
Cell487,Group3,Batch1,-0.041756824,11.34966
Cell488,Group4,Batch1,7.032932,2.811714
Cell489,Group2,Batch1,-9.923352,1.9598305
Cell490,Group3,Batch1,-1.4871539,13.435955
Cell491,Group2,Batch1,-9.853711,0.9656003
Cell492,Group4,Batch1,6.8078675,2.214883
Cell493,Group3,Batch1,-1.638195,12.160591
Cell494,Group1,Batch1,0.42779762,-7.4208655
Cell495,Group3,Batch1,-2.0720088,12.601471
Cell496,Group4,Batch1,6.338494,1.5106145
Cell497,Group2,Batch1,-8.575259,1.4372324
Cell498,Group2,Batch1,-9.5966215,0.73386365
Cell499,Group4,Batch1,8.382275,0.8958661
Cell500,Group2,Batch1,-10.502982,1.8231251
Cell501,Group2,Batch2,-8.680861,-0.009662897
Cell502,Group4,Batch2,7.680488,-0.164646
Cell503,Group2,Batch2,-10.4072,1.9293433
Cell504,Group4,Batch2,7.4559755,0.64111584
Cell505,Group4,Batch2,8.960362,2.592199
Cell506,Group2,Batch2,-9.57019,2.5163019
Cell507,Group4,Batch2,7.5496054,1.8624469
Cell508,Group3,Batch2,-0.43488482,12.392127
Cell509,Group3,Batch2,-0.18210207,10.74435
Cell510,Group4,Batch2,7.185796,1.9124025
Cell511,Group3,Batch2,0.021667028,11.476379
Cell512,Group2,Batch2,-9.815151,0.6913306
Cell513,Group4,Batch2,7.442026,-0.52667576
Cell514,Group4,Batch2,7.9530196,2.1494594
Cell515,Group2,Batch2,-10.658327,0.7197692
Cell516,Group2,Batch2,-9.973942,0.09387509
Cell517,Group4,Batch2,7.1245823,1.138113
Cell518,Group2,Batch2,-10.392908,0.97363436
Cell519,Group3,Batch2,-0.22183365,11.910724
Cell520,Group4,Batch2,6.486052,1.2915038
Cell521,Group4,Batch2,8.521842,1.7731907
Cell522,Group4,Batch2,8.698977,1.6496825
Cell523,Group4,Batch2,6.5688825,-0.4699612
Cell524,Group2,Batch2,-10.05331,1.4350764
Cell525,Group2,Batch2,-10.818139,2.0621755
Cell526,Group3,Batch2,-1.3630028,12.312568
Cell527,Group1,Batch2,0.622946,-8.287754
Cell528,Group3,Batch2,-2.0996573,11.295351
Cell529,Group2,Batch2,-10.090888,0.5255879
Cell530,Group4,Batch2,9.247281,1.290155
Cell531,Group3,Batch2,-0.25767544,11.119822
Cell532,Group4,Batch2,8.475721,0.76468354
Cell533,Group1,Batch2,0.110937394,-7.2712817
Cell534,Group4,Batch2,8.644156,-0.39096376
Cell535,Group4,Batch2,8.041847,-0.19776018
Cell536,Group1,Batch2,-0.09288027,-8.1611595
Cell537,Group2,Batch2,-10.610713,0.69367534
Cell538,Group3,Batch2,-1.461484,13.147832
Cell539,Group4,Batch2,9.109304,0.5184344
Cell540,Group4,Batch2,7.275542,1.9456911
Cell541,Group4,Batch2,6.799584,1.7902367
Cell542,Group4,Batch2,7.692554,1.3332112
Cell543,Group4,Batch2,8.777472,0.05444279
