CellID,celltype,tech,UMAP1,UMAP2
HP1504101T2D_J16,acinar,smartseq2,-10.709327,-6.446867
human3_lib2.final_cell_0105,acinar,inDrop,-9.235854,-6.8560557
human3_lib4.final_cell_0466,acinar,inDrop,-12.193616,-7.72953
D30.4_18,acinar,celseq2,-9.48078,-6.640264
human3_lib3.final_cell_0044,acinar,inDrop,-9.817659,-8.846017
D28.5_63,acinar,celseq2,-11.282169,-7.246241
HP1504901_F23,acinar,smartseq2,-10.076157,-7.2023506
human3_lib1.final_cell_0069,acinar,inDrop,-8.797986,-7.6655416
D31.3_89,acinar,celseq2,-8.885753,-8.296892
human3_lib4.final_cell_0103,acinar,inDrop,-9.921721,-7.502971
human3_lib2.final_cell_0036,acinar,inDrop,-10.839522,-8.468407
HP1506401_J15,acinar,smartseq2,-9.026289,-6.610785
human3_lib1.final_cell_0505,acinar,inDrop,-9.56811,-6.424208
HP1506401_O16,acinar,smartseq2,-13.237902,-7.5632787
human3_lib2.final_cell_0267,acinar,inDrop,-9.698964,-8.727916
human3_lib3.final_cell_0703,acinar,inDrop,-9.103175,-8.443295
human3_lib2.final_cell_0109,acinar,inDrop,-10.794982,-6.029358
D30.2_53,acinar,celseq2,-11.244039,-7.0912166
human3_lib4.final_cell_0171,acinar,inDrop,2.6858673,2.5161934
HP1506401_N23,acinar,smartseq2,-10.463424,-6.232879
D28.3_51,acinar,celseq2,-7.133675,-7.1845703
human3_lib2.final_cell_0134,acinar,inDrop,-11.789576,-7.5961537
human1_lib2.final_cell_0582,acinar,inDrop,-11.0050955,-7.073761
D28.5_37,acinar,celseq2,-9.966135,-8.733919
human3_lib1.final_cell_0212,acinar,inDrop,-9.257175,-8.311411
D28.3_90,acinar,celseq2,-12.879021,-7.41334
human3_lib2.final_cell_0675,acinar,inDrop,-11.060985,-6.824405
D31.1_21,acinar,celseq2,-10.857034,-5.907034
human3_lib3.final_cell_0205,acinar,inDrop,-11.224435,-6.171005
human3_lib4.final_cell_0184,acinar,inDrop,-8.648101,-6.498079
human3_lib3.final_cell_0079,acinar,inDrop,6.083203,-4.422299
human3_lib2.final_cell_0060,acinar,inDrop,-8.621637,-6.019667
human3_lib1.final_cell_0204,acinar,inDrop,-9.029999,-6.323483
HP1506401_N9,acinar,smartseq2,-11.896706,-7.969742
HP1526901T2D_H2,acinar,smartseq2,-12.198369,-7.895784
human3_lib4.final_cell_0070,acinar,inDrop,-10.876585,-5.853354
human3_lib3.final_cell_0415,acinar,inDrop,-10.4511,-5.9530973
HP1525301T2D_F10,acinar,smartseq2,-9.573315,-8.683345
D31.5_69,acinar,celseq2,-9.902072,-5.815742
human3_lib3.final_cell_0208,acinar,inDrop,-9.000781,-8.278428
human3_lib1.final_cell_0038,acinar,inDrop,-11.261988,-8.358804
human3_lib4.final_cell_0533,acinar,inDrop,-9.906692,-7.5668726
human1_lib3.final_cell_0231,acinar,inDrop,-12.159665,-6.8996286
HP1504101T2D_C11,acinar,smartseq2,-9.1725645,-8.656768
human3_lib3.final_cell_0066,acinar,inDrop,-8.959556,-6.376315
human3_lib4.final_cell_0108,acinar,inDrop,-11.474255,-6.716715
D30.7_1,acinar,celseq2,-10.225047,-6.5080214
human3_lib3.final_cell_0301,acinar,inDrop,-8.415074,-7.248575
human3_lib4.final_cell_0149,acinar,inDrop,-12.157279,-7.296023
HP1508501T2D_B14,acinar,smartseq2,-12.606962,-7.150122
human3_lib4.final_cell_0003,acinar,inDrop,-6.185045,-7.723649
human3_lib3.final_cell_0266,acinar,inDrop,-8.584788,-6.3007054
human3_lib1.final_cell_0373,acinar,inDrop,-9.608854,-8.801817
D30.7_24,acinar,celseq2,-12.264966,-7.2584186
human3_lib1.final_cell_0172,acinar,inDrop,-8.607975,-6.837045
human3_lib2.final_cell_0003,acinar,inDrop,-11.54912,-7.1120067
AZ_F6,acinar,smartseq2,-10.694302,-5.9976244
HP1508501T2D_I10,acinar,smartseq2,-9.44611,-8.392448
human3_lib3.final_cell_0166,acinar,inDrop,-9.623997,-8.612161
human3_lib2.final_cell_0101,acinar,inDrop,-9.212923,-8.216745
HP1508501T2D_G17,acinar,smartseq2,-9.623658,-8.008926
HP1525301T2D_L5,acinar,smartseq2,-11.667676,-8.052278
human3_lib2.final_cell_0277,acinar,inDrop,-13.077256,-7.67134
D28.6_63,acinar,celseq2,-9.603532,-6.1321206
human3_lib3.final_cell_0045,acinar,inDrop,-9.27684,-6.032592
HP1502401_G18,acinar,smartseq2,-8.089114,-6.204801
human3_lib1.final_cell_0483,acinar,inDrop,-11.041271,-8.347169
human3_lib4.final_cell_0575,acinar,inDrop,-11.562027,-7.1205735
human3_lib4.final_cell_0519,acinar,inDrop,-11.949991,-6.855964
human3_lib4.final_cell_0512,acinar,inDrop,-10.449273,-6.0806694
human3_lib4.final_cell_0615,acinar,inDrop,-10.687981,-6.219774
human3_lib4.final_cell_0555,acinar,inDrop,-12.632535,-7.1454935
human3_lib3.final_cell_0803,acinar,inDrop,-11.4677515,-7.399248
human3_lib1.final_cell_0013,acinar,inDrop,-12.111013,-6.970497
D31.2_75,acinar,celseq2,-9.79792,-5.920186
HP1506401_B14,acinar,smartseq2,-10.515292,-5.698321
human3_lib2.final_cell_0006,acinar,inDrop,-10.064291,-6.394564
human3_lib1.final_cell_0300,acinar,inDrop,-3.848134,-9.629561
D30.3_91,acinar,celseq2,-8.179855,-7.35228
human3_lib4.final_cell_0155,acinar,inDrop,-9.77387,-5.9627905
human3_lib1.final_cell_0307,acinar,inDrop,-10.964334,-7.1465144
human3_lib3.final_cell_0551,acinar,inDrop,-10.159491,-5.923888
human3_lib2.final_cell_0069,acinar,inDrop,-10.731465,-8.316054
human3_lib3.final_cell_0111,acinar,inDrop,-9.839503,-6.144972
human3_lib4.final_cell_0087,acinar,inDrop,-11.950384,-7.176218
human3_lib2.final_cell_0299,acinar,inDrop,-12.818926,-7.4270563
human3_lib2.final_cell_0108,acinar,inDrop,-8.722222,-7.8166704
HP1506401_J2,acinar,smartseq2,-12.041621,-7.2135615
D31.5_70,acinar,celseq2,-10.863117,-7.199164
human3_lib1.final_cell_0214,acinar,inDrop,-10.741909,-6.086742
human3_lib2.final_cell_0107,acinar,inDrop,-5.3298244,-7.352568
human3_lib4.final_cell_0742,acinar,inDrop,-10.146628,-7.184799
human1_lib3.final_cell_0043,acinar,inDrop,-11.675897,-6.6196976
human3_lib1.final_cell_0035,acinar,inDrop,-12.158175,-7.1029863
human3_lib3.final_cell_0685,acinar,inDrop,-8.917038,-8.109295
human1_lib3.final_cell_0469,acinar,inDrop,-10.338178,-6.784569
HP1502401_C1,acinar,smartseq2,-12.629124,-7.3300295
HP1506401_N5,acinar,smartseq2,-12.039888,-7.613833
D31.7_77,acinar,celseq2,-11.643776,-6.957999
human1_lib1.final_cell_0436,acinar,inDrop,-8.794788,-6.342645
D31.6_9,acinar,celseq2,-10.9099045,-8.447502
human3_lib2.final_cell_0020,acinar,inDrop,-10.994314,-7.139252
human3_lib2.final_cell_0180,acinar,inDrop,-10.929055,-6.3490925
human3_lib3.final_cell_0139,acinar,inDrop,-11.518069,-6.5347853
D28.3_25,acinar,celseq2,-9.506961,-7.696751
human3_lib1.final_cell_0268,acinar,inDrop,-12.820981,-7.234898
human3_lib4.final_cell_0746,acinar,inDrop,-9.336161,-8.52349
human3_lib1.final_cell_0006,acinar,inDrop,-11.286179,-7.660802
human3_lib3.final_cell_0227,acinar,inDrop,-9.765125,-7.366863
human3_lib3.final_cell_0059,acinar,inDrop,-11.162189,-8.323601
HP1502401_J2,acinar,smartseq2,-9.642838,-6.163331
human3_lib2.final_cell_0135,acinar,inDrop,-13.171902,-7.686956
D28.7_51,acinar,celseq2,-9.014267,-7.0158772
HP1506401_L22,acinar,smartseq2,-11.443827,-6.4170213
D31.4_70,acinar,celseq2,-11.753582,-7.846288
human3_lib2.final_cell_0027,acinar,inDrop,-11.059018,-7.5760584
human3_lib2.final_cell_0019,acinar,inDrop,-9.680132,-8.263478
human3_lib4.final_cell_0783,acinar,inDrop,-11.056353,-7.34588
D31.6_53,acinar,celseq2,-12.13806,-7.24048
human3_lib2.final_cell_0586,acinar,inDrop,-12.314981,-7.3142223
D28.4_63,acinar,celseq2,-5.9425797,-7.824247
D28.3_91,acinar,celseq2,-9.960136,-8.807269
HP1508501T2D_F21,acinar,smartseq2,-9.066936,-6.1089
human1_lib2.final_cell_0616,acinar,inDrop,-9.589937,-6.208105
human3_lib2.final_cell_0082,acinar,inDrop,-6.617147,-7.5309224
human3_lib1.final_cell_0022,acinar,inDrop,-12.200644,-6.743032
human1_lib3.final_cell_0020,acinar,inDrop,-11.978496,-6.71483
human3_lib3.final_cell_0243,acinar,inDrop,-9.847434,-6.475442
human3_lib4.final_cell_0195,acinar,inDrop,-9.724882,-7.2469234
HP1508501T2D_A11,acinar,smartseq2,-12.302249,-7.568434
D31.3_73,acinar,celseq2,-9.495568,-7.605126
human3_lib3.final_cell_0019,acinar,inDrop,-9.718386,-7.6837373
human3_lib4.final_cell_0131,acinar,inDrop,-11.455772,-8.255044
human3_lib3.final_cell_0157,acinar,inDrop,-9.311572,-6.53547
human3_lib3.final_cell_0241,acinar,inDrop,-10.100306,-7.687769
human1_lib1.final_cell_0029,acinar,inDrop,-10.523272,-5.714542
human3_lib3.final_cell_0031,acinar,inDrop,-9.315028,-7.2656846
HP1526901T2D_K17,acinar,smartseq2,-10.06507,-6.0110416
D28.4_4,acinar,celseq2,-8.45751,-7.173993
HP1506401_O21,acinar,smartseq2,-10.556663,-6.358737
D31.6_21,acinar,celseq2,-12.375223,-6.878453
human3_lib3.final_cell_0651,acinar,inDrop,-9.929792,-6.3679123
human1_lib3.final_cell_0600,acinar,inDrop,-11.79256,-7.139557
human3_lib1.final_cell_0439,acinar,inDrop,-9.175865,-7.169114
human3_lib3.final_cell_0068,acinar,inDrop,-12.810622,-7.1726055
human1_lib2.final_cell_0404,acinar,inDrop,-10.4394455,-5.791468
D30.5_36,acinar,celseq2,-10.835664,-6.2746105
human3_lib4.final_cell_0039,acinar,inDrop,-8.796404,-6.7069526
D28.5_77,acinar,celseq2,-9.409279,-8.735731
human3_lib2.final_cell_0800,acinar,inDrop,-9.6386795,-8.119281
D30.8_63,acinar,celseq2,-10.83493,-6.5575027
human3_lib2.final_cell_0174,acinar,inDrop,-11.293265,-6.5165668
human3_lib4.final_cell_0076,acinar,inDrop,-11.555069,-8.0191
human1_lib2.final_cell_0111,acinar,inDrop,-9.559643,-7.476281
human3_lib4.final_cell_0080,acinar,inDrop,-9.617584,-7.4613824
human3_lib1.final_cell_0050,acinar,inDrop,-11.823621,-7.2796717
human3_lib1.final_cell_0389,acinar,inDrop,-9.165702,-7.1030564
human3_lib4.final_cell_0636,acinar,inDrop,-10.321706,-6.067136
human3_lib1.final_cell_0131,acinar,inDrop,-10.652129,-6.604747
D30.4_81,acinar,celseq2,-9.78505,-8.629999
D31.7_11,acinar,celseq2,-9.176757,-8.256985
human3_lib3.final_cell_0094,acinar,inDrop,-10.918795,-5.8987284
human3_lib3.final_cell_0126,acinar,inDrop,-9.960518,-5.8210497
D31.8_11,acinar,celseq2,-10.701407,-5.6359677
human3_lib2.final_cell_0466,acinar,inDrop,-11.065664,-7.482129
human3_lib1.final_cell_0360,acinar,inDrop,-11.896002,-7.0233
D31.5_4,acinar,celseq2,-8.982049,-6.384156
human3_lib4.final_cell_0005,acinar,inDrop,-7.1721444,-6.8446555
human3_lib3.final_cell_0060,acinar,inDrop,-10.160153,-8.326995
human3_lib3.final_cell_0162,acinar,inDrop,-10.447237,-6.3387785
human3_lib4.final_cell_0355,acinar,inDrop,-12.419837,-7.0380154
human3_lib2.final_cell_0226,acinar,inDrop,-10.371642,-7.0012956
D28.5_54,acinar,celseq2,-12.3445425,-6.9080067
HP1506401_B5,acinar,smartseq2,-9.070758,-6.1618104
human3_lib3.final_cell_0268,acinar,inDrop,-10.632081,-5.926091
human3_lib2.final_cell_0421,acinar,inDrop,-9.282822,-6.133336
human3_lib4.final_cell_0111,acinar,inDrop,-11.642636,-7.4690723
human3_lib3.final_cell_0072,acinar,inDrop,-12.503237,-7.060345
HP1525301T2D_F5,acinar,smartseq2,-11.59966,-6.486196
human3_lib2.final_cell_0093,acinar,inDrop,-9.793759,-6.2764683
human3_lib4.final_cell_0371,acinar,inDrop,-11.046655,-8.465552
D30.2_1,acinar,celseq2,-10.571388,-6.140188
human3_lib3.final_cell_0047,acinar,inDrop,-12.735181,-7.3968706
HP1506401_N15,acinar,smartseq2,-9.030703,-7.579284
human3_lib3.final_cell_0272,acinar,inDrop,-9.255513,-8.467172
human3_lib4.final_cell_0008,acinar,inDrop,-11.939692,-6.72963
human3_lib4.final_cell_0549,acinar,inDrop,-10.165019,-5.8270235
human3_lib4.final_cell_0020,acinar,inDrop,-10.253088,-7.3043327
HP1506401_L11,acinar,smartseq2,-10.550479,-6.007639
human3_lib2.final_cell_0078,acinar,inDrop,-10.244397,-6.692787
human3_lib4.final_cell_0207,acinar,inDrop,-11.421345,-7.3292017
human3_lib1.final_cell_0063,acinar,inDrop,-9.487215,-6.643927
human3_lib2.final_cell_0090,acinar,inDrop,-8.699459,-7.6777806
human3_lib1.final_cell_0014,acinar,inDrop,-10.407372,-6.11037
human3_lib4.final_cell_0065,acinar,inDrop,-8.760391,-6.2517066
human3_lib3.final_cell_0004,acinar,inDrop,-9.565339,-8.512805
HP1506401_P17,acinar,smartseq2,-12.802608,-7.330805
human3_lib3.final_cell_0089,acinar,inDrop,-11.01478,-6.234854
human2_lib2.final_cell_0154,acinar,inDrop,-11.532568,-6.7855115
HP1506401_G14,acinar,smartseq2,-10.524819,-8.521859
D28.1_87,acinar,celseq2,-11.348029,-7.1801376
human3_lib2.final_cell_0076,acinar,inDrop,-11.928537,-7.633206
HP1506401_O18,acinar,smartseq2,-11.160897,-6.9853144
human3_lib1.final_cell_0195,acinar,inDrop,-9.561136,-7.9888406
D28.3_31,acinar,celseq2,-8.801168,-6.182821
HP1525301T2D_D10,acinar,smartseq2,-10.346919,-7.6934886
human3_lib3.final_cell_0646,acinar,inDrop,-8.134557,-6.7823467
HP1508501T2D_O7,acinar,smartseq2,-9.814769,-6.579835
human3_lib2.final_cell_0608,acinar,inDrop,-8.946419,-8.037645
human1_lib1.final_cell_0012,acinar,inDrop,-10.168583,-6.299529
D30.2_17,acinar,celseq2,-8.745501,-7.11976
D30.3_45,acinar,celseq2,-11.118806,-6.070158
human3_lib4.final_cell_0043,acinar,inDrop,-10.550869,-8.508237
human3_lib2.final_cell_0213,acinar,inDrop,-10.7449665,-5.708825
AZ_H10,acinar,smartseq2,-12.313441,-7.0162067
human3_lib2.final_cell_0033,acinar,inDrop,-10.783841,-7.1881604
human3_lib2.final_cell_0052,acinar,inDrop,-11.936282,-7.367442
human3_lib4.final_cell_0407,acinar,inDrop,-13.019534,-7.631034
human3_lib3.final_cell_0207,acinar,inDrop,-9.811293,-7.9310617
human3_lib1.final_cell_0011,acinar,inDrop,-10.633298,-6.3923507
human3_lib3.final_cell_0355,acinar,inDrop,-6.6921062,-7.587891
D31.3_40,acinar,celseq2,-9.18773,-6.125275
HP1506401_N1,acinar,smartseq2,-9.819514,-5.92625
D28.4_86,acinar,celseq2,-11.429623,-6.472749
human3_lib1.final_cell_0057,acinar,inDrop,-9.126612,-6.0717955
human3_lib4.final_cell_0056,acinar,inDrop,-11.959717,-7.9036317
human3_lib1.final_cell_0560,acinar,inDrop,-8.621504,-7.7340465
human3_lib1.final_cell_0440,acinar,inDrop,-10.220341,-5.7999887
human3_lib3.final_cell_0406,acinar,inDrop,-9.311921,-7.393459
human3_lib2.final_cell_0469,acinar,inDrop,-8.825309,-7.452575
HP1502401_E20,acinar,smartseq2,-9.949228,-6.345438
human3_lib2.final_cell_0119,acinar,inDrop,-9.473409,-7.451232
HP1526901T2D_N4,acinar,smartseq2,-13.015473,-7.5524006
D28.2_42,acinar,celseq2,-10.603214,-5.85984
human3_lib2.final_cell_0486,acinar,inDrop,-12.895602,-7.752176
D30.2_43,acinar,celseq2,-9.479359,-7.6649613
human3_lib1.final_cell_0196,acinar,inDrop,-12.088279,-7.2737875
human3_lib1.final_cell_0119,acinar,inDrop,-11.572655,-7.829498
human3_lib4.final_cell_0418,acinar,inDrop,-11.584404,-7.162466
HP1525301T2D_C7,acinar,smartseq2,-9.908317,-6.8811717
D31.8_27,acinar,celseq2,-9.955041,-8.00249
HP1508501T2D_N13,acinar,smartseq2,-8.940498,-7.2867045
human1_lib1.final_cell_0001,acinar,inDrop,-10.755507,-8.573756
human3_lib1.final_cell_0326,acinar,inDrop,-12.436244,-6.870045
human3_lib3.final_cell_0144,acinar,inDrop,-9.837357,-6.825341
human3_lib3.final_cell_0176,acinar,inDrop,-1.5315315,9.819484
human3_lib4.final_cell_0044,acinar,inDrop,-3.232528,9.982346
human3_lib2.final_cell_0260,acinar,inDrop,-2.4718504,9.968419
human3_lib2.final_cell_0097,acinar,inDrop,0.3927716,8.223397
human3_lib4.final_cell_0049,acinar,inDrop,-2.5516627,9.903828
human3_lib4.final_cell_0146,acinar,inDrop,-2.2258074,9.740863
human3_lib3.final_cell_0062,acinar,inDrop,0.63946277,8.349793
HP1506401_E18,acinar,smartseq2,-0.6354686,8.832428
human3_lib1.final_cell_0084,acinar,inDrop,0.58597976,7.0829
human1_lib3.final_cell_0143,acinar,inDrop,-2.9159465,9.992355
human1_lib2.final_cell_0278,acinar,inDrop,-2.7438753,10.050285
human3_lib3.final_cell_0192,acinar,inDrop,0.49587086,8.6772585
human3_lib1.final_cell_0082,acinar,inDrop,-1.4065465,9.593762
human3_lib4.final_cell_0029,acinar,inDrop,-1.502168,9.438427
human1_lib3.final_cell_0447,acinar,inDrop,-1.3496331,9.664987
human3_lib3.final_cell_0453,acinar,inDrop,-0.26809636,8.440869
human3_lib3.final_cell_0610,acinar,inDrop,-1.3601851,9.740494
human1_lib2.final_cell_0005,acinar,inDrop,-1.0573167,9.618039
human3_lib4.final_cell_0142,acinar,inDrop,0.5392215,8.546346
HP1506401_M8,acinar,smartseq2,0.83660215,7.699119
human3_lib3.final_cell_0203,acinar,inDrop,0.5453063,6.924868
human1_lib3.final_cell_0541,acinar,inDrop,0.36491904,8.55224
human3_lib3.final_cell_0029,acinar,inDrop,-1.2949854,9.889088
D28.4_54,acinar,celseq2,0.051891997,8.355035
D28.4_67,acinar,celseq2,0.0374115,8.107887
D28.2_87,acinar,celseq2,1.016225,8.387962
D28.7_62,acinar,celseq2,0.77647233,8.56873
human3_lib1.final_cell_0197,acinar,inDrop,-0.76888734,9.271587
HP1508501T2D_D18,acinar,smartseq2,-1.6781577,9.600168
human3_lib2.final_cell_0158,acinar,inDrop,0.42313626,8.816678
HP1504101T2D_K19,acinar,smartseq2,0.56334186,8.07153
human3_lib4.final_cell_0270,acinar,inDrop,-3.1164937,10.133937
human3_lib3.final_cell_0096,acinar,inDrop,-0.8880412,9.102755
human3_lib3.final_cell_0473,acinar,inDrop,-3.0161583,9.952902
human3_lib4.final_cell_0665,acinar,inDrop,0.17747584,9.019692
human3_lib4.final_cell_0794,acinar,inDrop,0.72870255,7.932142
D29.7_49,acinar,celseq2,0.7287784,8.4104185
human3_lib2.final_cell_0017,acinar,inDrop,0.21221055,8.862653
human3_lib3.final_cell_0046,acinar,inDrop,-0.62667483,9.062952
human3_lib4.final_cell_0063,acinar,inDrop,-0.99951786,9.419215
human3_lib3.final_cell_0478,acinar,inDrop,-1.3675555,9.784795
human3_lib4.final_cell_0032,acinar,inDrop,-1.8770121,9.785195
human1_lib2.final_cell_0126,acinar,inDrop,-1.4149584,9.427241
HP1506401_C7,acinar,smartseq2,-3.2026737,9.948478
human3_lib1.final_cell_0078,acinar,inDrop,-2.892537,9.957716
human3_lib4.final_cell_0019,acinar,inDrop,-0.8459554,9.073562
human3_lib1.final_cell_0150,acinar,inDrop,-2.4184554,9.802791
human3_lib2.final_cell_0102,acinar,inDrop,-1.7439728,9.8958
human3_lib2.final_cell_0506,acinar,inDrop,0.82174397,7.7948384
human3_lib1.final_cell_0476,acinar,inDrop,-0.91075146,8.991095
human3_lib1.final_cell_0603,acinar,inDrop,-2.5337968,9.892743
HP1525301T2D_C23,acinar,smartseq2,-1.0984148,9.247436
human3_lib4.final_cell_0064,acinar,inDrop,-0.80098987,9.206708
D31.2_53,acinar,celseq2,0.6929189,7.4629173
human3_lib2.final_cell_0049,acinar,inDrop,-0.30781227,8.934358
human3_lib2.final_cell_0763,acinar,inDrop,-1.5238408,9.835122
human3_lib2.final_cell_0257,acinar,inDrop,0.62772113,7.131826
HP1526901T2D_I12,acinar,smartseq2,0.5356297,8.435342
human1_lib3.final_cell_0025,acinar,inDrop,-0.26977125,9.091917
human1_lib3.final_cell_0628,acinar,inDrop,-2.69771,9.94958
human3_lib4.final_cell_0006,acinar,inDrop,-3.000285,10.023013
human3_lib1.final_cell_0089,acinar,inDrop,1.3048719,10.005425
human3_lib1.final_cell_0419,acinar,inDrop,0.062065504,8.754292
human3_lib4.final_cell_0126,acinar,inDrop,-2.1175742,9.891516
human3_lib4.final_cell_0002,acinar,inDrop,0.057701036,8.59245
human3_lib2.final_cell_0039,acinar,inDrop,-0.40950647,8.554731
HP1506401_K6,acinar,smartseq2,-1.7526269,9.735494
D31.2_87,acinar,celseq2,-2.8632689,9.979368
D30.1_72,acinar,celseq2,-0.27136272,8.691746
human3_lib1.final_cell_0025,acinar,inDrop,0.24297805,8.021114
human3_lib4.final_cell_0106,acinar,inDrop,-3.1025674,9.952206
human3_lib2.final_cell_0023,acinar,inDrop,0.25370684,8.752918
D31.2_26,acinar,celseq2,-1.2364959,9.759143
HP1502401_M8,acinar,smartseq2,0.31345454,6.8771133
human3_lib3.final_cell_0795,acinar,inDrop,-0.560072,8.952717
human3_lib3.final_cell_0006,acinar,inDrop,0.6558002,8.702696
human3_lib1.final_cell_0625,acinar,inDrop,0.6573146,8.6722765
human3_lib4.final_cell_0342,acinar,inDrop,0.8536984,7.8725686
HP1506401_B6,acinar,smartseq2,-1.3935888,9.908237
D31.6_13,acinar,celseq2,0.57204366,8.682401
human3_lib2.final_cell_0235,acinar,inDrop,-0.7413755,9.056257
D31.3_23,acinar,celseq2,-1.238344,9.298587
HP1502401_K12,acinar,smartseq2,0.25429618,8.92301
human3_lib1.final_cell_0698,acinar,inDrop,-0.055966727,8.900714
human3_lib2.final_cell_0266,acinar,inDrop,-0.33834478,8.7671175
human3_lib3.final_cell_0664,acinar,inDrop,0.70650166,7.511196
human3_lib2.final_cell_0009,acinar,inDrop,0.68372697,7.861307
human3_lib1.final_cell_0168,acinar,inDrop,0.76877767,8.173638
HP1504101T2D_I6,acinar,smartseq2,0.7796716,8.532946
human3_lib3.final_cell_0467,acinar,inDrop,-1.3409199,9.539861
human1_lib3.final_cell_0007,acinar,inDrop,-1.8217759,9.711697
human3_lib3.final_cell_0056,acinar,inDrop,-2.777642,9.934098
human3_lib1.final_cell_0484,acinar,inDrop,0.13565105,8.6753025
human3_lib4.final_cell_0074,acinar,inDrop,-1.583473,-3.7229874
D31.7_9,acinar,celseq2,-2.1305923,-3.6303747
human3_lib1.final_cell_0732,acinar,inDrop,-1.3374645,3.9740562
human4_lib1.final_cell_0115,acinar,inDrop,-1.6373334,-2.9738498
human3_lib4.final_cell_0706,acinar,inDrop,-1.4738951,-0.28240925
human3_lib4.final_cell_0445,acinar,inDrop,-1.9771998,-2.1006417
human3_lib2.final_cell_0638,acinar,inDrop,-0.7730995,-0.1125945
human3_lib4.final_cell_0459,acinar,inDrop,-0.691358,0.12506811
human3_lib3.final_cell_0042,acinar,inDrop,-3.987476,2.7793436
human3_lib1.final_cell_0447,acinar,inDrop,-0.7212122,-4.31548
human3_lib4.final_cell_0170,acinar,inDrop,-2.7265077,0.26361167
D28.6_74,acinar,celseq2,-0.736583,-3.6161873
human3_lib4.final_cell_0356,acinar,inDrop,-1.2864025,-0.0441166
human1_lib3.final_cell_0508,acinar,inDrop,-2.2265043,3.7613196
human3_lib4.final_cell_0662,acinar,inDrop,0.37725934,-3.7233913
human3_lib3.final_cell_0536,acinar,inDrop,0.68508476,-3.8067565
