CellID,celltype,tech,UMAP1,UMAP2
HP1506401_N23,acinar,smartseq2,-12.045766,-4.392423
D28.3_51,acinar,celseq2,-10.854687,-4.4141526
human3_lib2.final_cell_0134,acinar,inDrop,11.817617,11.432626
human1_lib2.final_cell_0582,acinar,inDrop,10.381121,12.234868
D28.5_37,acinar,celseq2,-11.796414,-5.517095
human3_lib1.final_cell_0212,acinar,inDrop,10.687456,12.705804
D28.3_90,acinar,celseq2,-12.444675,-5.7408295
human3_lib2.final_cell_0675,acinar,inDrop,10.088435,10.920181
D31.1_21,acinar,celseq2,-11.5307865,-5.1647067
human3_lib3.final_cell_0205,acinar,inDrop,10.607802,10.529185
human3_lib4.final_cell_0184,acinar,inDrop,11.1796055,11.3809185
human3_lib3.final_cell_0079,acinar,inDrop,9.933823,10.113146
human3_lib2.final_cell_0060,acinar,inDrop,11.112264,11.275193
human3_lib1.final_cell_0204,acinar,inDrop,10.3709,10.07251
HP1506401_N9,acinar,smartseq2,-12.511385,-5.54069
HP1526901T2D_H2,acinar,smartseq2,-10.76749,-4.181167
human3_lib4.final_cell_0070,acinar,inDrop,9.472181,10.797543
human3_lib3.final_cell_0415,acinar,inDrop,9.739587,10.584391
HP1525301T2D_F10,acinar,smartseq2,-10.810949,-4.0069766
D31.5_69,acinar,celseq2,-10.851638,-4.3557463
human3_lib3.final_cell_0208,acinar,inDrop,11.576518,11.05825
human3_lib1.final_cell_0038,acinar,inDrop,10.319281,10.394662
human3_lib4.final_cell_0533,acinar,inDrop,10.233766,11.821583
human1_lib3.final_cell_0231,acinar,inDrop,10.978141,12.35827
HP1504101T2D_C11,acinar,smartseq2,-11.371522,-3.771801
human3_lib3.final_cell_0066,acinar,inDrop,11.622555,11.509916
human3_lib4.final_cell_0108,acinar,inDrop,10.054491,10.467248
D30.7_1,acinar,celseq2,-11.518758,-4.699341
human3_lib3.final_cell_0301,acinar,inDrop,11.294048,10.396728
human3_lib4.final_cell_0149,acinar,inDrop,11.488324,12.891686
HP1508501T2D_B14,acinar,smartseq2,-11.537656,-4.194637
human3_lib4.final_cell_0003,acinar,inDrop,12.133739,11.627643
human3_lib3.final_cell_0266,acinar,inDrop,11.129418,10.529241
human3_lib1.final_cell_0373,acinar,inDrop,11.525574,12.847297
D30.7_24,acinar,celseq2,-10.68116,-4.5923576
human3_lib1.final_cell_0172,acinar,inDrop,9.365136,10.518147
human3_lib2.final_cell_0003,acinar,inDrop,10.679645,12.205301
AZ_F6,acinar,smartseq2,-11.904638,-5.0882874
HP1508501T2D_I10,acinar,smartseq2,-11.501195,-3.8873398
human3_lib3.final_cell_0166,acinar,inDrop,10.704791,11.930849
human3_lib2.final_cell_0101,acinar,inDrop,10.163986,10.096331
HP1508501T2D_G17,acinar,smartseq2,-11.347008,-4.838779
HP1525301T2D_L5,acinar,smartseq2,-10.727149,-4.526239
human3_lib2.final_cell_0277,acinar,inDrop,9.474612,10.811415
D28.6_63,acinar,celseq2,-11.207341,-5.12091
human3_lib3.final_cell_0045,acinar,inDrop,11.573792,12.082939
HP1502401_G18,acinar,smartseq2,-10.622101,-4.7514076
human3_lib1.final_cell_0483,acinar,inDrop,10.534714,11.159165
human3_lib4.final_cell_0575,acinar,inDrop,11.305228,12.877372
human3_lib4.final_cell_0519,acinar,inDrop,11.357708,12.758783
human3_lib4.final_cell_0512,acinar,inDrop,10.112711,11.313861
human3_lib4.final_cell_0615,acinar,inDrop,11.645239,10.9004345
human3_lib4.final_cell_0555,acinar,inDrop,11.083691,10.67586
human3_lib3.final_cell_0803,acinar,inDrop,9.962077,11.161795
human3_lib1.final_cell_0013,acinar,inDrop,11.491833,10.637902
D31.2_75,acinar,celseq2,-12.05544,-5.2214
HP1506401_B14,acinar,smartseq2,-12.551149,-5.4959636
human3_lib2.final_cell_0006,acinar,inDrop,11.498156,10.754205
human3_lib1.final_cell_0300,acinar,inDrop,11.390988,12.932768
D30.3_91,acinar,celseq2,-10.476522,-4.6935062
human3_lib4.final_cell_0155,acinar,inDrop,10.831347,11.777797
human3_lib1.final_cell_0307,acinar,inDrop,10.04826,9.792909
human3_lib3.final_cell_0551,acinar,inDrop,10.684496,12.366098
human3_lib2.final_cell_0069,acinar,inDrop,10.41684,9.897802
human3_lib3.final_cell_0111,acinar,inDrop,10.777839,10.315672
human3_lib4.final_cell_0087,acinar,inDrop,10.385739,10.499326
human3_lib2.final_cell_0299,acinar,inDrop,11.292541,12.738658
human3_lib2.final_cell_0108,acinar,inDrop,9.698425,11.099056
HP1506401_J2,acinar,smartseq2,-11.743177,-4.0023174
D31.5_70,acinar,celseq2,-11.834083,-5.450791
human3_lib1.final_cell_0214,acinar,inDrop,11.481796,11.365043
human3_lib2.final_cell_0107,acinar,inDrop,10.997762,11.703658
human3_lib4.final_cell_0742,acinar,inDrop,10.470222,12.037701
human1_lib3.final_cell_0043,acinar,inDrop,10.346356,11.284892
human3_lib1.final_cell_0035,acinar,inDrop,10.416246,12.171168
human3_lib3.final_cell_0685,acinar,inDrop,10.557283,11.899872
human1_lib3.final_cell_0469,acinar,inDrop,9.866944,7.74866
HP1502401_C1,acinar,smartseq2,-10.796818,-3.7537208
HP1506401_N5,acinar,smartseq2,-12.551167,-5.6248064
D31.7_77,acinar,celseq2,-11.542143,-5.3824635
human1_lib1.final_cell_0436,acinar,inDrop,10.93697,12.191369
D31.6_9,acinar,celseq2,-10.62981,-4.696517
human3_lib2.final_cell_0020,acinar,inDrop,10.14787,10.125067
human3_lib2.final_cell_0180,acinar,inDrop,10.981152,12.77909
human3_lib3.final_cell_0139,acinar,inDrop,9.475535,11.0186405
D28.3_25,acinar,celseq2,-11.404695,-5.4268746
human3_lib1.final_cell_0268,acinar,inDrop,10.893302,11.436271
human3_lib4.final_cell_0746,acinar,inDrop,11.909013,11.8415575
human3_lib1.final_cell_0006,acinar,inDrop,9.808167,9.8423195
human3_lib3.final_cell_0227,acinar,inDrop,11.26491,10.224447
human3_lib3.final_cell_0059,acinar,inDrop,10.508594,10.054772
HP1502401_J2,acinar,smartseq2,-10.524482,-4.624736
human3_lib2.final_cell_0135,acinar,inDrop,10.083352,10.013662
D28.7_51,acinar,celseq2,-11.276078,-4.8984113
HP1506401_L22,acinar,smartseq2,-12.972976,-6.041914
D31.4_70,acinar,celseq2,-11.716715,-4.4063964
human3_lib2.final_cell_0027,acinar,inDrop,10.339321,10.236708
human3_lib2.final_cell_0019,acinar,inDrop,12.067396,11.526637
human3_lib4.final_cell_0783,acinar,inDrop,10.391173,11.943299
D31.6_53,acinar,celseq2,-10.954777,-4.451054
human3_lib2.final_cell_0586,acinar,inDrop,10.80761,12.25019
D28.4_63,acinar,celseq2,-12.616289,-5.7643194
D28.3_91,acinar,celseq2,-11.356985,-4.888026
HP1508501T2D_F21,acinar,smartseq2,-10.71018,-4.625121
human1_lib2.final_cell_0616,acinar,inDrop,10.871691,12.293797
human3_lib2.final_cell_0082,acinar,inDrop,12.17148,10.748751
human3_lib1.final_cell_0022,acinar,inDrop,11.85573,12.083474
human1_lib3.final_cell_0020,acinar,inDrop,12.176008,10.906155
human3_lib3.final_cell_0243,acinar,inDrop,11.330539,11.221744
human3_lib4.final_cell_0195,acinar,inDrop,11.945827,11.376214
HP1508501T2D_A11,acinar,smartseq2,-11.18083,-4.7642837
D31.3_73,acinar,celseq2,-11.791358,-5.556443
human3_lib3.final_cell_0019,acinar,inDrop,11.165505,12.538511
human3_lib4.final_cell_0131,acinar,inDrop,10.574841,10.633529
human3_lib3.final_cell_0157,acinar,inDrop,10.265663,11.675488
human3_lib3.final_cell_0241,acinar,inDrop,11.431743,11.095151
human1_lib1.final_cell_0029,acinar,inDrop,11.513032,12.59871
human3_lib3.final_cell_0031,acinar,inDrop,11.826812,11.890675
HP1526901T2D_K17,acinar,smartseq2,-11.062219,-4.435886
D28.4_4,acinar,celseq2,-11.149648,-4.156054
HP1506401_O21,acinar,smartseq2,-12.200964,-4.95517
D31.6_21,acinar,celseq2,-12.963828,-6.0558195
human3_lib3.final_cell_0651,acinar,inDrop,9.919714,7.9308605
human1_lib3.final_cell_0600,acinar,inDrop,9.647454,10.869645
human3_lib1.final_cell_0439,acinar,inDrop,10.887431,12.404209
human3_lib3.final_cell_0068,acinar,inDrop,10.265221,10.566728
human1_lib2.final_cell_0404,acinar,inDrop,10.329266,12.271162
D30.5_36,acinar,celseq2,-11.019192,-3.7429295
human3_lib4.final_cell_0039,acinar,inDrop,10.352805,10.150861
D28.5_77,acinar,celseq2,-11.271045,-5.0902257
human3_lib2.final_cell_0800,acinar,inDrop,10.104946,11.428242
D30.8_63,acinar,celseq2,-10.514089,-4.067699
human3_lib2.final_cell_0174,acinar,inDrop,10.943533,10.908151
human3_lib4.final_cell_0076,acinar,inDrop,11.258834,12.338795
human1_lib2.final_cell_0111,acinar,inDrop,9.761786,11.111358
human3_lib4.final_cell_0080,acinar,inDrop,10.648118,10.747491
human3_lib1.final_cell_0050,acinar,inDrop,11.158375,11.262787
human3_lib1.final_cell_0389,acinar,inDrop,11.174293,12.737719
human3_lib4.final_cell_0636,acinar,inDrop,9.760139,7.3799276
human3_lib1.final_cell_0131,acinar,inDrop,11.33706,10.767812
D30.4_81,acinar,celseq2,-12.874476,-5.825622
D31.7_11,acinar,celseq2,-11.39468,-5.3733563
human3_lib3.final_cell_0094,acinar,inDrop,11.793844,11.779338
human3_lib3.final_cell_0126,acinar,inDrop,11.282608,11.72683
D31.8_11,acinar,celseq2,-10.6773,-5.074217
human3_lib2.final_cell_0466,acinar,inDrop,10.302134,9.982675
human3_lib1.final_cell_0360,acinar,inDrop,10.119223,11.814724
D31.5_4,acinar,celseq2,-11.31495,-5.0299053
human3_lib4.final_cell_0005,acinar,inDrop,11.587511,12.066137
human3_lib3.final_cell_0060,acinar,inDrop,10.372252,10.381027
human3_lib3.final_cell_0162,acinar,inDrop,11.6418,12.657841
human3_lib4.final_cell_0355,acinar,inDrop,10.661677,11.780808
human3_lib2.final_cell_0226,acinar,inDrop,10.968483,10.326194
D28.5_54,acinar,celseq2,-11.140887,-5.3098083
HP1506401_B5,acinar,smartseq2,-11.797763,-4.059569
human3_lib3.final_cell_0268,acinar,inDrop,11.868684,11.290998
human3_lib2.final_cell_0421,acinar,inDrop,11.606793,12.620984
human3_lib4.final_cell_0111,acinar,inDrop,12.090458,11.131443
human3_lib3.final_cell_0072,acinar,inDrop,10.25657,11.132864
HP1525301T2D_F5,acinar,smartseq2,-11.016249,-3.7116814
human3_lib2.final_cell_0093,acinar,inDrop,12.128105,11.310754
human3_lib4.final_cell_0371,acinar,inDrop,9.855758,11.07228
D30.2_1,acinar,celseq2,-11.750485,-5.485397
human3_lib3.final_cell_0047,acinar,inDrop,11.6605625,10.87015
HP1506401_N15,acinar,smartseq2,-12.517736,-5.630467
human3_lib3.final_cell_0272,acinar,inDrop,10.237738,11.440694
human3_lib4.final_cell_0008,acinar,inDrop,10.916218,10.280866
human3_lib4.final_cell_0549,acinar,inDrop,9.554482,10.662581
human3_lib4.final_cell_0020,acinar,inDrop,11.798343,11.19232
HP1506401_L11,acinar,smartseq2,-12.33748,-5.531701
human3_lib2.final_cell_0078,acinar,inDrop,10.78322,10.532414
human3_lib4.final_cell_0207,acinar,inDrop,11.5088825,12.582931
human3_lib1.final_cell_0063,acinar,inDrop,10.710638,11.053723
human3_lib2.final_cell_0090,acinar,inDrop,10.302739,11.228783
human3_lib1.final_cell_0014,acinar,inDrop,11.177093,10.443114
human3_lib4.final_cell_0065,acinar,inDrop,11.934939,11.376483
human3_lib3.final_cell_0004,acinar,inDrop,11.214713,11.397009
HP1506401_P17,acinar,smartseq2,-12.75716,-5.872387
human3_lib3.final_cell_0089,acinar,inDrop,10.827037,12.152679
human2_lib2.final_cell_0154,acinar,inDrop,11.360186,7.5941415
HP1506401_G14,acinar,smartseq2,-12.288957,-4.911624
D28.1_87,acinar,celseq2,-12.47683,-5.5529103
human3_lib2.final_cell_0076,acinar,inDrop,10.022803,10.40791
HP1506401_O18,acinar,smartseq2,-12.483469,-5.614243
human3_lib1.final_cell_0195,acinar,inDrop,11.016616,11.262342
D28.3_31,acinar,celseq2,-12.820276,-5.9175215
HP1525301T2D_D10,acinar,smartseq2,-10.930329,-4.703045
human3_lib3.final_cell_0646,acinar,inDrop,10.192755,11.4949045
HP1508501T2D_O7,acinar,smartseq2,-11.224431,-4.8096256
human3_lib2.final_cell_0608,acinar,inDrop,9.422481,10.665127
human1_lib1.final_cell_0012,acinar,inDrop,12.144413,11.559932
D30.2_17,acinar,celseq2,-10.874562,-3.9159195
D30.3_45,acinar,celseq2,-10.493858,-5.039333
human3_lib4.final_cell_0043,acinar,inDrop,11.74041,12.063559
human3_lib2.final_cell_0213,acinar,inDrop,11.44959,11.574161
AZ_H10,acinar,smartseq2,-11.219833,-3.8291512
human3_lib2.final_cell_0033,acinar,inDrop,11.676303,11.433072
human3_lib2.final_cell_0052,acinar,inDrop,10.504453,10.102381
human3_lib4.final_cell_0407,acinar,inDrop,9.514905,10.657656
human3_lib3.final_cell_0207,acinar,inDrop,10.853434,10.367653
human3_lib1.final_cell_0011,acinar,inDrop,11.860239,11.061502
human3_lib3.final_cell_0355,acinar,inDrop,11.799414,11.057429
D31.3_40,acinar,celseq2,-11.439887,-5.0262704
HP1506401_N1,acinar,smartseq2,-11.865905,-4.1804743
D28.4_86,acinar,celseq2,-12.114899,-4.970368
human3_lib1.final_cell_0057,acinar,inDrop,9.880461,10.924295
human3_lib4.final_cell_0056,acinar,inDrop,11.245546,12.933632
human3_lib1.final_cell_0560,acinar,inDrop,10.680991,12.343867
human3_lib1.final_cell_0440,acinar,inDrop,10.318262,12.299529
human3_lib3.final_cell_0406,acinar,inDrop,9.921214,11.229389
human3_lib2.final_cell_0469,acinar,inDrop,11.3195915,12.887282
HP1502401_E20,acinar,smartseq2,-10.628982,-4.44077
human3_lib2.final_cell_0119,acinar,inDrop,11.827682,11.396949
HP1526901T2D_N4,acinar,smartseq2,-11.602068,-4.775984
D28.2_42,acinar,celseq2,-12.042453,-4.8142653
human3_lib2.final_cell_0486,acinar,inDrop,10.581645,12.264721
D30.2_43,acinar,celseq2,-10.777272,-4.9583964
human3_lib1.final_cell_0196,acinar,inDrop,11.542646,11.9881525
human3_lib1.final_cell_0119,acinar,inDrop,10.704254,11.16662
human3_lib4.final_cell_0418,acinar,inDrop,10.988468,12.724651
HP1525301T2D_C7,acinar,smartseq2,-10.891281,-3.7059178
D31.8_27,acinar,celseq2,-10.915826,-5.2443056
HP1508501T2D_N13,acinar,smartseq2,-11.526321,-4.164485
human1_lib1.final_cell_0001,acinar,inDrop,11.2317705,11.908494
human3_lib1.final_cell_0326,acinar,inDrop,10.257368,10.919979
human3_lib3.final_cell_0144,acinar,inDrop,10.341972,11.208983
human3_lib3.final_cell_0176,acinar,inDrop,10.094975,10.112336
human3_lib4.final_cell_0044,acinar,inDrop,9.632644,10.345416
human3_lib2.final_cell_0260,acinar,inDrop,10.76405,12.684106
human3_lib2.final_cell_0097,acinar,inDrop,12.138122,11.947573
human3_lib4.final_cell_0049,acinar,inDrop,10.606763,10.176822
human3_lib4.final_cell_0146,acinar,inDrop,9.779231,10.686187
human3_lib3.final_cell_0062,acinar,inDrop,10.468024,11.360521
HP1506401_E18,acinar,smartseq2,-11.942202,-4.2319465
human3_lib1.final_cell_0084,acinar,inDrop,12.039203,11.720384
human1_lib3.final_cell_0143,acinar,inDrop,11.898268,11.047597
human1_lib2.final_cell_0278,acinar,inDrop,11.142449,12.810863
human3_lib3.final_cell_0192,acinar,inDrop,10.681266,11.223173
human3_lib1.final_cell_0082,acinar,inDrop,9.633238,10.969831
human3_lib4.final_cell_0029,acinar,inDrop,9.792825,10.100306
human1_lib3.final_cell_0447,acinar,inDrop,11.11764,12.222177
human3_lib3.final_cell_0453,acinar,inDrop,11.437962,12.82274
human3_lib3.final_cell_0610,acinar,inDrop,10.671593,12.462356
human1_lib2.final_cell_0005,acinar,inDrop,11.391334,11.321353
human3_lib4.final_cell_0142,acinar,inDrop,11.078576,11.793478
HP1506401_M8,acinar,smartseq2,-11.759436,-4.9011
human3_lib3.final_cell_0203,acinar,inDrop,9.867345,11.550893
human1_lib3.final_cell_0541,acinar,inDrop,9.560099,10.698499
human3_lib3.final_cell_0029,acinar,inDrop,10.158715,10.85721
D28.4_54,acinar,celseq2,-11.702178,-4.075973
D28.4_67,acinar,celseq2,-10.710379,-4.784894
D28.2_87,acinar,celseq2,-11.552623,-4.3678255
D28.7_62,acinar,celseq2,-10.710058,-4.2667885
human3_lib1.final_cell_0197,acinar,inDrop,11.695715,11.301618
HP1508501T2D_D18,acinar,smartseq2,-11.093591,-3.8228588
human3_lib2.final_cell_0158,acinar,inDrop,11.715505,10.973756
HP1504101T2D_K19,acinar,smartseq2,-11.36377,-4.1661186
human3_lib4.final_cell_0270,acinar,inDrop,10.38436,10.516369
human3_lib3.final_cell_0096,acinar,inDrop,11.392896,11.724495
human3_lib3.final_cell_0473,acinar,inDrop,11.2418585,12.876332
human3_lib4.final_cell_0665,acinar,inDrop,11.546722,12.793375
human3_lib4.final_cell_0794,acinar,inDrop,11.186773,12.493036
D29.7_49,acinar,celseq2,-11.834276,-4.913319
human3_lib2.final_cell_0017,acinar,inDrop,9.929825,11.337064
human3_lib3.final_cell_0046,acinar,inDrop,11.523973,11.753197
human3_lib4.final_cell_0063,acinar,inDrop,11.977703,11.951964
human3_lib3.final_cell_0478,acinar,inDrop,12.119041,11.075138
human3_lib4.final_cell_0032,acinar,inDrop,10.780026,10.375437
human1_lib2.final_cell_0126,acinar,inDrop,10.271701,12.075986
HP1506401_C7,acinar,smartseq2,-11.572435,-4.2342114
human3_lib1.final_cell_0078,acinar,inDrop,11.356603,11.807076
human3_lib4.final_cell_0019,acinar,inDrop,9.531476,10.839801
human3_lib1.final_cell_0150,acinar,inDrop,10.167334,9.953666
human3_lib2.final_cell_0102,acinar,inDrop,11.325616,12.356671
human3_lib2.final_cell_0506,acinar,inDrop,10.393275,12.425313
human3_lib1.final_cell_0476,acinar,inDrop,9.939022,10.30469
human3_lib1.final_cell_0603,acinar,inDrop,10.070322,11.924047
HP1525301T2D_C23,acinar,smartseq2,-11.095489,-4.6487846
human3_lib4.final_cell_0064,acinar,inDrop,10.755088,11.416033
D31.2_53,acinar,celseq2,-10.87865,-4.8027387
human3_lib2.final_cell_0049,acinar,inDrop,10.8488655,11.435873
human3_lib2.final_cell_0763,acinar,inDrop,9.855288,11.073542
human3_lib2.final_cell_0257,acinar,inDrop,11.186339,11.915822
HP1526901T2D_I12,acinar,smartseq2,-10.806342,-4.2572184
human1_lib3.final_cell_0025,acinar,inDrop,10.55359,12.116874
human1_lib3.final_cell_0628,acinar,inDrop,11.465429,12.649636
human3_lib4.final_cell_0006,acinar,inDrop,9.767993,10.45202
human3_lib1.final_cell_0089,acinar,inDrop,11.778256,10.908845
human3_lib1.final_cell_0419,acinar,inDrop,11.111351,11.722788
human3_lib4.final_cell_0126,acinar,inDrop,11.919501,11.612821
human3_lib4.final_cell_0002,acinar,inDrop,10.397515,11.017246
human3_lib2.final_cell_0039,acinar,inDrop,10.454731,11.574908
HP1506401_K6,acinar,smartseq2,-11.688314,-3.8440588
D31.2_87,acinar,celseq2,-10.727926,-4.026694
D30.1_72,acinar,celseq2,-11.280342,-5.4828935
human3_lib1.final_cell_0025,acinar,inDrop,11.226155,10.487569
human3_lib4.final_cell_0106,acinar,inDrop,11.070803,11.090285
human3_lib2.final_cell_0023,acinar,inDrop,9.500267,10.939544
D31.2_26,acinar,celseq2,-12.938684,-6.033152
HP1502401_M8,acinar,smartseq2,-10.479162,-4.601883
human3_lib3.final_cell_0795,acinar,inDrop,10.298205,10.74983
human3_lib3.final_cell_0006,acinar,inDrop,10.271969,10.459695
human3_lib1.final_cell_0625,acinar,inDrop,9.955109,11.746835
human3_lib4.final_cell_0342,acinar,inDrop,10.940055,10.971329
HP1506401_B6,acinar,smartseq2,-11.507555,-4.5431876
D31.6_13,acinar,celseq2,-11.140066,-5.27394
human3_lib2.final_cell_0235,acinar,inDrop,9.907241,10.158915
D31.3_23,acinar,celseq2,-10.938385,-4.409098
HP1502401_K12,acinar,smartseq2,-10.377953,-4.4227667
human3_lib1.final_cell_0698,acinar,inDrop,11.685765,11.394773
human3_lib2.final_cell_0266,acinar,inDrop,9.620358,11.137817
human3_lib3.final_cell_0664,acinar,inDrop,11.018844,13.065151
human3_lib2.final_cell_0009,acinar,inDrop,10.367368,11.168565
human3_lib1.final_cell_0168,acinar,inDrop,11.721195,11.9491205
HP1504101T2D_I6,acinar,smartseq2,-11.387232,-4.1627054
human3_lib3.final_cell_0467,acinar,inDrop,10.835607,12.483797
human1_lib3.final_cell_0007,acinar,inDrop,11.014236,11.207935
human3_lib3.final_cell_0056,acinar,inDrop,11.307026,10.996531
human3_lib1.final_cell_0484,acinar,inDrop,11.575757,12.129261
human3_lib4.final_cell_0074,acinar,inDrop,10.158108,10.199179
D31.7_9,acinar,celseq2,-10.995764,-5.0193624
human3_lib1.final_cell_0732,acinar,inDrop,11.65861,12.475561
human4_lib1.final_cell_0115,acinar,inDrop,10.989328,9.526494
human3_lib4.final_cell_0706,acinar,inDrop,10.8117695,12.333587
human3_lib4.final_cell_0445,acinar,inDrop,10.183712,12.004595
human3_lib2.final_cell_0638,acinar,inDrop,10.656785,12.039635
human3_lib4.final_cell_0459,acinar,inDrop,10.370655,12.262083
human3_lib3.final_cell_0042,acinar,inDrop,10.760898,10.439601
human3_lib1.final_cell_0447,acinar,inDrop,11.477623,10.334041
human3_lib4.final_cell_0170,acinar,inDrop,12.211592,11.861133
D28.6_74,acinar,celseq2,-11.646492,-4.78596
human3_lib4.final_cell_0356,acinar,inDrop,10.006277,10.956433
human1_lib3.final_cell_0508,acinar,inDrop,10.054991,10.809541
human3_lib4.final_cell_0662,acinar,inDrop,10.270312,10.68932
human3_lib3.final_cell_0536,acinar,inDrop,10.117729,10.233825
human3_lib3.final_cell_0027,acinar,inDrop,11.643249,11.65966
D31.6_66,acinar,celseq2,-12.229372,-5.392062
human3_lib1.final_cell_0349,acinar,inDrop,11.95031,11.902353
human3_lib4.final_cell_0012,acinar,inDrop,11.053908,10.434491
D28.6_4,acinar,celseq2,-11.625224,-3.8714852
HP1506401_J14,acinar,smartseq2,-11.098995,-4.778891
D28.7_75,acinar,celseq2,-10.552632,-4.939249
human3_lib1.final_cell_0545,acinar,inDrop,9.687691,10.845984
D31.1_7,acinar,celseq2,-11.132601,-5.068506
human3_lib1.final_cell_0010,acinar,inDrop,10.869837,12.3866625
HP1525301T2D_C14,acinar,smartseq2,-11.178807,-5.2262206
human3_lib2.final_cell_0002,acinar,inDrop,10.724536,10.635967
human3_lib3.final_cell_0078,acinar,inDrop,10.415084,10.646206
D31.4_36,acinar,celseq2,-11.019155,-3.7933898
human3_lib1.final_cell_0015,acinar,inDrop,10.858258,11.166976
human3_lib2.final_cell_0026,acinar,inDrop,9.97215,11.1367035
human1_lib3.final_cell_0171,acinar,inDrop,11.545373,11.297799
human3_lib3.final_cell_0002,acinar,inDrop,10.320349,10.79618
