,celltype,tech,UMAP1,UMAP2
human3_lib3.final_cell_0062,acinar,inDrop,8.493355,-1.9364204
human3_lib1.final_cell_0084,acinar,inDrop,10.420241,-2.5596654
human1_lib3.final_cell_0143,acinar,inDrop,8.628936,-0.7080625
human1_lib2.final_cell_0278,acinar,inDrop,9.038293,-0.66003686
human3_lib3.final_cell_0192,acinar,inDrop,9.450724,-2.3790731
human3_lib1.final_cell_0082,acinar,inDrop,9.109366,-2.7730806
human3_lib4.final_cell_0029,acinar,inDrop,8.126916,-2.6372178
human1_lib3.final_cell_0447,acinar,inDrop,9.165065,-0.7954532
human3_lib3.final_cell_0453,acinar,inDrop,10.759097,-1.8477178
human3_lib3.final_cell_0610,acinar,inDrop,10.565934,-1.9068038
human1_lib2.final_cell_0005,acinar,inDrop,8.720149,-1.6374947
human3_lib4.final_cell_0142,acinar,inDrop,9.628696,-2.7201989
human3_lib3.final_cell_0203,acinar,inDrop,8.789581,-2.264086
human1_lib3.final_cell_0541,acinar,inDrop,7.9528446,-1.2404472
human3_lib3.final_cell_0029,acinar,inDrop,8.873544,-2.7602148
human3_lib1.final_cell_0197,acinar,inDrop,9.414225,-2.6208935
human3_lib2.final_cell_0158,acinar,inDrop,10.091896,-2.7919912
human3_lib4.final_cell_0270,acinar,inDrop,9.131834,-2.501127
human3_lib3.final_cell_0096,acinar,inDrop,10.346637,-2.4385386
human3_lib3.final_cell_0473,acinar,inDrop,10.39844,-1.574386
human3_lib4.final_cell_0665,acinar,inDrop,10.46792,-1.9977132
human3_lib4.final_cell_0794,acinar,inDrop,10.569695,-1.6321574
human3_lib2.final_cell_0017,acinar,inDrop,8.974214,-2.5244262
human3_lib3.final_cell_0046,acinar,inDrop,10.080428,-2.3604486
human3_lib4.final_cell_0063,acinar,inDrop,10.588887,-2.6427348
human3_lib3.final_cell_0478,acinar,inDrop,10.152284,-1.5352126
human3_lib4.final_cell_0032,acinar,inDrop,8.121894,-2.5620768
human1_lib2.final_cell_0126,acinar,inDrop,8.800113,-0.63253
human3_lib1.final_cell_0078,acinar,inDrop,10.25803,-2.7213762
human3_lib4.final_cell_0019,acinar,inDrop,7.970654,-2.0835485
human3_lib1.final_cell_0150,acinar,inDrop,8.405401,-2.5244644
human3_lib2.final_cell_0102,acinar,inDrop,9.833592,-1.9693608
human3_lib2.final_cell_0506,acinar,inDrop,10.422897,-1.4081513
human3_lib1.final_cell_0476,acinar,inDrop,8.453467,-1.8946308
human3_lib1.final_cell_0603,acinar,inDrop,9.8416815,-1.3643407
human3_lib4.final_cell_0064,acinar,inDrop,8.501397,-1.2798951
human3_lib2.final_cell_0049,acinar,inDrop,9.894697,-2.7672715
human3_lib2.final_cell_0763,acinar,inDrop,9.226566,-2.0137854
human3_lib2.final_cell_0257,acinar,inDrop,10.579262,-2.4170184
human1_lib3.final_cell_0025,acinar,inDrop,8.753322,-0.805545
human1_lib3.final_cell_0628,acinar,inDrop,9.115863,-0.9319507
human3_lib4.final_cell_0006,acinar,inDrop,7.870432,-2.394138
human3_lib1.final_cell_0089,acinar,inDrop,9.424289,-3.031041
human3_lib1.final_cell_0419,acinar,inDrop,10.182517,-1.4431454
human3_lib4.final_cell_0126,acinar,inDrop,9.655921,-2.5330985
human3_lib4.final_cell_0002,acinar,inDrop,9.053934,-2.5451849
human3_lib2.final_cell_0039,acinar,inDrop,9.76067,-2.286281
human3_lib1.final_cell_0025,acinar,inDrop,9.461182,-2.8434727
human3_lib4.final_cell_0106,acinar,inDrop,9.952102,-2.672361
human3_lib2.final_cell_0023,acinar,inDrop,8.070551,-2.4764075
human3_lib3.final_cell_0795,acinar,inDrop,9.009667,-2.2638454
human3_lib3.final_cell_0006,acinar,inDrop,8.510261,-2.5573945
human3_lib1.final_cell_0625,acinar,inDrop,9.243552,-1.6999465
human3_lib4.final_cell_0342,acinar,inDrop,8.481724,-1.9015899
human3_lib2.final_cell_0235,acinar,inDrop,8.434667,-1.8627158
human3_lib1.final_cell_0698,acinar,inDrop,10.214722,-1.3134547
human3_lib2.final_cell_0266,acinar,inDrop,8.685493,-2.6961703
human3_lib3.final_cell_0664,acinar,inDrop,10.254944,-1.2570544
human3_lib2.final_cell_0009,acinar,inDrop,9.349315,-2.694183
human3_lib1.final_cell_0168,acinar,inDrop,10.507491,-2.579613
human3_lib3.final_cell_0467,acinar,inDrop,10.325327,-1.7149558
human1_lib3.final_cell_0007,acinar,inDrop,8.530213,-1.1942927
human3_lib3.final_cell_0056,acinar,inDrop,8.81435,-1.5880016
human3_lib1.final_cell_0484,acinar,inDrop,10.304247,-1.8573595
human3_lib4.final_cell_0074,acinar,inDrop,8.044417,-2.3957021
human3_lib1.final_cell_0732,acinar,inDrop,10.752102,-1.6817174
human4_lib1.final_cell_0115,acinar,inDrop,8.037022,-0.8459135
human3_lib4.final_cell_0706,acinar,inDrop,9.867386,-1.7075682
human3_lib4.final_cell_0445,acinar,inDrop,9.942964,-1.6367047
human3_lib2.final_cell_0638,acinar,inDrop,9.834682,-1.7992474
human3_lib4.final_cell_0459,acinar,inDrop,10.539662,-1.9034606
human3_lib3.final_cell_0042,acinar,inDrop,9.122223,-2.9398506
human3_lib1.final_cell_0447,acinar,inDrop,8.588955,-1.8330392
human3_lib4.final_cell_0170,acinar,inDrop,10.681113,-2.7822685
human3_lib4.final_cell_0356,acinar,inDrop,9.10975,-2.4325047
human1_lib3.final_cell_0508,acinar,inDrop,8.484567,-0.8639625
human3_lib4.final_cell_0662,acinar,inDrop,9.175748,-2.3134294
human3_lib3.final_cell_0536,acinar,inDrop,8.771323,-2.4345865
human3_lib3.final_cell_0027,acinar,inDrop,10.024893,-2.3948967
human3_lib1.final_cell_0349,acinar,inDrop,10.643077,-2.4041545
human3_lib4.final_cell_0012,acinar,inDrop,8.406336,-2.7111592
human3_lib1.final_cell_0545,acinar,inDrop,8.920742,-2.3299413
human3_lib1.final_cell_0010,acinar,inDrop,9.807856,-2.5722587
human3_lib2.final_cell_0002,acinar,inDrop,8.753857,-2.6739366
human3_lib3.final_cell_0078,acinar,inDrop,8.696356,-2.6816168
human3_lib1.final_cell_0015,acinar,inDrop,8.839364,-2.3723457
human3_lib2.final_cell_0026,acinar,inDrop,8.7450485,-2.3471508
human1_lib3.final_cell_0171,acinar,inDrop,8.486893,-0.7014548
human3_lib3.final_cell_0002,acinar,inDrop,8.470642,-2.6531172
human1_lib3.final_cell_0001,acinar,inDrop,8.898826,-0.8095201
human3_lib1.final_cell_0181,acinar,inDrop,8.632959,-1.5862651
human2_lib1.final_cell_0050,activated_stellate,inDrop,-8.185525,3.5273325
human1_lib3.final_cell_0313,activated_stellate,inDrop,-7.641305,4.10219
human1_lib3.final_cell_0288,activated_stellate,inDrop,-7.4901586,3.9839706
human3_lib1.final_cell_0747,activated_stellate,inDrop,-6.7259846,4.944175
human1_lib3.final_cell_0005,activated_stellate,inDrop,-7.6547494,3.8990836
human1_lib3.final_cell_0151,activated_stellate,inDrop,-7.594819,3.9954615
human4_lib1.final_cell_0493,activated_stellate,inDrop,-6.6861334,4.075223
human4_lib3.final_cell_0644,activated_stellate,inDrop,-7.6120434,4.1213746
human3_lib4.final_cell_0832,activated_stellate,inDrop,-5.495572,3.0888128
human4_lib3.final_cell_0590,activated_stellate,inDrop,-7.850372,4.002752
human1_lib3.final_cell_0013,activated_stellate,inDrop,-7.30636,3.8850596
human3_lib3.final_cell_0516,activated_stellate,inDrop,-7.0980916,4.7475286
human4_lib3.final_cell_0469,activated_stellate,inDrop,-7.6053295,3.9434881
human2_lib3.final_cell_0100,activated_stellate,inDrop,-8.041108,3.6514037
human2_lib3.final_cell_0488,activated_stellate,inDrop,-7.9707003,3.5688426
human1_lib1.final_cell_0046,activated_stellate,inDrop,-7.3645544,4.1334662
human4_lib1.final_cell_0030,activated_stellate,inDrop,-7.444347,3.9363134
human2_lib2.final_cell_0308,activated_stellate,inDrop,-8.263411,3.4466774
human3_lib1.final_cell_0262,activated_stellate,inDrop,-6.7135687,4.721279
human3_lib1.final_cell_0397,activated_stellate,inDrop,-6.794925,4.558576
human4_lib3.final_cell_0264,activated_stellate,inDrop,-6.2010455,4.1124635
human3_lib3.final_cell_0915,activated_stellate,inDrop,-6.898287,4.9659414
human2_lib3.final_cell_0289,activated_stellate,inDrop,-8.29488,3.5002792
human2_lib2.final_cell_0559,activated_stellate,inDrop,-7.88403,3.482358
human1_lib2.final_cell_0420,activated_stellate,inDrop,-7.2290163,3.6818576
human4_lib1.final_cell_0371,activated_stellate,inDrop,-7.2417607,4.3502083
human3_lib2.final_cell_0344,activated_stellate,inDrop,-6.8348904,4.9184
human3_lib1.final_cell_0596,activated_stellate,inDrop,-7.232345,4.3905363
human4_lib1.final_cell_0066,activated_stellate,inDrop,-7.299303,3.8159556
human1_lib3.final_cell_0251,activated_stellate,inDrop,-6.752996,4.8921924
human3_lib2.final_cell_0650,activated_stellate,inDrop,-7.022885,4.742583
human2_lib3.final_cell_0240,activated_stellate,inDrop,-8.184602,3.5771646
human4_lib3.final_cell_0287,activated_stellate,inDrop,-7.743125,4.08828
human1_lib2.final_cell_0475,activated_stellate,inDrop,-7.4241567,3.8477333
human3_lib3.final_cell_0682,activated_stellate,inDrop,-6.579621,4.7338753
human3_lib4.final_cell_0327,activated_stellate,inDrop,-6.4256134,4.60262
human3_lib4.final_cell_0593,activated_stellate,inDrop,-6.825556,4.9379883
human3_lib4.final_cell_0343,activated_stellate,inDrop,-6.865301,5.0278277
human3_lib2.final_cell_0794,activated_stellate,inDrop,-7.02711,4.5229635
human3_lib2.final_cell_0651,activated_stellate,inDrop,-7.594272,4.24577
human3_lib3.final_cell_0154,activated_stellate,inDrop,-6.945561,4.5728893
human2_lib3.final_cell_0357,activated_stellate,inDrop,-8.160187,3.5557778
human2_lib2.final_cell_0401,activated_stellate,inDrop,-8.133926,3.4745567
human2_lib1.final_cell_0234,activated_stellate,inDrop,-8.150687,3.6425207
human2_lib1.final_cell_0350,activated_stellate,inDrop,-8.256473,3.6124852
human1_lib1.final_cell_0041,activated_stellate,inDrop,-7.3698616,3.932248
human4_lib1.final_cell_0400,activated_stellate,inDrop,-7.6515784,3.949396
human4_lib3.final_cell_0396,activated_stellate,inDrop,-7.90114,3.6627386
human1_lib3.final_cell_0271,activated_stellate,inDrop,-6.437024,4.319774
human3_lib4.final_cell_0675,activated_stellate,inDrop,-7.266121,4.4460735
human3_lib1.final_cell_0499,activated_stellate,inDrop,-7.2374215,4.5036736
human4_lib1.final_cell_0128,activated_stellate,inDrop,-7.5779057,3.9917572
human4_lib3.final_cell_0260,activated_stellate,inDrop,-7.215609,4.1321344
human1_lib2.final_cell_0612,activated_stellate,inDrop,-6.4404483,3.6726646
human3_lib2.final_cell_0760,activated_stellate,inDrop,-6.777083,4.7637067
human2_lib2.final_cell_0386,activated_stellate,inDrop,-8.141706,3.577187
human3_lib4.final_cell_0684,activated_stellate,inDrop,-5.477091,3.2639174
human3_lib1.final_cell_0761,activated_stellate,inDrop,-6.934402,4.937254
human3_lib2.final_cell_0271,activated_stellate,inDrop,-7.409116,4.504068
human3_lib2.final_cell_0239,activated_stellate,inDrop,-7.300251,4.4800196
human3_lib3.final_cell_0806,activated_stellate,inDrop,-7.7903757,4.099611
human3_lib1.final_cell_0361,activated_stellate,inDrop,-6.9463644,4.947815
human2_lib1.final_cell_0394,activated_stellate,inDrop,-7.2542605,3.8749182
human3_lib3.final_cell_0523,activated_stellate,inDrop,-7.4396214,4.474992
human1_lib3.final_cell_0691,activated_stellate,inDrop,-7.031127,3.731593
human4_lib3.final_cell_0600,activated_stellate,inDrop,-7.4728165,3.856352
human3_lib1.final_cell_0653,activated_stellate,inDrop,-6.8928285,5.1027417
human1_lib1.final_cell_0045,activated_stellate,inDrop,-7.17996,4.2738786
human2_lib1.final_cell_0523,activated_stellate,inDrop,-7.8876586,3.7791524
human3_lib2.final_cell_0847,activated_stellate,inDrop,-7.0084157,4.8227086
human1_lib1.final_cell_0219,activated_stellate,inDrop,-7.4639573,4.1819625
human3_lib2.final_cell_0729,activated_stellate,inDrop,-6.9626384,5.1136856
human2_lib2.final_cell_0029,activated_stellate,inDrop,-8.161413,3.5606456
human2_lib3.final_cell_0547,activated_stellate,inDrop,-5.5860167,0.33700472
human1_lib3.final_cell_0687,activated_stellate,inDrop,-7.0889244,3.525433
human3_lib2.final_cell_0461,activated_stellate,inDrop,-6.8495536,5.0943794
human3_lib2.final_cell_0441,activated_stellate,inDrop,-6.7112308,4.77845
human2_lib1.final_cell_0471,activated_stellate,inDrop,-8.123175,3.593605
human2_lib1.final_cell_0143,activated_stellate,inDrop,-8.006309,3.6973896
human3_lib3.final_cell_0554,activated_stellate,inDrop,-7.181763,4.678195
human2_lib3.final_cell_0561,activated_stellate,inDrop,-8.017476,3.568822
human1_lib1.final_cell_0399,activated_stellate,inDrop,-7.0319147,3.8778949
human3_lib4.final_cell_0455,activated_stellate,inDrop,-7.0140114,4.922088
human3_lib2.final_cell_0492,activated_stellate,inDrop,-6.839382,4.998054
human4_lib1.final_cell_0213,activated_stellate,inDrop,-7.6384125,3.9344592
