index,celltype,tech,UMAP1,UMAP2
human3_lib4.final_cell_0615,acinar,inDrop,-2.2834854,13.645926
human3_lib4.final_cell_0555,acinar,inDrop,-7.2979507,-3.6608891
human3_lib3.final_cell_0803,acinar,inDrop,-1.4134508,13.377031
human3_lib1.final_cell_0013,acinar,inDrop,0.20226553,13.1376705
D31.2_75,acinar,celseq2,8.582419,-5.6036873
HP1506401_B14,acinar,smartseq2,7.9511337,-5.1301017
human3_lib2.final_cell_0006,acinar,inDrop,-0.23812856,13.647222
human3_lib1.final_cell_0300,acinar,inDrop,-1.5859017,14.466271
D30.3_91,acinar,celseq2,9.034962,-4.1604486
human3_lib4.final_cell_0155,acinar,inDrop,-0.47036707,14.277488
human3_lib1.final_cell_0307,acinar,inDrop,-0.030864278,12.314302
human3_lib3.final_cell_0551,acinar,inDrop,-1.5334657,14.0824795
human3_lib2.final_cell_0069,acinar,inDrop,0.33727708,11.873595
human3_lib3.final_cell_0111,acinar,inDrop,0.6181289,12.499709
human3_lib4.final_cell_0087,acinar,inDrop,-0.32067743,12.683465
human3_lib2.final_cell_0299,acinar,inDrop,-1.0844457,14.330775
human3_lib2.final_cell_0108,acinar,inDrop,0.04919931,12.082453
HP1506401_J2,acinar,smartseq2,8.276254,-5.0649533
D31.5_70,acinar,celseq2,8.611234,-4.3394127
human3_lib1.final_cell_0214,acinar,inDrop,-1.1388376,13.567399
human3_lib2.final_cell_0107,acinar,inDrop,-0.52005094,14.533078
human3_lib4.final_cell_0742,acinar,inDrop,-1.6829921,13.727589
human1_lib3.final_cell_0043,acinar,inDrop,-1.0321774,12.100295
human3_lib1.final_cell_0035,acinar,inDrop,-0.13410725,13.895818
human3_lib3.final_cell_0685,acinar,inDrop,-1.8605763,13.979852
human1_lib3.final_cell_0469,acinar,inDrop,-0.59029675,11.668949
HP1502401_C1,acinar,smartseq2,9.377982,-4.4967213
HP1506401_N5,acinar,smartseq2,8.034875,-4.538066
D31.7_77,acinar,celseq2,8.753109,-5.1950865
human1_lib1.final_cell_0436,acinar,inDrop,-1.790347,12.443387
D31.6_9,acinar,celseq2,9.093617,-5.3763885
human3_lib2.final_cell_0020,acinar,inDrop,0.41524032,12.515763
human3_lib2.final_cell_0180,acinar,inDrop,-1.2335367,14.556085
human3_lib3.final_cell_0139,acinar,inDrop,-0.31472734,13.290443
D28.3_25,acinar,celseq2,8.748889,-5.7473807
human3_lib1.final_cell_0268,acinar,inDrop,-0.8020193,13.306794
human3_lib4.final_cell_0746,acinar,inDrop,-1.8180667,14.3765545
human3_lib1.final_cell_0006,acinar,inDrop,0.7513909,12.605403
human3_lib3.final_cell_0227,acinar,inDrop,-0.4951671,12.41634
human3_lib3.final_cell_0059,acinar,inDrop,0.34420502,12.138033
HP1502401_J2,acinar,smartseq2,8.969327,-5.888426
human3_lib2.final_cell_0135,acinar,inDrop,0.19124697,12.469694
D28.7_51,acinar,celseq2,8.931969,-5.6962523
HP1506401_L22,acinar,smartseq2,10.119224,-0.82719517
D31.4_70,acinar,celseq2,8.877606,-6.502465
human3_lib2.final_cell_0027,acinar,inDrop,0.6591208,13.035777
human3_lib2.final_cell_0019,acinar,inDrop,-0.36739728,13.826747
human3_lib4.final_cell_0783,acinar,inDrop,-1.5708417,13.361015
D31.6_53,acinar,celseq2,9.133707,-5.8437963
human3_lib2.final_cell_0586,acinar,inDrop,-1.8996493,13.910641
D28.4_63,acinar,celseq2,8.265757,-5.1129584
D28.3_91,acinar,celseq2,9.011227,-5.8356733
HP1508501T2D_F21,acinar,smartseq2,9.066758,-5.9679556
human1_lib2.final_cell_0616,acinar,inDrop,-1.7892487,13.191108
human3_lib2.final_cell_0082,acinar,inDrop,-0.4921974,13.1195345
human3_lib1.final_cell_0022,acinar,inDrop,-0.2358513,14.216346
human1_lib3.final_cell_0020,acinar,inDrop,-1.4029217,12.159985
human3_lib3.final_cell_0243,acinar,inDrop,-1.0147567,13.393869
human3_lib4.final_cell_0195,acinar,inDrop,-0.7882899,13.664555
HP1508501T2D_A11,acinar,smartseq2,8.807615,-5.177069
D31.3_73,acinar,celseq2,8.702653,-3.9284053
human3_lib3.final_cell_0019,acinar,inDrop,-1.2711344,14.534894
human3_lib4.final_cell_0131,acinar,inDrop,0.22661234,12.751613
human3_lib3.final_cell_0157,acinar,inDrop,-0.81872535,13.949966
human3_lib3.final_cell_0241,acinar,inDrop,-0.20664936,13.372262
human1_lib1.final_cell_0029,acinar,inDrop,-1.8245896,12.8433485
human3_lib3.final_cell_0031,acinar,inDrop,-0.56341845,14.33003
HP1526901T2D_K17,acinar,smartseq2,9.074761,-5.974606
D28.4_4,acinar,celseq2,10.1938305,-6.814964
HP1506401_O21,acinar,smartseq2,7.974945,-5.2731953
D31.6_21,acinar,celseq2,9.070911,-2.5041425
human3_lib3.final_cell_0651,acinar,inDrop,-4.225904,8.803793
human1_lib3.final_cell_0600,acinar,inDrop,-0.79579043,12.04552
human3_lib1.final_cell_0439,acinar,inDrop,-2.045825,13.878486
human3_lib3.final_cell_0068,acinar,inDrop,-0.0794497,12.960799
human1_lib2.final_cell_0404,acinar,inDrop,-1.673471,12.565469
D30.5_36,acinar,celseq2,9.150568,-6.3312516
human3_lib4.final_cell_0039,acinar,inDrop,0.52123684,12.7328415
D28.5_77,acinar,celseq2,8.786495,-3.6517723
human3_lib2.final_cell_0800,acinar,inDrop,-1.2278453,13.06856
D30.8_63,acinar,celseq2,9.225001,-3.755581
human3_lib2.final_cell_0174,acinar,inDrop,-0.06931608,13.427922
human3_lib4.final_cell_0076,acinar,inDrop,-1.4889829,14.510656
human1_lib2.final_cell_0111,acinar,inDrop,-0.8881308,12.083339
human3_lib4.final_cell_0080,acinar,inDrop,-0.23229109,13.569204
human3_lib1.final_cell_0050,acinar,inDrop,-0.60384,13.619385
human3_lib1.final_cell_0389,acinar,inDrop,-1.6368952,13.963001
human3_lib4.final_cell_0636,acinar,inDrop,-3.643837,8.958444
human3_lib1.final_cell_0131,acinar,inDrop,0.5334246,12.728669
D30.4_81,acinar,celseq2,8.252085,-4.448654
D31.7_11,acinar,celseq2,8.777537,-5.0369654
human3_lib3.final_cell_0094,acinar,inDrop,-0.52074635,13.919509
human3_lib3.final_cell_0126,acinar,inDrop,-0.7319719,13.662652
D31.8_11,acinar,celseq2,8.928554,-3.9539652
human3_lib2.final_cell_0466,acinar,inDrop,-0.2106191,12.33893
human3_lib1.final_cell_0360,acinar,inDrop,-0.76365983,13.099787
D31.5_4,acinar,celseq2,9.072928,-2.9077656
human3_lib4.final_cell_0005,acinar,inDrop,-0.9341003,13.94884
human3_lib3.final_cell_0060,acinar,inDrop,0.21699128,13.115919
human3_lib3.final_cell_0162,acinar,inDrop,-1.3832604,14.3449745
human3_lib4.final_cell_0355,acinar,inDrop,-1.845251,13.785616
human3_lib2.final_cell_0226,acinar,inDrop,-0.007312624,13.246195
D28.5_54,acinar,celseq2,8.933413,-5.107243
HP1506401_B5,acinar,smartseq2,8.117654,-5.397644
human3_lib3.final_cell_0268,acinar,inDrop,-0.71090305,14.212865
human3_lib2.final_cell_0421,acinar,inDrop,-1.8764393,14.105251
human3_lib4.final_cell_0111,acinar,inDrop,-0.72277206,13.384362
human3_lib3.final_cell_0072,acinar,inDrop,0.23098774,13.133913
HP1525301T2D_F5,acinar,smartseq2,9.611882,-5.473999
human3_lib2.final_cell_0093,acinar,inDrop,-0.85099185,13.511226
human3_lib4.final_cell_0371,acinar,inDrop,-0.52222824,12.55159
D30.2_1,acinar,celseq2,8.687569,-4.0654874
human3_lib3.final_cell_0047,acinar,inDrop,0.037507497,13.449693
HP1506401_N15,acinar,smartseq2,9.126124,-2.2097254
human3_lib3.final_cell_0272,acinar,inDrop,-0.33213556,13.076035
human3_lib4.final_cell_0008,acinar,inDrop,0.69362396,12.727005
human3_lib4.final_cell_0549,acinar,inDrop,-0.31298065,12.3812
human3_lib4.final_cell_0020,acinar,inDrop,-0.08174213,14.008377
HP1506401_L11,acinar,smartseq2,8.289699,-4.250029
human3_lib2.final_cell_0078,acinar,inDrop,0.30579373,12.840829
human3_lib4.final_cell_0207,acinar,inDrop,-1.6358967,13.9715
human3_lib1.final_cell_0063,acinar,inDrop,0.06669352,13.717564
human3_lib2.final_cell_0090,acinar,inDrop,0.33072758,12.980671
human3_lib1.final_cell_0014,acinar,inDrop,0.5854532,12.304951
human3_lib4.final_cell_0065,acinar,inDrop,-0.53988874,13.504113
human3_lib3.final_cell_0004,acinar,inDrop,-0.37583572,14.03296
HP1506401_P17,acinar,smartseq2,9.334987,-1.7349157
human3_lib3.final_cell_0089,acinar,inDrop,-0.73593414,13.659783
human2_lib2.final_cell_0154,acinar,inDrop,-2.248393,9.085773
HP1506401_G14,acinar,smartseq2,8.128732,-5.6362495
D28.1_87,acinar,celseq2,8.505991,-5.8171916
human3_lib2.final_cell_0076,acinar,inDrop,0.10381966,12.268874
HP1506401_O18,acinar,smartseq2,8.132938,-4.6104608
human3_lib1.final_cell_0195,acinar,inDrop,-0.87645423,12.696931
D28.3_31,acinar,celseq2,8.564081,-3.9057157
HP1525301T2D_D10,acinar,smartseq2,8.811688,-4.3236933
human3_lib3.final_cell_0646,acinar,inDrop,-1.5339317,13.387492
HP1508501T2D_O7,acinar,smartseq2,8.832567,-3.9603262
human3_lib2.final_cell_0608,acinar,inDrop,-0.1742896,11.988174
human1_lib1.final_cell_0012,acinar,inDrop,-1.1666809,12.847339
D30.2_17,acinar,celseq2,9.352481,-4.5399427
D30.3_45,acinar,celseq2,8.969796,-3.1451359
human3_lib4.final_cell_0043,acinar,inDrop,-0.90137047,14.142377
human3_lib2.final_cell_0213,acinar,inDrop,-0.12020194,13.239362
AZ_H10,acinar,smartseq2,9.260908,-5.273295
human3_lib2.final_cell_0033,acinar,inDrop,0.11932551,13.344765
human3_lib2.final_cell_0052,acinar,inDrop,0.7803226,12.900611
human3_lib4.final_cell_0407,acinar,inDrop,-0.34907833,12.376932
human3_lib3.final_cell_0207,acinar,inDrop,-0.8139582,12.296353
human3_lib1.final_cell_0011,acinar,inDrop,-0.21960242,13.093521
human3_lib3.final_cell_0355,acinar,inDrop,-0.4363867,12.775586
D31.3_40,acinar,celseq2,9.077027,-2.8375263
HP1506401_N1,acinar,smartseq2,9.064084,-2.7012532
D28.4_86,acinar,celseq2,8.645453,-5.8790517
human3_lib1.final_cell_0057,acinar,inDrop,0.48266882,13.024799
human3_lib4.final_cell_0056,acinar,inDrop,-0.9552511,14.184141
human3_lib1.final_cell_0560,acinar,inDrop,-1.3604087,13.38832
human3_lib1.final_cell_0440,acinar,inDrop,-1.5073391,13.685483
human3_lib3.final_cell_0406,acinar,inDrop,-0.7965959,12.971354
human3_lib2.final_cell_0469,acinar,inDrop,-2.037311,14.015138
HP1502401_E20,acinar,smartseq2,8.934553,-6.284968
human3_lib2.final_cell_0119,acinar,inDrop,-0.39157048,14.165699
HP1526901T2D_N4,acinar,smartseq2,8.665623,-4.796027
D28.2_42,acinar,celseq2,8.701543,-6.217593
human3_lib2.final_cell_0486,acinar,inDrop,-1.2457192,13.334914
D30.2_43,acinar,celseq2,8.985429,-5.3693624
human3_lib1.final_cell_0196,acinar,inDrop,-0.53660214,14.429103
human3_lib1.final_cell_0119,acinar,inDrop,0.4651897,12.993774
human3_lib4.final_cell_0418,acinar,inDrop,-1.7239574,13.769802
HP1525301T2D_C7,acinar,smartseq2,9.464377,-5.534014
D31.8_27,acinar,celseq2,8.809245,-3.613685
HP1508501T2D_N13,acinar,smartseq2,8.8520355,-4.845936
human1_lib1.final_cell_0001,acinar,inDrop,-1.3631915,12.261125
human3_lib1.final_cell_0326,acinar,inDrop,-0.26688674,13.555332
human3_lib3.final_cell_0144,acinar,inDrop,0.1402979,12.986164
human3_lib3.final_cell_0176,acinar,inDrop,-0.15996931,12.689674
human3_lib4.final_cell_0044,acinar,inDrop,0.48662174,12.161042
human3_lib2.final_cell_0260,acinar,inDrop,-1.6341907,14.239329
human3_lib2.final_cell_0097,acinar,inDrop,-0.6965895,14.633182
human3_lib4.final_cell_0049,acinar,inDrop,0.35997698,13.408613
human3_lib4.final_cell_0146,acinar,inDrop,-0.090079986,12.592051
human3_lib3.final_cell_0062,acinar,inDrop,0.25536174,12.8551445
HP1506401_E18,acinar,smartseq2,8.122592,-5.7715244
human3_lib1.final_cell_0084,acinar,inDrop,-0.72771555,14.524214
human1_lib3.final_cell_0143,acinar,inDrop,-1.1128393,12.223098
human1_lib2.final_cell_0278,acinar,inDrop,-1.7657257,12.840206
human3_lib3.final_cell_0192,acinar,inDrop,-0.29404858,13.547513
human3_lib1.final_cell_0082,acinar,inDrop,0.02186694,12.7688675
human3_lib4.final_cell_0029,acinar,inDrop,0.6049495,12.294096
human1_lib3.final_cell_0447,acinar,inDrop,-1.7646811,12.788618
human3_lib3.final_cell_0453,acinar,inDrop,-2.0184348,14.120495
human3_lib3.final_cell_0610,acinar,inDrop,-1.828825,13.920867
human1_lib2.final_cell_0005,acinar,inDrop,-1.0066005,12.4066515
human3_lib4.final_cell_0142,acinar,inDrop,-0.19200571,13.760189
HP1506401_M8,acinar,smartseq2,8.641738,-3.9390483
human3_lib3.final_cell_0203,acinar,inDrop,0.12273993,13.183865
human1_lib3.final_cell_0541,acinar,inDrop,-1.2981137,11.341147
human3_lib3.final_cell_0029,acinar,inDrop,0.18352571,12.671826
D28.4_54,acinar,celseq2,9.014759,-6.272792
D28.4_67,acinar,celseq2,9.154729,-6.008887
D28.2_87,acinar,celseq2,9.029603,-5.692712
D28.7_62,acinar,celseq2,9.153536,-6.1244664
human3_lib1.final_cell_0197,acinar,inDrop,-0.42365688,13.027728
HP1508501T2D_D18,acinar,smartseq2,8.916955,-6.2601986
human3_lib2.final_cell_0158,acinar,inDrop,-0.2858615,14.153562
HP1504101T2D_K19,acinar,smartseq2,8.978985,-5.8541174
human3_lib4.final_cell_0270,acinar,inDrop,-0.2702972,13.05764
human3_lib3.final_cell_0096,acinar,inDrop,-0.89924204,14.332497
human3_lib3.final_cell_0473,acinar,inDrop,-2.0490015,13.869079
human3_lib4.final_cell_0665,acinar,inDrop,-1.5711066,13.899938
human3_lib4.final_cell_0794,acinar,inDrop,-1.9251709,13.62069
D29.7_49,acinar,celseq2,8.920137,-3.2998774
human3_lib2.final_cell_0017,acinar,inDrop,0.32775813,13.095559
human3_lib3.final_cell_0046,acinar,inDrop,-0.58615446,14.128613
human3_lib4.final_cell_0063,acinar,inDrop,-0.69747055,14.522281
human3_lib3.final_cell_0478,acinar,inDrop,-1.5993395,13.936337
human3_lib4.final_cell_0032,acinar,inDrop,0.30704722,12.291809
human1_lib2.final_cell_0126,acinar,inDrop,-1.7324727,12.569576
HP1506401_C7,acinar,smartseq2,8.108489,-5.46149
human3_lib1.final_cell_0078,acinar,inDrop,-0.48419657,14.169452
human3_lib4.final_cell_0019,acinar,inDrop,0.10419471,11.9450245
human3_lib1.final_cell_0150,acinar,inDrop,-0.21803172,12.356814
human3_lib2.final_cell_0102,acinar,inDrop,-0.6049504,14.2347145
human3_lib2.final_cell_0506,acinar,inDrop,-1.5346226,14.19018
human3_lib1.final_cell_0476,acinar,inDrop,-0.21452296,12.524465
human3_lib1.final_cell_0603,acinar,inDrop,-1.5155532,13.583683
HP1525301T2D_C23,acinar,smartseq2,8.933068,-4.609014
human3_lib4.final_cell_0064,acinar,inDrop,-0.87298465,12.24426
D31.2_53,acinar,celseq2,9.159875,-6.08113
human3_lib2.final_cell_0049,acinar,inDrop,-0.18596983,14.25215
human3_lib2.final_cell_0763,acinar,inDrop,-1.2912959,13.099272
human3_lib2.final_cell_0257,acinar,inDrop,-1.3617041,13.3853655
HP1526901T2D_I12,acinar,smartseq2,9.224567,-5.811786
human1_lib3.final_cell_0025,acinar,inDrop,-1.4201553,12.351606
human1_lib3.final_cell_0628,acinar,inDrop,-1.7314236,13.429517
human3_lib4.final_cell_0006,acinar,inDrop,0.6143658,12.156147
human3_lib1.final_cell_0089,acinar,inDrop,0.14622751,13.691238
human3_lib1.final_cell_0419,acinar,inDrop,-1.4707359,13.987597
human3_lib4.final_cell_0126,acinar,inDrop,-0.39986122,13.65068
human3_lib4.final_cell_0002,acinar,inDrop,0.4904859,13.120102
human3_lib2.final_cell_0039,acinar,inDrop,-0.35893002,13.791353
HP1506401_K6,acinar,smartseq2,8.499501,-5.0585704
D31.2_87,acinar,celseq2,9.302035,-3.432167
D30.1_72,acinar,celseq2,8.740469,-4.0480747
human3_lib1.final_cell_0025,acinar,inDrop,0.038588155,13.47329
human3_lib4.final_cell_0106,acinar,inDrop,-0.38619152,13.846358
human3_lib2.final_cell_0023,acinar,inDrop,0.75080633,12.59519
D31.2_26,acinar,celseq2,8.922123,-1.0995122
HP1502401_M8,acinar,smartseq2,8.915776,-3.7519891
human3_lib3.final_cell_0795,acinar,inDrop,-0.43152273,13.01365
human3_lib3.final_cell_0006,acinar,inDrop,0.49135298,12.870668
human3_lib1.final_cell_0625,acinar,inDrop,-1.0007567,13.259946
human3_lib4.final_cell_0342,acinar,inDrop,-0.21847098,12.714216
HP1506401_B6,acinar,smartseq2,8.712119,-4.1268644
D31.6_13,acinar,celseq2,8.855867,-5.0917964
human3_lib2.final_cell_0235,acinar,inDrop,-0.039926834,12.338858
D31.3_23,acinar,celseq2,9.4366255,-2.5556252
HP1502401_K12,acinar,smartseq2,9.138309,-2.9501624
human3_lib1.final_cell_0698,acinar,inDrop,-1.9829681,13.8256445
human3_lib2.final_cell_0266,acinar,inDrop,0.18385075,12.584062
human3_lib3.final_cell_0664,acinar,inDrop,-1.6378537,14.38988
human3_lib2.final_cell_0009,acinar,inDrop,0.23931865,13.453556
human3_lib1.final_cell_0168,acinar,inDrop,-1.0008627,14.266652
HP1504101T2D_I6,acinar,smartseq2,8.831985,-5.460238
human3_lib3.final_cell_0467,acinar,inDrop,-1.4784528,13.979431
human1_lib3.final_cell_0007,acinar,inDrop,-1.0373329,12.267131
human3_lib3.final_cell_0056,acinar,inDrop,-0.38236806,12.873698
human3_lib1.final_cell_0484,acinar,inDrop,-1.5155625,13.929143
human3_lib4.final_cell_0074,acinar,inDrop,0.6102313,12.286177
D31.7_9,acinar,celseq2,9.020734,-3.5177567
human3_lib1.final_cell_0732,acinar,inDrop,-2.0291975,14.049495
human4_lib1.final_cell_0115,acinar,inDrop,-0.9448456,11.6181345
human3_lib4.final_cell_0706,acinar,inDrop,-1.92744,13.825656
human3_lib4.final_cell_0445,acinar,inDrop,-1.4180508,13.262222
human3_lib2.final_cell_0638,acinar,inDrop,-1.3900144,13.97653
human3_lib4.final_cell_0459,acinar,inDrop,-1.6325289,14.29956
human3_lib3.final_cell_0042,acinar,inDrop,-0.017727725,13.062057
human3_lib1.final_cell_0447,acinar,inDrop,-0.32745874,12.771062
human3_lib4.final_cell_0170,acinar,inDrop,-0.62107295,14.322845
D28.6_74,acinar,celseq2,8.799721,-5.165206
human3_lib4.final_cell_0356,acinar,inDrop,-0.33645716,13.159922
human1_lib3.final_cell_0508,acinar,inDrop,-1.3839977,12.356072
human3_lib4.final_cell_0662,acinar,inDrop,-1.0037533,12.8666725
human3_lib3.final_cell_0536,acinar,inDrop,-0.26744604,12.750287
human3_lib3.final_cell_0027,acinar,inDrop,-0.50964165,14.03475
D31.6_66,acinar,celseq2,8.540293,-5.3155947
human3_lib1.final_cell_0349,acinar,inDrop,-1.3079811,14.096243
human3_lib4.final_cell_0012,acinar,inDrop,0.4915958,12.721903
D28.6_4,acinar,celseq2,9.11379,-5.514416
HP1506401_J14,acinar,smartseq2,8.942503,-4.2690487
