,celltype,tech,UMAP1,UMAP2
human3_lib2.final_cell_0135,acinar,inDrop,-1.0906239,12.428752
D28.7_51,acinar,celseq2,-11.224682,-7.894394
HP1506401_L22,acinar,smartseq2,-7.6517143,-6.2686396
D31.4_70,acinar,celseq2,-11.404038,-8.521016
human3_lib2.final_cell_0027,acinar,inDrop,-1.2651044,11.866991
human3_lib2.final_cell_0019,acinar,inDrop,-1.986157,12.909656
human3_lib4.final_cell_0783,acinar,inDrop,-2.9068096,10.974815
D31.6_53,acinar,celseq2,-11.342117,-7.8409424
human3_lib2.final_cell_0586,acinar,inDrop,-3.425574,11.095525
D28.4_63,acinar,celseq2,-10.106722,-8.215467
D28.3_91,acinar,celseq2,-11.29223,-7.8370433
HP1508501T2D_F21,acinar,smartseq2,-11.276475,-7.5939813
human1_lib2.final_cell_0616,acinar,inDrop,-3.0202625,10.067909
human3_lib2.final_cell_0082,acinar,inDrop,-1.7891771,12.737134
human3_lib1.final_cell_0022,acinar,inDrop,-1.8399612,12.399096
human1_lib3.final_cell_0020,acinar,inDrop,-1.4530706,11.031743
human3_lib3.final_cell_0243,acinar,inDrop,-2.775462,11.1097145
human3_lib4.final_cell_0195,acinar,inDrop,-2.7854524,12.231389
HP1508501T2D_A11,acinar,smartseq2,-10.754233,-7.4228954
D31.3_73,acinar,celseq2,-9.602229,-7.136223
human3_lib3.final_cell_0019,acinar,inDrop,-3.1522894,12.650304
human3_lib4.final_cell_0131,acinar,inDrop,-1.1724075,12.613673
human3_lib3.final_cell_0157,acinar,inDrop,-2.900535,12.235845
human3_lib3.final_cell_0241,acinar,inDrop,-2.0159369,11.788484
human1_lib1.final_cell_0029,acinar,inDrop,-2.9141102,10.868323
human3_lib3.final_cell_0031,acinar,inDrop,-2.0237586,12.20746
HP1526901T2D_K17,acinar,smartseq2,-11.413863,-7.660343
D28.4_4,acinar,celseq2,-10.622975,0.5715688
HP1506401_O21,acinar,smartseq2,-10.185715,-8.194519
D31.6_21,acinar,celseq2,-8.552821,-6.5409684
human3_lib3.final_cell_0651,acinar,inDrop,-1.4395732,6.402215
human1_lib3.final_cell_0600,acinar,inDrop,-1.8776058,10.441935
human3_lib1.final_cell_0439,acinar,inDrop,-3.50221,10.909457
human3_lib3.final_cell_0068,acinar,inDrop,-1.175116,12.331964
human1_lib2.final_cell_0404,acinar,inDrop,-2.775911,10.538246
D30.5_36,acinar,celseq2,-11.775166,-8.303806
human3_lib4.final_cell_0039,acinar,inDrop,-1.2179601,12.897816
D28.5_77,acinar,celseq2,-9.313127,-6.7134786
human3_lib2.final_cell_0800,acinar,inDrop,-2.6545877,10.858584
D30.8_63,acinar,celseq2,-9.512235,-6.488608
human3_lib2.final_cell_0174,acinar,inDrop,-1.7055464,12.494222
human3_lib4.final_cell_0076,acinar,inDrop,-3.2387571,12.381913
human1_lib2.final_cell_0111,acinar,inDrop,-1.5717738,10.388027
human3_lib4.final_cell_0080,acinar,inDrop,-2.109212,12.439076
human3_lib1.final_cell_0050,acinar,inDrop,-1.9353383,12.271382
human3_lib1.final_cell_0389,acinar,inDrop,-3.807929,11.383862
human3_lib4.final_cell_0636,acinar,inDrop,-1.7635932,8.188334
human3_lib1.final_cell_0131,acinar,inDrop,-1.7970238,11.608081
D30.4_81,acinar,celseq2,-9.774109,-7.9158826
D31.7_11,acinar,celseq2,-10.558114,-7.4741526
human3_lib3.final_cell_0094,acinar,inDrop,-1.9746653,12.935852
human3_lib3.final_cell_0126,acinar,inDrop,-2.4078603,12.428284
D31.8_11,acinar,celseq2,-9.840374,-7.013177
human3_lib2.final_cell_0466,acinar,inDrop,-1.0387399,11.487375
human3_lib1.final_cell_0360,acinar,inDrop,-2.631702,11.340193
D31.5_4,acinar,celseq2,-9.043594,-6.4726825
human3_lib4.final_cell_0005,acinar,inDrop,-2.9178088,12.894723
human3_lib3.final_cell_0060,acinar,inDrop,-1.5213844,12.60697
human3_lib3.final_cell_0162,acinar,inDrop,-3.2900686,12.102532
human3_lib4.final_cell_0355,acinar,inDrop,-3.590034,10.942694
human3_lib2.final_cell_0226,acinar,inDrop,-1.8485825,12.817473
D28.5_54,acinar,celseq2,-10.929006,-7.5489187
HP1506401_B5,acinar,smartseq2,-11.336847,-8.323536
human3_lib3.final_cell_0268,acinar,inDrop,-2.8372283,12.223929
human3_lib2.final_cell_0421,acinar,inDrop,-3.5950208,11.167195
human3_lib4.final_cell_0111,acinar,inDrop,-1.9559194,11.557565
human3_lib3.final_cell_0072,acinar,inDrop,-1.2850419,12.610726
HP1525301T2D_F5,acinar,smartseq2,-11.788066,-7.9958315
human3_lib2.final_cell_0093,acinar,inDrop,-2.1546495,12.819691
human3_lib4.final_cell_0371,acinar,inDrop,-1.5730832,11.156904
D30.2_1,acinar,celseq2,4.3532586,-3.4458685
human3_lib3.final_cell_0047,acinar,inDrop,-1.597651,13.037633
HP1506401_N15,acinar,smartseq2,-8.2202015,-6.421715
human3_lib3.final_cell_0272,acinar,inDrop,-2.4448931,12.135414
human3_lib4.final_cell_0008,acinar,inDrop,-0.8629191,12.642126
human3_lib4.final_cell_0549,acinar,inDrop,-2.033947,10.94083
human3_lib4.final_cell_0020,acinar,inDrop,-2.192554,12.790571
HP1506401_L11,acinar,smartseq2,-9.526848,-7.4474297
human3_lib2.final_cell_0078,acinar,inDrop,-1.4520622,12.339071
human3_lib4.final_cell_0207,acinar,inDrop,-3.1049392,11.801867
human3_lib1.final_cell_0063,acinar,inDrop,-2.1917822,12.83241
human3_lib2.final_cell_0090,acinar,inDrop,-1.0297312,12.83018
human3_lib1.final_cell_0014,acinar,inDrop,-0.56104654,12.657032
human3_lib4.final_cell_0065,acinar,inDrop,-2.070198,11.396918
human3_lib3.final_cell_0004,acinar,inDrop,-2.0464878,12.576136
HP1506401_P17,acinar,smartseq2,-8.187112,-6.4238625
human3_lib3.final_cell_0089,acinar,inDrop,-2.3217952,12.339895
human2_lib2.final_cell_0154,acinar,inDrop,-0.82832766,8.077713
HP1506401_G14,acinar,smartseq2,-10.846725,-8.482009
D28.1_87,acinar,celseq2,-10.682094,-8.461733
human3_lib2.final_cell_0076,acinar,inDrop,-0.99818146,11.797912
HP1506401_O18,acinar,smartseq2,-9.723212,-7.791696
human3_lib1.final_cell_0195,acinar,inDrop,-1.8557885,12.367423
D28.3_31,acinar,celseq2,-9.47921,-7.4044237
HP1525301T2D_D10,acinar,smartseq2,-10.208234,-7.260215
human3_lib3.final_cell_0646,acinar,inDrop,-3.343498,10.942831
HP1508501T2D_O7,acinar,smartseq2,-9.837012,-7.007472
human3_lib2.final_cell_0608,acinar,inDrop,-1.4875776,10.439583
human1_lib1.final_cell_0012,acinar,inDrop,-2.0112736,11.952869
D30.2_17,acinar,celseq2,-11.767258,-7.369455
D30.3_45,acinar,celseq2,-9.175406,-6.468501
human3_lib4.final_cell_0043,acinar,inDrop,-2.4401321,11.987102
human3_lib2.final_cell_0213,acinar,inDrop,-1.7895275,12.0206995
AZ_H10,acinar,smartseq2,-11.719269,-7.802826
human3_lib2.final_cell_0033,acinar,inDrop,-1.6213034,12.199139
human3_lib2.final_cell_0052,acinar,inDrop,-1.1344185,12.657632
human3_lib4.final_cell_0407,acinar,inDrop,-1.9070013,10.978714
human3_lib3.final_cell_0207,acinar,inDrop,-1.5985596,11.79674
human3_lib1.final_cell_0011,acinar,inDrop,-1.2289426,12.83037
human3_lib3.final_cell_0355,acinar,inDrop,-2.110037,10.983668
D31.3_40,acinar,celseq2,-8.860171,-6.336674
HP1506401_N1,acinar,smartseq2,-8.641379,-6.3120217
D28.4_86,acinar,celseq2,-10.932094,-8.354245
human3_lib1.final_cell_0057,acinar,inDrop,-1.4252506,12.293384
human3_lib4.final_cell_0056,acinar,inDrop,-2.7076564,12.14096
human3_lib1.final_cell_0560,acinar,inDrop,-2.8845553,11.214296
human3_lib1.final_cell_0440,acinar,inDrop,-3.430369,11.257589
human3_lib3.final_cell_0406,acinar,inDrop,-2.422418,11.504962
human3_lib2.final_cell_0469,acinar,inDrop,-3.7791092,11.546287
HP1502401_E20,acinar,smartseq2,-11.280772,-7.95171
human3_lib2.final_cell_0119,acinar,inDrop,-2.1276548,12.449882
HP1526901T2D_N4,acinar,smartseq2,-10.389825,-7.577797
D28.2_42,acinar,celseq2,-11.227736,-8.474977
human3_lib2.final_cell_0486,acinar,inDrop,-2.9825935,11.01743
D30.2_43,acinar,celseq2,-11.004545,-7.443334
human3_lib1.final_cell_0196,acinar,inDrop,-2.648038,12.491969
human3_lib1.final_cell_0119,acinar,inDrop,-1.1556572,12.6269245
human3_lib4.final_cell_0418,acinar,inDrop,-2.8119683,11.186192
HP1525301T2D_C7,acinar,smartseq2,-11.769601,-7.9154353
D31.8_27,acinar,celseq2,-9.418582,-6.7012253
HP1508501T2D_N13,acinar,smartseq2,-10.923576,-7.714195
human1_lib1.final_cell_0001,acinar,inDrop,-1.5123843,11.398418
human3_lib1.final_cell_0326,acinar,inDrop,-2.224137,11.657134
human3_lib3.final_cell_0144,acinar,inDrop,-1.5340128,12.547861
human3_lib3.final_cell_0176,acinar,inDrop,-1.4426574,11.451418
human3_lib4.final_cell_0044,acinar,inDrop,-0.7044572,12.234648
human3_lib2.final_cell_0260,acinar,inDrop,-3.4713042,11.377639
human3_lib2.final_cell_0097,acinar,inDrop,-2.4255257,11.77937
human3_lib4.final_cell_0049,acinar,inDrop,-1.4529021,12.783748
human3_lib4.final_cell_0146,acinar,inDrop,-1.6278065,12.105504
human3_lib3.final_cell_0062,acinar,inDrop,-1.3055663,11.98183
HP1506401_E18,acinar,smartseq2,-11.160557,-8.540905
human3_lib1.final_cell_0084,acinar,inDrop,-2.4885852,12.893382
human1_lib3.final_cell_0143,acinar,inDrop,-1.7803966,10.415791
human1_lib2.final_cell_0278,acinar,inDrop,-3.0856395,10.558076
human3_lib3.final_cell_0192,acinar,inDrop,-2.0637891,11.841511
human3_lib1.final_cell_0082,acinar,inDrop,-1.1797284,11.996928
human3_lib4.final_cell_0029,acinar,inDrop,-0.90998363,11.5892
human1_lib3.final_cell_0447,acinar,inDrop,-3.14944,10.518594
human3_lib3.final_cell_0453,acinar,inDrop,-3.7394938,11.386437
human3_lib3.final_cell_0610,acinar,inDrop,-3.466109,10.835388
human1_lib2.final_cell_0005,acinar,inDrop,-1.519553,10.809582
human3_lib4.final_cell_0142,acinar,inDrop,-1.824792,12.030594
HP1506401_M8,acinar,smartseq2,-9.599216,-7.032591
human3_lib3.final_cell_0203,acinar,inDrop,-1.6072363,12.448094
human1_lib3.final_cell_0541,acinar,inDrop,-1.790473,9.005683
human3_lib3.final_cell_0029,acinar,inDrop,-0.69184774,12.745572
D28.4_54,acinar,celseq2,-11.692553,-8.3221855
D28.4_67,acinar,celseq2,-11.384528,-7.544496
D28.2_87,acinar,celseq2,-11.641456,-7.996241
D28.7_62,acinar,celseq2,-11.614161,-8.223648
human3_lib1.final_cell_0197,acinar,inDrop,-1.9752204,11.926553
HP1508501T2D_D18,acinar,smartseq2,-11.761358,-8.302885
human3_lib2.final_cell_0158,acinar,inDrop,-2.0908136,12.586026
HP1504101T2D_K19,acinar,smartseq2,-11.514373,-8.032194
human3_lib4.final_cell_0270,acinar,inDrop,-1.8798872,11.379354
human3_lib3.final_cell_0096,acinar,inDrop,-2.9490073,12.470679
human3_lib3.final_cell_0473,acinar,inDrop,-3.6534665,10.825005
human3_lib4.final_cell_0665,acinar,inDrop,-3.0130844,10.977558
human3_lib4.final_cell_0794,acinar,inDrop,-3.5537271,10.975222
D29.7_49,acinar,celseq2,-9.268665,-6.732156
human3_lib2.final_cell_0017,acinar,inDrop,-1.2730769,12.846812
human3_lib3.final_cell_0046,acinar,inDrop,-2.2289016,12.713686
human3_lib4.final_cell_0063,acinar,inDrop,-2.2326407,12.691987
human3_lib3.final_cell_0478,acinar,inDrop,-3.3599102,11.189265
human3_lib4.final_cell_0032,acinar,inDrop,-0.6921044,12.627302
human1_lib2.final_cell_0126,acinar,inDrop,-3.0105617,10.525409
HP1506401_C7,acinar,smartseq2,-11.4194145,-8.279302
human3_lib1.final_cell_0078,acinar,inDrop,-2.4338734,12.073047
human3_lib4.final_cell_0019,acinar,inDrop,-0.65597576,11.667918
human3_lib1.final_cell_0150,acinar,inDrop,-1.2285223,11.258203
human3_lib2.final_cell_0102,acinar,inDrop,-2.3772392,12.47245
human3_lib2.final_cell_0506,acinar,inDrop,-3.7522051,11.358007
human3_lib1.final_cell_0476,acinar,inDrop,-1.6381686,11.480869
human3_lib1.final_cell_0603,acinar,inDrop,-3.6170716,11.083619
HP1525301T2D_C23,acinar,smartseq2,-10.457537,-7.423959
human3_lib4.final_cell_0064,acinar,inDrop,-1.3875048,11.770119
D31.2_53,acinar,celseq2,-11.349878,-7.8194456
human3_lib2.final_cell_0049,acinar,inDrop,-1.7430557,12.803778
human3_lib2.final_cell_0763,acinar,inDrop,-2.4229279,11.055351
human3_lib2.final_cell_0257,acinar,inDrop,-2.5173492,10.742288
HP1526901T2D_I12,acinar,smartseq2,-11.608681,-7.767146
human1_lib3.final_cell_0025,acinar,inDrop,-1.8288962,11.713281
human1_lib3.final_cell_0628,acinar,inDrop,-2.949682,10.4196415
human3_lib4.final_cell_0006,acinar,inDrop,-0.56884307,12.433822
human3_lib1.final_cell_0089,acinar,inDrop,-1.9362488,12.930324
human3_lib1.final_cell_0419,acinar,inDrop,-3.806358,11.664879
human3_lib4.final_cell_0126,acinar,inDrop,-2.3603165,11.786153
human3_lib4.final_cell_0002,acinar,inDrop,-1.0552367,12.861464
human3_lib2.final_cell_0039,acinar,inDrop,-2.087381,12.917497
HP1506401_K6,acinar,smartseq2,-11.547383,-7.870098
D31.2_87,acinar,celseq2,-9.36552,-6.467666
D30.1_72,acinar,celseq2,-9.870402,-7.1803703
human3_lib1.final_cell_0025,acinar,inDrop,-1.3505518,13.067758
human3_lib4.final_cell_0106,acinar,inDrop,-2.4742906,12.513077
human3_lib2.final_cell_0023,acinar,inDrop,-0.67174757,12.645094
D31.2_26,acinar,celseq2,-7.77466,-6.2764473
HP1502401_M8,acinar,smartseq2,-9.875353,-6.9445224
human3_lib3.final_cell_0795,acinar,inDrop,-2.5236874,11.171891
human3_lib3.final_cell_0006,acinar,inDrop,-1.0275279,13.045866
human3_lib1.final_cell_0625,acinar,inDrop,-2.9825797,11.116059
human3_lib4.final_cell_0342,acinar,inDrop,-1.964606,11.342631
HP1506401_B6,acinar,smartseq2,-9.715912,-7.084924
D31.6_13,acinar,celseq2,-10.686522,-7.294374
human3_lib2.final_cell_0235,acinar,inDrop,-0.96454984,11.425584
D31.3_23,acinar,celseq2,-8.189439,-5.8694606
HP1502401_K12,acinar,smartseq2,-9.10608,-6.3611326
human3_lib1.final_cell_0698,acinar,inDrop,-3.7631826,11.1663
human3_lib2.final_cell_0266,acinar,inDrop,-1.7304164,11.324125
human3_lib3.final_cell_0664,acinar,inDrop,-3.698563,11.59047
human3_lib2.final_cell_0009,acinar,inDrop,-1.3522277,12.585515
human3_lib1.final_cell_0168,acinar,inDrop,-2.6436045,12.076469
HP1504101T2D_I6,acinar,smartseq2,-11.190691,-7.8645854
human3_lib3.final_cell_0467,acinar,inDrop,-3.147297,12.09497
human1_lib3.final_cell_0007,acinar,inDrop,-1.335466,12.2593975
human3_lib3.final_cell_0056,acinar,inDrop,-1.641713,12.806072
human3_lib1.final_cell_0484,acinar,inDrop,-3.3511076,11.911762
human3_lib4.final_cell_0074,acinar,inDrop,-0.5038508,12.415643
D31.7_9,acinar,celseq2,-9.576153,-6.6443048
human3_lib1.final_cell_0732,acinar,inDrop,-3.3254807,10.9818535
human4_lib1.final_cell_0115,acinar,inDrop,-0.92088217,10.274561
human3_lib4.final_cell_0706,acinar,inDrop,-3.146367,10.942552
human3_lib4.final_cell_0445,acinar,inDrop,-2.842372,11.036151
human3_lib2.final_cell_0638,acinar,inDrop,-3.4596872,11.50394
human3_lib4.final_cell_0459,acinar,inDrop,-3.2294016,11.463861
human3_lib3.final_cell_0042,acinar,inDrop,-1.5095832,11.388817
human3_lib1.final_cell_0447,acinar,inDrop,-1.6355274,11.093859
human3_lib4.final_cell_0170,acinar,inDrop,-2.404209,12.066718
D28.6_74,acinar,celseq2,-10.904965,-7.898384
human3_lib4.final_cell_0356,acinar,inDrop,-1.9253547,11.473562
human1_lib3.final_cell_0508,acinar,inDrop,-1.844416,10.870062
human3_lib4.final_cell_0662,acinar,inDrop,-2.5221207,10.799556
human3_lib3.final_cell_0536,acinar,inDrop,-2.0753047,11.170036
human3_lib3.final_cell_0027,acinar,inDrop,-2.5456593,12.7664
D31.6_66,acinar,celseq2,-10.394294,-8.115648
human3_lib1.final_cell_0349,acinar,inDrop,-2.9911256,11.908565
