,celltype,tech,UMAP1,UMAP2
human3_lib2.final_cell_0003,acinar,inDrop,5.2349987,11.195676
human3_lib3.final_cell_0166,acinar,inDrop,5.498118,10.27253
human3_lib2.final_cell_0101,acinar,inDrop,4.3135004,11.211083
human3_lib2.final_cell_0277,acinar,inDrop,4.4923944,11.5146475
human3_lib3.final_cell_0045,acinar,inDrop,6.0341744,11.086539
human3_lib1.final_cell_0483,acinar,inDrop,4.6059003,10.610392
human3_lib4.final_cell_0575,acinar,inDrop,6.1893997,9.821295
human3_lib4.final_cell_0519,acinar,inDrop,5.2774825,9.637129
human3_lib4.final_cell_0512,acinar,inDrop,5.196952,10.025097
human3_lib4.final_cell_0615,acinar,inDrop,5.1781077,9.003312
human3_lib4.final_cell_0555,acinar,inDrop,5.41931,9.246171
human3_lib3.final_cell_0803,acinar,inDrop,5.4535456,9.934292
human3_lib1.final_cell_0013,acinar,inDrop,5.4127746,11.992389
human3_lib2.final_cell_0006,acinar,inDrop,5.0761003,11.71592
human3_lib1.final_cell_0300,acinar,inDrop,5.791116,9.747249
human3_lib4.final_cell_0155,acinar,inDrop,5.644526,10.989966
human3_lib1.final_cell_0307,acinar,inDrop,4.3937745,11.639324
human3_lib3.final_cell_0551,acinar,inDrop,5.3735037,9.876899
human3_lib2.final_cell_0069,acinar,inDrop,4.0973682,12.219001
human3_lib3.final_cell_0111,acinar,inDrop,4.710365,12.121249
human3_lib4.final_cell_0087,acinar,inDrop,4.844638,11.345723
human3_lib2.final_cell_0299,acinar,inDrop,6.239085,10.670231
human3_lib2.final_cell_0108,acinar,inDrop,4.037615,11.447905
human3_lib1.final_cell_0214,acinar,inDrop,5.293014,9.793034
human3_lib2.final_cell_0107,acinar,inDrop,6.1058674,10.891797
human3_lib4.final_cell_0742,acinar,inDrop,5.2730503,9.887312
human1_lib3.final_cell_0043,acinar,inDrop,3.8784196,10.621831
human3_lib1.final_cell_0035,acinar,inDrop,5.2727685,10.699882
human3_lib3.final_cell_0685,acinar,inDrop,6.034788,9.922771
human1_lib3.final_cell_0469,acinar,inDrop,3.3305352,10.243913
human1_lib1.final_cell_0436,acinar,inDrop,4.2241535,9.48465
human3_lib2.final_cell_0020,acinar,inDrop,4.364649,12.146217
human3_lib2.final_cell_0180,acinar,inDrop,6.294541,10.434403
human3_lib3.final_cell_0139,acinar,inDrop,5.1308613,10.797937
human3_lib1.final_cell_0268,acinar,inDrop,4.951393,10.765057
human3_lib4.final_cell_0746,acinar,inDrop,5.962279,9.63087
human3_lib1.final_cell_0006,acinar,inDrop,4.3123994,12.424515
human3_lib3.final_cell_0227,acinar,inDrop,4.6857862,11.385125
human3_lib3.final_cell_0059,acinar,inDrop,4.2035813,12.040573
human3_lib2.final_cell_0135,acinar,inDrop,4.4823294,11.964428
human3_lib2.final_cell_0027,acinar,inDrop,4.8478727,11.523782
human3_lib2.final_cell_0019,acinar,inDrop,5.4488,11.305249
human3_lib4.final_cell_0783,acinar,inDrop,5.5407176,9.723311
human3_lib2.final_cell_0586,acinar,inDrop,5.1767178,9.67327
human1_lib2.final_cell_0616,acinar,inDrop,4.566447,9.405452
human3_lib2.final_cell_0082,acinar,inDrop,4.8973403,11.262145
human3_lib1.final_cell_0022,acinar,inDrop,5.90398,11.070267
human1_lib3.final_cell_0020,acinar,inDrop,4.0662374,10.053485
human3_lib3.final_cell_0243,acinar,inDrop,5.095279,10.231322
human3_lib4.final_cell_0195,acinar,inDrop,5.4544888,10.883979
human3_lib3.final_cell_0019,acinar,inDrop,6.3679924,10.610286
human3_lib4.final_cell_0131,acinar,inDrop,4.652549,11.626498
human3_lib3.final_cell_0157,acinar,inDrop,5.508809,10.439221
human3_lib3.final_cell_0241,acinar,inDrop,4.895619,10.909695
human1_lib1.final_cell_0029,acinar,inDrop,4.5222087,9.571016
human3_lib3.final_cell_0031,acinar,inDrop,5.7402487,10.730046
human3_lib3.final_cell_0651,acinar,inDrop,0.49371856,7.926382
human1_lib3.final_cell_0600,acinar,inDrop,3.71909,10.442024
human3_lib1.final_cell_0439,acinar,inDrop,5.232819,9.470262
human3_lib3.final_cell_0068,acinar,inDrop,4.466447,11.538472
human1_lib2.final_cell_0404,acinar,inDrop,4.249644,9.706632
human3_lib4.final_cell_0039,acinar,inDrop,4.4953227,12.077971
human3_lib2.final_cell_0800,acinar,inDrop,4.9941063,10.160697
human3_lib2.final_cell_0174,acinar,inDrop,5.2354608,11.657595
human3_lib4.final_cell_0076,acinar,inDrop,6.300619,10.519153
human1_lib2.final_cell_0111,acinar,inDrop,3.8114517,10.700844
human3_lib4.final_cell_0080,acinar,inDrop,5.1059318,11.023419
human3_lib1.final_cell_0050,acinar,inDrop,5.6431985,10.73816
human3_lib1.final_cell_0389,acinar,inDrop,5.8793592,9.854138
human3_lib4.final_cell_0636,acinar,inDrop,1.070637,7.9206934
human3_lib1.final_cell_0131,acinar,inDrop,4.7293406,11.341495
human3_lib3.final_cell_0094,acinar,inDrop,5.7738853,11.107281
human3_lib3.final_cell_0126,acinar,inDrop,5.2249904,10.721344
human3_lib2.final_cell_0466,acinar,inDrop,4.650581,11.548555
human3_lib1.final_cell_0360,acinar,inDrop,5.1709647,10.440488
human3_lib4.final_cell_0005,acinar,inDrop,5.7685056,10.681955
human3_lib3.final_cell_0060,acinar,inDrop,4.7729573,11.937526
human3_lib3.final_cell_0162,acinar,inDrop,6.034683,10.368702
human3_lib4.final_cell_0355,acinar,inDrop,5.761535,9.474608
human3_lib2.final_cell_0226,acinar,inDrop,5.5231333,11.874821
human3_lib3.final_cell_0268,acinar,inDrop,5.3553023,10.425971
human3_lib2.final_cell_0421,acinar,inDrop,6.1241984,9.83171
human3_lib4.final_cell_0111,acinar,inDrop,4.9127793,10.759866
human3_lib3.final_cell_0072,acinar,inDrop,4.712884,11.64468
human3_lib2.final_cell_0093,acinar,inDrop,5.089789,11.089452
human3_lib4.final_cell_0371,acinar,inDrop,4.606993,10.976063
human3_lib3.final_cell_0047,acinar,inDrop,5.317745,11.860973
human3_lib3.final_cell_0272,acinar,inDrop,4.72522,10.9945345
human3_lib4.final_cell_0008,acinar,inDrop,4.7465863,12.369344
human3_lib4.final_cell_0549,acinar,inDrop,4.2618127,10.6962385
human3_lib4.final_cell_0020,acinar,inDrop,5.9404135,11.617849
human3_lib2.final_cell_0078,acinar,inDrop,4.4788766,11.230766
human3_lib4.final_cell_0207,acinar,inDrop,6.169726,10.068983
human3_lib1.final_cell_0063,acinar,inDrop,5.8551455,11.682312
human3_lib2.final_cell_0090,acinar,inDrop,4.7856307,11.98316
human3_lib1.final_cell_0014,acinar,inDrop,4.3587604,12.372297
human3_lib4.final_cell_0065,acinar,inDrop,5.1447177,10.748022
human3_lib3.final_cell_0004,acinar,inDrop,5.6049666,11.029136
human3_lib3.final_cell_0089,acinar,inDrop,5.615382,10.78253
human2_lib2.final_cell_0154,acinar,inDrop,2.2161791,8.096457
human3_lib2.final_cell_0076,acinar,inDrop,4.617689,11.783121
human3_lib1.final_cell_0195,acinar,inDrop,4.8314676,10.703179
human3_lib3.final_cell_0646,acinar,inDrop,5.5244813,9.676734
human3_lib2.final_cell_0608,acinar,inDrop,4.3156986,10.853978
human1_lib1.final_cell_0012,acinar,inDrop,4.681549,10.293516
human3_lib4.final_cell_0043,acinar,inDrop,6.100311,10.819892
human3_lib2.final_cell_0213,acinar,inDrop,4.876462,10.995122
human3_lib2.final_cell_0033,acinar,inDrop,4.871067,11.258972
human3_lib2.final_cell_0052,acinar,inDrop,4.7674284,12.025183
human3_lib4.final_cell_0407,acinar,inDrop,4.3702507,10.7251425
human3_lib3.final_cell_0207,acinar,inDrop,4.55241,11.089082
human3_lib1.final_cell_0011,acinar,inDrop,5.43742,11.868847
human3_lib3.final_cell_0355,acinar,inDrop,4.967718,10.740538
human3_lib1.final_cell_0057,acinar,inDrop,4.6846876,11.409501
human3_lib4.final_cell_0056,acinar,inDrop,6.150747,10.702891
human3_lib1.final_cell_0560,acinar,inDrop,5.2278595,10.005045
human3_lib1.final_cell_0440,acinar,inDrop,5.398087,9.858693
human3_lib3.final_cell_0406,acinar,inDrop,5.0374923,10.583146
human3_lib2.final_cell_0469,acinar,inDrop,6.161785,9.690477
human3_lib2.final_cell_0119,acinar,inDrop,5.7461195,11.296687
human3_lib2.final_cell_0486,acinar,inDrop,5.63846,10.139594
human3_lib1.final_cell_0196,acinar,inDrop,6.3049636,10.775754
human3_lib1.final_cell_0119,acinar,inDrop,4.972879,12.023854
human3_lib4.final_cell_0418,acinar,inDrop,5.69967,9.8813
human1_lib1.final_cell_0001,acinar,inDrop,3.995916,10.34296
human3_lib1.final_cell_0326,acinar,inDrop,5.2052674,10.674231
human3_lib3.final_cell_0144,acinar,inDrop,4.977644,11.377721
human3_lib3.final_cell_0176,acinar,inDrop,4.604804,11.656652
human3_lib4.final_cell_0044,acinar,inDrop,4.202362,11.858519
human3_lib2.final_cell_0260,acinar,inDrop,5.180426,9.761027
human3_lib2.final_cell_0097,acinar,inDrop,6.2713,10.549751
human3_lib4.final_cell_0049,acinar,inDrop,5.242392,12.001309
human3_lib4.final_cell_0146,acinar,inDrop,4.6405196,11.440505
human3_lib3.final_cell_0062,acinar,inDrop,4.596068,11.268155
human3_lib1.final_cell_0084,acinar,inDrop,6.367597,10.914806
human1_lib3.final_cell_0143,acinar,inDrop,3.8508542,9.977243
human1_lib2.final_cell_0278,acinar,inDrop,4.465983,9.566797
human3_lib3.final_cell_0192,acinar,inDrop,5.229637,11.170263
human3_lib1.final_cell_0082,acinar,inDrop,5.0126805,11.210443
human3_lib4.final_cell_0029,acinar,inDrop,4.158426,11.560103
human1_lib3.final_cell_0447,acinar,inDrop,4.3916297,9.722693
human3_lib3.final_cell_0453,acinar,inDrop,6.139098,9.67829
human3_lib3.final_cell_0610,acinar,inDrop,5.8504925,9.65677
human1_lib2.final_cell_0005,acinar,inDrop,5.021988,11.069712
human3_lib4.final_cell_0142,acinar,inDrop,5.7791786,11.165092
human3_lib3.final_cell_0203,acinar,inDrop,4.8246784,11.2036295
human1_lib3.final_cell_0541,acinar,inDrop,3.7206113,10.320074
human3_lib3.final_cell_0029,acinar,inDrop,4.824092,11.858748
human3_lib1.final_cell_0197,acinar,inDrop,5.359862,11.566798
human3_lib2.final_cell_0158,acinar,inDrop,5.9781923,11.2112665
human3_lib4.final_cell_0270,acinar,inDrop,5.0113773,11.447312
human3_lib3.final_cell_0096,acinar,inDrop,6.1418214,10.905122
human3_lib3.final_cell_0473,acinar,inDrop,5.8200994,9.462564
human3_lib4.final_cell_0665,acinar,inDrop,5.4401116,9.623657
human3_lib4.final_cell_0794,acinar,inDrop,5.7905555,9.432959
human3_lib2.final_cell_0017,acinar,inDrop,5.063452,11.711522
human3_lib3.final_cell_0046,acinar,inDrop,5.941093,11.094316
human3_lib4.final_cell_0063,acinar,inDrop,6.2877216,10.915769
human3_lib3.final_cell_0478,acinar,inDrop,5.320515,9.593507
human3_lib4.final_cell_0032,acinar,inDrop,4.4632406,12.314797
human1_lib2.final_cell_0126,acinar,inDrop,4.3290925,9.612169
human3_lib1.final_cell_0078,acinar,inDrop,6.088626,10.865296
human3_lib4.final_cell_0019,acinar,inDrop,3.9942768,11.986709
human3_lib1.final_cell_0150,acinar,inDrop,4.4902134,11.620286
human3_lib2.final_cell_0102,acinar,inDrop,5.5634403,10.752181
human3_lib2.final_cell_0506,acinar,inDrop,5.7667575,9.681554
human3_lib1.final_cell_0476,acinar,inDrop,4.241094,11.077072
human3_lib1.final_cell_0603,acinar,inDrop,5.1350036,10.017654
human3_lib4.final_cell_0064,acinar,inDrop,4.593489,11.104583
human3_lib2.final_cell_0049,acinar,inDrop,5.86433,11.28346
human3_lib2.final_cell_0763,acinar,inDrop,4.7500534,10.249408
human3_lib2.final_cell_0257,acinar,inDrop,5.3650775,9.421028
human1_lib3.final_cell_0025,acinar,inDrop,4.0615516,10.205498
human1_lib3.final_cell_0628,acinar,inDrop,4.824867,9.59715
human3_lib4.final_cell_0006,acinar,inDrop,4.255397,12.269155
human3_lib1.final_cell_0089,acinar,inDrop,5.672139,11.844053
human3_lib1.final_cell_0419,acinar,inDrop,5.6492176,9.630689
human3_lib4.final_cell_0126,acinar,inDrop,5.396771,10.926196
human3_lib4.final_cell_0002,acinar,inDrop,5.085562,12.207329
human3_lib2.final_cell_0039,acinar,inDrop,5.769898,11.391997
human3_lib1.final_cell_0025,acinar,inDrop,5.659722,11.947438
human3_lib4.final_cell_0106,acinar,inDrop,5.846632,11.202269
human3_lib2.final_cell_0023,acinar,inDrop,4.308606,12.310543
human3_lib3.final_cell_0795,acinar,inDrop,4.5197463,10.628852
human3_lib3.final_cell_0006,acinar,inDrop,4.441466,12.311898
human3_lib1.final_cell_0625,acinar,inDrop,4.961246,10.334741
human3_lib4.final_cell_0342,acinar,inDrop,4.4910827,11.101876
human3_lib2.final_cell_0235,acinar,inDrop,4.1133456,11.354341
human3_lib1.final_cell_0698,acinar,inDrop,5.602068,9.744708
human3_lib2.final_cell_0266,acinar,inDrop,4.5779266,10.799509
human3_lib3.final_cell_0664,acinar,inDrop,5.7704415,9.676309
human3_lib2.final_cell_0009,acinar,inDrop,5.365713,11.727362
human3_lib1.final_cell_0168,acinar,inDrop,6.3423076,10.644548
human3_lib3.final_cell_0467,acinar,inDrop,5.947808,10.222801
human1_lib3.final_cell_0007,acinar,inDrop,4.034033,10.604311
human3_lib3.final_cell_0056,acinar,inDrop,5.039616,11.37938
human3_lib1.final_cell_0484,acinar,inDrop,6.0354295,9.868093
human3_lib4.final_cell_0074,acinar,inDrop,4.279693,12.308605
human3_lib1.final_cell_0732,acinar,inDrop,5.7140656,9.444949
human4_lib1.final_cell_0115,acinar,inDrop,3.520373,10.195278
human3_lib4.final_cell_0706,acinar,inDrop,5.307258,9.836004
human3_lib4.final_cell_0445,acinar,inDrop,5.4115806,10.056335
human3_lib2.final_cell_0638,acinar,inDrop,5.5753126,10.279487
human3_lib4.final_cell_0459,acinar,inDrop,5.722788,9.674343
human3_lib3.final_cell_0042,acinar,inDrop,5.0270314,11.740832
human3_lib1.final_cell_0447,acinar,inDrop,4.5179477,11.044886
human3_lib4.final_cell_0170,acinar,inDrop,6.2102094,10.734221
human3_lib4.final_cell_0356,acinar,inDrop,4.8974605,10.862502
human1_lib3.final_cell_0508,acinar,inDrop,3.7962742,10.049636
human3_lib4.final_cell_0662,acinar,inDrop,4.6608505,10.376569
human3_lib3.final_cell_0536,acinar,inDrop,4.497082,11.061926
human3_lib3.final_cell_0027,acinar,inDrop,6.0717173,11.194704
human3_lib1.final_cell_0349,acinar,inDrop,6.1139674,10.268805
human3_lib4.final_cell_0012,acinar,inDrop,4.792522,12.380891
human3_lib1.final_cell_0545,acinar,inDrop,4.901125,10.457824
human3_lib1.final_cell_0010,acinar,inDrop,5.7646503,11.449612
human3_lib2.final_cell_0002,acinar,inDrop,4.9567533,12.26371
human3_lib3.final_cell_0078,acinar,inDrop,4.632712,11.949825
human3_lib1.final_cell_0015,acinar,inDrop,4.537674,11.22431
human3_lib2.final_cell_0026,acinar,inDrop,4.9308124,12.171326
human1_lib3.final_cell_0171,acinar,inDrop,3.9994507,10.025123
human3_lib3.final_cell_0002,acinar,inDrop,4.773216,12.346976
human1_lib3.final_cell_0001,acinar,inDrop,4.4294677,10.293412
human3_lib1.final_cell_0181,acinar,inDrop,4.275957,11.041722
human2_lib1.final_cell_0050,activated_stellate,inDrop,12.386264,5.474886
human1_lib3.final_cell_0313,activated_stellate,inDrop,12.90294,4.9827228
human1_lib3.final_cell_0288,activated_stellate,inDrop,11.927186,4.911899
human3_lib1.final_cell_0747,activated_stellate,inDrop,12.990134,3.8256903
human1_lib3.final_cell_0005,activated_stellate,inDrop,12.059763,5.0091906
human1_lib3.final_cell_0151,activated_stellate,inDrop,12.137947,4.83777
human4_lib1.final_cell_0493,activated_stellate,inDrop,12.276919,4.354785
human4_lib3.final_cell_0644,activated_stellate,inDrop,12.445032,4.8141446
human3_lib4.final_cell_0832,activated_stellate,inDrop,13.313001,4.0888095
human4_lib3.final_cell_0590,activated_stellate,inDrop,12.939235,4.9045205
human1_lib3.final_cell_0013,activated_stellate,inDrop,12.134588,4.9933543
human3_lib3.final_cell_0516,activated_stellate,inDrop,12.722111,3.9443917
human4_lib3.final_cell_0469,activated_stellate,inDrop,12.28815,4.763561
human2_lib3.final_cell_0100,activated_stellate,inDrop,12.315788,5.4285603
human2_lib3.final_cell_0488,activated_stellate,inDrop,12.700493,5.3030396
human1_lib1.final_cell_0046,activated_stellate,inDrop,12.059104,4.591689
human4_lib1.final_cell_0030,activated_stellate,inDrop,11.906256,5.039517
human2_lib2.final_cell_0308,activated_stellate,inDrop,12.600985,5.5664377
human3_lib1.final_cell_0262,activated_stellate,inDrop,12.372576,3.5961113
human3_lib1.final_cell_0397,activated_stellate,inDrop,12.416459,4.1280265
human4_lib3.final_cell_0264,activated_stellate,inDrop,12.566853,3.8367565
human3_lib3.final_cell_0915,activated_stellate,inDrop,12.706343,3.6676996
human2_lib3.final_cell_0289,activated_stellate,inDrop,12.5392475,5.550633
human2_lib2.final_cell_0559,activated_stellate,inDrop,12.794942,5.2444515
human1_lib2.final_cell_0420,activated_stellate,inDrop,12.588261,4.6417823
human4_lib1.final_cell_0371,activated_stellate,inDrop,12.725796,4.2411423
human3_lib2.final_cell_0344,activated_stellate,inDrop,12.6029825,3.6033273
human3_lib1.final_cell_0596,activated_stellate,inDrop,12.665999,4.1856728
human4_lib1.final_cell_0066,activated_stellate,inDrop,12.332499,4.2496557
human1_lib3.final_cell_0251,activated_stellate,inDrop,12.463948,3.586724
human3_lib2.final_cell_0650,activated_stellate,inDrop,12.905191,4.1390824
human2_lib3.final_cell_0240,activated_stellate,inDrop,12.408417,5.421938
human4_lib3.final_cell_0287,activated_stellate,inDrop,12.965011,4.826987
human1_lib2.final_cell_0475,activated_stellate,inDrop,12.431237,5.00939
human3_lib3.final_cell_0682,activated_stellate,inDrop,12.561446,3.4985762
human3_lib4.final_cell_0327,activated_stellate,inDrop,12.607742,3.5805395
human3_lib4.final_cell_0593,activated_stellate,inDrop,12.627283,3.382045
human3_lib4.final_cell_0343,activated_stellate,inDrop,12.641178,3.5740309
human3_lib2.final_cell_0794,activated_stellate,inDrop,12.963665,3.8466048
human3_lib2.final_cell_0651,activated_stellate,inDrop,12.688174,4.4443355
human3_lib3.final_cell_0154,activated_stellate,inDrop,12.315608,3.9506814
human2_lib3.final_cell_0357,activated_stellate,inDrop,12.485788,5.5190625
human2_lib2.final_cell_0401,activated_stellate,inDrop,12.678276,5.3994913
human2_lib1.final_cell_0234,activated_stellate,inDrop,12.869665,5.0808997
human2_lib1.final_cell_0350,activated_stellate,inDrop,12.519526,5.4545507
human1_lib1.final_cell_0041,activated_stellate,inDrop,12.022817,5.0405483
human4_lib1.final_cell_0400,activated_stellate,inDrop,12.188169,5.269369
human4_lib3.final_cell_0396,activated_stellate,inDrop,12.434372,5.2859344
human1_lib3.final_cell_0271,activated_stellate,inDrop,12.671795,4.021045
human3_lib4.final_cell_0675,activated_stellate,inDrop,12.877655,4.3827868
human3_lib1.final_cell_0499,activated_stellate,inDrop,12.78748,4.197677
human4_lib1.final_cell_0128,activated_stellate,inDrop,12.069487,5.107765
human4_lib3.final_cell_0260,activated_stellate,inDrop,12.171695,4.5633416
human1_lib2.final_cell_0612,activated_stellate,inDrop,12.617153,4.4260583
human3_lib2.final_cell_0760,activated_stellate,inDrop,12.757428,3.6959593
human2_lib2.final_cell_0386,activated_stellate,inDrop,12.608655,5.4809813
human3_lib4.final_cell_0684,activated_stellate,inDrop,13.197458,3.9497998
human3_lib1.final_cell_0761,activated_stellate,inDrop,12.692872,3.428225
human3_lib2.final_cell_0271,activated_stellate,inDrop,12.58862,4.0142365
human3_lib2.final_cell_0239,activated_stellate,inDrop,12.533013,3.9510727
human3_lib3.final_cell_0806,activated_stellate,inDrop,12.972176,4.7065005
human3_lib1.final_cell_0361,activated_stellate,inDrop,12.817754,3.7920797
human2_lib1.final_cell_0394,activated_stellate,inDrop,12.802707,4.427325
human3_lib3.final_cell_0523,activated_stellate,inDrop,12.945377,4.3868146
human1_lib3.final_cell_0691,activated_stellate,inDrop,12.7872305,4.7814555
human4_lib3.final_cell_0600,activated_stellate,inDrop,12.251547,5.2328415
human3_lib1.final_cell_0653,activated_stellate,inDrop,12.647288,3.6764674
human1_lib1.final_cell_0045,activated_stellate,inDrop,12.2553425,4.484708
human2_lib1.final_cell_0523,activated_stellate,inDrop,12.602191,4.9677954
human3_lib2.final_cell_0847,activated_stellate,inDrop,12.971566,4.1776056
human1_lib1.final_cell_0219,activated_stellate,inDrop,12.834206,4.717918
human3_lib2.final_cell_0729,activated_stellate,inDrop,12.437266,3.3571546
human2_lib2.final_cell_0029,activated_stellate,inDrop,12.477324,5.3859735
human2_lib3.final_cell_0547,activated_stellate,inDrop,5.9386635,-2.1791413
human1_lib3.final_cell_0687,activated_stellate,inDrop,12.716226,4.832511
human3_lib2.final_cell_0461,activated_stellate,inDrop,12.49696,3.3685718
human3_lib2.final_cell_0441,activated_stellate,inDrop,12.3991,3.658908
human2_lib1.final_cell_0471,activated_stellate,inDrop,12.638771,5.3684
human2_lib1.final_cell_0143,activated_stellate,inDrop,12.2755165,5.433955
human3_lib3.final_cell_0554,activated_stellate,inDrop,12.440899,3.7362132
human2_lib3.final_cell_0561,activated_stellate,inDrop,12.790714,4.996276
human1_lib1.final_cell_0399,activated_stellate,inDrop,12.2381525,4.5630937
human3_lib4.final_cell_0455,activated_stellate,inDrop,12.723841,3.5691736
human3_lib2.final_cell_0492,activated_stellate,inDrop,12.601656,3.507744
human4_lib1.final_cell_0213,activated_stellate,inDrop,12.06043,5.236833
human1_lib2.final_cell_0324,activated_stellate,inDrop,12.794335,3.9884818
human2_lib3.final_cell_0057,activated_stellate,inDrop,8.805259,-6.621618
human3_lib1.final_cell_0669,activated_stellate,inDrop,12.695103,3.7106817
human3_lib3.final_cell_0283,activated_stellate,inDrop,12.619826,3.387902
human3_lib2.final_cell_0416,activated_stellate,inDrop,12.661491,4.3759904
human2_lib1.final_cell_0444,activated_stellate,inDrop,12.492616,5.3852844
human3_lib4.final_cell_0536,activated_stellate,inDrop,12.76426,4.1561933
human3_lib2.final_cell_0873,activated_stellate,inDrop,12.903113,3.7546775
human3_lib4.final_cell_0848,alpha,inDrop,2.4481924,-5.1543345
human1_lib2.final_cell_0298,alpha,inDrop,4.9313297,-8.104056
human2_lib1.final_cell_0209,alpha,inDrop,8.905027,-7.285038
human3_lib2.final_cell_0812,alpha,inDrop,2.7096424,-4.2473226
human3_lib4.final_cell_0360,alpha,inDrop,4.582811,-5.9963827
