,celltype,tech,UMAP1,UMAP2
human3_lib1.final_cell_0307,acinar,inDrop,1.7965163,-8.714827
human3_lib3.final_cell_0551,acinar,inDrop,0.29631677,-8.938223
human3_lib2.final_cell_0069,acinar,inDrop,2.7966044,-9.272306
human3_lib3.final_cell_0111,acinar,inDrop,2.256345,-9.819487
human3_lib4.final_cell_0087,acinar,inDrop,2.0393524,-9.078923
human3_lib2.final_cell_0299,acinar,inDrop,0.42898998,-9.814644
human3_lib2.final_cell_0108,acinar,inDrop,2.6382382,-9.027246
HP1506401_J2,acinar,smartseq2,12.130625,4.122702
D31.5_70,acinar,celseq2,11.046944,4.1287494
human3_lib1.final_cell_0214,acinar,inDrop,0.5834422,-8.383548
human3_lib2.final_cell_0107,acinar,inDrop,0.988652,-10.184201
human3_lib4.final_cell_0742,acinar,inDrop,-0.0030052064,-8.167642
human1_lib3.final_cell_0043,acinar,inDrop,2.0643601,-8.202097
human3_lib1.final_cell_0035,acinar,inDrop,1.8963239,-10.059333
human3_lib3.final_cell_0685,acinar,inDrop,-0.08390889,-8.913805
human1_lib3.final_cell_0469,acinar,inDrop,2.2412975,-7.5980124
HP1502401_C1,acinar,smartseq2,11.942538,4.6507897
HP1506401_N5,acinar,smartseq2,10.854207,3.8156188
D31.7_77,acinar,celseq2,11.549075,4.2260866
human1_lib1.final_cell_0436,acinar,inDrop,0.6346969,-7.6723657
D31.6_9,acinar,celseq2,11.880459,4.720736
human3_lib2.final_cell_0020,acinar,inDrop,2.6222718,-9.699963
human3_lib2.final_cell_0180,acinar,inDrop,0.2464678,-9.714944
human3_lib3.final_cell_0139,acinar,inDrop,0.97578144,-9.657557
D28.3_25,acinar,celseq2,12.199992,4.014076
human3_lib1.final_cell_0268,acinar,inDrop,0.904815,-8.974545
human3_lib4.final_cell_0746,acinar,inDrop,-0.10273377,-8.402325
human3_lib1.final_cell_0006,acinar,inDrop,2.616304,-10.46798
human3_lib3.final_cell_0227,acinar,inDrop,2.1672978,-9.225467
human3_lib3.final_cell_0059,acinar,inDrop,2.5532322,-9.444468
HP1502401_J2,acinar,smartseq2,12.198215,4.7025166
human3_lib2.final_cell_0135,acinar,inDrop,2.2413309,-10.039504
D28.7_51,acinar,celseq2,12.183082,4.3870797
HP1506401_L22,acinar,smartseq2,8.385915,4.802461
D31.4_70,acinar,celseq2,12.59257,3.6989782
human3_lib2.final_cell_0027,acinar,inDrop,2.097541,-9.368855
human3_lib2.final_cell_0019,acinar,inDrop,1.2803959,-10.238454
human3_lib4.final_cell_0783,acinar,inDrop,0.5546505,-8.172442
D31.6_53,acinar,celseq2,12.44591,4.6450806
human3_lib2.final_cell_0586,acinar,inDrop,0.21736301,-8.360375
D28.4_63,acinar,celseq2,11.40387,3.6288443
D28.3_91,acinar,celseq2,12.200138,4.129085
HP1508501T2D_F21,acinar,smartseq2,12.120511,4.5154147
human1_lib2.final_cell_0616,acinar,inDrop,0.103289574,-7.2703147
human3_lib2.final_cell_0082,acinar,inDrop,1.5415117,-10.271183
human3_lib1.final_cell_0022,acinar,inDrop,1.4562924,-9.8283615
human1_lib3.final_cell_0020,acinar,inDrop,1.994917,-8.687735
human3_lib3.final_cell_0243,acinar,inDrop,0.8286796,-8.4086075
human3_lib4.final_cell_0195,acinar,inDrop,0.7815912,-9.67247
HP1508501T2D_A11,acinar,smartseq2,11.685308,4.48455
D31.3_73,acinar,celseq2,10.396155,4.359215
human3_lib3.final_cell_0019,acinar,inDrop,0.24224287,-9.890503
human3_lib4.final_cell_0131,acinar,inDrop,2.2211561,-10.213491
human3_lib3.final_cell_0157,acinar,inDrop,0.59777236,-9.343157
human3_lib3.final_cell_0241,acinar,inDrop,1.3883231,-9.03915
human1_lib1.final_cell_0029,acinar,inDrop,0.6177295,-8.252442
human3_lib3.final_cell_0031,acinar,inDrop,1.1896852,-9.916745
HP1526901T2D_K17,acinar,smartseq2,12.330574,4.4622025
D28.4_4,acinar,celseq2,10.982394,-1.681479
HP1506401_O21,acinar,smartseq2,11.396146,3.6657605
D31.6_21,acinar,celseq2,9.218778,4.4601107
human3_lib3.final_cell_0651,acinar,inDrop,2.7656717,-3.9314597
human1_lib3.final_cell_0600,acinar,inDrop,1.611577,-7.851223
human3_lib1.final_cell_0439,acinar,inDrop,-0.029471343,-8.162003
human3_lib3.final_cell_0068,acinar,inDrop,2.1093528,-9.71474
human1_lib2.final_cell_0404,acinar,inDrop,0.73321843,-7.9687147
D30.5_36,acinar,celseq2,12.837732,4.2345567
human3_lib4.final_cell_0039,acinar,inDrop,2.109685,-10.398617
D28.5_77,acinar,celseq2,9.934537,4.413394
human3_lib2.final_cell_0800,acinar,inDrop,0.7616448,-8.168581
D30.8_63,acinar,celseq2,9.909187,4.704107
human3_lib2.final_cell_0174,acinar,inDrop,1.5938498,-9.936572
human3_lib4.final_cell_0076,acinar,inDrop,0.19938609,-9.659906
human1_lib2.final_cell_0111,acinar,inDrop,1.8384413,-7.859224
human3_lib4.final_cell_0080,acinar,inDrop,1.2790443,-9.781813
human3_lib1.final_cell_0050,acinar,inDrop,1.233863,-9.608825
human3_lib1.final_cell_0389,acinar,inDrop,-0.32779682,-8.7338295
human3_lib4.final_cell_0636,acinar,inDrop,1.6422445,-5.208336
human3_lib1.final_cell_0131,acinar,inDrop,1.7662169,-9.193498
D30.4_81,acinar,celseq2,10.971057,3.7060626
D31.7_11,acinar,celseq2,11.4652405,4.5015736
human3_lib3.final_cell_0094,acinar,inDrop,1.2766956,-10.413303
human3_lib3.final_cell_0126,acinar,inDrop,1.082777,-9.991286
D31.8_11,acinar,celseq2,10.470889,4.6083574
human3_lib2.final_cell_0466,acinar,inDrop,2.3120303,-9.104921
human3_lib1.final_cell_0360,acinar,inDrop,0.82670224,-8.744074
D31.5_4,acinar,celseq2,9.6567745,4.4775596
human3_lib4.final_cell_0005,acinar,inDrop,0.39982116,-10.01581
human3_lib3.final_cell_0060,acinar,inDrop,1.6267337,-9.997165
human3_lib3.final_cell_0162,acinar,inDrop,0.10947728,-9.444383
human3_lib4.final_cell_0355,acinar,inDrop,0.009508191,-8.321132
human3_lib2.final_cell_0226,acinar,inDrop,1.474175,-10.34818
D28.5_54,acinar,celseq2,11.785208,4.5718412
HP1506401_B5,acinar,smartseq2,12.487298,3.9535015
human3_lib3.final_cell_0268,acinar,inDrop,0.5391796,-9.720225
human3_lib2.final_cell_0421,acinar,inDrop,-0.03878833,-8.533392
human3_lib4.final_cell_0111,acinar,inDrop,1.4706603,-9.111992
human3_lib3.final_cell_0072,acinar,inDrop,2.054612,-10.291916
HP1525301T2D_F5,acinar,smartseq2,12.687064,4.583534
human3_lib2.final_cell_0093,acinar,inDrop,1.151079,-10.035858
human3_lib4.final_cell_0371,acinar,inDrop,1.9373804,-8.835072
D30.2_1,acinar,celseq2,-3.8169887,2.6589005
human3_lib3.final_cell_0047,acinar,inDrop,1.544289,-10.515386
HP1506401_N15,acinar,smartseq2,8.966986,4.529345
human3_lib3.final_cell_0272,acinar,inDrop,1.0421758,-9.572651
human3_lib4.final_cell_0008,acinar,inDrop,2.4812062,-10.275016
human3_lib4.final_cell_0549,acinar,inDrop,1.4826555,-8.263737
human3_lib4.final_cell_0020,acinar,inDrop,1.0232052,-10.420624
HP1506401_L11,acinar,smartseq2,10.55366,4.038543
human3_lib2.final_cell_0078,acinar,inDrop,2.0725932,-9.896328
human3_lib4.final_cell_0207,acinar,inDrop,0.46317637,-9.22964
human3_lib1.final_cell_0063,acinar,inDrop,1.11653,-10.202563
human3_lib2.final_cell_0090,acinar,inDrop,2.3717678,-10.41923
human3_lib1.final_cell_0014,acinar,inDrop,2.9010816,-10.279214
human3_lib4.final_cell_0065,acinar,inDrop,1.3399056,-9.200893
human3_lib3.final_cell_0004,acinar,inDrop,1.2579771,-10.1344185
HP1506401_P17,acinar,smartseq2,8.84534,4.554841
human3_lib3.final_cell_0089,acinar,inDrop,1.0527464,-9.736028
human2_lib2.final_cell_0154,acinar,inDrop,2.7452857,-5.6138544
HP1506401_G14,acinar,smartseq2,12.149448,3.6036167
D28.1_87,acinar,celseq2,11.934244,3.638991
human3_lib2.final_cell_0076,acinar,inDrop,2.495651,-9.363733
HP1506401_O18,acinar,smartseq2,10.840839,3.8664703
human3_lib1.final_cell_0195,acinar,inDrop,1.5480912,-9.839786
D28.3_31,acinar,celseq2,10.604463,4.002721
HP1525301T2D_D10,acinar,smartseq2,10.935789,4.5754457
human3_lib3.final_cell_0646,acinar,inDrop,0.23316805,-8.119397
HP1508501T2D_O7,acinar,smartseq2,10.561692,4.5769296
human3_lib2.final_cell_0608,acinar,inDrop,1.9410082,-7.8225083
human1_lib1.final_cell_0012,acinar,inDrop,1.3345702,-9.378481
D30.2_17,acinar,celseq2,12.101356,4.5925903
D30.3_45,acinar,celseq2,9.754675,4.510446
human3_lib4.final_cell_0043,acinar,inDrop,1.0244573,-9.504465
human3_lib2.final_cell_0213,acinar,inDrop,1.6070795,-9.63523
AZ_H10,acinar,smartseq2,12.66917,4.269888
human3_lib2.final_cell_0033,acinar,inDrop,1.6725814,-9.767346
human3_lib2.final_cell_0052,acinar,inDrop,2.1394227,-10.0433
human3_lib4.final_cell_0407,acinar,inDrop,1.5551877,-8.298283
human3_lib3.final_cell_0207,acinar,inDrop,1.887083,-9.265935
human3_lib1.final_cell_0011,acinar,inDrop,1.928793,-10.458994
human3_lib3.final_cell_0355,acinar,inDrop,1.4018464,-8.44308
D31.3_40,acinar,celseq2,9.344871,4.366734
HP1506401_N1,acinar,smartseq2,9.190096,4.3506927
D28.4_86,acinar,celseq2,12.1943655,3.7827377
human3_lib1.final_cell_0057,acinar,inDrop,2.1395726,-9.955229
human3_lib4.final_cell_0056,acinar,inDrop,0.55836695,-9.697746
human3_lib1.final_cell_0560,acinar,inDrop,0.71123165,-8.603478
human3_lib1.final_cell_0440,acinar,inDrop,0.12731287,-8.364357
human3_lib3.final_cell_0406,acinar,inDrop,0.9653479,-9.006397
human3_lib2.final_cell_0469,acinar,inDrop,-0.1640203,-8.749039
HP1502401_E20,acinar,smartseq2,12.429872,4.1455417
human3_lib2.final_cell_0119,acinar,inDrop,1.120453,-9.887273
HP1526901T2D_N4,acinar,smartseq2,11.346374,4.344061
D28.2_42,acinar,celseq2,12.342269,3.676874
human3_lib2.final_cell_0486,acinar,inDrop,0.55929077,-8.36093
D30.2_43,acinar,celseq2,11.8986025,4.6479907
human3_lib1.final_cell_0196,acinar,inDrop,0.7159084,-9.906049
human3_lib1.final_cell_0119,acinar,inDrop,2.157414,-10.180963
human3_lib4.final_cell_0418,acinar,inDrop,0.70672876,-8.469208
HP1525301T2D_C7,acinar,smartseq2,12.687795,4.4422736
D31.8_27,acinar,celseq2,10.013866,4.525078
HP1508501T2D_N13,acinar,smartseq2,11.839245,4.344027
human1_lib1.final_cell_0001,acinar,inDrop,1.8693526,-8.998797
human3_lib1.final_cell_0326,acinar,inDrop,1.2575676,-9.055653
human3_lib3.final_cell_0144,acinar,inDrop,2.0816333,-9.936176
human3_lib3.final_cell_0176,acinar,inDrop,2.1414063,-8.718483
human3_lib4.final_cell_0044,acinar,inDrop,2.7356715,-9.810584
human3_lib2.final_cell_0260,acinar,inDrop,-0.02738875,-8.652501
human3_lib2.final_cell_0097,acinar,inDrop,1.191127,-9.307908
human3_lib4.final_cell_0049,acinar,inDrop,1.8148758,-10.308065
human3_lib4.final_cell_0146,acinar,inDrop,1.8137062,-9.595249
human3_lib3.final_cell_0062,acinar,inDrop,2.1568384,-9.599697
HP1506401_E18,acinar,smartseq2,12.388374,3.6212792
human3_lib1.final_cell_0084,acinar,inDrop,0.6851157,-10.251047
human1_lib3.final_cell_0143,acinar,inDrop,1.819352,-7.927062
human1_lib2.final_cell_0278,acinar,inDrop,0.5069502,-7.8945575
human3_lib3.final_cell_0192,acinar,inDrop,1.341651,-9.286589
human3_lib1.final_cell_0082,acinar,inDrop,2.1660657,-9.555622
human3_lib4.final_cell_0029,acinar,inDrop,2.663428,-9.102817
human1_lib3.final_cell_0447,acinar,inDrop,0.500464,-7.9400334
human3_lib3.final_cell_0453,acinar,inDrop,-0.26123446,-8.47512
human3_lib3.final_cell_0610,acinar,inDrop,-0.023413094,-8.1608095
human1_lib2.final_cell_0005,acinar,inDrop,1.9115192,-8.445466
human3_lib4.final_cell_0142,acinar,inDrop,1.5186679,-9.515014
HP1506401_M8,acinar,smartseq2,10.307397,4.2785788
human3_lib3.final_cell_0203,acinar,inDrop,1.8371964,-10.03257
human1_lib3.final_cell_0541,acinar,inDrop,1.3661267,-6.3706656
human3_lib3.final_cell_0029,acinar,inDrop,2.6461155,-10.42279
D28.4_54,acinar,celseq2,12.837331,4.12689
D28.4_67,acinar,celseq2,12.135455,4.6560845
D28.2_87,acinar,celseq2,12.644116,4.3241887
D28.7_62,acinar,celseq2,12.725001,4.1197815
human3_lib1.final_cell_0197,acinar,inDrop,1.4689507,-9.3136
HP1508501T2D_D18,acinar,smartseq2,12.870834,4.0782137
human3_lib2.final_cell_0158,acinar,inDrop,1.1730363,-10.18171
HP1504101T2D_K19,acinar,smartseq2,12.525117,4.241329
human3_lib4.final_cell_0270,acinar,inDrop,1.6491102,-8.750706
human3_lib3.final_cell_0096,acinar,inDrop,0.50007427,-9.941019
human3_lib3.final_cell_0473,acinar,inDrop,-0.16381483,-7.9608107
human3_lib4.final_cell_0665,acinar,inDrop,0.4410271,-8.490354
human3_lib4.final_cell_0794,acinar,inDrop,-0.09732998,-8.054715
D29.7_49,acinar,celseq2,9.864721,4.433233
human3_lib2.final_cell_0017,acinar,inDrop,1.9521222,-10.297691
human3_lib3.final_cell_0046,acinar,inDrop,1.0573732,-10.079034
human3_lib4.final_cell_0063,acinar,inDrop,0.9832704,-10.156303
human3_lib3.final_cell_0478,acinar,inDrop,0.18894836,-8.392909
human3_lib4.final_cell_0032,acinar,inDrop,2.7093923,-10.156222
human1_lib2.final_cell_0126,acinar,inDrop,0.46909535,-7.8315325
HP1506401_C7,acinar,smartseq2,12.478388,4.050364
human3_lib1.final_cell_0078,acinar,inDrop,0.981462,-9.482288
human3_lib4.final_cell_0019,acinar,inDrop,2.766476,-9.346948
human3_lib1.final_cell_0150,acinar,inDrop,2.1139965,-8.719869
human3_lib2.final_cell_0102,acinar,inDrop,0.8685471,-9.862962
human3_lib2.final_cell_0506,acinar,inDrop,-0.05307633,-8.38018
human3_lib1.final_cell_0476,acinar,inDrop,1.7532593,-9.069795
human3_lib1.final_cell_0603,acinar,inDrop,0.010384712,-8.209319
HP1525301T2D_C23,acinar,smartseq2,11.302863,4.560349
human3_lib4.final_cell_0064,acinar,inDrop,2.0080042,-9.297489
D31.2_53,acinar,celseq2,12.241607,4.483819
human3_lib2.final_cell_0049,acinar,inDrop,1.5562595,-10.267402
human3_lib2.final_cell_0763,acinar,inDrop,0.961144,-8.334798
human3_lib2.final_cell_0257,acinar,inDrop,0.9692479,-8.257816
HP1526901T2D_I12,acinar,smartseq2,12.4647875,4.489279
human1_lib3.final_cell_0025,acinar,inDrop,1.6123028,-9.198225
human1_lib3.final_cell_0628,acinar,inDrop,0.55419034,-7.8112907
human3_lib4.final_cell_0006,acinar,inDrop,2.8182657,-10.049088
human3_lib1.final_cell_0089,acinar,inDrop,1.4002299,-10.536294
human3_lib1.final_cell_0419,acinar,inDrop,-0.3227394,-8.9015045
human3_lib4.final_cell_0126,acinar,inDrop,1.1533875,-9.2744875
human3_lib4.final_cell_0002,acinar,inDrop,2.2345684,-10.469279
human3_lib2.final_cell_0039,acinar,inDrop,1.1186404,-10.330168
HP1506401_K6,acinar,smartseq2,12.343949,4.359758
D31.2_87,acinar,celseq2,9.944707,4.73364
D30.1_72,acinar,celseq2,10.671821,4.522607
human3_lib1.final_cell_0025,acinar,inDrop,1.8410535,-10.637739
human3_lib4.final_cell_0106,acinar,inDrop,0.8616387,-9.983305
human3_lib2.final_cell_0023,acinar,inDrop,2.8127925,-10.260112
D31.2_26,acinar,celseq2,8.510108,4.6435747
HP1502401_M8,acinar,smartseq2,10.5845785,4.6421127
human3_lib3.final_cell_0795,acinar,inDrop,0.9100306,-8.483032
human3_lib3.final_cell_0006,acinar,inDrop,2.4345345,-10.517522
human3_lib1.final_cell_0625,acinar,inDrop,0.5447838,-8.295289
human3_lib4.final_cell_0342,acinar,inDrop,1.3546413,-8.734604
HP1506401_B6,acinar,smartseq2,10.463557,4.4168754
D31.6_13,acinar,celseq2,11.554715,4.6708007
human3_lib2.final_cell_0235,acinar,inDrop,2.4064794,-9.004766
D31.3_23,acinar,celseq2,8.5735445,3.9863958
HP1502401_K12,acinar,smartseq2,9.648927,4.46529
human3_lib1.final_cell_0698,acinar,inDrop,-0.15765543,-8.332491
human3_lib2.final_cell_0266,acinar,inDrop,1.8121917,-8.890427
human3_lib3.final_cell_0664,acinar,inDrop,-0.32113636,-8.715643
human3_lib2.final_cell_0009,acinar,inDrop,2.1050012,-10.18077
human3_lib1.final_cell_0168,acinar,inDrop,0.7795376,-9.568679
HP1504101T2D_I6,acinar,smartseq2,12.115043,4.4398723
human3_lib3.final_cell_0467,acinar,inDrop,0.2942177,-9.290851
human1_lib3.final_cell_0007,acinar,inDrop,2.0083587,-9.695975
human3_lib3.final_cell_0056,acinar,inDrop,1.8416796,-10.310856
human3_lib1.final_cell_0484,acinar,inDrop,0.13504392,-9.224384
human3_lib4.final_cell_0074,acinar,inDrop,2.8097734,-10.115217
D31.7_9,acinar,celseq2,10.0696,4.599081
human3_lib1.final_cell_0732,acinar,inDrop,0.0805826,-8.248465
human4_lib1.final_cell_0115,acinar,inDrop,2.490568,-7.8722463
human3_lib4.final_cell_0706,acinar,inDrop,0.36227548,-8.22711
human3_lib4.final_cell_0445,acinar,inDrop,0.6366546,-8.313192
human3_lib2.final_cell_0638,acinar,inDrop,-0.11597431,-8.678522
human3_lib4.final_cell_0459,acinar,inDrop,0.2167773,-8.79601
human3_lib3.final_cell_0042,acinar,inDrop,1.9025109,-8.898471
human3_lib1.final_cell_0447,acinar,inDrop,1.7817817,-8.519629
human3_lib4.final_cell_0170,acinar,inDrop,1.0034399,-9.425543
D28.6_74,acinar,celseq2,11.836279,4.1988707
human3_lib4.final_cell_0356,acinar,inDrop,1.5215153,-8.851131
human1_lib3.final_cell_0508,acinar,inDrop,1.5525666,-8.3203335
human3_lib4.final_cell_0662,acinar,inDrop,0.8918827,-8.264777
human3_lib3.final_cell_0536,acinar,inDrop,1.4708369,-8.691243
human3_lib3.final_cell_0027,acinar,inDrop,0.8105177,-10.222592
D31.6_66,acinar,celseq2,11.497615,3.8206398
human3_lib1.final_cell_0349,acinar,inDrop,0.47259158,-9.288692
human3_lib4.final_cell_0012,acinar,inDrop,2.1541686,-10.455324
D28.6_4,acinar,celseq2,12.634553,4.4143944
HP1506401_J14,acinar,smartseq2,10.914725,4.6705046
D28.7_75,acinar,celseq2,9.484669,4.385982
human3_lib1.final_cell_0545,acinar,inDrop,0.71729594,-8.300319
