,celltype,tech,UMAP1,UMAP2
human1_lib2.final_cell_0616,acinar,inDrop,-12.062691,-3.6366973
human3_lib2.final_cell_0082,acinar,inDrop,-13.4083605,-3.4123523
human3_lib1.final_cell_0022,acinar,inDrop,-13.492049,-4.5555468
human1_lib3.final_cell_0020,acinar,inDrop,-13.175412,-2.6660063
human3_lib3.final_cell_0243,acinar,inDrop,-12.591835,-3.7984786
human3_lib4.final_cell_0195,acinar,inDrop,-13.211213,-4.189345
human3_lib3.final_cell_0019,acinar,inDrop,-13.04105,-4.8952546
human3_lib4.final_cell_0131,acinar,inDrop,-13.948921,-3.9934409
human3_lib3.final_cell_0157,acinar,inDrop,-12.982285,-4.2549033
human3_lib3.final_cell_0241,acinar,inDrop,-13.77382,-3.9227347
human1_lib1.final_cell_0029,acinar,inDrop,-12.444829,-3.2376297
human3_lib3.final_cell_0031,acinar,inDrop,-13.189146,-4.4700356
human3_lib3.final_cell_0651,acinar,inDrop,-10.179452,1.1552207
human1_lib3.final_cell_0600,acinar,inDrop,-13.618709,-3.144609
human3_lib1.final_cell_0439,acinar,inDrop,-11.705634,-4.0780783
human3_lib3.final_cell_0068,acinar,inDrop,-13.827407,-3.8974793
human1_lib2.final_cell_0404,acinar,inDrop,-12.831566,-3.0890007
human3_lib4.final_cell_0039,acinar,inDrop,-14.756564,-3.888642
human3_lib2.final_cell_0800,acinar,inDrop,-12.186696,-3.7103188
human3_lib2.final_cell_0174,acinar,inDrop,-14.0687065,-3.9559605
human3_lib4.final_cell_0076,acinar,inDrop,-12.811636,-4.665453
human1_lib2.final_cell_0111,acinar,inDrop,-13.726281,-3.087445
human3_lib4.final_cell_0080,acinar,inDrop,-13.591199,-3.9232314
human3_lib1.final_cell_0050,acinar,inDrop,-13.240852,-4.2021017
human3_lib1.final_cell_0389,acinar,inDrop,-12.181022,-4.280653
human3_lib4.final_cell_0636,acinar,inDrop,-10.520983,0.2561804
human3_lib1.final_cell_0131,acinar,inDrop,-13.844905,-3.854421
human3_lib3.final_cell_0094,acinar,inDrop,-13.712768,-4.34634
human3_lib3.final_cell_0126,acinar,inDrop,-13.253748,-4.05198
human3_lib2.final_cell_0466,acinar,inDrop,-14.2396965,-3.6923444
human3_lib1.final_cell_0360,acinar,inDrop,-13.389401,-3.7627337
human3_lib4.final_cell_0005,acinar,inDrop,-13.326554,-4.542487
human3_lib3.final_cell_0060,acinar,inDrop,-14.477203,-3.78481
human3_lib3.final_cell_0162,acinar,inDrop,-12.612559,-4.4766803
human3_lib4.final_cell_0355,acinar,inDrop,-11.800299,-4.10387
human3_lib2.final_cell_0226,acinar,inDrop,-13.99602,-4.283781
human3_lib3.final_cell_0268,acinar,inDrop,-13.029719,-4.4324393
human3_lib2.final_cell_0421,acinar,inDrop,-12.012522,-4.3210783
human3_lib4.final_cell_0111,acinar,inDrop,-13.339525,-3.6676774
human3_lib3.final_cell_0072,acinar,inDrop,-14.351041,-3.7703133
human3_lib2.final_cell_0093,acinar,inDrop,-13.355,-3.9695215
human3_lib4.final_cell_0371,acinar,inDrop,-13.522992,-3.6197877
human3_lib3.final_cell_0047,acinar,inDrop,-14.200142,-4.458331
human3_lib3.final_cell_0272,acinar,inDrop,-13.591845,-4.129754
human3_lib4.final_cell_0008,acinar,inDrop,-14.528059,-3.9786668
human3_lib4.final_cell_0549,acinar,inDrop,-13.308418,-3.5511353
human3_lib4.final_cell_0020,acinar,inDrop,-13.720536,-4.4777794
human3_lib2.final_cell_0078,acinar,inDrop,-13.957875,-3.3354099
human3_lib4.final_cell_0207,acinar,inDrop,-12.291555,-3.9524868
human3_lib1.final_cell_0063,acinar,inDrop,-14.030259,-4.31793
human3_lib2.final_cell_0090,acinar,inDrop,-14.500589,-4.1767826
human3_lib1.final_cell_0014,acinar,inDrop,-14.99859,-3.66879
human3_lib4.final_cell_0065,acinar,inDrop,-13.181249,-4.015733
human3_lib3.final_cell_0004,acinar,inDrop,-13.25634,-4.211838
human3_lib3.final_cell_0089,acinar,inDrop,-13.255013,-4.014991
human2_lib2.final_cell_0154,acinar,inDrop,-11.835662,0.33733073
human3_lib2.final_cell_0076,acinar,inDrop,-14.432486,-3.9010777
human3_lib1.final_cell_0195,acinar,inDrop,-13.505372,-3.7903566
human3_lib3.final_cell_0646,acinar,inDrop,-12.087578,-3.642467
human3_lib2.final_cell_0608,acinar,inDrop,-13.610013,-3.7787266
human1_lib1.final_cell_0012,acinar,inDrop,-13.040903,-3.1388693
human3_lib4.final_cell_0043,acinar,inDrop,-12.739501,-4.0962715
human3_lib2.final_cell_0213,acinar,inDrop,-13.512796,-3.6891813
human3_lib2.final_cell_0033,acinar,inDrop,-13.889477,-3.9176912
human3_lib2.final_cell_0052,acinar,inDrop,-14.555329,-3.6996915
human3_lib4.final_cell_0407,acinar,inDrop,-13.469256,-3.7014146
human3_lib3.final_cell_0207,acinar,inDrop,-13.362542,-3.360653
human3_lib1.final_cell_0011,acinar,inDrop,-14.399004,-4.354257
human3_lib3.final_cell_0355,acinar,inDrop,-13.271865,-3.665914
human3_lib1.final_cell_0057,acinar,inDrop,-13.993745,-3.858084
human3_lib4.final_cell_0056,acinar,inDrop,-12.958202,-4.5176363
human3_lib1.final_cell_0560,acinar,inDrop,-12.656556,-3.6384315
human3_lib1.final_cell_0440,acinar,inDrop,-12.423322,-3.831202
human3_lib3.final_cell_0406,acinar,inDrop,-13.517001,-3.931222
human3_lib2.final_cell_0469,acinar,inDrop,-12.209124,-4.075648
human3_lib2.final_cell_0119,acinar,inDrop,-13.521299,-4.7275786
human3_lib2.final_cell_0486,acinar,inDrop,-12.637533,-3.8592865
human3_lib1.final_cell_0196,acinar,inDrop,-13.289068,-4.8098183
human3_lib1.final_cell_0119,acinar,inDrop,-14.443878,-4.315335
human3_lib4.final_cell_0418,acinar,inDrop,-12.245798,-4.022151
human1_lib1.final_cell_0001,acinar,inDrop,-13.498542,-2.777949
human3_lib1.final_cell_0326,acinar,inDrop,-13.194846,-4.351989
human3_lib3.final_cell_0144,acinar,inDrop,-14.29162,-3.8323498
human3_lib3.final_cell_0176,acinar,inDrop,-14.484734,-3.569363
human3_lib4.final_cell_0044,acinar,inDrop,-14.796542,-3.8371918
human3_lib2.final_cell_0260,acinar,inDrop,-12.338386,-4.4452305
human3_lib2.final_cell_0097,acinar,inDrop,-13.098679,-4.8528204
human3_lib4.final_cell_0049,acinar,inDrop,-14.200605,-4.173955
human3_lib4.final_cell_0146,acinar,inDrop,-14.417674,-4.0041804
human3_lib3.final_cell_0062,acinar,inDrop,-14.09753,-3.7079687
human3_lib1.final_cell_0084,acinar,inDrop,-13.587537,-4.8123207
human1_lib3.final_cell_0143,acinar,inDrop,-13.081377,-3.197315
human1_lib2.final_cell_0278,acinar,inDrop,-12.345732,-3.3560574
human3_lib3.final_cell_0192,acinar,inDrop,-13.779832,-4.054018
human3_lib1.final_cell_0082,acinar,inDrop,-13.785323,-4.096979
human3_lib4.final_cell_0029,acinar,inDrop,-14.634948,-3.6657155
human1_lib3.final_cell_0447,acinar,inDrop,-12.228795,-3.5647745
human3_lib3.final_cell_0453,acinar,inDrop,-12.029428,-3.9918754
human3_lib3.final_cell_0610,acinar,inDrop,-12.264427,-3.6431289
human1_lib2.final_cell_0005,acinar,inDrop,-13.706594,-3.4862344
human3_lib4.final_cell_0142,acinar,inDrop,-13.767393,-4.476222
human3_lib3.final_cell_0203,acinar,inDrop,-14.262516,-4.038203
human1_lib3.final_cell_0541,acinar,inDrop,-13.151155,-3.1282465
human3_lib3.final_cell_0029,acinar,inDrop,-14.641827,-4.1880627
human3_lib1.final_cell_0197,acinar,inDrop,-13.788185,-4.2046533
human3_lib2.final_cell_0158,acinar,inDrop,-13.613498,-4.5103216
human3_lib4.final_cell_0270,acinar,inDrop,-13.508329,-3.8613808
human3_lib3.final_cell_0096,acinar,inDrop,-13.027699,-4.2564
human3_lib3.final_cell_0473,acinar,inDrop,-11.776932,-3.9795856
human3_lib4.final_cell_0665,acinar,inDrop,-12.176763,-3.92132
human3_lib4.final_cell_0794,acinar,inDrop,-12.011827,-3.9011986
human3_lib2.final_cell_0017,acinar,inDrop,-14.488403,-3.881453
human3_lib3.final_cell_0046,acinar,inDrop,-13.473927,-4.2568517
human3_lib4.final_cell_0063,acinar,inDrop,-13.326048,-4.706678
human3_lib3.final_cell_0478,acinar,inDrop,-12.069118,-3.9328737
human3_lib4.final_cell_0032,acinar,inDrop,-14.896418,-3.9603004
human1_lib2.final_cell_0126,acinar,inDrop,-12.515094,-3.2520866
human3_lib1.final_cell_0078,acinar,inDrop,-12.960356,-4.3907394
human3_lib4.final_cell_0019,acinar,inDrop,-14.81503,-3.4904313
human3_lib1.final_cell_0150,acinar,inDrop,-14.124245,-3.431556
human3_lib2.final_cell_0102,acinar,inDrop,-13.156543,-4.6311107
human3_lib2.final_cell_0506,acinar,inDrop,-11.988057,-4.05248
human3_lib1.final_cell_0476,acinar,inDrop,-14.032444,-3.5250733
human3_lib1.final_cell_0603,acinar,inDrop,-12.12572,-3.9370384
human3_lib4.final_cell_0064,acinar,inDrop,-13.596109,-3.5197115
human3_lib2.final_cell_0049,acinar,inDrop,-13.886302,-4.49041
human3_lib2.final_cell_0763,acinar,inDrop,-12.7501335,-3.7489107
human3_lib2.final_cell_0257,acinar,inDrop,-11.917998,-4.022205
human1_lib3.final_cell_0025,acinar,inDrop,-13.451607,-2.7571497
human1_lib3.final_cell_0628,acinar,inDrop,-12.187485,-3.6387234
human3_lib4.final_cell_0006,acinar,inDrop,-15.032502,-3.8352687
human3_lib1.final_cell_0089,acinar,inDrop,-14.033359,-4.418482
human3_lib1.final_cell_0419,acinar,inDrop,-12.195432,-4.397812
human3_lib4.final_cell_0126,acinar,inDrop,-13.55051,-4.188301
human3_lib4.final_cell_0002,acinar,inDrop,-14.659171,-4.1496725
human3_lib2.final_cell_0039,acinar,inDrop,-13.790787,-4.665269
human3_lib1.final_cell_0025,acinar,inDrop,-14.213253,-4.3657246
human3_lib4.final_cell_0106,acinar,inDrop,-13.51362,-4.4913816
human3_lib2.final_cell_0023,acinar,inDrop,-14.923047,-3.8277645
human3_lib3.final_cell_0795,acinar,inDrop,-13.371642,-3.8964634
human3_lib3.final_cell_0006,acinar,inDrop,-14.953254,-3.9816372
human3_lib1.final_cell_0625,acinar,inDrop,-12.873406,-3.6711931
human3_lib4.final_cell_0342,acinar,inDrop,-13.669103,-3.9826648
human3_lib2.final_cell_0235,acinar,inDrop,-14.16135,-3.2313612
human3_lib1.final_cell_0698,acinar,inDrop,-11.888356,-4.025868
human3_lib2.final_cell_0266,acinar,inDrop,-13.86999,-3.661063
human3_lib3.final_cell_0664,acinar,inDrop,-12.001746,-4.1712728
human3_lib2.final_cell_0009,acinar,inDrop,-14.337094,-4.4547224
human3_lib1.final_cell_0168,acinar,inDrop,-13.119119,-4.7716336
human3_lib3.final_cell_0467,acinar,inDrop,-12.4885435,-3.8917596
human1_lib3.final_cell_0007,acinar,inDrop,-13.877244,-2.9858274
human3_lib3.final_cell_0056,acinar,inDrop,-13.511025,-3.7136781
human3_lib1.final_cell_0484,acinar,inDrop,-12.578074,-4.2198734
human3_lib4.final_cell_0074,acinar,inDrop,-15.064804,-3.7747834
human3_lib1.final_cell_0732,acinar,inDrop,-11.816108,-4.025422
human4_lib1.final_cell_0115,acinar,inDrop,-13.4257145,-2.333772
human3_lib4.final_cell_0706,acinar,inDrop,-12.138844,-3.832257
human3_lib4.final_cell_0445,acinar,inDrop,-12.399523,-3.6546125
human3_lib2.final_cell_0638,acinar,inDrop,-12.58502,-4.1508865
human3_lib4.final_cell_0459,acinar,inDrop,-12.2952385,-4.3463717
human3_lib3.final_cell_0042,acinar,inDrop,-14.171078,-4.068554
human3_lib1.final_cell_0447,acinar,inDrop,-13.554244,-3.2852159
human3_lib4.final_cell_0170,acinar,inDrop,-12.942749,-4.683576
human3_lib4.final_cell_0356,acinar,inDrop,-13.33874,-3.8529153
human1_lib3.final_cell_0508,acinar,inDrop,-13.452368,-2.9365342
human3_lib4.final_cell_0662,acinar,inDrop,-12.748461,-3.4380624
human3_lib3.final_cell_0536,acinar,inDrop,-13.869499,-3.651891
human3_lib3.final_cell_0027,acinar,inDrop,-13.555413,-4.3199415
human3_lib1.final_cell_0349,acinar,inDrop,-12.492826,-4.047107
human3_lib4.final_cell_0012,acinar,inDrop,-14.79033,-4.0655584
human3_lib1.final_cell_0545,acinar,inDrop,-12.806,-3.7502787
human3_lib1.final_cell_0010,acinar,inDrop,-14.2287245,-4.4984174
human3_lib2.final_cell_0002,acinar,inDrop,-14.734481,-3.8171542
human3_lib3.final_cell_0078,acinar,inDrop,-14.12512,-3.7439513
human3_lib1.final_cell_0015,acinar,inDrop,-13.712427,-3.678749
human3_lib2.final_cell_0026,acinar,inDrop,-14.694807,-4.0519304
human1_lib3.final_cell_0171,acinar,inDrop,-13.171368,-2.8481998
human3_lib3.final_cell_0002,acinar,inDrop,-14.719981,-3.952298
human1_lib3.final_cell_0001,acinar,inDrop,-13.302587,-2.8910272
human3_lib1.final_cell_0181,acinar,inDrop,-13.90991,-3.5017982
human2_lib1.final_cell_0050,activated_stellate,inDrop,-7.854728,12.606356
human1_lib3.final_cell_0313,activated_stellate,inDrop,-6.9338503,12.546814
human1_lib3.final_cell_0288,activated_stellate,inDrop,-7.6207323,13.095761
human3_lib1.final_cell_0747,activated_stellate,inDrop,-6.5168777,13.012626
human1_lib3.final_cell_0005,activated_stellate,inDrop,-7.8259497,13.094245
human1_lib3.final_cell_0151,activated_stellate,inDrop,-7.484867,13.12594
human4_lib1.final_cell_0493,activated_stellate,inDrop,-7.1641827,13.230007
human4_lib3.final_cell_0644,activated_stellate,inDrop,-7.191164,12.874235
human3_lib4.final_cell_0832,activated_stellate,inDrop,-6.075135,12.87142
human4_lib3.final_cell_0590,activated_stellate,inDrop,-6.9678497,12.548098
human1_lib3.final_cell_0013,activated_stellate,inDrop,-7.8039436,13.114333
human3_lib3.final_cell_0516,activated_stellate,inDrop,-6.6901197,13.090097
human4_lib3.final_cell_0469,activated_stellate,inDrop,-7.5007277,12.89696
human2_lib3.final_cell_0100,activated_stellate,inDrop,-7.6475296,12.757547
human2_lib3.final_cell_0488,activated_stellate,inDrop,-7.458844,12.493914
human1_lib1.final_cell_0046,activated_stellate,inDrop,-7.4423685,13.222467
human4_lib1.final_cell_0030,activated_stellate,inDrop,-8.0222225,12.858685
human2_lib2.final_cell_0308,activated_stellate,inDrop,-7.6361957,12.449096
human3_lib1.final_cell_0262,activated_stellate,inDrop,-6.8035016,13.440243
human3_lib1.final_cell_0397,activated_stellate,inDrop,-6.906713,13.315178
human4_lib3.final_cell_0264,activated_stellate,inDrop,-6.8450575,13.30903
human3_lib3.final_cell_0915,activated_stellate,inDrop,-6.3532944,13.372474
human2_lib3.final_cell_0289,activated_stellate,inDrop,-7.758749,12.562815
human2_lib2.final_cell_0559,activated_stellate,inDrop,-7.4003754,12.44621
human1_lib2.final_cell_0420,activated_stellate,inDrop,-7.3611803,12.979575
human4_lib1.final_cell_0371,activated_stellate,inDrop,-6.4825835,12.975621
human3_lib2.final_cell_0344,activated_stellate,inDrop,-6.3021207,13.15534
human3_lib1.final_cell_0596,activated_stellate,inDrop,-6.930312,13.115928
human4_lib1.final_cell_0066,activated_stellate,inDrop,-7.115066,13.279556
human1_lib3.final_cell_0251,activated_stellate,inDrop,-6.680028,13.573958
human3_lib2.final_cell_0650,activated_stellate,inDrop,-6.6404676,12.922182
human2_lib3.final_cell_0240,activated_stellate,inDrop,-7.594527,12.679285
human4_lib3.final_cell_0287,activated_stellate,inDrop,-6.9006763,12.628646
human1_lib2.final_cell_0475,activated_stellate,inDrop,-7.4991937,12.714652
human3_lib3.final_cell_0682,activated_stellate,inDrop,-6.680621,13.363439
human3_lib4.final_cell_0327,activated_stellate,inDrop,-6.928197,13.141366
human3_lib4.final_cell_0593,activated_stellate,inDrop,-6.3417115,13.335897
human3_lib4.final_cell_0343,activated_stellate,inDrop,-6.311755,13.250565
human3_lib2.final_cell_0794,activated_stellate,inDrop,-6.67504,12.996045
human3_lib2.final_cell_0651,activated_stellate,inDrop,-6.9884043,12.858001
human3_lib3.final_cell_0154,activated_stellate,inDrop,-6.920812,13.364736
human2_lib3.final_cell_0357,activated_stellate,inDrop,-7.7724767,12.507608
human2_lib2.final_cell_0401,activated_stellate,inDrop,-7.642536,12.47187
human2_lib1.final_cell_0234,activated_stellate,inDrop,-7.0335298,12.505782
human2_lib1.final_cell_0350,activated_stellate,inDrop,-7.6755767,12.432415
human1_lib1.final_cell_0041,activated_stellate,inDrop,-7.749634,13.131394
human4_lib1.final_cell_0400,activated_stellate,inDrop,-7.903486,12.857658
human4_lib3.final_cell_0396,activated_stellate,inDrop,-7.591929,12.6917
human1_lib3.final_cell_0271,activated_stellate,inDrop,-6.6167364,13.147849
human3_lib4.final_cell_0675,activated_stellate,inDrop,-6.556575,12.874476
human3_lib1.final_cell_0499,activated_stellate,inDrop,-6.6824217,13.008143
human4_lib1.final_cell_0128,activated_stellate,inDrop,-7.9357023,13.060683
human4_lib3.final_cell_0260,activated_stellate,inDrop,-7.499371,13.248789
human1_lib2.final_cell_0612,activated_stellate,inDrop,-6.9698863,13.00719
human3_lib2.final_cell_0760,activated_stellate,inDrop,-6.4613104,13.075092
human2_lib2.final_cell_0386,activated_stellate,inDrop,-7.8121457,12.472584
human3_lib4.final_cell_0684,activated_stellate,inDrop,-6.0231366,12.907443
human3_lib1.final_cell_0761,activated_stellate,inDrop,-6.4583607,13.378101
human3_lib2.final_cell_0271,activated_stellate,inDrop,-6.842749,13.141707
human3_lib2.final_cell_0239,activated_stellate,inDrop,-6.8595514,13.208323
human3_lib3.final_cell_0806,activated_stellate,inDrop,-6.840082,12.55119
human3_lib1.final_cell_0361,activated_stellate,inDrop,-6.1707373,12.910322
human2_lib1.final_cell_0394,activated_stellate,inDrop,-7.28401,12.798369
human3_lib3.final_cell_0523,activated_stellate,inDrop,-6.731172,12.758535
human1_lib3.final_cell_0691,activated_stellate,inDrop,-7.12555,12.735999
human4_lib3.final_cell_0600,activated_stellate,inDrop,-7.7885027,12.744333
human3_lib1.final_cell_0653,activated_stellate,inDrop,-6.6443243,13.332143
human1_lib1.final_cell_0045,activated_stellate,inDrop,-7.2071786,13.222737
human2_lib1.final_cell_0523,activated_stellate,inDrop,-7.434436,12.686832
human3_lib2.final_cell_0847,activated_stellate,inDrop,-6.4516377,12.83816
human1_lib1.final_cell_0219,activated_stellate,inDrop,-6.8348308,12.719966
human3_lib2.final_cell_0729,activated_stellate,inDrop,-6.495514,13.521185
human2_lib2.final_cell_0029,activated_stellate,inDrop,-7.7770724,12.681599
human2_lib3.final_cell_0547,activated_stellate,inDrop,-4.721274,-5.4294424
human1_lib3.final_cell_0687,activated_stellate,inDrop,-7.1882734,12.451397
human3_lib2.final_cell_0461,activated_stellate,inDrop,-6.5682025,13.467362
human3_lib2.final_cell_0441,activated_stellate,inDrop,-6.808173,13.397227
human2_lib1.final_cell_0471,activated_stellate,inDrop,-7.523237,12.476827
human2_lib1.final_cell_0143,activated_stellate,inDrop,-7.819385,12.745071
human3_lib3.final_cell_0554,activated_stellate,inDrop,-6.6248894,13.337588
