index,celltype,tech,UMAP1,UMAP2
human3_lib4.final_cell_0184,acinar,inDrop,-1.5692042,-0.31666487
human3_lib3.final_cell_0079,acinar,inDrop,-2.3011491,-0.34711114
human3_lib2.final_cell_0060,acinar,inDrop,-2.0712068,-1.4117064
human3_lib1.final_cell_0204,acinar,inDrop,-1.7575268,-0.77140355
HP1506401_N9,acinar,smartseq2,1.3813614,0.42091185
HP1526901T2D_H2,acinar,smartseq2,1.0831465,-0.6481633
human3_lib4.final_cell_0070,acinar,inDrop,-1.9965746,-0.21702875
human3_lib3.final_cell_0415,acinar,inDrop,-0.60008574,-2.435465
HP1525301T2D_F10,acinar,smartseq2,1.7713516,-0.54704213
D31.5_69,acinar,celseq2,5.091321,0.9153774
human3_lib3.final_cell_0208,acinar,inDrop,-0.5640503,-2.420077
human3_lib1.final_cell_0038,acinar,inDrop,-2.0324678,-0.7645868
human3_lib4.final_cell_0533,acinar,inDrop,5.980575,-0.26540568
human1_lib3.final_cell_0231,acinar,inDrop,-1.0331565,-1.5166103
HP1504101T2D_C11,acinar,smartseq2,1.0202476,-0.42644313
human3_lib3.final_cell_0066,acinar,inDrop,-2.2507155,-1.2491163
human3_lib4.final_cell_0108,acinar,inDrop,-0.6990498,-2.2091713
D30.7_1,acinar,celseq2,1.7674443,-0.5065232
human3_lib3.final_cell_0301,acinar,inDrop,-2.2430272,-0.6984477
human3_lib4.final_cell_0149,acinar,inDrop,5.775613,-0.32562402
HP1508501T2D_B14,acinar,smartseq2,0.6448665,-0.005618858
human3_lib4.final_cell_0003,acinar,inDrop,-1.7043383,-1.5297122
human3_lib3.final_cell_0266,acinar,inDrop,-1.3761755,-0.50950956
human3_lib1.final_cell_0373,acinar,inDrop,6.5290256,0.4521201
D30.7_24,acinar,celseq2,4.1154113,1.0831937
human3_lib1.final_cell_0172,acinar,inDrop,-1.4013563,-1.0461917
human3_lib2.final_cell_0003,acinar,inDrop,-1.6541935,0.034249905
AZ_F6,acinar,smartseq2,1.397006,-0.05118867
HP1508501T2D_I10,acinar,smartseq2,0.0943751,0.032936715
human3_lib3.final_cell_0166,acinar,inDrop,-1.6595541,-1.0879465
human3_lib2.final_cell_0101,acinar,inDrop,-2.1774595,-0.87972844
HP1508501T2D_G17,acinar,smartseq2,1.0320715,-0.17060277
HP1525301T2D_L5,acinar,smartseq2,1.7487011,-0.25377283
human3_lib2.final_cell_0277,acinar,inDrop,-1.7397821,-1.4864515
D28.6_63,acinar,celseq2,1.5422156,-0.46672854
human3_lib3.final_cell_0045,acinar,inDrop,-1.4305774,-2.0602663
HP1502401_G18,acinar,smartseq2,1.5948764,0.19706315
human3_lib1.final_cell_0483,acinar,inDrop,-0.33872008,-2.637261
human3_lib4.final_cell_0575,acinar,inDrop,6.272753,0.5625016
human3_lib4.final_cell_0519,acinar,inDrop,5.9503603,-0.058162507
human3_lib4.final_cell_0512,acinar,inDrop,5.5977554,-0.5181057
human3_lib4.final_cell_0615,acinar,inDrop,5.5259833,1.6590819
human3_lib4.final_cell_0555,acinar,inDrop,-0.2580447,-2.906071
human3_lib3.final_cell_0803,acinar,inDrop,5.1776366,-0.18229996
human3_lib1.final_cell_0013,acinar,inDrop,-1.8732908,-1.1996933
D31.2_75,acinar,celseq2,1.6891361,-0.57785934
HP1506401_B14,acinar,smartseq2,1.501586,0.56124455
human3_lib2.final_cell_0006,acinar,inDrop,-1.563552,-1.6204304
human3_lib1.final_cell_0300,acinar,inDrop,5.12915,-0.47672465
D30.3_91,acinar,celseq2,2.7363784,-0.110685565
human3_lib4.final_cell_0155,acinar,inDrop,-1.6650983,-1.4597676
human3_lib1.final_cell_0307,acinar,inDrop,-1.1367033,-2.0150716
human3_lib3.final_cell_0551,acinar,inDrop,5.255529,-0.09837883
human3_lib2.final_cell_0069,acinar,inDrop,-1.5740339,-0.39358407
human3_lib3.final_cell_0111,acinar,inDrop,-1.8707318,-0.922311
human3_lib4.final_cell_0087,acinar,inDrop,-1.7576152,-0.8658247
human3_lib2.final_cell_0299,acinar,inDrop,5.0951977,-1.0599406
human3_lib2.final_cell_0108,acinar,inDrop,-2.208642,0.09908416
HP1506401_J2,acinar,smartseq2,1.1799467,-0.7822098
D31.5_70,acinar,celseq2,2.6320076,-0.53734505
human3_lib1.final_cell_0214,acinar,inDrop,5.7030435,-0.34787756
human3_lib2.final_cell_0107,acinar,inDrop,-1.4267081,-1.8974403
human3_lib4.final_cell_0742,acinar,inDrop,5.906137,-0.5177257
human1_lib3.final_cell_0043,acinar,inDrop,-0.649145,-0.63071096
human3_lib1.final_cell_0035,acinar,inDrop,-2.5932963,-1.164545
human3_lib3.final_cell_0685,acinar,inDrop,6.1604238,-0.25558415
human1_lib3.final_cell_0469,acinar,inDrop,-1.0522708,-1.0263988
HP1502401_C1,acinar,smartseq2,2.03557,-0.65034
HP1506401_N5,acinar,smartseq2,2.2491386,0.8292686
D31.7_77,acinar,celseq2,2.1070266,-0.48588085
human1_lib1.final_cell_0436,acinar,inDrop,5.272809,-0.1776898
D31.6_9,acinar,celseq2,1.5969821,-0.08703523
human3_lib2.final_cell_0020,acinar,inDrop,-1.1515502,-1.0867863
human3_lib2.final_cell_0180,acinar,inDrop,5.030674,-1.2906882
human3_lib3.final_cell_0139,acinar,inDrop,1.0650629,-0.9592173
D28.3_25,acinar,celseq2,1.1560894,0.078535095
human3_lib1.final_cell_0268,acinar,inDrop,-0.62818956,-2.6502316
human3_lib4.final_cell_0746,acinar,inDrop,5.589724,-0.6531868
human3_lib1.final_cell_0006,acinar,inDrop,-1.6695378,-0.3099944
human3_lib3.final_cell_0227,acinar,inDrop,-0.96161425,-1.6980107
human3_lib3.final_cell_0059,acinar,inDrop,-2.0459235,-0.82958347
HP1502401_J2,acinar,smartseq2,1.167878,0.45657203
human3_lib2.final_cell_0135,acinar,inDrop,-1.9797931,-0.45098016
D28.7_51,acinar,celseq2,1.6393625,-0.21158673
HP1506401_L22,acinar,smartseq2,5.539112,1.0102999
D31.4_70,acinar,celseq2,-0.12158398,0.6312823
human3_lib2.final_cell_0027,acinar,inDrop,-1.6609046,-1.0848659
human3_lib2.final_cell_0019,acinar,inDrop,-1.596274,-1.7319467
human3_lib4.final_cell_0783,acinar,inDrop,5.785096,-0.05766771
D31.6_53,acinar,celseq2,1.2998383,-0.5335228
human3_lib2.final_cell_0586,acinar,inDrop,6.2589293,0.42669377
D28.4_63,acinar,celseq2,1.231038,0.41953135
D28.3_91,acinar,celseq2,1.5930858,0.07519147
HP1508501T2D_F21,acinar,smartseq2,1.0800195,-0.061160587
human1_lib2.final_cell_0616,acinar,inDrop,5.728779,0.20145443
human3_lib2.final_cell_0082,acinar,inDrop,-1.4703962,-1.364657
human3_lib1.final_cell_0022,acinar,inDrop,-1.954296,-1.201996
human1_lib3.final_cell_0020,acinar,inDrop,-0.95722675,-1.2785926
human3_lib3.final_cell_0243,acinar,inDrop,4.6935887,-0.8301313
human3_lib4.final_cell_0195,acinar,inDrop,-0.5969818,-2.8737886
HP1508501T2D_A11,acinar,smartseq2,2.0314934,-0.0955339
D31.3_73,acinar,celseq2,3.3068392,0.63880634
human3_lib3.final_cell_0019,acinar,inDrop,5.313699,-0.8650911
human3_lib4.final_cell_0131,acinar,inDrop,-2.195867,-0.37687433
human3_lib3.final_cell_0157,acinar,inDrop,-1.4876361,-1.5458648
human3_lib3.final_cell_0241,acinar,inDrop,-1.0051438,-1.4265878
human1_lib1.final_cell_0029,acinar,inDrop,4.8438416,-0.43382877
human3_lib3.final_cell_0031,acinar,inDrop,-2.0782402,-1.8220842
HP1526901T2D_K17,acinar,smartseq2,1.2442961,-0.48421746
D28.4_4,acinar,celseq2,-0.8860533,0.20087144
HP1506401_O21,acinar,smartseq2,1.2883085,0.04412786
D31.6_21,acinar,celseq2,4.6095567,1.0729786
human3_lib3.final_cell_0651,acinar,inDrop,1.9337559,-0.88221824
human1_lib3.final_cell_0600,acinar,inDrop,-1.8851253,-0.021437336
human3_lib1.final_cell_0439,acinar,inDrop,6.480627,1.2353601
human3_lib3.final_cell_0068,acinar,inDrop,-1.789092,-0.371567
human1_lib2.final_cell_0404,acinar,inDrop,4.896958,-0.60555434
D30.5_36,acinar,celseq2,0.88183314,-0.11301949
human3_lib4.final_cell_0039,acinar,inDrop,-1.2811097,-1.2021801
D28.5_77,acinar,celseq2,3.7558236,0.08188114
human3_lib2.final_cell_0800,acinar,inDrop,5.946189,0.013414819
D30.8_63,acinar,celseq2,3.5402756,0.5257864
human3_lib2.final_cell_0174,acinar,inDrop,-1.4159225,-1.0240291
human3_lib4.final_cell_0076,acinar,inDrop,5.4087873,-1.1134754
human1_lib2.final_cell_0111,acinar,inDrop,-1.8975122,-0.48552802
human3_lib4.final_cell_0080,acinar,inDrop,-1.8020386,-1.7026019
human3_lib1.final_cell_0050,acinar,inDrop,-2.3699014,-1.1979367
human3_lib1.final_cell_0389,acinar,inDrop,5.5674744,-0.14679158
human3_lib4.final_cell_0636,acinar,inDrop,3.3843427,-0.2525071
human3_lib1.final_cell_0131,acinar,inDrop,-0.7516016,-1.5090384
D30.4_81,acinar,celseq2,1.8526005,0.77337325
D31.7_11,acinar,celseq2,1.9315599,-0.49109176
human3_lib3.final_cell_0094,acinar,inDrop,-2.4497838,-1.3964765
human3_lib3.final_cell_0126,acinar,inDrop,-2.166438,-1.5092609
D31.8_11,acinar,celseq2,3.382541,-0.048630487
human3_lib2.final_cell_0466,acinar,inDrop,-0.79571116,-1.4920825
human3_lib1.final_cell_0360,acinar,inDrop,-0.37523258,-2.0779521
D31.5_4,acinar,celseq2,4.2120023,0.7144794
human3_lib4.final_cell_0005,acinar,inDrop,-1.0059383,-1.3132184
human3_lib3.final_cell_0060,acinar,inDrop,-1.294474,-1.5825579
human3_lib3.final_cell_0162,acinar,inDrop,5.8737183,-0.6499391
human3_lib4.final_cell_0355,acinar,inDrop,6.019412,-0.08842298
human3_lib2.final_cell_0226,acinar,inDrop,-1.7671502,-1.7515705
D28.5_54,acinar,celseq2,1.8475305,-0.15297957
HP1506401_B5,acinar,smartseq2,0.8455561,-0.53888667
human3_lib3.final_cell_0268,acinar,inDrop,-0.96012837,-2.1609414
human3_lib2.final_cell_0421,acinar,inDrop,6.2893934,0.5005594
human3_lib4.final_cell_0111,acinar,inDrop,-1.85577,-1.3005383
human3_lib3.final_cell_0072,acinar,inDrop,-2.4130151,-0.55755395
HP1525301T2D_F5,acinar,smartseq2,1.18379,-0.050633408
human3_lib2.final_cell_0093,acinar,inDrop,-1.0944349,-1.5333995
human3_lib4.final_cell_0371,acinar,inDrop,-0.69151735,-1.4395229
D30.2_1,acinar,celseq2,2.2671146,0.34010094
human3_lib3.final_cell_0047,acinar,inDrop,-1.8488748,-1.4212426
HP1506401_N15,acinar,smartseq2,4.648791,0.68056405
human3_lib3.final_cell_0272,acinar,inDrop,-1.5201155,-0.37907013
human3_lib4.final_cell_0008,acinar,inDrop,-1.7358122,-0.37046078
human3_lib4.final_cell_0549,acinar,inDrop,-0.51238555,-1.4818208
human3_lib4.final_cell_0020,acinar,inDrop,-1.6928735,-1.8823807
HP1506401_L11,acinar,smartseq2,2.6643646,0.81462204
human3_lib2.final_cell_0078,acinar,inDrop,-2.3415098,-0.4672606
human3_lib4.final_cell_0207,acinar,inDrop,5.325955,-0.13695672
human3_lib1.final_cell_0063,acinar,inDrop,-1.86649,-1.7590374
human3_lib2.final_cell_0090,acinar,inDrop,-2.1178656,-0.41626707
human3_lib1.final_cell_0014,acinar,inDrop,-1.8942766,-0.25623137
human3_lib4.final_cell_0065,acinar,inDrop,-1.9141425,-1.305021
human3_lib3.final_cell_0004,acinar,inDrop,-2.4682927,-0.44513613
HP1506401_P17,acinar,smartseq2,4.9681797,0.9455203
human3_lib3.final_cell_0089,acinar,inDrop,-2.0385392,-1.0400996
human2_lib2.final_cell_0154,acinar,inDrop,-0.50012696,-0.36706063
HP1506401_G14,acinar,smartseq2,0.08194941,0.45661348
D28.1_87,acinar,celseq2,0.9108375,0.19545813
human3_lib2.final_cell_0076,acinar,inDrop,-1.3798642,-1.5816408
HP1506401_O18,acinar,smartseq2,2.0678256,0.8352742
human3_lib1.final_cell_0195,acinar,inDrop,-1.3278875,-1.0432202
D28.3_31,acinar,celseq2,2.9402347,1.0105674
HP1525301T2D_D10,acinar,smartseq2,2.907902,0.10639593
human3_lib3.final_cell_0646,acinar,inDrop,5.5287967,-0.1596376
HP1508501T2D_O7,acinar,smartseq2,3.2458808,0.15370296
human3_lib2.final_cell_0608,acinar,inDrop,-1.9137365,-1.1291898
human1_lib1.final_cell_0012,acinar,inDrop,-0.9571203,-1.315828
D30.2_17,acinar,celseq2,2.1058927,-0.56456107
D30.3_45,acinar,celseq2,4.061317,0.6555932
human3_lib4.final_cell_0043,acinar,inDrop,-0.6370904,-2.3052268
human3_lib2.final_cell_0213,acinar,inDrop,-2.4620059,-1.2566644
AZ_H10,acinar,smartseq2,1.7343395,-0.4798006
human3_lib2.final_cell_0033,acinar,inDrop,-1.9358687,-0.08337988
human3_lib2.final_cell_0052,acinar,inDrop,-2.0482485,-1.0186752
human3_lib4.final_cell_0407,acinar,inDrop,-1.6327759,-1.3766338
human3_lib3.final_cell_0207,acinar,inDrop,-0.8045711,-1.591799
human3_lib1.final_cell_0011,acinar,inDrop,-1.5728495,-1.3493683
human3_lib3.final_cell_0355,acinar,inDrop,-1.5404731,-1.71645
D31.3_40,acinar,celseq2,4.4296055,0.8117748
HP1506401_N1,acinar,smartseq2,4.4914765,0.5097072
D28.4_86,acinar,celseq2,0.9173257,0.36391473
human3_lib1.final_cell_0057,acinar,inDrop,-2.2552445,-0.11905009
human3_lib4.final_cell_0056,acinar,inDrop,-0.9979053,-2.3986583
human3_lib1.final_cell_0560,acinar,inDrop,5.3620133,-0.67109466
human3_lib1.final_cell_0440,acinar,inDrop,5.440051,-0.8687386
human3_lib3.final_cell_0406,acinar,inDrop,4.951648,-0.6931988
human3_lib2.final_cell_0469,acinar,inDrop,6.3365474,0.18551518
HP1502401_E20,acinar,smartseq2,1.0218657,0.36508447
human3_lib2.final_cell_0119,acinar,inDrop,-1.4821374,-1.7562196
HP1526901T2D_N4,acinar,smartseq2,2.3835936,-0.7444113
D28.2_42,acinar,celseq2,0.90471613,-0.33029115
human3_lib2.final_cell_0486,acinar,inDrop,5.1098847,-0.97381425
D30.2_43,acinar,celseq2,1.500471,-0.60277516
human3_lib1.final_cell_0196,acinar,inDrop,-1.2358007,-1.9933873
human3_lib1.final_cell_0119,acinar,inDrop,-2.0126588,-0.14659713
human3_lib4.final_cell_0418,acinar,inDrop,5.9299583,0.03386991
HP1525301T2D_C7,acinar,smartseq2,0.67522085,0.27551177
D31.8_27,acinar,celseq2,3.8082733,0.14977734
HP1508501T2D_N13,acinar,smartseq2,2.0267406,-0.18050997
human1_lib1.final_cell_0001,acinar,inDrop,-1.4664687,-0.6054163
human3_lib1.final_cell_0326,acinar,inDrop,-1.7863163,-1.4996583
human3_lib3.final_cell_0144,acinar,inDrop,-2.1927595,-0.3628884
human3_lib3.final_cell_0176,acinar,inDrop,-0.7063022,-2.1281326
human3_lib4.final_cell_0044,acinar,inDrop,-1.8100401,-0.19541922
human3_lib2.final_cell_0260,acinar,inDrop,5.2354937,0.071336746
human3_lib2.final_cell_0097,acinar,inDrop,-0.9951557,-2.1555533
human3_lib4.final_cell_0049,acinar,inDrop,-2.1434379,-1.7184289
human3_lib4.final_cell_0146,acinar,inDrop,-1.8179507,-1.2335701
human3_lib3.final_cell_0062,acinar,inDrop,-1.8556098,-0.6529748
HP1506401_E18,acinar,smartseq2,-0.47002715,-0.25813836
human3_lib1.final_cell_0084,acinar,inDrop,-1.5841012,-2.0430202
human1_lib3.final_cell_0143,acinar,inDrop,-1.0179633,-1.7146978
human1_lib2.final_cell_0278,acinar,inDrop,4.8445716,-0.4322219
human3_lib3.final_cell_0192,acinar,inDrop,-2.193695,-0.957138
human3_lib1.final_cell_0082,acinar,inDrop,-1.5060657,-1.2510382
human3_lib4.final_cell_0029,acinar,inDrop,-1.726532,-0.62798625
human1_lib3.final_cell_0447,acinar,inDrop,5.1918473,-0.33435196
human3_lib3.final_cell_0453,acinar,inDrop,6.1038957,0.45114937
human3_lib3.final_cell_0610,acinar,inDrop,6.450754,0.64671814
human1_lib2.final_cell_0005,acinar,inDrop,-2.0749958,-0.75240964
human3_lib4.final_cell_0142,acinar,inDrop,-2.153297,-1.1842438
HP1506401_M8,acinar,smartseq2,2.904017,-0.16165112
human3_lib3.final_cell_0203,acinar,inDrop,-2.3029566,-0.21155696
human1_lib3.final_cell_0541,acinar,inDrop,4.479116,1.9607519
human3_lib3.final_cell_0029,acinar,inDrop,-1.7178063,-0.83513725
D28.4_54,acinar,celseq2,1.0197128,-0.6500196
D28.4_67,acinar,celseq2,1.0694362,0.11637643
D28.2_87,acinar,celseq2,1.0319593,-0.90924776
D28.7_62,acinar,celseq2,1.0824132,-0.21268034
human3_lib1.final_cell_0197,acinar,inDrop,-1.096313,-2.354426
HP1508501T2D_D18,acinar,smartseq2,-0.29424262,0.6304905
human3_lib2.final_cell_0158,acinar,inDrop,-2.0132842,-1.340079
HP1504101T2D_K19,acinar,smartseq2,1.0570446,-0.8083649
human3_lib4.final_cell_0270,acinar,inDrop,-0.816325,-2.6253986
human3_lib3.final_cell_0096,acinar,inDrop,-0.85898894,-2.4300857
human3_lib3.final_cell_0473,acinar,inDrop,6.349059,0.5886861
human3_lib4.final_cell_0665,acinar,inDrop,6.309329,-0.09726414
human3_lib4.final_cell_0794,acinar,inDrop,6.052884,0.08353727
D29.7_49,acinar,celseq2,3.8243997,1.0175442
human3_lib2.final_cell_0017,acinar,inDrop,-2.1031063,-0.7013961
human3_lib3.final_cell_0046,acinar,inDrop,-2.6205125,-0.8106711
human3_lib4.final_cell_0063,acinar,inDrop,-1.5860869,-2.0156615
human3_lib3.final_cell_0478,acinar,inDrop,5.8509297,0.5245363
human3_lib4.final_cell_0032,acinar,inDrop,-2.0545444,-0.38870105
human1_lib2.final_cell_0126,acinar,inDrop,5.187691,-0.20847476
HP1506401_C7,acinar,smartseq2,0.5416907,0.0550249
human3_lib1.final_cell_0078,acinar,inDrop,-1.568777,-1.7436628
human3_lib4.final_cell_0019,acinar,inDrop,-2.0084953,-0.22124685
human3_lib1.final_cell_0150,acinar,inDrop,-0.98381704,-1.6273171
human3_lib2.final_cell_0102,acinar,inDrop,-1.9066068,-1.8660896
human3_lib2.final_cell_0506,acinar,inDrop,5.788525,-0.32422847
human3_lib1.final_cell_0476,acinar,inDrop,-2.246331,-0.20014569
human3_lib1.final_cell_0603,acinar,inDrop,5.2081285,-0.45657066
HP1525301T2D_C23,acinar,smartseq2,2.5769343,-0.26658785
human3_lib4.final_cell_0064,acinar,inDrop,-1.2408481,-1.2980435
D31.2_53,acinar,celseq2,1.4478699,-0.5178477
human3_lib2.final_cell_0049,acinar,inDrop,-2.1362388,-1.3764563
human3_lib2.final_cell_0763,acinar,inDrop,5.678229,-0.55422485
human3_lib2.final_cell_0257,acinar,inDrop,5.657704,-0.3059037
HP1526901T2D_I12,acinar,smartseq2,1.2455006,-0.6573096
human1_lib3.final_cell_0025,acinar,inDrop,-1.5377347,-1.1444463
human1_lib3.final_cell_0628,acinar,inDrop,6.087182,-0.046578452
human3_lib4.final_cell_0006,acinar,inDrop,-1.7571883,-0.28288838
human3_lib1.final_cell_0089,acinar,inDrop,-1.6145263,-1.760538
human3_lib1.final_cell_0419,acinar,inDrop,5.9509892,-0.28985432
human3_lib4.final_cell_0126,acinar,inDrop,-0.53433585,-2.3416688
human3_lib4.final_cell_0002,acinar,inDrop,-1.8865027,-0.38635698
human3_lib2.final_cell_0039,acinar,inDrop,-2.576136,-1.1418571
HP1506401_K6,acinar,smartseq2,1.4118596,-0.7500401
D31.2_87,acinar,celseq2,3.9774747,0.04319896
D30.1_72,acinar,celseq2,2.79324,0.3551778
human3_lib1.final_cell_0025,acinar,inDrop,-2.3198314,-1.4443347
human3_lib4.final_cell_0106,acinar,inDrop,-2.032206,-1.3973358
human3_lib2.final_cell_0023,acinar,inDrop,-1.4055634,-0.26449275
D31.2_26,acinar,celseq2,5.192337,0.91499275
HP1502401_M8,acinar,smartseq2,3.5288897,0.33424684
human3_lib3.final_cell_0795,acinar,inDrop,4.482208,-0.6396864
human3_lib3.final_cell_0006,acinar,inDrop,-2.1841187,-0.5711181
human3_lib1.final_cell_0625,acinar,inDrop,4.4907317,-0.41630897
human3_lib4.final_cell_0342,acinar,inDrop,-1.7308804,-0.56430066
HP1506401_B6,acinar,smartseq2,2.9734187,0.17449112
D31.6_13,acinar,celseq2,2.2486265,-0.4375933
human3_lib2.final_cell_0235,acinar,inDrop,-2.0940468,-0.25787848
D31.3_23,acinar,celseq2,4.994982,1.6410435
HP1502401_K12,acinar,smartseq2,4.379118,0.60728794
human3_lib1.final_cell_0698,acinar,inDrop,6.507764,0.11414411
human3_lib2.final_cell_0266,acinar,inDrop,-0.80001116,-1.6273133
human3_lib3.final_cell_0664,acinar,inDrop,5.502304,0.23288938
human3_lib2.final_cell_0009,acinar,inDrop,-2.3003607,-0.4287492
human3_lib1.final_cell_0168,acinar,inDrop,-1.6238508,-1.438499
HP1504101T2D_I6,acinar,smartseq2,1.5608959,-0.5667845
human3_lib3.final_cell_0467,acinar,inDrop,5.5208454,-0.6878208
human1_lib3.final_cell_0007,acinar,inDrop,-1.5693866,-0.6706094
human3_lib3.final_cell_0056,acinar,inDrop,-1.7811754,-1.2813963
human3_lib1.final_cell_0484,acinar,inDrop,5.893638,0.27891198
human3_lib4.final_cell_0074,acinar,inDrop,-1.880993,-0.21479976
D31.7_9,acinar,celseq2,3.8170145,0.35132006
human3_lib1.final_cell_0732,acinar,inDrop,6.5036077,0.39370224
human4_lib1.final_cell_0115,acinar,inDrop,-1.7006017,-0.4077174
human3_lib4.final_cell_0706,acinar,inDrop,6.173682,0.11516138
human3_lib4.final_cell_0445,acinar,inDrop,5.9827175,-0.37208205
human3_lib2.final_cell_0638,acinar,inDrop,5.570515,-0.73364496
human3_lib4.final_cell_0459,acinar,inDrop,5.0763116,-1.0367153
