,Group,Batch,UMAP1,UMAP2
Cell45,Group3,Batch1,10.774838,-9.267211
Cell46,Group4,Batch1,-4.244048,10.76114
Cell47,Group3,Batch1,8.350585,-9.550815
Cell48,Group2,Batch1,-7.2450266,-2.605058
Cell49,Group4,Batch1,-2.6418061,8.887167
Cell50,Group4,Batch1,-2.0598114,8.29636
Cell51,Group2,Batch1,-8.00826,-4.3073726
Cell52,Group3,Batch1,8.141116,-10.148809
Cell53,Group3,Batch1,9.588239,-8.573224
Cell54,Group2,Batch1,-9.812373,-2.2136168
Cell55,Group2,Batch1,-7.1693773,-3.1838038
Cell56,Group2,Batch1,-8.289676,-1.2764268
Cell57,Group4,Batch1,-2.666312,11.51497
Cell58,Group2,Batch1,-7.7076545,-2.6297739
Cell59,Group4,Batch1,-3.5804343,11.183489
Cell60,Group3,Batch1,10.542048,-8.614132
Cell61,Group3,Batch1,8.597377,-8.317124
Cell62,Group2,Batch1,-8.16972,-3.0481493
Cell63,Group2,Batch1,-7.8611097,-2.8101385
Cell64,Group4,Batch1,-0.7617762,10.281164
Cell65,Group4,Batch1,-2.1220658,10.286406
Cell66,Group4,Batch1,-1.4777489,10.680546
Cell67,Group4,Batch1,-3.8729792,9.878869
Cell68,Group1,Batch1,4.259207,-0.80200326
Cell69,Group4,Batch1,-2.4326096,11.831641
Cell70,Group2,Batch1,-9.020532,-2.4394734
Cell71,Group3,Batch1,8.138816,-9.281193
Cell72,Group2,Batch1,-7.734517,-2.944945
Cell73,Group4,Batch1,-3.5190861,10.423663
Cell74,Group2,Batch1,-8.471252,-3.5426652
Cell75,Group3,Batch1,9.959545,-8.722684
Cell76,Group2,Batch1,-7.703299,-4.2892737
Cell77,Group3,Batch1,8.348789,-9.610219
Cell78,Group3,Batch1,8.482644,-9.869916
Cell79,Group3,Batch1,10.394706,-9.204905
Cell80,Group2,Batch1,-7.6358466,-4.295502
Cell81,Group4,Batch1,-3.21844,9.611723
Cell82,Group2,Batch1,-9.468766,-3.5064135
Cell83,Group2,Batch1,-7.1278462,-2.58659
Cell84,Group3,Batch1,9.963037,-10.580905
Cell85,Group2,Batch1,-8.349678,-1.3905214
Cell86,Group4,Batch1,-2.4256544,11.178093
Cell87,Group3,Batch1,10.221865,-8.550441
Cell88,Group4,Batch1,-1.5111583,9.299339
Cell89,Group4,Batch1,-1.8561847,10.063753
Cell90,Group4,Batch1,-3.9480557,10.805788
Cell91,Group4,Batch1,-3.7704961,9.514813
Cell92,Group4,Batch1,-3.781289,8.9134245
Cell93,Group4,Batch1,-3.8806975,9.42131
Cell94,Group2,Batch1,-10.007943,-3.4252753
Cell95,Group2,Batch1,-7.4072905,-2.8274882
Cell96,Group4,Batch1,-3.2229562,10.368425
Cell97,Group2,Batch1,-10.067421,-2.36767
Cell98,Group3,Batch1,7.938793,-8.45286
Cell99,Group2,Batch1,-7.244585,-2.1311
Cell100,Group4,Batch1,-3.6016004,11.58906
Cell101,Group4,Batch1,-2.2430243,10.930931
Cell102,Group4,Batch1,-1.0509514,8.548818
Cell103,Group4,Batch1,-1.7142279,10.107466
Cell104,Group2,Batch1,-9.043788,-3.8027976
Cell105,Group2,Batch1,-9.44924,-2.4523952
Cell106,Group4,Batch1,-4.224743,9.503412
Cell107,Group4,Batch1,-2.587461,10.60594
Cell108,Group2,Batch1,-9.634819,-2.386154
Cell109,Group3,Batch1,9.58418,-9.968986
Cell110,Group4,Batch1,-2.8128643,11.326504
Cell111,Group4,Batch1,-4.0120516,10.621049
Cell112,Group3,Batch1,9.12304,-8.903097
Cell113,Group2,Batch1,-7.8835287,-4.5030384
Cell114,Group1,Batch1,4.8729477,-0.83065754
Cell115,Group2,Batch1,-9.912662,-3.0488422
Cell116,Group2,Batch1,-7.7296968,-2.5513985
Cell117,Group2,Batch1,-9.101953,-3.2830672
Cell118,Group4,Batch1,-4.5788484,10.068644
Cell119,Group3,Batch1,10.951849,-9.639963
Cell120,Group4,Batch1,-2.3529217,10.640826
Cell121,Group2,Batch1,-10.131622,-3.3020673
Cell122,Group3,Batch1,9.910467,-7.957421
Cell123,Group2,Batch1,-9.397413,-2.9113777
Cell124,Group2,Batch1,-8.409347,-2.190907
Cell125,Group2,Batch1,-8.719842,-1.4530845
Cell126,Group4,Batch1,-3.5496576,8.146996
Cell127,Group2,Batch1,-9.032099,-2.5650177
Cell128,Group2,Batch1,-9.662453,-2.7413921
Cell129,Group3,Batch1,9.117886,-9.466314
Cell130,Group4,Batch1,-1.9622276,8.634002
Cell131,Group2,Batch1,-10.145642,-3.312048
Cell132,Group2,Batch1,-9.009557,-2.8937645
Cell133,Group1,Batch1,4.8163824,-1.1137087
Cell134,Group2,Batch1,-7.6899843,-3.9436502
Cell135,Group4,Batch1,-3.736746,8.7642765
Cell136,Group3,Batch1,10.843833,-9.546302
Cell137,Group4,Batch1,-1.431052,10.4742565
Cell138,Group4,Batch1,-1.0644608,9.681987
Cell139,Group4,Batch1,-4.113674,9.414992
Cell140,Group3,Batch1,9.556669,-8.048939
Cell141,Group3,Batch1,8.75511,-8.30356
Cell142,Group3,Batch1,10.223473,-10.027293
Cell143,Group4,Batch1,-3.2755258,10.517035
Cell144,Group3,Batch1,9.689358,-7.790206
Cell145,Group4,Batch1,-2.676259,9.012459
Cell146,Group1,Batch1,4.7885995,-1.3631948
Cell147,Group4,Batch1,-3.7466958,8.392768
Cell148,Group1,Batch1,5.3996935,-1.0330868
Cell149,Group1,Batch1,4.242484,-1.2439188
Cell150,Group4,Batch1,-2.1261928,9.644877
Cell151,Group4,Batch1,-2.624015,10.422176
Cell152,Group2,Batch1,-8.966172,-3.8918102
Cell153,Group3,Batch1,10.6893,-9.4804945
Cell154,Group2,Batch1,-9.097574,-3.8503442
Cell155,Group2,Batch1,-7.132209,-1.797504
Cell156,Group1,Batch1,4.7958922,-1.4986
Cell157,Group1,Batch1,5.1468015,-0.8774904
Cell158,Group4,Batch1,-1.914529,8.415477
Cell159,Group3,Batch1,9.146687,-8.961394
Cell160,Group2,Batch1,-7.6982327,-3.928959
Cell161,Group2,Batch1,-9.40913,-3.7338784
Cell162,Group4,Batch1,-2.3254979,9.809036
Cell163,Group2,Batch1,-8.07941,-3.1829016
Cell164,Group3,Batch1,10.249991,-8.747431
Cell165,Group3,Batch1,10.943836,-8.798484
Cell166,Group1,Batch1,4.078324,-0.5878254
Cell167,Group2,Batch1,-9.36488,-3.3009787
Cell168,Group2,Batch1,-9.093077,-1.2209773
Cell169,Group4,Batch1,-3.4987235,9.842918
Cell170,Group2,Batch1,-7.460044,-1.5534571
Cell171,Group3,Batch1,8.628646,-10.162924
Cell172,Group3,Batch1,10.220922,-9.125464
Cell173,Group3,Batch1,9.431629,-9.104837
Cell174,Group3,Batch1,9.914731,-8.883583
Cell175,Group2,Batch1,-7.992365,-2.742248
Cell176,Group3,Batch1,10.349925,-10.500592
Cell177,Group2,Batch1,-8.093567,-2.5013232
Cell178,Group2,Batch1,-9.645388,-2.9333365
Cell179,Group4,Batch1,-3.8004043,10.84417
Cell180,Group4,Batch1,-4.2764845,10.10973
Cell181,Group2,Batch1,-7.476668,-1.5985745
Cell182,Group4,Batch1,-2.0679371,8.117387
Cell183,Group3,Batch1,9.655889,-8.672806
Cell184,Group4,Batch1,-3.9637797,9.983456
Cell185,Group3,Batch1,9.511848,-7.8235407
Cell186,Group4,Batch1,-2.1821177,9.208812
Cell187,Group2,Batch1,-7.586452,-2.6574457
Cell188,Group3,Batch1,9.426226,-8.165799
Cell189,Group2,Batch1,-8.0912075,-4.012872
Cell190,Group2,Batch1,-7.3467393,-3.7352533
Cell191,Group4,Batch1,-3.214296,8.7770405
Cell192,Group2,Batch1,-8.601531,-1.6284757
Cell193,Group2,Batch1,-7.7645955,-2.281638
Cell194,Group4,Batch1,-2.9904432,10.695062
Cell195,Group2,Batch1,-8.636178,-2.5076103
Cell196,Group4,Batch1,-2.175221,10.13484
Cell197,Group2,Batch1,-8.787675,-2.119388
Cell198,Group2,Batch1,-7.0697174,-2.3543136
Cell199,Group2,Batch1,-8.978896,-4.28792
Cell200,Group3,Batch1,9.627572,-9.626262
Cell201,Group4,Batch1,-3.063062,10.797697
Cell202,Group4,Batch1,-2.5082855,9.809829
Cell203,Group2,Batch1,-9.018523,-2.792964
Cell204,Group3,Batch1,9.017831,-10.601765
Cell205,Group1,Batch1,4.2623124,-0.7982214
Cell206,Group2,Batch1,-7.9564447,-2.7149675
Cell207,Group4,Batch1,-2.0711236,9.520575
Cell208,Group3,Batch1,9.346707,-10.383561
Cell209,Group3,Batch1,9.938247,-8.315268
Cell210,Group3,Batch1,9.614641,-8.335785
Cell211,Group4,Batch1,-3.73053,11.12149
Cell212,Group4,Batch1,-3.4943101,10.100982
Cell213,Group4,Batch1,-2.4865265,9.17067
Cell214,Group2,Batch1,-8.806233,-2.8120418
Cell215,Group4,Batch1,-2.8145728,11.718161
Cell216,Group4,Batch1,-3.001071,11.27667
Cell217,Group2,Batch1,-8.284852,-3.127888
Cell218,Group2,Batch1,-7.766592,-2.2177272
Cell219,Group4,Batch1,-2.0807748,9.628801
Cell220,Group2,Batch1,-8.223572,-2.7214189
Cell221,Group4,Batch1,-0.7320688,9.579407
Cell222,Group2,Batch1,-9.77217,-3.2161202
Cell223,Group4,Batch1,-1.283493,11.139044
Cell224,Group4,Batch1,-1.9052184,8.862978
Cell225,Group3,Batch1,8.7840395,-8.653237
Cell226,Group4,Batch1,-2.9750028,8.902541
Cell227,Group4,Batch1,-0.9771796,10.162042
Cell228,Group3,Batch1,10.796569,-9.521461
Cell229,Group2,Batch1,-7.033847,-2.388401
Cell230,Group4,Batch1,-3.6707368,10.132684
Cell231,Group4,Batch1,-0.61478436,9.550427
Cell232,Group4,Batch1,-1.6251302,10.642686
Cell233,Group4,Batch1,-1.3950032,10.380615
Cell234,Group4,Batch1,-2.08614,10.193082
Cell235,Group3,Batch1,9.890978,-9.776817
Cell236,Group4,Batch1,-2.4071844,9.410448
Cell237,Group4,Batch1,-1.4327044,9.645222
Cell238,Group2,Batch1,-8.773851,-4.4048514
Cell239,Group4,Batch1,-3.8166943,8.996904
Cell240,Group2,Batch1,-8.579306,-3.7153316
Cell241,Group2,Batch1,-8.440125,-2.1898174
Cell242,Group2,Batch1,-9.326755,-2.0295684
Cell243,Group3,Batch1,8.719405,-10.426324
Cell244,Group2,Batch1,-9.535311,-3.3645573
Cell245,Group4,Batch1,-2.6797786,9.587399
Cell246,Group3,Batch1,9.086541,-10.525957
Cell247,Group4,Batch1,-4.1965957,9.36525
Cell248,Group4,Batch1,-4.1486335,10.822459
Cell249,Group2,Batch1,-8.399948,-3.917646
Cell250,Group4,Batch1,-2.314439,9.489905
Cell251,Group4,Batch1,-2.3794203,8.987972
Cell252,Group2,Batch1,-9.772725,-2.0203812
Cell253,Group4,Batch1,-4.172136,8.78595
Cell254,Group2,Batch1,-8.867118,-2.894273
Cell255,Group4,Batch1,-2.8429809,7.812971
Cell256,Group1,Batch1,4.07171,-0.9354736
Cell257,Group3,Batch1,8.907826,-10.290792
Cell258,Group3,Batch1,9.483998,-9.111805
Cell259,Group2,Batch1,-8.583881,-4.2505407
Cell260,Group2,Batch1,-7.854586,-4.3673663
Cell261,Group2,Batch1,-8.266858,-4.236527
Cell262,Group4,Batch1,-2.0619233,8.785599
Cell263,Group1,Batch1,4.7796893,-0.2092762
Cell264,Group4,Batch1,-4.299573,9.474462
Cell265,Group2,Batch1,-9.825899,-2.634586
Cell266,Group2,Batch1,-9.775986,-2.3660936
Cell267,Group3,Batch1,8.396216,-9.070347
Cell268,Group4,Batch1,-3.5743423,9.866284
Cell269,Group2,Batch1,-8.181617,-3.0952308
Cell270,Group3,Batch1,10.465268,-8.148988
Cell271,Group4,Batch1,-2.049095,9.467312
Cell272,Group4,Batch1,-3.434374,10.051822
Cell273,Group1,Batch1,4.736399,-0.6788837
Cell274,Group2,Batch1,-8.68228,-1.4698739
Cell275,Group3,Batch1,9.871762,-7.9183908
Cell276,Group2,Batch1,-8.812207,-1.9635597
Cell277,Group3,Batch1,9.408841,-8.4377775
Cell278,Group4,Batch1,-3.3856053,11.075719
Cell279,Group2,Batch1,-7.833363,-2.9270005
Cell280,Group4,Batch1,-3.4167554,9.220374
Cell281,Group3,Batch1,10.116017,-9.694613
Cell282,Group3,Batch1,8.811088,-10.377691
Cell283,Group3,Batch1,10.1973915,-9.5093155
Cell284,Group4,Batch1,-3.3806994,9.882259
Cell285,Group3,Batch1,9.65326,-9.677741
Cell286,Group3,Batch1,9.328597,-7.956065
Cell287,Group4,Batch1,-2.2217975,10.735192
Cell288,Group4,Batch1,-3.369423,10.614496
Cell289,Group2,Batch1,-8.310069,-1.5773677
Cell290,Group3,Batch1,8.484663,-10.213602
Cell291,Group2,Batch1,-7.7346954,-4.209121
Cell292,Group2,Batch1,-7.571433,-3.156919
Cell293,Group4,Batch1,-1.0909952,10.452672
Cell294,Group2,Batch1,-7.487165,-3.7088315
Cell295,Group3,Batch1,9.04918,-10.105792
Cell296,Group3,Batch1,9.558084,-8.514601
Cell297,Group2,Batch1,-7.199118,-1.7665832
Cell298,Group2,Batch1,-9.145884,-3.7441452
Cell299,Group4,Batch1,-1.1877629,10.97458
Cell300,Group4,Batch1,-2.5024421,9.921442
Cell301,Group3,Batch1,8.491,-8.735461
Cell302,Group4,Batch1,-2.993018,11.42775
Cell303,Group4,Batch1,-3.457251,11.233031
Cell304,Group4,Batch1,-2.2416537,9.488287
Cell305,Group3,Batch1,9.50052,-7.773492
Cell306,Group3,Batch1,9.380776,-8.574298
Cell307,Group3,Batch1,9.056535,-9.142739
Cell308,Group4,Batch1,-2.0228171,10.321648
Cell309,Group4,Batch1,-3.9848216,8.557384
Cell310,Group3,Batch1,8.17783,-10.1747875
Cell311,Group4,Batch1,-3.5624442,9.316075
Cell312,Group2,Batch1,-6.8321533,-2.763125
Cell313,Group2,Batch1,-8.841101,-4.0409265
Cell314,Group3,Batch1,8.90585,-7.8916116
Cell315,Group3,Batch1,8.567476,-9.14512
Cell316,Group4,Batch1,-2.538972,8.37399
Cell317,Group4,Batch1,-2.5104723,11.099058
Cell318,Group3,Batch1,8.4490185,-8.925074
Cell319,Group4,Batch1,-2.6040099,8.403222
Cell320,Group2,Batch1,-8.160231,-4.3382454
Cell321,Group4,Batch1,-0.9226403,10.68452
Cell322,Group4,Batch1,-3.4731882,9.096175
Cell323,Group3,Batch1,10.357435,-10.200079
Cell324,Group2,Batch1,-8.039113,-2.5317268
Cell325,Group2,Batch1,-8.163667,-3.6631567
Cell326,Group3,Batch1,10.13582,-8.601772
Cell327,Group3,Batch1,8.999243,-9.468627
Cell328,Group2,Batch1,-7.115583,-2.0574129
Cell329,Group4,Batch1,-2.220675,11.817623
Cell330,Group4,Batch1,-1.3241328,10.534324
Cell331,Group2,Batch1,-7.994718,-1.0075687
Cell332,Group4,Batch1,-1.4258826,8.688889
Cell333,Group2,Batch1,-7.4877243,-1.52894
Cell334,Group2,Batch1,-8.908261,-1.9383049
Cell335,Group2,Batch1,-7.9522076,-4.6593585
Cell336,Group1,Batch1,4.8033214,-0.9630928
Cell337,Group4,Batch1,-2.4201882,11.506596
Cell338,Group4,Batch1,-1.4538563,11.258968
Cell339,Group3,Batch1,8.33444,-9.453448
Cell340,Group4,Batch1,-2.4994073,9.280856
Cell341,Group2,Batch1,-7.264878,-3.5240319
Cell342,Group1,Batch1,4.8936367,-0.88747156
Cell343,Group2,Batch1,-9.3251295,-3.293653
Cell344,Group2,Batch1,-8.265807,-3.7718449
Cell345,Group4,Batch1,-2.7915914,8.339011
Cell346,Group4,Batch1,-2.7283092,9.291394
Cell347,Group4,Batch1,-2.1696584,10.286367
Cell348,Group4,Batch1,-1.0255406,9.832311
Cell349,Group4,Batch1,-3.4046044,10.781236
Cell350,Group3,Batch1,9.376819,-10.648312
Cell351,Group2,Batch1,-8.909547,-4.00091
Cell352,Group3,Batch1,10.436213,-8.68531
Cell353,Group4,Batch1,-3.1428342,11.471194
Cell354,Group4,Batch1,-1.7745655,11.133787
Cell355,Group4,Batch1,-3.711175,8.863178
Cell356,Group2,Batch1,-10.0972185,-3.1615152
Cell357,Group2,Batch1,-9.365379,-3.3527963
Cell358,Group2,Batch1,-6.799604,-2.9188428
Cell359,Group1,Batch1,4.714056,-0.47399408
Cell360,Group4,Batch1,-2.1986666,9.338558
Cell361,Group4,Batch1,-2.2670598,9.366116
Cell362,Group4,Batch1,-3.5285509,9.997163
Cell363,Group4,Batch1,-1.9363759,9.716799
Cell364,Group3,Batch1,8.712,-8.793185
Cell365,Group4,Batch1,-3.105674,10.263226
Cell366,Group2,Batch1,-8.697153,-1.958991
Cell367,Group4,Batch1,-3.2093108,10.75723
Cell368,Group4,Batch1,-4.034618,10.456686
Cell369,Group2,Batch1,-7.839238,-3.4876478
Cell370,Group2,Batch1,-7.9239388,-1.9024239
Cell371,Group4,Batch1,-1.5063213,8.729635
Cell372,Group4,Batch1,-2.200025,10.995187
Cell373,Group1,Batch1,5.112815,-1.3665385
Cell374,Group4,Batch1,-2.9426935,8.060329
Cell375,Group4,Batch1,-2.7367249,9.949214
Cell376,Group2,Batch1,-6.755636,-2.7812989
Cell377,Group2,Batch1,-7.72958,-1.8242598
Cell378,Group4,Batch1,-1.6096907,8.454346
Cell379,Group3,Batch1,8.280206,-9.6522255
Cell380,Group2,Batch1,-7.524798,-3.4630048
Cell381,Group4,Batch1,-2.2733483,8.020837
Cell382,Group1,Batch1,4.750622,-1.5070661
Cell383,Group3,Batch1,9.80571,-9.915115
Cell384,Group3,Batch1,9.10414,-8.81102
Cell385,Group4,Batch1,-1.9872793,8.414168
Cell386,Group2,Batch1,-8.866336,-3.0270805
Cell387,Group2,Batch1,-9.528437,-3.180434
Cell388,Group4,Batch1,-2.9307551,10.906344
Cell389,Group4,Batch1,-1.8405709,10.310045
Cell390,Group1,Batch1,5.1545277,-1.1737543
Cell391,Group4,Batch1,-4.1466556,9.47435
Cell392,Group2,Batch1,-7.9598746,-3.2088838
Cell393,Group2,Batch1,-9.200005,-3.1726213
Cell394,Group4,Batch1,-1.8863462,10.349514
Cell395,Group4,Batch1,-1.6771997,9.5196905
Cell396,Group3,Batch1,9.166164,-9.694208
Cell397,Group4,Batch1,-2.8675144,10.039429
Cell398,Group4,Batch1,-3.0679562,9.268905
Cell399,Group2,Batch1,-7.62063,-1.2452141
Cell400,Group4,Batch1,-2.0998518,10.205765
Cell401,Group3,Batch1,9.080947,-10.59836
Cell402,Group3,Batch1,9.197543,-8.693428
Cell403,Group2,Batch1,-8.022368,-2.2279148
Cell404,Group2,Batch1,-9.048035,-2.2849386
Cell405,Group3,Batch1,10.709999,-9.878508
Cell406,Group4,Batch1,-3.4282196,9.0390215
Cell407,Group2,Batch1,-7.9888163,-1.8487302
Cell408,Group2,Batch1,-9.167796,-2.78556
Cell409,Group3,Batch1,9.435861,-10.42798
Cell410,Group4,Batch1,-1.0690786,10.494029
Cell411,Group2,Batch1,-9.609335,-3.7808099
Cell412,Group3,Batch1,9.098992,-7.874081
Cell413,Group3,Batch1,9.408625,-9.194565
Cell414,Group2,Batch1,-9.182423,-2.4541764
Cell415,Group3,Batch1,10.216084,-9.850547
Cell416,Group2,Batch1,-9.569307,-2.9008944
Cell417,Group4,Batch1,-3.4597733,8.81392
Cell418,Group4,Batch1,-4.075413,8.982569
Cell419,Group3,Batch1,10.676443,-9.207575
Cell420,Group4,Batch1,-1.641372,11.172247
Cell421,Group3,Batch1,10.029192,-8.416311
Cell422,Group4,Batch1,-3.470782,10.869416
Cell423,Group3,Batch1,10.511269,-10.393306
Cell424,Group2,Batch1,-6.9173956,-2.835075
Cell425,Group4,Batch1,-3.179541,10.315027
Cell426,Group2,Batch1,-8.497974,-2.407159
Cell427,Group2,Batch1,-9.841524,-2.7427049
Cell428,Group3,Batch1,8.562298,-9.237442
Cell429,Group3,Batch1,9.6553955,-9.704946
Cell430,Group1,Batch1,4.4005556,-0.7262662
Cell431,Group3,Batch1,10.622924,-10.065155
Cell432,Group4,Batch1,-2.5380223,9.122558
Cell433,Group4,Batch1,-2.1791031,9.486879
Cell434,Group4,Batch1,-1.5946997,9.9823265
Cell435,Group2,Batch1,-8.867269,-3.9028363
Cell436,Group3,Batch1,10.528078,-9.111702
Cell437,Group4,Batch1,-1.585237,8.790601
Cell438,Group2,Batch1,-9.03777,-2.0449712
Cell439,Group1,Batch1,5.1014047,-0.8335341
Cell440,Group3,Batch1,8.554083,-8.538098
Cell441,Group3,Batch1,9.534952,-9.097391
Cell442,Group3,Batch1,9.117092,-9.718097
Cell443,Group4,Batch1,-3.437746,10.39674
Cell444,Group4,Batch1,-2.0942602,8.082416
Cell445,Group4,Batch1,-1.6060036,10.36775
Cell446,Group3,Batch1,10.240742,-8.376272
Cell447,Group2,Batch1,-9.267475,-3.645895
Cell448,Group4,Batch1,-3.629017,9.107408
Cell449,Group4,Batch1,-4.2321115,10.519228
Cell450,Group3,Batch1,9.2222595,-10.399719
Cell451,Group4,Batch1,-2.2712977,10.327139
Cell452,Group3,Batch1,10.898266,-8.668076
Cell453,Group2,Batch1,-7.9193745,-2.344083
Cell454,Group2,Batch1,-7.530637,-1.990268
Cell455,Group4,Batch1,-1.6192533,8.583786
Cell456,Group3,Batch1,10.5527935,-10.137846
Cell457,Group1,Batch1,4.9310455,-1.013014
Cell458,Group4,Batch1,-1.3826413,8.608456
Cell459,Group4,Batch1,-2.4375684,10.605276
Cell460,Group4,Batch1,-2.6371279,10.310099
Cell461,Group4,Batch1,-3.0972757,9.548204
Cell462,Group4,Batch1,-2.9567823,11.45573
Cell463,Group4,Batch1,-2.705199,9.811591
Cell464,Group1,Batch1,4.280126,-1.253873
Cell465,Group4,Batch1,-2.9238021,9.266023
Cell466,Group3,Batch1,10.315945,-8.083774
Cell467,Group4,Batch1,-3.7872624,10.164887
Cell468,Group4,Batch1,-2.141858,9.317397
Cell469,Group4,Batch1,-2.5432572,10.903587
Cell470,Group3,Batch1,10.687631,-9.682512
Cell471,Group3,Batch1,9.856403,-9.743504
Cell472,Group2,Batch1,-8.294307,-2.1739342
Cell473,Group3,Batch1,8.9752035,-8.752123
Cell474,Group3,Batch1,9.490969,-9.974459
Cell475,Group3,Batch1,8.378836,-9.718863
Cell476,Group4,Batch1,-4.062491,10.195553
Cell477,Group4,Batch1,-2.3322654,7.8290772
Cell478,Group2,Batch1,-8.291769,-3.896992
Cell479,Group3,Batch1,9.743652,-8.907472
Cell480,Group4,Batch1,-2.1528451,11.65531
Cell481,Group4,Batch1,-2.374127,9.566207
Cell482,Group2,Batch1,-9.092381,-3.9157898
Cell483,Group3,Batch1,9.924263,-8.426448
Cell484,Group4,Batch1,-2.9559174,8.753504
Cell485,Group4,Batch1,-2.7017527,9.899528
Cell486,Group3,Batch1,8.119116,-10.318411
Cell487,Group3,Batch1,8.91396,-8.927879
Cell488,Group4,Batch1,-1.2835262,9.728924
Cell489,Group2,Batch1,-9.264925,-2.7115147
Cell490,Group3,Batch1,9.592982,-9.67817
Cell491,Group2,Batch1,-7.1172466,-3.1795025
Cell492,Group4,Batch1,-4.5328393,9.53997
Cell493,Group3,Batch1,9.339213,-10.487202
Cell494,Group1,Batch1,5.3943377,-0.48472232
Cell495,Group3,Batch1,10.2532425,-8.824962
Cell496,Group4,Batch1,-3.1473298,8.125567
Cell497,Group2,Batch1,-8.921247,-3.9531567
Cell498,Group2,Batch1,-7.7994313,-3.5518575
Cell499,Group4,Batch1,-2.6664684,11.450301
Cell500,Group2,Batch1,-7.175244,-1.7343178
Cell501,Group2,Batch2,-7.596398,-4.301836
Cell502,Group4,Batch2,-4.403102,9.807166
Cell503,Group2,Batch2,-7.287956,-3.6974888
Cell504,Group4,Batch2,-2.67175,11.617194
Cell505,Group4,Batch2,-1.7259187,8.371884
Cell506,Group2,Batch2,-7.8329873,-3.5798936
Cell507,Group4,Batch2,-1.2840602,10.241869
Cell508,Group3,Batch2,9.667897,-8.933588
Cell509,Group3,Batch2,8.430793,-9.494191
Cell510,Group4,Batch2,-3.3499515,8.564536
Cell511,Group3,Batch2,8.911531,-8.575961
Cell512,Group2,Batch2,-8.680385,-2.8192163
Cell513,Group4,Batch2,-2.4879835,9.675885
Cell514,Group4,Batch2,-3.3545551,9.682263
Cell515,Group2,Batch2,-9.193197,-2.9115317
Cell516,Group2,Batch2,-7.610273,-3.3379924
Cell517,Group4,Batch2,-1.8486071,11.059846
Cell518,Group2,Batch2,-7.6919556,-2.2674763
Cell519,Group3,Batch2,8.337826,-10.277434
Cell520,Group4,Batch2,-3.0060086,10.066429
Cell521,Group4,Batch2,-3.4852376,8.967413
Cell522,Group4,Batch2,-3.8731244,9.572669
Cell523,Group4,Batch2,-2.0473666,8.506984
Cell524,Group2,Batch2,-7.6350064,-3.2888565
Cell525,Group2,Batch2,-9.203763,-2.3618987
Cell526,Group3,Batch2,8.598273,-10.015864
Cell527,Group1,Batch2,4.784928,-0.3777292
Cell528,Group3,Batch2,10.540548,-9.029458
Cell529,Group2,Batch2,-8.558946,-2.9398723
Cell530,Group4,Batch2,-2.6173334,10.886933
Cell531,Group3,Batch2,8.156928,-9.482636
Cell532,Group4,Batch2,-2.7064135,8.553542
Cell533,Group1,Batch2,5.321456,-1.2338933
Cell534,Group4,Batch2,-2.7751126,10.901615
Cell535,Group4,Batch2,-3.041506,9.129138
Cell536,Group1,Batch2,4.4107537,-1.1872021
