,Group,Batch,UMAP1,UMAP2
Cell77,Group3,Batch1,-9.289834,6.6533294
Cell78,Group3,Batch1,-9.859858,9.360185
Cell79,Group3,Batch1,-9.533442,8.134162
Cell80,Group2,Batch1,0.44233897,-6.319221
Cell81,Group4,Batch1,5.0524993,4.152388
Cell82,Group2,Batch1,0.31948093,-7.7661123
Cell83,Group2,Batch1,0.3665165,-8.153007
Cell84,Group3,Batch1,-8.732371,8.9035635
Cell85,Group2,Batch1,1.7561764,-7.60719
Cell86,Group4,Batch1,7.853861,5.7211366
Cell87,Group3,Batch1,-8.896395,7.8225045
Cell88,Group4,Batch1,6.577159,6.142489
Cell89,Group4,Batch1,4.97466,5.102276
Cell90,Group4,Batch1,4.9263926,4.8276153
Cell91,Group4,Batch1,6.327608,5.425413
Cell92,Group4,Batch1,5.5020523,3.5700212
Cell93,Group4,Batch1,4.937766,3.5097818
Cell94,Group2,Batch1,0.5328413,-7.081093
Cell95,Group2,Batch1,0.39571857,-8.15354
Cell96,Group4,Batch1,5.1309905,5.957501
Cell97,Group2,Batch1,2.7525256,-7.414095
Cell98,Group3,Batch1,-8.592669,8.535564
Cell99,Group2,Batch1,1.7812978,-8.030593
Cell100,Group4,Batch1,4.6439643,5.084143
Cell101,Group4,Batch1,5.6699867,3.3972757
Cell102,Group4,Batch1,4.7839003,3.990079
Cell103,Group4,Batch1,6.328411,2.883982
Cell104,Group2,Batch1,1.7132479,-7.219487
Cell105,Group2,Batch1,0.11438376,-6.821342
Cell106,Group4,Batch1,5.362822,5.7188983
Cell107,Group4,Batch1,6.417807,6.40609
Cell108,Group2,Batch1,2.2730796,-6.0894837
Cell109,Group3,Batch1,-9.907528,7.499464
Cell110,Group4,Batch1,6.326682,4.207269
Cell111,Group4,Batch1,5.1824126,4.6040387
Cell112,Group3,Batch1,-9.8375845,9.069928
Cell113,Group2,Batch1,1.1268024,-7.9185896
Cell114,Group1,Batch1,-6.89229,1.3145331
Cell115,Group2,Batch1,2.4344938,-6.8177695
Cell116,Group2,Batch1,1.1531808,-5.550809
Cell117,Group2,Batch1,2.0277982,-7.0688615
Cell118,Group4,Batch1,7.8991427,4.5821533
Cell119,Group3,Batch1,-9.398593,7.0095263
Cell120,Group4,Batch1,7.2240877,3.9237428
Cell121,Group2,Batch1,1.0711949,-7.6177297
Cell122,Group3,Batch1,-8.546642,7.4049406
Cell123,Group2,Batch1,0.21196662,-6.119993
Cell124,Group2,Batch1,0.95171946,-8.07663
Cell125,Group2,Batch1,2.6180806,-7.496417
Cell126,Group4,Batch1,5.789034,3.991519
Cell127,Group2,Batch1,2.557718,-7.9116096
Cell128,Group2,Batch1,0.12049261,-8.278257
Cell129,Group3,Batch1,-8.33683,7.7405033
Cell130,Group4,Batch1,7.5953383,4.6725345
Cell131,Group2,Batch1,1.8778121,-8.736851
Cell132,Group2,Batch1,2.0056775,-6.893711
Cell133,Group1,Batch1,-6.3483877,0.7902889
Cell134,Group2,Batch1,0.16570567,-7.5912523
Cell135,Group4,Batch1,6.0402284,4.6278486
Cell136,Group3,Batch1,-10.51963,8.041685
Cell137,Group4,Batch1,5.9002376,5.457688
Cell138,Group4,Batch1,6.3661203,3.4640737
Cell139,Group4,Batch1,5.079329,5.7621384
Cell140,Group3,Batch1,-9.320212,7.7204423
Cell141,Group3,Batch1,-8.427943,7.8998184
Cell142,Group3,Batch1,-8.101439,8.762604
Cell143,Group4,Batch1,4.994158,4.669508
Cell144,Group3,Batch1,-9.290117,8.984997
Cell145,Group4,Batch1,7.0474496,3.1141543
Cell146,Group1,Batch1,-6.0475917,1.1039389
Cell147,Group4,Batch1,5.7618976,4.79988
Cell148,Group1,Batch1,-6.1593175,1.1363249
Cell149,Group1,Batch1,-6.3403673,0.9790782
Cell150,Group4,Batch1,6.4221363,4.6050196
Cell151,Group4,Batch1,7.3033133,5.5323086
Cell152,Group2,Batch1,1.5738255,-8.601875
Cell153,Group3,Batch1,-9.103663,7.6047673
Cell154,Group2,Batch1,2.754212,-6.3834467
Cell155,Group2,Batch1,1.5922716,-8.229204
Cell156,Group1,Batch1,-5.9046426,1.6177049
Cell157,Group1,Batch1,-6.8142753,1.8196535
Cell158,Group4,Batch1,5.678592,3.4430094
Cell159,Group3,Batch1,-8.67924,7.0921283
Cell160,Group2,Batch1,0.90372527,-5.748821
Cell161,Group2,Batch1,0.5471612,-6.8972626
Cell162,Group4,Batch1,6.166621,2.756526
Cell163,Group2,Batch1,2.0198278,-6.354368
Cell164,Group3,Batch1,-9.880051,7.949286
Cell165,Group3,Batch1,-9.707175,9.27281
Cell166,Group1,Batch1,-6.718948,1.3059192
Cell167,Group2,Batch1,1.7270138,-8.294175
Cell168,Group2,Batch1,1.4786297,-8.56974
Cell169,Group4,Batch1,6.8768606,6.104166
Cell170,Group2,Batch1,1.947308,-6.707216
Cell171,Group3,Batch1,-9.880506,8.912669
Cell172,Group3,Batch1,-9.431093,9.227377
Cell173,Group3,Batch1,-10.61896,8.440623
Cell174,Group3,Batch1,-10.047799,7.3388524
Cell175,Group2,Batch1,1.6059972,-7.655346
Cell176,Group3,Batch1,-8.57617,8.989855
Cell177,Group2,Batch1,2.2394454,-5.9639835
Cell178,Group2,Batch1,0.2359362,-5.828155
Cell179,Group4,Batch1,5.719154,3.949195
Cell180,Group4,Batch1,7.5243945,3.440318
Cell181,Group2,Batch1,1.2552881,-6.3517423
Cell182,Group4,Batch1,6.7125497,5.9819803
Cell183,Group3,Batch1,-9.878191,8.051097
Cell184,Group4,Batch1,6.1697693,5.3497515
Cell185,Group3,Batch1,-9.649001,7.3863273
Cell186,Group4,Batch1,5.785234,3.8592622
Cell187,Group2,Batch1,1.2337004,-5.8652673
Cell188,Group3,Batch1,-8.630323,7.8166485
Cell189,Group2,Batch1,1.2437174,-6.0203996
Cell190,Group2,Batch1,1.4834898,-5.647829
Cell191,Group4,Batch1,6.410625,5.689475
Cell192,Group2,Batch1,1.2314647,-7.949921
Cell193,Group2,Batch1,0.20768869,-8.116039
Cell194,Group4,Batch1,5.943744,4.717687
Cell195,Group2,Batch1,0.88309443,-8.818473
Cell196,Group4,Batch1,5.1619434,3.655347
Cell197,Group2,Batch1,0.23815307,-7.5378604
Cell198,Group2,Batch1,2.5024955,-6.2563324
Cell199,Group2,Batch1,0.86773825,-6.1608014
Cell200,Group3,Batch1,-9.203173,8.896769
Cell201,Group4,Batch1,5.066963,4.2244496
Cell202,Group4,Batch1,6.4137244,3.1009939
Cell203,Group2,Batch1,2.01428,-8.518013
Cell204,Group3,Batch1,-9.371154,8.483295
Cell205,Group1,Batch1,-6.65291,1.5304416
Cell206,Group2,Batch1,1.6775084,-7.385326
Cell207,Group4,Batch1,6.0190625,3.825834
Cell208,Group3,Batch1,-9.149399,6.82943
Cell209,Group3,Batch1,-9.71666,7.719155
Cell210,Group3,Batch1,-8.189078,7.3587217
Cell211,Group4,Batch1,5.08226,3.8057988
Cell212,Group4,Batch1,7.0960793,4.3719764
Cell213,Group4,Batch1,7.6370287,4.497443
Cell214,Group2,Batch1,0.13814747,-8.038971
Cell215,Group4,Batch1,8.198836,4.7372155
Cell216,Group4,Batch1,6.395193,2.7657437
Cell217,Group2,Batch1,1.4623771,-7.885466
Cell218,Group2,Batch1,0.06094521,-6.2278466
Cell219,Group4,Batch1,5.1133413,3.8409266
Cell220,Group2,Batch1,1.291937,-7.296113
Cell221,Group4,Batch1,6.378021,5.7705007
Cell222,Group2,Batch1,0.055500865,-7.8165207
Cell223,Group4,Batch1,7.449273,2.780969
Cell224,Group4,Batch1,5.6305504,6.021776
Cell225,Group3,Batch1,-8.073848,7.6860847
Cell226,Group4,Batch1,6.134834,6.3503113
Cell227,Group4,Batch1,7.9018493,5.0626774
Cell228,Group3,Batch1,-9.797276,8.783057
Cell229,Group2,Batch1,0.5307021,-7.563738
Cell230,Group4,Batch1,5.155986,5.5985823
Cell231,Group4,Batch1,6.384491,6.69538
Cell232,Group4,Batch1,6.248041,3.2259102
Cell233,Group4,Batch1,7.9355507,4.9453697
Cell234,Group4,Batch1,5.6737914,3.8014596
Cell235,Group3,Batch1,-9.121467,6.2936254
Cell236,Group4,Batch1,4.829333,4.1207886
Cell237,Group4,Batch1,6.971665,5.5864067
Cell238,Group2,Batch1,0.17875805,-5.885884
Cell239,Group4,Batch1,6.920376,3.3207152
Cell240,Group2,Batch1,1.3219138,-7.713969
Cell241,Group2,Batch1,1.551157,-7.2129064
Cell242,Group2,Batch1,2.1351235,-8.011398
Cell243,Group3,Batch1,-9.676524,8.698951
Cell244,Group2,Batch1,2.5399,-6.3260098
Cell245,Group4,Batch1,5.3089223,4.190002
Cell246,Group3,Batch1,-8.304359,7.3805604
Cell247,Group4,Batch1,5.453731,3.6555002
Cell248,Group4,Batch1,7.44607,3.7549303
Cell249,Group2,Batch1,2.4541895,-7.43957
Cell250,Group4,Batch1,5.209391,3.2760737
Cell251,Group4,Batch1,6.9435534,6.336581
Cell252,Group2,Batch1,1.6526408,-7.856241
Cell253,Group4,Batch1,5.8414283,6.35239
Cell254,Group2,Batch1,1.26778,-6.136173
Cell255,Group4,Batch1,5.9014244,5.3459725
Cell256,Group1,Batch1,-6.875656,1.5660206
Cell257,Group3,Batch1,-8.070254,8.483293
Cell258,Group3,Batch1,-8.289191,9.052303
Cell259,Group2,Batch1,1.7580571,-8.238596
Cell260,Group2,Batch1,1.6597205,-8.436684
Cell261,Group2,Batch1,1.8126335,-5.8854785
Cell262,Group4,Batch1,6.250423,6.116365
Cell263,Group1,Batch1,-6.60924,1.6183196
Cell264,Group4,Batch1,5.550563,6.217332
Cell265,Group2,Batch1,2.6053617,-6.574708
Cell266,Group2,Batch1,1.9237245,-7.7402925
Cell267,Group3,Batch1,-8.154083,8.166066
Cell268,Group4,Batch1,7.173602,6.102876
Cell269,Group2,Batch1,1.4051554,-5.912879
Cell270,Group3,Batch1,-10.092883,6.9806004
Cell271,Group4,Batch1,6.129137,4.577106
Cell272,Group4,Batch1,5.2420635,3.3882124
Cell273,Group1,Batch1,-6.3768344,1.2152954
Cell274,Group2,Batch1,2.6570997,-7.3383765
Cell275,Group3,Batch1,-9.424092,8.176182
Cell276,Group2,Batch1,1.7641073,-7.039357
Cell277,Group3,Batch1,-8.862832,6.5641465
Cell278,Group4,Batch1,5.5203886,6.0895877
Cell279,Group2,Batch1,0.74499327,-7.2739935
Cell280,Group4,Batch1,4.811742,5.834451
Cell281,Group3,Batch1,-7.9091067,8.383478
Cell282,Group3,Batch1,-10.15248,9.136648
Cell283,Group3,Batch1,-9.514181,7.529476
Cell284,Group4,Batch1,4.843115,4.426822
Cell285,Group3,Batch1,-9.57748,6.401188
Cell286,Group3,Batch1,-8.587267,7.129742
Cell287,Group4,Batch1,6.176782,4.1435976
Cell288,Group4,Batch1,6.1666493,4.092712
Cell289,Group2,Batch1,1.1293536,-7.2750955
Cell290,Group3,Batch1,-9.580225,6.6060123
Cell291,Group2,Batch1,1.265305,-5.8645086
Cell292,Group2,Batch1,1.5446819,-6.073579
Cell293,Group4,Batch1,7.274359,5.0269556
Cell294,Group2,Batch1,1.5774691,-7.1275373
Cell295,Group3,Batch1,-9.677117,7.522835
Cell296,Group3,Batch1,-9.06643,8.307822
Cell297,Group2,Batch1,0.33281395,-7.7555146
Cell298,Group2,Batch1,1.346453,-7.3961864
Cell299,Group4,Batch1,7.4170012,3.4689326
Cell300,Group4,Batch1,6.4102426,4.062756
Cell301,Group3,Batch1,-7.982797,8.008824
Cell302,Group4,Batch1,5.5946207,5.289385
Cell303,Group4,Batch1,7.1132393,3.313037
Cell304,Group4,Batch1,4.82298,5.1799183
Cell305,Group3,Batch1,-8.920071,9.203646
Cell306,Group3,Batch1,-8.88653,8.893877
Cell307,Group3,Batch1,-8.143242,7.5677023
Cell308,Group4,Batch1,7.1613812,4.2451997
Cell309,Group4,Batch1,7.9693503,3.8498478
Cell310,Group3,Batch1,-9.829088,7.5619354
Cell311,Group4,Batch1,5.5526304,3.4853117
Cell312,Group2,Batch1,0.6431712,-6.455253
Cell313,Group2,Batch1,2.6204984,-6.1960864
Cell314,Group3,Batch1,-9.434492,8.655089
Cell315,Group3,Batch1,-8.800572,7.085676
Cell316,Group4,Batch1,7.3865213,5.1038423
Cell317,Group4,Batch1,5.762617,6.1288953
Cell318,Group3,Batch1,-8.36199,7.210422
Cell319,Group4,Batch1,5.7861214,3.067143
Cell320,Group2,Batch1,0.6212261,-7.264604
Cell321,Group4,Batch1,7.0994835,5.0964036
Cell322,Group4,Batch1,5.505471,3.8065104
Cell323,Group3,Batch1,-7.8540683,7.776961
Cell324,Group2,Batch1,1.1411102,-7.783861
Cell325,Group2,Batch1,-0.3954829,-7.024145
Cell326,Group3,Batch1,-9.578646,6.6321106
Cell327,Group3,Batch1,-9.55626,9.284275
Cell328,Group2,Batch1,1.6222277,-6.986207
Cell329,Group4,Batch1,6.049914,3.394405
Cell330,Group4,Batch1,7.2661114,3.977067
Cell331,Group2,Batch1,1.4301099,-8.142575
Cell332,Group4,Batch1,5.9399123,5.6015606
Cell333,Group2,Batch1,0.71910733,-8.747934
Cell334,Group2,Batch1,0.53139865,-7.1887035
Cell335,Group2,Batch1,1.8731697,-6.1699777
Cell336,Group1,Batch1,-5.7394156,1.1540692
Cell337,Group4,Batch1,5.1570606,4.673723
Cell338,Group4,Batch1,5.766807,3.948509
Cell339,Group3,Batch1,-8.691193,7.678363
Cell340,Group4,Batch1,5.0644255,5.1552887
Cell341,Group2,Batch1,1.6660062,-6.7456226
Cell342,Group1,Batch1,-6.1439886,1.2061553
Cell343,Group2,Batch1,1.2050537,-6.711959
Cell344,Group2,Batch1,0.58656675,-5.802494
Cell345,Group4,Batch1,4.7529025,4.9217153
Cell346,Group4,Batch1,5.0615034,3.635879
Cell347,Group4,Batch1,4.6601624,4.6409445
Cell348,Group4,Batch1,5.5460243,5.6451473
Cell349,Group4,Batch1,5.652194,5.3535175
Cell350,Group3,Batch1,-8.298793,8.474598
Cell351,Group2,Batch1,0.07892282,-6.2586317
Cell352,Group3,Batch1,-10.476007,8.231261
Cell353,Group4,Batch1,5.3730874,4.558219
Cell354,Group4,Batch1,5.919022,5.7756267
Cell355,Group4,Batch1,4.853298,4.470774
Cell356,Group2,Batch1,1.8343314,-6.61835
Cell357,Group2,Batch1,2.5501122,-6.502073
Cell358,Group2,Batch1,1.0893737,-8.381615
Cell359,Group1,Batch1,-6.4209747,2.107096
Cell360,Group4,Batch1,7.7404804,5.029083
Cell361,Group4,Batch1,6.200667,3.1868436
Cell362,Group4,Batch1,6.646854,5.3018274
Cell363,Group4,Batch1,5.76292,4.261075
Cell364,Group3,Batch1,-9.591134,8.986162
Cell365,Group4,Batch1,7.631075,4.2620106
Cell366,Group2,Batch1,2.300516,-8.467872
Cell367,Group4,Batch1,6.676414,2.6305914
Cell368,Group4,Batch1,7.2316785,4.7506795
Cell369,Group2,Batch1,1.1086873,-6.441596
Cell370,Group2,Batch1,2.628751,-7.5377765
Cell371,Group4,Batch1,6.821716,5.6478343
Cell372,Group4,Batch1,5.7723055,3.3908768
Cell373,Group1,Batch1,-5.952771,1.125641
Cell374,Group4,Batch1,6.7274384,5.411862
Cell375,Group4,Batch1,6.9566584,5.3816214
Cell376,Group2,Batch1,1.1046582,-5.654489
Cell377,Group2,Batch1,0.2938392,-6.699838
Cell378,Group4,Batch1,6.0610666,5.380126
Cell379,Group3,Batch1,-8.284332,7.4836364
Cell380,Group2,Batch1,2.1698375,-7.916276
Cell381,Group4,Batch1,7.231402,5.6858435
Cell382,Group1,Batch1,-6.2434382,1.5891199
Cell383,Group3,Batch1,-8.383481,8.12925
Cell384,Group3,Batch1,-9.851072,9.09104
Cell385,Group4,Batch1,7.9744864,4.2038755
Cell386,Group2,Batch1,2.0875378,-7.7704773
Cell387,Group2,Batch1,2.185454,-7.4194436
Cell388,Group4,Batch1,7.224716,3.0403004
Cell389,Group4,Batch1,5.863555,2.6254709
Cell390,Group1,Batch1,-5.7972646,1.3176409
Cell391,Group4,Batch1,6.134445,4.8001375
Cell392,Group2,Batch1,1.0708628,-8.006019
Cell393,Group2,Batch1,1.7541351,-7.2777014
Cell394,Group4,Batch1,6.3089375,3.1362686
Cell395,Group4,Batch1,4.850264,4.8949523
Cell396,Group3,Batch1,-9.543591,6.535825
Cell397,Group4,Batch1,5.913836,3.2857735
Cell398,Group4,Batch1,7.653252,3.6002767
Cell399,Group2,Batch1,0.7736598,-7.101976
Cell400,Group4,Batch1,7.124161,2.7841017
Cell401,Group3,Batch1,-9.010285,6.3904853
Cell402,Group3,Batch1,-8.651182,6.9978375
Cell403,Group2,Batch1,0.41788247,-6.521068
Cell404,Group2,Batch1,1.4042981,-7.2132573
Cell405,Group3,Batch1,-8.504312,7.351363
Cell406,Group4,Batch1,5.683883,5.428637
Cell407,Group2,Batch1,0.114985414,-7.190852
Cell408,Group2,Batch1,1.3977817,-8.082542
Cell409,Group3,Batch1,-8.306844,7.1506734
Cell410,Group4,Batch1,6.1563144,3.0513802
Cell411,Group2,Batch1,0.74025154,-7.7413354
Cell412,Group3,Batch1,-9.828978,8.025019
Cell413,Group3,Batch1,-9.942938,6.957754
Cell414,Group2,Batch1,2.6577318,-7.7450867
Cell415,Group3,Batch1,-8.25199,7.3320055
Cell416,Group2,Batch1,1.7439642,-7.5352054
Cell417,Group4,Batch1,5.3551006,3.6027622
Cell418,Group4,Batch1,5.6873727,5.125723
Cell419,Group3,Batch1,-9.182849,7.6686444
Cell420,Group4,Batch1,7.0473633,4.4504666
Cell421,Group3,Batch1,-10.07164,8.751704
Cell422,Group4,Batch1,6.541958,4.793709
Cell423,Group3,Batch1,-9.184361,7.165312
Cell424,Group2,Batch1,1.9104661,-6.1178203
Cell425,Group4,Batch1,6.0993114,3.5667582
Cell426,Group2,Batch1,1.5329765,-7.596552
Cell427,Group2,Batch1,1.6114767,-8.658652
Cell428,Group3,Batch1,-9.444159,8.434344
Cell429,Group3,Batch1,-8.982369,7.6771154
Cell430,Group1,Batch1,-5.7396655,1.3816227
Cell431,Group3,Batch1,-8.175577,8.20599
Cell432,Group4,Batch1,7.6650305,3.4521914
Cell433,Group4,Batch1,7.511676,4.411498
Cell434,Group4,Batch1,8.053126,4.7975855
Cell435,Group2,Batch1,1.3575351,-7.1192117
Cell436,Group3,Batch1,-10.452261,8.375595
Cell437,Group4,Batch1,6.5228343,4.822245
Cell438,Group2,Batch1,0.19926992,-7.93938
Cell439,Group1,Batch1,-6.6878133,1.0485992
Cell440,Group3,Batch1,-9.356767,6.8266053
Cell441,Group3,Batch1,-8.0075655,7.852377
Cell442,Group3,Batch1,-9.613214,8.541519
Cell443,Group4,Batch1,6.9386415,5.7068768
Cell444,Group4,Batch1,7.2045074,4.634758
Cell445,Group4,Batch1,7.185039,2.7913246
Cell446,Group3,Batch1,-9.709991,8.191372
Cell447,Group2,Batch1,2.2057228,-6.451821
Cell448,Group4,Batch1,6.0153756,4.2285256
Cell449,Group4,Batch1,4.7532477,4.4268103
Cell450,Group3,Batch1,-10.674118,8.176259
Cell451,Group4,Batch1,6.7242785,5.7813954
Cell452,Group3,Batch1,-10.424502,8.497037
Cell453,Group2,Batch1,0.77331024,-8.105727
Cell454,Group2,Batch1,2.1585474,-6.9095755
Cell455,Group4,Batch1,6.082196,4.5210857
Cell456,Group3,Batch1,-9.693399,7.4248066
Cell457,Group1,Batch1,-5.764317,1.6899493
Cell458,Group4,Batch1,7.13222,4.90303
Cell459,Group4,Batch1,7.9793005,4.607453
Cell460,Group4,Batch1,6.897455,4.6437626
Cell461,Group4,Batch1,5.3540854,4.212429
Cell462,Group4,Batch1,5.46945,5.4485416
Cell463,Group4,Batch1,6.8578196,4.203446
Cell464,Group1,Batch1,-6.1142707,1.3409669
Cell465,Group4,Batch1,6.3756433,5.1434135
Cell466,Group3,Batch1,-9.414762,8.815197
Cell467,Group4,Batch1,5.703839,4.6161513
Cell468,Group4,Batch1,5.5093913,4.776843
Cell469,Group4,Batch1,6.369177,3.30108
Cell470,Group3,Batch1,-8.0042,8.6990795
Cell471,Group3,Batch1,-9.292453,7.2332397
Cell472,Group2,Batch1,0.9224405,-7.139137
Cell473,Group3,Batch1,-10.003451,7.9569416
Cell474,Group3,Batch1,-8.660296,7.9201803
Cell475,Group3,Batch1,-9.470344,6.680099
Cell476,Group4,Batch1,5.616283,5.5429783
Cell477,Group4,Batch1,6.876793,6.2302084
Cell478,Group2,Batch1,0.8205811,-6.2111626
Cell479,Group3,Batch1,-9.878368,7.2585278
Cell480,Group4,Batch1,4.6509213,3.9576488
Cell481,Group4,Batch1,6.980302,5.525856
Cell482,Group2,Batch1,0.74551016,-7.7983556
Cell483,Group3,Batch1,-9.588528,6.7300315
Cell484,Group4,Batch1,6.091178,2.7510176
Cell485,Group4,Batch1,6.933413,2.5091908
Cell486,Group3,Batch1,-8.20561,7.8642473
Cell487,Group3,Batch1,-10.272393,7.5259523
Cell488,Group4,Batch1,5.8747973,3.1582773
Cell489,Group2,Batch1,0.8979157,-8.579092
Cell490,Group3,Batch1,-8.442397,8.212567
Cell491,Group2,Batch1,1.0229155,-7.6478953
Cell492,Group4,Batch1,4.554671,4.197402
Cell493,Group3,Batch1,-8.892332,8.942201
Cell494,Group1,Batch1,-6.7231946,1.6481977
Cell495,Group3,Batch1,-9.938271,8.621144
Cell496,Group4,Batch1,5.91884,6.1024413
Cell497,Group2,Batch1,0.0789243,-7.292803
Cell498,Group2,Batch1,2.0246272,-6.1197333
Cell499,Group4,Batch1,7.493083,3.2293994
Cell500,Group2,Batch1,1.2339029,-6.773597
Cell501,Group2,Batch2,1.5382539,-6.189798
Cell502,Group4,Batch2,5.011169,4.200106
Cell503,Group2,Batch2,1.7139466,-5.7164907
Cell504,Group4,Batch2,6.326369,5.993761
Cell505,Group4,Batch2,4.9764237,5.249974
Cell506,Group2,Batch2,1.8054239,-6.2877555
Cell507,Group4,Batch2,5.367363,5.3140903
Cell508,Group3,Batch2,-8.914327,8.125699
Cell509,Group3,Batch2,-10.4375725,7.8783665
Cell510,Group4,Batch2,5.3174667,5.7409096
Cell511,Group3,Batch2,-9.361942,8.614841
Cell512,Group2,Batch2,0.80175495,-6.841114
Cell513,Group4,Batch2,6.8544016,4.512913
Cell514,Group4,Batch2,5.431586,4.261546
Cell515,Group2,Batch2,0.66807514,-7.2748737
Cell516,Group2,Batch2,1.5417532,-5.872572
Cell517,Group4,Batch2,6.6313,3.2496974
Cell518,Group2,Batch2,2.0146277,-6.746624
Cell519,Group3,Batch2,-10.27731,8.250372
Cell520,Group4,Batch2,7.5893836,3.637216
Cell521,Group4,Batch2,6.968254,4.058118
Cell522,Group4,Batch2,5.205303,5.307075
Cell523,Group4,Batch2,6.6803584,6.0051527
Cell524,Group2,Batch2,1.7599943,-6.5138955
Cell525,Group2,Batch2,1.2902529,-6.3269377
Cell526,Group3,Batch2,-8.949704,8.878633
Cell527,Group1,Batch2,-6.8479824,1.5640093
Cell528,Group3,Batch2,-9.066849,8.393592
Cell529,Group2,Batch2,1.7720406,-6.704856
Cell530,Group4,Batch2,7.6855326,4.0106554
Cell531,Group3,Batch2,-8.1876745,7.0527573
Cell532,Group4,Batch2,7.5033197,5.95963
Cell533,Group1,Batch2,-6.656478,1.5597994
Cell534,Group4,Batch2,5.8392215,4.814506
Cell535,Group4,Batch2,6.500284,3.0200381
Cell536,Group1,Batch2,-6.020795,1.220949
Cell537,Group2,Batch2,-0.0970992,-6.6729074
Cell538,Group3,Batch2,-8.19162,8.109261
Cell539,Group4,Batch2,5.76448,4.971672
Cell540,Group4,Batch2,5.5986686,3.1666083
Cell541,Group4,Batch2,7.305567,4.5068517
Cell542,Group4,Batch2,6.740663,4.681042
Cell543,Group4,Batch2,4.694605,4.7832065
Cell544,Group2,Batch2,1.6627178,-7.442535
Cell545,Group4,Batch2,7.366151,5.724405
