,Group,Batch,UMAP1,UMAP2
Cell162,Group4,Batch1,10.04024,10.808946
Cell163,Group2,Batch1,11.835095,-3.2291887
Cell164,Group3,Batch1,18.275486,1.6155734
Cell165,Group3,Batch1,18.741848,1.9462755
Cell166,Group1,Batch1,6.3256106,4.607769
Cell167,Group2,Batch1,11.47171,-3.293373
Cell168,Group2,Batch1,12.052427,-4.283382
Cell169,Group4,Batch1,8.540054,11.039874
Cell170,Group2,Batch1,11.8629675,-3.1967945
Cell171,Group3,Batch1,19.002462,2.2383423
Cell172,Group3,Batch1,18.701744,1.0611845
Cell173,Group3,Batch1,18.898176,1.5410491
Cell174,Group3,Batch1,18.866776,2.0011747
Cell175,Group2,Batch1,12.234359,-3.2518544
Cell176,Group3,Batch1,18.8832,1.7573292
Cell177,Group2,Batch1,11.749805,-3.784732
Cell178,Group2,Batch1,11.118083,-3.0133808
Cell179,Group4,Batch1,8.615884,11.7293415
Cell180,Group4,Batch1,9.301174,10.673059
Cell181,Group2,Batch1,11.979857,-2.7756982
Cell182,Group4,Batch1,9.087146,10.219748
Cell183,Group3,Batch1,18.556965,1.87647
Cell184,Group4,Batch1,8.795045,11.542629
Cell185,Group3,Batch1,18.778704,0.9140164
Cell186,Group4,Batch1,8.818759,9.943008
Cell187,Group2,Batch1,11.712614,-4.278612
Cell188,Group3,Batch1,19.04748,1.3072435
Cell189,Group2,Batch1,12.498695,-3.2656558
Cell190,Group2,Batch1,11.108262,-3.955072
Cell191,Group4,Batch1,9.119317,11.042042
Cell192,Group2,Batch1,12.141843,-3.8465462
Cell193,Group2,Batch1,11.901778,-3.8906624
Cell194,Group4,Batch1,8.507924,11.052279
Cell195,Group2,Batch1,12.367193,-4.0925517
Cell196,Group4,Batch1,8.877342,10.154307
Cell197,Group2,Batch1,11.927216,-3.7036138
Cell198,Group2,Batch1,11.655446,-2.7361333
Cell199,Group2,Batch1,10.986639,-3.5919454
Cell200,Group3,Batch1,19.033522,1.838075
Cell201,Group4,Batch1,9.267165,11.641698
Cell202,Group4,Batch1,8.906096,10.195465
Cell203,Group2,Batch1,11.409679,-3.5044005
Cell204,Group3,Batch1,19.144773,1.9963015
Cell205,Group1,Batch1,6.205327,4.56909
Cell206,Group2,Batch1,11.844375,-3.2216012
Cell207,Group4,Batch1,8.607011,11.064647
Cell208,Group3,Batch1,18.480215,1.815478
Cell209,Group3,Batch1,18.107264,1.4785277
Cell210,Group3,Batch1,19.021206,2.1045449
Cell211,Group4,Batch1,10.070226,10.627954
Cell212,Group4,Batch1,9.475664,10.155038
Cell213,Group4,Batch1,9.120998,11.612498
Cell214,Group2,Batch1,11.343666,-3.2873669
Cell215,Group4,Batch1,9.07105,11.243471
Cell216,Group4,Batch1,7.949857,11.183125
Cell217,Group2,Batch1,11.6747,-3.4439337
Cell218,Group2,Batch1,12.073094,-4.2123537
Cell219,Group4,Batch1,9.54581,10.946199
Cell220,Group2,Batch1,12.192969,-3.8646147
Cell221,Group4,Batch1,9.394172,10.378173
Cell222,Group2,Batch1,11.185962,-3.0704577
Cell223,Group4,Batch1,8.572611,10.996425
Cell224,Group4,Batch1,8.921358,9.891086
Cell225,Group3,Batch1,19.320322,1.4030272
Cell226,Group4,Batch1,9.952052,10.746571
Cell227,Group4,Batch1,9.411003,10.864323
Cell228,Group3,Batch1,18.679237,2.0554392
Cell229,Group2,Batch1,11.462569,-3.6330137
Cell230,Group4,Batch1,8.695038,11.752473
Cell231,Group4,Batch1,9.094528,11.108676
Cell232,Group4,Batch1,8.727551,11.484832
Cell233,Group4,Batch1,9.769128,10.6171055
Cell234,Group4,Batch1,8.76474,10.834349
Cell235,Group3,Batch1,19.212461,1.6213442
Cell236,Group4,Batch1,9.547913,10.60635
Cell237,Group4,Batch1,9.0484705,11.217678
Cell238,Group2,Batch1,11.055466,-3.4564931
Cell239,Group4,Batch1,9.543529,11.544557
Cell240,Group2,Batch1,11.965274,-3.5109534
Cell241,Group2,Batch1,12.300618,-3.2320037
Cell242,Group2,Batch1,11.48475,-3.325688
Cell243,Group3,Batch1,18.285917,1.7481828
Cell244,Group2,Batch1,11.688922,-3.7217932
Cell245,Group4,Batch1,8.176748,10.99682
Cell246,Group3,Batch1,18.736776,1.2978345
Cell247,Group4,Batch1,9.095285,11.620792
Cell248,Group4,Batch1,8.204927,10.390024
Cell249,Group2,Batch1,11.772687,-3.1625316
Cell250,Group4,Batch1,9.858946,10.83056
Cell251,Group4,Batch1,8.738013,10.220531
Cell252,Group2,Batch1,12.027804,-3.017628
Cell253,Group4,Batch1,9.400785,11.527666
Cell254,Group2,Batch1,12.095201,-3.6570177
Cell255,Group4,Batch1,8.056022,11.369113
Cell256,Group1,Batch1,6.29989,4.657196
Cell257,Group3,Batch1,19.232868,1.2154384
Cell258,Group3,Batch1,18.117548,1.723506
Cell259,Group2,Batch1,10.966319,-3.441387
Cell260,Group2,Batch1,11.152991,-3.3921242
Cell261,Group2,Batch1,11.531388,-3.982708
Cell262,Group4,Batch1,8.975765,11.192317
Cell263,Group1,Batch1,6.4020495,4.5631533
Cell264,Group4,Batch1,8.9438505,11.83589
Cell265,Group2,Batch1,11.289049,-2.761668
Cell266,Group2,Batch1,11.428717,-2.7511394
Cell267,Group3,Batch1,18.689926,1.5255636
Cell268,Group4,Batch1,8.7599325,10.816074
Cell269,Group2,Batch1,12.201016,-2.8412569
Cell270,Group3,Batch1,18.6435,1.1631862
Cell271,Group4,Batch1,9.104226,10.840876
Cell272,Group4,Batch1,9.831567,11.126276
Cell273,Group1,Batch1,6.196252,4.549355
Cell274,Group2,Batch1,12.15467,-3.6129215
Cell275,Group3,Batch1,18.044481,1.292006
Cell276,Group2,Batch1,11.512578,-2.9235988
Cell277,Group3,Batch1,18.182112,1.4708132
Cell278,Group4,Batch1,9.128874,11.773003
Cell279,Group2,Batch1,12.49626,-3.3267214
Cell280,Group4,Batch1,9.038165,11.111639
Cell281,Group3,Batch1,18.595322,1.7370803
Cell282,Group3,Batch1,19.030228,1.2971855
Cell283,Group3,Batch1,18.502878,1.2168738
Cell284,Group4,Batch1,8.970794,11.687025
Cell285,Group3,Batch1,19.013884,1.069325
Cell286,Group3,Batch1,18.494804,1.4336219
Cell287,Group4,Batch1,9.401308,10.253008
Cell288,Group4,Batch1,9.025991,10.15581
Cell289,Group2,Batch1,12.311123,-3.8090146
Cell290,Group3,Batch1,18.591417,1.9551284
Cell291,Group2,Batch1,11.277784,-3.737628
Cell292,Group2,Batch1,12.316207,-3.0972044
Cell293,Group4,Batch1,9.585871,10.525894
Cell294,Group2,Batch1,11.668362,-3.615393
Cell295,Group3,Batch1,18.904083,1.5410037
Cell296,Group3,Batch1,18.496414,1.0694821
Cell297,Group2,Batch1,12.516362,-3.3188143
Cell298,Group2,Batch1,11.504572,-3.8408558
Cell299,Group4,Batch1,8.00422,10.717381
Cell300,Group4,Batch1,9.001413,10.964505
Cell301,Group3,Batch1,19.477915,1.5744478
Cell302,Group4,Batch1,9.341714,10.974607
Cell303,Group4,Batch1,8.446202,11.376732
Cell304,Group4,Batch1,8.672354,10.573117
Cell305,Group3,Batch1,18.98741,1.5467073
Cell306,Group3,Batch1,19.009706,1.8222407
Cell307,Group3,Batch1,18.947365,1.7931978
Cell308,Group4,Batch1,9.598861,10.341104
Cell309,Group4,Batch1,8.0370865,10.810127
Cell310,Group3,Batch1,18.065145,1.3513123
Cell311,Group4,Batch1,8.473942,11.2363615
Cell312,Group2,Batch1,12.330192,-3.1543612
Cell313,Group2,Batch1,11.85018,-3.116208
Cell314,Group3,Batch1,19.135443,1.6695591
Cell315,Group3,Batch1,18.64705,1.3486553
Cell316,Group4,Batch1,8.847183,11.046933
Cell317,Group4,Batch1,8.728327,11.120932
Cell318,Group3,Batch1,18.381245,1.8568825
Cell319,Group4,Batch1,9.203154,11.652896
Cell320,Group2,Batch1,11.159639,-3.3220024
Cell321,Group4,Batch1,9.057372,10.14639
Cell322,Group4,Batch1,9.756618,11.08538
Cell323,Group3,Batch1,18.967646,1.6878974
Cell324,Group2,Batch1,12.337874,-3.531349
Cell325,Group2,Batch1,11.937206,-3.7647429
Cell326,Group3,Batch1,18.318565,1.0322996
Cell327,Group3,Batch1,18.897873,0.9114519
Cell328,Group2,Batch1,12.081897,-4.2525077
Cell329,Group4,Batch1,9.338566,10.351643
Cell330,Group4,Batch1,9.702055,10.917869
Cell331,Group2,Batch1,12.687978,-3.2987158
Cell332,Group4,Batch1,9.913745,10.937406
Cell333,Group2,Batch1,12.629611,-3.4121811
Cell334,Group2,Batch1,11.288325,-2.9429123
Cell335,Group2,Batch1,11.136669,-3.9797437
Cell336,Group1,Batch1,6.295517,4.621801
Cell337,Group4,Batch1,8.509144,11.012991
Cell338,Group4,Batch1,8.974352,10.905496
Cell339,Group3,Batch1,18.741104,1.853243
Cell340,Group4,Batch1,9.667917,10.384218
Cell341,Group2,Batch1,11.868748,-3.2331812
Cell342,Group1,Batch1,6.2617702,4.3809724
Cell343,Group2,Batch1,11.852926,-3.0640357
Cell344,Group2,Batch1,12.311453,-3.4128942
Cell345,Group4,Batch1,8.539848,10.663716
Cell346,Group4,Batch1,8.921659,11.49618
Cell347,Group4,Batch1,8.863309,11.311214
Cell348,Group4,Batch1,8.685845,10.893013
Cell349,Group4,Batch1,9.781141,11.235536
Cell350,Group3,Batch1,19.278297,1.5205878
Cell351,Group2,Batch1,11.949814,-3.1948555
Cell352,Group3,Batch1,18.4054,1.2185967
Cell353,Group4,Batch1,8.349375,11.109736
Cell354,Group4,Batch1,9.216418,10.925395
Cell355,Group4,Batch1,8.151455,11.046805
Cell356,Group2,Batch1,11.860507,-2.9941878
Cell357,Group2,Batch1,11.407692,-3.6145258
Cell358,Group2,Batch1,11.522293,-4.087877
Cell359,Group1,Batch1,6.0890265,4.8464546
Cell360,Group4,Batch1,9.563855,10.165256
Cell361,Group4,Batch1,8.77983,11.657876
Cell362,Group4,Batch1,9.493243,11.0527
Cell363,Group4,Batch1,8.755518,11.0336075
Cell364,Group3,Batch1,18.00316,1.5257077
Cell365,Group4,Batch1,9.30624,10.15621
Cell366,Group2,Batch1,12.208632,-4.2475166
Cell367,Group4,Batch1,9.461694,11.246424
Cell368,Group4,Batch1,8.957546,10.466714
Cell369,Group2,Batch1,11.541067,-2.8290691
Cell370,Group2,Batch1,12.177681,-4.1550508
Cell371,Group4,Batch1,8.352712,10.780626
Cell372,Group4,Batch1,9.400987,10.650371
Cell373,Group1,Batch1,5.980512,5.0092254
Cell374,Group4,Batch1,8.176806,10.79719
Cell375,Group4,Batch1,8.438744,11.541029
Cell376,Group2,Batch1,11.742818,-3.7131753
Cell377,Group2,Batch1,12.287237,-3.690046
Cell378,Group4,Batch1,9.295606,10.486202
Cell379,Group3,Batch1,18.535168,1.2137338
Cell380,Group2,Batch1,11.99446,-2.6376672
Cell381,Group4,Batch1,8.024424,11.274201
Cell382,Group1,Batch1,6.108243,4.5772424
Cell383,Group3,Batch1,19.33915,1.3849388
Cell384,Group3,Batch1,19.11455,1.6280166
Cell385,Group4,Batch1,8.516892,10.410238
Cell386,Group2,Batch1,11.058244,-3.0305936
Cell387,Group2,Batch1,11.425757,-3.5807095
Cell388,Group4,Batch1,8.7309885,10.399943
Cell389,Group4,Batch1,10.189532,10.696702
Cell390,Group1,Batch1,6.362332,4.5046163
Cell391,Group4,Batch1,8.309395,11.490813
Cell392,Group2,Batch1,11.766378,-3.1967869
Cell393,Group2,Batch1,11.964,-3.7602277
Cell394,Group4,Batch1,8.756047,11.358639
Cell395,Group4,Batch1,9.41123,10.999739
Cell396,Group3,Batch1,18.249023,1.7557596
Cell397,Group4,Batch1,9.100057,11.337753
Cell398,Group4,Batch1,9.784795,10.168755
Cell399,Group2,Batch1,12.757801,-3.1477346
Cell400,Group4,Batch1,9.417338,11.090573
Cell401,Group3,Batch1,18.225498,1.3876113
Cell402,Group3,Batch1,17.998749,1.0378838
Cell403,Group2,Batch1,12.167931,-3.0843563
Cell404,Group2,Batch1,11.691622,-2.729136
Cell405,Group3,Batch1,18.125652,1.8245806
Cell406,Group4,Batch1,9.232641,11.552267
Cell407,Group2,Batch1,12.619184,-3.39547
Cell408,Group2,Batch1,11.288875,-3.5251365
Cell409,Group3,Batch1,18.83738,2.124968
Cell410,Group4,Batch1,8.525414,11.155142
Cell411,Group2,Batch1,11.468736,-2.512301
Cell412,Group3,Batch1,18.722618,0.73347545
Cell413,Group3,Batch1,18.147587,1.5065649
Cell414,Group2,Batch1,12.145414,-3.899272
Cell415,Group3,Batch1,18.355642,1.3882674
Cell416,Group2,Batch1,12.089588,-3.5807788
Cell417,Group4,Batch1,9.241795,11.429766
Cell418,Group4,Batch1,9.256231,11.45802
Cell419,Group3,Batch1,18.32253,2.059966
Cell420,Group4,Batch1,9.684541,10.815624
Cell421,Group3,Batch1,18.033312,1.8167865
Cell422,Group4,Batch1,9.707132,10.661173
Cell423,Group3,Batch1,18.117529,1.9855369
Cell424,Group2,Batch1,12.149753,-2.7039568
Cell425,Group4,Batch1,9.143918,11.44706
Cell426,Group2,Batch1,11.890659,-2.7406933
Cell427,Group2,Batch1,11.6335335,-3.22812
Cell428,Group3,Batch1,18.43834,1.2596313
Cell429,Group3,Batch1,18.415806,1.698753
Cell430,Group1,Batch1,6.426596,4.4788747
Cell431,Group3,Batch1,18.353779,1.9783297
Cell432,Group4,Batch1,8.654798,10.9274845
Cell433,Group4,Batch1,9.541537,11.146917
Cell434,Group4,Batch1,8.415575,11.047319
Cell435,Group2,Batch1,11.768115,-3.5821323
Cell436,Group3,Batch1,18.581812,1.3000797
Cell437,Group4,Batch1,9.066305,10.726728
Cell438,Group2,Batch1,11.747346,-3.8670774
Cell439,Group1,Batch1,6.358759,4.849115
Cell440,Group3,Batch1,18.374178,0.8897179
Cell441,Group3,Batch1,18.441872,1.7999991
Cell442,Group3,Batch1,18.698017,0.8674077
Cell443,Group4,Batch1,8.860526,10.161536
Cell444,Group4,Batch1,8.548941,10.809841
Cell445,Group4,Batch1,9.010072,10.704637
Cell446,Group3,Batch1,18.869112,1.1215253
Cell447,Group2,Batch1,11.554432,-3.5732188
Cell448,Group4,Batch1,9.496673,10.870277
Cell449,Group4,Batch1,8.858971,11.254445
Cell450,Group3,Batch1,18.367138,1.3583661
Cell451,Group4,Batch1,9.637512,11.042721
Cell452,Group3,Batch1,18.486115,1.3825358
Cell453,Group2,Batch1,12.218481,-3.4381173
Cell454,Group2,Batch1,11.611025,-2.991774
Cell455,Group4,Batch1,8.656748,11.151838
Cell456,Group3,Batch1,18.535091,2.2160068
Cell457,Group1,Batch1,6.2270465,4.611767
Cell458,Group4,Batch1,8.533606,11.3046255
Cell459,Group4,Batch1,8.581668,10.427881
Cell460,Group4,Batch1,9.4505005,9.965482
Cell461,Group4,Batch1,9.65848,11.364313
Cell462,Group4,Batch1,9.192731,10.926459
Cell463,Group4,Batch1,8.991836,11.145919
Cell464,Group1,Batch1,6.0644765,4.706192
Cell465,Group4,Batch1,8.959269,11.694753
Cell466,Group3,Batch1,18.586634,0.84066904
Cell467,Group4,Batch1,8.985154,11.30285
Cell468,Group4,Batch1,8.958045,10.197898
Cell469,Group4,Batch1,9.071887,10.603374
Cell470,Group3,Batch1,18.976065,2.0114737
Cell471,Group3,Batch1,19.115965,0.8706596
Cell472,Group2,Batch1,12.017164,-3.6606424
Cell473,Group3,Batch1,18.86654,1.0008831
Cell474,Group3,Batch1,18.524101,1.8785496
Cell475,Group3,Batch1,18.256668,1.1930457
Cell476,Group4,Batch1,9.729393,10.10181
Cell477,Group4,Batch1,8.117257,11.223607
Cell478,Group2,Batch1,11.656563,-3.789541
Cell479,Group3,Batch1,18.35444,1.6059616
Cell480,Group4,Batch1,8.437095,11.087439
Cell481,Group4,Batch1,9.117646,11.044028
Cell482,Group2,Batch1,10.939266,-3.4569473
Cell483,Group3,Batch1,18.116417,1.2067642
Cell484,Group4,Batch1,8.991529,11.56539
Cell485,Group4,Batch1,8.968704,10.53572
Cell486,Group3,Batch1,18.47266,1.7016814
Cell487,Group3,Batch1,18.701456,0.8725485
Cell488,Group4,Batch1,8.967089,10.491911
Cell489,Group2,Batch1,11.685055,-3.2401419
Cell490,Group3,Batch1,19.047094,1.8136973
Cell491,Group2,Batch1,11.863276,-4.1828246
Cell492,Group4,Batch1,8.813886,11.016616
Cell493,Group3,Batch1,18.503157,1.4730291
Cell494,Group1,Batch1,6.18042,4.784665
Cell495,Group3,Batch1,18.290802,1.1740667
Cell496,Group4,Batch1,8.801448,11.618444
Cell497,Group2,Batch1,11.309176,-3.2079952
Cell498,Group2,Batch1,11.815362,-3.225125
Cell499,Group4,Batch1,9.503048,10.8887825
Cell500,Group2,Batch1,12.104575,-3.3904262
Cell501,Group2,Batch2,-10.921354,15.316992
Cell502,Group4,Batch2,-1.2044804,6.297734
Cell503,Group2,Batch2,-9.998016,16.19077
Cell504,Group4,Batch2,-0.7247601,7.5054007
Cell505,Group4,Batch2,-0.611538,7.198329
Cell506,Group2,Batch2,-10.461339,15.03351
Cell507,Group4,Batch2,-1.8277906,7.84035
Cell508,Group3,Batch2,-1.542341,18.212515
Cell509,Group3,Batch2,-1.5438212,17.288439
Cell510,Group4,Batch2,-1.8318392,6.511168
Cell511,Group3,Batch2,-1.8185521,18.51001
Cell512,Group2,Batch2,-10.892865,16.003044
Cell513,Group4,Batch2,-1.7624761,6.7931743
Cell514,Group4,Batch2,-1.7055198,7.329807
Cell515,Group2,Batch2,-9.972264,15.311746
Cell516,Group2,Batch2,-10.282993,15.058385
Cell517,Group4,Batch2,-1.98582,7.5803843
Cell518,Group2,Batch2,-9.995239,15.865425
Cell519,Group3,Batch2,-1.7659106,17.179667
Cell520,Group4,Batch2,-1.2500963,6.84214
Cell521,Group4,Batch2,-0.92424697,6.6670547
Cell522,Group4,Batch2,-1.6060867,6.7252884
Cell523,Group4,Batch2,-0.32488552,7.3505106
Cell524,Group2,Batch2,-10.642131,15.63667
Cell525,Group2,Batch2,-10.215618,15.02676
Cell526,Group3,Batch2,-1.4346446,17.784637
Cell527,Group1,Batch2,-2.051446,10.8738365
Cell528,Group3,Batch2,-1.2566766,17.939287
Cell529,Group2,Batch2,-10.942516,15.200346
Cell530,Group4,Batch2,-1.3467839,7.427571
Cell531,Group3,Batch2,-1.6178586,17.574327
Cell532,Group4,Batch2,-0.5326494,7.185434
Cell533,Group1,Batch2,-1.7499828,10.458973
Cell534,Group4,Batch2,-0.31629333,7.033821
Cell535,Group4,Batch2,-1.4091749,7.0863285
Cell536,Group1,Batch2,-2.2032745,10.5741205
Cell537,Group2,Batch2,-9.797092,15.691126
Cell538,Group3,Batch2,-2.1328068,17.695292
Cell539,Group4,Batch2,-0.55322504,7.018701
Cell540,Group4,Batch2,-1.045835,7.5938787
Cell541,Group4,Batch2,-0.83664453,7.876112
Cell542,Group4,Batch2,-1.6670278,7.9012213
Cell543,Group4,Batch2,-0.74851876,7.2882743
Cell544,Group2,Batch2,-9.731434,15.599708
Cell545,Group4,Batch2,-0.68533415,7.5810294
Cell546,Group4,Batch2,-1.3867433,6.631766
Cell547,Group2,Batch2,-10.045193,15.824408
Cell548,Group4,Batch2,-1.42639,6.5491877
Cell549,Group2,Batch2,-10.478001,15.930245
Cell550,Group1,Batch2,-2.1404037,10.517426
Cell551,Group3,Batch2,-0.9279726,18.161367
Cell552,Group3,Batch2,-1.6885282,17.570316
Cell553,Group3,Batch2,-1.0719526,17.77938
Cell554,Group2,Batch2,-9.979307,16.13427
Cell555,Group2,Batch2,-10.242009,14.930495
Cell556,Group4,Batch2,-0.69120234,7.4649353
Cell557,Group4,Batch2,-1.0463262,7.7073727
Cell558,Group3,Batch2,-1.240832,18.198713
Cell559,Group3,Batch2,-1.3110088,17.703377
