,Group,Batch,UMAP1,UMAP2
Cell68,Group1,Batch1,16.265451,5.9355865
Cell69,Group4,Batch1,-2.59802,6.211444
Cell70,Group2,Batch1,-5.6066203,-10.59128
Cell71,Group3,Batch1,7.823686,-6.578118
Cell72,Group2,Batch1,-4.4478064,-11.242906
Cell73,Group4,Batch1,-5.5411797,7.638566
Cell74,Group2,Batch1,-6.253667,-8.618616
Cell75,Group3,Batch1,6.792612,-5.1966143
Cell76,Group2,Batch1,-6.7292943,-9.736587
Cell77,Group3,Batch1,9.221706,-5.112913
Cell78,Group3,Batch1,7.6863894,-5.037249
Cell79,Group3,Batch1,7.267112,-4.7094917
Cell80,Group2,Batch1,-6.866778,-10.014415
Cell81,Group4,Batch1,-2.8319654,7.0320306
Cell82,Group2,Batch1,-5.9636197,-10.004818
Cell83,Group2,Batch1,-5.8427086,-8.677601
Cell84,Group3,Batch1,7.874972,-4.7659497
Cell85,Group2,Batch1,-4.858345,-9.675661
Cell86,Group4,Batch1,-2.7539947,7.1380386
Cell87,Group3,Batch1,7.5132914,-6.089498
Cell88,Group4,Batch1,-3.204041,8.379995
Cell89,Group4,Batch1,-4.0886927,7.2193365
Cell90,Group4,Batch1,-5.020499,6.821681
Cell91,Group4,Batch1,-4.797734,7.176987
Cell92,Group4,Batch1,-3.0222054,7.7690754
Cell93,Group4,Batch1,-4.019531,6.9858537
Cell94,Group2,Batch1,-6.3478384,-10.216947
Cell95,Group2,Batch1,-6.2752843,-8.888228
Cell96,Group4,Batch1,-2.4810333,6.528774
Cell97,Group2,Batch1,-7.027262,-9.674982
Cell98,Group3,Batch1,8.519575,-5.1167874
Cell99,Group2,Batch1,-5.4200068,-8.7221575
Cell100,Group4,Batch1,-4.119463,9.330184
Cell101,Group4,Batch1,-2.5467534,6.507604
Cell102,Group4,Batch1,-3.2413454,6.9669967
Cell103,Group4,Batch1,-3.7145855,7.113453
Cell104,Group2,Batch1,-6.785441,-11.188786
Cell105,Group2,Batch1,-6.4637957,-8.768719
Cell106,Group4,Batch1,-2.9534414,6.8753467
Cell107,Group4,Batch1,-4.951646,9.020261
Cell108,Group2,Batch1,-6.511955,-9.682798
Cell109,Group3,Batch1,8.089581,-5.804518
Cell110,Group4,Batch1,-2.4462402,6.3892245
Cell111,Group4,Batch1,-3.3238115,5.593381
Cell112,Group3,Batch1,7.7479362,-4.6876683
Cell113,Group2,Batch1,-6.587948,-10.385976
Cell114,Group1,Batch1,17.049347,5.692019
Cell115,Group2,Batch1,-6.5144367,-9.066332
Cell116,Group2,Batch1,-3.9882944,-10.439908
Cell117,Group2,Batch1,-6.215303,-10.4806795
Cell118,Group4,Batch1,-4.748568,7.3187065
Cell119,Group3,Batch1,6.3416553,-5.811166
Cell120,Group4,Batch1,-3.4646323,8.189749
Cell121,Group2,Batch1,-7.168662,-9.590655
Cell122,Group3,Batch1,8.9182415,-5.157895
Cell123,Group2,Batch1,-5.9219418,-10.980446
Cell124,Group2,Batch1,-4.568269,-9.064938
Cell125,Group2,Batch1,-6.9480476,-9.90048
Cell126,Group4,Batch1,-2.6596303,6.5372686
Cell127,Group2,Batch1,-5.6821094,-9.5978775
Cell128,Group2,Batch1,-6.19257,-8.977623
Cell129,Group3,Batch1,7.7458262,-6.9709516
Cell130,Group4,Batch1,-3.5842006,6.1530685
Cell131,Group2,Batch1,-6.7583084,-9.099304
Cell132,Group2,Batch1,-6.285844,-9.110968
Cell133,Group1,Batch1,16.152283,5.771431
Cell134,Group2,Batch1,-4.026742,-10.108317
Cell135,Group4,Batch1,-5.6342754,6.5551786
Cell136,Group3,Batch1,6.967983,-6.2164917
Cell137,Group4,Batch1,-2.408465,7.8661003
Cell138,Group4,Batch1,-2.7895741,7.029273
Cell139,Group4,Batch1,-2.911139,7.6065884
Cell140,Group3,Batch1,8.716595,-6.1911697
Cell141,Group3,Batch1,8.627257,-4.313665
Cell142,Group3,Batch1,8.0670185,-5.417857
Cell143,Group4,Batch1,-4.8919997,7.586349
Cell144,Group3,Batch1,8.062825,-6.750297
Cell145,Group4,Batch1,-3.1648462,8.38062
Cell146,Group1,Batch1,16.749962,6.6367726
Cell147,Group4,Batch1,-4.1791644,6.971011
Cell148,Group1,Batch1,16.772951,5.9683995
Cell149,Group1,Batch1,15.968588,5.516285
Cell150,Group4,Batch1,-3.3991,5.543442
Cell151,Group4,Batch1,-3.2858891,7.801347
Cell152,Group2,Batch1,-5.238265,-10.263531
Cell153,Group3,Batch1,7.2555027,-6.5762877
Cell154,Group2,Batch1,-5.7802095,-9.625097
Cell155,Group2,Batch1,-6.2184205,-8.590398
Cell156,Group1,Batch1,17.116812,6.4075723
Cell157,Group1,Batch1,17.009995,5.508174
Cell158,Group4,Batch1,-3.4586728,6.1208763
Cell159,Group3,Batch1,7.7019453,-5.659975
Cell160,Group2,Batch1,-5.76123,-11.118418
Cell161,Group2,Batch1,-5.5102973,-9.747846
Cell162,Group4,Batch1,-3.582358,7.862455
Cell163,Group2,Batch1,-5.472998,-10.933544
Cell164,Group3,Batch1,7.0408955,-6.790039
Cell165,Group3,Batch1,7.7716775,-5.479257
Cell166,Group1,Batch1,16.35552,5.7351947
Cell167,Group2,Batch1,-5.0937233,-9.659846
Cell168,Group2,Batch1,-4.9671474,-8.992471
Cell169,Group4,Batch1,-3.4773166,5.539097
Cell170,Group2,Batch1,-5.32326,-8.93434
Cell171,Group3,Batch1,8.996849,-5.238077
Cell172,Group3,Batch1,6.6053386,-6.2504334
Cell173,Group3,Batch1,8.12758,-6.6372023
Cell174,Group3,Batch1,6.8094993,-6.0394635
Cell175,Group2,Batch1,-5.938948,-10.663853
Cell176,Group3,Batch1,7.60534,-5.0412664
Cell177,Group2,Batch1,-4.234747,-10.656686
Cell178,Group2,Batch1,-6.612041,-9.213559
Cell179,Group4,Batch1,-3.7885382,5.568678
Cell180,Group4,Batch1,-4.172768,6.7434444
Cell181,Group2,Batch1,-5.511904,-9.005963
Cell182,Group4,Batch1,-3.0079994,6.547566
Cell183,Group3,Batch1,7.4914856,-6.082581
Cell184,Group4,Batch1,-4.3360953,7.1771126
Cell185,Group3,Batch1,8.077951,-6.873182
Cell186,Group4,Batch1,-4.5801444,7.4597683
Cell187,Group2,Batch1,-6.4431148,-10.768125
Cell188,Group3,Batch1,8.501369,-7.324382
Cell189,Group2,Batch1,-6.190906,-10.636554
Cell190,Group2,Batch1,-5.1630607,-9.272936
Cell191,Group4,Batch1,-4.9233813,7.1786156
Cell192,Group2,Batch1,-4.4913507,-10.5595455
Cell193,Group2,Batch1,-4.4940596,-10.363883
Cell194,Group4,Batch1,-4.184008,9.160294
Cell195,Group2,Batch1,-4.034151,-9.632292
Cell196,Group4,Batch1,-4.393074,7.381683
Cell197,Group2,Batch1,-5.925586,-10.678513
Cell198,Group2,Batch1,-4.9812174,-9.513799
Cell199,Group2,Batch1,-7.1214437,-9.935773
Cell200,Group3,Batch1,7.826353,-4.8156796
Cell201,Group4,Batch1,-3.7806609,5.557
Cell202,Group4,Batch1,-3.3876338,8.524518
Cell203,Group2,Batch1,-6.926386,-9.527537
Cell204,Group3,Batch1,8.907111,-4.811184
Cell205,Group1,Batch1,16.165813,6.338918
Cell206,Group2,Batch1,-5.921108,-9.336063
Cell207,Group4,Batch1,-3.203732,8.120436
Cell208,Group3,Batch1,9.003549,-5.212322
Cell209,Group3,Batch1,8.531954,-6.780457
Cell210,Group3,Batch1,8.306214,-5.030284
Cell211,Group4,Batch1,-3.8757703,6.8741784
Cell212,Group4,Batch1,-4.62542,6.288884
Cell213,Group4,Batch1,-3.3509705,8.417522
Cell214,Group2,Batch1,-6.7360716,-10.54924
Cell215,Group4,Batch1,-2.4948757,7.42835
Cell216,Group4,Batch1,-5.355595,7.1633058
Cell217,Group2,Batch1,-5.0222487,-9.379455
Cell218,Group2,Batch1,-5.6744757,-9.332027
Cell219,Group4,Batch1,-2.6058464,7.115144
Cell220,Group2,Batch1,-5.6980324,-11.544032
Cell221,Group4,Batch1,-2.7874315,8.26602
Cell222,Group2,Batch1,-6.0158334,-9.093364
Cell223,Group4,Batch1,-3.1093361,7.0084724
Cell224,Group4,Batch1,-2.583781,7.858268
Cell225,Group3,Batch1,8.407541,-6.469467
Cell226,Group4,Batch1,-2.6712434,7.6514196
Cell227,Group4,Batch1,-2.3891284,8.063683
Cell228,Group3,Batch1,7.231332,-4.8066926
Cell229,Group2,Batch1,-5.4368987,-9.773283
Cell230,Group4,Batch1,-3.64968,5.54244
Cell231,Group4,Batch1,-3.6159704,9.235475
Cell232,Group4,Batch1,-3.106776,7.113189
Cell233,Group4,Batch1,-5.3864293,7.0383024
Cell234,Group4,Batch1,-3.1227772,7.5000525
Cell235,Group3,Batch1,7.576985,-5.858294
Cell236,Group4,Batch1,-3.0076888,8.538079
Cell237,Group4,Batch1,-3.2177465,7.5425277
Cell238,Group2,Batch1,-6.9095964,-9.1125
Cell239,Group4,Batch1,-3.5635576,7.3800173
Cell240,Group2,Batch1,-6.3988833,-11.224886
Cell241,Group2,Batch1,-5.607253,-11.305147
Cell242,Group2,Batch1,-6.724963,-10.655146
Cell243,Group3,Batch1,8.0321045,-5.6151633
Cell244,Group2,Batch1,-5.1043963,-9.242673
Cell245,Group4,Batch1,-4.95901,8.804469
Cell246,Group3,Batch1,7.717295,-4.306547
Cell247,Group4,Batch1,-5.139189,8.563844
Cell248,Group4,Batch1,-3.314086,5.575134
Cell249,Group2,Batch1,-6.07016,-10.2003975
Cell250,Group4,Batch1,-3.1343231,7.0881243
Cell251,Group4,Batch1,-2.4996712,8.241421
Cell252,Group2,Batch1,-4.829383,-8.987162
Cell253,Group4,Batch1,-5.049176,8.818924
Cell254,Group2,Batch1,-5.394643,-9.229309
Cell255,Group4,Batch1,-2.7650197,6.377758
Cell256,Group1,Batch1,16.340685,5.6761503
Cell257,Group3,Batch1,7.9698105,-6.1472282
Cell258,Group3,Batch1,8.304266,-5.8675227
Cell259,Group2,Batch1,-7.003873,-9.791845
Cell260,Group2,Batch1,-7.011069,-9.606948
Cell261,Group2,Batch1,-6.149263,-9.467543
Cell262,Group4,Batch1,-4.6165214,7.4621315
Cell263,Group1,Batch1,16.669788,6.927747
Cell264,Group4,Batch1,-4.457925,5.4895773
Cell265,Group2,Batch1,-6.404753,-9.455277
Cell266,Group2,Batch1,-6.9098296,-9.105864
Cell267,Group3,Batch1,8.754162,-5.404295
Cell268,Group4,Batch1,-2.485974,7.0731254
Cell269,Group2,Batch1,-4.239051,-10.726261
Cell270,Group3,Batch1,8.08585,-7.007152
Cell271,Group4,Batch1,-3.7129667,8.247452
Cell272,Group4,Batch1,-5.1471095,7.8342657
Cell273,Group1,Batch1,16.296638,6.0776687
Cell274,Group2,Batch1,-4.5311027,-10.510282
Cell275,Group3,Batch1,8.752815,-7.0009584
Cell276,Group2,Batch1,-6.0266685,-8.860788
Cell277,Group3,Batch1,8.827822,-6.3970513
Cell278,Group4,Batch1,-3.1437845,5.876469
Cell279,Group2,Batch1,-4.1739163,-9.684355
Cell280,Group4,Batch1,-3.4254656,5.741349
Cell281,Group3,Batch1,6.977375,-5.654654
Cell282,Group3,Batch1,9.304254,-5.9167247
Cell283,Group3,Batch1,7.315022,-7.1506495
Cell284,Group4,Batch1,-4.200518,6.567384
Cell285,Group3,Batch1,8.131267,-5.7945952
Cell286,Group3,Batch1,8.005145,-6.6904683
Cell287,Group4,Batch1,-5.3497295,7.409572
Cell288,Group4,Batch1,-4.1437874,7.400745
Cell289,Group2,Batch1,-4.9425025,-10.120847
Cell290,Group3,Batch1,8.538422,-5.302764
Cell291,Group2,Batch1,-6.903272,-10.415554
Cell292,Group2,Batch1,-3.969598,-10.674376
Cell293,Group4,Batch1,-4.332065,6.835202
Cell294,Group2,Batch1,-5.87651,-10.076524
Cell295,Group3,Batch1,9.172467,-5.1046634
Cell296,Group3,Batch1,7.8609004,-7.002818
Cell297,Group2,Batch1,-4.5087714,-9.46155
Cell298,Group2,Batch1,-6.1189446,-9.33078
Cell299,Group4,Batch1,-4.1368837,8.537386
Cell300,Group4,Batch1,-2.7973282,7.868934
Cell301,Group3,Batch1,8.725173,-5.416257
Cell302,Group4,Batch1,-2.7471757,5.971901
Cell303,Group4,Batch1,-3.3184345,7.674318
Cell304,Group4,Batch1,-2.8395278,6.9087763
Cell305,Group3,Batch1,7.712207,-7.1851134
Cell306,Group3,Batch1,8.578158,-5.818291
Cell307,Group3,Batch1,7.2159443,-4.9919996
Cell308,Group4,Batch1,-2.935463,6.500224
Cell309,Group4,Batch1,-2.5261712,6.642396
Cell310,Group3,Batch1,9.29479,-5.9031754
Cell311,Group4,Batch1,-4.7979984,7.7997975
Cell312,Group2,Batch1,-5.5438724,-9.814133
Cell313,Group2,Batch1,-5.818036,-10.053112
Cell314,Group3,Batch1,8.230718,-6.456922
Cell315,Group3,Batch1,8.246989,-5.7717886
Cell316,Group4,Batch1,-2.9142478,7.445636
Cell317,Group4,Batch1,-4.803713,8.541472
Cell318,Group3,Batch1,8.550949,-5.9057074
Cell319,Group4,Batch1,-3.916717,8.661213
Cell320,Group2,Batch1,-6.5570493,-9.170652
Cell321,Group4,Batch1,-4.2452483,6.385372
Cell322,Group4,Batch1,-3.3305306,7.611391
Cell323,Group3,Batch1,6.6190095,-5.1722393
Cell324,Group2,Batch1,-4.8407636,-10.755079
Cell325,Group2,Batch1,-6.3411365,-9.975729
Cell326,Group3,Batch1,8.41083,-6.70242
Cell327,Group3,Batch1,8.65057,-7.058409
Cell328,Group2,Batch1,-4.9881797,-8.782799
Cell329,Group4,Batch1,-2.5376217,5.9259477
Cell330,Group4,Batch1,-4.4358377,6.7807903
Cell331,Group2,Batch1,-4.722432,-8.6826725
Cell332,Group4,Batch1,-4.334912,6.407271
Cell333,Group2,Batch1,-4.549664,-8.967227
Cell334,Group2,Batch1,-6.5667043,-11.223115
Cell335,Group2,Batch1,-6.644775,-10.147923
Cell336,Group1,Batch1,16.9662,6.2050757
Cell337,Group4,Batch1,-3.5214193,7.067846
Cell338,Group4,Batch1,-3.2271585,6.0770965
Cell339,Group3,Batch1,9.168723,-5.132759
Cell340,Group4,Batch1,-4.194379,7.6797557
Cell341,Group2,Batch1,-5.536844,-9.757833
Cell342,Group1,Batch1,17.186562,6.0236735
Cell343,Group2,Batch1,-5.582817,-9.986626
Cell344,Group2,Batch1,-5.0224113,-10.582708
Cell345,Group4,Batch1,-2.8367405,6.253406
Cell346,Group4,Batch1,-3.378658,8.624485
Cell347,Group4,Batch1,-2.5408063,7.9494596
Cell348,Group4,Batch1,-2.7857983,7.9927998
Cell349,Group4,Batch1,-3.8154922,7.223243
Cell350,Group3,Batch1,7.7193627,-4.399113
Cell351,Group2,Batch1,-5.912852,-10.297055
Cell352,Group3,Batch1,7.8366337,-5.38263
Cell353,Group4,Batch1,-3.71627,9.1149025
Cell354,Group4,Batch1,-4.885089,7.938997
Cell355,Group4,Batch1,-2.6832066,6.2891054
Cell356,Group2,Batch1,-5.2758694,-9.60132
Cell357,Group2,Batch1,-5.583777,-9.42811
Cell358,Group2,Batch1,-5.032933,-10.92088
Cell359,Group1,Batch1,16.507294,6.6010942
Cell360,Group4,Batch1,-2.929741,6.324861
Cell361,Group4,Batch1,-2.7560303,8.0237465
Cell362,Group4,Batch1,-3.0114858,7.6666617
Cell363,Group4,Batch1,-3.5588639,6.672346
Cell364,Group3,Batch1,8.382852,-7.0572
Cell365,Group4,Batch1,-5.3380575,8.018364
Cell366,Group2,Batch1,-5.392664,-8.69816
Cell367,Group4,Batch1,-4.382534,5.827764
Cell368,Group4,Batch1,-2.6327772,7.0036798
Cell369,Group2,Batch1,-6.2910566,-9.281954
Cell370,Group2,Batch1,-4.387099,-9.620628
Cell371,Group4,Batch1,-3.554088,6.5609784
Cell372,Group4,Batch1,-2.4052703,6.7478004
Cell373,Group1,Batch1,17.030035,6.3376355
Cell374,Group4,Batch1,-3.2434232,5.8520517
Cell375,Group4,Batch1,-2.626449,6.821312
Cell376,Group2,Batch1,-5.472498,-9.55204
Cell377,Group2,Batch1,-4.8801,-8.871098
Cell378,Group4,Batch1,-2.9111786,6.4972777
Cell379,Group3,Batch1,7.795441,-4.437696
Cell380,Group2,Batch1,-6.558077,-9.23587
Cell381,Group4,Batch1,-3.785913,8.618355
Cell382,Group1,Batch1,16.524752,5.9379697
Cell383,Group3,Batch1,8.722457,-5.9992714
Cell384,Group3,Batch1,7.5705013,-6.255376
Cell385,Group4,Batch1,-4.498012,7.0319004
Cell386,Group2,Batch1,-6.0107536,-8.961059
Cell387,Group2,Batch1,-6.478954,-11.058529
Cell388,Group4,Batch1,-2.6878984,6.0841594
Cell389,Group4,Batch1,-3.641494,7.081248
Cell390,Group1,Batch1,16.403343,5.750539
Cell391,Group4,Batch1,-3.7443266,6.132357
Cell392,Group2,Batch1,-5.626476,-9.324034
Cell393,Group2,Batch1,-5.3470135,-9.590379
Cell394,Group4,Batch1,-4.1095304,6.6219263
Cell395,Group4,Batch1,-2.4768982,7.4657626
Cell396,Group3,Batch1,7.747894,-4.870391
Cell397,Group4,Batch1,-3.8035707,8.558383
Cell398,Group4,Batch1,-5.1992984,7.7491875
Cell399,Group2,Batch1,-4.494307,-8.555336
Cell400,Group4,Batch1,-3.0507622,6.94338
Cell401,Group3,Batch1,7.0747824,-6.231457
Cell402,Group3,Batch1,7.9839096,-7.0771565
Cell403,Group2,Batch1,-5.477354,-10.240384
Cell404,Group2,Batch1,-6.908838,-9.028434
Cell405,Group3,Batch1,6.513709,-5.506166
Cell406,Group4,Batch1,-2.9088504,8.270363
Cell407,Group2,Batch1,-4.685002,-8.841825
Cell408,Group2,Batch1,-6.217396,-9.930148
Cell409,Group3,Batch1,9.101704,-5.503312
Cell410,Group4,Batch1,-3.3770306,7.0344763
Cell411,Group2,Batch1,-6.733136,-9.141494
Cell412,Group3,Batch1,7.9641438,-4.374784
Cell413,Group3,Batch1,8.891398,-6.246243
Cell414,Group2,Batch1,-4.578961,-9.925506
Cell415,Group3,Batch1,7.9695454,-5.4266596
Cell416,Group2,Batch1,-5.5628095,-10.412583
Cell417,Group4,Batch1,-3.462755,7.417671
Cell418,Group4,Batch1,-3.400632,7.939818
Cell419,Group3,Batch1,6.4513364,-5.2413135
Cell420,Group4,Batch1,-2.7652354,6.0675235
Cell421,Group3,Batch1,7.69169,-6.2991247
Cell422,Group4,Batch1,-3.621389,6.519731
Cell423,Group3,Batch1,6.68547,-6.699151
Cell424,Group2,Batch1,-6.1236544,-8.793539
Cell425,Group4,Batch1,-4.2016134,6.07423
Cell426,Group2,Batch1,-6.6873627,-8.864405
Cell427,Group2,Batch1,-6.790949,-9.603579
Cell428,Group3,Batch1,8.620043,-4.7017555
Cell429,Group3,Batch1,7.7249117,-6.1973157
Cell430,Group1,Batch1,16.299255,5.8343587
Cell431,Group3,Batch1,6.2549043,-5.8326902
Cell432,Group4,Batch1,-3.531108,7.1711893
Cell433,Group4,Batch1,-3.64873,6.5240784
Cell434,Group4,Batch1,-3.354488,6.980524
Cell435,Group2,Batch1,-5.5951033,-9.515214
Cell436,Group3,Batch1,8.561195,-5.275421
Cell437,Group4,Batch1,-2.8487806,6.9869123
Cell438,Group2,Batch1,-6.690707,-10.562347
Cell439,Group1,Batch1,17.299223,6.1704407
Cell440,Group3,Batch1,7.432845,-5.633136
Cell441,Group3,Batch1,7.4480877,-5.7092686
Cell442,Group3,Batch1,8.275978,-6.6195865
Cell443,Group4,Batch1,-2.8141909,7.610152
Cell444,Group4,Batch1,-2.6655033,7.597595
Cell445,Group4,Batch1,-3.895869,6.9317846
Cell446,Group3,Batch1,8.351111,-7.0738616
Cell447,Group2,Batch1,-4.564795,-10.437867
Cell448,Group4,Batch1,-3.5787675,7.266205
Cell449,Group4,Batch1,-3.7017426,6.0369263
Cell450,Group3,Batch1,7.5495434,-5.183692
Cell451,Group4,Batch1,-3.1738713,8.081949
Cell452,Group3,Batch1,7.0097237,-6.711374
Cell453,Group2,Batch1,-5.818771,-11.224784
Cell454,Group2,Batch1,-5.174694,-9.236264
Cell455,Group4,Batch1,-3.9524677,8.087053
Cell456,Group3,Batch1,6.674076,-5.24381
Cell457,Group1,Batch1,16.872171,6.153594
Cell458,Group4,Batch1,-3.1526709,7.076054
Cell459,Group4,Batch1,-2.9558508,5.7971163
Cell460,Group4,Batch1,-4.033959,5.7331657
Cell461,Group4,Batch1,-5.065074,7.0019646
Cell462,Group4,Batch1,-4.3373556,7.130118
Cell463,Group4,Batch1,-3.7823546,6.327122
Cell464,Group1,Batch1,16.34118,6.179427
Cell465,Group4,Batch1,-3.9751213,8.670701
Cell466,Group3,Batch1,7.950193,-7.2275543
Cell467,Group4,Batch1,-2.8434572,8.096707
Cell468,Group4,Batch1,-2.3442008,7.8106008
Cell469,Group4,Batch1,-4.325846,7.3399997
Cell470,Group3,Batch1,9.011685,-5.4689226
Cell471,Group3,Batch1,7.8531103,-4.690021
Cell472,Group2,Batch1,-5.8973374,-10.483652
Cell473,Group3,Batch1,8.107892,-5.608541
Cell474,Group3,Batch1,8.101346,-5.903439
Cell475,Group3,Batch1,8.208579,-6.399038
Cell476,Group4,Batch1,-5.288178,7.410013
Cell477,Group4,Batch1,-2.954239,6.8989773
Cell478,Group2,Batch1,-6.651169,-11.23302
Cell479,Group3,Batch1,8.248746,-6.5444026
Cell480,Group4,Batch1,-5.1597543,7.981024
Cell481,Group4,Batch1,-3.0661898,8.060637
Cell482,Group2,Batch1,-7.08789,-9.665785
Cell483,Group3,Batch1,8.631959,-6.9181323
Cell484,Group4,Batch1,-3.8383732,7.051203
Cell485,Group4,Batch1,-4.6136246,6.692593
Cell486,Group3,Batch1,9.067122,-6.2576356
Cell487,Group3,Batch1,8.763135,-7.0302076
Cell488,Group4,Batch1,-2.4860785,7.224228
Cell489,Group2,Batch1,-6.2367916,-10.573049
Cell490,Group3,Batch1,9.235271,-5.95914
Cell491,Group2,Batch1,-5.382339,-10.231389
Cell492,Group4,Batch1,-3.3987315,8.514649
Cell493,Group3,Batch1,8.461546,-5.0386357
Cell494,Group1,Batch1,16.87303,6.350591
Cell495,Group3,Batch1,7.7795677,-6.9740024
Cell496,Group4,Batch1,-3.168027,7.9608264
Cell497,Group2,Batch1,-6.4353085,-8.791076
Cell498,Group2,Batch1,-5.6115274,-9.791576
Cell499,Group4,Batch1,-3.0468867,6.605795
Cell500,Group2,Batch1,-4.824816,-8.4917
Cell501,Group2,Batch2,-6.8110757,-9.389186
Cell502,Group4,Batch2,-3.9739726,5.96902
Cell503,Group2,Batch2,-6.540947,-10.265771
Cell504,Group4,Batch2,-5.5046167,6.3276496
Cell505,Group4,Batch2,-4.2340436,5.6027913
Cell506,Group2,Batch2,-6.5309668,-11.253698
Cell507,Group4,Batch2,-3.8585703,8.800205
Cell508,Group3,Batch2,8.5565,-6.721574
Cell509,Group3,Batch2,7.269194,-6.1867666
Cell510,Group4,Batch2,-4.078244,5.413499
Cell511,Group3,Batch2,8.676424,-6.756493
Cell512,Group2,Batch2,-6.4385924,-9.177098
Cell513,Group4,Batch2,-5.4773197,7.212595
Cell514,Group4,Batch2,-5.961323,6.804348
Cell515,Group2,Batch2,-6.822289,-9.634108
Cell516,Group2,Batch2,-5.4901958,-10.463891
Cell517,Group4,Batch2,-5.50796,7.2876635
Cell518,Group2,Batch2,-4.9617906,-11.786389
Cell519,Group3,Batch2,8.523144,-5.3664484
Cell520,Group4,Batch2,-5.5707955,6.5546336
Cell521,Group4,Batch2,-5.959004,6.116266
Cell522,Group4,Batch2,-5.8870044,7.0310326
Cell523,Group4,Batch2,-5.5228386,6.34299
Cell524,Group2,Batch2,-6.082243,-11.516777
Cell525,Group2,Batch2,-7.08196,-10.597849
Cell526,Group3,Batch2,7.406914,-6.881086
Cell527,Group1,Batch2,17.003918,5.659249
Cell528,Group3,Batch2,7.5175076,-7.2465663
Cell529,Group2,Batch2,-4.793148,-10.118972
Cell530,Group4,Batch2,-6.0515103,6.896277
Cell531,Group3,Batch2,7.379838,-5.1608157
Cell532,Group4,Batch2,-5.6686325,6.17809
Cell533,Group1,Batch2,17.203352,6.4969144
Cell534,Group4,Batch2,-2.7449548,7.064066
Cell535,Group4,Batch2,-5.7229724,6.282551
