,Group,Batch,UMAP1,UMAP2
Cell82,Group2,Batch1,4.951047,-6.438628
Cell83,Group2,Batch1,4.150477,-6.503633
Cell84,Group3,Batch1,-12.01248,-6.451119
Cell85,Group2,Batch1,4.9077764,-5.8242307
Cell86,Group4,Batch1,9.159997,9.158562
Cell87,Group3,Batch1,-9.959854,-6.114563
Cell88,Group4,Batch1,8.953012,9.215102
Cell89,Group4,Batch1,7.4918113,9.442671
Cell90,Group4,Batch1,7.915509,8.2309475
Cell91,Group4,Batch1,6.4600797,8.886225
Cell92,Group4,Batch1,7.372537,10.411278
Cell93,Group4,Batch1,6.2541165,7.65123
Cell94,Group2,Batch1,5.504793,-7.5681834
Cell95,Group2,Batch1,3.7454908,-5.914763
Cell96,Group4,Batch1,6.1062694,7.483842
Cell97,Group2,Batch1,3.6346714,-8.285518
Cell98,Group3,Batch1,-11.485435,-4.079196
Cell99,Group2,Batch1,3.5494711,-7.82266
Cell100,Group4,Batch1,5.503197,9.256164
Cell101,Group4,Batch1,6.4710755,7.246398
Cell102,Group4,Batch1,7.528864,11.069205
Cell103,Group4,Batch1,7.2533054,10.750473
Cell104,Group2,Batch1,5.486271,-8.008785
Cell105,Group2,Batch1,5.1211586,-5.3242545
Cell106,Group4,Batch1,8.801644,10.419754
Cell107,Group4,Batch1,6.4284525,8.502372
Cell108,Group2,Batch1,4.955199,-7.7351155
Cell109,Group3,Batch1,-12.42223,-6.542464
Cell110,Group4,Batch1,5.888315,8.13377
Cell111,Group4,Batch1,6.8628845,10.249077
Cell112,Group3,Batch1,-10.3179035,-5.0484056
Cell113,Group2,Batch1,4.967985,-7.443721
Cell114,Group1,Batch1,-7.8544307,14.982101
Cell115,Group2,Batch1,4.741611,-6.914688
Cell116,Group2,Batch1,4.4935913,-5.146266
Cell117,Group2,Batch1,5.246691,-6.335152
Cell118,Group4,Batch1,5.6625957,8.859901
Cell119,Group3,Batch1,-10.996331,-6.9314866
Cell120,Group4,Batch1,7.117809,9.277496
Cell121,Group2,Batch1,3.7998493,-8.728392
Cell122,Group3,Batch1,-11.276869,-6.363464
Cell123,Group2,Batch1,5.6671596,-7.3722515
Cell124,Group2,Batch1,3.1414795,-6.575048
Cell125,Group2,Batch1,4.8811235,-6.6987457
Cell126,Group4,Batch1,9.383211,9.442874
Cell127,Group2,Batch1,5.7592087,-7.0824695
Cell128,Group2,Batch1,3.755222,-6.946703
Cell129,Group3,Batch1,-11.732178,-6.3060703
Cell130,Group4,Batch1,7.8347936,8.192776
Cell131,Group2,Batch1,3.6771178,-8.238561
Cell132,Group2,Batch1,3.8919964,-8.053877
Cell133,Group1,Batch1,-8.550558,14.402225
Cell134,Group2,Batch1,4.52784,-5.452846
Cell135,Group4,Batch1,5.486764,9.7912445
Cell136,Group3,Batch1,-10.70662,-6.726721
Cell137,Group4,Batch1,6.6351447,8.169541
Cell138,Group4,Batch1,8.102055,8.21027
Cell139,Group4,Batch1,8.0352545,7.9457974
Cell140,Group3,Batch1,-10.650031,-5.2624335
Cell141,Group3,Batch1,-10.122869,-5.5153985
Cell142,Group3,Batch1,-12.025467,-6.796128
Cell143,Group4,Batch1,7.371641,9.8899975
Cell144,Group3,Batch1,-10.695402,-5.912425
Cell145,Group4,Batch1,5.6798873,9.09715
Cell146,Group1,Batch1,-7.4461985,14.784316
Cell147,Group4,Batch1,8.339778,9.76143
Cell148,Group1,Batch1,-8.313872,15.449513
Cell149,Group1,Batch1,-8.198223,15.039826
Cell150,Group4,Batch1,7.95512,7.220096
Cell151,Group4,Batch1,6.77464,10.024342
Cell152,Group2,Batch1,5.2405224,-8.178147
Cell153,Group3,Batch1,-11.2324915,-7.0952964
Cell154,Group2,Batch1,5.6153502,-6.9358315
Cell155,Group2,Batch1,2.7671218,-6.8601527
Cell156,Group1,Batch1,-7.4487185,14.991971
Cell157,Group1,Batch1,-7.9916763,14.45484
Cell158,Group4,Batch1,9.090397,7.8250566
Cell159,Group3,Batch1,-12.126909,-6.3228374
Cell160,Group2,Batch1,5.301242,-7.2385745
Cell161,Group2,Batch1,5.567173,-6.7538886
Cell162,Group4,Batch1,7.074016,8.688229
Cell163,Group2,Batch1,4.987712,-6.2591944
Cell164,Group3,Batch1,-10.255959,-7.1475563
Cell165,Group3,Batch1,-10.31471,-5.7243595
Cell166,Group1,Batch1,-8.449489,14.672838
Cell167,Group2,Batch1,5.053862,-5.6360555
Cell168,Group2,Batch1,3.567002,-8.206957
Cell169,Group4,Batch1,7.860577,9.961494
Cell170,Group2,Batch1,3.1785464,-7.1854854
Cell171,Group3,Batch1,-11.640337,-4.4679556
Cell172,Group3,Batch1,-11.071301,-7.1075735
Cell173,Group3,Batch1,-11.2336855,-4.7711124
Cell174,Group3,Batch1,-10.739551,-6.5179615
Cell175,Group2,Batch1,4.782832,-6.3414083
Cell176,Group3,Batch1,-11.862948,-6.3985624
Cell177,Group2,Batch1,4.4460387,-6.7590585
Cell178,Group2,Batch1,3.4913802,-7.7853518
Cell179,Group4,Batch1,6.5761604,9.748696
Cell180,Group4,Batch1,6.6197658,8.753051
Cell181,Group2,Batch1,3.0034595,-7.0311127
Cell182,Group4,Batch1,8.238865,7.4700003
Cell183,Group3,Batch1,-10.548643,-6.246685
Cell184,Group4,Batch1,7.7415876,9.100774
Cell185,Group3,Batch1,-9.790039,-6.0320525
Cell186,Group4,Batch1,7.261249,9.887494
Cell187,Group2,Batch1,4.849643,-8.169465
Cell188,Group3,Batch1,-9.927937,-5.65299
Cell189,Group2,Batch1,5.472172,-6.7801013
Cell190,Group2,Batch1,5.0956407,-8.168445
Cell191,Group4,Batch1,7.6910124,7.998126
Cell192,Group2,Batch1,3.8766804,-6.769644
Cell193,Group2,Batch1,5.13412,-7.099683
Cell194,Group4,Batch1,5.5329723,9.574182
Cell195,Group2,Batch1,3.4104743,-6.6669283
Cell196,Group4,Batch1,8.355677,8.437061
Cell197,Group2,Batch1,3.9653807,-7.140142
Cell198,Group2,Batch1,3.41716,-5.7941093
Cell199,Group2,Batch1,4.7761464,-8.315281
Cell200,Group3,Batch1,-11.501547,-6.4431047
Cell201,Group4,Batch1,8.360792,9.523588
Cell202,Group4,Batch1,6.5575266,9.630576
Cell203,Group2,Batch1,3.5638835,-8.342074
Cell204,Group3,Batch1,-11.9983015,-5.6180644
Cell205,Group1,Batch1,-8.77193,14.685902
Cell206,Group2,Batch1,3.387834,-7.8430376
Cell207,Group4,Batch1,7.121075,10.8114805
Cell208,Group3,Batch1,-10.331725,-4.9178376
Cell209,Group3,Batch1,-9.687937,-6.2617373
Cell210,Group3,Batch1,-10.495439,-4.762325
Cell211,Group4,Batch1,8.667609,10.227967
Cell212,Group4,Batch1,7.986135,9.54373
Cell213,Group4,Batch1,8.804909,9.956921
Cell214,Group2,Batch1,4.216987,-7.3977394
Cell215,Group4,Batch1,9.1517105,8.453837
Cell216,Group4,Batch1,5.8414464,9.514241
Cell217,Group2,Batch1,5.185161,-6.688315
Cell218,Group2,Batch1,5.2613406,-5.759836
Cell219,Group4,Batch1,6.541214,10.003721
Cell220,Group2,Batch1,4.5434713,-5.9823747
Cell221,Group4,Batch1,8.412932,7.37682
Cell222,Group2,Batch1,4.995611,-5.9789047
Cell223,Group4,Batch1,9.070319,9.072569
Cell224,Group4,Batch1,8.828952,7.6165395
Cell225,Group3,Batch1,-11.026506,-6.2594357
Cell226,Group4,Batch1,6.9067636,7.3094106
Cell227,Group4,Batch1,8.785908,8.481666
Cell228,Group3,Batch1,-11.097751,-6.586443
Cell229,Group2,Batch1,4.1973124,-6.1270075
Cell230,Group4,Batch1,5.8428082,9.577129
Cell231,Group4,Batch1,8.262298,7.315821
Cell232,Group4,Batch1,6.2871556,8.098634
Cell233,Group4,Batch1,8.478394,9.355867
Cell234,Group4,Batch1,6.178712,9.743022
Cell235,Group3,Batch1,-11.694167,-6.8711696
Cell236,Group4,Batch1,8.892592,8.311035
Cell237,Group4,Batch1,6.70684,10.443592
Cell238,Group2,Batch1,4.553431,-6.3855276
Cell239,Group4,Batch1,7.46868,8.692351
Cell240,Group2,Batch1,5.9319553,-6.9146085
Cell241,Group2,Batch1,4.4579062,-5.4189887
Cell242,Group2,Batch1,3.4171383,-7.799136
Cell243,Group3,Batch1,-12.346879,-5.822706
Cell244,Group2,Batch1,5.694309,-6.5182443
Cell245,Group4,Batch1,7.0477347,9.586598
Cell246,Group3,Batch1,-11.20237,-4.4183006
Cell247,Group4,Batch1,5.958415,9.980754
Cell248,Group4,Batch1,8.814838,7.9548554
Cell249,Group2,Batch1,4.778772,-6.712284
Cell250,Group4,Batch1,8.797095,10.15087
Cell251,Group4,Batch1,9.234027,8.3443985
Cell252,Group2,Batch1,2.873599,-7.769008
Cell253,Group4,Batch1,6.9075713,8.208709
Cell254,Group2,Batch1,4.6130447,-6.626493
Cell255,Group4,Batch1,9.224763,10.04778
Cell256,Group1,Batch1,-8.5840435,14.72701
Cell257,Group3,Batch1,-9.777112,-5.8470597
Cell258,Group3,Batch1,-11.606723,-5.497332
Cell259,Group2,Batch1,5.360891,-7.768923
Cell260,Group2,Batch1,4.283116,-7.539985
Cell261,Group2,Batch1,3.9589896,-7.692946
Cell262,Group4,Batch1,7.0187597,7.8029623
Cell263,Group1,Batch1,-8.39838,14.3345585
Cell264,Group4,Batch1,7.300013,10.159748
Cell265,Group2,Batch1,3.7722096,-7.4635444
Cell266,Group2,Batch1,3.69742,-7.81233
Cell267,Group3,Batch1,-11.73555,-5.1364484
Cell268,Group4,Batch1,7.563805,10.724135
Cell269,Group2,Batch1,5.276718,-5.4018817
Cell270,Group3,Batch1,-10.113493,-5.7705345
Cell271,Group4,Batch1,6.335532,7.792852
Cell272,Group4,Batch1,8.369455,9.478531
Cell273,Group1,Batch1,-8.119314,14.661365
Cell274,Group2,Batch1,3.6082776,-6.532905
Cell275,Group3,Batch1,-9.700344,-6.095444
Cell276,Group2,Batch1,3.2898252,-7.214339
Cell277,Group3,Batch1,-10.604832,-5.394946
Cell278,Group4,Batch1,5.798168,8.178431
Cell279,Group2,Batch1,4.4770913,-5.1764317
Cell280,Group4,Batch1,6.9979143,7.3592925
Cell281,Group3,Batch1,-11.805609,-6.4198484
Cell282,Group3,Batch1,-10.1524,-4.9429054
Cell283,Group3,Batch1,-12.188962,-6.8060923
Cell284,Group4,Batch1,6.6419883,9.730375
Cell285,Group3,Batch1,-9.853592,-5.7623878
Cell286,Group3,Batch1,-10.860451,-7.372012
Cell287,Group4,Batch1,7.1154604,8.893307
Cell288,Group4,Batch1,7.304912,9.647702
Cell289,Group2,Batch1,4.975706,-5.9953084
Cell290,Group3,Batch1,-12.030733,-4.9240575
Cell291,Group2,Batch1,5.7455764,-7.6071205
Cell292,Group2,Batch1,4.2813973,-5.2055135
Cell293,Group4,Batch1,7.1089835,10.707929
Cell294,Group2,Batch1,5.4569697,-6.2496405
Cell295,Group3,Batch1,-11.616078,-5.24165
Cell296,Group3,Batch1,-10.267138,-5.897184
Cell297,Group2,Batch1,2.97259,-6.187001
Cell298,Group2,Batch1,4.7671733,-5.893243
Cell299,Group4,Batch1,7.8583527,8.967501
Cell300,Group4,Batch1,8.6606865,8.586674
Cell301,Group3,Batch1,-10.412483,-4.5233054
Cell302,Group4,Batch1,5.948095,8.443019
Cell303,Group4,Batch1,6.4154043,10.20604
Cell304,Group4,Batch1,8.560254,9.058756
Cell305,Group3,Batch1,-9.808903,-6.2159696
Cell306,Group3,Batch1,-12.5399885,-5.7030563
Cell307,Group3,Batch1,-10.269467,-5.896301
Cell308,Group4,Batch1,6.875696,7.6899714
Cell309,Group4,Batch1,9.066342,9.743647
Cell310,Group3,Batch1,-11.053265,-4.622534
Cell311,Group4,Batch1,6.5960565,8.182679
Cell312,Group2,Batch1,4.2022963,-5.821751
Cell313,Group2,Batch1,5.7189736,-5.7881536
Cell314,Group3,Batch1,-11.387306,-5.8949976
Cell315,Group3,Batch1,-12.054777,-5.3978615
Cell316,Group4,Batch1,7.1356254,9.128079
Cell317,Group4,Batch1,6.168604,9.26017
Cell318,Group3,Batch1,-12.035654,-5.6123357
Cell319,Group4,Batch1,8.265725,9.590645
Cell320,Group2,Batch1,4.4332857,-6.309769
Cell321,Group4,Batch1,7.797927,10.151691
Cell322,Group4,Batch1,8.501081,9.833323
Cell323,Group3,Batch1,-12.21683,-6.671069
Cell324,Group2,Batch1,4.8560815,-5.4356637
Cell325,Group2,Batch1,5.2425833,-5.8849998
Cell326,Group3,Batch1,-10.266602,-6.6268277
Cell327,Group3,Batch1,-11.353635,-6.6803575
Cell328,Group2,Batch1,4.482157,-5.8647685
Cell329,Group4,Batch1,6.240687,7.454572
Cell330,Group4,Batch1,7.908826,8.724609
Cell331,Group2,Batch1,3.013954,-5.9260836
Cell332,Group4,Batch1,8.369799,10.239643
Cell333,Group2,Batch1,2.880834,-6.6219234
Cell334,Group2,Batch1,3.9673545,-7.8219566
Cell335,Group2,Batch1,5.611502,-7.821305
Cell336,Group1,Batch1,-7.734043,15.414106
Cell337,Group4,Batch1,7.0133853,10.270799
Cell338,Group4,Batch1,5.7687316,9.686271
Cell339,Group3,Batch1,-10.885608,-4.8853126
Cell340,Group4,Batch1,8.2512045,9.562151
Cell341,Group2,Batch1,3.9314122,-6.072155
Cell342,Group1,Batch1,-7.4487424,14.637731
Cell343,Group2,Batch1,5.080858,-6.2652493
Cell344,Group2,Batch1,3.8070798,-8.476688
Cell345,Group4,Batch1,7.863836,7.107554
Cell346,Group4,Batch1,8.757765,8.869468
Cell347,Group4,Batch1,8.906499,7.9892373
Cell348,Group4,Batch1,7.743562,7.300715
Cell349,Group4,Batch1,8.337382,9.396617
Cell350,Group3,Batch1,-12.195403,-6.5797033
Cell351,Group2,Batch1,4.794728,-6.47637
Cell352,Group3,Batch1,-10.35559,-7.055648
Cell353,Group4,Batch1,5.6879787,9.348378
Cell354,Group4,Batch1,6.916733,9.141127
Cell355,Group4,Batch1,9.567213,9.276041
Cell356,Group2,Batch1,4.21533,-6.7515044
Cell357,Group2,Batch1,5.2248335,-7.5376153
Cell358,Group2,Batch1,5.659551,-6.8019247
Cell359,Group1,Batch1,-7.698893,14.7847805
Cell360,Group4,Batch1,7.0759745,7.7146072
Cell361,Group4,Batch1,7.393127,8.831661
Cell362,Group4,Batch1,7.6448274,10.200429
Cell363,Group4,Batch1,6.429039,10.171663
Cell364,Group3,Batch1,-10.650402,-6.415807
Cell365,Group4,Batch1,7.917146,9.832657
Cell366,Group2,Batch1,4.9064636,-7.7743473
Cell367,Group4,Batch1,6.845373,7.767288
Cell368,Group4,Batch1,8.44157,9.15024
Cell369,Group2,Batch1,3.6442883,-6.854587
Cell370,Group2,Batch1,4.25743,-8.054245
Cell371,Group4,Batch1,7.159673,7.4510274
Cell372,Group4,Batch1,6.0253596,7.898154
Cell373,Group1,Batch1,-7.2748575,14.882905
Cell374,Group4,Batch1,7.717333,8.872056
Cell375,Group4,Batch1,6.145142,8.377928
Cell376,Group2,Batch1,4.037356,-6.894887
Cell377,Group2,Batch1,3.6792893,-5.279957
Cell378,Group4,Batch1,7.16017,10.815411
Cell379,Group3,Batch1,-11.161381,-4.744812
Cell380,Group2,Batch1,2.881496,-7.1187644
Cell381,Group4,Batch1,8.706119,10.132931
Cell382,Group1,Batch1,-8.05743,14.649162
Cell383,Group3,Batch1,-12.403023,-6.395113
Cell384,Group3,Batch1,-11.499163,-4.947206
Cell385,Group4,Batch1,8.824769,9.538752
Cell386,Group2,Batch1,3.7615056,-7.1239862
Cell387,Group2,Batch1,4.618683,-7.3671503
Cell388,Group4,Batch1,7.2799177,7.6304545
Cell389,Group4,Batch1,6.947855,8.3727045
Cell390,Group1,Batch1,-8.616937,14.774119
Cell391,Group4,Batch1,6.716887,10.375369
Cell392,Group2,Batch1,3.731318,-6.1851864
Cell393,Group2,Batch1,3.038658,-6.3161216
Cell394,Group4,Batch1,7.857446,9.330836
Cell395,Group4,Batch1,7.601502,7.5321794
Cell396,Group3,Batch1,-12.187038,-5.835426
Cell397,Group4,Batch1,5.7440815,9.610365
Cell398,Group4,Batch1,7.9011636,9.041159
Cell399,Group2,Batch1,2.929631,-5.919562
Cell400,Group4,Batch1,8.284165,8.703533
Cell401,Group3,Batch1,-11.845379,-6.455857
Cell402,Group3,Batch1,-10.976475,-5.958103
Cell403,Group2,Batch1,4.1638937,-5.198137
Cell404,Group2,Batch1,3.2757611,-6.677298
Cell405,Group3,Batch1,-11.029528,-7.0191855
Cell406,Group4,Batch1,7.8259773,8.082899
Cell407,Group2,Batch1,2.4748878,-7.1242137
Cell408,Group2,Batch1,4.4555154,-6.87881
Cell409,Group3,Batch1,-10.295392,-4.764457
Cell410,Group4,Batch1,7.6489305,8.412261
Cell411,Group2,Batch1,4.9771967,-7.2629776
Cell412,Group3,Batch1,-9.865778,-4.9736767
Cell413,Group3,Batch1,-10.924089,-6.0067286
Cell414,Group2,Batch1,5.9635572,-6.635947
Cell415,Group3,Batch1,-11.3825655,-5.6812525
Cell416,Group2,Batch1,5.7977,-6.800992
Cell417,Group4,Batch1,7.787646,8.358512
Cell418,Group4,Batch1,7.3197665,10.307359
Cell419,Group3,Batch1,-11.262636,-7.316536
Cell420,Group4,Batch1,5.8861833,9.710352
Cell421,Group3,Batch1,-10.619351,-7.138449
Cell422,Group4,Batch1,6.500325,8.146467
Cell423,Group3,Batch1,-10.965995,-6.499935
Cell424,Group2,Batch1,4.1077833,-6.0892754
Cell425,Group4,Batch1,6.0222363,8.357392
Cell426,Group2,Batch1,3.2397435,-6.8795967
Cell427,Group2,Batch1,3.285215,-7.757293
Cell428,Group3,Batch1,-11.178728,-4.7616434
Cell429,Group3,Batch1,-11.908454,-6.6173
Cell430,Group1,Batch1,-8.183505,14.24856
Cell431,Group3,Batch1,-11.0964155,-7.383876
Cell432,Group4,Batch1,8.939983,8.804265
Cell433,Group4,Batch1,6.6117973,9.950928
Cell434,Group4,Batch1,7.156108,8.866293
Cell435,Group2,Batch1,4.863241,-6.796871
Cell436,Group3,Batch1,-10.596942,-4.7312
Cell437,Group4,Batch1,7.595285,9.867817
Cell438,Group2,Batch1,4.4258623,-8.068128
Cell439,Group1,Batch1,-7.519794,14.748484
Cell440,Group3,Batch1,-9.98846,-6.8808985
Cell441,Group3,Batch1,-11.853872,-6.217718
Cell442,Group3,Batch1,-11.734478,-6.3741765
Cell443,Group4,Batch1,6.687029,9.596163
Cell444,Group4,Batch1,7.6129866,7.3031435
Cell445,Group4,Batch1,5.856456,8.063022
Cell446,Group3,Batch1,-11.369306,-6.5538526
Cell447,Group2,Batch1,5.1801896,-6.249823
Cell448,Group4,Batch1,8.649307,7.814586
Cell449,Group4,Batch1,7.3175654,8.801485
Cell450,Group3,Batch1,-12.301325,-6.364239
Cell451,Group4,Batch1,8.5317335,8.462813
Cell452,Group3,Batch1,-10.098076,-6.6065707
Cell453,Group2,Batch1,4.852715,-6.44189
Cell454,Group2,Batch1,3.518566,-5.8979025
Cell455,Group4,Batch1,8.482364,7.7094293
Cell456,Group3,Batch1,-11.609961,-7.0934753
Cell457,Group1,Batch1,-7.7511573,14.969884
Cell458,Group4,Batch1,7.755211,8.779161
Cell459,Group4,Batch1,7.449986,7.785595
Cell460,Group4,Batch1,6.6993566,10.049714
Cell461,Group4,Batch1,7.6196494,8.458529
Cell462,Group4,Batch1,6.2664056,9.143111
Cell463,Group4,Batch1,5.912941,8.67306
Cell464,Group1,Batch1,-8.099308,15.451025
Cell465,Group4,Batch1,6.7194242,9.540708
Cell466,Group3,Batch1,-10.920117,-6.6837163
Cell467,Group4,Batch1,7.7058215,9.992675
Cell468,Group4,Batch1,9.063428,8.183638
Cell469,Group4,Batch1,8.171663,8.65703
Cell470,Group3,Batch1,-10.297129,-5.263744
Cell471,Group3,Batch1,-11.360237,-6.5337005
Cell472,Group2,Batch1,4.1388607,-5.205457
Cell473,Group3,Batch1,-10.242575,-6.3854184
Cell474,Group3,Batch1,-11.613271,-6.0031195
Cell475,Group3,Batch1,-12.152619,-5.546783
Cell476,Group4,Batch1,8.62677,10.223797
Cell477,Group4,Batch1,9.263613,9.766581
Cell478,Group2,Batch1,4.5723,-7.618248
Cell479,Group3,Batch1,-10.877941,-5.6085634
Cell480,Group4,Batch1,8.166727,8.9907875
Cell481,Group4,Batch1,8.906212,10.351276
Cell482,Group2,Batch1,4.6770153,-6.6147823
Cell483,Group3,Batch1,-10.400545,-5.8656898
Cell484,Group4,Batch1,7.1692147,8.477414
Cell485,Group4,Batch1,7.876063,9.268669
Cell486,Group3,Batch1,-12.498295,-4.9702454
Cell487,Group3,Batch1,-10.91141,-6.8704133
Cell488,Group4,Batch1,8.246646,7.693469
Cell489,Group2,Batch1,3.973609,-7.436809
Cell490,Group3,Batch1,-12.602028,-6.0220213
Cell491,Group2,Batch1,4.4160433,-5.868687
Cell492,Group4,Batch1,8.681933,9.674021
Cell493,Group3,Batch1,-11.568105,-5.893948
Cell494,Group1,Batch1,-7.868774,14.0566845
Cell495,Group3,Batch1,-10.342798,-7.181459
Cell496,Group4,Batch1,9.246151,9.894382
Cell497,Group2,Batch1,4.250818,-6.5219636
Cell498,Group2,Batch1,2.8715906,-5.9756656
Cell499,Group4,Batch1,6.94108,7.726081
Cell500,Group2,Batch1,3.4846745,-5.327515
Cell501,Group2,Batch2,3.7851455,-7.5435514
Cell502,Group4,Batch2,7.7211165,9.719313
Cell503,Group2,Batch2,4.1194534,-6.627125
Cell504,Group4,Batch2,7.9293323,7.7069283
Cell505,Group4,Batch2,8.129163,10.55162
Cell506,Group2,Batch2,5.120219,-5.995108
Cell507,Group4,Batch2,7.759205,7.601021
Cell508,Group3,Batch2,-11.409072,-5.610514
Cell509,Group3,Batch2,-10.525574,-6.629157
Cell510,Group4,Batch2,6.775597,7.9029813
Cell511,Group3,Batch2,-9.797607,-4.9925537
Cell512,Group2,Batch2,3.226569,-6.5688076
Cell513,Group4,Batch2,6.554337,9.325427
Cell514,Group4,Batch2,8.150186,9.835967
Cell515,Group2,Batch2,3.738636,-6.7647047
Cell516,Group2,Batch2,4.2317224,-6.0006127
Cell517,Group4,Batch2,5.9194016,8.983802
Cell518,Group2,Batch2,4.1470656,-6.8312626
Cell519,Group3,Batch2,-11.190588,-4.78212
Cell520,Group4,Batch2,7.3728714,8.611212
Cell521,Group4,Batch2,6.879746,8.687974
Cell522,Group4,Batch2,6.7494664,10.129043
Cell523,Group4,Batch2,7.0794597,10.249537
Cell524,Group2,Batch2,5.1724715,-6.0607476
Cell525,Group2,Batch2,4.058463,-7.4217744
Cell526,Group3,Batch2,-11.912501,-4.960632
Cell527,Group1,Batch2,-7.7058225,14.861515
Cell528,Group3,Batch2,-11.170403,-7.0216994
Cell529,Group2,Batch2,5.774595,-6.0966964
Cell530,Group4,Batch2,7.0021553,8.559301
Cell531,Group3,Batch2,-12.525338,-5.5419464
Cell532,Group4,Batch2,8.9403,8.240868
Cell533,Group1,Batch2,-8.049272,14.284658
Cell534,Group4,Batch2,9.479535,8.695538
Cell535,Group4,Batch2,8.914662,9.425103
Cell536,Group1,Batch2,-8.080626,14.810692
Cell537,Group2,Batch2,4.7788243,-5.6436467
Cell538,Group3,Batch2,-10.011582,-5.385175
Cell539,Group4,Batch2,8.151867,7.845648
Cell540,Group4,Batch2,8.913726,8.774909
Cell541,Group4,Batch2,6.723886,10.375744
Cell542,Group4,Batch2,6.197513,8.267599
Cell543,Group4,Batch2,7.9731245,10.299696
Cell544,Group2,Batch2,3.6628394,-5.6555967
Cell545,Group4,Batch2,8.56595,10.003719
Cell546,Group4,Batch2,7.8591576,7.9053726
