,Group,Batch,UMAP1,UMAP2
Cell276,Group2,Batch1,2.3956254,4.191908
Cell277,Group3,Batch1,-6.981638,5.895357
Cell278,Group4,Batch1,5.5578933,-10.509086
Cell279,Group2,Batch1,3.0976439,3.7474215
Cell280,Group4,Batch1,5.400719,-11.282671
Cell281,Group3,Batch1,-7.560199,5.096978
Cell282,Group3,Batch1,-6.787632,5.83777
Cell283,Group3,Batch1,-6.746731,5.6505704
Cell284,Group4,Batch1,5.789118,-10.661588
Cell285,Group3,Batch1,-6.531914,5.780238
Cell286,Group3,Batch1,-6.8215137,6.1234627
Cell287,Group4,Batch1,5.0484715,-11.061235
Cell288,Group4,Batch1,4.2636204,-10.190081
Cell289,Group2,Batch1,3.023149,2.8297322
Cell290,Group3,Batch1,-8.0925255,5.2804112
Cell291,Group2,Batch1,2.3942704,4.0085597
Cell292,Group2,Batch1,3.1502044,3.12653
Cell293,Group4,Batch1,4.800434,-10.538184
Cell294,Group2,Batch1,2.7621846,2.8937488
Cell295,Group3,Batch1,-7.6782904,6.1250844
Cell296,Group3,Batch1,-6.811602,5.8931293
Cell297,Group2,Batch1,2.918825,3.796155
Cell298,Group2,Batch1,2.722027,3.753001
Cell299,Group4,Batch1,5.303267,-10.2690525
Cell300,Group4,Batch1,5.2556176,-10.96226
Cell301,Group3,Batch1,-6.8593616,5.7697363
Cell302,Group4,Batch1,5.244034,-10.752982
Cell303,Group4,Batch1,6.009698,-10.757207
Cell304,Group4,Batch1,5.3560495,-10.340368
Cell305,Group3,Batch1,-7.429876,5.39303
Cell306,Group3,Batch1,-6.894204,6.2316504
Cell307,Group3,Batch1,-7.5909004,6.0003147
Cell308,Group4,Batch1,4.9608483,-11.422974
Cell309,Group4,Batch1,5.3579726,-10.098059
Cell310,Group3,Batch1,-7.2750797,6.165318
Cell311,Group4,Batch1,5.9897265,-11.301997
Cell312,Group2,Batch1,2.6823838,3.0736191
Cell313,Group2,Batch1,2.5769255,4.0931983
Cell314,Group3,Batch1,-7.2019114,6.4253087
Cell315,Group3,Batch1,-7.00345,5.617821
Cell316,Group4,Batch1,2.4937623,-12.714525
Cell317,Group4,Batch1,4.6995616,-11.063439
Cell318,Group3,Batch1,-7.151309,6.2132173
Cell319,Group4,Batch1,5.6894164,-11.078556
Cell320,Group2,Batch1,1.8931607,3.810716
Cell321,Group4,Batch1,4.806402,-10.59423
Cell322,Group4,Batch1,5.625056,-11.081886
Cell323,Group3,Batch1,-7.8045154,4.910339
Cell324,Group2,Batch1,3.0580683,3.2790322
Cell325,Group2,Batch1,2.7229617,3.4087021
Cell326,Group3,Batch1,-7.2823696,6.0927587
Cell327,Group3,Batch1,-7.2931437,6.213828
Cell328,Group2,Batch1,2.976575,3.7111073
Cell329,Group4,Batch1,4.826384,-10.449521
Cell330,Group4,Batch1,4.5361104,-11.123038
Cell331,Group2,Batch1,2.880377,3.8407025
Cell332,Group4,Batch1,4.3662124,-10.984355
Cell333,Group2,Batch1,2.9675877,3.7327461
Cell334,Group2,Batch1,1.7160778,3.4856873
Cell335,Group2,Batch1,2.6900473,4.1285453
Cell336,Group1,Batch1,-2.679081,-2.0623527
Cell337,Group4,Batch1,5.808542,-10.162444
Cell338,Group4,Batch1,5.91045,-11.543528
Cell339,Group3,Batch1,-7.785214,5.24903
Cell340,Group4,Batch1,5.5094595,-11.422343
Cell341,Group2,Batch1,2.213299,3.0210052
Cell342,Group1,Batch1,-2.2956467,-2.27059
Cell343,Group2,Batch1,2.5821736,3.4941125
Cell344,Group2,Batch1,2.7723513,3.0744748
Cell345,Group4,Batch1,5.1181,-10.415093
Cell346,Group4,Batch1,5.785764,-10.9351845
Cell347,Group4,Batch1,5.0892286,-11.386907
Cell348,Group4,Batch1,5.562349,-10.987578
Cell349,Group4,Batch1,4.813959,-10.800467
Cell350,Group3,Batch1,-6.957354,5.3323355
Cell351,Group2,Batch1,3.0709503,1.3748804
Cell352,Group3,Batch1,-7.1593995,6.359468
Cell353,Group4,Batch1,5.705526,-10.874887
Cell354,Group4,Batch1,4.722065,-10.736978
Cell355,Group4,Batch1,5.4307775,-9.910623
Cell356,Group2,Batch1,2.0610888,3.2207384
Cell357,Group2,Batch1,1.8447853,3.748498
Cell358,Group2,Batch1,2.6331048,3.1200967
Cell359,Group1,Batch1,-1.9008666,-2.1641765
Cell360,Group4,Batch1,5.368548,-11.503869
Cell361,Group4,Batch1,5.9373593,-10.768777
Cell362,Group4,Batch1,5.068837,-11.20239
Cell363,Group4,Batch1,5.5517282,-10.66629
Cell364,Group3,Batch1,-6.874098,5.2683396
Cell365,Group4,Batch1,5.600597,-11.545385
Cell366,Group2,Batch1,3.4793968,3.0864413
Cell367,Group4,Batch1,5.9457736,-10.800448
Cell368,Group4,Batch1,5.30097,-10.562879
Cell369,Group2,Batch1,1.9102894,3.695664
Cell370,Group2,Batch1,3.201591,3.2447553
Cell371,Group4,Batch1,5.576263,-10.286495
Cell372,Group4,Batch1,5.0475936,-11.24242
Cell373,Group1,Batch1,-2.2480667,-2.3654516
Cell374,Group4,Batch1,5.661313,-10.098745
Cell375,Group4,Batch1,6.125753,-10.32642
Cell376,Group2,Batch1,2.1753645,3.6618655
Cell377,Group2,Batch1,2.8952894,3.996761
Cell378,Group4,Batch1,5.115251,-10.444865
Cell379,Group3,Batch1,-7.583645,5.705598
Cell380,Group2,Batch1,1.867608,3.7132292
Cell381,Group4,Batch1,5.599715,-10.0465765
Cell382,Group1,Batch1,-2.487194,-2.0424948
Cell383,Group3,Batch1,-6.7284718,5.5888906
Cell384,Group3,Batch1,-6.687322,5.905992
Cell385,Group4,Batch1,4.607434,-10.269209
Cell386,Group2,Batch1,2.4674964,3.75631
Cell387,Group2,Batch1,3.9204104,2.8587863
Cell388,Group4,Batch1,4.818053,-10.626389
Cell389,Group4,Batch1,5.4743476,-11.517393
Cell390,Group1,Batch1,-1.840516,-1.5367281
Cell391,Group4,Batch1,6.3472304,-10.228629
Cell392,Group2,Batch1,2.3526838,3.5490265
Cell393,Group2,Batch1,2.729892,3.3794906
Cell394,Group4,Batch1,6.2987785,-10.803387
Cell395,Group4,Batch1,4.956203,-11.1324835
Cell396,Group3,Batch1,-7.360308,5.396766
Cell397,Group4,Batch1,1.4008111,-10.643468
Cell398,Group4,Batch1,5.639799,-11.472734
Cell399,Group2,Batch1,3.320673,3.6159213
Cell400,Group4,Batch1,5.271769,-10.892369
Cell401,Group3,Batch1,-7.088447,5.61613
Cell402,Group3,Batch1,-6.591657,5.225853
Cell403,Group2,Batch1,3.2329788,3.575399
Cell404,Group2,Batch1,1.6889769,3.645243
Cell405,Group3,Batch1,-7.8350897,5.1286774
Cell406,Group4,Batch1,6.1897826,-11.323008
Cell407,Group2,Batch1,3.232217,3.708855
Cell408,Group2,Batch1,2.307836,4.115016
Cell409,Group3,Batch1,-7.5739603,6.259613
Cell410,Group4,Batch1,5.952649,-11.338404
Cell411,Group2,Batch1,1.93707,3.2900853
Cell412,Group3,Batch1,-6.804313,6.1466584
Cell413,Group3,Batch1,-7.102958,6.061904
Cell414,Group2,Batch1,2.7536597,3.2258425
Cell415,Group3,Batch1,-7.5288897,5.9457192
Cell416,Group2,Batch1,3.118618,3.3831027
Cell417,Group4,Batch1,2.4978068,-11.4672785
Cell418,Group4,Batch1,2.9438865,-9.86654
Cell419,Group3,Batch1,-8.562547,3.8671129
Cell420,Group4,Batch1,5.2225018,-11.580629
Cell421,Group3,Batch1,-7.4872365,5.0029764
Cell422,Group4,Batch1,1.8895513,-10.513684
Cell423,Group3,Batch1,-7.582647,4.747997
Cell424,Group2,Batch1,2.0508265,3.2497833
Cell425,Group4,Batch1,5.928391,-10.809374
Cell426,Group2,Batch1,2.2165525,3.750694
Cell427,Group2,Batch1,1.5987288,3.7969651
Cell428,Group3,Batch1,-6.8326254,6.230295
Cell429,Group3,Batch1,-7.5531707,5.938655
Cell430,Group1,Batch1,-2.3165855,-1.9653935
Cell431,Group3,Batch1,-9.703862,4.014106
Cell432,Group4,Batch1,5.0448904,-10.773197
Cell433,Group4,Batch1,5.8282533,-11.141725
Cell434,Group4,Batch1,5.8977027,-11.089387
Cell435,Group2,Batch1,3.985149,1.2776663
Cell436,Group3,Batch1,-7.3220477,6.0867915
Cell437,Group4,Batch1,5.08648,-10.595547
Cell438,Group2,Batch1,2.5908713,3.121458
Cell439,Group1,Batch1,-1.2241635,-1.7871559
Cell440,Group3,Batch1,-7.1147003,6.104004
Cell441,Group3,Batch1,-7.6829724,5.4112616
Cell442,Group3,Batch1,-7.299357,5.763606
Cell443,Group4,Batch1,5.245094,-10.886503
Cell444,Group4,Batch1,5.7866626,-10.3426895
Cell445,Group4,Batch1,5.263953,-10.526695
Cell446,Group3,Batch1,-6.8888593,6.3356376
Cell447,Group2,Batch1,2.50568,2.7954133
Cell448,Group4,Batch1,5.076177,-10.583229
Cell449,Group4,Batch1,5.827411,-10.661272
Cell450,Group3,Batch1,-7.3423767,6.0589447
Cell451,Group4,Batch1,4.8538127,-11.271753
Cell452,Group3,Batch1,-9.526294,5.205582
Cell453,Group2,Batch1,2.6639495,3.9651797
Cell454,Group2,Batch1,2.0523176,3.901198
Cell455,Group4,Batch1,5.8079047,-11.312445
Cell456,Group3,Batch1,-7.750496,5.4219465
Cell457,Group1,Batch1,-2.30951,-2.220436
Cell458,Group4,Batch1,6.0007834,-10.619194
Cell459,Group4,Batch1,5.7205706,-10.99301
Cell460,Group4,Batch1,4.768957,-11.332177
Cell461,Group4,Batch1,1.6826938,-9.331758
Cell462,Group4,Batch1,5.355584,-10.877817
Cell463,Group4,Batch1,5.641934,-10.532227
Cell464,Group1,Batch1,-2.5581367,-2.2707925
Cell465,Group4,Batch1,6.212902,-11.126614
Cell466,Group3,Batch1,-6.676384,6.443017
Cell467,Group4,Batch1,4.8944516,-11.04003
Cell468,Group4,Batch1,5.0109334,-11.301006
Cell469,Group4,Batch1,5.2342663,-11.112371
Cell470,Group3,Batch1,-7.6801405,5.803629
Cell471,Group3,Batch1,-6.6694255,6.1236854
Cell472,Group2,Batch1,1.886197,3.6461692
Cell473,Group3,Batch1,-6.9361043,6.2477136
Cell474,Group3,Batch1,-7.728183,5.5662985
Cell475,Group3,Batch1,-7.173177,5.494598
Cell476,Group4,Batch1,5.524485,-11.317052
Cell477,Group4,Batch1,5.6376734,-9.858973
Cell478,Group2,Batch1,2.3905227,3.4887128
Cell479,Group3,Batch1,-7.1424475,5.8505416
Cell480,Group4,Batch1,6.1106024,-11.040491
Cell481,Group4,Batch1,5.188863,-11.197577
Cell482,Group2,Batch1,2.2841396,3.9292161
Cell483,Group3,Batch1,-6.8078327,5.672233
Cell484,Group4,Batch1,6.1269197,-10.610932
Cell485,Group4,Batch1,4.6262846,-10.59525
Cell486,Group3,Batch1,-7.1881332,5.583403
Cell487,Group3,Batch1,-7.1920886,6.084053
Cell488,Group4,Batch1,4.9432054,-11.068756
Cell489,Group2,Batch1,2.2244766,3.383001
Cell490,Group3,Batch1,-6.9864836,5.440235
Cell491,Group2,Batch1,2.700133,3.8775911
Cell492,Group4,Batch1,5.181229,-10.29618
Cell493,Group3,Batch1,-7.720877,6.179516
Cell494,Group1,Batch1,-2.3259788,-2.1591678
Cell495,Group3,Batch1,-7.2337527,6.2382307
Cell496,Group4,Batch1,5.5421715,-9.943797
Cell497,Group2,Batch1,1.9803977,3.8581524
Cell498,Group2,Batch1,2.5790744,3.4005222
Cell499,Group4,Batch1,5.1551986,-10.755556
Cell500,Group2,Batch1,3.0965896,3.6300006
Cell501,Group2,Batch2,3.530218,0.63081604
Cell502,Group4,Batch2,1.6351266,-11.751288
Cell503,Group2,Batch2,2.627524,0.6407679
Cell504,Group4,Batch2,1.3779202,-12.128155
Cell505,Group4,Batch2,2.5913475,-12.714882
Cell506,Group2,Batch2,3.105843,1.0364708
Cell507,Group4,Batch2,1.7601806,-13.223278
Cell508,Group3,Batch2,-7.1836762,3.6393197
Cell509,Group3,Batch2,-6.9645553,3.9816997
Cell510,Group4,Batch2,1.300285,-12.33372
Cell511,Group3,Batch2,-7.0645976,2.9261205
Cell512,Group2,Batch2,2.587884,0.8536931
Cell513,Group4,Batch2,1.5461081,-12.347042
Cell514,Group4,Batch2,2.0986257,-11.060445
Cell515,Group2,Batch2,3.3320665,0.61578804
Cell516,Group2,Batch2,2.0673318,0.4780814
Cell517,Group4,Batch2,2.163005,-12.919689
Cell518,Group2,Batch2,3.2905812,1.1165687
Cell519,Group3,Batch2,-6.66075,3.5928102
Cell520,Group4,Batch2,2.3120892,-9.717023
Cell521,Group4,Batch2,1.4965065,-12.506936
Cell522,Group4,Batch2,2.0376127,-11.045898
Cell523,Group4,Batch2,1.0919294,-12.045128
Cell524,Group2,Batch2,4.0107665,1.7838774
Cell525,Group2,Batch2,2.473568,1.1731151
Cell526,Group3,Batch2,-7.083982,3.8634872
Cell527,Group1,Batch2,-1.8946413,-1.7419693
Cell528,Group3,Batch2,-7.308661,3.838134
Cell529,Group2,Batch2,3.59251,1.5030544
Cell530,Group4,Batch2,2.7538843,-11.274854
Cell531,Group3,Batch2,-6.323668,3.486652
Cell532,Group4,Batch2,1.3373471,-11.566061
Cell533,Group1,Batch2,-1.7485178,-1.1349654
Cell534,Group4,Batch2,2.1259708,-11.807902
Cell535,Group4,Batch2,2.1320174,-11.469785
Cell536,Group1,Batch2,-2.2651818,-1.4223398
Cell537,Group2,Batch2,3.0189073,1.5655158
Cell538,Group3,Batch2,-6.5033817,3.6889753
Cell539,Group4,Batch2,2.859529,-11.168122
Cell540,Group4,Batch2,2.7919064,-12.04566
Cell541,Group4,Batch2,1.3046962,-12.578554
