"X","NMI_cluster.label","ARI_cluster.label","ASW_label","ASW_label.batch","PCR_batch","cell_cycle_conservation","isolated_label_F1","isolated_label_silhouette","graph_conn","kBET","iLISI","cLISI","hvg_overlap","trajectory"
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/trvae_embed",0.557882583341578,0.410084817556332,0.524520335718989,0.792271573914854,0.57385716200341,NA,0.903909389842894,0.537958174943924,0.97994628786829,0.122964829638668,0.140131262365892,0.800959699016365,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/trvae_full",0.606742852142804,0.422505252461574,0.649114489555359,0.67944820653546,0,NA,0.902676399026764,0.57493706792593,0.992281057290676,0.0001553672316383,1.11022302462516e-16,0.999336320185697,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/trvae_full",0.630779889720623,0.437340818869055,0.692228019237518,0.65602290621838,0,NA,0.942926323071602,0.61601460725069,0.976166934574925,4.74254742547364e-05,1.11022302462516e-16,0.999999999999999,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/trvae_full",0.499853140072824,0.369824110287963,0.548874672502279,0.846075414929235,0,NA,0.88410825815406,0.544927258044481,0.982912975673234,0.0574536658597582,0.0202577757445017,0.848647057155122,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/harmony_embed",0.661605469119988,0.554852767650232,0.611600458562297,0.817305476334667,0.871887799676324,NA,0.769301050708086,0.51917661016617,0.987617250448334,0.126859625877134,0.375651074025977,0.990274231795636,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/harmony_embed",0.673232730933588,0.569386862429143,0.597528718760603,0.81952474357955,0.752381222455303,NA,0.812035661218425,0.473416734510907,0.98965978648586,0.109841843457155,0.41997339464899,0.99271730678084,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/harmony_embed",0.511770530370185,0.454730983260879,0.547061184047135,0.927076107892577,0.844751204044578,NA,0.625429553264605,0.509505130275649,0.97211210258602,0.259334142441753,0.482201487074376,0.875534698581906,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/bbknn_knn",0.663175680623963,0.663537205902161,NA,NA,NA,NA,0.638847858197932,NA,0.985048265011644,0.173957859190304,0.558068490364919,0.984063803029547,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/bbknn_knn",0.693356206753197,0.674902288405755,NA,NA,NA,NA,0.738542449286251,NA,0.985043851066545,0.262620647836389,0.567481299553044,0.979083658627807,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/bbknn_knn",0.390517216273144,0.305327829098019,NA,NA,NA,NA,0.359778873449873,NA,0.966312202558001,0.315146041085212,0.762560125674569,0.578930392365485,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/scvi_embed",0.736740561910953,0.647658035541425,0.541169583797455,0.834080884122461,0.475392583251357,NA,0.968874700718276,0.486845402047038,0.995389142237736,0.107801179616003,0.264376484737307,0.991622211065814,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/scvi_embed",0.761109194017177,0.809482287793852,0.526802856475115,0.84179119545197,0.478109262102464,NA,0.96950578338591,0.486469958908856,0.994081442900051,0.117919921132433,0.304955121660228,0.989549517981484,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scvi_embed",0.585889937257229,0.524551578157985,0.536059200763702,0.932796166080264,0.84626226245133,NA,0.81310074759701,0.513321516104043,0.980193657745503,0.420182739610818,0.623947920650275,0.846096726559528,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/scanvi_embed",0.758716704840297,0.679575111354901,0.538900688290596,0.822362979662427,0.407356426536443,NA,0.976484655241132,0.488800236023962,0.993978270523931,0.114488408819982,0.280524438632098,0.99232156852348,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/scanvi_embed",0.755482905741787,0.658785250358686,0.538632564246655,0.862886396880246,0.480071194197659,NA,0.972535211267606,0.490257192403078,0.99396110188756,0.119211793636455,0.309579210431416,0.992319996613838,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scanvi_embed",0.773226005051842,0.788125410087311,0.549694173038006,0.93096624092895,0.735245354411171,NA,0.919385076865392,0.529876912012696,0.981083991567739,0.383199851671263,0.572814647410206,0.93328662828456,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/conos_knn",0.4193086088436,0.3038629090229,NA,NA,NA,NA,0.833609271523179,NA,0.679647818407812,0.0003889953171561,0,0.53591694865847,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/conos_knn",0.374532420802561,0.308401284133564,NA,NA,NA,NA,0.695840086439762,NA,0.659007649251813,0.0009915292643386,0,0.389637885856063,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/conos_knn",0.472175426855339,0.363990299107581,NA,NA,NA,NA,0.815847860538827,NA,0.966513766424951,0.0611354976922547,0,0.755626292604739,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/combat_full",0.652153492135392,0.381552561229865,0.597861178219318,0.783952950578416,0.992468334939503,NA,0.97314629258517,0.499195525306277,0.998587580108992,0.0031752917595545,0.0015308650997872,0.999999999999999,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/combat_full",0.659522907198901,0.495243311701508,0.598627991974354,0.848870700213369,0.99615070721617,NA,0.972622478386167,0.495941671077162,0.995976181057394,0.0019164006825254,0.0066849229740129,0.998668799268243,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/combat_full",0.469878641289436,0.405553950168606,0.535531185567379,0.951192227005833,0.999766159409972,NA,0.677263969171484,0.508054595440626,0.986656180893784,0.15039652401462,0.412806656602935,0.795585061139082,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/liger_embed",0.640557376786651,0.397080941897007,0.641141904725638,0.887456460416569,0.889670623419191,NA,0.784363177805801,0.534063284166985,0.97797664043521,0.483939601560533,0.549620736632722,0.989334731886002,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/liger_embed",0.742051878641075,0.726693219181435,0.634923471890416,0.893856654753363,0.741242790981479,NA,0.713885554221689,0.460045785053386,0.983641048386663,0.642816779584463,0.615638068094302,0.994211068420728,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/liger_embed",0.404564915432135,0.262500173888339,0.530657254780795,0.920414476106589,0.937497309962886,NA,0.508729519204942,0.532201254822029,0.955162502821725,0.569600305084356,0.727209762887352,0.763082999048049,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/scgen_full",0.737245146525669,0.554663429259205,0.637317627668381,0.725164216224751,0,NA,0.905032822757112,0.528121683746576,0.992165140943148,0.042586256463733,0.0905871313686478,1,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/scgen_full",0.65696343314881,0.338075786392497,0.706901237368584,0.67482146573104,0.296137508750222,NA,0.838603696098563,0.611145332455635,0.991283677312507,0.0233040621511714,0.205466781626048,0.999228604333456,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scgen_full",0.614893149145828,0.651789728092602,0.579620786011219,0.834534569163565,0.169789484065297,NA,0.834782608695652,0.54763350263238,0.992310088835635,0.210446179752152,0.365615295459869,0.975120586593305,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/fastmnn_embed",0.726042385323238,0.629298292714049,0.556674876815503,0.745120675120043,0,NA,0.921895006402049,0.482596484799919,0.992421630271988,0.151138800958681,0.236901740365638,0.991839911604498,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/fastmnn_embed",0.749136173237433,0.741463396916843,0.577641389179346,0.834961796414824,0,NA,0.93763440860215,0.491545802084767,0.994417794782495,0.175486484538246,0.288294388230925,0.990898097254405,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/fastmnn_embed",0.407885971695654,0.223497361006677,0.529922685143251,0.931912380923426,0.435617489632757,NA,0.462124821343497,0.498819627411651,0.98326938057308,0.227198321678484,0.456917098500825,0.726230527887056,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/fastmnn_full",0.686555648802566,0.452433317405153,0.556674860417843,0.74512063117036,0,NA,0.920716112531969,0.482596462592483,0.991146206975438,0.151153421361241,0.239727968889185,0.991511988927336,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/fastmnn_full",0.735288350916158,0.743927559653735,0.577641390264034,0.834961769297324,0,NA,0.761780104712042,0.491545807570219,0.994707640567025,0.171168911943889,0.286007322472443,0.990974553546803,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/fastmnn_full",0.407885971695654,0.223497361006677,0.529922682791948,0.931912378492375,0.43561786577386,NA,0.462124821343497,0.498819625703618,0.98326938057308,0.226192195943323,0.45954169003805,0.717470492417716,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/desc_embed",0.504633458878989,0.191901979305903,0.595636025071144,0.51366232131517,0,NA,0.625613079019074,0.529892235994339,0.633691413245477,0.0547639366914155,0.0805651719048727,0.968892007166733,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/desc_embed",0.538904264975869,0.217068046502741,0.613970197737217,0.463332624939711,0,NA,0.745046235138705,0.541819281876087,0.542384478130761,0.0028861788617886,0.0255143855694723,0.981960929874703,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/desc_embed",0.592783334319504,0.36055220013887,0.683576643466949,0.750514386706614,0.725089338950578,NA,0.914285714285714,0.583199091255665,0.942902151542498,0.261456694447473,0.49730112175147,0.965029954986838,NA,NA
"/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/unintegrated_full",0.738300355359559,0.506012628373204,0.619269579648972,0.73910337013685,0,NA,0.987086359967716,0.538339555263519,0.999026225794198,0.0132989244549098,0.0160806282590924,0.999299729061738,NA,NA
"/mouse_brain_atac_peaks_small/metrics/unscaled/full_feature/unintegrated_full",0.726365675610976,0.533230624876472,0.624315872788429,0.758673072259557,0,NA,0.977651649521107,0.605597853660583,0.998158949266048,0.0116384153184965,0.0223226865975454,0.998927233893962,NA,NA
"/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/unintegrated_full",0.495670311703556,0.351709643506754,0.538836516439915,0.901794879282752,0,NA,0.895982783357245,0.532334331423044,0.986871910115727,0.104125260104215,0.147800431424663,0.863850770663488,NA,NA
