CellID,Group,Batch,UMAP1,UMAP2
Cell40,Group3,Batch1,-1.1465521,10.690643
Cell41,Group3,Batch1,-0.42437485,10.630528
Cell42,Group3,Batch1,0.4490392,11.011828
Cell43,Group2,Batch1,-10.221304,-0.26382768
Cell44,Group4,Batch1,12.256769,2.138263
Cell45,Group3,Batch1,0.09872967,10.557621
Cell46,Group4,Batch1,10.224812,2.5394819
Cell47,Group3,Batch1,-0.7960304,11.62953
Cell48,Group2,Batch1,-10.428726,0.5657528
Cell49,Group4,Batch1,10.557563,3.109053
Cell50,Group4,Batch1,11.627626,3.268396
Cell51,Group2,Batch1,-10.818751,-1.9138553
Cell52,Group3,Batch1,0.0118270535,11.092744
Cell53,Group3,Batch1,-0.13378148,11.984237
Cell54,Group2,Batch1,-8.999321,-1.4238967
Cell55,Group2,Batch1,-10.5918,-0.7471193
Cell56,Group2,Batch1,-9.119386,-0.41007546
Cell57,Group4,Batch1,12.307843,0.92193526
Cell58,Group2,Batch1,-9.278473,0.24652392
Cell59,Group4,Batch1,11.900458,1.0828979
Cell60,Group3,Batch1,-0.7355679,11.339515
Cell61,Group3,Batch1,-1.3008102,11.309077
Cell62,Group2,Batch1,-10.802753,0.93508035
Cell63,Group2,Batch1,-10.792644,-1.1102548
Cell64,Group4,Batch1,11.721696,3.149026
Cell65,Group4,Batch1,10.259152,2.9973495
Cell66,Group4,Batch1,9.408826,1.7897761
Cell67,Group4,Batch1,12.836373,2.2171397
Cell68,Group1,Batch1,-0.12312748,-10.083848
Cell69,Group4,Batch1,11.210878,3.5886402
Cell70,Group2,Batch1,-9.06213,-1.2507019
Cell71,Group3,Batch1,-0.98908025,10.94314
Cell72,Group2,Batch1,-11.16836,0.04624455
Cell73,Group4,Batch1,10.983311,1.61625
Cell74,Group2,Batch1,-11.0577545,-1.1902758
Cell75,Group3,Batch1,1.2019627,9.774236
Cell76,Group2,Batch1,-9.168097,0.5194128
Cell77,Group3,Batch1,-1.2541825,11.020715
Cell78,Group3,Batch1,0.2780721,11.763844
Cell79,Group3,Batch1,1.1339426,11.215904
Cell80,Group2,Batch1,-11.113209,0.54179716
Cell81,Group4,Batch1,11.759296,1.1183337
Cell82,Group2,Batch1,-10.114244,0.010840651
Cell83,Group2,Batch1,-9.640171,-1.3671659
Cell84,Group3,Batch1,1.122531,11.822957
Cell85,Group2,Batch1,-11.236871,-0.5853261
Cell86,Group4,Batch1,11.178902,1.1611997
Cell87,Group3,Batch1,-0.8955494,10.265144
Cell88,Group4,Batch1,11.042258,0.4544258
Cell89,Group4,Batch1,10.349176,3.110003
Cell90,Group4,Batch1,11.301723,2.2090046
Cell91,Group4,Batch1,12.13894,2.5922751
Cell92,Group4,Batch1,10.471615,3.5859416
Cell93,Group4,Batch1,11.978342,1.6146277
Cell94,Group2,Batch1,-11.308287,0.41348276
Cell95,Group2,Batch1,-9.911409,-0.75832266
Cell96,Group4,Batch1,10.28659,0.96980226
Cell97,Group2,Batch1,-10.203455,-0.083510965
Cell98,Group3,Batch1,-0.79090333,9.511353
Cell99,Group2,Batch1,-9.833512,-0.13959102
Cell100,Group4,Batch1,11.724824,0.7634488
Cell101,Group4,Batch1,10.751808,0.75487274
Cell102,Group4,Batch1,11.103181,1.2414402
Cell103,Group4,Batch1,9.288143,2.6280773
Cell104,Group2,Batch1,-10.655368,0.6275462
Cell105,Group2,Batch1,-9.250843,-0.22973374
Cell106,Group4,Batch1,10.369203,2.228045
Cell107,Group4,Batch1,10.093552,3.4099896
Cell108,Group2,Batch1,-8.697394,-1.3425096
Cell109,Group3,Batch1,1.3857899,11.717502
Cell110,Group4,Batch1,11.165291,3.979036
Cell111,Group4,Batch1,11.909891,2.9430213
Cell112,Group3,Batch1,-0.4799559,10.647032
Cell113,Group2,Batch1,-10.274999,1.0273355
Cell114,Group1,Batch1,-0.44208074,-9.661235
Cell115,Group2,Batch1,-10.181939,-0.8356076
Cell116,Group2,Batch1,-10.609907,-2.1297922
Cell117,Group2,Batch1,-10.952962,-0.08019041
Cell118,Group4,Batch1,12.08395,2.1601877
Cell119,Group3,Batch1,0.040600207,10.425385
Cell120,Group4,Batch1,10.353727,3.4649105
Cell121,Group2,Batch1,-9.516491,0.20469424
Cell122,Group3,Batch1,1.4452484,11.520432
Cell123,Group2,Batch1,-11.325233,0.80684215
Cell124,Group2,Batch1,-10.229616,-0.30411592
Cell125,Group2,Batch1,-10.660483,-1.9914035
Cell126,Group4,Batch1,10.796646,0.81782365
Cell127,Group2,Batch1,-10.169132,-0.94732976
Cell128,Group2,Batch1,-9.556298,-1.2732157
Cell129,Group3,Batch1,1.1739291,10.219244
Cell130,Group4,Batch1,10.058001,0.30039456
Cell131,Group2,Batch1,-10.6582365,-0.9602962
Cell132,Group2,Batch1,-9.35735,0.27829835
Cell133,Group1,Batch1,0.45054173,-9.537053
Cell134,Group2,Batch1,-8.588614,-0.0022738702
Cell135,Group4,Batch1,10.101327,1.9872535
Cell136,Group3,Batch1,0.9382505,10.150753
Cell137,Group4,Batch1,11.102525,3.7696974
Cell138,Group4,Batch1,11.50552,1.8617618
Cell139,Group4,Batch1,11.283687,3.4830217
Cell140,Group3,Batch1,-0.3743544,9.354815
Cell141,Group3,Batch1,0.6704275,12.238941
Cell142,Group3,Batch1,1.1680865,11.15221
Cell143,Group4,Batch1,11.954072,3.1178765
Cell144,Group3,Batch1,0.04273755,11.49855
Cell145,Group4,Batch1,12.190351,2.1198282
Cell146,Group1,Batch1,-0.5368646,-9.91743
Cell147,Group4,Batch1,12.303154,2.5933175
Cell148,Group1,Batch1,-0.7136474,-9.410219
Cell149,Group1,Batch1,0.3581439,-9.809808
Cell150,Group4,Batch1,12.287914,1.3706075
Cell151,Group4,Batch1,11.556745,1.2113861
Cell152,Group2,Batch1,-9.623148,-1.4458684
Cell153,Group3,Batch1,-0.56723213,11.69542
Cell154,Group2,Batch1,-8.983877,-0.85015184
Cell155,Group2,Batch1,-9.93792,0.26142716
Cell156,Group1,Batch1,0.2415692,-9.188385
Cell157,Group1,Batch1,0.5331428,-9.060266
Cell158,Group4,Batch1,12.102397,2.288284
Cell159,Group3,Batch1,-0.57500374,12.132872
Cell160,Group2,Batch1,-11.369487,-0.09509038
Cell161,Group2,Batch1,-10.367273,-0.7101635
Cell162,Group4,Batch1,10.399263,2.5905027
Cell163,Group2,Batch1,-10.527393,0.30634594
Cell164,Group3,Batch1,0.16907074,10.987457
Cell165,Group3,Batch1,0.48467344,10.094309
Cell166,Group1,Batch1,0.47683188,-9.802469
Cell167,Group2,Batch1,-11.335217,-0.4021481
Cell168,Group2,Batch1,-11.357939,-1.1072029
Cell169,Group4,Batch1,9.8777895,2.1492434
Cell170,Group2,Batch1,-9.401017,-0.4713262
Cell171,Group3,Batch1,0.37127292,9.469159
Cell172,Group3,Batch1,-0.5684271,11.44964
Cell173,Group3,Batch1,-0.09798242,12.394243
Cell174,Group3,Batch1,0.7294304,9.618734
Cell175,Group2,Batch1,-10.994653,-0.7103747
Cell176,Group3,Batch1,-0.5554777,11.586726
Cell177,Group2,Batch1,-10.20817,-1.6111038
Cell178,Group2,Batch1,-11.657468,0.28827062
Cell179,Group4,Batch1,12.110612,2.6104784
Cell180,Group4,Batch1,10.688925,3.9209146
Cell181,Group2,Batch1,-10.150796,0.7547445
Cell182,Group4,Batch1,9.450345,2.8867662
Cell183,Group3,Batch1,-0.59299845,11.610385
Cell184,Group4,Batch1,11.383835,0.4539846
Cell185,Group3,Batch1,0.3820772,11.084245
Cell186,Group4,Batch1,10.47662,1.8526922
Cell187,Group2,Batch1,-10.263974,-1.8177716
Cell188,Group3,Batch1,-0.5931742,9.361699
Cell189,Group2,Batch1,-10.241252,0.7264531
Cell190,Group2,Batch1,-8.686634,-0.58925974
Cell191,Group4,Batch1,11.655676,0.87532604
Cell192,Group2,Batch1,-10.230047,-1.8256072
Cell193,Group2,Batch1,-10.672567,-0.32754108
Cell194,Group4,Batch1,11.552798,4.0218687
Cell195,Group2,Batch1,-9.559547,0.76803094
Cell196,Group4,Batch1,11.100017,1.7869527
Cell197,Group2,Batch1,-8.779212,-1.228317
Cell198,Group2,Batch1,-10.3103285,1.0875734
Cell199,Group2,Batch1,-9.013161,-1.5793585
Cell200,Group3,Batch1,-0.12802182,9.90691
Cell201,Group4,Batch1,11.874781,3.5742705
Cell202,Group4,Batch1,12.339849,1.7319273
Cell203,Group2,Batch1,-9.388624,0.14333719
Cell204,Group3,Batch1,-1.1547984,10.216995
Cell205,Group1,Batch1,0.35769802,-9.755328
Cell206,Group2,Batch1,-10.521934,-0.5548547
Cell207,Group4,Batch1,9.722419,2.0928519
Cell208,Group3,Batch1,-0.55611646,10.861327
Cell209,Group3,Batch1,1.1863428,11.221929
Cell210,Group3,Batch1,0.11805957,9.687025
Cell211,Group4,Batch1,11.45566,1.6462524
Cell212,Group4,Batch1,9.563926,3.3452053
Cell213,Group4,Batch1,12.056744,0.99424875
Cell214,Group2,Batch1,-10.556645,0.30208507
Cell215,Group4,Batch1,11.867808,2.9497135
Cell216,Group4,Batch1,11.489596,0.9572588
Cell217,Group2,Batch1,-8.737351,-0.06981665
Cell218,Group2,Batch1,-12.013985,-0.8457242
Cell219,Group4,Batch1,11.490735,2.7029011
Cell220,Group2,Batch1,-9.736806,-0.47667557
Cell221,Group4,Batch1,8.870848,1.619502
Cell222,Group2,Batch1,-9.89614,0.5111747
Cell223,Group4,Batch1,10.353689,2.4770672
Cell224,Group4,Batch1,9.907469,0.46641684
Cell225,Group3,Batch1,0.42026857,10.011539
Cell226,Group4,Batch1,10.362277,3.5412426
Cell227,Group4,Batch1,9.042572,2.445526
Cell228,Group3,Batch1,0.90463454,9.942504
Cell229,Group2,Batch1,-11.040348,-0.65248734
Cell230,Group4,Batch1,12.378593,1.2672073
Cell231,Group4,Batch1,11.420985,1.0347122
Cell232,Group4,Batch1,9.519537,1.6630576
Cell233,Group4,Batch1,11.5879965,2.8698454
Cell234,Group4,Batch1,9.229345,2.792319
Cell235,Group3,Batch1,-0.1502352,10.054006
Cell236,Group4,Batch1,9.50243,3.0902753
Cell237,Group4,Batch1,10.035119,2.9221067
Cell238,Group2,Batch1,-11.036626,0.5146589
Cell239,Group4,Batch1,11.719151,3.0573633
Cell240,Group2,Batch1,-11.154336,0.015536567
Cell241,Group2,Batch1,-9.081603,0.104228586
Cell242,Group2,Batch1,-10.556896,-0.49071628
Cell243,Group3,Batch1,-0.64812094,10.882472
Cell244,Group2,Batch1,-11.312512,0.09860656
Cell245,Group4,Batch1,10.009372,1.5603684
Cell246,Group3,Batch1,-0.8020861,12.366315
Cell247,Group4,Batch1,10.934182,3.517438
Cell248,Group4,Batch1,10.972344,2.6311965
Cell249,Group2,Batch1,-11.145428,-1.7384945
Cell250,Group4,Batch1,11.603097,1.8517447
Cell251,Group4,Batch1,10.376911,0.61971307
Cell252,Group2,Batch1,-9.746036,0.88100284
Cell253,Group4,Batch1,10.744764,3.07248
Cell254,Group2,Batch1,-10.601351,-1.0594513
Cell255,Group4,Batch1,10.018211,2.2022016
Cell256,Group1,Batch1,0.56718284,-9.881606
Cell257,Group3,Batch1,0.2413965,10.391771
Cell258,Group3,Batch1,1.334641,10.658674
Cell259,Group2,Batch1,-9.212476,0.227588
Cell260,Group2,Batch1,-10.784027,-1.6564076
Cell261,Group2,Batch1,-9.721082,0.012246767
Cell262,Group4,Batch1,10.296944,1.4917281
Cell263,Group1,Batch1,0.30727386,-9.245779
Cell264,Group4,Batch1,10.005395,3.8569798
Cell265,Group2,Batch1,-8.853486,-1.1256634
Cell266,Group2,Batch1,-10.365863,-0.14803976
Cell267,Group3,Batch1,1.1142963,10.420929
Cell268,Group4,Batch1,12.34392,2.8751836
Cell269,Group2,Batch1,-10.681352,-1.2560164
Cell270,Group3,Batch1,0.56693333,11.7319145
Cell271,Group4,Batch1,9.495666,2.497176
Cell272,Group4,Batch1,11.82857,1.9773532
Cell273,Group1,Batch1,0.47002134,-9.353052
Cell274,Group2,Batch1,-11.42659,-0.22915626
Cell275,Group3,Batch1,-0.30036688,12.121582
Cell276,Group2,Batch1,-9.885692,-2.1506457
Cell277,Group3,Batch1,-0.06911274,11.585325
Cell278,Group4,Batch1,9.515678,0.83036155
Cell279,Group2,Batch1,-9.055,0.41275612
Cell280,Group4,Batch1,12.303051,1.7524307
Cell281,Group3,Batch1,0.04926234,11.964138
Cell282,Group3,Batch1,-0.37790695,11.883703
Cell283,Group3,Batch1,0.35875323,10.905867
Cell284,Group4,Batch1,10.49447,2.2305422
Cell285,Group3,Batch1,-0.056081206,9.198314
Cell286,Group3,Batch1,-0.030694364,10.683929
Cell287,Group4,Batch1,10.836325,3.9373367
Cell288,Group4,Batch1,12.489094,1.2125276
Cell289,Group2,Batch1,-11.289118,-0.82969904
Cell290,Group3,Batch1,-0.84790695,11.341202
Cell291,Group2,Batch1,-9.047749,0.04399141
Cell292,Group2,Batch1,-11.769153,-0.5106274
Cell293,Group4,Batch1,9.698992,3.2867284
Cell294,Group2,Batch1,-9.643909,-1.6805688
Cell295,Group3,Batch1,-0.7044774,12.266332
Cell296,Group3,Batch1,-0.3771144,11.588728
Cell297,Group2,Batch1,-11.151801,-1.6942427
Cell298,Group2,Batch1,-10.184925,-1.0672959
Cell299,Group4,Batch1,11.188191,1.7753813
Cell300,Group4,Batch1,10.603345,1.8570538
Cell301,Group3,Batch1,-0.795324,9.513731
Cell302,Group4,Batch1,10.918588,3.2493947
Cell303,Group4,Batch1,12.147065,0.6422644
Cell304,Group4,Batch1,9.359458,1.3187704
Cell305,Group3,Batch1,0.35129514,11.921096
Cell306,Group3,Batch1,0.4765469,9.789416
Cell307,Group3,Batch1,0.43432397,10.906047
Cell308,Group4,Batch1,11.920027,1.7153803
Cell309,Group4,Batch1,10.812352,2.4522593
Cell310,Group3,Batch1,0.36549932,11.74898
Cell311,Group4,Batch1,11.667633,2.2983575
Cell312,Group2,Batch1,-11.1796665,0.6378654
Cell313,Group2,Batch1,-11.764162,-0.49459916
Cell314,Group3,Batch1,1.1983954,11.104993
Cell315,Group3,Batch1,-0.8796487,9.85345
Cell316,Group4,Batch1,11.73315,0.7119054
Cell317,Group4,Batch1,10.135113,0.16431844
Cell318,Group3,Batch1,1.2758466,10.741486
Cell319,Group4,Batch1,10.809551,0.5251257
Cell320,Group2,Batch1,-10.927201,-1.2539485
Cell321,Group4,Batch1,9.000671,2.164348
Cell322,Group4,Batch1,12.016854,1.622915
Cell323,Group3,Batch1,-0.09699625,11.083922
Cell324,Group2,Batch1,-10.987113,0.17910402
Cell325,Group2,Batch1,-10.715356,-1.9816543
Cell326,Group3,Batch1,0.21702345,10.024652
Cell327,Group3,Batch1,0.98692983,11.881993
Cell328,Group2,Batch1,-10.42337,0.81323844
Cell329,Group4,Batch1,9.601232,2.9555254
Cell330,Group4,Batch1,10.397181,3.460337
Cell331,Group2,Batch1,-9.350611,-2.2437165
Cell332,Group4,Batch1,12.580561,2.6598923
Cell333,Group2,Batch1,-10.3497305,0.26196223
Cell334,Group2,Batch1,-9.733554,-0.4268075
Cell335,Group2,Batch1,-8.876931,-0.9677697
Cell336,Group1,Batch1,0.09001957,-9.88337
Cell337,Group4,Batch1,10.034015,3.0975614
Cell338,Group4,Batch1,11.693993,2.5785806
Cell339,Group3,Batch1,-1.1174623,10.382922
Cell340,Group4,Batch1,12.532279,2.9919903
Cell341,Group2,Batch1,-9.752444,0.4446462
Cell342,Group1,Batch1,0.26539835,-9.043177
Cell343,Group2,Batch1,-9.437084,-0.13376755
Cell344,Group2,Batch1,-9.249564,-1.0549852
Cell345,Group4,Batch1,10.40315,1.0117632
Cell346,Group4,Batch1,10.7589245,2.6141827
Cell347,Group4,Batch1,10.873844,3.0890443
Cell348,Group4,Batch1,8.869584,1.5088903
Cell349,Group4,Batch1,12.049652,0.88071483
Cell350,Group3,Batch1,-1.2366554,10.095122
Cell351,Group2,Batch1,-10.803357,0.6711104
Cell352,Group3,Batch1,0.39317626,10.645549
Cell353,Group4,Batch1,10.505846,2.1429212
Cell354,Group4,Batch1,10.301815,2.3569047
Cell355,Group4,Batch1,9.984314,2.0317054
Cell356,Group2,Batch1,-10.42719,-0.6097713
Cell357,Group2,Batch1,-9.7173395,0.61484057
Cell358,Group2,Batch1,-10.269372,0.09694607
Cell359,Group1,Batch1,-0.3683021,-9.963342
Cell360,Group4,Batch1,9.893601,2.9088643
Cell361,Group4,Batch1,10.577368,2.7163863
Cell362,Group4,Batch1,11.216327,1.9002122
Cell363,Group4,Batch1,11.0392685,0.94987786
Cell364,Group3,Batch1,0.8660598,12.147715
Cell365,Group4,Batch1,11.488917,3.3055658
Cell366,Group2,Batch1,-9.815126,-0.7370508
Cell367,Group4,Batch1,10.595488,1.806921
Cell368,Group4,Batch1,11.677563,2.7716403
Cell369,Group2,Batch1,-11.136215,0.5184441
Cell370,Group2,Batch1,-8.572747,-0.49161705
Cell371,Group4,Batch1,9.030449,2.0060625
Cell372,Group4,Batch1,9.560335,3.382843
Cell373,Group1,Batch1,-0.18481596,-9.482235
Cell374,Group4,Batch1,9.033579,2.3581972
Cell375,Group4,Batch1,11.762066,0.2745507
Cell376,Group2,Batch1,-9.354351,-0.99141085
Cell377,Group2,Batch1,-10.452805,-0.91566527
Cell378,Group4,Batch1,10.296647,0.7937223
Cell379,Group3,Batch1,1.3133568,10.538594
Cell380,Group2,Batch1,-9.6562605,0.27472076
Cell381,Group4,Batch1,10.073853,1.277472
Cell382,Group1,Batch1,-0.32563516,-9.880512
Cell383,Group3,Batch1,-0.49691296,9.430552
Cell384,Group3,Batch1,1.4726398,10.761586
Cell385,Group4,Batch1,11.535029,2.878039
Cell386,Group2,Batch1,-10.577265,-2.1614547
Cell387,Group2,Batch1,-11.454942,-0.7799608
Cell388,Group4,Batch1,12.567578,1.4895437
Cell389,Group4,Batch1,10.376022,0.123339094
Cell390,Group1,Batch1,0.5692593,-9.644674
Cell391,Group4,Batch1,12.218643,3.0434844
Cell392,Group2,Batch1,-10.15034,0.09152043
Cell393,Group2,Batch1,-9.6405325,-0.47016767
Cell394,Group4,Batch1,12.080707,3.2514105
Cell395,Group4,Batch1,9.207634,1.6356202
Cell396,Group3,Batch1,-0.5243673,11.303384
Cell397,Group4,Batch1,11.528153,2.3227682
Cell398,Group4,Batch1,10.681017,1.8185045
Cell399,Group2,Batch1,-11.191159,-0.9611298
Cell400,Group4,Batch1,12.653683,2.9254572
Cell401,Group3,Batch1,-1.0625432,10.655572
Cell402,Group3,Batch1,-0.3943504,10.608138
Cell403,Group2,Batch1,-11.270354,-1.2509334
Cell404,Group2,Batch1,-8.716655,-0.41405794
Cell405,Group3,Batch1,-0.32696876,9.747897
Cell406,Group4,Batch1,10.945768,2.57105
Cell407,Group2,Batch1,-11.749294,-0.73515886
Cell408,Group2,Batch1,-10.11427,-0.42674944
Cell409,Group3,Batch1,-0.76283777,9.669819
Cell410,Group4,Batch1,10.010672,2.4172153
Cell411,Group2,Batch1,-8.89138,0.07021546
Cell412,Group3,Batch1,0.6754301,11.9154825
Cell413,Group3,Batch1,-0.28364828,9.963703
Cell414,Group2,Batch1,-10.936115,-1.9845961
Cell415,Group3,Batch1,0.01412115,9.71145
Cell416,Group2,Batch1,-11.05977,-1.2562248
Cell417,Group4,Batch1,10.89874,1.6500065
Cell418,Group4,Batch1,10.543998,2.3194902
Cell419,Group3,Batch1,0.6630137,11.443291
Cell420,Group4,Batch1,9.309409,3.0773394
Cell421,Group3,Batch1,0.96705407,10.533467
Cell422,Group4,Batch1,12.386672,2.778301
Cell423,Group3,Batch1,0.46372396,10.563233
Cell424,Group2,Batch1,-10.297259,-0.4232402
Cell425,Group4,Batch1,9.935576,3.5607638
Cell426,Group2,Batch1,-12.060152,-0.7426589
Cell427,Group2,Batch1,-9.865392,-1.6082853
Cell428,Group3,Batch1,-0.33326304,12.172618
Cell429,Group3,Batch1,0.9766204,11.08752
Cell430,Group1,Batch1,0.52210224,-9.5616865
Cell431,Group3,Batch1,1.0124277,9.843747
Cell432,Group4,Batch1,11.941885,0.744457
Cell433,Group4,Batch1,11.03979,4.0883493
Cell434,Group4,Batch1,9.868772,2.600584
Cell435,Group2,Batch1,-10.419885,-0.20177269
Cell436,Group3,Batch1,0.40306363,11.295261
Cell437,Group4,Batch1,9.935792,2.752877
Cell438,Group2,Batch1,-9.816885,-2.2617238
Cell439,Group1,Batch1,-0.10550595,-9.2417
Cell440,Group3,Batch1,0.6292985,10.021713
Cell441,Group3,Batch1,1.048334,12.150184
Cell442,Group3,Batch1,-0.18748884,12.254797
Cell443,Group4,Batch1,10.131837,2.4514358
Cell444,Group4,Batch1,11.195414,2.6989226
Cell445,Group4,Batch1,10.354658,3.810365
Cell446,Group3,Batch1,1.3510298,10.842936
Cell447,Group2,Batch1,-10.88478,0.044970084
Cell448,Group4,Batch1,11.020107,1.2270834
Cell449,Group4,Batch1,11.940841,3.105084
Cell450,Group3,Batch1,0.37346357,12.0454855
Cell451,Group4,Batch1,11.360358,2.6126342
Cell452,Group3,Batch1,0.51353157,10.752909
Cell453,Group2,Batch1,-10.969096,0.015557139
Cell454,Group2,Batch1,-11.49141,-0.048577853
Cell455,Group4,Batch1,11.927335,0.858608
Cell456,Group3,Batch1,1.0605369,10.834561
Cell457,Group1,Batch1,-0.47765324,-9.251765
Cell458,Group4,Batch1,10.45544,2.9024048
Cell459,Group4,Batch1,11.06558,1.7221526
Cell460,Group4,Batch1,11.060209,3.0532687
Cell461,Group4,Batch1,12.322525,2.3464959
Cell462,Group4,Batch1,10.528821,3.9505398
Cell463,Group4,Batch1,9.580451,3.1283488
Cell464,Group1,Batch1,-0.13316469,-9.993002
Cell465,Group4,Batch1,11.099618,2.8896582
Cell466,Group3,Batch1,-0.3525327,10.992231
Cell467,Group4,Batch1,10.797546,3.4959188
Cell468,Group4,Batch1,9.285179,2.2081304
Cell469,Group4,Batch1,11.261319,1.9156994
Cell470,Group3,Batch1,1.198361,10.769924
Cell471,Group3,Batch1,-1.1039675,11.733072
Cell472,Group2,Batch1,-9.676404,0.099189594
Cell473,Group3,Batch1,0.9199648,11.240964
Cell474,Group3,Batch1,0.5089025,11.696123
Cell475,Group3,Batch1,-0.36226124,11.079642
Cell476,Group4,Batch1,11.46909,0.9934961
Cell477,Group4,Batch1,9.25313,2.3167667
Cell478,Group2,Batch1,-10.639604,-0.23493604
Cell479,Group3,Batch1,-0.58180135,12.172468
Cell480,Group4,Batch1,10.262811,2.317133
Cell481,Group4,Batch1,10.319123,1.735558
Cell482,Group2,Batch1,-9.379214,-0.6761004
Cell483,Group3,Batch1,0.62293994,9.683498
Cell484,Group4,Batch1,12.795993,2.0643587
Cell485,Group4,Batch1,11.651965,0.49357575
Cell486,Group3,Batch1,-0.18416949,12.0953455
Cell487,Group3,Batch1,0.9999146,10.2396345
Cell488,Group4,Batch1,9.281097,0.5708343
Cell489,Group2,Batch1,-8.927788,-1.5366459
Cell490,Group3,Batch1,0.44604167,11.913611
Cell491,Group2,Batch1,-10.824408,-0.6913487
Cell492,Group4,Batch1,12.10469,1.5545143
Cell493,Group3,Batch1,-0.5589431,11.54523
Cell494,Group1,Batch1,0.45018327,-9.368189
Cell495,Group3,Batch1,0.67827564,12.031398
Cell496,Group4,Batch1,9.297422,2.3641787
Cell497,Group2,Batch1,-11.069291,0.93600506
Cell498,Group2,Batch1,-9.447183,-0.519504
Cell499,Group4,Batch1,12.182126,2.9646356
Cell500,Group2,Batch1,-11.404307,-0.657783
Cell501,Group2,Batch2,-9.502838,-1.5469526
Cell502,Group4,Batch2,11.844066,1.2104993
Cell503,Group2,Batch2,-10.5780735,-1.6507432
Cell504,Group4,Batch2,11.176364,1.4806584
Cell505,Group4,Batch2,10.61212,0.9849109
Cell506,Group2,Batch2,-8.840572,-0.06862128
Cell507,Group4,Batch2,9.320712,1.6110371
Cell508,Group3,Batch2,-0.4568569,10.814851
Cell509,Group3,Batch2,-0.11935271,12.183755
Cell510,Group4,Batch2,10.18322,3.2247293
Cell511,Group3,Batch2,-0.46303326,11.630136
Cell512,Group2,Batch2,-10.409176,0.013795419
Cell513,Group4,Batch2,9.129725,1.5050728
Cell514,Group4,Batch2,12.3656,2.2215133
Cell515,Group2,Batch2,-8.807327,-0.2670812
Cell516,Group2,Batch2,-9.218285,-0.46572945
Cell517,Group4,Batch2,10.106661,3.1704266
Cell518,Group2,Batch2,-10.891901,-1.0370958
Cell519,Group3,Batch2,-0.029376492,9.5899935
Cell520,Group4,Batch2,10.757459,1.7630082
Cell521,Group4,Batch2,12.546572,1.7959086
Cell522,Group4,Batch2,11.245713,1.5351526
Cell523,Group4,Batch2,10.524841,1.3104666
Cell524,Group2,Batch2,-10.351214,-1.4966037
Cell525,Group2,Batch2,-8.660833,-1.1785165
Cell526,Group3,Batch2,-0.47760108,11.71616
Cell527,Group1,Batch2,0.40469703,-9.341311
Cell528,Group3,Batch2,0.18697461,11.372385
Cell529,Group2,Batch2,-8.917344,0.3834855
Cell530,Group4,Batch2,11.62213,2.4568698
Cell531,Group3,Batch2,0.21017943,11.6167
Cell532,Group4,Batch2,10.227437,1.1966021
Cell533,Group1,Batch2,-0.3738007,-9.799328
Cell534,Group4,Batch2,11.316344,0.46134907
Cell535,Group4,Batch2,11.487134,3.3634353
Cell536,Group1,Batch2,-0.69407845,-9.595951
Cell537,Group2,Batch2,-11.202593,0.6512491
Cell538,Group3,Batch2,-1.12577,11.547169
Cell539,Group4,Batch2,12.0865345,1.7655423
Cell540,Group4,Batch2,11.399739,3.9803884
Cell541,Group4,Batch2,11.921869,2.5879102
Cell542,Group4,Batch2,10.589192,2.569688
Cell543,Group4,Batch2,11.313488,3.1717167
