CellID,Group,Batch,UMAP1,UMAP2
Cell120,Group4,Batch1,5.311273,-7.024797
Cell121,Group2,Batch1,7.311966,2.091778
Cell122,Group3,Batch1,-4.147671,0.9890928
Cell123,Group2,Batch1,8.381574,3.4560094
Cell124,Group2,Batch1,7.7564116,2.354715
Cell125,Group2,Batch1,9.39542,3.3908036
Cell126,Group4,Batch1,4.853986,-6.4846964
Cell127,Group2,Batch1,8.823468,1.9549654
Cell128,Group2,Batch1,6.7401824,2.987812
Cell129,Group3,Batch1,-4.8836055,1.7128726
Cell130,Group4,Batch1,6.755251,-7.2247405
Cell131,Group2,Batch1,9.500971,2.7020712
Cell132,Group2,Batch1,7.950771,3.9909256
Cell133,Group1,Batch1,-12.8291235,12.262378
Cell134,Group2,Batch1,6.867938,2.6822708
Cell135,Group4,Batch1,5.848064,-8.602827
Cell136,Group3,Batch1,-5.827908,0.17178446
Cell137,Group4,Batch1,4.30505,-5.7909684
Cell138,Group4,Batch1,4.5637336,-6.0234723
Cell139,Group4,Batch1,5.446471,-5.995464
Cell140,Group3,Batch1,-4.909478,1.608846
Cell141,Group3,Batch1,-6.3946986,0.51005805
Cell142,Group3,Batch1,-4.233294,0.44471326
Cell143,Group4,Batch1,6.317724,-5.3792963
Cell144,Group3,Batch1,-6.1052547,1.2705803
Cell145,Group4,Batch1,5.0971365,-7.023833
Cell146,Group1,Batch1,-12.335632,11.486351
Cell147,Group4,Batch1,5.4034595,-5.955607
Cell148,Group1,Batch1,-12.196796,12.013166
Cell149,Group1,Batch1,-12.786266,12.653675
Cell150,Group4,Batch1,7.0971885,-7.6709766
Cell151,Group4,Batch1,5.7438803,-6.7209744
Cell152,Group2,Batch1,8.286717,3.0393422
Cell153,Group3,Batch1,-5.009473,0.92882764
Cell154,Group2,Batch1,7.6921144,1.734058
Cell155,Group2,Batch1,8.201648,3.167617
Cell156,Group1,Batch1,-12.7828665,11.652636
Cell157,Group1,Batch1,-12.631605,11.493462
Cell158,Group4,Batch1,4.174526,-7.4229846
Cell159,Group3,Batch1,-5.1810822,0.78830636
Cell160,Group2,Batch1,7.9109674,1.3753695
Cell161,Group2,Batch1,7.4151278,3.7547765
Cell162,Group4,Batch1,3.876397,-6.568994
Cell163,Group2,Batch1,8.034669,2.665309
Cell164,Group3,Batch1,-3.994849,2.4755235
Cell165,Group3,Batch1,-5.5404553,1.1707236
Cell166,Group1,Batch1,-12.384902,12.340142
Cell167,Group2,Batch1,8.985302,2.699009
Cell168,Group2,Batch1,8.243607,2.7779896
Cell169,Group4,Batch1,5.620679,-5.5732436
Cell170,Group2,Batch1,8.821266,1.8407755
Cell171,Group3,Batch1,-6.386662,2.05111
Cell172,Group3,Batch1,-4.194146,1.0522069
Cell173,Group3,Batch1,-4.5027747,1.7421869
Cell174,Group3,Batch1,-5.1743274,1.8804369
Cell175,Group2,Batch1,6.589127,3.0864224
Cell176,Group3,Batch1,-4.263097,1.3430113
Cell177,Group2,Batch1,9.053937,2.9304361
Cell178,Group2,Batch1,9.266915,4.262909
Cell179,Group4,Batch1,4.982532,-4.979267
Cell180,Group4,Batch1,5.9976807,-7.927445
Cell181,Group2,Batch1,8.305775,4.3068213
Cell182,Group4,Batch1,4.608005,-7.3318276
Cell183,Group3,Batch1,-3.8020763,1.6369879
Cell184,Group4,Batch1,4.877945,-6.337647
Cell185,Group3,Batch1,-5.385335,0.89333886
Cell186,Group4,Batch1,6.117201,-6.1256423
Cell187,Group2,Batch1,8.576786,4.130005
Cell188,Group3,Batch1,-6.6489544,1.1103567
Cell189,Group2,Batch1,7.5038404,2.724162
Cell190,Group2,Batch1,7.936888,3.2439613
Cell191,Group4,Batch1,6.6330385,-6.297429
Cell192,Group2,Batch1,8.263871,3.0020247
Cell193,Group2,Batch1,6.4961243,2.8557045
Cell194,Group4,Batch1,5.547126,-6.5768814
Cell195,Group2,Batch1,8.241573,4.104453
Cell196,Group4,Batch1,5.3627205,-6.7894006
Cell197,Group2,Batch1,7.9309406,1.463592
Cell198,Group2,Batch1,7.9519706,3.331259
Cell199,Group2,Batch1,9.236022,2.8298738
Cell200,Group3,Batch1,-5.5208035,1.0661625
Cell201,Group4,Batch1,3.9070368,-6.303279
Cell202,Group4,Batch1,4.120151,-6.4234457
Cell203,Group2,Batch1,7.914671,1.7358428
Cell204,Group3,Batch1,-6.1452074,0.90452206
Cell205,Group1,Batch1,-12.71189,11.609592
Cell206,Group2,Batch1,8.331533,2.5127516
Cell207,Group4,Batch1,5.438097,-8.5831375
Cell208,Group3,Batch1,-5.1648607,0.81185645
Cell209,Group3,Batch1,-4.9147544,1.0357435
Cell210,Group3,Batch1,-4.909606,1.0409137
Cell211,Group4,Batch1,3.5045273,-7.8776493
Cell212,Group4,Batch1,5.0698977,-5.0449557
Cell213,Group4,Batch1,5.641087,-7.189707
Cell214,Group2,Batch1,8.33214,2.614027
Cell215,Group4,Batch1,5.426318,-7.018669
Cell216,Group4,Batch1,6.1224523,-8.180322
Cell217,Group2,Batch1,7.4683137,2.9439101
Cell218,Group2,Batch1,8.590603,3.6388807
Cell219,Group4,Batch1,4.4649434,-5.6641
Cell220,Group2,Batch1,7.691595,2.56919
Cell221,Group4,Batch1,6.5280094,-7.0701613
Cell222,Group2,Batch1,8.985302,2.3517013
Cell223,Group4,Batch1,5.40506,-5.2568374
Cell224,Group4,Batch1,3.8083208,-7.3911734
Cell225,Group3,Batch1,-4.0169783,1.8661628
Cell226,Group4,Batch1,3.663069,-6.4280334
Cell227,Group4,Batch1,5.746143,-6.540075
Cell228,Group3,Batch1,-5.016895,1.2222178
Cell229,Group2,Batch1,9.238807,2.4264646
Cell230,Group4,Batch1,6.9055715,-8.180221
Cell231,Group4,Batch1,5.7514443,-8.230605
Cell232,Group4,Batch1,4.3830156,-7.3982415
Cell233,Group4,Batch1,5.1894155,-5.7665663
Cell234,Group4,Batch1,5.448652,-5.6128592
Cell235,Group3,Batch1,-5.2237973,3.242277
Cell236,Group4,Batch1,5.738618,-5.72491
Cell237,Group4,Batch1,6.3499546,-6.2939005
Cell238,Group2,Batch1,9.070724,2.0797048
Cell239,Group4,Batch1,5.128745,-5.1830244
Cell240,Group2,Batch1,8.243322,3.5852973
Cell241,Group2,Batch1,7.9147267,2.5420818
Cell242,Group2,Batch1,9.155047,3.7193146
Cell243,Group3,Batch1,-4.215704,1.880092
Cell244,Group2,Batch1,9.287386,2.6193917
Cell245,Group4,Batch1,6.5131383,-6.706587
Cell246,Group3,Batch1,-4.2253885,1.9040353
Cell247,Group4,Batch1,5.0246587,-5.052274
Cell248,Group4,Batch1,4.4262924,-7.182054
Cell249,Group2,Batch1,9.448044,2.361773
Cell250,Group4,Batch1,5.599248,-5.3111043
Cell251,Group4,Batch1,6.4655957,-7.477722
Cell252,Group2,Batch1,7.607528,3.0745714
Cell253,Group4,Batch1,6.170308,-5.855376
Cell254,Group2,Batch1,7.7181716,4.3500905
Cell255,Group4,Batch1,4.527839,-7.1529093
Cell256,Group1,Batch1,-13.239968,12.389914
Cell257,Group3,Batch1,-5.2861915,1.2655361
Cell258,Group3,Batch1,-4.3754506,1.815947
Cell259,Group2,Batch1,6.8738327,3.8972619
Cell260,Group2,Batch1,7.1411943,4.1270013
Cell261,Group2,Batch1,7.0679145,3.5047889
Cell262,Group4,Batch1,6.5799875,-7.547494
Cell263,Group1,Batch1,-13.127022,12.135458
Cell264,Group4,Batch1,4.6417613,-7.1342635
Cell265,Group2,Batch1,7.373881,2.1217551
Cell266,Group2,Batch1,6.928426,2.0347764
Cell267,Group3,Batch1,-4.335492,1.7800937
Cell268,Group4,Batch1,5.5436454,-7.9244576
Cell269,Group2,Batch1,7.4291077,1.941168
Cell270,Group3,Batch1,-4.637255,1.1343883
Cell271,Group4,Batch1,6.008894,-7.594749
Cell272,Group4,Batch1,5.802199,-6.1518025
Cell273,Group1,Batch1,-12.661844,12.169197
Cell274,Group2,Batch1,8.994284,3.7581758
Cell275,Group3,Batch1,-6.5289392,1.7359595
Cell276,Group2,Batch1,9.305011,3.524042
Cell277,Group3,Batch1,-4.322538,2.5860996
Cell278,Group4,Batch1,6.3645096,-8.17865
Cell279,Group2,Batch1,8.334468,4.5687923
Cell280,Group4,Batch1,6.2943134,-6.206475
Cell281,Group3,Batch1,-5.419612,0.8657901
Cell282,Group3,Batch1,-4.676875,1.1558924
Cell283,Group3,Batch1,-4.491036,3.2129703
Cell284,Group4,Batch1,4.428535,-7.211312
Cell285,Group3,Batch1,-4.791944,1.7285899
Cell286,Group3,Batch1,-4.418249,1.534776
Cell287,Group4,Batch1,4.154777,-8.151573
Cell288,Group4,Batch1,4.890997,-7.477767
Cell289,Group2,Batch1,8.404083,2.5085518
Cell290,Group3,Batch1,-6.4400697,0.4677415
Cell291,Group2,Batch1,7.707258,2.1896417
Cell292,Group2,Batch1,6.9451013,2.8896265
Cell293,Group4,Batch1,5.299938,-6.33631
Cell294,Group2,Batch1,7.3884892,1.9698565
Cell295,Group3,Batch1,-5.5264606,2.7974694
Cell296,Group3,Batch1,-4.445797,0.8638426
Cell297,Group2,Batch1,9.008361,3.4543595
Cell298,Group2,Batch1,8.82123,3.2708008
Cell299,Group4,Batch1,6.6193724,-7.8145723
Cell300,Group4,Batch1,4.735761,-5.29968
Cell301,Group3,Batch1,-5.3115993,2.6115215
Cell302,Group4,Batch1,5.3017855,-5.0345173
Cell303,Group4,Batch1,5.4519854,-6.5751805
Cell304,Group4,Batch1,6.475558,-7.244149
Cell305,Group3,Batch1,-6.5588164,1.4457195
Cell306,Group3,Batch1,-5.8023148,0.7738828
Cell307,Group3,Batch1,-5.750844,0.35045955
Cell308,Group4,Batch1,4.197788,-8.149321
Cell309,Group4,Batch1,4.0948954,-8.377673
Cell310,Group3,Batch1,-6.1584835,1.093372
Cell311,Group4,Batch1,5.656837,-5.4642434
Cell312,Group2,Batch1,7.4709697,4.4603925
Cell313,Group2,Batch1,7.713809,3.0649192
Cell314,Group3,Batch1,-5.848922,2.9314249
Cell315,Group3,Batch1,-5.3098984,0.4881997
Cell316,Group4,Batch1,5.909351,-6.99538
Cell317,Group4,Batch1,5.7363195,-6.521195
Cell318,Group3,Batch1,-4.9096785,2.0480416
Cell319,Group4,Batch1,4.458646,-7.5463934
Cell320,Group2,Batch1,6.40178,2.6563122
Cell321,Group4,Batch1,4.6600637,-7.831169
Cell322,Group4,Batch1,6.0354314,-6.2844496
Cell323,Group3,Batch1,-5.808163,1.821004
Cell324,Group2,Batch1,8.165242,3.3710847
Cell325,Group2,Batch1,9.938024,2.8594532
Cell326,Group3,Batch1,-4.605593,2.5743418
Cell327,Group3,Batch1,-4.7935414,0.42021334
Cell328,Group2,Batch1,8.070802,4.270314
Cell329,Group4,Batch1,4.8447447,-5.401958
Cell330,Group4,Batch1,6.2491217,-5.356508
Cell331,Group2,Batch1,8.104476,3.9678843
Cell332,Group4,Batch1,4.809895,-8.014107
Cell333,Group2,Batch1,8.217304,3.512165
Cell334,Group2,Batch1,8.788178,2.7685087
Cell335,Group2,Batch1,7.2723155,3.805231
Cell336,Group1,Batch1,-12.367417,12.463248
Cell337,Group4,Batch1,3.994398,-6.2186832
Cell338,Group4,Batch1,5.9010406,-5.800942
Cell339,Group3,Batch1,-5.221606,2.1149838
Cell340,Group4,Batch1,4.3568826,-5.865658
Cell341,Group2,Batch1,8.046039,2.9816475
Cell342,Group1,Batch1,-12.407644,11.731099
Cell343,Group2,Batch1,7.1382675,2.1380305
Cell344,Group2,Batch1,6.9092965,2.4959064
Cell345,Group4,Batch1,6.082108,-8.466092
Cell346,Group4,Batch1,4.8774943,-6.0826845
Cell347,Group4,Batch1,3.9597938,-5.9650774
Cell348,Group4,Batch1,4.9686775,-8.146612
Cell349,Group4,Batch1,7.6143117,-6.6734905
Cell350,Group3,Batch1,-4.3895116,2.6783626
Cell351,Group2,Batch1,7.713552,1.9384708
Cell352,Group3,Batch1,-4.9168463,1.3771373
Cell353,Group4,Batch1,5.1676307,-8.050226
Cell354,Group4,Batch1,4.7759624,-6.7519193
Cell355,Group4,Batch1,6.395314,-7.5898604
Cell356,Group2,Batch1,6.4428005,3.4228013
Cell357,Group2,Batch1,7.6315875,1.907184
Cell358,Group2,Batch1,6.8143816,4.3487515
Cell359,Group1,Batch1,-12.728395,11.990444
Cell360,Group4,Batch1,4.3521695,-7.6814513
Cell361,Group4,Batch1,5.0872707,-8.73488
Cell362,Group4,Batch1,4.2916083,-5.522235
Cell363,Group4,Batch1,6.2501674,-6.3041525
Cell364,Group3,Batch1,-4.961529,0.56645036
Cell365,Group4,Batch1,5.4293504,-8.67063
Cell366,Group2,Batch1,9.066092,3.674273
Cell367,Group4,Batch1,4.15238,-8.387418
Cell368,Group4,Batch1,5.194615,-5.9090366
Cell369,Group2,Batch1,9.101652,2.0416005
Cell370,Group2,Batch1,6.9427423,3.151314
Cell371,Group4,Batch1,5.370804,-8.457942
Cell372,Group4,Batch1,4.499534,-6.953029
Cell373,Group1,Batch1,-12.327471,12.265921
Cell374,Group4,Batch1,4.5169673,-6.184176
Cell375,Group4,Batch1,4.057351,-7.9368916
Cell376,Group2,Batch1,7.7289095,2.0724711
Cell377,Group2,Batch1,8.040867,2.6134386
Cell378,Group4,Batch1,5.434498,-8.395362
Cell379,Group3,Batch1,-5.554025,1.5909482
Cell380,Group2,Batch1,7.4631324,4.156834
Cell381,Group4,Batch1,5.126772,-8.9016695
Cell382,Group1,Batch1,-12.691405,12.243721
Cell383,Group3,Batch1,-7.1481867,1.7211703
Cell384,Group3,Batch1,-5.7790527,1.1038883
Cell385,Group4,Batch1,5.5685005,-6.059347
Cell386,Group2,Batch1,8.396372,2.046407
Cell387,Group2,Batch1,8.966279,2.8140588
Cell388,Group4,Batch1,3.786131,-7.920787
Cell389,Group4,Batch1,6.6022334,-5.4793277
Cell390,Group1,Batch1,-12.547638,12.610006
Cell391,Group4,Batch1,5.1552196,-5.371193
Cell392,Group2,Batch1,7.40841,2.8774402
Cell393,Group2,Batch1,7.4986744,3.9852962
Cell394,Group4,Batch1,4.234766,-8.225777
Cell395,Group4,Batch1,4.698497,-8.230166
Cell396,Group3,Batch1,-6.0189505,2.3379695
Cell397,Group4,Batch1,6.022249,-6.417317
Cell398,Group4,Batch1,4.661915,-4.9096646
Cell399,Group2,Batch1,9.025858,2.9645927
Cell400,Group4,Batch1,6.413772,-7.4624567
Cell401,Group3,Batch1,-5.41077,0.81216896
Cell402,Group3,Batch1,-5.898839,1.6578897
Cell403,Group2,Batch1,8.948752,3.5348995
Cell404,Group2,Batch1,6.4882054,3.4537666
Cell405,Group3,Batch1,-5.5271854,0.69576544
Cell406,Group4,Batch1,4.5675583,-6.7021375
Cell407,Group2,Batch1,8.86671,4.431528
Cell408,Group2,Batch1,6.923783,3.2184048
Cell409,Group3,Batch1,-5.9979057,1.6243305
Cell410,Group4,Batch1,4.036992,-7.023613
Cell411,Group2,Batch1,7.700935,3.096727
Cell412,Group3,Batch1,-5.90625,2.2827988
Cell413,Group3,Batch1,-6.4128323,2.167651
Cell414,Group2,Batch1,8.560074,3.2713633
Cell415,Group3,Batch1,-4.444535,0.9247346
Cell416,Group2,Batch1,7.1390676,1.7500676
Cell417,Group4,Batch1,5.14252,-6.345825
Cell418,Group4,Batch1,4.4285583,-5.1973495
Cell419,Group3,Batch1,-4.699984,0.87026304
Cell420,Group4,Batch1,5.773401,-6.793097
Cell421,Group3,Batch1,-5.91412,0.22276706
Cell422,Group4,Batch1,4.814121,-5.5926795
Cell423,Group3,Batch1,-5.431338,0.4631545
Cell424,Group2,Batch1,7.4511256,2.7216375
Cell425,Group4,Batch1,5.0335484,-7.3522553
Cell426,Group2,Batch1,8.505379,3.7957761
Cell427,Group2,Batch1,6.7881575,3.2774968
Cell428,Group3,Batch1,-6.12949,0.8970956
Cell429,Group3,Batch1,-5.2925425,2.154529
Cell430,Group1,Batch1,-12.462224,12.485536
Cell431,Group3,Batch1,-4.8976684,0.20597441
Cell432,Group4,Batch1,4.1135087,-6.8164015
Cell433,Group4,Batch1,6.697847,-6.5832505
Cell434,Group4,Batch1,5.6971025,-6.822779
Cell435,Group2,Batch1,8.630007,2.1074274
Cell436,Group3,Batch1,-5.4850936,1.5027001
Cell437,Group4,Batch1,5.9799066,-6.1580086
Cell438,Group2,Batch1,8.06559,2.6217904
Cell439,Group1,Batch1,-12.252551,11.525754
Cell440,Group3,Batch1,-5.33609,1.8220841
Cell441,Group3,Batch1,-4.4618087,0.8005875
Cell442,Group3,Batch1,-5.431101,1.6025075
Cell443,Group4,Batch1,7.111028,-6.0638227
Cell444,Group4,Batch1,3.9235277,-7.573704
Cell445,Group4,Batch1,6.703597,-8.230119
Cell446,Group3,Batch1,-4.8018584,1.8646653
Cell447,Group2,Batch1,7.302101,2.181433
Cell448,Group4,Batch1,5.116397,-5.4928303
Cell449,Group4,Batch1,4.3720055,-6.869372
Cell450,Group3,Batch1,-6.2668986,1.7034907
Cell451,Group4,Batch1,5.4850354,-6.680087
Cell452,Group3,Batch1,-4.7438254,0.3486131
Cell453,Group2,Batch1,8.0487,1.6630288
Cell454,Group2,Batch1,8.431077,3.991636
Cell455,Group4,Batch1,4.8972173,-6.883923
Cell456,Group3,Batch1,-4.632176,0.21724275
Cell457,Group1,Batch1,-12.443746,11.733344
Cell458,Group4,Batch1,6.3549213,-6.474903
Cell459,Group4,Batch1,5.1635637,-7.8406625
Cell460,Group4,Batch1,3.6815062,-7.5341506
Cell461,Group4,Batch1,4.833007,-8.059218
Cell462,Group4,Batch1,5.0728197,-7.212758
Cell463,Group4,Batch1,5.106827,-6.7541714
Cell464,Group1,Batch1,-12.170528,11.807129
Cell465,Group4,Batch1,5.820579,-5.0836143
Cell466,Group3,Batch1,-6.7991824,0.8109346
Cell467,Group4,Batch1,4.9264746,-5.7478523
Cell468,Group4,Batch1,5.5379715,-7.0144267
Cell469,Group4,Batch1,5.626955,-6.355022
Cell470,Group3,Batch1,-4.4327006,2.3781822
Cell471,Group3,Batch1,-5.3430595,2.7832675
Cell472,Group2,Batch1,8.585829,3.9405456
Cell473,Group3,Batch1,-5.293697,2.4049711
Cell474,Group3,Batch1,-4.3976383,0.64818484
Cell475,Group3,Batch1,-3.6854472,1.8520573
Cell476,Group4,Batch1,5.424149,-7.73688
Cell477,Group4,Batch1,6.4526114,-8.638481
Cell478,Group2,Batch1,6.6429114,3.6415405
Cell479,Group3,Batch1,-6.1002474,0.41344103
Cell480,Group4,Batch1,5.5587173,-7.5657945
Cell481,Group4,Batch1,5.302064,-8.187765
Cell482,Group2,Batch1,6.7170715,4.2170005
Cell483,Group3,Batch1,-5.551098,1.2948841
Cell484,Group4,Batch1,5.354912,-7.16377
Cell485,Group4,Batch1,4.9954295,-6.1389785
Cell486,Group3,Batch1,-6.0211735,3.0512853
Cell487,Group3,Batch1,-6.1276264,0.34689006
Cell488,Group4,Batch1,6.1701603,-8.898874
Cell489,Group2,Batch1,6.8910785,3.925845
Cell490,Group3,Batch1,-4.8841453,2.3453403
Cell491,Group2,Batch1,7.474236,1.8817515
Cell492,Group4,Batch1,5.292114,-7.525757
Cell493,Group3,Batch1,-4.887234,0.7468921
Cell494,Group1,Batch1,-12.567499,12.165096
Cell495,Group3,Batch1,-5.2542877,0.31098348
Cell496,Group4,Batch1,5.7168055,-6.7968564
Cell497,Group2,Batch1,7.109735,2.4273353
Cell498,Group2,Batch1,7.5487175,2.6645498
Cell499,Group4,Batch1,4.0196905,-6.614094
Cell500,Group2,Batch1,9.268473,2.8342597
Cell501,Group2,Batch2,6.636777,2.9843397
Cell502,Group4,Batch2,4.8585634,-5.2465982
Cell503,Group2,Batch2,8.822905,3.206538
Cell504,Group4,Batch2,4.626256,-7.6762834
Cell505,Group4,Batch2,5.1932454,-7.13244
Cell506,Group2,Batch2,6.103173,3.0014524
Cell507,Group4,Batch2,4.5282207,-6.2134037
Cell508,Group3,Batch2,-4.163551,2.1663246
Cell509,Group3,Batch2,-5.2091527,1.5892136
Cell510,Group4,Batch2,6.38163,-5.7418227
Cell511,Group3,Batch2,-6.138471,1.757207
Cell512,Group2,Batch2,7.769819,3.4615145
Cell513,Group4,Batch2,6.3531547,-7.188539
Cell514,Group4,Batch2,5.18312,-5.0699186
Cell515,Group2,Batch2,8.425289,3.856089
Cell516,Group2,Batch2,6.8539877,3.9413195
Cell517,Group4,Batch2,5.2996693,-6.399691
Cell518,Group2,Batch2,8.841264,2.3107288
Cell519,Group3,Batch2,-6.6954308,1.9496151
Cell520,Group4,Batch2,5.336379,-7.12285
Cell521,Group4,Batch2,3.6265519,-7.197549
Cell522,Group4,Batch2,6.3356266,-6.4651628
Cell523,Group4,Batch2,6.5152345,-5.7495027
Cell524,Group2,Batch2,7.939174,2.6685007
Cell525,Group2,Batch2,8.102103,4.361131
Cell526,Group3,Batch2,-6.509319,0.27062687
Cell527,Group1,Batch2,-12.01664,11.928498
Cell528,Group3,Batch2,-5.513849,0.030245522
Cell529,Group2,Batch2,6.357925,3.2481039
Cell530,Group4,Batch2,3.6241982,-6.7535386
Cell531,Group3,Batch2,-3.996228,2.1694376
Cell532,Group4,Batch2,5.738567,-6.9405637
Cell533,Group1,Batch2,-12.492705,11.859278
Cell534,Group4,Batch2,5.8442526,-5.8087454
Cell535,Group4,Batch2,6.4024715,-6.075423
Cell536,Group1,Batch2,-12.214759,11.45527
Cell537,Group2,Batch2,8.183743,1.8083047
Cell538,Group3,Batch2,-6.067447,0.71733487
Cell539,Group4,Batch2,3.8411217,-6.298113
Cell540,Group4,Batch2,5.798446,-8.507075
Cell541,Group4,Batch2,6.2884827,-5.393105
