CellID,Group,Batch,UMAP1,UMAP2
Cell148-0,Group1,Batch1,6.2058616,-12.534629
Cell149-0,Group1,Batch1,6.125375,-11.966769
Cell150-0,Group4,Batch1,4.1178293,0.87995845
Cell151-0,Group4,Batch1,5.3655877,-1.1813227
Cell152-0,Group2,Batch1,-9.821235,-2.3828733
Cell153-0,Group3,Batch1,17.283424,2.05592
Cell154-0,Group2,Batch1,-9.7620125,-2.9192524
Cell155-0,Group2,Batch1,-9.632761,-0.69438165
Cell156-0,Group1,Batch1,6.463409,-11.506334
Cell157-0,Group1,Batch1,5.8145585,-11.41463
Cell158-0,Group4,Batch1,3.6424851,0.4514728
Cell159-0,Group3,Batch1,16.786446,0.7838469
Cell160-0,Group2,Batch1,-10.066131,-0.27944443
Cell161-0,Group2,Batch1,-8.493116,-2.8958688
Cell162-0,Group4,Batch1,5.9946346,-1.4357396
Cell163-0,Group2,Batch1,-10.097051,-1.826096
Cell164-0,Group3,Batch1,16.744726,1.2085488
Cell165-0,Group3,Batch1,18.242733,1.9270365
Cell166-0,Group1,Batch1,5.8569045,-11.194454
Cell167-0,Group2,Batch1,-10.345654,-1.8959019
Cell168-0,Group2,Batch1,-9.989601,-0.5505585
Cell169-0,Group4,Batch1,5.499367,-1.9355505
Cell170-0,Group2,Batch1,-9.920006,-2.7244418
Cell171-0,Group3,Batch1,18.977093,0.51097345
Cell172-0,Group3,Batch1,17.384487,1.3368096
Cell173-0,Group3,Batch1,17.61411,1.5263811
Cell174-0,Group3,Batch1,18.942617,2.039412
Cell175-0,Group2,Batch1,-8.168291,-1.2205864
Cell176-0,Group3,Batch1,17.144218,2.8505065
Cell177-0,Group2,Batch1,-9.8294735,-2.017684
Cell178-0,Group2,Batch1,-9.159392,-2.1436841
Cell179-0,Group4,Batch1,5.474961,-0.97057354
Cell180-0,Group4,Batch1,5.211874,-1.2008935
Cell181-0,Group2,Batch1,-8.727707,-1.5955794
Cell182-0,Group4,Batch1,3.3337708,-2.2898319
Cell183-0,Group3,Batch1,16.528034,1.4234537
Cell184-0,Group4,Batch1,4.97935,-1.0427477
Cell185-0,Group3,Batch1,18.435215,1.710797
Cell186-0,Group4,Batch1,4.781362,-1.5115108
Cell187-0,Group2,Batch1,-9.737301,-2.2704449
Cell188-0,Group3,Batch1,18.208706,0.73324555
Cell189-0,Group2,Batch1,-9.622994,-1.2191213
Cell190-0,Group2,Batch1,-10.1195135,-2.8621724
Cell191-0,Group4,Batch1,3.951532,0.28704932
Cell192-0,Group2,Batch1,-9.315091,-1.7488384
Cell193-0,Group2,Batch1,-10.10197,-0.8070786
Cell194-0,Group4,Batch1,4.003283,0.836372
Cell195-0,Group2,Batch1,-10.624254,-1.3749285
Cell196-0,Group4,Batch1,4.770987,0.1442364
Cell197-0,Group2,Batch1,-10.2254,-1.7800359
Cell198-0,Group2,Batch1,-9.663673,-3.3415854
Cell199-0,Group2,Batch1,-9.050819,-2.2531662
Cell200-0,Group3,Batch1,18.56198,0.24167967
Cell201-0,Group4,Batch1,4.6535316,-1.6562903
Cell202-0,Group4,Batch1,4.49209,-1.278528
Cell203-0,Group2,Batch1,-10.073482,-2.8077857
Cell204-0,Group3,Batch1,17.65889,1.1289731
Cell205-0,Group1,Batch1,6.0166035,-11.520835
Cell206-0,Group2,Batch1,-10.740817,-1.6739677
Cell207-0,Group4,Batch1,2.4667346,0.023181552
Cell208-0,Group3,Batch1,16.717659,2.0701594
Cell209-0,Group3,Batch1,18.753078,2.1854944
Cell210-0,Group3,Batch1,18.72107,0.7944848
Cell211-0,Group4,Batch1,5.7069874,-0.18145724
Cell212-0,Group4,Batch1,5.4406986,-2.195783
Cell213-0,Group4,Batch1,4.798028,-0.43459564
Cell214-0,Group2,Batch1,-10.016089,-1.8927797
Cell215-0,Group4,Batch1,3.1556063,-0.27430028
Cell216-0,Group4,Batch1,4.954326,0.68590486
Cell217-0,Group2,Batch1,-10.007672,-2.2970161
Cell218-0,Group2,Batch1,-9.160121,-0.7690541
Cell219-0,Group4,Batch1,4.654296,-1.4598846
Cell220-0,Group2,Batch1,-9.397189,-2.7734635
Cell221-0,Group4,Batch1,5.761426,-0.8365012
Cell222-0,Group2,Batch1,-8.988898,-1.5406832
Cell223-0,Group4,Batch1,5.0177226,-1.2708799
Cell224-0,Group4,Batch1,3.4226682,0.8200429
Cell225-0,Group3,Batch1,16.871462,2.9657934
Cell226-0,Group4,Batch1,3.9043303,-1.5557678
Cell227-0,Group4,Batch1,4.2380085,-1.7308064
Cell228-0,Group3,Batch1,19.036049,1.6537119
Cell229-0,Group2,Batch1,-10.379027,-1.3963052
Cell230-0,Group4,Batch1,5.1332707,-0.5736708
Cell231-0,Group4,Batch1,5.070631,-0.74413776
Cell232-0,Group4,Batch1,3.298246,-0.6316024
Cell233-0,Group4,Batch1,5.466093,-1.348899
Cell234-0,Group4,Batch1,5.0786366,-1.3521588
Cell235-0,Group3,Batch1,18.548,1.3627658
Cell236-0,Group4,Batch1,4.049345,-2.4990335
Cell237-0,Group4,Batch1,2.4766471,-0.54713523
Cell238-0,Group2,Batch1,-9.523994,-2.7953544
Cell239-0,Group4,Batch1,4.5850534,-0.30061287
Cell240-0,Group2,Batch1,-9.632786,-1.6792554
Cell241-0,Group2,Batch1,-8.592629,-2.7054167
Cell242-0,Group2,Batch1,-9.826179,-0.26382273
Cell243-0,Group3,Batch1,16.995554,1.9073292
Cell244-0,Group2,Batch1,-9.8567705,-1.2994553
Cell245-0,Group4,Batch1,4.79996,-0.2846939
Cell246-0,Group3,Batch1,16.849672,1.3548651
Cell247-0,Group4,Batch1,4.78167,-2.7715254
Cell248-0,Group4,Batch1,4.3706203,0.86401886
Cell249-0,Group2,Batch1,-8.941373,-1.7804673
Cell250-0,Group4,Batch1,4.9838243,-0.35173365
Cell251-0,Group4,Batch1,4.1965284,0.20319082
Cell252-0,Group2,Batch1,-10.144922,-1.4994184
Cell253-0,Group4,Batch1,4.773422,-1.5446213
Cell254-0,Group2,Batch1,-9.614554,0.03339972
Cell255-0,Group4,Batch1,4.2844143,0.7084705
Cell256-0,Group1,Batch1,5.708756,-12.434814
Cell257-0,Group3,Batch1,17.921682,1.3304237
Cell258-0,Group3,Batch1,19.187098,1.3785284
Cell259-0,Group2,Batch1,-9.605153,-2.7885325
Cell260-0,Group2,Batch1,-10.024874,-2.3521917
Cell261-0,Group2,Batch1,-8.826124,-2.8819847
Cell262-0,Group4,Batch1,4.643075,-0.18328068
Cell263-0,Group1,Batch1,5.9820333,-11.683274
Cell264-0,Group4,Batch1,4.6199365,-2.6341116
Cell265-0,Group2,Batch1,-9.430387,-3.3615172
Cell266-0,Group2,Batch1,-9.8780575,-2.5966542
Cell267-0,Group3,Batch1,18.948874,1.2698355
Cell268-0,Group4,Batch1,3.5027547,-0.85583997
Cell269-0,Group2,Batch1,-8.572428,-1.0296237
Cell270-0,Group3,Batch1,18.828026,2.260064
Cell271-0,Group4,Batch1,2.4556148,-1.7371573
Cell272-0,Group4,Batch1,4.6803155,-0.82180387
Cell273-0,Group1,Batch1,5.8542194,-11.738356
Cell274-0,Group2,Batch1,-9.109374,-1.6753119
Cell275-0,Group3,Batch1,19.14224,2.219661
Cell276-0,Group2,Batch1,-10.643804,-1.6724291
Cell277-0,Group3,Batch1,18.141787,2.8621323
Cell278-0,Group4,Batch1,3.6652465,0.43527165
Cell279-0,Group2,Batch1,-7.799277,-2.612193
Cell280-0,Group4,Batch1,4.1344657,-1.5172588
Cell281-0,Group3,Batch1,17.512844,1.9330583
Cell282-0,Group3,Batch1,17.302364,1.9226202
Cell283-0,Group3,Batch1,17.803656,2.1759279
Cell284-0,Group4,Batch1,3.7617683,-1.2213916
Cell285-0,Group3,Batch1,17.32235,0.6812738
Cell286-0,Group3,Batch1,18.107733,1.9123433
Cell287-0,Group4,Batch1,3.0003483,-2.0215564
Cell288-0,Group4,Batch1,5.3395653,0.283966
Cell289-0,Group2,Batch1,-8.812176,-1.1173201
Cell290-0,Group3,Batch1,18.896603,2.349773
Cell291-0,Group2,Batch1,-10.15854,-2.508011
Cell292-0,Group2,Batch1,-9.449379,-0.9216726
Cell293-0,Group4,Batch1,4.0707583,-0.73648363
Cell294-0,Group2,Batch1,-8.641796,-2.518619
Cell295-0,Group3,Batch1,16.251648,1.2037011
Cell296-0,Group3,Batch1,16.516998,1.0697708
Cell297-0,Group2,Batch1,-8.500028,-2.012755
Cell298-0,Group2,Batch1,-9.130943,-0.74187243
Cell299-0,Group4,Batch1,2.9122605,-0.51827437
Cell300-0,Group4,Batch1,5.2991295,-0.27616283
Cell301-0,Group3,Batch1,17.073969,0.21098351
Cell302-0,Group4,Batch1,5.6453977,-2.25615
Cell303-0,Group4,Batch1,5.3997865,-0.054939713
Cell304-0,Group4,Batch1,3.8310606,-0.3404401
Cell305-0,Group3,Batch1,17.208935,2.1993272
Cell306-0,Group3,Batch1,17.157906,2.8781474
Cell307-0,Group3,Batch1,16.87621,1.7023382
Cell308-0,Group4,Batch1,5.459284,0.14084311
Cell309-0,Group4,Batch1,4.743317,0.807617
Cell310-0,Group3,Batch1,16.47797,1.7007822
Cell311-0,Group4,Batch1,4.912244,0.5760631
Cell312-0,Group2,Batch1,-10.496719,-0.7725764
Cell313-0,Group2,Batch1,-9.597575,-0.41355434
Cell314-0,Group3,Batch1,18.876719,2.3423994
Cell315-0,Group3,Batch1,17.767088,0.58694416
Cell316-0,Group4,Batch1,3.678647,0.3114087
Cell317-0,Group4,Batch1,4.666641,-2.9575863
Cell318-0,Group3,Batch1,18.87666,2.0339031
Cell319-0,Group4,Batch1,5.0464153,-1.1072813
Cell320-0,Group2,Batch1,-9.152819,-2.1961668
Cell321-0,Group4,Batch1,4.762803,-2.0603619
Cell322-0,Group4,Batch1,4.895823,0.19926007
Cell323-0,Group3,Batch1,18.131765,2.179718
Cell324-0,Group2,Batch1,-10.167442,-0.6985914
Cell325-0,Group2,Batch1,-10.013127,-1.6848798
Cell326-0,Group3,Batch1,18.14609,0.98826784
Cell327-0,Group3,Batch1,18.00226,0.2776687
Cell328-0,Group2,Batch1,-8.212125,-3.062935
Cell329-0,Group4,Batch1,4.9255342,-2.3353093
Cell330-0,Group4,Batch1,5.116106,-1.690919
Cell331-0,Group2,Batch1,-10.536795,-2.2608519
Cell332-0,Group4,Batch1,3.2422173,-0.92728245
Cell333-0,Group2,Batch1,-10.020718,-0.7677794
Cell334-0,Group2,Batch1,-9.87309,-2.1808798
Cell335-0,Group2,Batch1,-10.339725,-2.7809649
Cell336-0,Group1,Batch1,5.1841393,-11.621462
Cell337-0,Group4,Batch1,3.2730474,-0.1757635
Cell338-0,Group4,Batch1,3.2891488,-0.35655499
Cell339-0,Group3,Batch1,18.062008,0.32273048
Cell340-0,Group4,Batch1,3.874326,-1.4227101
Cell341-0,Group2,Batch1,-10.4834385,-1.1588545
Cell342-0,Group1,Batch1,6.5214496,-11.626308
Cell343-0,Group2,Batch1,-9.766099,-2.1750443
Cell344-0,Group2,Batch1,-7.937598,-2.0912874
Cell345-0,Group4,Batch1,4.1985426,0.8481622
Cell346-0,Group4,Batch1,4.3195696,0.020581065
Cell347-0,Group4,Batch1,4.6423354,-0.43760142
Cell348-0,Group4,Batch1,5.509296,-0.44347373
Cell349-0,Group4,Batch1,4.9774914,0.25190353
Cell350-0,Group3,Batch1,16.442259,0.6277792
Cell351-0,Group2,Batch1,-9.780601,-2.9520755
Cell352-0,Group3,Batch1,17.719193,0.63191
Cell353-0,Group4,Batch1,3.6110244,-0.8852118
Cell354-0,Group4,Batch1,4.3111935,-1.0784694
Cell355-0,Group4,Batch1,2.6111045,-0.31598684
Cell356-0,Group2,Batch1,-9.3916645,-2.6038146
Cell357-0,Group2,Batch1,-8.839297,-2.5843353
Cell358-0,Group2,Batch1,-10.031289,-1.5196233
Cell359-0,Group1,Batch1,5.961716,-11.635925
Cell360-0,Group4,Batch1,3.7762005,-0.108073585
Cell361-0,Group4,Batch1,5.1981473,-1.6804127
Cell362-0,Group4,Batch1,5.8842263,-0.10577059
Cell363-0,Group4,Batch1,5.0507054,-0.66113776
Cell364-0,Group3,Batch1,17.615524,1.6802429
Cell365-0,Group4,Batch1,4.139522,-2.2100997
Cell366-0,Group2,Batch1,-9.596143,-2.9263563
Cell367-0,Group4,Batch1,5.5579176,-0.99021435
Cell368-0,Group4,Batch1,3.7886517,-0.53568435
Cell369-0,Group2,Batch1,-9.019258,-2.3903723
Cell370-0,Group2,Batch1,-8.610467,-2.797343
Cell371-0,Group4,Batch1,3.8180907,-1.0955085
Cell372-0,Group4,Batch1,3.94474,-1.5636951
Cell373-0,Group1,Batch1,5.5465884,-12.246757
Cell374-0,Group4,Batch1,3.4179757,0.0834457
Cell375-0,Group4,Batch1,3.7008529,1.0157737
Cell376-0,Group2,Batch1,-8.915713,-2.422745
Cell377-0,Group2,Batch1,-9.584571,-2.658462
Cell378-0,Group4,Batch1,5.5443788,-0.4891022
Cell379-0,Group3,Batch1,18.921404,1.4355558
Cell380-0,Group2,Batch1,-10.203537,-1.4759471
Cell381-0,Group4,Batch1,3.8591032,-2.1157475
Cell382-0,Group1,Batch1,5.810552,-11.394948
Cell383-0,Group3,Batch1,16.989729,0.9918787
Cell384-0,Group3,Batch1,18.638208,1.0825906
Cell385-0,Group4,Batch1,3.8407457,0.14645295
Cell386-0,Group2,Batch1,-8.5128,-2.5004656
Cell387-0,Group2,Batch1,-9.427404,-1.0323312
Cell388-0,Group4,Batch1,3.9143736,0.85495955
Cell389-0,Group4,Batch1,6.0247912,-0.7325028
Cell390-0,Group1,Batch1,6.4995675,-11.748787
Cell391-0,Group4,Batch1,4.363279,-1.4461353
Cell392-0,Group2,Batch1,-10.536133,-1.4438357
Cell393-0,Group2,Batch1,-10.263335,-0.6381785
Cell394-0,Group4,Batch1,2.747728,-1.5613822
Cell395-0,Group4,Batch1,4.359515,-0.25417286
Cell396-0,Group3,Batch1,18.517536,1.7820415
Cell397-0,Group4,Batch1,4.687661,-0.66412467
Cell398-0,Group4,Batch1,4.767931,-0.2369555
Cell399-0,Group2,Batch1,-9.492803,-0.70874524
Cell400-0,Group4,Batch1,3.5408375,-0.79861313
Cell401-0,Group3,Batch1,17.807901,0.6167383
Cell402-0,Group3,Batch1,18.328463,1.253555
Cell403-0,Group2,Batch1,-9.240851,-0.31564996
Cell404-0,Group2,Batch1,-10.542387,-2.6026216
Cell405-0,Group3,Batch1,19.041786,1.8061318
Cell406-0,Group4,Batch1,5.6352887,0.30943397
Cell407-0,Group2,Batch1,-9.224696,-0.522435
Cell408-0,Group2,Batch1,-9.346601,-1.4715317
Cell409-0,Group3,Batch1,18.103054,0.47247678
Cell410-0,Group4,Batch1,4.6616125,0.10562233
Cell411-0,Group2,Batch1,-10.561743,-2.5630813
Cell412-0,Group3,Batch1,17.761745,1.386124
Cell413-0,Group3,Batch1,17.890429,0.975743
Cell414-0,Group2,Batch1,-8.379478,-1.2251233
Cell415-0,Group3,Batch1,18.77989,0.920509
Cell416-0,Group2,Batch1,-9.316608,-2.1875622
Cell417-0,Group4,Batch1,5.132186,-1.1311071
Cell418-0,Group4,Batch1,5.8052044,-0.99266887
Cell419-0,Group3,Batch1,18.04985,2.6680565
Cell420-0,Group4,Batch1,4.1636558,-2.4592617
Cell421-0,Group3,Batch1,18.285124,2.1645064
Cell422-0,Group4,Batch1,4.167057,-1.2501584
Cell423-0,Group3,Batch1,17.636045,2.6273801
Cell424-0,Group2,Batch1,-10.301886,-1.6790985
Cell425-0,Group4,Batch1,3.2747989,-2.7240634
Cell426-0,Group2,Batch1,-9.898685,-1.1084036
Cell427-0,Group2,Batch1,-9.44004,-1.1925685
Cell428-0,Group3,Batch1,16.787296,2.1479814
Cell429-0,Group3,Batch1,18.364433,2.5551152
Cell430-0,Group1,Batch1,6.303349,-11.40462
Cell431-0,Group3,Batch1,18.657146,1.0832201
Cell432-0,Group4,Batch1,5.8668203,-0.21601003
Cell433-0,Group4,Batch1,5.0677743,-0.19423878
Cell434-0,Group4,Batch1,5.0161386,-1.4426112
Cell435-0,Group2,Batch1,-8.898687,-2.1422215
Cell436-0,Group3,Batch1,18.302818,1.2936321
Cell437-0,Group4,Batch1,4.028223,0.6062673
Cell438-0,Group2,Batch1,-7.6455297,-1.3115754
Cell439-0,Group1,Batch1,5.5775247,-11.755216
Cell440-0,Group3,Batch1,18.332256,1.6544993
Cell441-0,Group3,Batch1,18.042315,1.6900033
Cell442-0,Group3,Batch1,18.020935,1.7895689
Cell443-0,Group4,Batch1,4.5239477,-1.2191653
Cell444-0,Group4,Batch1,5.6185756,-0.33097196
Cell445-0,Group4,Batch1,3.2570517,-1.8826513
Cell446-0,Group3,Batch1,18.498669,2.954657
Cell447-0,Group2,Batch1,-9.698902,-2.445332
Cell448-0,Group4,Batch1,6.0520735,-0.95369464
Cell449-0,Group4,Batch1,4.4266515,-0.81405413
Cell450-0,Group3,Batch1,18.00393,2.3031273
Cell451-0,Group4,Batch1,4.6761312,0.59819394
Cell452-0,Group3,Batch1,18.079517,2.1519983
Cell453-0,Group2,Batch1,-7.8750734,-1.9024892
Cell454-0,Group2,Batch1,-9.742065,-2.5809855
Cell455-0,Group4,Batch1,4.314174,0.8405466
Cell456-0,Group3,Batch1,18.72205,2.3382807
Cell457-0,Group1,Batch1,5.238366,-12.178754
Cell458-0,Group4,Batch1,4.019489,0.25785947
Cell459-0,Group4,Batch1,4.3494816,-1.067063
Cell460-0,Group4,Batch1,3.37985,-0.087662436
Cell461-0,Group4,Batch1,4.8037252,-1.2244793
Cell462-0,Group4,Batch1,4.0101395,-1.0073414
Cell463-0,Group4,Batch1,2.794356,-0.87651515
Cell464-0,Group1,Batch1,5.8204365,-12.0349655
Cell465-0,Group4,Batch1,3.793179,-0.8294152
Cell466-0,Group3,Batch1,17.404902,1.6293143
Cell467-0,Group4,Batch1,4.3649325,-2.7368166
Cell468-0,Group4,Batch1,4.337105,-0.65461224
Cell469-0,Group4,Batch1,4.7118835,-0.31271014
Cell470-0,Group3,Batch1,18.921097,0.5080138
Cell471-0,Group3,Batch1,18.427742,2.2514725
Cell472-0,Group2,Batch1,-7.827325,-1.5289438
Cell473-0,Group3,Batch1,17.811577,3.0759072
Cell474-0,Group3,Batch1,18.950706,2.0184145
Cell475-0,Group3,Batch1,17.041822,1.8575171
Cell476-0,Group4,Batch1,4.4307504,-0.24527156
Cell477-0,Group4,Batch1,5.5768332,-2.2241242
Cell478-0,Group2,Batch1,-10.367168,-2.065735
Cell479-0,Group3,Batch1,16.94906,1.5382558
Cell480-0,Group4,Batch1,5.0160794,0.11635837
Cell481-0,Group4,Batch1,4.2579517,-0.60503286
Cell482-0,Group2,Batch1,-9.132635,-2.8391292
Cell483-0,Group3,Batch1,18.208858,0.6557026
Cell484-0,Group4,Batch1,4.9628997,-1.1089934
Cell485-0,Group4,Batch1,5.271006,0.88888603
Cell486-0,Group3,Batch1,16.45498,1.7058201
Cell487-0,Group3,Batch1,18.514996,1.238765
Cell488-0,Group4,Batch1,5.847282,-2.088733
Cell489-0,Group2,Batch1,-9.28186,-2.5400155
Cell490-0,Group3,Batch1,18.025753,0.13479123
Cell491-0,Group2,Batch1,-9.606267,-0.3706911
Cell492-0,Group4,Batch1,3.1727016,-0.49649253
Cell493-0,Group3,Batch1,16.940973,2.6010232
Cell494-0,Group1,Batch1,5.7645254,-11.336785
Cell495-0,Group3,Batch1,18.2745,1.9549752
Cell496-0,Group4,Batch1,5.0628424,-2.6204777
