CellID,Group,Batch,UMAP1,UMAP2
Cell300,Group4,Batch1,10.56648,0.76892585
Cell301,Group3,Batch1,3.6986992,13.26083
Cell302,Group4,Batch1,11.21279,0.6310954
Cell303,Group4,Batch1,12.133897,-0.17018366
Cell304,Group4,Batch1,12.206959,-1.5324391
Cell305,Group3,Batch1,3.968949,10.86243
Cell306,Group3,Batch1,4.104167,11.10476
Cell307,Group3,Batch1,3.5250292,12.108993
Cell308,Group4,Batch1,12.372395,-0.70194155
Cell309,Group4,Batch1,11.884744,0.20693871
Cell310,Group3,Batch1,5.57695,11.710231
Cell311,Group4,Batch1,11.877065,-1.7199707
Cell312,Group2,Batch1,-9.545443,-2.1473415
Cell313,Group2,Batch1,-10.069653,-2.478588
Cell314,Group3,Batch1,5.079468,12.217654
Cell315,Group3,Batch1,3.012009,11.915055
Cell316,Group4,Batch1,11.049113,-1.5044106
Cell317,Group4,Batch1,11.144124,1.1270443
Cell318,Group3,Batch1,5.4966073,12.508912
Cell319,Group4,Batch1,10.391711,-1.0890539
Cell320,Group2,Batch1,-7.720786,-1.9436738
Cell321,Group4,Batch1,9.050214,-0.54370224
Cell322,Group4,Batch1,11.8238735,0.16855459
Cell323,Group3,Batch1,4.520507,11.764242
Cell324,Group2,Batch1,-8.775077,-3.4932017
Cell325,Group2,Batch1,-7.54124,-2.0101185
Cell326,Group3,Batch1,3.587508,11.976741
Cell327,Group3,Batch1,4.1133475,10.338437
Cell328,Group2,Batch1,-9.472065,-2.9023914
Cell329,Group4,Batch1,9.64176,0.47522202
Cell330,Group4,Batch1,9.681404,-0.15175891
Cell331,Group2,Batch1,-6.7659726,-2.3652956
Cell332,Group4,Batch1,12.154306,-0.6929542
Cell333,Group2,Batch1,-9.826796,-3.0585446
Cell334,Group2,Batch1,-8.773304,-2.1952078
Cell335,Group2,Batch1,-8.477285,-3.2242162
Cell336,Group1,Batch1,2.855479,-8.064688
Cell337,Group4,Batch1,11.47317,0.035785645
Cell338,Group4,Batch1,12.828473,-0.56560755
Cell339,Group3,Batch1,3.7369714,12.324788
Cell340,Group4,Batch1,12.491757,-0.4688825
Cell341,Group2,Batch1,-9.158568,-3.9085753
Cell342,Group1,Batch1,2.6459541,-7.291629
Cell343,Group2,Batch1,-9.319583,-3.5136924
Cell344,Group2,Batch1,-7.757553,-2.0056283
Cell345,Group4,Batch1,9.919967,0.13973768
Cell346,Group4,Batch1,11.210766,0.14457963
Cell347,Group4,Batch1,11.975517,-1.2823089
Cell348,Group4,Batch1,9.294196,-0.33689526
Cell349,Group4,Batch1,11.76398,-0.82493746
Cell350,Group3,Batch1,3.4889035,12.689736
Cell351,Group2,Batch1,-9.163046,-1.4969146
Cell352,Group3,Batch1,5.201862,10.978056
Cell353,Group4,Batch1,9.855773,0.49871033
Cell354,Group4,Batch1,9.507725,-0.12844737
Cell355,Group4,Batch1,9.742376,-1.1761594
Cell356,Group2,Batch1,-8.5848875,-3.5768633
Cell357,Group2,Batch1,-9.910874,-3.1297994
Cell358,Group2,Batch1,-8.931163,-2.248399
Cell359,Group1,Batch1,3.1602561,-8.164155
Cell360,Group4,Batch1,10.627153,-2.1548579
Cell361,Group4,Batch1,11.740418,-0.03047432
Cell362,Group4,Batch1,12.142884,-0.50278044
Cell363,Group4,Batch1,10.97689,-0.43174
Cell364,Group3,Batch1,5.385062,11.034706
Cell365,Group4,Batch1,12.051813,0.5564892
Cell366,Group2,Batch1,-9.041267,-2.7921214
Cell367,Group4,Batch1,9.995985,-1.6988986
Cell368,Group4,Batch1,11.661001,0.31109887
Cell369,Group2,Batch1,-9.588913,-1.5641991
Cell370,Group2,Batch1,-7.3170133,-3.6842663
Cell371,Group4,Batch1,9.103889,-0.17367828
Cell372,Group4,Batch1,9.125067,-0.47589743
Cell373,Group1,Batch1,2.4827511,-8.152366
Cell374,Group4,Batch1,9.300352,0.5406952
Cell375,Group4,Batch1,9.582693,-0.9633269
Cell376,Group2,Batch1,-8.07728,-4.0662384
Cell377,Group2,Batch1,-8.665268,-1.8364987
Cell378,Group4,Batch1,10.177864,0.9519369
Cell379,Group3,Batch1,4.960078,11.677509
Cell380,Group2,Batch1,-8.673349,-1.4465954
Cell381,Group4,Batch1,11.124003,-2.2747116
Cell382,Group1,Batch1,3.2282286,-8.252846
Cell383,Group3,Batch1,3.7177749,13.365384
Cell384,Group3,Batch1,4.338572,10.458483
Cell385,Group4,Batch1,12.02345,-0.60497665
Cell386,Group2,Batch1,-7.231781,-2.88143
Cell387,Group2,Batch1,-8.399458,-1.1972528
Cell388,Group4,Batch1,12.344048,-1.5253826
Cell389,Group4,Batch1,10.644184,1.0421028
Cell390,Group1,Batch1,3.1414115,-7.4829903
Cell391,Group4,Batch1,12.474706,-0.79866916
Cell392,Group2,Batch1,-9.402798,-3.8085024
Cell393,Group2,Batch1,-9.632791,-2.2010899
Cell394,Group4,Batch1,12.239128,0.71599925
Cell395,Group4,Batch1,9.031209,-0.015651876
Cell396,Group3,Batch1,3.9351115,12.024108
Cell397,Group4,Batch1,11.589298,-1.0232096
Cell398,Group4,Batch1,11.868146,-1.2636304
Cell399,Group2,Batch1,-8.78008,-2.2117138
Cell400,Group4,Batch1,12.329653,-0.030271627
Cell401,Group3,Batch1,4.7854533,12.8887005
Cell402,Group3,Batch1,3.384327,11.644089
Cell403,Group2,Batch1,-8.17356,-2.4228048
Cell404,Group2,Batch1,-8.497904,-2.759624
Cell405,Group3,Batch1,3.1947653,11.803201
Cell406,Group4,Batch1,11.726808,-1.0411582
Cell407,Group2,Batch1,-8.487203,-2.1167996
Cell408,Group2,Batch1,-9.031183,-2.2576098
Cell409,Group3,Batch1,3.620223,12.961327
Cell410,Group4,Batch1,10.504666,-0.47461316
Cell411,Group2,Batch1,-9.408921,-2.5799594
Cell412,Group3,Batch1,4.5281305,10.298005
Cell413,Group3,Batch1,3.9776926,12.646311
Cell414,Group2,Batch1,-7.7184196,-1.0274158
Cell415,Group3,Batch1,3.822129,12.935893
Cell416,Group2,Batch1,-8.061978,-2.0724447
Cell417,Group4,Batch1,10.954395,-0.4818609
Cell418,Group4,Batch1,11.127002,-0.31886715
Cell419,Group3,Batch1,3.88619,10.97111
Cell420,Group4,Batch1,9.490578,-0.63306236
Cell421,Group3,Batch1,5.195543,11.593878
Cell422,Group4,Batch1,12.470862,-0.09497997
Cell423,Group3,Batch1,3.4769287,11.275738
Cell424,Group2,Batch1,-8.842591,-3.1024754
Cell425,Group4,Batch1,9.921857,0.9666247
Cell426,Group2,Batch1,-8.521289,-1.7820047
Cell427,Group2,Batch1,-7.331615,-2.3110824
Cell428,Group3,Batch1,4.700294,10.675885
Cell429,Group3,Batch1,5.2171144,10.780006
Cell430,Group1,Batch1,2.8835628,-7.8249364
Cell431,Group3,Batch1,3.9879568,12.135985
Cell432,Group4,Batch1,10.701158,-0.40272126
Cell433,Group4,Batch1,9.811544,-1.1967912
Cell434,Group4,Batch1,11.063661,0.8038903
Cell435,Group2,Batch1,-9.0749655,-3.2038474
Cell436,Group3,Batch1,3.819887,11.843255
Cell437,Group4,Batch1,11.075304,1.3538318
Cell438,Group2,Batch1,-6.871248,-2.3395207
Cell439,Group1,Batch1,3.4042027,-7.9768724
Cell440,Group3,Batch1,4.8035374,12.626111
Cell441,Group3,Batch1,5.6828985,10.855512
Cell442,Group3,Batch1,4.4942293,10.579064
Cell443,Group4,Batch1,9.432675,0.047302164
Cell444,Group4,Batch1,11.183483,-0.00793489
Cell445,Group4,Batch1,10.187265,-1.8625222
Cell446,Group3,Batch1,5.3878217,11.361361
Cell447,Group2,Batch1,-9.199063,-2.7542002
Cell448,Group4,Batch1,9.809202,-0.57506686
Cell449,Group4,Batch1,12.318921,-0.5552081
Cell450,Group3,Batch1,4.988456,11.164102
Cell451,Group4,Batch1,10.202642,0.22826748
Cell452,Group3,Batch1,4.760909,11.457321
Cell453,Group2,Batch1,-8.454902,-1.3074266
Cell454,Group2,Batch1,-9.831568,-3.1930208
Cell455,Group4,Batch1,11.150474,-1.3078333
Cell456,Group3,Batch1,3.9230392,11.419023
Cell457,Group1,Batch1,3.3539267,-8.112373
Cell458,Group4,Batch1,10.325298,-1.4280969
Cell459,Group4,Batch1,10.46664,-1.3608732
Cell460,Group4,Batch1,11.436156,-2.226096
Cell461,Group4,Batch1,12.1245365,-1.0579948
Cell462,Group4,Batch1,10.154942,-2.0260198
Cell463,Group4,Batch1,9.521385,0.17777109
Cell464,Group1,Batch1,3.2597604,-8.64999
Cell465,Group4,Batch1,12.212048,0.2519099
Cell466,Group3,Batch1,4.9836574,10.915986
Cell467,Group4,Batch1,10.44695,0.8399276
Cell468,Group4,Batch1,9.489167,0.6776793
Cell469,Group4,Batch1,11.720313,0.50928354
Cell470,Group3,Batch1,3.6499305,10.733884
Cell471,Group3,Batch1,5.5035906,12.108654
Cell472,Group2,Batch1,-8.956816,-2.4373624
Cell473,Group3,Batch1,5.8663297,11.4437475
Cell474,Group3,Batch1,3.5625556,11.262146
Cell475,Group3,Batch1,6.0529947,12.273644
Cell476,Group4,Batch1,11.641878,-1.7673197
Cell477,Group4,Batch1,10.064233,0.584825
Cell478,Group2,Batch1,-9.072857,-2.619989
Cell479,Group3,Batch1,4.922176,10.527972
Cell480,Group4,Batch1,9.550735,0.27559683
Cell481,Group4,Batch1,10.946988,-0.93300676
Cell482,Group2,Batch1,-7.9070835,-2.6439073
Cell483,Group3,Batch1,4.8844385,12.718705
Cell484,Group4,Batch1,11.862834,-1.2501019
Cell485,Group4,Batch1,11.064894,-2.3462427
Cell486,Group3,Batch1,5.865936,11.781424
Cell487,Group3,Batch1,3.8155797,11.514999
Cell488,Group4,Batch1,10.712009,1.4077923
Cell489,Group2,Batch1,-6.745412,-2.7943132
Cell490,Group3,Batch1,4.338141,10.422184
Cell491,Group2,Batch1,-8.728001,-3.1197336
Cell492,Group4,Batch1,12.286161,-1.1379081
Cell493,Group3,Batch1,4.2253013,12.549041
Cell494,Group1,Batch1,3.050257,-7.334575
Cell495,Group3,Batch1,5.727381,11.106702
Cell496,Group4,Batch1,9.466476,0.4392272
Cell497,Group2,Batch1,-9.5930605,-1.1314822
Cell498,Group2,Batch1,-7.892202,-3.930577
Cell499,Group4,Batch1,12.285394,-0.68651307
Cell500,Group2,Batch1,-8.042977,-3.248235
Cell501,Group2,Batch2,-7.89886,-3.2972727
Cell502,Group4,Batch2,11.955695,-0.2670417
Cell503,Group2,Batch2,-7.2349334,-2.857729
Cell504,Group4,Batch2,11.255827,-1.200833
Cell505,Group4,Batch2,10.867573,0.11076353
Cell506,Group2,Batch2,-8.581003,-1.0987213
Cell507,Group4,Batch2,10.358433,-1.3516853
Cell508,Group3,Batch2,4.6403074,12.489039
Cell509,Group3,Batch2,4.042254,11.146018
Cell510,Group4,Batch2,10.319857,0.13414882
Cell511,Group3,Batch2,4.658694,11.614389
Cell512,Group2,Batch2,-9.733344,-2.2678316
Cell513,Group4,Batch2,9.639609,-0.42459315
Cell514,Group4,Batch2,12.220107,-0.49117967
Cell515,Group2,Batch2,-7.060696,-2.966165
Cell516,Group2,Batch2,-8.041482,-3.8886592
Cell517,Group4,Batch2,10.233058,0.7427216
Cell518,Group2,Batch2,-8.633149,-2.2294896
Cell519,Group3,Batch2,3.2916791,11.96794
Cell520,Group4,Batch2,10.695202,-1.2568036
Cell521,Group4,Batch2,12.460275,-1.0914276
Cell522,Group4,Batch2,10.417237,-0.0005281275
Cell523,Group4,Batch2,10.792447,0.29882842
Cell524,Group2,Batch2,-7.906948,-2.3418803
Cell525,Group2,Batch2,-8.138291,-3.2427795
Cell526,Group3,Batch2,4.9525595,11.556353
Cell527,Group1,Batch2,3.0703456,-7.875095
Cell528,Group3,Batch2,4.034063,12.189413
Cell529,Group2,Batch2,-7.9849973,-2.6107225
Cell530,Group4,Batch2,11.49346,0.5112183
Cell531,Group3,Batch2,4.8650427,12.991823
Cell532,Group4,Batch2,9.808119,-0.20449884
Cell533,Group1,Batch2,3.3575978,-7.6241736
Cell534,Group4,Batch2,10.919947,-1.74019
Cell535,Group4,Batch2,11.798663,-1.2561466
Cell536,Group1,Batch2,3.2377205,-8.480413
Cell537,Group2,Batch2,-9.914566,-1.9343507
Cell538,Group3,Batch2,5.2613983,10.822529
Cell539,Group4,Batch2,11.181968,-1.1636021
Cell540,Group4,Batch2,9.370704,-1.335461
