CellID,Group,Batch,UMAP1,UMAP2
Cell92-0,Group4,Batch1,6.7856193,7.3566437
Cell93-0,Group4,Batch1,5.6054854,8.162985
Cell94-0,Group2,Batch1,-11.273309,3.9743602
Cell95-0,Group2,Batch1,-11.098764,5.4318614
Cell96-0,Group4,Batch1,4.164854,9.027926
Cell97-0,Group2,Batch1,-11.314609,5.004717
Cell98-0,Group3,Batch1,-2.5192363,-6.129902
Cell99-0,Group2,Batch1,-11.285174,5.6237855
Cell100-0,Group4,Batch1,5.8218637,5.8375826
Cell101-0,Group4,Batch1,6.2424135,7.8795195
Cell102-0,Group4,Batch1,5.878352,8.633834
Cell103-0,Group4,Batch1,5.847735,7.922945
Cell104-0,Group2,Batch1,-9.581339,5.37728
Cell105-0,Group2,Batch1,-9.304668,4.4592423
Cell106-0,Group4,Batch1,5.605496,8.927197
Cell107-0,Group4,Batch1,5.193537,6.4940476
Cell108-0,Group2,Batch1,-11.207853,4.025435
Cell109-0,Group3,Batch1,-3.6644378,-7.561583
Cell110-0,Group4,Batch1,3.64002,7.472346
Cell111-0,Group4,Batch1,6.182075,7.9736567
Cell112-0,Group3,Batch1,-1.20556,-6.679412
Cell113-0,Group2,Batch1,-11.268209,4.3604383
Cell114-0,Group1,Batch1,11.371323,-3.2465847
Cell115-0,Group2,Batch1,-9.088672,6.0565577
Cell116-0,Group2,Batch1,-9.177849,5.3049426
Cell117-0,Group2,Batch1,-9.2673435,5.8760047
Cell118-0,Group4,Batch1,3.9743304,7.1077175
Cell119-0,Group3,Batch1,-3.094038,-6.842695
Cell120-0,Group4,Batch1,6.714571,7.587101
Cell121-0,Group2,Batch1,-11.706007,5.8819838
Cell122-0,Group3,Batch1,-2.687504,-6.0330377
Cell123-0,Group2,Batch1,-8.935017,5.320129
Cell124-0,Group2,Batch1,-9.069596,5.1262283
Cell125-0,Group2,Batch1,-9.956283,5.800262
Cell126-0,Group4,Batch1,4.1963573,7.474273
Cell127-0,Group2,Batch1,-11.634536,5.5465784
Cell128-0,Group2,Batch1,-10.528937,3.618963
Cell129-0,Group3,Batch1,-3.4316447,-7.363859
Cell130-0,Group4,Batch1,5.8938594,5.894891
Cell131-0,Group2,Batch1,-11.8346195,4.5733185
Cell132-0,Group2,Batch1,-9.519359,5.7500143
Cell133-0,Group1,Batch1,11.238617,-3.4862988
Cell134-0,Group2,Batch1,-10.408546,6.8024197
Cell135-0,Group4,Batch1,3.8157063,7.5324755
Cell136-0,Group3,Batch1,-1.7795589,-8.337368
Cell137-0,Group4,Batch1,6.586579,7.6094804
Cell138-0,Group4,Batch1,4.712427,7.4816732
Cell139-0,Group4,Batch1,4.2855215,6.555501
Cell140-0,Group3,Batch1,-2.5459514,-6.5497613
Cell141-0,Group3,Batch1,-1.2026753,-7.067725
Cell142-0,Group3,Batch1,-1.838897,-8.559286
Cell143-0,Group4,Batch1,3.9958577,8.566439
Cell144-0,Group3,Batch1,-3.0712442,-8.154556
Cell145-0,Group4,Batch1,4.308479,6.5314174
Cell146-0,Group1,Batch1,11.249596,-4.118936
Cell147-0,Group4,Batch1,4.4615164,7.826334
Cell148-0,Group1,Batch1,11.294332,-3.7725632
Cell149-0,Group1,Batch1,11.210663,-3.5860043
Cell150-0,Group4,Batch1,5.2583804,7.98238
Cell151-0,Group4,Batch1,5.815362,6.985923
Cell152-0,Group2,Batch1,-11.065347,5.922378
Cell153-0,Group3,Batch1,-3.3193161,-8.111628
Cell154-0,Group2,Batch1,-10.883287,3.9845614
Cell155-0,Group2,Batch1,-9.264691,4.3007655
Cell156-0,Group1,Batch1,10.962357,-3.0503561
Cell157-0,Group1,Batch1,11.411932,-3.7001886
Cell158-0,Group4,Batch1,5.897514,7.9413404
Cell159-0,Group3,Batch1,-1.690235,-7.6922674
Cell160-0,Group2,Batch1,-11.729764,4.840532
Cell161-0,Group2,Batch1,-11.229931,4.2192283
Cell162-0,Group4,Batch1,4.199082,6.5797105
Cell163-0,Group2,Batch1,-10.272139,5.0184245
Cell164-0,Group3,Batch1,-2.433965,-7.1505923
Cell165-0,Group3,Batch1,-2.9002948,-8.560787
Cell166-0,Group1,Batch1,11.005255,-3.3059075
Cell167-0,Group2,Batch1,-10.674537,6.44835
Cell168-0,Group2,Batch1,-9.448654,5.81595
Cell169-0,Group4,Batch1,4.162556,8.702348
Cell170-0,Group2,Batch1,-10.270638,6.0335245
Cell171-0,Group3,Batch1,-1.3791924,-6.7513957
Cell172-0,Group3,Batch1,-1.913351,-7.3954663
Cell173-0,Group3,Batch1,-2.5218003,-8.062417
Cell174-0,Group3,Batch1,-1.7373017,-7.353686
Cell175-0,Group2,Batch1,-9.900085,4.814611
Cell176-0,Group3,Batch1,-2.0168192,-8.253242
Cell177-0,Group2,Batch1,-11.52571,6.22731
Cell178-0,Group2,Batch1,-8.989106,5.8659744
Cell179-0,Group4,Batch1,5.225548,8.762361
Cell180-0,Group4,Batch1,5.0740395,7.05359
Cell181-0,Group2,Batch1,-8.985383,5.800233
Cell182-0,Group4,Batch1,3.874715,8.845533
Cell183-0,Group3,Batch1,-1.2925853,-7.988307
Cell184-0,Group4,Batch1,5.499097,8.544611
Cell185-0,Group3,Batch1,-1.7813282,-7.2673817
Cell186-0,Group4,Batch1,5.097927,6.94613
Cell187-0,Group2,Batch1,-11.043657,6.049041
Cell188-0,Group3,Batch1,-3.3067918,-6.4300895
Cell189-0,Group2,Batch1,-11.50267,5.12006
Cell190-0,Group2,Batch1,-10.243777,5.1820035
Cell191-0,Group4,Batch1,6.773028,7.052377
Cell192-0,Group2,Batch1,-11.087417,6.519205
Cell193-0,Group2,Batch1,-10.913897,5.6031013
Cell194-0,Group4,Batch1,5.4872684,8.595385
Cell195-0,Group2,Batch1,-9.774175,3.5673413
Cell196-0,Group4,Batch1,4.9969,7.1959043
Cell197-0,Group2,Batch1,-11.19062,5.778885
Cell198-0,Group2,Batch1,-9.149548,5.1729374
Cell199-0,Group2,Batch1,-11.090514,6.487828
Cell200-0,Group3,Batch1,-1.4617821,-8.028203
Cell201-0,Group4,Batch1,3.7336898,7.6712337
Cell202-0,Group4,Batch1,3.8503401,7.138584
Cell203-0,Group2,Batch1,-10.778929,4.4592175
Cell204-0,Group3,Batch1,-1.3833499,-7.588822
Cell205-0,Group1,Batch1,11.402589,-2.908556
Cell206-0,Group2,Batch1,-10.173209,3.6726708
Cell207-0,Group4,Batch1,4.4009027,6.0735197
Cell208-0,Group3,Batch1,-2.6943836,-8.606387
Cell209-0,Group3,Batch1,-2.381557,-8.517789
Cell210-0,Group3,Batch1,-1.6714317,-8.649786
Cell211-0,Group4,Batch1,4.9631386,8.157851
Cell212-0,Group4,Batch1,5.029623,8.805228
Cell213-0,Group4,Batch1,5.4265227,7.7466016
Cell214-0,Group2,Batch1,-9.335754,6.1011405
Cell215-0,Group4,Batch1,3.685824,6.44763
Cell216-0,Group4,Batch1,4.1898727,6.1305094
Cell217-0,Group2,Batch1,-10.58573,4.296073
Cell218-0,Group2,Batch1,-11.853324,5.6081457
Cell219-0,Group4,Batch1,5.965294,7.9570427
Cell220-0,Group2,Batch1,-11.434918,5.705162
Cell221-0,Group4,Batch1,6.438131,6.3028326
Cell222-0,Group2,Batch1,-10.396019,5.2092586
Cell223-0,Group4,Batch1,5.9653487,8.693987
Cell224-0,Group4,Batch1,6.683372,8.042892
Cell225-0,Group3,Batch1,-3.6062422,-8.239577
Cell226-0,Group4,Batch1,5.223488,8.125416
Cell227-0,Group4,Batch1,3.637171,6.8885036
Cell228-0,Group3,Batch1,-1.6955198,-7.315343
Cell229-0,Group2,Batch1,-9.3669815,4.60061
Cell230-0,Group4,Batch1,5.6656184,7.1759214
Cell231-0,Group4,Batch1,6.6128583,7.3415275
Cell232-0,Group4,Batch1,3.718493,7.495491
Cell233-0,Group4,Batch1,5.484745,7.3731337
Cell234-0,Group4,Batch1,5.747285,6.770915
Cell235-0,Group3,Batch1,-2.2362769,-6.278058
Cell236-0,Group4,Batch1,5.367401,8.782996
Cell237-0,Group4,Batch1,5.187273,6.323511
Cell238-0,Group2,Batch1,-10.494988,3.766154
Cell239-0,Group4,Batch1,4.553927,8.464827
Cell240-0,Group2,Batch1,-10.91552,5.4445996
Cell241-0,Group2,Batch1,-10.447906,3.6856644
Cell242-0,Group2,Batch1,-10.48379,4.9119854
Cell243-0,Group3,Batch1,-3.3600676,-7.705191
Cell244-0,Group2,Batch1,-9.750631,5.9471273
Cell245-0,Group4,Batch1,4.7441807,8.742612
Cell246-0,Group3,Batch1,-2.4550924,-6.6162176
Cell247-0,Group4,Batch1,5.123398,7.226284
Cell248-0,Group4,Batch1,4.7454643,8.602875
Cell249-0,Group2,Batch1,-9.97524,4.846059
Cell250-0,Group4,Batch1,6.09213,8.7441
Cell251-0,Group4,Batch1,4.3722405,6.961628
Cell252-0,Group2,Batch1,-9.317668,5.30697
Cell253-0,Group4,Batch1,3.823279,6.477033
Cell254-0,Group2,Batch1,-10.004168,3.9503322
Cell255-0,Group4,Batch1,5.3457813,5.976131
Cell256-0,Group1,Batch1,10.376968,-2.9552383
Cell257-0,Group3,Batch1,-3.6063852,-7.3157487
Cell258-0,Group3,Batch1,-3.024118,-8.657547
Cell259-0,Group2,Batch1,-10.1129,5.752361
Cell260-0,Group2,Batch1,-10.262998,6.0436234
Cell261-0,Group2,Batch1,-9.199462,5.166827
Cell262-0,Group4,Batch1,6.5864916,6.965574
Cell263-0,Group1,Batch1,11.25565,-3.7592351
Cell264-0,Group4,Batch1,5.223438,6.5866
Cell265-0,Group2,Batch1,-10.126432,6.3451505
Cell266-0,Group2,Batch1,-11.645347,5.248713
Cell267-0,Group3,Batch1,-3.3614352,-6.7086396
Cell268-0,Group4,Batch1,4.178203,7.551622
Cell269-0,Group2,Batch1,-9.694133,4.015846
Cell270-0,Group3,Batch1,-2.5733316,-7.26857
Cell271-0,Group4,Batch1,4.8588314,5.941872
Cell272-0,Group4,Batch1,5.7218933,6.067628
Cell273-0,Group1,Batch1,10.448283,-3.7879763
Cell274-0,Group2,Batch1,-9.43973,5.3813634
Cell275-0,Group3,Batch1,-1.5756137,-7.453918
Cell276-0,Group2,Batch1,-9.620066,5.1393933
Cell277-0,Group3,Batch1,-1.4822099,-7.018381
Cell278-0,Group4,Batch1,4.128491,8.3555975
Cell279-0,Group2,Batch1,-9.825255,4.8663945
Cell280-0,Group4,Batch1,6.209114,7.064476
Cell281-0,Group3,Batch1,-3.0647018,-7.901745
Cell282-0,Group3,Batch1,-2.3534923,-6.3255363
Cell283-0,Group3,Batch1,-2.6992595,-8.464027
Cell284-0,Group4,Batch1,6.374665,7.272173
Cell285-0,Group3,Batch1,-2.2532275,-5.903847
Cell286-0,Group3,Batch1,-3.0475917,-6.8578987
Cell287-0,Group4,Batch1,3.8794587,6.65763
Cell288-0,Group4,Batch1,3.4849765,7.3494887
Cell289-0,Group2,Batch1,-9.301528,6.357096
Cell290-0,Group3,Batch1,-1.1232991,-7.338374
Cell291-0,Group2,Batch1,-10.005503,5.140858
Cell292-0,Group2,Batch1,-9.567105,6.635005
Cell293-0,Group4,Batch1,4.6359076,8.617509
Cell294-0,Group2,Batch1,-10.492199,4.165044
Cell295-0,Group3,Batch1,-1.8977193,-5.8359585
Cell296-0,Group3,Batch1,-3.0386932,-7.54131
Cell297-0,Group2,Batch1,-11.200187,5.697341
Cell298-0,Group2,Batch1,-11.627267,4.950893
Cell299-0,Group4,Batch1,4.575264,7.080451
Cell300-0,Group4,Batch1,4.799562,8.195378
Cell301-0,Group3,Batch1,-3.6985748,-7.2020826
Cell302-0,Group4,Batch1,5.3136344,8.9568405
Cell303-0,Group4,Batch1,3.5166306,7.645063
Cell304-0,Group4,Batch1,5.275863,7.259183
Cell305-0,Group3,Batch1,-3.1033566,-8.296935
Cell306-0,Group3,Batch1,-1.8785815,-8.189762
Cell307-0,Group3,Batch1,-1.692778,-6.8616753
Cell308-0,Group4,Batch1,3.584059,7.7419806
Cell309-0,Group4,Batch1,4.9419365,8.482786
Cell310-0,Group3,Batch1,-1.5764331,-7.852306
Cell311-0,Group4,Batch1,4.9115224,6.632371
Cell312-0,Group2,Batch1,-11.660946,5.7256675
Cell313-0,Group2,Batch1,-10.48115,4.6233444
Cell314-0,Group3,Batch1,-1.5426054,-6.824359
Cell315-0,Group3,Batch1,-1.729515,-7.352506
Cell316-0,Group4,Batch1,4.7262406,8.951048
Cell317-0,Group4,Batch1,3.8082647,6.8604655
Cell318-0,Group3,Batch1,-2.5190618,-6.4726353
Cell319-0,Group4,Batch1,4.5720816,7.1220646
Cell320-0,Group2,Batch1,-9.281602,6.12538
Cell321-0,Group4,Batch1,5.9748707,7.0091987
Cell322-0,Group4,Batch1,6.5651946,8.628644
Cell323-0,Group3,Batch1,-2.3669395,-8.404938
Cell324-0,Group2,Batch1,-10.220448,4.9745674
Cell325-0,Group2,Batch1,-9.442267,5.2903204
Cell326-0,Group3,Batch1,-1.5404932,-7.584622
Cell327-0,Group3,Batch1,-2.484821,-8.941574
Cell328-0,Group2,Batch1,-10.494085,4.3339624
Cell329-0,Group4,Batch1,5.5899487,8.92242
Cell330-0,Group4,Batch1,5.8512607,7.7139897
Cell331-0,Group2,Batch1,-10.245446,6.537187
Cell332-0,Group4,Batch1,5.4888783,7.543708
Cell333-0,Group2,Batch1,-10.229778,6.913945
Cell334-0,Group2,Batch1,-11.162329,5.092278
Cell335-0,Group2,Batch1,-9.048105,5.051134
Cell336-0,Group1,Batch1,11.0528555,-3.1086814
Cell337-0,Group4,Batch1,4.9392896,7.503153
Cell338-0,Group4,Batch1,4.4225545,7.8497953
Cell339-0,Group3,Batch1,-1.379907,-6.1090503
Cell340-0,Group4,Batch1,6.5492067,7.038414
Cell341-0,Group2,Batch1,-9.8619,3.7970939
Cell342-0,Group1,Batch1,11.042471,-3.0555592
Cell343-0,Group2,Batch1,-10.69783,4.1226044
Cell344-0,Group2,Batch1,-11.005962,5.1083074
Cell345-0,Group4,Batch1,6.543079,7.802973
Cell346-0,Group4,Batch1,5.2556734,7.2017612
Cell347-0,Group4,Batch1,6.8123155,7.720052
Cell348-0,Group4,Batch1,3.6239522,7.524696
Cell349-0,Group4,Batch1,5.515619,6.1880345
Cell350-0,Group3,Batch1,-2.7237449,-6.45725
Cell351-0,Group2,Batch1,-9.580181,5.1113834
Cell352-0,Group3,Batch1,-1.99239,-6.340264
Cell353-0,Group4,Batch1,5.146273,7.7259727
Cell354-0,Group4,Batch1,6.4594827,7.4897723
Cell355-0,Group4,Batch1,4.899659,7.6185236
Cell356-0,Group2,Batch1,-10.563391,5.455378
Cell357-0,Group2,Batch1,-10.245348,6.6636086
Cell358-0,Group2,Batch1,-10.41405,3.9065483
Cell359-0,Group1,Batch1,10.543425,-3.361632
Cell360-0,Group4,Batch1,4.7779455,8.710514
Cell361-0,Group4,Batch1,6.5432963,7.1773005
Cell362-0,Group4,Batch1,3.9484031,8.166147
Cell363-0,Group4,Batch1,6.3479204,8.752588
Cell364-0,Group3,Batch1,-1.8916551,-6.307266
Cell365-0,Group4,Batch1,5.4369583,8.97314
Cell366-0,Group2,Batch1,-10.519245,3.8907862
Cell367-0,Group4,Batch1,5.3047934,8.964738
Cell368-0,Group4,Batch1,5.2476892,6.843168
Cell369-0,Group2,Batch1,-9.824635,4.28122
Cell370-0,Group2,Batch1,-9.402674,4.0266814
Cell371-0,Group4,Batch1,5.160454,6.3709583
Cell372-0,Group4,Batch1,5.4828677,9.1551285
Cell373-0,Group1,Batch1,10.373135,-2.8431623
Cell374-0,Group4,Batch1,4.6403947,8.627364
Cell375-0,Group4,Batch1,6.775845,7.1434994
Cell376-0,Group2,Batch1,-9.832626,4.122557
Cell377-0,Group2,Batch1,-10.250224,5.487141
Cell378-0,Group4,Batch1,4.075126,8.97017
Cell379-0,Group3,Batch1,-2.0923104,-6.982023
Cell380-0,Group2,Batch1,-11.302003,5.69641
Cell381-0,Group4,Batch1,4.3946304,6.102892
Cell382-0,Group1,Batch1,10.856051,-3.2336547
Cell383-0,Group3,Batch1,-2.5706747,-8.513429
Cell384-0,Group3,Batch1,-1.4008397,-7.3719187
Cell385-0,Group4,Batch1,3.822629,7.87492
Cell386-0,Group2,Batch1,-10.013546,3.8121738
Cell387-0,Group2,Batch1,-9.9184475,5.6274858
Cell388-0,Group4,Batch1,4.632706,8.458893
Cell389-0,Group4,Batch1,6.0279293,8.96324
Cell390-0,Group1,Batch1,10.619989,-3.9793818
Cell391-0,Group4,Batch1,5.168725,6.556724
Cell392-0,Group2,Batch1,-10.718805,4.9095316
Cell393-0,Group2,Batch1,-11.689392,5.2672706
Cell394-0,Group4,Batch1,3.8519468,6.601503
Cell395-0,Group4,Batch1,5.8401365,9.124764
Cell396-0,Group3,Batch1,-1.4488648,-7.8803596
Cell397-0,Group4,Batch1,5.3368793,8.129627
Cell398-0,Group4,Batch1,5.688237,8.619129
Cell399-0,Group2,Batch1,-10.864541,6.247531
Cell400-0,Group4,Batch1,4.8751845,8.725913
Cell401-0,Group3,Batch1,-1.3097503,-6.470302
Cell402-0,Group3,Batch1,-2.9750223,-6.311466
Cell403-0,Group2,Batch1,-11.097582,6.023238
Cell404-0,Group2,Batch1,-10.937498,5.0445623
Cell405-0,Group3,Batch1,-2.8349571,-6.5497546
Cell406-0,Group4,Batch1,4.0377736,8.531279
Cell407-0,Group2,Batch1,-11.907679,5.6094375
Cell408-0,Group2,Batch1,-11.039435,5.8207955
Cell409-0,Group3,Batch1,-1.0710018,-7.61644
Cell410-0,Group4,Batch1,6.7076573,7.0723634
Cell411-0,Group2,Batch1,-11.101319,4.0806365
Cell412-0,Group3,Batch1,-1.890958,-8.660847
Cell413-0,Group3,Batch1,-3.6406245,-7.9868574
Cell414-0,Group2,Batch1,-9.768467,6.6409507
Cell415-0,Group3,Batch1,-1.8889406,-8.042367
Cell416-0,Group2,Batch1,-9.685335,6.0998516
Cell417-0,Group4,Batch1,4.599893,6.771028
Cell418-0,Group4,Batch1,4.883066,9.005936
Cell419-0,Group3,Batch1,-1.8422828,-7.232113
Cell420-0,Group4,Batch1,6.4151053,8.259373
Cell421-0,Group3,Batch1,-2.9540565,-7.313355
Cell422-0,Group4,Batch1,4.4472723,8.667398
Cell423-0,Group3,Batch1,-2.7011864,-8.148877
Cell424-0,Group2,Batch1,-10.806622,4.1650457
Cell425-0,Group4,Batch1,5.707827,5.915027
Cell426-0,Group2,Batch1,-10.937483,5.744815
Cell427-0,Group2,Batch1,-11.010928,5.0969067
Cell428-0,Group3,Batch1,-2.4511309,-8.514949
Cell429-0,Group3,Batch1,-3.005116,-6.5544205
Cell430-0,Group1,Batch1,11.16749,-3.2612927
Cell431-0,Group3,Batch1,-2.7619267,-5.9882574
Cell432-0,Group4,Batch1,5.9296184,8.384913
Cell433-0,Group4,Batch1,5.0038896,6.693049
Cell434-0,Group4,Batch1,4.526477,8.810965
Cell435-0,Group2,Batch1,-9.58518,6.2059107
Cell436-0,Group3,Batch1,-2.6017404,-6.0645566
Cell437-0,Group4,Batch1,5.045859,6.505873
Cell438-0,Group2,Batch1,-10.924365,5.325908
Cell439-0,Group1,Batch1,10.565057,-3.6331713
Cell440-0,Group3,Batch1,-1.5436403,-7.9116426
Cell441-0,Group3,Batch1,-1.3676953,-8.363645
Cell442-0,Group3,Batch1,-1.1369301,-8.415629
Cell443-0,Group4,Batch1,6.0440564,8.334633
Cell444-0,Group4,Batch1,5.1291223,7.5984626
Cell445-0,Group4,Batch1,4.92326,8.2464905
Cell446-0,Group3,Batch1,-2.8226953,-8.012703
Cell447-0,Group2,Batch1,-9.296237,4.274063
Cell448-0,Group4,Batch1,4.2530484,7.6245165
Cell449-0,Group4,Batch1,3.5987558,7.793805
Cell450-0,Group3,Batch1,-1.7010945,-8.777053
Cell451-0,Group4,Batch1,6.454255,7.347495
Cell452-0,Group3,Batch1,-1.4473121,-7.078094
Cell453-0,Group2,Batch1,-11.151702,4.788332
Cell454-0,Group2,Batch1,-10.791619,3.854053
Cell455-0,Group4,Batch1,5.5064173,5.825897
Cell456-0,Group3,Batch1,-3.1263766,-7.2122703
Cell457-0,Group1,Batch1,10.570278,-3.1632261
Cell458-0,Group4,Batch1,6.6418376,7.432237
Cell459-0,Group4,Batch1,5.2689495,5.59237
Cell460-0,Group4,Batch1,3.989524,7.327795
Cell461-0,Group4,Batch1,4.7264304,6.6976404
Cell462-0,Group4,Batch1,3.8496022,5.874528
Cell463-0,Group4,Batch1,4.158755,6.962217
Cell464-0,Group1,Batch1,11.468598,-3.9425921
Cell465-0,Group4,Batch1,6.2370057,8.184922
Cell466-0,Group3,Batch1,-1.6456206,-7.709303
Cell467-0,Group4,Batch1,6.6739407,7.673929
Cell468-0,Group4,Batch1,6.796236,8.107005
Cell469-0,Group4,Batch1,6.5054903,6.667054
Cell470-0,Group3,Batch1,-1.2980981,-6.5109553
Cell471-0,Group3,Batch1,-3.4320123,-7.453648
Cell472-0,Group2,Batch1,-11.595503,5.9161506
Cell473-0,Group3,Batch1,-1.8212997,-8.094872
Cell474-0,Group3,Batch1,-1.6384825,-7.367241
Cell475-0,Group3,Batch1,-2.5913432,-8.288936
Cell476-0,Group4,Batch1,5.7794557,7.7389007
Cell477-0,Group4,Batch1,6.6141253,6.436686
Cell478-0,Group2,Batch1,-9.167865,5.9402585
Cell479-0,Group3,Batch1,-3.125399,-6.8222733
Cell480-0,Group4,Batch1,4.5740147,6.802906
Cell481-0,Group4,Batch1,6.233696,6.1248035
Cell482-0,Group2,Batch1,-9.36874,5.6790066
Cell483-0,Group3,Batch1,-2.701269,-6.1680617
Cell484-0,Group4,Batch1,3.6471927,8.448083
Cell485-0,Group4,Batch1,6.7153955,7.600959
Cell486-0,Group3,Batch1,-1.8660309,-6.0265703
Cell487-0,Group3,Batch1,-1.6429311,-6.4393716
Cell488-0,Group4,Batch1,3.3800561,8.2812395
Cell489-0,Group2,Batch1,-10.809524,5.975346
Cell490-0,Group3,Batch1,-2.6964679,-7.876197
Cell491-0,Group2,Batch1,-10.692769,5.2835937
Cell492-0,Group4,Batch1,5.7222867,7.716191
Cell493-0,Group3,Batch1,-2.5914028,-7.842918
Cell494-0,Group1,Batch1,10.612364,-3.7296598
Cell495-0,Group3,Batch1,-2.6026082,-8.477584
Cell496-0,Group4,Batch1,4.454481,5.927245
Cell497-0,Group2,Batch1,-11.053265,4.678178
Cell498-0,Group2,Batch1,-11.368536,5.1190467
Cell499-0,Group4,Batch1,4.561439,8.387163
Cell500-0,Group2,Batch1,-9.963323,5.0189424
Cell501-1,Group2,Batch2,-10.4911585,6.489813
Cell502-1,Group4,Batch2,5.0183825,8.604148
Cell503-1,Group2,Batch2,-10.017752,3.94369
