,Group,Batch,UMAP1,UMAP2
Cell166,Group1,Batch1,-3.8616242,-2.751554
Cell167,Group2,Batch1,-12.18338,2.022941
Cell168,Group2,Batch1,-12.688879,1.5963814
Cell169,Group4,Batch1,4.932877,-0.83984387
Cell170,Group2,Batch1,-13.301822,0.18852048
Cell171,Group3,Batch1,0.9216652,11.176083
Cell172,Group3,Batch1,-1.0954828,11.920932
Cell173,Group3,Batch1,-1.4930129,12.489544
Cell174,Group3,Batch1,-0.19427384,10.656741
Cell175,Group2,Batch1,-12.972455,0.8108765
Cell176,Group3,Batch1,-0.3106748,12.812276
Cell177,Group2,Batch1,-13.659192,1.6371604
Cell178,Group2,Batch1,-12.27135,2.0375347
Cell179,Group4,Batch1,7.5960913,-0.4056503
Cell180,Group4,Batch1,7.2632103,1.7924628
Cell181,Group2,Batch1,-10.907395,0.25088915
Cell182,Group4,Batch1,7.249647,0.7854167
Cell183,Group3,Batch1,-1.005039,12.145022
Cell184,Group4,Batch1,6.2747774,-1.1006927
Cell185,Group3,Batch1,-0.502761,11.929853
Cell186,Group4,Batch1,6.774133,-0.5791071
Cell187,Group2,Batch1,-13.547842,1.5085692
Cell188,Group3,Batch1,1.3777045,12.344621
Cell189,Group2,Batch1,-11.748655,1.3851396
Cell190,Group2,Batch1,-13.69942,0.58175194
Cell191,Group4,Batch1,6.7813272,-2.0193558
Cell192,Group2,Batch1,-11.917592,-0.076850876
Cell193,Group2,Batch1,-11.850764,0.57215375
Cell194,Group4,Batch1,7.8043494,0.80598325
Cell195,Group2,Batch1,-11.042307,0.77594024
Cell196,Group4,Batch1,7.0060296,-1.6536965
Cell197,Group2,Batch1,-12.921598,-1.0457913
Cell198,Group2,Batch1,-10.999752,-0.022645272
Cell199,Group2,Batch1,-12.875986,-1.2390934
Cell200,Group3,Batch1,0.68248445,11.546311
Cell201,Group4,Batch1,8.055521,-0.5128196
Cell202,Group4,Batch1,6.8418593,-0.87779474
Cell203,Group2,Batch1,-11.524456,-0.38476434
Cell204,Group3,Batch1,1.2666019,11.778662
Cell205,Group1,Batch1,-3.3711965,-3.5939572
Cell206,Group2,Batch1,-12.34807,1.021595
Cell207,Group4,Batch1,6.568605,0.98952
Cell208,Group3,Batch1,-0.003119977,13.271581
Cell209,Group3,Batch1,-1.1662154,12.129653
Cell210,Group3,Batch1,1.0517719,12.534726
Cell211,Group4,Batch1,6.557813,-1.1850823
Cell212,Group4,Batch1,6.5725455,1.7550123
Cell213,Group4,Batch1,6.0775294,-1.4021457
Cell214,Group2,Batch1,-11.455383,-0.13915236
Cell215,Group4,Batch1,6.939367,0.052605327
Cell216,Group4,Batch1,6.5498543,0.5655815
Cell217,Group2,Batch1,-11.365566,1.1505227
Cell218,Group2,Batch1,-13.429168,2.1706197
Cell219,Group4,Batch1,8.289871,-0.2194055
Cell220,Group2,Batch1,-11.915377,-0.09688555
Cell221,Group4,Batch1,5.587333,0.8383528
Cell222,Group2,Batch1,-11.66369,1.5873721
Cell223,Group4,Batch1,6.0795918,0.4830027
Cell224,Group4,Batch1,5.3471293,-1.5989149
Cell225,Group3,Batch1,-0.48287737,11.201466
Cell226,Group4,Batch1,6.548696,0.1193046
Cell227,Group4,Batch1,7.7161584,0.8724761
Cell228,Group3,Batch1,0.19166018,13.043973
Cell229,Group2,Batch1,-11.125671,1.0516328
Cell230,Group4,Batch1,6.1406465,-1.130465
Cell231,Group4,Batch1,5.6535583,-0.53070223
Cell232,Group4,Batch1,6.791163,-1.1100609
Cell233,Group4,Batch1,7.759304,-0.45955446
Cell234,Group4,Batch1,5.9704704,1.4406421
Cell235,Group3,Batch1,0.3590159,11.743006
Cell236,Group4,Batch1,6.4281716,1.4491239
Cell237,Group4,Batch1,7.1013513,-0.7945547
Cell238,Group2,Batch1,-12.055178,1.9941348
Cell239,Group4,Batch1,7.803887,-0.6172278
Cell240,Group2,Batch1,-11.772969,1.7321151
Cell241,Group2,Batch1,-11.768502,-0.16283806
Cell242,Group2,Batch1,-12.158061,-0.30203724
Cell243,Group3,Batch1,-0.08373416,13.336602
Cell244,Group2,Batch1,-12.217449,1.4354656
Cell245,Group4,Batch1,5.934877,0.4271406
Cell246,Group3,Batch1,-1.1891348,13.179832
Cell247,Group4,Batch1,7.942549,0.9000233
Cell248,Group4,Batch1,6.931761,-0.059774086
Cell249,Group2,Batch1,-14.315597,0.16400337
Cell250,Group4,Batch1,6.7761874,-0.87525636
Cell251,Group4,Batch1,5.148855,-1.3796631
Cell252,Group2,Batch1,-11.309899,1.2843149
Cell253,Group4,Batch1,7.502626,1.0400052
Cell254,Group2,Batch1,-13.429492,-0.39819485
Cell255,Group4,Batch1,5.895479,-1.0495244
Cell256,Group1,Batch1,-3.9645276,-3.0669734
Cell257,Group3,Batch1,0.26018804,11.788921
Cell258,Group3,Batch1,-0.6930112,10.531832
Cell259,Group2,Batch1,-11.635365,-0.044912864
Cell260,Group2,Batch1,-14.097347,0.29984257
Cell261,Group2,Batch1,-12.477896,0.20317222
Cell262,Group4,Batch1,5.623595,0.007263649
Cell263,Group1,Batch1,-3.6148703,-3.284263
Cell264,Group4,Batch1,7.3403783,1.634054
Cell265,Group2,Batch1,-12.80811,-0.49586302
Cell266,Group2,Batch1,-11.436287,0.4600471
Cell267,Group3,Batch1,-0.59677947,10.5679
Cell268,Group4,Batch1,7.3381677,-1.3863852
Cell269,Group2,Batch1,-12.437687,0.32808948
Cell270,Group3,Batch1,-1.0837098,12.477803
Cell271,Group4,Batch1,7.508296,-0.68125045
Cell272,Group4,Batch1,6.8257675,-0.6740178
Cell273,Group1,Batch1,-3.5891054,-2.605367
Cell274,Group2,Batch1,-13.2435055,1.390004
Cell275,Group3,Batch1,-1.4035224,12.382596
Cell276,Group2,Batch1,-13.468156,-0.5274774
Cell277,Group3,Batch1,-1.3442794,12.351868
Cell278,Group4,Batch1,7.222592,-1.2857362
Cell279,Group2,Batch1,-12.524399,-1.2057133
Cell280,Group4,Batch1,7.5127006,1.3263383
Cell281,Group3,Batch1,-0.60118085,12.638483
Cell282,Group3,Batch1,-0.71355784,12.43856
Cell283,Group3,Batch1,0.22968441,13.199966
Cell284,Group4,Batch1,6.6397996,-0.98832345
Cell285,Group3,Batch1,1.309449,11.518553
Cell286,Group3,Batch1,-0.7549265,12.721665
Cell287,Group4,Batch1,6.678682,1.3187524
Cell288,Group4,Batch1,7.321821,-1.5069442
Cell289,Group2,Batch1,-13.636238,0.79292154
Cell290,Group3,Batch1,0.14580853,12.0029745
Cell291,Group2,Batch1,-12.954728,0.6945905
Cell292,Group2,Batch1,-12.674774,1.7128999
Cell293,Group4,Batch1,7.1528783,0.04488965
Cell294,Group2,Batch1,-12.970547,-0.047663096
Cell295,Group3,Batch1,-0.37689868,11.992868
Cell296,Group3,Batch1,-0.9804011,12.286322
Cell297,Group2,Batch1,-14.248626,0.88044804
Cell298,Group2,Batch1,-13.091058,0.5124221
Cell299,Group4,Batch1,8.168445,0.030409722
Cell300,Group4,Batch1,5.2448287,-0.7362797
Cell301,Group3,Batch1,1.0741613,12.801918
Cell302,Group4,Batch1,8.116661,-0.6685972
Cell303,Group4,Batch1,6.7511706,-2.0970078
Cell304,Group4,Batch1,6.4280753,-0.766797
Cell305,Group3,Batch1,-0.81382596,13.09179
Cell306,Group3,Batch1,-0.6182793,11.202803
Cell307,Group3,Batch1,-0.13134298,11.946842
Cell308,Group4,Batch1,7.1289177,-0.8696538
Cell309,Group4,Batch1,6.7506814,-0.5829665
Cell310,Group3,Batch1,-0.8473114,11.721539
Cell311,Group4,Batch1,6.1277423,-1.2354296
Cell312,Group2,Batch1,-11.286761,1.7891679
Cell313,Group2,Batch1,-13.145727,2.073303
Cell314,Group3,Batch1,-0.09670341,12.429262
Cell315,Group3,Batch1,0.46893314,13.276703
Cell316,Group4,Batch1,5.7102084,0.25126272
Cell317,Group4,Batch1,6.718944,1.039853
Cell318,Group3,Batch1,0.12747976,12.392755
Cell319,Group4,Batch1,5.5373845,-0.2795393
Cell320,Group2,Batch1,-13.731058,1.2149318
Cell321,Group4,Batch1,6.936943,0.5237282
Cell322,Group4,Batch1,7.1498694,-1.2976688
Cell323,Group3,Batch1,-0.37668,12.30883
Cell324,Group2,Batch1,-11.574655,1.5751895
Cell325,Group2,Batch1,-14.092235,0.9272184
Cell326,Group3,Batch1,0.11015216,10.759151
Cell327,Group3,Batch1,-1.7472584,11.5556135
Cell328,Group2,Batch1,-11.734226,1.4670551
Cell329,Group4,Batch1,5.1358056,-0.33820763
Cell330,Group4,Batch1,6.721148,1.6175236
Cell331,Group2,Batch1,-13.763294,-0.71377087
Cell332,Group4,Batch1,8.335664,-0.4102894
Cell333,Group2,Batch1,-12.351431,-0.81701726
Cell334,Group2,Batch1,-13.006471,0.55018824
Cell335,Group2,Batch1,-13.822724,-0.012035695
Cell336,Group1,Batch1,-3.710576,-2.4318893
Cell337,Group4,Batch1,6.695829,-0.16870727
Cell338,Group4,Batch1,7.7630606,-0.82845825
Cell339,Group3,Batch1,0.57256836,11.577058
Cell340,Group4,Batch1,7.6592073,-0.59123266
Cell341,Group2,Batch1,-12.065034,-0.6209972
Cell342,Group1,Batch1,-4.0456314,-3.4307864
Cell343,Group2,Batch1,-11.62823,0.69932026
Cell344,Group2,Batch1,-12.10884,-0.8492397
Cell345,Group4,Batch1,6.2319274,-1.7401282
Cell346,Group4,Batch1,6.556026,0.8603078
Cell347,Group4,Batch1,5.809726,-1.0331016
Cell348,Group4,Batch1,6.0273232,-0.43261734
Cell349,Group4,Batch1,5.948765,-0.29178676
Cell350,Group3,Batch1,0.6867679,12.918926
Cell351,Group2,Batch1,-11.545432,0.39214718
Cell352,Group3,Batch1,-0.14259416,11.658739
Cell353,Group4,Batch1,5.9077663,0.49359384
Cell354,Group4,Batch1,6.038799,0.4682431
Cell355,Group4,Batch1,6.5982776,0.9186876
Cell356,Group2,Batch1,-11.905564,0.6476267
Cell357,Group2,Batch1,-12.232227,0.4174874
Cell358,Group2,Batch1,-12.010284,0.6247255
Cell359,Group1,Batch1,-3.6214767,-2.2762394
Cell360,Group4,Batch1,7.48082,1.2017037
Cell361,Group4,Batch1,7.0594068,-1.390436
Cell362,Group4,Batch1,6.7750945,-0.31861123
Cell363,Group4,Batch1,5.429508,-0.2716579
Cell364,Group3,Batch1,-0.9813306,12.413962
Cell365,Group4,Batch1,8.434271,-0.18967916
Cell366,Group2,Batch1,-10.975667,0.58542085
Cell367,Group4,Batch1,5.4918027,0.3006409
Cell368,Group4,Batch1,6.7687283,-0.9065213
Cell369,Group2,Batch1,-11.59611,1.0832787
Cell370,Group2,Batch1,-11.96841,-1.0291799
Cell371,Group4,Batch1,5.201677,0.1481639
Cell372,Group4,Batch1,6.9331193,1.8666978
Cell373,Group1,Batch1,-4.02257,-3.2231102
Cell374,Group4,Batch1,4.7734075,0.27962252
Cell375,Group4,Batch1,5.481234,-1.5902405
Cell376,Group2,Batch1,-13.147363,-0.4677756
Cell377,Group2,Batch1,-12.606317,-0.23029839
Cell378,Group4,Batch1,4.9865236,-0.16664732
Cell379,Group3,Batch1,-0.33263475,10.961673
Cell380,Group2,Batch1,-11.217526,-0.13759519
Cell381,Group4,Batch1,5.7422075,0.9650867
Cell382,Group1,Batch1,-2.929239,-2.7886586
Cell383,Group3,Batch1,0.9752559,12.593089
Cell384,Group3,Batch1,-1.4212035,11.005036
Cell385,Group4,Batch1,7.8892922,-1.1979018
Cell386,Group2,Batch1,-13.679606,1.239312
Cell387,Group2,Batch1,-12.283549,1.6297706
Cell388,Group4,Batch1,7.57777,-0.40922707
Cell389,Group4,Batch1,4.986435,0.84072775
Cell390,Group1,Batch1,-2.9571242,-3.0678692
Cell391,Group4,Batch1,8.16208,0.03971049
Cell392,Group2,Batch1,-12.886667,-0.11928571
Cell393,Group2,Batch1,-11.910965,0.4525528
Cell394,Group4,Batch1,8.17043,-0.9325529
Cell395,Group4,Batch1,6.1328907,0.8080898
Cell396,Group3,Batch1,0.1625315,11.599219
Cell397,Group4,Batch1,6.287046,-0.99561816
Cell398,Group4,Batch1,6.405351,0.10232443
Cell399,Group2,Batch1,-13.281821,1.8105525
Cell400,Group4,Batch1,8.033657,-0.8031777
Cell401,Group3,Batch1,0.54522896,11.4266615
Cell402,Group3,Batch1,0.42131305,11.995779
Cell403,Group2,Batch1,-12.210342,2.1131523
Cell404,Group2,Batch1,-11.688478,-0.3297089
Cell405,Group3,Batch1,0.36903748,11.519909
Cell406,Group4,Batch1,7.563789,-0.7548031
Cell407,Group2,Batch1,-12.815823,1.691409
Cell408,Group2,Batch1,-12.30735,0.060200408
Cell409,Group3,Batch1,1.024306,12.54165
Cell410,Group4,Batch1,5.490783,-0.737194
Cell411,Group2,Batch1,-11.409855,0.25403824
Cell412,Group3,Batch1,-1.6892982,11.391475
Cell413,Group3,Batch1,1.0700086,12.220724
Cell414,Group2,Batch1,-14.012519,0.18519318
Cell415,Group3,Batch1,0.7958307,11.407531
Cell416,Group2,Batch1,-13.651218,0.08230633
Cell417,Group4,Batch1,6.232255,-0.81603575
Cell418,Group4,Batch1,6.1385965,-0.003308757
Cell419,Group3,Batch1,-0.69098836,10.93351
Cell420,Group4,Batch1,6.333871,1.6607655
Cell421,Group3,Batch1,-0.5099512,11.236582
Cell422,Group4,Batch1,7.72744,-1.1176019
Cell423,Group3,Batch1,-0.370562,12.2005205
Cell424,Group2,Batch1,-11.543072,-0.009803466
Cell425,Group4,Batch1,8.143174,0.62703884
Cell426,Group2,Batch1,-12.49838,2.1329093
Cell427,Group2,Batch1,-13.798216,0.012853156
Cell428,Group3,Batch1,-0.79967326,11.85345
Cell429,Group3,Batch1,-1.4422863,11.445829
Cell430,Group1,Batch1,-3.404659,-2.896105
Cell431,Group3,Batch1,-0.05234021,10.57511
Cell432,Group4,Batch1,6.5963893,0.40165296
Cell433,Group4,Batch1,7.408169,1.3591461
Cell434,Group4,Batch1,5.9150896,-0.86470485
Cell435,Group2,Batch1,-12.550709,0.17353937
Cell436,Group3,Batch1,-0.46167657,11.113621
Cell437,Group4,Batch1,6.2566266,0.11246253
Cell438,Group2,Batch1,-14.138596,-0.22330132
Cell439,Group1,Batch1,-3.3758898,-2.5898988
Cell440,Group3,Batch1,0.47641915,10.92388
Cell441,Group3,Batch1,-1.5072203,11.245203
Cell442,Group3,Batch1,-0.8562889,12.202907
Cell443,Group4,Batch1,6.438885,1.0923091
Cell444,Group4,Batch1,7.7922783,0.112410404
Cell445,Group4,Batch1,6.566683,1.7753685
Cell446,Group3,Batch1,-1.2274939,10.684157
Cell447,Group2,Batch1,-12.340282,0.048842043
Cell448,Group4,Batch1,5.235415,0.6357738
Cell449,Group4,Batch1,7.4894595,-0.4879981
Cell450,Group3,Batch1,-1.0669729,11.68111
Cell451,Group4,Batch1,7.137193,0.013014431
Cell452,Group3,Batch1,-0.5588717,11.608636
Cell453,Group2,Batch1,-13.5321455,1.4249585
Cell454,Group2,Batch1,-13.268389,0.72730863
Cell455,Group4,Batch1,7.2965784,-1.2415348
Cell456,Group3,Batch1,-0.5172426,11.066186
Cell457,Group1,Batch1,-3.3105614,-2.2805395
Cell458,Group4,Batch1,8.256807,0.028924765
Cell459,Group4,Batch1,6.529594,1.415962
Cell460,Group4,Batch1,8.473007,-0.5107614
Cell461,Group4,Batch1,7.323561,-0.6065497
Cell462,Group4,Batch1,7.751906,1.4354929
Cell463,Group4,Batch1,6.822213,0.24907975
Cell464,Group1,Batch1,-2.8347247,-2.866621
Cell465,Group4,Batch1,6.4411125,-1.0081964
Cell466,Group3,Batch1,-0.1741825,11.996225
Cell467,Group4,Batch1,7.767382,0.9042506
Cell468,Group4,Batch1,5.978984,-0.39512172
Cell469,Group4,Batch1,5.735176,-0.5397542
Cell470,Group3,Batch1,-0.752118,10.639607
Cell471,Group3,Batch1,-1.5766584,11.970084
Cell472,Group2,Batch1,-11.987693,-0.8076736
Cell473,Group3,Batch1,-1.4673489,11.176457
Cell474,Group3,Batch1,-0.42756072,13.133397
Cell475,Group3,Batch1,-0.8306298,11.908376
Cell476,Group4,Batch1,5.9503646,-0.9746575
Cell477,Group4,Batch1,5.6844873,1.2065483
Cell478,Group2,Batch1,-11.503324,-0.15515317
Cell479,Group3,Batch1,-0.61251795,11.840679
Cell480,Group4,Batch1,6.4309516,0.29492965
Cell481,Group4,Batch1,7.509976,0.67644745
Cell482,Group2,Batch1,-13.561115,0.79262227
Cell483,Group3,Batch1,0.809701,11.061448
Cell484,Group4,Batch1,7.3042326,0.39731675
Cell485,Group4,Batch1,5.181565,-1.0200977
Cell486,Group3,Batch1,-0.6580502,13.255491
Cell487,Group3,Batch1,-0.35773003,10.769848
Cell488,Group4,Batch1,4.6544557,-0.12231703
Cell489,Group2,Batch1,-12.973805,-1.1291617
Cell490,Group3,Batch1,-0.73361576,12.070572
Cell491,Group2,Batch1,-12.704726,-0.5127798
Cell492,Group4,Batch1,6.764992,-0.948524
Cell493,Group3,Batch1,-0.37100363,13.225325
Cell494,Group1,Batch1,-3.8066518,-3.0189931
Cell495,Group3,Batch1,-1.7650331,12.025207
Cell496,Group4,Batch1,5.7407265,1.1093743
Cell497,Group2,Batch1,-10.929817,0.9151795
Cell498,Group2,Batch1,-12.808536,0.25985643
Cell499,Group4,Batch1,7.797626,-0.04963228
Cell500,Group2,Batch1,-12.062232,-0.039013896
Cell501,Group2,Batch2,-13.407564,-0.29856238
Cell502,Group4,Batch2,7.7571235,-1.6704531
Cell503,Group2,Batch2,-13.00892,0.7536177
Cell504,Group4,Batch2,6.070978,-0.35792264
Cell505,Group4,Batch2,7.05803,-1.0379025
Cell506,Group2,Batch2,-11.172166,-0.75658596
Cell507,Group4,Batch2,6.3381715,0.49616498
Cell508,Group3,Batch2,0.10016608,12.212312
Cell509,Group3,Batch2,-1.2912278,12.399891
Cell510,Group4,Batch2,6.6749067,1.2818851
Cell511,Group3,Batch2,-0.5046246,11.845503
Cell512,Group2,Batch2,-12.104278,-0.21227068
Cell513,Group4,Batch2,4.862163,0.19333163
Cell514,Group4,Batch2,7.112095,-0.84742975
Cell515,Group2,Batch2,-13.406412,0.4715221
Cell516,Group2,Batch2,-11.712903,0.66210675
Cell517,Group4,Batch2,7.9787345,0.013366679
Cell518,Group2,Batch2,-12.5890875,0.2802367
Cell519,Group3,Batch2,0.52649176,11.099427
Cell520,Group4,Batch2,5.4513903,0.43062854
Cell521,Group4,Batch2,7.4356995,-0.92719406
Cell522,Group4,Batch2,6.74462,1.057256
Cell523,Group4,Batch2,6.0349545,0.026237447
Cell524,Group2,Batch2,-13.175228,0.23783123
Cell525,Group2,Batch2,-13.33299,-0.5326811
Cell526,Group3,Batch2,-1.0724397,12.851926
Cell527,Group1,Batch2,-3.6351411,-3.3486276
Cell528,Group3,Batch2,-0.2735197,13.490653
Cell529,Group2,Batch2,-12.253068,-1.234596
Cell530,Group4,Batch2,7.1751833,-0.26064613
Cell531,Group3,Batch2,-0.23527706,11.416917
Cell532,Group4,Batch2,5.6861424,-0.9746482
Cell533,Group1,Batch2,-3.0063915,-3.2668934
Cell534,Group4,Batch2,5.2293954,-0.68451
Cell535,Group4,Batch2,6.5954804,0.67442524
