,Group,Batch,UMAP1,UMAP2
Cell49,Group4,Batch1,8.767904,-1.1180828
Cell50,Group4,Batch1,9.952698,-1.9248751
Cell51,Group2,Batch1,-8.24128,0.6575867
Cell52,Group3,Batch1,-0.58947873,11.360379
Cell53,Group3,Batch1,0.91474384,11.566249
Cell54,Group2,Batch1,-9.417259,0.12785833
Cell55,Group2,Batch1,-7.3630466,-2.2494102
Cell56,Group2,Batch1,-6.8746796,0.07891832
Cell57,Group4,Batch1,10.909676,-2.9831753
Cell58,Group2,Batch1,-8.540367,-0.22394966
Cell59,Group4,Batch1,9.57777,-2.7124634
Cell60,Group3,Batch1,0.93152124,11.687875
Cell61,Group3,Batch1,0.9101056,10.599672
Cell62,Group2,Batch1,-9.739268,-1.6989735
Cell63,Group2,Batch1,-6.909088,-1.2971514
Cell64,Group4,Batch1,10.306107,-1.0760499
Cell65,Group4,Batch1,10.414701,-1.9781712
Cell66,Group4,Batch1,8.24745,-2.0201516
Cell67,Group4,Batch1,10.041177,-0.85399634
Cell68,Group1,Batch1,-2.2694466,-11.17095
Cell69,Group4,Batch1,9.913077,-0.57600254
Cell70,Group2,Batch1,-8.945433,-0.14288098
Cell71,Group3,Batch1,-0.07513979,10.739893
Cell72,Group2,Batch1,-7.9829297,-2.2667272
Cell73,Group4,Batch1,9.244351,-1.9628701
Cell74,Group2,Batch1,-9.106633,-0.044327356
Cell75,Group3,Batch1,-0.9697873,11.723026
Cell76,Group2,Batch1,-7.430102,-1.712622
Cell77,Group3,Batch1,-0.31699163,12.19554
Cell78,Group3,Batch1,-0.6052171,11.13165
Cell79,Group3,Batch1,0.53484493,10.933293
Cell80,Group2,Batch1,-6.83528,-1.5213168
Cell81,Group4,Batch1,9.702581,-1.7578833
Cell82,Group2,Batch1,-8.485848,-2.1555758
Cell83,Group2,Batch1,-7.0061665,-0.9245941
Cell84,Group3,Batch1,-0.5257691,10.6807165
Cell85,Group2,Batch1,-9.288165,-1.7975626
Cell86,Group4,Batch1,9.897919,-3.4120238
Cell87,Group3,Batch1,0.6721431,12.386858
Cell88,Group4,Batch1,9.67542,-3.4321048
Cell89,Group4,Batch1,8.117494,-1.8602582
Cell90,Group4,Batch1,10.234096,-3.0144053
Cell91,Group4,Batch1,11.1728945,-2.3254282
Cell92,Group4,Batch1,8.906862,-0.737486
Cell93,Group4,Batch1,10.395013,-3.0695558
Cell94,Group2,Batch1,-7.043049,-1.958464
Cell95,Group2,Batch1,-9.114649,-1.506017
Cell96,Group4,Batch1,8.745517,-4.0223727
Cell97,Group2,Batch1,-8.190433,-1.1748707
Cell98,Group3,Batch1,-0.21830006,12.803366
Cell99,Group2,Batch1,-6.744368,-0.090010785
Cell100,Group4,Batch1,9.147823,-2.8422692
Cell101,Group4,Batch1,9.928116,-4.0696864
Cell102,Group4,Batch1,9.8749075,-3.7179105
Cell103,Group4,Batch1,8.069525,-3.1913338
Cell104,Group2,Batch1,-9.769348,-1.0862151
Cell105,Group2,Batch1,-9.299562,-0.8553886
Cell106,Group4,Batch1,9.689205,-3.432914
Cell107,Group4,Batch1,8.092655,-1.3167274
Cell108,Group2,Batch1,-7.635056,0.7293217
Cell109,Group3,Batch1,0.644383,10.332096
Cell110,Group4,Batch1,10.798934,-1.7254914
Cell111,Group4,Batch1,11.03431,-2.2427573
Cell112,Group3,Batch1,0.29589027,11.926642
Cell113,Group2,Batch1,-7.8190155,-1.3629125
Cell114,Group1,Batch1,-1.9602007,-11.000952
Cell115,Group2,Batch1,-9.19988,-1.1430786
Cell116,Group2,Batch1,-8.984917,-0.10677052
Cell117,Group2,Batch1,-7.8279276,-2.1766732
Cell118,Group4,Batch1,9.1374235,-1.3465686
Cell119,Group3,Batch1,1.5302019,11.062336
Cell120,Group4,Batch1,8.246501,-1.9843616
Cell121,Group2,Batch1,-9.774522,-1.2645826
Cell122,Group3,Batch1,1.8277571,11.310946
Cell123,Group2,Batch1,-9.773284,-1.9767447
Cell124,Group2,Batch1,-8.314535,-2.125579
Cell125,Group2,Batch1,-8.403329,0.871164
Cell126,Group4,Batch1,9.967886,-3.7728174
Cell127,Group2,Batch1,-8.95934,-1.4051632
Cell128,Group2,Batch1,-9.304397,-0.08794752
Cell129,Group3,Batch1,-0.13109179,11.719605
Cell130,Group4,Batch1,7.5862327,-3.0922382
Cell131,Group2,Batch1,-7.5837693,-0.13231976
Cell132,Group2,Batch1,-6.6752286,-0.05927934
Cell133,Group1,Batch1,-2.3780274,-12.068137
Cell134,Group2,Batch1,-8.312222,-0.68194586
Cell135,Group4,Batch1,7.613514,-2.4554718
Cell136,Group3,Batch1,0.944714,11.591871
Cell137,Group4,Batch1,9.19088,-1.1036984
Cell138,Group4,Batch1,10.839492,-2.2437625
Cell139,Group4,Batch1,8.798612,-0.59907615
Cell140,Group3,Batch1,0.7060469,13.329467
Cell141,Group3,Batch1,0.34790152,11.548737
Cell142,Group3,Batch1,-0.22286126,10.705604
Cell143,Group4,Batch1,8.130042,-1.7577013
Cell144,Group3,Batch1,1.117832,10.729815
Cell145,Group4,Batch1,11.00388,-1.8580098
Cell146,Group1,Batch1,-2.4947934,-10.716352
Cell147,Group4,Batch1,11.045856,-2.376782
Cell148,Group1,Batch1,-2.2952142,-10.779857
Cell149,Group1,Batch1,-2.7292564,-11.583346
Cell150,Group4,Batch1,10.9759865,-3.0796468
Cell151,Group4,Batch1,9.722337,-3.56683
Cell152,Group2,Batch1,-9.489277,-1.1453187
Cell153,Group3,Batch1,-0.16929448,11.115321
Cell154,Group2,Batch1,-7.645323,-0.7523838
Cell155,Group2,Batch1,-8.325232,-0.011747183
Cell156,Group1,Batch1,-1.7711957,-10.917774
Cell157,Group1,Batch1,-1.9308159,-12.031443
Cell158,Group4,Batch1,9.794695,-1.5317092
Cell159,Group3,Batch1,-0.571373,11.2554245
Cell160,Group2,Batch1,-7.502535,-1.6508157
Cell161,Group2,Batch1,-7.7732663,-1.8534479
Cell162,Group4,Batch1,8.9915085,-3.1154866
Cell163,Group2,Batch1,-9.307235,-0.9856469
Cell164,Group3,Batch1,1.4747741,11.562112
Cell165,Group3,Batch1,1.2040606,11.29512
Cell166,Group1,Batch1,-2.1129715,-11.68185
Cell167,Group2,Batch1,-8.053273,-0.8338938
Cell168,Group2,Batch1,-9.249884,0.011045042
Cell169,Group4,Batch1,10.61966,-3.3821104
Cell170,Group2,Batch1,-8.713714,-0.7929931
Cell171,Group3,Batch1,-0.9023349,12.608444
Cell172,Group3,Batch1,1.000433,10.859654
Cell173,Group3,Batch1,-0.51193863,11.229505
Cell174,Group3,Batch1,0.088819236,10.798406
Cell175,Group2,Batch1,-9.323566,-0.20815982
Cell176,Group3,Batch1,0.09761481,11.926397
Cell177,Group2,Batch1,-7.661217,0.21920136
Cell178,Group2,Batch1,-9.294117,-1.5267242
Cell179,Group4,Batch1,10.6559725,-2.0260568
Cell180,Group4,Batch1,7.724521,-1.3584
Cell181,Group2,Batch1,-9.528697,-1.2187725
Cell182,Group4,Batch1,9.011947,-2.715049
Cell183,Group3,Batch1,1.2031041,11.625309
Cell184,Group4,Batch1,9.767256,-3.3758879
Cell185,Group3,Batch1,-0.4187127,12.000532
Cell186,Group4,Batch1,8.363858,-2.3829181
Cell187,Group2,Batch1,-8.390413,-0.64909613
Cell188,Group3,Batch1,0.6574589,13.474095
Cell189,Group2,Batch1,-7.219892,-1.3132634
Cell190,Group2,Batch1,-7.0704985,-0.16231029
Cell191,Group4,Batch1,8.469319,-3.6773963
Cell192,Group2,Batch1,-9.324185,-0.6662035
Cell193,Group2,Batch1,-7.18851,-1.6422607
Cell194,Group4,Batch1,8.462482,-2.0987935
Cell195,Group2,Batch1,-7.88887,0.38988996
Cell196,Group4,Batch1,10.280183,-2.9417822
Cell197,Group2,Batch1,-9.5440645,-0.108595945
Cell198,Group2,Batch1,-9.703459,-1.6354777
Cell199,Group2,Batch1,-8.317648,0.19267747
Cell200,Group3,Batch1,-0.55039406,12.590102
Cell201,Group4,Batch1,11.03473,-1.5233126
Cell202,Group4,Batch1,10.462106,-1.3152223
Cell203,Group2,Batch1,-9.0783,-1.5721467
Cell204,Group3,Batch1,1.9415866,12.475816
Cell205,Group1,Batch1,-1.8885767,-11.196749
Cell206,Group2,Batch1,-8.545722,-0.87744576
Cell207,Group4,Batch1,7.8046384,-3.6219883
Cell208,Group3,Batch1,0.26153088,13.120447
Cell209,Group3,Batch1,0.38202035,10.504674
Cell210,Group3,Batch1,-0.38046706,13.109468
Cell211,Group4,Batch1,9.668575,-3.046373
Cell212,Group4,Batch1,7.3969536,-2.394837
Cell213,Group4,Batch1,9.776533,-3.4878879
Cell214,Group2,Batch1,-9.485741,-1.4169978
Cell215,Group4,Batch1,8.86206,-1.101676
Cell216,Group4,Batch1,8.814054,-1.5254272
Cell217,Group2,Batch1,-6.9889812,-1.3140951
Cell218,Group2,Batch1,-6.894562,-1.7352144
Cell219,Group4,Batch1,9.896256,-0.77007264
Cell220,Group2,Batch1,-8.809717,-0.86374074
Cell221,Group4,Batch1,8.748496,-2.4592996
Cell222,Group2,Batch1,-9.173844,-0.58583987
Cell223,Group4,Batch1,9.615851,-1.8811287
Cell224,Group4,Batch1,8.791691,-3.4992535
Cell225,Group3,Batch1,0.058706578,10.549565
Cell226,Group4,Batch1,10.911749,-3.2373788
Cell227,Group4,Batch1,8.161853,-3.1479642
Cell228,Group3,Batch1,-0.3299396,11.576476
Cell229,Group2,Batch1,-8.129204,-0.4554996
Cell230,Group4,Batch1,10.641243,-3.4193206
Cell231,Group4,Batch1,9.086979,-3.4309566
Cell232,Group4,Batch1,8.49659,-3.496164
Cell233,Group4,Batch1,10.707438,-2.0147011
Cell234,Group4,Batch1,8.023579,-3.5171747
Cell235,Group3,Batch1,1.4954077,12.313765
Cell236,Group4,Batch1,7.64603,-2.6587958
Cell237,Group4,Batch1,8.739451,-1.1272513
Cell238,Group2,Batch1,-7.069479,-1.8473684
Cell239,Group4,Batch1,8.962369,-0.59865475
Cell240,Group2,Batch1,-8.514099,-0.82105726
Cell241,Group2,Batch1,-6.6170297,-0.30791742
Cell242,Group2,Batch1,-8.002688,-1.3865402
Cell243,Group3,Batch1,0.5915528,12.850247
Cell244,Group2,Batch1,-8.732032,-1.8023244
Cell245,Group4,Batch1,8.827293,-3.6725914
Cell246,Group3,Batch1,0.33250025,12.133316
Cell247,Group4,Batch1,8.647654,-1.3924335
Cell248,Group4,Batch1,9.80399,-1.9316158
Cell249,Group2,Batch1,-8.615438,-1.2958587
Cell250,Group4,Batch1,10.969799,-2.2456274
Cell251,Group4,Batch1,10.01516,-3.8153987
Cell252,Group2,Batch1,-7.7546773,-1.2672359
Cell253,Group4,Batch1,8.444406,-1.5412197
Cell254,Group2,Batch1,-8.736618,0.3838436
Cell255,Group4,Batch1,9.195524,-1.8395348
Cell256,Group1,Batch1,-2.6321812,-11.463446
Cell257,Group3,Batch1,0.82262945,12.944989
Cell258,Group3,Batch1,1.0427771,10.8727045
Cell259,Group2,Batch1,-9.279532,-1.9447247
Cell260,Group2,Batch1,-8.030289,-1.565386
Cell261,Group2,Batch1,-8.205216,-2.020548
Cell262,Group4,Batch1,9.354998,-4.0095396
Cell263,Group1,Batch1,-1.7690026,-11.064144
Cell264,Group4,Batch1,7.392676,-1.8947345
Cell265,Group2,Batch1,-8.525389,-0.068693124
Cell266,Group2,Batch1,-7.8248253,-1.1018614
Cell267,Group3,Batch1,0.19929992,10.589827
Cell268,Group4,Batch1,10.290762,-1.9974496
Cell269,Group2,Batch1,-8.485136,-1.5333096
Cell270,Group3,Batch1,1.2560897,11.087483
Cell271,Group4,Batch1,8.61431,-1.7317238
Cell272,Group4,Batch1,10.301819,-2.065795
Cell273,Group1,Batch1,-2.1038947,-11.886115
Cell274,Group2,Batch1,-8.207753,-2.392134
Cell275,Group3,Batch1,0.5078335,11.402797
Cell276,Group2,Batch1,-8.707354,0.31770715
Cell277,Group3,Batch1,0.36058763,10.713304
Cell278,Group4,Batch1,8.589187,-1.2915215
Cell279,Group2,Batch1,-6.91153,0.07001247
Cell280,Group4,Batch1,8.878575,-1.7573824
Cell281,Group3,Batch1,0.8203051,12.263402
Cell282,Group3,Batch1,1.2412877,12.527964
Cell283,Group3,Batch1,0.4906736,12.610062
Cell284,Group4,Batch1,9.734623,-3.7667089
Cell285,Group3,Batch1,0.7266908,13.081465
Cell286,Group3,Batch1,0.80472,10.357781
Cell287,Group4,Batch1,10.142684,-3.0907104
Cell288,Group4,Batch1,10.810127,-2.3040323
Cell289,Group2,Batch1,-8.795427,-2.1561704
Cell290,Group3,Batch1,-0.14098309,12.247631
Cell291,Group2,Batch1,-7.47127,-0.7258974
Cell292,Group2,Batch1,-7.3075404,-1.4731098
Cell293,Group4,Batch1,8.209357,-1.9472697
Cell294,Group2,Batch1,-7.756501,-0.27605852
Cell295,Group3,Batch1,1.3763596,11.831687
Cell296,Group3,Batch1,1.7355912,11.3281145
Cell297,Group2,Batch1,-7.0766006,-0.5951108
Cell298,Group2,Batch1,-7.489772,-1.2115488
Cell299,Group4,Batch1,9.114813,-1.0503259
Cell300,Group4,Batch1,9.738906,-2.0791774
Cell301,Group3,Batch1,0.51347524,13.381238
Cell302,Group4,Batch1,10.894886,-2.039739
Cell303,Group4,Batch1,10.646755,-3.3409889
Cell304,Group4,Batch1,10.135564,-0.8758308
Cell305,Group3,Batch1,1.1096541,11.397867
Cell306,Group3,Batch1,0.16862969,10.907019
Cell307,Group3,Batch1,0.97474957,11.739338
Cell308,Group4,Batch1,9.868734,-2.2067716
Cell309,Group4,Batch1,9.133778,-2.0967252
Cell310,Group3,Batch1,1.2856328,10.887703
Cell311,Group4,Batch1,10.71112,-2.8598666
Cell312,Group2,Batch1,-6.657171,-0.9940692
Cell313,Group2,Batch1,-7.424999,-2.3025904
Cell314,Group3,Batch1,0.32804623,10.294126
Cell315,Group3,Batch1,0.4701514,13.344783
Cell316,Group4,Batch1,9.914925,-2.9429798
Cell317,Group4,Batch1,7.8530626,-2.0677547
Cell318,Group3,Batch1,-0.027639512,10.421812
Cell319,Group4,Batch1,8.8951025,-2.9732518
Cell320,Group2,Batch1,-8.087107,0.117512435
Cell321,Group4,Batch1,7.6167874,-3.0847833
Cell322,Group4,Batch1,10.139718,-2.8031082
Cell323,Group3,Batch1,0.3955418,11.999631
Cell324,Group2,Batch1,-7.944781,-0.6819005
Cell325,Group2,Batch1,-8.050992,-0.4367939
Cell326,Group3,Batch1,1.076301,11.43503
Cell327,Group3,Batch1,-0.6284362,10.67931
Cell328,Group2,Batch1,-9.207988,-1.0699666
Cell329,Group4,Batch1,8.21584,-1.6270984
Cell330,Group4,Batch1,7.6101847,-1.5242658
Cell331,Group2,Batch1,-8.543048,0.925639
Cell332,Group4,Batch1,10.212096,-1.2486266
Cell333,Group2,Batch1,-8.504253,-1.9794793
Cell334,Group2,Batch1,-8.013058,-1.8226098
Cell335,Group2,Batch1,-7.5714664,-0.40067515
Cell336,Group1,Batch1,-2.712835,-11.700631
Cell337,Group4,Batch1,10.706593,-2.6086543
Cell338,Group4,Batch1,8.299312,-1.496975
Cell339,Group3,Batch1,0.5111609,12.476183
Cell340,Group4,Batch1,11.132643,-1.6811463
Cell341,Group2,Batch1,-7.732696,-1.5455178
Cell342,Group1,Batch1,-1.3738436,-11.135725
Cell343,Group2,Batch1,-7.791495,-1.3045913
Cell344,Group2,Batch1,-9.017708,-0.16637987
Cell345,Group4,Batch1,10.1518545,-3.404785
Cell346,Group4,Batch1,8.888451,-2.4003997
Cell347,Group4,Batch1,11.018499,-2.2113993
Cell348,Group4,Batch1,8.552832,-3.831348
Cell349,Group4,Batch1,10.254625,-3.5703833
Cell350,Group3,Batch1,0.88516766,13.229173
Cell351,Group2,Batch1,-9.142823,-1.8410262
Cell352,Group3,Batch1,0.20740987,10.892925
Cell353,Group4,Batch1,9.18953,-3.325588
Cell354,Group4,Batch1,8.93547,-2.3823812
Cell355,Group4,Batch1,7.903064,-3.0390973
Cell356,Group2,Batch1,-7.721459,-1.0519137
Cell357,Group2,Batch1,-8.744528,-1.3715243
Cell358,Group2,Batch1,-7.695438,-1.24651
Cell359,Group1,Batch1,-2.7723353,-11.630593
Cell360,Group4,Batch1,8.127088,-1.3684155
Cell361,Group4,Batch1,9.306841,-2.7771964
Cell362,Group4,Batch1,9.535227,-1.8971119
Cell363,Group4,Batch1,8.537194,-3.837387
Cell364,Group3,Batch1,1.4599261,10.849728
Cell365,Group4,Batch1,9.824791,-0.8360843
Cell366,Group2,Batch1,-9.777541,-0.92115057
Cell367,Group4,Batch1,9.628528,-3.8719497
Cell368,Group4,Batch1,10.830958,-2.237628
Cell369,Group2,Batch1,-9.305801,-1.5323727
Cell370,Group2,Batch1,-7.215235,0.55270964
Cell371,Group4,Batch1,9.108878,-2.948236
Cell372,Group4,Batch1,7.476658,-2.0971985
Cell373,Group1,Batch1,-1.8919896,-10.8891945
Cell374,Group4,Batch1,10.002777,-3.969341
Cell375,Group4,Batch1,9.7189245,-4.2456684
Cell376,Group2,Batch1,-7.491169,-0.5072467
Cell377,Group2,Batch1,-8.880699,-0.9157459
Cell378,Group4,Batch1,8.054432,-3.3368795
Cell379,Group3,Batch1,-0.40015128,11.183489
Cell380,Group2,Batch1,-9.211743,-0.5161939
Cell381,Group4,Batch1,9.423894,-2.0199258
Cell382,Group1,Batch1,-2.486615,-10.672817
Cell383,Group3,Batch1,0.62819874,12.776034
Cell384,Group3,Batch1,-0.36436492,10.680406
Cell385,Group4,Batch1,9.280496,-0.91458553
Cell386,Group2,Batch1,-7.607549,0.34972736
Cell387,Group2,Batch1,-9.48135,-0.1843023
Cell388,Group4,Batch1,10.543866,-2.1260529
Cell389,Group4,Batch1,7.790426,-2.8024118
Cell390,Group1,Batch1,-1.8406073,-11.705539
Cell391,Group4,Batch1,11.061456,-1.3618832
Cell392,Group2,Batch1,-8.195671,-1.5257862
Cell393,Group2,Batch1,-9.517422,-0.9709673
Cell394,Group4,Batch1,9.670992,-0.7298436
Cell395,Group4,Batch1,9.831731,-4.1798954
Cell396,Group3,Batch1,-0.17743492,12.097854
Cell397,Group4,Batch1,10.976351,-2.7447615
Cell398,Group4,Batch1,9.203075,-1.0869355
Cell399,Group2,Batch1,-7.032729,-1.5397406
Cell400,Group4,Batch1,10.480394,-1.9045157
Cell401,Group3,Batch1,1.0899742,12.563067
Cell402,Group3,Batch1,-0.101550885,12.262628
Cell403,Group2,Batch1,-8.534647,0.8485822
Cell404,Group2,Batch1,-9.014657,-0.21801305
Cell405,Group3,Batch1,0.77401507,12.331116
Cell406,Group4,Batch1,9.553195,-1.442538
Cell407,Group2,Batch1,-7.2099967,-0.9616279
Cell408,Group2,Batch1,-7.608838,-1.9131387
Cell409,Group3,Batch1,0.79514307,13.022684
Cell410,Group4,Batch1,10.00365,-1.9960212
Cell411,Group2,Batch1,-9.226784,-0.66525906
Cell412,Group3,Batch1,0.0905156,10.800734
Cell413,Group3,Batch1,0.273139,12.907309
Cell414,Group2,Batch1,-7.58246,-1.06141
Cell415,Group3,Batch1,-0.80962247,12.87984
Cell416,Group2,Batch1,-8.182183,-1.3445886
Cell417,Group4,Batch1,9.762921,-2.9144652
Cell418,Group4,Batch1,9.847102,-2.5248563
Cell419,Group3,Batch1,0.03410118,11.757447
Cell420,Group4,Batch1,7.283475,-2.7792873
Cell421,Group3,Batch1,-0.13730414,11.221437
Cell422,Group4,Batch1,10.840953,-1.5189017
Cell423,Group3,Batch1,1.7880676,11.6964445
Cell424,Group2,Batch1,-8.90106,-0.49121287
Cell425,Group4,Batch1,8.157818,-1.0599982
Cell426,Group2,Batch1,-8.262838,-0.08226369
Cell427,Group2,Batch1,-8.43633,0.25777382
Cell428,Group3,Batch1,1.3205032,11.145065
Cell429,Group3,Batch1,0.78342843,10.5070095
Cell430,Group1,Batch1,-2.3885927,-11.741762
Cell431,Group3,Batch1,0.1704206,11.835749
Cell432,Group4,Batch1,10.057515,-3.6329114
Cell433,Group4,Batch1,8.0321865,-1.055326
Cell434,Group4,Batch1,10.515887,-3.1305304
Cell435,Group2,Batch1,-8.143382,-1.717108
Cell436,Group3,Batch1,0.5206393,11.681481
Cell437,Group4,Batch1,8.383151,-1.6625892
Cell438,Group2,Batch1,-8.656998,0.6513575
Cell439,Group1,Batch1,-2.499342,-11.685049
Cell440,Group3,Batch1,0.9003597,11.0780115
Cell441,Group3,Batch1,0.10222087,10.19167
Cell442,Group3,Batch1,-0.6100872,11.932944
Cell443,Group4,Batch1,7.8876033,-2.696141
Cell444,Group4,Batch1,9.72197,-1.3202522
Cell445,Group4,Batch1,8.170489,-1.1306512
Cell446,Group3,Batch1,0.5352358,10.952227
Cell447,Group2,Batch1,-8.181656,-1.6806451
Cell448,Group4,Batch1,10.307525,-3.062011
Cell449,Group4,Batch1,10.516753,-1.5330862
Cell450,Group3,Batch1,0.75060177,10.764224
Cell451,Group4,Batch1,10.324186,-1.4225614
Cell452,Group3,Batch1,0.7575809,11.063224
Cell453,Group2,Batch1,-7.44674,-2.0041203
Cell454,Group2,Batch1,-7.306703,-1.7280748
Cell455,Group4,Batch1,8.858539,-2.3703268
Cell456,Group3,Batch1,-0.49491984,11.993359
Cell457,Group1,Batch1,-1.5678562,-11.248593
Cell458,Group4,Batch1,7.9968967,-0.9157542
Cell459,Group4,Batch1,8.605153,-2.44088
Cell460,Group4,Batch1,9.841066,-1.211155
Cell461,Group4,Batch1,10.986505,-2.451089
Cell462,Group4,Batch1,9.077652,-1.7470449
Cell463,Group4,Batch1,8.658999,-2.2331567
Cell464,Group1,Batch1,-2.364542,-10.842527
Cell465,Group4,Batch1,11.019312,-2.8843915
Cell466,Group3,Batch1,0.48075625,10.65875
Cell467,Group4,Batch1,8.339367,-1.730124
Cell468,Group4,Batch1,8.395326,-2.9515162
Cell469,Group4,Batch1,9.261985,-2.5374303
Cell470,Group3,Batch1,-0.99133277,11.714542
Cell471,Group3,Batch1,0.27039212,10.590629
Cell472,Group2,Batch1,-8.809391,-0.22313611
Cell473,Group3,Batch1,0.79777646,10.319797
Cell474,Group3,Batch1,1.4943467,11.997177
Cell475,Group3,Batch1,1.0703106,10.616813
Cell476,Group4,Batch1,11.140621,-2.7402124
Cell477,Group4,Batch1,7.8420005,-2.0899425
Cell478,Group2,Batch1,-8.894765,-1.3707314
Cell479,Group3,Batch1,0.9900965,11.2706995
Cell480,Group4,Batch1,9.263098,-2.146291
Cell481,Group4,Batch1,10.252681,-1.4926423
Cell482,Group2,Batch1,-7.84459,-0.2273136
Cell483,Group3,Batch1,1.3837768,12.210176
Cell484,Group4,Batch1,9.563279,-3.5787604
Cell485,Group4,Batch1,9.644909,-3.8193517
Cell486,Group3,Batch1,1.4416717,10.63143
Cell487,Group3,Batch1,-0.783171,11.497999
Cell488,Group4,Batch1,7.6692305,-2.0021641
Cell489,Group2,Batch1,-7.8466134,0.53232145
Cell490,Group3,Batch1,-0.9672976,11.431225
Cell491,Group2,Batch1,-8.0362015,-1.7234716
Cell492,Group4,Batch1,10.049041,-3.0879974
Cell493,Group3,Batch1,0.3970064,12.094663
Cell494,Group1,Batch1,-1.8109252,-11.389345
Cell495,Group3,Batch1,0.67182845,10.269136
Cell496,Group4,Batch1,10.126313,-2.5588903
Cell497,Group2,Batch1,-9.51484,-2.0429287
Cell498,Group2,Batch1,-7.315397,-0.12387558
Cell499,Group4,Batch1,10.425271,-1.3726698
Cell500,Group2,Batch1,-8.460748,0.19401287
Cell501,Group2,Batch2,-7.012619,-1.0119305
Cell502,Group4,Batch2,9.955443,-0.9465959
Cell503,Group2,Batch2,-7.3182564,-0.10741433
Cell504,Group4,Batch2,9.895425,-2.2740602
Cell505,Group4,Batch2,9.892662,-3.452711
Cell506,Group2,Batch2,-9.931688,-0.35424557
Cell507,Group4,Batch2,7.942288,-3.592559
Cell508,Group3,Batch2,1.2007202,12.132591
Cell509,Group3,Batch2,-0.044031784,11.794307
Cell510,Group4,Batch2,9.057689,-3.4844513
Cell511,Group3,Batch2,1.007807,11.256136
Cell512,Group2,Batch2,-7.9821634,-2.1136458
Cell513,Group4,Batch2,8.059631,-2.6671643
Cell514,Group4,Batch2,10.863053,-2.3626661
Cell515,Group2,Batch2,-7.4968615,0.3386739
Cell516,Group2,Batch2,-7.069823,-0.22123574
Cell517,Group4,Batch2,8.498827,-1.1149355
Cell518,Group2,Batch2,-8.5720215,-0.8729687
Cell519,Group3,Batch2,-0.5537355,12.533697
Cell520,Group4,Batch2,10.068277,-2.9367635
Cell521,Group4,Batch2,10.463622,-2.0798678
Cell522,Group4,Batch2,9.074187,-2.384832
Cell523,Group4,Batch2,8.399722,-2.4534998
Cell524,Group2,Batch2,-8.018034,-0.35881054
Cell525,Group2,Batch2,-7.058352,-0.2715985
Cell526,Group3,Batch2,0.699801,11.095771
Cell527,Group1,Batch2,-1.8861986,-11.11829
Cell528,Group3,Batch2,1.3942251,12.152
Cell529,Group2,Batch2,-6.7609625,-0.31639957
Cell530,Group4,Batch2,10.641254,-1.6075693
Cell531,Group3,Batch2,1.8320373,11.977162
Cell532,Group4,Batch2,10.222354,-3.6891997
Cell533,Group1,Batch2,-2.4911444,-11.711706
Cell534,Group4,Batch2,9.323373,-4.275654
