,Group,Batch,UMAP1,UMAP2
Cell121,Group2,Batch1,-0.32018632,-0.84530765
Cell122,Group3,Batch1,3.9321408,-4.1491528
Cell123,Group2,Batch1,-1.9069679,0.5674805
Cell124,Group2,Batch1,-2.7629743,-0.66358197
Cell125,Group2,Batch1,-3.587686,1.3008873
Cell126,Group4,Batch1,1.8931173,4.187295
Cell127,Group2,Batch1,-2.0960686,-2.1345613
Cell128,Group2,Batch1,-1.9717197,0.80947506
Cell129,Group3,Batch1,2.583503,-2.3783581
Cell130,Group4,Batch1,3.6385736,0.72937185
Cell131,Group2,Batch1,-3.2526329,-1.0637187
Cell132,Group2,Batch1,-2.7385936,-0.69781566
Cell133,Group1,Batch1,-0.13517694,0.7593353
Cell134,Group2,Batch1,-2.8576822,-0.36413154
Cell135,Group4,Batch1,6.099367,0.9838
Cell136,Group3,Batch1,2.7656097,-4.94472
Cell137,Group4,Batch1,1.8695898,2.010836
Cell138,Group4,Batch1,5.9057007,3.1598897
Cell139,Group4,Batch1,4.5338264,3.9352932
Cell140,Group3,Batch1,1.2057508,-3.9513018
Cell141,Group3,Batch1,3.4802983,-2.8426182
Cell142,Group3,Batch1,1.268591,-5.132827
Cell143,Group4,Batch1,4.581453,4.131274
Cell144,Group3,Batch1,3.035624,-3.369572
Cell145,Group4,Batch1,5.5618525,3.1204555
Cell146,Group1,Batch1,-0.05779097,3.0322688
Cell147,Group4,Batch1,1.3610258,1.4750755
Cell148,Group1,Batch1,2.1666846,-1.8807248
Cell149,Group1,Batch1,-2.2288961,-2.4557507
Cell150,Group4,Batch1,2.0735474,3.2782776
Cell151,Group4,Batch1,3.358486,2.858697
Cell152,Group2,Batch1,-2.7483978,-1.400399
Cell153,Group3,Batch1,0.41233355,-3.4496167
Cell154,Group2,Batch1,-3.0470088,-0.7081527
Cell155,Group2,Batch1,-1.163158,0.8780015
Cell156,Group1,Batch1,1.6384596,-1.5303978
Cell157,Group1,Batch1,1.3149285,-0.14657046
Cell158,Group4,Batch1,2.426331,-0.083975166
Cell159,Group3,Batch1,2.7372465,-2.22136
Cell160,Group2,Batch1,-2.4952612,-0.30725843
Cell161,Group2,Batch1,-1.9263769,0.7994482
Cell162,Group4,Batch1,2.3126314,1.4677411
Cell163,Group2,Batch1,-2.8648865,-1.039545
Cell164,Group3,Batch1,2.4921713,-3.700486
Cell165,Group3,Batch1,3.0962336,-3.9805536
Cell166,Group1,Batch1,-1.3488666,-2.8166955
Cell167,Group2,Batch1,-1.6443735,-1.6188147
Cell168,Group2,Batch1,-3.7035553,-0.45051017
Cell169,Group4,Batch1,2.7488875,3.2530699
Cell170,Group2,Batch1,-4.2990294,0.6960468
Cell171,Group3,Batch1,1.9838642,-3.6429648
Cell172,Group3,Batch1,2.2421362,-3.9647508
Cell173,Group3,Batch1,2.1294703,-2.9612172
Cell174,Group3,Batch1,4.3534436,-3.281288
Cell175,Group2,Batch1,-3.3686345,2.150489
Cell176,Group3,Batch1,2.7603204,-1.7226105
Cell177,Group2,Batch1,-1.1792318,0.20580807
Cell178,Group2,Batch1,-3.6560926,-1.633399
Cell179,Group4,Batch1,4.6073775,1.3279366
Cell180,Group4,Batch1,3.6073332,3.3258677
Cell181,Group2,Batch1,-1.6650001,-0.44974375
Cell182,Group4,Batch1,2.118456,1.652464
Cell183,Group3,Batch1,2.7079432,-5.8792434
Cell184,Group4,Batch1,4.453998,3.321037
Cell185,Group3,Batch1,0.9951373,-0.60319203
Cell186,Group4,Batch1,3.2326107,3.387867
Cell187,Group2,Batch1,-1.1744618,-2.2080977
Cell188,Group3,Batch1,1.7192472,-5.1714683
Cell189,Group2,Batch1,-1.5516475,-0.18263939
Cell190,Group2,Batch1,-4.3007755,-0.7886402
Cell191,Group4,Batch1,4.341333,1.47721
Cell192,Group2,Batch1,-3.0275164,-0.5240712
Cell193,Group2,Batch1,-2.1001604,0.822985
Cell194,Group4,Batch1,2.2163181,3.7947314
Cell195,Group2,Batch1,-2.7525337,-1.6133428
Cell196,Group4,Batch1,4.086208,1.4512662
Cell197,Group2,Batch1,-2.3372822,0.83941805
Cell198,Group2,Batch1,-4.884648,0.7454247
Cell199,Group2,Batch1,-3.0481272,-0.020587623
Cell200,Group3,Batch1,-0.31102595,-4.3493137
Cell201,Group4,Batch1,4.428844,2.5117483
Cell202,Group4,Batch1,4.0896225,0.95286995
Cell203,Group2,Batch1,-1.1253885,0.20832375
Cell204,Group3,Batch1,2.38088,-4.195964
Cell205,Group1,Batch1,0.7367849,-2.5523653
Cell206,Group2,Batch1,-2.200637,0.12601869
Cell207,Group4,Batch1,3.2915168,0.018138535
Cell208,Group3,Batch1,1.6719823,-2.029225
Cell209,Group3,Batch1,3.2636368,-3.079523
Cell210,Group3,Batch1,3.8946273,-3.2277646
Cell211,Group4,Batch1,3.9903493,2.3836086
Cell212,Group4,Batch1,2.0491235,3.8955886
Cell213,Group4,Batch1,3.8911817,2.4730513
Cell214,Group2,Batch1,-0.66929555,0.4434151
Cell215,Group4,Batch1,5.3015985,1.9058424
Cell216,Group4,Batch1,3.4256165,-0.26363015
Cell217,Group2,Batch1,-4.5614343,-0.18033238
Cell218,Group2,Batch1,-3.6622446,0.04886203
Cell219,Group4,Batch1,3.5692494,0.82176226
Cell220,Group2,Batch1,-2.706163,1.3352277
Cell221,Group4,Batch1,2.9039476,-0.12759507
Cell222,Group2,Batch1,-1.8598425,0.16681908
Cell223,Group4,Batch1,2.1579878,1.371168
Cell224,Group4,Batch1,3.7931294,-0.25055557
Cell225,Group3,Batch1,2.3571317,-6.4804587
Cell226,Group4,Batch1,1.7049649,1.7337258
Cell227,Group4,Batch1,3.5099998,2.921397
Cell228,Group3,Batch1,3.3123283,-5.3779807
Cell229,Group2,Batch1,-4.0404778,0.69942784
Cell230,Group4,Batch1,3.4028769,2.8026102
Cell231,Group4,Batch1,2.0106606,0.20376799
Cell232,Group4,Batch1,3.0504622,2.426212
Cell233,Group4,Batch1,3.6583683,2.5804312
Cell234,Group4,Batch1,2.3306575,2.5656202
Cell235,Group3,Batch1,2.0335612,-2.4389853
Cell236,Group4,Batch1,2.3008764,2.7641432
Cell237,Group4,Batch1,2.7782638,1.566343
Cell238,Group2,Batch1,-2.6766455,-1.1334969
Cell239,Group4,Batch1,5.7265177,1.6609157
Cell240,Group2,Batch1,-4.6587834,1.5274297
Cell241,Group2,Batch1,-2.2613301,-1.2021493
Cell242,Group2,Batch1,-0.50757843,0.90089387
Cell243,Group3,Batch1,3.266728,-1.8092651
Cell244,Group2,Batch1,-1.8361113,-1.379692
Cell245,Group4,Batch1,4.0301156,2.10538
Cell246,Group3,Batch1,4.289722,-3.321865
Cell247,Group4,Batch1,4.425026,-0.3176709
Cell248,Group4,Batch1,2.6910906,0.8763288
Cell249,Group2,Batch1,-2.3718598,-0.1805795
Cell250,Group4,Batch1,1.9412735,3.195559
Cell251,Group4,Batch1,0.3318065,-1.9834135
Cell252,Group2,Batch1,0.3046355,-0.7018677
Cell253,Group4,Batch1,5.6875515,3.7388759
Cell254,Group2,Batch1,-0.62466013,-0.9350078
Cell255,Group4,Batch1,5.7552958,1.7497145
Cell256,Group1,Batch1,2.8646672,-0.69915193
Cell257,Group3,Batch1,4.524502,-4.059413
Cell258,Group3,Batch1,1.6542584,-5.3282247
Cell259,Group2,Batch1,-1.1269242,1.4088795
Cell260,Group2,Batch1,-3.2676747,-0.7882498
Cell261,Group2,Batch1,-2.4629612,-2.2307715
Cell262,Group4,Batch1,3.2673616,4.4215803
Cell263,Group1,Batch1,1.7701871,-1.4463507
Cell264,Group4,Batch1,2.8188279,0.88157624
Cell265,Group2,Batch1,-2.6786768,1.1622409
Cell266,Group2,Batch1,-2.7912073,0.171637
Cell267,Group3,Batch1,2.1709304,-4.6726146
Cell268,Group4,Batch1,3.2506232,1.631502
Cell269,Group2,Batch1,-0.71499735,0.64894813
Cell270,Group3,Batch1,3.5839264,-4.0040407
Cell271,Group4,Batch1,2.9210975,2.9640102
Cell272,Group4,Batch1,1.9275677,1.0442995
Cell273,Group1,Batch1,-1.1474044,-2.0869246
Cell274,Group2,Batch1,-2.0985515,-0.7258899
Cell275,Group3,Batch1,5.0629478,-2.1120334
Cell276,Group2,Batch1,-2.2051287,-2.1051593
Cell277,Group3,Batch1,1.9065365,-3.9892778
Cell278,Group4,Batch1,1.9578905,1.9345521
Cell279,Group2,Batch1,-0.1462466,0.0713471
Cell280,Group4,Batch1,4.05336,0.5692493
Cell281,Group3,Batch1,4.148241,-3.628985
Cell282,Group3,Batch1,1.4956257,-5.663314
Cell283,Group3,Batch1,1.1500498,-2.5554323
Cell284,Group4,Batch1,3.9802697,0.25744152
Cell285,Group3,Batch1,-0.27477494,-4.1473265
Cell286,Group3,Batch1,3.843868,-2.0741963
Cell287,Group4,Batch1,5.669546,0.14649725
Cell288,Group4,Batch1,6.3125305,3.0887995
Cell289,Group2,Batch1,-3.02149,-2.1023204
Cell290,Group3,Batch1,3.6573558,-5.5499187
Cell291,Group2,Batch1,-2.2786324,-0.76487684
Cell292,Group2,Batch1,-3.4053152,2.4443495
Cell293,Group4,Batch1,2.705739,3.549159
Cell294,Group2,Batch1,-3.1851275,-0.44842628
Cell295,Group3,Batch1,4.6837792,-4.5970173
Cell296,Group3,Batch1,4.1639814,-5.6572022
Cell297,Group2,Batch1,-3.5490515,0.41180515
Cell298,Group2,Batch1,0.0825002,0.44077337
Cell299,Group4,Batch1,2.8956535,3.295665
Cell300,Group4,Batch1,1.4594985,0.69429964
Cell301,Group3,Batch1,1.8510013,-5.6545663
Cell302,Group4,Batch1,4.93971,3.054181
Cell303,Group4,Batch1,4.3939457,-0.21103247
Cell304,Group4,Batch1,4.4390607,4.135331
Cell305,Group3,Batch1,4.694182,-5.60184
Cell306,Group3,Batch1,5.437975,-2.2036088
Cell307,Group3,Batch1,1.8213916,-3.9199934
Cell308,Group4,Batch1,1.8856364,3.798425
Cell309,Group4,Batch1,1.3781081,3.8375359
Cell310,Group3,Batch1,3.065916,-5.5774517
Cell311,Group4,Batch1,2.705227,0.12508093
Cell312,Group2,Batch1,-4.002414,0.06272587
Cell313,Group2,Batch1,-2.0171924,-0.43061274
Cell314,Group3,Batch1,2.7946384,-4.916286
Cell315,Group3,Batch1,2.072189,-3.4924977
Cell316,Group4,Batch1,2.9341853,4.2651534
Cell317,Group4,Batch1,3.108671,1.281167
Cell318,Group3,Batch1,2.8936574,-5.7737284
Cell319,Group4,Batch1,3.377567,0.7439991
Cell320,Group2,Batch1,-0.54802656,0.8739262
Cell321,Group4,Batch1,3.5443072,-0.18471903
Cell322,Group4,Batch1,3.4144256,2.1034143
Cell323,Group3,Batch1,2.2942357,-4.7011547
Cell324,Group2,Batch1,-1.790015,-2.3175929
Cell325,Group2,Batch1,-1.1464419,0.2732889
Cell326,Group3,Batch1,2.1307018,-4.831251
Cell327,Group3,Batch1,2.719544,-4.3623424
Cell328,Group2,Batch1,-1.8127333,1.7253282
Cell329,Group4,Batch1,3.7896225,3.3195689
Cell330,Group4,Batch1,2.8468122,-1.0633434
Cell331,Group2,Batch1,-3.7455006,-0.12538284
Cell332,Group4,Batch1,2.557639,1.7874323
Cell333,Group2,Batch1,-3.9427166,0.9658044
Cell334,Group2,Batch1,-3.3084102,-1.1163871
Cell335,Group2,Batch1,-1.5419657,-1.4333985
Cell336,Group1,Batch1,2.1077955,-1.1697755
Cell337,Group4,Batch1,1.8014469,3.5091896
Cell338,Group4,Batch1,2.7533238,0.22649558
Cell339,Group3,Batch1,3.4269257,-2.3477561
Cell340,Group4,Batch1,3.3769453,4.025656
Cell341,Group2,Batch1,-3.2553256,0.0032768091
Cell342,Group1,Batch1,0.9212972,-4.2215524
Cell343,Group2,Batch1,-0.63946044,-1.2685983
Cell344,Group2,Batch1,-3.0684133,1.1455302
Cell345,Group4,Batch1,1.7727439,0.99391204
Cell346,Group4,Batch1,2.1677086,3.5465791
Cell347,Group4,Batch1,4.6763535,1.5602893
Cell348,Group4,Batch1,5.3078704,1.9111013
Cell349,Group4,Batch1,4.0329957,2.52448
Cell350,Group3,Batch1,3.1509402,-2.341017
Cell351,Group2,Batch1,-1.3886861,-0.8339679
Cell352,Group3,Batch1,0.9633984,-4.3666563
Cell353,Group4,Batch1,1.5235661,0.48583305
Cell354,Group4,Batch1,5.3469954,2.999865
Cell355,Group4,Batch1,1.7956604,2.2961147
Cell356,Group2,Batch1,-2.0622683,0.15649025
Cell357,Group2,Batch1,-1.3682232,-1.7227236
Cell358,Group2,Batch1,-2.913217,2.5558345
Cell359,Group1,Batch1,0.6651966,-0.6516994
Cell360,Group4,Batch1,4.566056,0.81936485
Cell361,Group4,Batch1,5.335149,1.9735428
Cell362,Group4,Batch1,0.9858984,2.1809425
Cell363,Group4,Batch1,1.3978585,3.5397139
Cell364,Group3,Batch1,2.0090191,-2.6086752
Cell365,Group4,Batch1,4.687799,1.4393781
Cell366,Group2,Batch1,0.46758437,0.30207646
Cell367,Group4,Batch1,5.1396227,-0.012425316
Cell368,Group4,Batch1,2.992942,0.19834775
Cell369,Group2,Batch1,-4.3948145,-0.7149962
Cell370,Group2,Batch1,-0.5162669,-1.4597801
Cell371,Group4,Batch1,6.266436,1.328841
Cell372,Group4,Batch1,1.8247817,3.8582854
Cell373,Group1,Batch1,2.5929136,2.5172398
Cell374,Group4,Batch1,6.4055934,-0.16225481
Cell375,Group4,Batch1,4.677688,0.021472072
Cell376,Group2,Batch1,-4.5179358,0.9922975
Cell377,Group2,Batch1,-2.2097301,0.7027584
Cell378,Group4,Batch1,4.3720183,-0.24088308
Cell379,Group3,Batch1,4.1978426,-4.165499
Cell380,Group2,Batch1,-4.5146284,-0.9053982
Cell381,Group4,Batch1,5.0480256,0.9633348
Cell382,Group1,Batch1,1.1750191,-3.5253294
Cell383,Group3,Batch1,1.5149935,-4.4262857
Cell384,Group3,Batch1,0.70743024,-3.6945724
Cell385,Group4,Batch1,1.4204317,2.5392728
Cell386,Group2,Batch1,-2.3978746,-0.63269764
Cell387,Group2,Batch1,-2.5152535,-0.35989997
Cell388,Group4,Batch1,1.4663888,3.9516208
Cell389,Group4,Batch1,5.191158,2.3925636
Cell390,Group1,Batch1,1.4088451,-2.6909575
Cell391,Group4,Batch1,0.9204322,1.7528768
Cell392,Group2,Batch1,-1.0544666,0.9718017
Cell393,Group2,Batch1,-2.8495197,-0.99232745
Cell394,Group4,Batch1,3.800827,2.0255263
Cell395,Group4,Batch1,5.4097543,1.061271
Cell396,Group3,Batch1,3.727384,-2.6617126
Cell397,Group4,Batch1,6.26731,2.0766041
Cell398,Group4,Batch1,4.697028,3.4422095
Cell399,Group2,Batch1,-2.0087097,1.8198249
Cell400,Group4,Batch1,2.6252937,4.2045774
Cell401,Group3,Batch1,2.0993907,-4.358412
Cell402,Group3,Batch1,3.776542,-4.4509273
Cell403,Group2,Batch1,-2.0480409,-0.9900933
Cell404,Group2,Batch1,-2.6059844,-2.6866376
Cell405,Group3,Batch1,1.3844265,-4.9629965
Cell406,Group4,Batch1,4.4301977,2.6036146
Cell407,Group2,Batch1,-3.2549248,-0.58879495
Cell408,Group2,Batch1,-0.74627936,0.23573959
Cell409,Group3,Batch1,3.31429,-2.4002907
Cell410,Group4,Batch1,5.3799047,1.2673059
Cell411,Group2,Batch1,-0.1785808,-0.50319827
Cell412,Group3,Batch1,2.641479,-3.1178117
Cell413,Group3,Batch1,2.6425905,-4.915785
Cell414,Group2,Batch1,-2.5386,-2.9265416
Cell415,Group3,Batch1,3.3453872,-5.795066
Cell416,Group2,Batch1,-1.4271303,-1.0022861
Cell417,Group4,Batch1,4.2499332,1.4901017
Cell418,Group4,Batch1,5.7707195,2.072127
Cell419,Group3,Batch1,-0.2621588,2.8884463
Cell420,Group4,Batch1,3.4006643,4.28869
Cell421,Group3,Batch1,4.1681075,-4.301498
Cell422,Group4,Batch1,2.8753853,2.7365112
Cell423,Group3,Batch1,3.5092456,-3.1595285
Cell424,Group2,Batch1,-2.5633457,-0.09534331
Cell425,Group4,Batch1,3.644097,-0.49039465
Cell426,Group2,Batch1,-1.8894763,-0.44086972
Cell427,Group2,Batch1,-2.0921583,-0.29989004
Cell428,Group3,Batch1,4.2413197,-3.6426492
Cell429,Group3,Batch1,3.3119855,-5.837775
Cell430,Group1,Batch1,4.753292,-3.740109
Cell431,Group3,Batch1,2.0020719,-2.6740644
Cell432,Group4,Batch1,5.194037,1.2742318
Cell433,Group4,Batch1,1.4482224,3.7576501
Cell434,Group4,Batch1,3.2872388,0.15286216
Cell435,Group2,Batch1,-1.1062217,-1.7412657
Cell436,Group3,Batch1,-0.83754605,-2.8576117
Cell437,Group4,Batch1,2.4423318,2.117491
Cell438,Group2,Batch1,-2.4219897,1.2559663
Cell439,Group1,Batch1,-2.8921194,-1.6550964
Cell440,Group3,Batch1,3.1191452,-2.9577394
Cell441,Group3,Batch1,3.6496758,-4.3696246
Cell442,Group3,Batch1,3.392566,-2.5516021
Cell443,Group4,Batch1,3.7651873,4.4656653
Cell444,Group4,Batch1,3.9936268,1.7498456
Cell445,Group4,Batch1,5.0226727,1.3185632
Cell446,Group3,Batch1,3.423133,-4.01134
Cell447,Group2,Batch1,-4.01331,-1.6205808
Cell448,Group4,Batch1,5.648587,-1.134229
Cell449,Group4,Batch1,2.9292634,2.0111403
Cell450,Group3,Batch1,3.0501094,-2.2132533
Cell451,Group4,Batch1,6.18539,2.0175726
Cell452,Group3,Batch1,2.958262,-4.6941485
Cell453,Group2,Batch1,-0.49241784,0.66850585
Cell454,Group2,Batch1,-2.0925293,0.82439405
Cell455,Group4,Batch1,5.0721593,2.08856
Cell456,Group3,Batch1,3.7659278,-4.1728935
Cell457,Group1,Batch1,-0.706104,-0.7528095
Cell458,Group4,Batch1,4.052823,2.6508749
Cell459,Group4,Batch1,3.4568973,-0.37057284
Cell460,Group4,Batch1,5.0147142,0.39829955
Cell461,Group4,Batch1,2.1879873,1.2614673
Cell462,Group4,Batch1,5.4793653,1.22405
Cell463,Group4,Batch1,4.740689,2.3566985
Cell464,Group1,Batch1,3.6817214,-2.9856167
Cell465,Group4,Batch1,4.1946044,1.3929871
Cell466,Group3,Batch1,2.1155007,-2.9165568
Cell467,Group4,Batch1,3.7875204,2.6768644
Cell468,Group4,Batch1,1.3450655,1.2487993
Cell469,Group4,Batch1,2.7599013,0.23161444
Cell470,Group3,Batch1,4.0658565,-1.4893581
Cell471,Group3,Batch1,3.4249108,-3.2536204
Cell472,Group2,Batch1,-3.588704,0.65007955
Cell473,Group3,Batch1,2.6016982,-6.6700363
Cell474,Group3,Batch1,4.047185,-2.815887
Cell475,Group3,Batch1,0.17139362,-4.4104385
Cell476,Group4,Batch1,5.646216,2.6080706
Cell477,Group4,Batch1,6.1007447,2.9463637
Cell478,Group2,Batch1,-1.8550048,-1.3343664
Cell479,Group3,Batch1,3.4184563,-3.6501193
Cell480,Group4,Batch1,0.2964596,2.8465097
Cell481,Group4,Batch1,4.5150743,2.1293428
Cell482,Group2,Batch1,-4.6186724,1.3709412
Cell483,Group3,Batch1,1.9318123,-5.2650585
Cell484,Group4,Batch1,3.4876647,2.9640157
Cell485,Group4,Batch1,2.8863535,4.018589
Cell486,Group3,Batch1,2.7637975,-3.9957252
Cell487,Group3,Batch1,2.341633,-3.6048734
Cell488,Group4,Batch1,4.987197,1.9739865
Cell489,Group2,Batch1,-4.034166,-0.42136788
Cell490,Group3,Batch1,2.8033826,-2.329703
Cell491,Group2,Batch1,-2.71233,-2.9760125
Cell492,Group4,Batch1,2.0786705,3.0378006
Cell493,Group3,Batch1,1.6033484,-2.937754
Cell494,Group1,Batch1,1.7430433,-1.6758443
Cell495,Group3,Batch1,2.102455,-5.569855
Cell496,Group4,Batch1,3.9584532,0.24002258
Cell497,Group2,Batch1,-4.117784,-0.61277616
Cell498,Group2,Batch1,-1.2982355,0.24558015
Cell499,Group4,Batch1,2.2201724,1.1114019
Cell500,Group2,Batch1,-2.6226764,-1.2936013
Cell501,Group2,Batch2,0.39078033,0.31495425
Cell502,Group4,Batch2,1.9484522,2.5454576
Cell503,Group2,Batch2,-1.35045,0.03298402
Cell504,Group4,Batch2,2.0366464,0.9705065
Cell505,Group4,Batch2,4.990623,1.9703002
Cell506,Group2,Batch2,-2.0778444,1.9655353
Cell507,Group4,Batch2,5.531847,3.5869164
Cell508,Group3,Batch2,4.3169813,-5.896963
Cell509,Group3,Batch2,1.3265086,-5.147804
Cell510,Group4,Batch2,2.3128757,1.304925
Cell511,Group3,Batch2,4.18691,-5.826278
Cell512,Group2,Batch2,-1.2298527,-0.32527795
Cell513,Group4,Batch2,5.8113265,1.0415468
Cell514,Group4,Batch2,1.8477293,2.3432784
Cell515,Group2,Batch2,-2.6278522,-2.1250808
Cell516,Group2,Batch2,-3.912621,0.68748116
Cell517,Group4,Batch2,3.5032456,2.9484127
Cell518,Group2,Batch2,-2.054077,0.35892949
Cell519,Group3,Batch2,0.66905326,-3.9921725
Cell520,Group4,Batch2,2.908678,3.0408998
Cell521,Group4,Batch2,4.455245,1.8366964
Cell522,Group4,Batch2,5.448961,3.5689952
Cell523,Group4,Batch2,3.833275,4.4593005
Cell524,Group2,Batch2,-3.015495,-0.3218776
Cell525,Group2,Batch2,-1.1906492,-0.72366214
Cell526,Group3,Batch2,4.162891,-4.2674522
Cell527,Group1,Batch2,2.013542,-4.6209736
Cell528,Group3,Batch2,2.1151066,-3.4444249
Cell529,Group2,Batch2,-2.2491245,0.6149148
