,Group,Batch,UMAP1,UMAP2
Cell55,Group2,Batch1,-8.952087,4.4588904
Cell56,Group2,Batch1,-9.294245,4.301762
Cell57,Group4,Batch1,3.7871404,6.9528327
Cell58,Group2,Batch1,-11.783907,4.811579
Cell59,Group4,Batch1,3.9440098,8.060436
Cell60,Group3,Batch1,-2.2486925,-8.7261715
Cell61,Group3,Batch1,-1.380211,-7.872366
Cell62,Group2,Batch1,-10.075779,4.6863594
Cell63,Group2,Batch1,-9.9067745,6.6430955
Cell64,Group4,Batch1,5.1590247,6.5344806
Cell65,Group4,Batch1,6.550326,7.894573
Cell66,Group4,Batch1,5.963248,5.8055615
Cell67,Group4,Batch1,4.8799376,8.382169
Cell68,Group1,Batch1,11.331011,-4.02399
Cell69,Group4,Batch1,4.5944614,6.4524264
Cell70,Group2,Batch1,-11.223845,5.3218217
Cell71,Group3,Batch1,-3.0395725,-8.171948
Cell72,Group2,Batch1,-10.267408,4.8787866
Cell73,Group4,Batch1,4.857816,5.8817725
Cell74,Group2,Batch1,-9.739204,6.724312
Cell75,Group3,Batch1,-3.5563064,-7.8303185
Cell76,Group2,Batch1,-11.263123,4.133125
Cell77,Group3,Batch1,-2.043511,-6.089178
Cell78,Group3,Batch1,-3.5785754,-8.473933
Cell79,Group3,Batch1,-1.2995074,-7.3532352
Cell80,Group2,Batch1,-9.797885,4.705576
Cell81,Group4,Batch1,6.921056,8.293477
Cell82,Group2,Batch1,-9.54885,5.8527
Cell83,Group2,Batch1,-9.231079,6.3701305
Cell84,Group3,Batch1,-1.8267171,-7.061633
Cell85,Group2,Batch1,-10.592223,6.5416894
Cell86,Group4,Batch1,6.4875407,8.410879
Cell87,Group3,Batch1,-2.0728056,-8.325229
Cell88,Group4,Batch1,6.6703773,7.7094154
Cell89,Group4,Batch1,4.9509473,6.7055283
Cell90,Group4,Batch1,5.9428754,7.162066
Cell91,Group4,Batch1,3.7059138,6.3853154
Cell92,Group4,Batch1,6.7856193,7.3566437
Cell93,Group4,Batch1,5.6054854,8.162985
Cell94,Group2,Batch1,-11.273309,3.9743602
Cell95,Group2,Batch1,-11.098764,5.4318614
Cell96,Group4,Batch1,4.164854,9.027926
Cell97,Group2,Batch1,-11.314609,5.004717
Cell98,Group3,Batch1,-2.5192363,-6.129902
Cell99,Group2,Batch1,-11.285174,5.6237855
Cell100,Group4,Batch1,5.8218637,5.8375826
Cell101,Group4,Batch1,6.2424135,7.8795195
Cell102,Group4,Batch1,5.878352,8.633834
Cell103,Group4,Batch1,5.847735,7.922945
Cell104,Group2,Batch1,-9.581339,5.37728
Cell105,Group2,Batch1,-9.304668,4.4592423
Cell106,Group4,Batch1,5.605496,8.927197
Cell107,Group4,Batch1,5.193537,6.4940476
Cell108,Group2,Batch1,-11.207853,4.025435
Cell109,Group3,Batch1,-3.6644378,-7.561583
Cell110,Group4,Batch1,3.64002,7.472346
Cell111,Group4,Batch1,6.182075,7.9736567
Cell112,Group3,Batch1,-1.20556,-6.679412
Cell113,Group2,Batch1,-11.268209,4.3604383
Cell114,Group1,Batch1,11.371323,-3.2465847
Cell115,Group2,Batch1,-9.088672,6.0565577
Cell116,Group2,Batch1,-9.177849,5.3049426
Cell117,Group2,Batch1,-9.2673435,5.8760047
Cell118,Group4,Batch1,3.9743304,7.1077175
Cell119,Group3,Batch1,-3.094038,-6.842695
Cell120,Group4,Batch1,6.714571,7.587101
Cell121,Group2,Batch1,-11.706007,5.8819838
Cell122,Group3,Batch1,-2.687504,-6.0330377
Cell123,Group2,Batch1,-8.935017,5.320129
Cell124,Group2,Batch1,-9.069596,5.1262283
Cell125,Group2,Batch1,-9.956283,5.800262
Cell126,Group4,Batch1,4.1963573,7.474273
Cell127,Group2,Batch1,-11.634536,5.5465784
Cell128,Group2,Batch1,-10.528937,3.618963
Cell129,Group3,Batch1,-3.4316447,-7.363859
Cell130,Group4,Batch1,5.8938594,5.894891
Cell131,Group2,Batch1,-11.8346195,4.5733185
Cell132,Group2,Batch1,-9.519359,5.7500143
Cell133,Group1,Batch1,11.238617,-3.4862988
Cell134,Group2,Batch1,-10.408546,6.8024197
Cell135,Group4,Batch1,3.8157063,7.5324755
Cell136,Group3,Batch1,-1.7795589,-8.337368
Cell137,Group4,Batch1,6.586579,7.6094804
Cell138,Group4,Batch1,4.712427,7.4816732
Cell139,Group4,Batch1,4.2855215,6.555501
Cell140,Group3,Batch1,-2.5459514,-6.5497613
Cell141,Group3,Batch1,-1.2026753,-7.067725
Cell142,Group3,Batch1,-1.838897,-8.559286
Cell143,Group4,Batch1,3.9958577,8.566439
Cell144,Group3,Batch1,-3.0712442,-8.154556
Cell145,Group4,Batch1,4.308479,6.5314174
Cell146,Group1,Batch1,11.249596,-4.118936
Cell147,Group4,Batch1,4.4615164,7.826334
Cell148,Group1,Batch1,11.294332,-3.7725632
Cell149,Group1,Batch1,11.210663,-3.5860043
Cell150,Group4,Batch1,5.2583804,7.98238
Cell151,Group4,Batch1,5.815362,6.985923
Cell152,Group2,Batch1,-11.065347,5.922378
Cell153,Group3,Batch1,-3.3193161,-8.111628
Cell154,Group2,Batch1,-10.883287,3.9845614
Cell155,Group2,Batch1,-9.264691,4.3007655
Cell156,Group1,Batch1,10.962357,-3.0503561
Cell157,Group1,Batch1,11.411932,-3.7001886
Cell158,Group4,Batch1,5.897514,7.9413404
Cell159,Group3,Batch1,-1.690235,-7.6922674
Cell160,Group2,Batch1,-11.729764,4.840532
Cell161,Group2,Batch1,-11.229931,4.2192283
Cell162,Group4,Batch1,4.199082,6.5797105
Cell163,Group2,Batch1,-10.272139,5.0184245
Cell164,Group3,Batch1,-2.433965,-7.1505923
Cell165,Group3,Batch1,-2.9002948,-8.560787
Cell166,Group1,Batch1,11.005255,-3.3059075
Cell167,Group2,Batch1,-10.674537,6.44835
Cell168,Group2,Batch1,-9.448654,5.81595
Cell169,Group4,Batch1,4.162556,8.702348
Cell170,Group2,Batch1,-10.270638,6.0335245
Cell171,Group3,Batch1,-1.3791924,-6.7513957
Cell172,Group3,Batch1,-1.913351,-7.3954663
Cell173,Group3,Batch1,-2.5218003,-8.062417
Cell174,Group3,Batch1,-1.7373017,-7.353686
Cell175,Group2,Batch1,-9.900085,4.814611
Cell176,Group3,Batch1,-2.0168192,-8.253242
Cell177,Group2,Batch1,-11.52571,6.22731
Cell178,Group2,Batch1,-8.989106,5.8659744
Cell179,Group4,Batch1,5.225548,8.762361
Cell180,Group4,Batch1,5.0740395,7.05359
Cell181,Group2,Batch1,-8.985383,5.800233
Cell182,Group4,Batch1,3.874715,8.845533
Cell183,Group3,Batch1,-1.2925853,-7.988307
Cell184,Group4,Batch1,5.499097,8.544611
Cell185,Group3,Batch1,-1.7813282,-7.2673817
Cell186,Group4,Batch1,5.097927,6.94613
Cell187,Group2,Batch1,-11.043657,6.049041
Cell188,Group3,Batch1,-3.3067918,-6.4300895
Cell189,Group2,Batch1,-11.50267,5.12006
Cell190,Group2,Batch1,-10.243777,5.1820035
Cell191,Group4,Batch1,6.773028,7.052377
Cell192,Group2,Batch1,-11.087417,6.519205
Cell193,Group2,Batch1,-10.913897,5.6031013
Cell194,Group4,Batch1,5.4872684,8.595385
Cell195,Group2,Batch1,-9.774175,3.5673413
Cell196,Group4,Batch1,4.9969,7.1959043
Cell197,Group2,Batch1,-11.19062,5.778885
Cell198,Group2,Batch1,-9.149548,5.1729374
Cell199,Group2,Batch1,-11.090514,6.487828
Cell200,Group3,Batch1,-1.4617821,-8.028203
Cell201,Group4,Batch1,3.7336898,7.6712337
Cell202,Group4,Batch1,3.8503401,7.138584
Cell203,Group2,Batch1,-10.778929,4.4592175
Cell204,Group3,Batch1,-1.3833499,-7.588822
Cell205,Group1,Batch1,11.402589,-2.908556
Cell206,Group2,Batch1,-10.173209,3.6726708
Cell207,Group4,Batch1,4.4009027,6.0735197
Cell208,Group3,Batch1,-2.6943836,-8.606387
Cell209,Group3,Batch1,-2.381557,-8.517789
Cell210,Group3,Batch1,-1.6714317,-8.649786
Cell211,Group4,Batch1,4.9631386,8.157851
Cell212,Group4,Batch1,5.029623,8.805228
Cell213,Group4,Batch1,5.4265227,7.7466016
Cell214,Group2,Batch1,-9.335754,6.1011405
Cell215,Group4,Batch1,3.685824,6.44763
Cell216,Group4,Batch1,4.1898727,6.1305094
Cell217,Group2,Batch1,-10.58573,4.296073
Cell218,Group2,Batch1,-11.853324,5.6081457
Cell219,Group4,Batch1,5.965294,7.9570427
Cell220,Group2,Batch1,-11.434918,5.705162
Cell221,Group4,Batch1,6.438131,6.3028326
Cell222,Group2,Batch1,-10.396019,5.2092586
Cell223,Group4,Batch1,5.9653487,8.693987
Cell224,Group4,Batch1,6.683372,8.042892
Cell225,Group3,Batch1,-3.6062422,-8.239577
Cell226,Group4,Batch1,5.223488,8.125416
Cell227,Group4,Batch1,3.637171,6.8885036
Cell228,Group3,Batch1,-1.6955198,-7.315343
Cell229,Group2,Batch1,-9.3669815,4.60061
Cell230,Group4,Batch1,5.6656184,7.1759214
Cell231,Group4,Batch1,6.6128583,7.3415275
Cell232,Group4,Batch1,3.718493,7.495491
Cell233,Group4,Batch1,5.484745,7.3731337
Cell234,Group4,Batch1,5.747285,6.770915
Cell235,Group3,Batch1,-2.2362769,-6.278058
Cell236,Group4,Batch1,5.367401,8.782996
Cell237,Group4,Batch1,5.187273,6.323511
Cell238,Group2,Batch1,-10.494988,3.766154
Cell239,Group4,Batch1,4.553927,8.464827
Cell240,Group2,Batch1,-10.91552,5.4445996
Cell241,Group2,Batch1,-10.447906,3.6856644
Cell242,Group2,Batch1,-10.48379,4.9119854
Cell243,Group3,Batch1,-3.3600676,-7.705191
Cell244,Group2,Batch1,-9.750631,5.9471273
Cell245,Group4,Batch1,4.7441807,8.742612
Cell246,Group3,Batch1,-2.4550924,-6.6162176
Cell247,Group4,Batch1,5.123398,7.226284
Cell248,Group4,Batch1,4.7454643,8.602875
Cell249,Group2,Batch1,-9.97524,4.846059
Cell250,Group4,Batch1,6.09213,8.7441
Cell251,Group4,Batch1,4.3722405,6.961628
Cell252,Group2,Batch1,-9.317668,5.30697
Cell253,Group4,Batch1,3.823279,6.477033
Cell254,Group2,Batch1,-10.004168,3.9503322
Cell255,Group4,Batch1,5.3457813,5.976131
Cell256,Group1,Batch1,10.376968,-2.9552383
Cell257,Group3,Batch1,-3.6063852,-7.3157487
Cell258,Group3,Batch1,-3.024118,-8.657547
Cell259,Group2,Batch1,-10.1129,5.752361
Cell260,Group2,Batch1,-10.262998,6.0436234
Cell261,Group2,Batch1,-9.199462,5.166827
Cell262,Group4,Batch1,6.5864916,6.965574
Cell263,Group1,Batch1,11.25565,-3.7592351
Cell264,Group4,Batch1,5.223438,6.5866
Cell265,Group2,Batch1,-10.126432,6.3451505
Cell266,Group2,Batch1,-11.645347,5.248713
Cell267,Group3,Batch1,-3.3614352,-6.7086396
Cell268,Group4,Batch1,4.178203,7.551622
Cell269,Group2,Batch1,-9.694133,4.015846
Cell270,Group3,Batch1,-2.5733316,-7.26857
Cell271,Group4,Batch1,4.8588314,5.941872
Cell272,Group4,Batch1,5.7218933,6.067628
Cell273,Group1,Batch1,10.448283,-3.7879763
Cell274,Group2,Batch1,-9.43973,5.3813634
Cell275,Group3,Batch1,-1.5756137,-7.453918
Cell276,Group2,Batch1,-9.620066,5.1393933
Cell277,Group3,Batch1,-1.4822099,-7.018381
Cell278,Group4,Batch1,4.128491,8.3555975
Cell279,Group2,Batch1,-9.825255,4.8663945
Cell280,Group4,Batch1,6.209114,7.064476
Cell281,Group3,Batch1,-3.0647018,-7.901745
Cell282,Group3,Batch1,-2.3534923,-6.3255363
Cell283,Group3,Batch1,-2.6992595,-8.464027
Cell284,Group4,Batch1,6.374665,7.272173
Cell285,Group3,Batch1,-2.2532275,-5.903847
Cell286,Group3,Batch1,-3.0475917,-6.8578987
Cell287,Group4,Batch1,3.8794587,6.65763
Cell288,Group4,Batch1,3.4849765,7.3494887
Cell289,Group2,Batch1,-9.301528,6.357096
Cell290,Group3,Batch1,-1.1232991,-7.338374
Cell291,Group2,Batch1,-10.005503,5.140858
Cell292,Group2,Batch1,-9.567105,6.635005
Cell293,Group4,Batch1,4.6359076,8.617509
Cell294,Group2,Batch1,-10.492199,4.165044
Cell295,Group3,Batch1,-1.8977193,-5.8359585
Cell296,Group3,Batch1,-3.0386932,-7.54131
Cell297,Group2,Batch1,-11.200187,5.697341
Cell298,Group2,Batch1,-11.627267,4.950893
Cell299,Group4,Batch1,4.575264,7.080451
Cell300,Group4,Batch1,4.799562,8.195378
Cell301,Group3,Batch1,-3.6985748,-7.2020826
Cell302,Group4,Batch1,5.3136344,8.9568405
Cell303,Group4,Batch1,3.5166306,7.645063
Cell304,Group4,Batch1,5.275863,7.259183
Cell305,Group3,Batch1,-3.1033566,-8.296935
Cell306,Group3,Batch1,-1.8785815,-8.189762
Cell307,Group3,Batch1,-1.692778,-6.8616753
Cell308,Group4,Batch1,3.584059,7.7419806
Cell309,Group4,Batch1,4.9419365,8.482786
Cell310,Group3,Batch1,-1.5764331,-7.852306
Cell311,Group4,Batch1,4.9115224,6.632371
Cell312,Group2,Batch1,-11.660946,5.7256675
Cell313,Group2,Batch1,-10.48115,4.6233444
Cell314,Group3,Batch1,-1.5426054,-6.824359
Cell315,Group3,Batch1,-1.729515,-7.352506
Cell316,Group4,Batch1,4.7262406,8.951048
Cell317,Group4,Batch1,3.8082647,6.8604655
Cell318,Group3,Batch1,-2.5190618,-6.4726353
Cell319,Group4,Batch1,4.5720816,7.1220646
Cell320,Group2,Batch1,-9.281602,6.12538
Cell321,Group4,Batch1,5.9748707,7.0091987
Cell322,Group4,Batch1,6.5651946,8.628644
Cell323,Group3,Batch1,-2.3669395,-8.404938
Cell324,Group2,Batch1,-10.220448,4.9745674
Cell325,Group2,Batch1,-9.442267,5.2903204
Cell326,Group3,Batch1,-1.5404932,-7.584622
Cell327,Group3,Batch1,-2.484821,-8.941574
Cell328,Group2,Batch1,-10.494085,4.3339624
Cell329,Group4,Batch1,5.5899487,8.92242
Cell330,Group4,Batch1,5.8512607,7.7139897
Cell331,Group2,Batch1,-10.245446,6.537187
Cell332,Group4,Batch1,5.4888783,7.543708
Cell333,Group2,Batch1,-10.229778,6.913945
Cell334,Group2,Batch1,-11.162329,5.092278
Cell335,Group2,Batch1,-9.048105,5.051134
Cell336,Group1,Batch1,11.0528555,-3.1086814
Cell337,Group4,Batch1,4.9392896,7.503153
Cell338,Group4,Batch1,4.4225545,7.8497953
Cell339,Group3,Batch1,-1.379907,-6.1090503
Cell340,Group4,Batch1,6.5492067,7.038414
Cell341,Group2,Batch1,-9.8619,3.7970939
Cell342,Group1,Batch1,11.042471,-3.0555592
Cell343,Group2,Batch1,-10.69783,4.1226044
Cell344,Group2,Batch1,-11.005962,5.1083074
Cell345,Group4,Batch1,6.543079,7.802973
Cell346,Group4,Batch1,5.2556734,7.2017612
Cell347,Group4,Batch1,6.8123155,7.720052
Cell348,Group4,Batch1,3.6239522,7.524696
Cell349,Group4,Batch1,5.515619,6.1880345
Cell350,Group3,Batch1,-2.7237449,-6.45725
Cell351,Group2,Batch1,-9.580181,5.1113834
Cell352,Group3,Batch1,-1.99239,-6.340264
Cell353,Group4,Batch1,5.146273,7.7259727
Cell354,Group4,Batch1,6.4594827,7.4897723
Cell355,Group4,Batch1,4.899659,7.6185236
Cell356,Group2,Batch1,-10.563391,5.455378
Cell357,Group2,Batch1,-10.245348,6.6636086
Cell358,Group2,Batch1,-10.41405,3.9065483
Cell359,Group1,Batch1,10.543425,-3.361632
Cell360,Group4,Batch1,4.7779455,8.710514
Cell361,Group4,Batch1,6.5432963,7.1773005
Cell362,Group4,Batch1,3.9484031,8.166147
Cell363,Group4,Batch1,6.3479204,8.752588
Cell364,Group3,Batch1,-1.8916551,-6.307266
Cell365,Group4,Batch1,5.4369583,8.97314
Cell366,Group2,Batch1,-10.519245,3.8907862
Cell367,Group4,Batch1,5.3047934,8.964738
Cell368,Group4,Batch1,5.2476892,6.843168
Cell369,Group2,Batch1,-9.824635,4.28122
Cell370,Group2,Batch1,-9.402674,4.0266814
Cell371,Group4,Batch1,5.160454,6.3709583
Cell372,Group4,Batch1,5.4828677,9.1551285
Cell373,Group1,Batch1,10.373135,-2.8431623
Cell374,Group4,Batch1,4.6403947,8.627364
Cell375,Group4,Batch1,6.775845,7.1434994
Cell376,Group2,Batch1,-9.832626,4.122557
Cell377,Group2,Batch1,-10.250224,5.487141
Cell378,Group4,Batch1,4.075126,8.97017
Cell379,Group3,Batch1,-2.0923104,-6.982023
Cell380,Group2,Batch1,-11.302003,5.69641
Cell381,Group4,Batch1,4.3946304,6.102892
Cell382,Group1,Batch1,10.856051,-3.2336547
Cell383,Group3,Batch1,-2.5706747,-8.513429
Cell384,Group3,Batch1,-1.4008397,-7.3719187
Cell385,Group4,Batch1,3.822629,7.87492
Cell386,Group2,Batch1,-10.013546,3.8121738
Cell387,Group2,Batch1,-9.9184475,5.6274858
Cell388,Group4,Batch1,4.632706,8.458893
Cell389,Group4,Batch1,6.0279293,8.96324
Cell390,Group1,Batch1,10.619989,-3.9793818
Cell391,Group4,Batch1,5.168725,6.556724
Cell392,Group2,Batch1,-10.718805,4.9095316
Cell393,Group2,Batch1,-11.689392,5.2672706
Cell394,Group4,Batch1,3.8519468,6.601503
Cell395,Group4,Batch1,5.8401365,9.124764
Cell396,Group3,Batch1,-1.4488648,-7.8803596
Cell397,Group4,Batch1,5.3368793,8.129627
Cell398,Group4,Batch1,5.688237,8.619129
Cell399,Group2,Batch1,-10.864541,6.247531
Cell400,Group4,Batch1,4.8751845,8.725913
Cell401,Group3,Batch1,-1.3097503,-6.470302
Cell402,Group3,Batch1,-2.9750223,-6.311466
Cell403,Group2,Batch1,-11.097582,6.023238
Cell404,Group2,Batch1,-10.937498,5.0445623
Cell405,Group3,Batch1,-2.8349571,-6.5497546
Cell406,Group4,Batch1,4.0377736,8.531279
Cell407,Group2,Batch1,-11.907679,5.6094375
Cell408,Group2,Batch1,-11.039435,5.8207955
Cell409,Group3,Batch1,-1.0710018,-7.61644
Cell410,Group4,Batch1,6.7076573,7.0723634
Cell411,Group2,Batch1,-11.101319,4.0806365
Cell412,Group3,Batch1,-1.890958,-8.660847
Cell413,Group3,Batch1,-3.6406245,-7.9868574
Cell414,Group2,Batch1,-9.768467,6.6409507
Cell415,Group3,Batch1,-1.8889406,-8.042367
Cell416,Group2,Batch1,-9.685335,6.0998516
Cell417,Group4,Batch1,4.599893,6.771028
Cell418,Group4,Batch1,4.883066,9.005936
Cell419,Group3,Batch1,-1.8422828,-7.232113
Cell420,Group4,Batch1,6.4151053,8.259373
Cell421,Group3,Batch1,-2.9540565,-7.313355
Cell422,Group4,Batch1,4.4472723,8.667398
Cell423,Group3,Batch1,-2.7011864,-8.148877
Cell424,Group2,Batch1,-10.806622,4.1650457
Cell425,Group4,Batch1,5.707827,5.915027
Cell426,Group2,Batch1,-10.937483,5.744815
Cell427,Group2,Batch1,-11.010928,5.0969067
Cell428,Group3,Batch1,-2.4511309,-8.514949
Cell429,Group3,Batch1,-3.005116,-6.5544205
Cell430,Group1,Batch1,11.16749,-3.2612927
Cell431,Group3,Batch1,-2.7619267,-5.9882574
Cell432,Group4,Batch1,5.9296184,8.384913
Cell433,Group4,Batch1,5.0038896,6.693049
Cell434,Group4,Batch1,4.526477,8.810965
Cell435,Group2,Batch1,-9.58518,6.2059107
Cell436,Group3,Batch1,-2.6017404,-6.0645566
Cell437,Group4,Batch1,5.045859,6.505873
Cell438,Group2,Batch1,-10.924365,5.325908
Cell439,Group1,Batch1,10.565057,-3.6331713
Cell440,Group3,Batch1,-1.5436403,-7.9116426
Cell441,Group3,Batch1,-1.3676953,-8.363645
Cell442,Group3,Batch1,-1.1369301,-8.415629
Cell443,Group4,Batch1,6.0440564,8.334633
Cell444,Group4,Batch1,5.1291223,7.5984626
Cell445,Group4,Batch1,4.92326,8.2464905
Cell446,Group3,Batch1,-2.8226953,-8.012703
Cell447,Group2,Batch1,-9.296237,4.274063
Cell448,Group4,Batch1,4.2530484,7.6245165
Cell449,Group4,Batch1,3.5987558,7.793805
Cell450,Group3,Batch1,-1.7010945,-8.777053
Cell451,Group4,Batch1,6.454255,7.347495
Cell452,Group3,Batch1,-1.4473121,-7.078094
Cell453,Group2,Batch1,-11.151702,4.788332
Cell454,Group2,Batch1,-10.791619,3.854053
Cell455,Group4,Batch1,5.5064173,5.825897
Cell456,Group3,Batch1,-3.1263766,-7.2122703
Cell457,Group1,Batch1,10.570278,-3.1632261
Cell458,Group4,Batch1,6.6418376,7.432237
Cell459,Group4,Batch1,5.2689495,5.59237
Cell460,Group4,Batch1,3.989524,7.327795
Cell461,Group4,Batch1,4.7264304,6.6976404
Cell462,Group4,Batch1,3.8496022,5.874528
Cell463,Group4,Batch1,4.158755,6.962217
Cell464,Group1,Batch1,11.468598,-3.9425921
Cell465,Group4,Batch1,6.2370057,8.184922
Cell466,Group3,Batch1,-1.6456206,-7.709303
Cell467,Group4,Batch1,6.6739407,7.673929
Cell468,Group4,Batch1,6.796236,8.107005
Cell469,Group4,Batch1,6.5054903,6.667054
Cell470,Group3,Batch1,-1.2980981,-6.5109553
Cell471,Group3,Batch1,-3.4320123,-7.453648
Cell472,Group2,Batch1,-11.595503,5.9161506
Cell473,Group3,Batch1,-1.8212997,-8.094872
Cell474,Group3,Batch1,-1.6384825,-7.367241
Cell475,Group3,Batch1,-2.5913432,-8.288936
Cell476,Group4,Batch1,5.7794557,7.7389007
Cell477,Group4,Batch1,6.6141253,6.436686
Cell478,Group2,Batch1,-9.167865,5.9402585
Cell479,Group3,Batch1,-3.125399,-6.8222733
Cell480,Group4,Batch1,4.5740147,6.802906
Cell481,Group4,Batch1,6.233696,6.1248035
Cell482,Group2,Batch1,-9.36874,5.6790066
Cell483,Group3,Batch1,-2.701269,-6.1680617
Cell484,Group4,Batch1,3.6471927,8.448083
Cell485,Group4,Batch1,6.7153955,7.600959
Cell486,Group3,Batch1,-1.8660309,-6.0265703
Cell487,Group3,Batch1,-1.6429311,-6.4393716
Cell488,Group4,Batch1,3.3800561,8.2812395
Cell489,Group2,Batch1,-10.809524,5.975346
Cell490,Group3,Batch1,-2.6964679,-7.876197
Cell491,Group2,Batch1,-10.692769,5.2835937
Cell492,Group4,Batch1,5.7222867,7.716191
Cell493,Group3,Batch1,-2.5914028,-7.842918
Cell494,Group1,Batch1,10.612364,-3.7296598
Cell495,Group3,Batch1,-2.6026082,-8.477584
Cell496,Group4,Batch1,4.454481,5.927245
Cell497,Group2,Batch1,-11.053265,4.678178
Cell498,Group2,Batch1,-11.368536,5.1190467
Cell499,Group4,Batch1,4.561439,8.387163
Cell500,Group2,Batch1,-9.963323,5.0189424
Cell501,Group2,Batch2,-10.4911585,6.489813
Cell502,Group4,Batch2,5.0183825,8.604148
Cell503,Group2,Batch2,-10.017752,3.94369
Cell504,Group4,Batch2,4.3274064,8.44692
Cell505,Group4,Batch2,4.7553163,8.044235
Cell506,Group2,Batch2,-11.6487255,5.684272
Cell507,Group4,Batch2,6.315737,6.7086244
Cell508,Group3,Batch2,-1.7081928,-7.54489
Cell509,Group3,Batch2,-1.8189988,-7.5664625
Cell510,Group4,Batch2,6.5325627,8.547922
Cell511,Group3,Batch2,-2.4364834,-7.254945
Cell512,Group2,Batch2,-9.160644,5.700822
Cell513,Group4,Batch2,5.6436405,8.7064
Cell514,Group4,Batch2,3.3470361,6.5859256
Cell515,Group2,Batch2,-9.181843,6.1597548
Cell516,Group2,Batch2,-10.82473,5.6527977
Cell517,Group4,Batch2,6.23255,6.417193
Cell518,Group2,Batch2,-10.20931,4.529458
Cell519,Group3,Batch2,-3.2536414,-6.826589
Cell520,Group4,Batch2,3.7630289,8.23897
Cell521,Group4,Batch2,4.389457,8.167893
Cell522,Group4,Batch2,4.8232636,8.4153185
Cell523,Group4,Batch2,6.7186775,7.810901
Cell524,Group2,Batch2,-10.746117,4.755662
Cell525,Group2,Batch2,-10.76897,3.9542289
Cell526,Group3,Batch2,-3.796043,-8.150388
Cell527,Group1,Batch2,10.859741,-3.0309927
Cell528,Group3,Batch2,-1.565445,-7.4240355
Cell529,Group2,Batch2,-9.697529,6.631786
Cell530,Group4,Batch2,5.4793134,6.1978765
Cell531,Group3,Batch2,-3.7689273,-7.136684
Cell532,Group4,Batch2,5.222869,6.18563
Cell533,Group1,Batch2,10.7983,-3.797372
Cell534,Group4,Batch2,6.721811,8.099754
Cell535,Group4,Batch2,6.4457316,7.603971
Cell536,Group1,Batch2,10.67803,-3.0437918
Cell537,Group2,Batch2,-9.2981,5.229077
Cell538,Group3,Batch2,-2.0227602,-6.5200353
Cell539,Group4,Batch2,6.1314225,6.9546576
Cell540,Group4,Batch2,4.318645,7.157814
Cell541,Group4,Batch2,5.819673,6.885779
Cell542,Group4,Batch2,6.5912704,6.765361
Cell543,Group4,Batch2,4.927644,8.390982
