,Group,Batch,UMAP1,UMAP2
Cell293,Group4,Batch1,14.088033,-2.836261
Cell294,Group2,Batch1,-9.469967,13.12283
Cell295,Group3,Batch1,-13.323062,-2.3546264
Cell296,Group3,Batch1,-13.471473,-1.3018993
Cell297,Group2,Batch1,-7.488135,13.278484
Cell298,Group2,Batch1,-7.3304048,12.554345
Cell299,Group4,Batch1,15.928394,-1.0080527
Cell300,Group4,Batch1,15.659751,-1.9871039
Cell301,Group3,Batch1,-11.860334,-2.142065
Cell302,Group4,Batch1,14.841602,-2.6886861
Cell303,Group4,Batch1,15.316275,-2.9774017
Cell304,Group4,Batch1,16.210331,-2.5399244
Cell305,Group3,Batch1,-13.145309,-2.9984114
Cell306,Group3,Batch1,-12.820642,-2.7527256
Cell307,Group3,Batch1,-13.2002735,-1.9645358
Cell308,Group4,Batch1,13.796938,-2.8103375
Cell309,Group4,Batch1,14.839721,-2.033258
Cell310,Group3,Batch1,-12.090323,-1.1512103
Cell311,Group4,Batch1,16.046757,-0.6085636
Cell312,Group2,Batch1,-8.944172,13.700139
Cell313,Group2,Batch1,-9.159052,13.1285515
Cell314,Group3,Batch1,-11.895573,-2.2434418
Cell315,Group3,Batch1,-12.906741,-1.561914
Cell316,Group4,Batch1,14.301586,-2.8457394
Cell317,Group4,Batch1,15.415777,-0.23760472
Cell318,Group3,Batch1,-12.820815,-1.38465
Cell319,Group4,Batch1,14.543847,-0.90755635
Cell320,Group2,Batch1,-9.482085,12.896026
Cell321,Group4,Batch1,14.659995,-0.647335
Cell322,Group4,Batch1,14.605939,-3.6602418
Cell323,Group3,Batch1,-12.602272,-1.1617528
Cell324,Group2,Batch1,-7.741075,11.871589
Cell325,Group2,Batch1,-9.184249,13.314304
Cell326,Group3,Batch1,-12.664837,-1.750833
Cell327,Group3,Batch1,-12.82919,-2.028532
Cell328,Group2,Batch1,-9.779919,11.556848
Cell329,Group4,Batch1,16.376886,-0.9572087
Cell330,Group4,Batch1,15.631752,-1.454815
Cell331,Group2,Batch1,-8.117318,12.0088
Cell332,Group4,Batch1,14.775028,-2.5124094
Cell333,Group2,Batch1,-7.7730737,12.071693
Cell334,Group2,Batch1,-8.320509,13.525315
Cell335,Group2,Batch1,-8.691618,13.0675745
Cell336,Group1,Batch1,0.4106776,6.843919
Cell337,Group4,Batch1,14.10572,-1.2334719
Cell338,Group4,Batch1,15.158834,-1.6360074
Cell339,Group3,Batch1,-12.362013,-2.538921
Cell340,Group4,Batch1,15.513776,-2.7747056
Cell341,Group2,Batch1,-8.316729,11.609688
Cell342,Group1,Batch1,0.5716215,7.2313566
Cell343,Group2,Batch1,-8.694928,12.543995
Cell344,Group2,Batch1,-9.216592,11.6487875
Cell345,Group4,Batch1,15.488625,-0.31412542
Cell346,Group4,Batch1,14.958951,-2.233412
Cell347,Group4,Batch1,15.200429,-0.97195494
Cell348,Group4,Batch1,15.914516,-1.2576745
Cell349,Group4,Batch1,15.073288,-2.5815196
Cell350,Group3,Batch1,-12.973364,-1.192447
Cell351,Group2,Batch1,-7.282255,12.847879
Cell352,Group3,Batch1,-13.517124,-1.6886216
Cell353,Group4,Batch1,14.291537,-3.5854177
Cell354,Group4,Batch1,15.348583,-1.7055224
Cell355,Group4,Batch1,15.041874,-3.2352655
Cell356,Group2,Batch1,-8.077163,13.679046
Cell357,Group2,Batch1,-7.8586025,12.669859
Cell358,Group2,Batch1,-9.4503,11.89275
Cell359,Group1,Batch1,0.80591613,7.4187975
Cell360,Group4,Batch1,14.980097,-1.6732991
Cell361,Group4,Batch1,14.651672,-2.875724
Cell362,Group4,Batch1,13.820584,-3.1713717
Cell363,Group4,Batch1,14.855581,-3.2206466
Cell364,Group3,Batch1,-13.282449,-2.835026
Cell365,Group4,Batch1,14.299868,-3.019254
Cell366,Group2,Batch1,-9.437699,12.4510565
Cell367,Group4,Batch1,13.789104,-3.0464423
Cell368,Group4,Batch1,14.76283,-0.6658687
Cell369,Group2,Batch1,-10.0733,12.63769
Cell370,Group2,Batch1,-7.528691,12.400977
Cell371,Group4,Batch1,14.737231,-3.5132272
Cell372,Group4,Batch1,14.728664,-2.501221
Cell373,Group1,Batch1,0.63876235,6.6741586
Cell374,Group4,Batch1,14.630473,-3.7344277
Cell375,Group4,Batch1,14.193483,-1.668646
Cell376,Group2,Batch1,-9.324318,11.426784
Cell377,Group2,Batch1,-9.004091,12.359233
Cell378,Group4,Batch1,15.605336,-0.7127655
Cell379,Group3,Batch1,-12.961533,-0.69221765
Cell380,Group2,Batch1,-7.286556,12.746535
Cell381,Group4,Batch1,16.365759,-1.4888418
Cell382,Group1,Batch1,0.5484517,6.722279
Cell383,Group3,Batch1,-12.550683,-0.6480568
Cell384,Group3,Batch1,-12.765756,-1.8748357
Cell385,Group4,Batch1,14.111131,-2.9312458
Cell386,Group2,Batch1,-8.305547,13.657442
Cell387,Group2,Batch1,-8.7428665,12.0693
Cell388,Group4,Batch1,16.109594,-2.2121027
Cell389,Group4,Batch1,15.395505,-1.9569645
Cell390,Group1,Batch1,0.5238336,6.893461
Cell391,Group4,Batch1,16.327581,-0.7960555
Cell392,Group2,Batch1,-7.663235,12.326265
Cell393,Group2,Batch1,-9.233913,12.90153
Cell394,Group4,Batch1,15.567627,-1.2056992
Cell395,Group4,Batch1,14.446502,-2.389269
Cell396,Group3,Batch1,-11.870892,-2.4630513
Cell397,Group4,Batch1,14.308425,-3.5312195
Cell398,Group4,Batch1,15.692753,-1.3902397
Cell399,Group2,Batch1,-7.4465785,12.352542
Cell400,Group4,Batch1,14.097242,-1.4426323
Cell401,Group3,Batch1,-12.041983,-2.5361137
Cell402,Group3,Batch1,-12.771105,-0.7133963
Cell403,Group2,Batch1,-7.767024,13.427434
Cell404,Group2,Batch1,-8.05358,13.024297
Cell405,Group3,Batch1,-11.8995285,-1.4786831
Cell406,Group4,Batch1,13.808899,-2.166553
Cell407,Group2,Batch1,-10.043343,11.760432
Cell408,Group2,Batch1,-8.19727,11.9430065
Cell409,Group3,Batch1,-11.685072,-1.7311935
Cell410,Group4,Batch1,16.004694,-3.056202
Cell411,Group2,Batch1,-8.314774,11.717893
Cell412,Group3,Batch1,-11.850705,-2.3057177
Cell413,Group3,Batch1,-13.473985,-1.1145903
Cell414,Group2,Batch1,-7.703224,13.617566
Cell415,Group3,Batch1,-12.003137,-2.5199244
Cell416,Group2,Batch1,-9.160097,11.500684
Cell417,Group4,Batch1,14.5583515,-2.4399695
Cell418,Group4,Batch1,13.897052,-3.1161354
Cell419,Group3,Batch1,-14.15889,-2.051637
Cell420,Group4,Batch1,14.385654,-2.2273116
Cell421,Group3,Batch1,-12.326278,-1.2220328
Cell422,Group4,Batch1,13.935279,-3.5359905
Cell423,Group3,Batch1,-12.415067,-2.1808758
Cell424,Group2,Batch1,-9.190111,11.587026
Cell425,Group4,Batch1,14.734326,-3.4663076
Cell426,Group2,Batch1,-8.144449,13.306369
Cell427,Group2,Batch1,-9.338505,12.931454
Cell428,Group3,Batch1,-13.8549595,-1.5730686
Cell429,Group3,Batch1,-13.916399,-2.0120876
Cell430,Group1,Batch1,0.43789423,6.850537
Cell431,Group3,Batch1,-12.402174,-1.0947189
Cell432,Group4,Batch1,16.325598,-3.257768
Cell433,Group4,Batch1,13.738161,-3.2478788
Cell434,Group4,Batch1,15.293079,-2.353749
Cell435,Group2,Batch1,-9.567889,13.073202
Cell436,Group3,Batch1,-13.581379,-2.6976488
Cell437,Group4,Batch1,15.482317,-1.3624239
Cell438,Group2,Batch1,-7.307883,12.863719
Cell439,Group1,Batch1,0.9303061,7.4807005
Cell440,Group3,Batch1,-12.542734,-2.2396777
Cell441,Group3,Batch1,-12.313709,-1.2017994
Cell442,Group3,Batch1,-14.118629,-1.9480628
Cell443,Group4,Batch1,14.675088,-3.3396368
Cell444,Group4,Batch1,15.889921,-1.5022477
Cell445,Group4,Batch1,16.341814,-1.5174335
Cell446,Group3,Batch1,-12.667321,-0.73598367
Cell447,Group2,Batch1,-8.712554,11.658276
Cell448,Group4,Batch1,16.527723,-1.9205774
Cell449,Group4,Batch1,16.118902,-3.0410223
Cell450,Group3,Batch1,-13.514959,-1.7918613
Cell451,Group4,Batch1,14.474121,-3.1433895
Cell452,Group3,Batch1,-12.280821,-1.4712663
Cell453,Group2,Batch1,-9.71194,11.927816
Cell454,Group2,Batch1,-9.987952,11.695127
Cell455,Group4,Batch1,15.548901,-0.47445703
Cell456,Group3,Batch1,-12.836617,-1.7721314
Cell457,Group1,Batch1,0.5036157,6.9194946
Cell458,Group4,Batch1,15.305254,-2.0210183
Cell459,Group4,Batch1,16.435324,-1.7879646
Cell460,Group4,Batch1,14.565855,-1.5868305
Cell461,Group4,Batch1,14.759608,-3.214187
Cell462,Group4,Batch1,14.570741,-1.1662067
Cell463,Group4,Batch1,14.449383,-1.7387602
Cell464,Group1,Batch1,0.5876702,6.9936514
Cell465,Group4,Batch1,15.679096,-1.1635656
Cell466,Group3,Batch1,-12.894172,-1.7313093
Cell467,Group4,Batch1,14.853379,-1.3351141
Cell468,Group4,Batch1,14.998077,-1.8836579
Cell469,Group4,Batch1,16.33285,-2.890217
Cell470,Group3,Batch1,-13.732169,-1.1062067
Cell471,Group3,Batch1,-11.863351,-1.9329449
Cell472,Group2,Batch1,-7.876063,12.748119
Cell473,Group3,Batch1,-13.806235,-2.2752738
Cell474,Group3,Batch1,-12.747903,-0.6963743
Cell475,Group3,Batch1,-12.986161,-1.3646432
Cell476,Group4,Batch1,14.910364,-1.2988963
Cell477,Group4,Batch1,16.391235,-1.0980756
Cell478,Group2,Batch1,-8.592284,13.699303
Cell479,Group3,Batch1,-11.953807,-1.580734
Cell480,Group4,Batch1,16.466894,-2.7523365
Cell481,Group4,Batch1,15.471056,-2.0178125
Cell482,Group2,Batch1,-9.765812,13.099876
Cell483,Group3,Batch1,-12.6630535,-1.1669644
Cell484,Group4,Batch1,14.637971,-1.8512267
Cell485,Group4,Batch1,16.519104,-1.6872742
Cell486,Group3,Batch1,-12.464352,-1.0061998
Cell487,Group3,Batch1,-11.90746,-2.3458076
Cell488,Group4,Batch1,14.584309,-3.0623636
Cell489,Group2,Batch1,-7.807275,13.311315
Cell490,Group3,Batch1,-12.206744,-1.9357692
Cell491,Group2,Batch1,-7.9742785,12.419283
Cell492,Group4,Batch1,15.145888,-2.1136549
Cell493,Group3,Batch1,-13.367844,-2.8190129
Cell494,Group1,Batch1,0.7033226,6.8111887
Cell495,Group3,Batch1,-12.241796,-1.3567846
Cell496,Group4,Batch1,15.443032,-2.8779154
Cell497,Group2,Batch1,-8.546975,13.017022
Cell498,Group2,Batch1,-7.933916,13.521602
Cell499,Group4,Batch1,14.46004,-3.298311
Cell500,Group2,Batch1,-10.165282,11.903363
Cell501,Group2,Batch2,5.1128297,11.411553
Cell502,Group4,Batch2,10.548786,-11.23899
Cell503,Group2,Batch2,6.8663425,11.397372
Cell504,Group4,Batch2,9.365973,-10.231088
Cell505,Group4,Batch2,10.411164,-11.401261
Cell506,Group2,Batch2,5.474569,12.529459
Cell507,Group4,Batch2,9.003729,-10.692349
Cell508,Group3,Batch2,-11.361198,5.128268
Cell509,Group3,Batch2,-12.552984,3.8420377
Cell510,Group4,Batch2,9.61215,-11.212932
Cell511,Group3,Batch2,-12.462954,3.2743125
Cell512,Group2,Batch2,5.5387177,12.946231
Cell513,Group4,Batch2,10.706986,-10.832994
Cell514,Group4,Batch2,7.0590696,-9.460105
Cell515,Group2,Batch2,4.560478,12.213667
Cell516,Group2,Batch2,4.988085,13.200913
Cell517,Group4,Batch2,8.124686,-10.424784
Cell518,Group2,Batch2,6.556616,11.604847
Cell519,Group3,Batch2,-12.813534,3.9455187
Cell520,Group4,Batch2,9.432657,-9.299186
Cell521,Group4,Batch2,9.31294,-9.561291
Cell522,Group4,Batch2,7.9606404,-9.993114
Cell523,Group4,Batch2,6.4966717,-10.311539
Cell524,Group2,Batch2,6.4638147,12.529881
Cell525,Group2,Batch2,5.248588,12.091931
Cell526,Group3,Batch2,-12.770996,3.4038427
Cell527,Group1,Batch2,-0.4493477,3.3462043
Cell528,Group3,Batch2,-11.754598,5.6194196
Cell529,Group2,Batch2,7.429285,12.561986
Cell530,Group4,Batch2,8.158874,-8.698162
Cell531,Group3,Batch2,-11.64248,4.9816756
Cell532,Group4,Batch2,7.7856135,-10.674187
Cell533,Group1,Batch2,-0.35880256,3.2489555
Cell534,Group4,Batch2,8.179016,-10.220584
Cell535,Group4,Batch2,8.371293,-9.193747
Cell536,Group1,Batch2,-0.05450469,4.120338
Cell537,Group2,Batch2,6.92799,12.593467
Cell538,Group3,Batch2,-11.470565,6.3700733
Cell539,Group4,Batch2,8.108376,-8.945235
Cell540,Group4,Batch2,10.795489,-11.458889
