,Group,Batch,UMAP1,UMAP2
Cell152,Group2,Batch1,-11.871296,3.2277508
Cell153,Group3,Batch1,16.423576,-0.41265962
Cell154,Group2,Batch1,-9.720059,3.2109191
Cell155,Group2,Batch1,-10.658574,0.7743071
Cell156,Group1,Batch1,3.4542756,-7.783567
Cell157,Group1,Batch1,4.0307913,-8.15739
Cell158,Group4,Batch1,5.6658278,-1.0662948
Cell159,Group3,Batch1,16.16588,0.2735407
Cell160,Group2,Batch1,-9.9239025,2.3715267
Cell161,Group2,Batch1,-10.700242,3.5152407
Cell162,Group4,Batch1,6.131378,1.9125843
Cell163,Group2,Batch1,-11.786954,2.133062
Cell164,Group3,Batch1,17.702444,1.2737353
Cell165,Group3,Batch1,16.887999,1.2543317
Cell166,Group1,Batch1,4.176124,-7.9505596
Cell167,Group2,Batch1,-10.636028,2.1015692
Cell168,Group2,Batch1,-11.391383,3.2883582
Cell169,Group4,Batch1,7.251246,1.3598433
Cell170,Group2,Batch1,-11.161605,1.9207407
Cell171,Group3,Batch1,17.628412,-1.1930794
Cell172,Group3,Batch1,16.093163,0.98742247
Cell173,Group3,Batch1,15.645693,0.11491642
Cell174,Group3,Batch1,17.278196,1.7051266
Cell175,Group2,Batch1,-11.728721,1.7416543
Cell176,Group3,Batch1,16.024069,-0.07752046
Cell177,Group2,Batch1,-9.892926,1.6038349
Cell178,Group2,Batch1,-11.969408,1.327304
Cell179,Group4,Batch1,6.2502623,1.3445098
Cell180,Group4,Batch1,4.521441,-0.5299957
Cell181,Group2,Batch1,-10.207686,0.72489643
Cell182,Group4,Batch1,3.805427,0.7142334
Cell183,Group3,Batch1,16.67691,1.605925
Cell184,Group4,Batch1,5.723691,1.5597379
Cell185,Group3,Batch1,16.448793,-0.9944667
Cell186,Group4,Batch1,5.1113887,0.31500602
Cell187,Group2,Batch1,-9.701571,2.1042871
Cell188,Group3,Batch1,16.345442,-1.0433427
Cell189,Group2,Batch1,-10.109561,2.672182
Cell190,Group2,Batch1,-9.651007,2.6639109
Cell191,Group4,Batch1,4.456589,0.044034366
Cell192,Group2,Batch1,-10.472619,1.0264922
Cell193,Group2,Batch1,-10.408344,0.7268843
Cell194,Group4,Batch1,6.608463,-1.1508754
Cell195,Group2,Batch1,-10.572955,2.3590202
Cell196,Group4,Batch1,6.212288,1.4486471
Cell197,Group2,Batch1,-11.616537,3.189978
Cell198,Group2,Batch1,-9.566993,1.2043687
Cell199,Group2,Batch1,-11.788508,3.3912168
Cell200,Group3,Batch1,16.993568,-0.7682845
Cell201,Group4,Batch1,7.3388257,0.70093036
Cell202,Group4,Batch1,6.879043,-0.58753043
Cell203,Group2,Batch1,-9.366416,1.8970004
Cell204,Group3,Batch1,16.989243,-0.60855633
Cell205,Group1,Batch1,4.3947606,-7.344963
Cell206,Group2,Batch1,-9.628875,1.4675122
Cell207,Group4,Batch1,3.8095746,-0.58618397
Cell208,Group3,Batch1,16.699133,0.9851465
Cell209,Group3,Batch1,16.906858,0.19943434
Cell210,Group3,Batch1,16.622152,-0.92945695
Cell211,Group4,Batch1,6.2495446,-0.3046869
Cell212,Group4,Batch1,5.551021,1.4834131
Cell213,Group4,Batch1,5.973814,-0.44989952
Cell214,Group2,Batch1,-9.762173,0.95228916
Cell215,Group4,Batch1,4.221828,-0.85967743
Cell216,Group4,Batch1,6.2644997,0.64736265
Cell217,Group2,Batch1,-9.532886,1.018304
Cell218,Group2,Batch1,-11.517156,1.568949
Cell219,Group4,Batch1,5.84602,-0.3546257
Cell220,Group2,Batch1,-9.73031,2.7848153
Cell221,Group4,Batch1,4.6843743,1.1281885
Cell222,Group2,Batch1,-11.064559,1.8171675
Cell223,Group4,Batch1,6.0306835,1.6639131
Cell224,Group4,Batch1,5.7777076,-1.5044781
Cell225,Group3,Batch1,15.902629,0.96591216
Cell226,Group4,Batch1,6.52373,1.0607951
Cell227,Group4,Batch1,4.247817,1.3458399
Cell228,Group3,Batch1,17.608253,-0.6811462
Cell229,Group2,Batch1,-10.445403,1.9088933
Cell230,Group4,Batch1,6.6428394,-0.56974065
Cell231,Group4,Batch1,4.547465,0.9562408
Cell232,Group4,Batch1,4.5710235,-0.14417496
Cell233,Group4,Batch1,7.3876987,1.2476056
Cell234,Group4,Batch1,4.869373,1.6040921
Cell235,Group3,Batch1,17.567068,0.47683725
Cell236,Group4,Batch1,4.544741,1.1429367
Cell237,Group4,Batch1,4.992623,-0.106129475
Cell238,Group2,Batch1,-10.470077,3.501525
Cell239,Group4,Batch1,6.7396307,0.6945175
Cell240,Group2,Batch1,-11.744089,2.1212285
Cell241,Group2,Batch1,-9.71842,3.24718
Cell242,Group2,Batch1,-10.896993,3.4165509
Cell243,Group3,Batch1,15.812853,0.10108155
Cell244,Group2,Batch1,-11.760515,2.6157537
Cell245,Group4,Batch1,4.9994383,1.4756936
Cell246,Group3,Batch1,16.019588,-0.4652297
Cell247,Group4,Batch1,5.908089,1.9799281
Cell248,Group4,Batch1,5.473066,-1.3686054
Cell249,Group2,Batch1,-10.429771,1.9504398
Cell250,Group4,Batch1,7.5623846,0.8230707
Cell251,Group4,Batch1,4.215343,0.5856783
Cell252,Group2,Batch1,-9.954455,1.4425793
Cell253,Group4,Batch1,5.4744368,2.3786852
Cell254,Group2,Batch1,-11.935954,3.204096
Cell255,Group4,Batch1,4.860911,-0.46357724
Cell256,Group1,Batch1,3.5942638,-7.640137
Cell257,Group3,Batch1,17.592154,1.51666
Cell258,Group3,Batch1,18.132984,-0.1198093
Cell259,Group2,Batch1,-9.765814,1.3165095
Cell260,Group2,Batch1,-11.060488,3.5397696
Cell261,Group2,Batch1,-10.095156,2.1532907
Cell262,Group4,Batch1,4.5660605,0.927399
Cell263,Group1,Batch1,4.0162115,-6.85856
Cell264,Group4,Batch1,4.5171037,1.6071607
Cell265,Group2,Batch1,-9.439716,3.230899
Cell266,Group2,Batch1,-9.74845,2.1061804
Cell267,Group3,Batch1,18.071266,1.0898808
Cell268,Group4,Batch1,7.0164447,-0.6068745
Cell269,Group2,Batch1,-11.998598,1.9101623
Cell270,Group3,Batch1,17.364563,-0.6202289
Cell271,Group4,Batch1,4.491234,0.513353
Cell272,Group4,Batch1,6.8989987,0.8896485
Cell273,Group1,Batch1,4.1712613,-7.851002
Cell274,Group2,Batch1,-12.2300415,1.8677881
Cell275,Group3,Batch1,17.418276,-0.54383105
Cell276,Group2,Batch1,-11.455917,3.9692643
Cell277,Group3,Batch1,16.548767,0.6670339
Cell278,Group4,Batch1,5.4549613,-0.73643696
Cell279,Group2,Batch1,-11.466515,2.7000914
Cell280,Group4,Batch1,4.989602,2.2958996
Cell281,Group3,Batch1,16.463306,0.7173369
Cell282,Group3,Batch1,16.842314,-0.5389577
Cell283,Group3,Batch1,16.762156,-0.53489125
Cell284,Group4,Batch1,5.5848393,1.0006298
Cell285,Group3,Batch1,17.219275,1.7130858
Cell286,Group3,Batch1,16.603273,1.0869886
Cell287,Group4,Batch1,4.6315613,0.9850351
Cell288,Group4,Batch1,7.6093283,-0.5011234
Cell289,Group2,Batch1,-11.889139,2.0761535
Cell290,Group3,Batch1,17.374195,1.5602337
Cell291,Group2,Batch1,-9.836079,2.3594954
Cell292,Group2,Batch1,-10.708723,2.9805071
Cell293,Group4,Batch1,6.825729,-0.10337112
Cell294,Group2,Batch1,-10.095805,2.8947818
Cell295,Group3,Batch1,16.04269,1.2881638
Cell296,Group3,Batch1,17.355465,1.3760332
Cell297,Group2,Batch1,-11.971933,2.7364593
Cell298,Group2,Batch1,-9.41827,2.1351497
Cell299,Group4,Batch1,6.055358,-1.558363
Cell300,Group4,Batch1,6.212584,1.5415058
Cell301,Group3,Batch1,15.815622,-0.6022485
Cell302,Group4,Batch1,5.946924,1.8512189
Cell303,Group4,Batch1,7.258299,-0.32333294
Cell304,Group4,Batch1,5.666662,-0.20651558
Cell305,Group3,Batch1,15.315032,0.42771447
Cell306,Group3,Batch1,17.207012,1.2153548
Cell307,Group3,Batch1,15.342631,0.412791
Cell308,Group4,Batch1,6.5794873,-0.37122914
Cell309,Group4,Batch1,5.5257254,-0.9673744
Cell310,Group3,Batch1,16.977325,-0.4805075
Cell311,Group4,Batch1,6.621269,-0.7540487
Cell312,Group2,Batch1,-11.054271,1.4500957
Cell313,Group2,Batch1,-11.9005995,1.4885222
Cell314,Group3,Batch1,16.80532,0.53438526
Cell315,Group3,Batch1,16.123684,-0.701666
Cell316,Group4,Batch1,5.502406,-0.9175075
Cell317,Group4,Batch1,4.6478057,1.9521449
Cell318,Group3,Batch1,17.592098,-0.37188604
Cell319,Group4,Batch1,7.06901,0.9098675
Cell320,Group2,Batch1,-9.7636795,1.3998243
Cell321,Group4,Batch1,5.915305,0.7955935
Cell322,Group4,Batch1,6.65149,-0.5368481
Cell323,Group3,Batch1,17.551794,0.8957266
Cell324,Group2,Batch1,-12.297261,2.0731504
Cell325,Group2,Batch1,-11.896139,3.0218046
Cell326,Group3,Batch1,17.878338,0.60623586
Cell327,Group3,Batch1,16.897089,-0.13154262
Cell328,Group2,Batch1,-10.457445,0.8597109
Cell329,Group4,Batch1,7.3268876,1.3506455
Cell330,Group4,Batch1,4.429086,1.5726409
Cell331,Group2,Batch1,-11.146341,4.026904
Cell332,Group4,Batch1,5.7258945,-1.4147424
Cell333,Group2,Batch1,-12.156745,1.5936327
Cell334,Group2,Batch1,-9.848624,2.4010527
Cell335,Group2,Batch1,-10.025983,3.026637
Cell336,Group1,Batch1,4.5353622,-7.3895435
Cell337,Group4,Batch1,5.578678,-0.13176829
Cell338,Group4,Batch1,4.584342,-0.59837747
Cell339,Group3,Batch1,17.891178,0.5761394
Cell340,Group4,Batch1,7.1121063,-0.17073457
Cell341,Group2,Batch1,-11.032733,1.2304935
Cell342,Group1,Batch1,3.6609592,-8.051419
Cell343,Group2,Batch1,-9.467174,2.1555476
Cell344,Group2,Batch1,-12.075212,2.4544322
Cell345,Group4,Batch1,5.1100254,-0.9546276
Cell346,Group4,Batch1,5.3067164,0.8776992
Cell347,Group4,Batch1,6.2660413,1.4671752
Cell348,Group4,Batch1,5.380937,1.7225161
Cell349,Group4,Batch1,6.0522647,-0.24584009
Cell350,Group3,Batch1,16.200111,1.2138237
Cell351,Group2,Batch1,-10.2214155,1.469651
Cell352,Group3,Batch1,17.540129,1.2095673
Cell353,Group4,Batch1,5.305735,0.61457676
Cell354,Group4,Batch1,5.8063617,0.8282776
Cell355,Group4,Batch1,3.9797635,-0.4591201
Cell356,Group2,Batch1,-10.5597515,1.895164
Cell357,Group2,Batch1,-10.173853,2.607276
Cell358,Group2,Batch1,-9.557976,1.3787329
Cell359,Group1,Batch1,4.723447,-7.482219
Cell360,Group4,Batch1,5.261028,0.15138376
Cell361,Group4,Batch1,5.8655148,0.11902717
Cell362,Group4,Batch1,6.4500422,0.15347631
Cell363,Group4,Batch1,4.6944876,1.4055381
Cell364,Group3,Batch1,16.177176,1.0684416
Cell365,Group4,Batch1,6.875605,-0.06701818
Cell366,Group2,Batch1,-9.3478565,2.5763416
Cell367,Group4,Batch1,5.3012967,0.45503205
Cell368,Group4,Batch1,7.148689,0.061042372
Cell369,Group2,Batch1,-11.709184,1.8388025
Cell370,Group2,Batch1,-9.409984,2.6687262
Cell371,Group4,Batch1,5.0672655,0.28087413
Cell372,Group4,Batch1,4.5461235,0.511585
Cell373,Group1,Batch1,3.8167953,-7.693171
Cell374,Group4,Batch1,5.54831,0.26094136
Cell375,Group4,Batch1,6.5456195,-1.5081079
Cell376,Group2,Batch1,-10.503649,3.2465937
Cell377,Group2,Batch1,-11.150804,2.1307273
Cell378,Group4,Batch1,4.7975945,0.38683468
Cell379,Group3,Batch1,17.338129,0.35218507
Cell380,Group2,Batch1,-9.937049,1.1112531
Cell381,Group4,Batch1,6.114047,-0.85271364
Cell382,Group1,Batch1,3.9633048,-7.0382566
Cell383,Group3,Batch1,16.356285,0.05947075
Cell384,Group3,Batch1,16.42402,-0.553024
Cell385,Group4,Batch1,6.5474133,0.07507657
Cell386,Group2,Batch1,-11.141996,2.468774
Cell387,Group2,Batch1,-11.430502,2.4814665
Cell388,Group4,Batch1,6.8847423,-1.2311628
Cell389,Group4,Batch1,5.4610825,0.7884264
Cell390,Group1,Batch1,4.1651654,-7.6176267
Cell391,Group4,Batch1,6.244651,0.460576
Cell392,Group2,Batch1,-10.754874,0.7915165
Cell393,Group2,Batch1,-10.253197,1.856009
Cell394,Group4,Batch1,6.1065226,0.34972057
Cell395,Group4,Batch1,5.2527814,-0.53495735
Cell396,Group3,Batch1,16.66676,-1.3783576
Cell397,Group4,Batch1,7.157841,0.36855465
Cell398,Group4,Batch1,6.575439,1.6244648
Cell399,Group2,Batch1,-10.994707,2.7655833
Cell400,Group4,Batch1,6.25101,-1.3224679
Cell401,Group3,Batch1,15.990814,-0.46305677
Cell402,Group3,Batch1,17.45743,0.20991503
Cell403,Group2,Batch1,-10.527422,2.6594863
Cell404,Group2,Batch1,-9.82361,1.9403406
Cell405,Group3,Batch1,17.616173,-0.7200103
Cell406,Group4,Batch1,5.9553995,0.11124636
Cell407,Group2,Batch1,-10.874952,3.4437356
Cell408,Group2,Batch1,-10.479152,1.4922522
Cell409,Group3,Batch1,17.398588,1.1533289
Cell410,Group4,Batch1,7.6405106,0.7376176
Cell411,Group2,Batch1,-10.098992,2.065133
Cell412,Group3,Batch1,15.94199,-0.5637898
Cell413,Group3,Batch1,17.149029,-0.37116605
Cell414,Group2,Batch1,-11.530252,3.4473302
Cell415,Group3,Batch1,17.76011,0.67304003
Cell416,Group2,Batch1,-11.425629,2.522479
Cell417,Group4,Batch1,6.831444,0.73981386
Cell418,Group4,Batch1,6.6171722,0.18520825
Cell419,Group3,Batch1,17.200895,-0.3908786
Cell420,Group4,Batch1,5.587629,1.1570594
Cell421,Group3,Batch1,17.657436,-0.018641207
Cell422,Group4,Batch1,6.846026,-0.6556466
Cell423,Group3,Batch1,16.179522,0.11709124
Cell424,Group2,Batch1,-11.140889,1.2637514
Cell425,Group4,Batch1,4.3026824,0.6876177
Cell426,Group2,Batch1,-9.992467,2.7939277
Cell427,Group2,Batch1,-12.029274,1.1350623
Cell428,Group3,Batch1,15.974711,1.0879974
Cell429,Group3,Batch1,16.727474,0.22895922
Cell430,Group1,Batch1,4.5639925,-7.6016836
Cell431,Group3,Batch1,17.885544,0.9193276
Cell432,Group4,Batch1,7.244188,0.016917288
Cell433,Group4,Batch1,5.396147,1.3007038
Cell434,Group4,Batch1,6.27429,0.22932234
Cell435,Group2,Batch1,-11.1726,2.7118886
Cell436,Group3,Batch1,17.301027,-1.045158
Cell437,Group4,Batch1,4.943891,-0.2080986
Cell438,Group2,Batch1,-11.050264,3.9541712
Cell439,Group1,Batch1,3.9706748,-7.9198184
Cell440,Group3,Batch1,17.749273,0.90597826
Cell441,Group3,Batch1,18.006315,0.38393682
Cell442,Group3,Batch1,15.77221,-0.83788794
Cell443,Group4,Batch1,4.8549232,-0.12021026
Cell444,Group4,Batch1,5.484483,-0.05678669
Cell445,Group4,Batch1,4.21537,-0.5661547
Cell446,Group3,Batch1,17.186666,-0.10090438
Cell447,Group2,Batch1,-11.214252,0.8654789
Cell448,Group4,Batch1,5.1543274,1.4107683
Cell449,Group4,Batch1,6.736912,0.99922293
Cell450,Group3,Batch1,17.591574,0.37668398
Cell451,Group4,Batch1,6.4901567,0.8985332
Cell452,Group3,Batch1,17.277815,0.5815669
Cell453,Group2,Batch1,-12.026522,2.9498816
Cell454,Group2,Batch1,-12.155079,2.076932
Cell455,Group4,Batch1,5.4041533,1.5205734
Cell456,Group3,Batch1,17.939777,0.07485346
Cell457,Group1,Batch1,3.7311015,-7.754449
Cell458,Group4,Batch1,5.913158,0.3809284
Cell459,Group4,Batch1,5.691136,-0.11421261
Cell460,Group4,Batch1,7.3407583,0.5300356
Cell461,Group4,Batch1,7.388353,0.52582806
Cell462,Group4,Batch1,5.0500894,-0.08512656
Cell463,Group4,Batch1,4.7618284,0.19695193
Cell464,Group1,Batch1,3.8195105,-7.231678
Cell465,Group4,Batch1,7.482421,0.88718724
Cell466,Group3,Batch1,16.379015,0.97104156
Cell467,Group4,Batch1,5.2454867,1.6399165
Cell468,Group4,Batch1,5.5141873,1.2520226
Cell469,Group4,Batch1,4.6671476,0.67754495
Cell470,Group3,Batch1,18.272182,0.42801762
Cell471,Group3,Batch1,16.475733,1.5430871
Cell472,Group2,Batch1,-9.943746,1.1852703
Cell473,Group3,Batch1,17.847158,0.91382265
Cell474,Group3,Batch1,16.63348,-1.093762
Cell475,Group3,Batch1,16.614918,0.9661461
Cell476,Group4,Batch1,6.9863787,1.4984176
Cell477,Group4,Batch1,5.4795256,1.7618587
Cell478,Group2,Batch1,-12.205389,2.429847
Cell479,Group3,Batch1,16.06924,1.5558733
Cell480,Group4,Batch1,5.7214236,1.711904
Cell481,Group4,Batch1,7.4644094,0.276784
Cell482,Group2,Batch1,-9.795226,3.3224044
Cell483,Group3,Batch1,17.996515,0.8823711
Cell484,Group4,Batch1,6.6930823,0.7832194
Cell485,Group4,Batch1,5.785353,1.0931046
Cell486,Group3,Batch1,15.877454,1.3917232
Cell487,Group3,Batch1,16.730162,-1.3048253
Cell488,Group4,Batch1,5.985964,1.8574654
Cell489,Group2,Batch1,-10.790268,3.6175847
Cell490,Group3,Batch1,17.5894,-0.7982921
Cell491,Group2,Batch1,-11.428945,0.7759208
Cell492,Group4,Batch1,6.5759296,-0.12600829
Cell493,Group3,Batch1,15.662089,-0.2415216
Cell494,Group1,Batch1,3.6197565,-7.6301775
Cell495,Group3,Batch1,18.19381,-0.49231115
Cell496,Group4,Batch1,5.1550236,1.7441418
Cell497,Group2,Batch1,-9.626121,0.7729203
Cell498,Group2,Batch1,-9.305564,3.4679046
Cell499,Group4,Batch1,7.1967297,-0.4351499
Cell500,Group2,Batch1,-12.042962,1.8612472
Cell501,Group2,Batch2,-12.177805,2.7051306
Cell502,Group4,Batch2,6.947513,-0.59090465
Cell503,Group2,Batch2,-9.745612,3.2012336
Cell504,Group4,Batch2,6.9508266,-0.94076747
Cell505,Group4,Batch2,5.237005,-1.3046411
Cell506,Group2,Batch2,-9.763518,1.9595168
Cell507,Group4,Batch2,4.832832,0.6417601
Cell508,Group3,Batch2,16.250374,1.6135827
Cell509,Group3,Batch2,16.761856,-0.750074
Cell510,Group4,Batch2,6.546335,1.8541509
Cell511,Group3,Batch2,16.826363,0.16288951
Cell512,Group2,Batch2,-10.011567,2.6922226
Cell513,Group4,Batch2,4.8889217,0.7444155
Cell514,Group4,Batch2,7.3019743,1.1683403
Cell515,Group2,Batch2,-9.3512535,3.0672174
Cell516,Group2,Batch2,-10.182374,1.9077239
Cell517,Group4,Batch2,5.150262,0.6775011
Cell518,Group2,Batch2,-11.025239,1.3647033
Cell519,Group3,Batch2,16.579245,-1.0773698
Cell520,Group4,Batch2,6.6095862,1.6714585
Cell521,Group4,Batch2,6.96097,-0.11398886
Cell522,Group4,Batch2,6.0213823,2.1655717
Cell523,Group4,Batch2,5.1276736,-0.48275232
Cell524,Group2,Batch2,-11.935031,1.6029841
Cell525,Group2,Batch2,-9.128472,2.5717616
Cell526,Group3,Batch2,15.59669,0.21908067
Cell527,Group1,Batch2,3.6067324,-7.926622
Cell528,Group3,Batch2,15.838409,-0.20682625
Cell529,Group2,Batch2,-10.402894,3.6632845
Cell530,Group4,Batch2,6.340966,-1.0196704
Cell531,Group3,Batch2,16.899595,-0.25786158
Cell532,Group4,Batch2,4.908029,-1.0374153
Cell533,Group1,Batch2,3.7450955,-8.109805
Cell534,Group4,Batch2,5.889775,-0.56657654
Cell535,Group4,Batch2,5.977765,0.17318021
Cell536,Group1,Batch2,3.5307908,-7.4994473
Cell537,Group2,Batch2,-10.246332,1.3386811
Cell538,Group3,Batch2,17.404425,0.70900863
Cell539,Group4,Batch2,7.430314,0.11573184
Cell540,Group4,Batch2,6.985393,1.0762978
Cell541,Group4,Batch2,6.9777527,0.9547943
