,Group,Batch,UMAP1,UMAP2
Cell177,Group2,Batch1,-9.8294735,-2.017684
Cell178,Group2,Batch1,-9.159392,-2.1436841
Cell179,Group4,Batch1,5.474961,-0.97057354
Cell180,Group4,Batch1,5.211874,-1.2008935
Cell181,Group2,Batch1,-8.727707,-1.5955794
Cell182,Group4,Batch1,3.3337708,-2.2898319
Cell183,Group3,Batch1,16.528034,1.4234537
Cell184,Group4,Batch1,4.97935,-1.0427477
Cell185,Group3,Batch1,18.435215,1.710797
Cell186,Group4,Batch1,4.781362,-1.5115108
Cell187,Group2,Batch1,-9.737301,-2.2704449
Cell188,Group3,Batch1,18.208706,0.73324555
Cell189,Group2,Batch1,-9.622994,-1.2191213
Cell190,Group2,Batch1,-10.1195135,-2.8621724
Cell191,Group4,Batch1,3.951532,0.28704932
Cell192,Group2,Batch1,-9.315091,-1.7488384
Cell193,Group2,Batch1,-10.10197,-0.8070786
Cell194,Group4,Batch1,4.003283,0.836372
Cell195,Group2,Batch1,-10.624254,-1.3749285
Cell196,Group4,Batch1,4.770987,0.1442364
Cell197,Group2,Batch1,-10.2254,-1.7800359
Cell198,Group2,Batch1,-9.663673,-3.3415854
Cell199,Group2,Batch1,-9.050819,-2.2531662
Cell200,Group3,Batch1,18.56198,0.24167967
Cell201,Group4,Batch1,4.6535316,-1.6562903
Cell202,Group4,Batch1,4.49209,-1.278528
Cell203,Group2,Batch1,-10.073482,-2.8077857
Cell204,Group3,Batch1,17.65889,1.1289731
Cell205,Group1,Batch1,6.0166035,-11.520835
Cell206,Group2,Batch1,-10.740817,-1.6739677
Cell207,Group4,Batch1,2.4667346,0.023181552
Cell208,Group3,Batch1,16.717659,2.0701594
Cell209,Group3,Batch1,18.753078,2.1854944
Cell210,Group3,Batch1,18.72107,0.7944848
Cell211,Group4,Batch1,5.7069874,-0.18145724
Cell212,Group4,Batch1,5.4406986,-2.195783
Cell213,Group4,Batch1,4.798028,-0.43459564
Cell214,Group2,Batch1,-10.016089,-1.8927797
Cell215,Group4,Batch1,3.1556063,-0.27430028
Cell216,Group4,Batch1,4.954326,0.68590486
Cell217,Group2,Batch1,-10.007672,-2.2970161
Cell218,Group2,Batch1,-9.160121,-0.7690541
Cell219,Group4,Batch1,4.654296,-1.4598846
Cell220,Group2,Batch1,-9.397189,-2.7734635
Cell221,Group4,Batch1,5.761426,-0.8365012
Cell222,Group2,Batch1,-8.988898,-1.5406832
Cell223,Group4,Batch1,5.0177226,-1.2708799
Cell224,Group4,Batch1,3.4226682,0.8200429
Cell225,Group3,Batch1,16.871462,2.9657934
Cell226,Group4,Batch1,3.9043303,-1.5557678
Cell227,Group4,Batch1,4.2380085,-1.7308064
Cell228,Group3,Batch1,19.036049,1.6537119
Cell229,Group2,Batch1,-10.379027,-1.3963052
Cell230,Group4,Batch1,5.1332707,-0.5736708
Cell231,Group4,Batch1,5.070631,-0.74413776
Cell232,Group4,Batch1,3.298246,-0.6316024
Cell233,Group4,Batch1,5.466093,-1.348899
Cell234,Group4,Batch1,5.0786366,-1.3521588
Cell235,Group3,Batch1,18.548,1.3627658
Cell236,Group4,Batch1,4.049345,-2.4990335
Cell237,Group4,Batch1,2.4766471,-0.54713523
Cell238,Group2,Batch1,-9.523994,-2.7953544
Cell239,Group4,Batch1,4.5850534,-0.30061287
Cell240,Group2,Batch1,-9.632786,-1.6792554
Cell241,Group2,Batch1,-8.592629,-2.7054167
Cell242,Group2,Batch1,-9.826179,-0.26382273
Cell243,Group3,Batch1,16.995554,1.9073292
Cell244,Group2,Batch1,-9.8567705,-1.2994553
Cell245,Group4,Batch1,4.79996,-0.2846939
Cell246,Group3,Batch1,16.849672,1.3548651
Cell247,Group4,Batch1,4.78167,-2.7715254
Cell248,Group4,Batch1,4.3706203,0.86401886
Cell249,Group2,Batch1,-8.941373,-1.7804673
Cell250,Group4,Batch1,4.9838243,-0.35173365
Cell251,Group4,Batch1,4.1965284,0.20319082
Cell252,Group2,Batch1,-10.144922,-1.4994184
Cell253,Group4,Batch1,4.773422,-1.5446213
Cell254,Group2,Batch1,-9.614554,0.03339972
Cell255,Group4,Batch1,4.2844143,0.7084705
Cell256,Group1,Batch1,5.708756,-12.434814
Cell257,Group3,Batch1,17.921682,1.3304237
Cell258,Group3,Batch1,19.187098,1.3785284
Cell259,Group2,Batch1,-9.605153,-2.7885325
Cell260,Group2,Batch1,-10.024874,-2.3521917
Cell261,Group2,Batch1,-8.826124,-2.8819847
Cell262,Group4,Batch1,4.643075,-0.18328068
Cell263,Group1,Batch1,5.9820333,-11.683274
Cell264,Group4,Batch1,4.6199365,-2.6341116
Cell265,Group2,Batch1,-9.430387,-3.3615172
Cell266,Group2,Batch1,-9.8780575,-2.5966542
Cell267,Group3,Batch1,18.948874,1.2698355
Cell268,Group4,Batch1,3.5027547,-0.85583997
Cell269,Group2,Batch1,-8.572428,-1.0296237
Cell270,Group3,Batch1,18.828026,2.260064
Cell271,Group4,Batch1,2.4556148,-1.7371573
Cell272,Group4,Batch1,4.6803155,-0.82180387
Cell273,Group1,Batch1,5.8542194,-11.738356
Cell274,Group2,Batch1,-9.109374,-1.6753119
Cell275,Group3,Batch1,19.14224,2.219661
Cell276,Group2,Batch1,-10.643804,-1.6724291
Cell277,Group3,Batch1,18.141787,2.8621323
Cell278,Group4,Batch1,3.6652465,0.43527165
Cell279,Group2,Batch1,-7.799277,-2.612193
Cell280,Group4,Batch1,4.1344657,-1.5172588
Cell281,Group3,Batch1,17.512844,1.9330583
Cell282,Group3,Batch1,17.302364,1.9226202
Cell283,Group3,Batch1,17.803656,2.1759279
Cell284,Group4,Batch1,3.7617683,-1.2213916
Cell285,Group3,Batch1,17.32235,0.6812738
Cell286,Group3,Batch1,18.107733,1.9123433
Cell287,Group4,Batch1,3.0003483,-2.0215564
Cell288,Group4,Batch1,5.3395653,0.283966
Cell289,Group2,Batch1,-8.812176,-1.1173201
Cell290,Group3,Batch1,18.896603,2.349773
Cell291,Group2,Batch1,-10.15854,-2.508011
Cell292,Group2,Batch1,-9.449379,-0.9216726
Cell293,Group4,Batch1,4.0707583,-0.73648363
Cell294,Group2,Batch1,-8.641796,-2.518619
Cell295,Group3,Batch1,16.251648,1.2037011
Cell296,Group3,Batch1,16.516998,1.0697708
Cell297,Group2,Batch1,-8.500028,-2.012755
Cell298,Group2,Batch1,-9.130943,-0.74187243
Cell299,Group4,Batch1,2.9122605,-0.51827437
Cell300,Group4,Batch1,5.2991295,-0.27616283
Cell301,Group3,Batch1,17.073969,0.21098351
Cell302,Group4,Batch1,5.6453977,-2.25615
Cell303,Group4,Batch1,5.3997865,-0.054939713
Cell304,Group4,Batch1,3.8310606,-0.3404401
Cell305,Group3,Batch1,17.208935,2.1993272
Cell306,Group3,Batch1,17.157906,2.8781474
Cell307,Group3,Batch1,16.87621,1.7023382
Cell308,Group4,Batch1,5.459284,0.14084311
Cell309,Group4,Batch1,4.743317,0.807617
Cell310,Group3,Batch1,16.47797,1.7007822
Cell311,Group4,Batch1,4.912244,0.5760631
Cell312,Group2,Batch1,-10.496719,-0.7725764
Cell313,Group2,Batch1,-9.597575,-0.41355434
Cell314,Group3,Batch1,18.876719,2.3423994
Cell315,Group3,Batch1,17.767088,0.58694416
Cell316,Group4,Batch1,3.678647,0.3114087
Cell317,Group4,Batch1,4.666641,-2.9575863
Cell318,Group3,Batch1,18.87666,2.0339031
Cell319,Group4,Batch1,5.0464153,-1.1072813
Cell320,Group2,Batch1,-9.152819,-2.1961668
Cell321,Group4,Batch1,4.762803,-2.0603619
Cell322,Group4,Batch1,4.895823,0.19926007
Cell323,Group3,Batch1,18.131765,2.179718
Cell324,Group2,Batch1,-10.167442,-0.6985914
Cell325,Group2,Batch1,-10.013127,-1.6848798
Cell326,Group3,Batch1,18.14609,0.98826784
Cell327,Group3,Batch1,18.00226,0.2776687
Cell328,Group2,Batch1,-8.212125,-3.062935
Cell329,Group4,Batch1,4.9255342,-2.3353093
Cell330,Group4,Batch1,5.116106,-1.690919
Cell331,Group2,Batch1,-10.536795,-2.2608519
Cell332,Group4,Batch1,3.2422173,-0.92728245
Cell333,Group2,Batch1,-10.020718,-0.7677794
Cell334,Group2,Batch1,-9.87309,-2.1808798
Cell335,Group2,Batch1,-10.339725,-2.7809649
Cell336,Group1,Batch1,5.1841393,-11.621462
Cell337,Group4,Batch1,3.2730474,-0.1757635
Cell338,Group4,Batch1,3.2891488,-0.35655499
Cell339,Group3,Batch1,18.062008,0.32273048
Cell340,Group4,Batch1,3.874326,-1.4227101
Cell341,Group2,Batch1,-10.4834385,-1.1588545
Cell342,Group1,Batch1,6.5214496,-11.626308
Cell343,Group2,Batch1,-9.766099,-2.1750443
Cell344,Group2,Batch1,-7.937598,-2.0912874
Cell345,Group4,Batch1,4.1985426,0.8481622
Cell346,Group4,Batch1,4.3195696,0.020581065
Cell347,Group4,Batch1,4.6423354,-0.43760142
Cell348,Group4,Batch1,5.509296,-0.44347373
Cell349,Group4,Batch1,4.9774914,0.25190353
Cell350,Group3,Batch1,16.442259,0.6277792
Cell351,Group2,Batch1,-9.780601,-2.9520755
Cell352,Group3,Batch1,17.719193,0.63191
Cell353,Group4,Batch1,3.6110244,-0.8852118
Cell354,Group4,Batch1,4.3111935,-1.0784694
Cell355,Group4,Batch1,2.6111045,-0.31598684
Cell356,Group2,Batch1,-9.3916645,-2.6038146
Cell357,Group2,Batch1,-8.839297,-2.5843353
Cell358,Group2,Batch1,-10.031289,-1.5196233
Cell359,Group1,Batch1,5.961716,-11.635925
Cell360,Group4,Batch1,3.7762005,-0.108073585
Cell361,Group4,Batch1,5.1981473,-1.6804127
Cell362,Group4,Batch1,5.8842263,-0.10577059
Cell363,Group4,Batch1,5.0507054,-0.66113776
Cell364,Group3,Batch1,17.615524,1.6802429
Cell365,Group4,Batch1,4.139522,-2.2100997
Cell366,Group2,Batch1,-9.596143,-2.9263563
Cell367,Group4,Batch1,5.5579176,-0.99021435
Cell368,Group4,Batch1,3.7886517,-0.53568435
Cell369,Group2,Batch1,-9.019258,-2.3903723
Cell370,Group2,Batch1,-8.610467,-2.797343
Cell371,Group4,Batch1,3.8180907,-1.0955085
Cell372,Group4,Batch1,3.94474,-1.5636951
Cell373,Group1,Batch1,5.5465884,-12.246757
Cell374,Group4,Batch1,3.4179757,0.0834457
Cell375,Group4,Batch1,3.7008529,1.0157737
Cell376,Group2,Batch1,-8.915713,-2.422745
Cell377,Group2,Batch1,-9.584571,-2.658462
Cell378,Group4,Batch1,5.5443788,-0.4891022
Cell379,Group3,Batch1,18.921404,1.4355558
Cell380,Group2,Batch1,-10.203537,-1.4759471
Cell381,Group4,Batch1,3.8591032,-2.1157475
Cell382,Group1,Batch1,5.810552,-11.394948
Cell383,Group3,Batch1,16.989729,0.9918787
Cell384,Group3,Batch1,18.638208,1.0825906
Cell385,Group4,Batch1,3.8407457,0.14645295
Cell386,Group2,Batch1,-8.5128,-2.5004656
Cell387,Group2,Batch1,-9.427404,-1.0323312
Cell388,Group4,Batch1,3.9143736,0.85495955
Cell389,Group4,Batch1,6.0247912,-0.7325028
Cell390,Group1,Batch1,6.4995675,-11.748787
Cell391,Group4,Batch1,4.363279,-1.4461353
Cell392,Group2,Batch1,-10.536133,-1.4438357
Cell393,Group2,Batch1,-10.263335,-0.6381785
Cell394,Group4,Batch1,2.747728,-1.5613822
Cell395,Group4,Batch1,4.359515,-0.25417286
Cell396,Group3,Batch1,18.517536,1.7820415
Cell397,Group4,Batch1,4.687661,-0.66412467
Cell398,Group4,Batch1,4.767931,-0.2369555
Cell399,Group2,Batch1,-9.492803,-0.70874524
Cell400,Group4,Batch1,3.5408375,-0.79861313
Cell401,Group3,Batch1,17.807901,0.6167383
Cell402,Group3,Batch1,18.328463,1.253555
Cell403,Group2,Batch1,-9.240851,-0.31564996
Cell404,Group2,Batch1,-10.542387,-2.6026216
Cell405,Group3,Batch1,19.041786,1.8061318
Cell406,Group4,Batch1,5.6352887,0.30943397
Cell407,Group2,Batch1,-9.224696,-0.522435
Cell408,Group2,Batch1,-9.346601,-1.4715317
Cell409,Group3,Batch1,18.103054,0.47247678
Cell410,Group4,Batch1,4.6616125,0.10562233
Cell411,Group2,Batch1,-10.561743,-2.5630813
Cell412,Group3,Batch1,17.761745,1.386124
Cell413,Group3,Batch1,17.890429,0.975743
Cell414,Group2,Batch1,-8.379478,-1.2251233
Cell415,Group3,Batch1,18.77989,0.920509
Cell416,Group2,Batch1,-9.316608,-2.1875622
Cell417,Group4,Batch1,5.132186,-1.1311071
Cell418,Group4,Batch1,5.8052044,-0.99266887
Cell419,Group3,Batch1,18.04985,2.6680565
Cell420,Group4,Batch1,4.1636558,-2.4592617
Cell421,Group3,Batch1,18.285124,2.1645064
Cell422,Group4,Batch1,4.167057,-1.2501584
Cell423,Group3,Batch1,17.636045,2.6273801
Cell424,Group2,Batch1,-10.301886,-1.6790985
Cell425,Group4,Batch1,3.2747989,-2.7240634
Cell426,Group2,Batch1,-9.898685,-1.1084036
Cell427,Group2,Batch1,-9.44004,-1.1925685
Cell428,Group3,Batch1,16.787296,2.1479814
Cell429,Group3,Batch1,18.364433,2.5551152
Cell430,Group1,Batch1,6.303349,-11.40462
Cell431,Group3,Batch1,18.657146,1.0832201
Cell432,Group4,Batch1,5.8668203,-0.21601003
Cell433,Group4,Batch1,5.0677743,-0.19423878
Cell434,Group4,Batch1,5.0161386,-1.4426112
Cell435,Group2,Batch1,-8.898687,-2.1422215
Cell436,Group3,Batch1,18.302818,1.2936321
Cell437,Group4,Batch1,4.028223,0.6062673
Cell438,Group2,Batch1,-7.6455297,-1.3115754
Cell439,Group1,Batch1,5.5775247,-11.755216
Cell440,Group3,Batch1,18.332256,1.6544993
Cell441,Group3,Batch1,18.042315,1.6900033
Cell442,Group3,Batch1,18.020935,1.7895689
Cell443,Group4,Batch1,4.5239477,-1.2191653
Cell444,Group4,Batch1,5.6185756,-0.33097196
Cell445,Group4,Batch1,3.2570517,-1.8826513
Cell446,Group3,Batch1,18.498669,2.954657
Cell447,Group2,Batch1,-9.698902,-2.445332
Cell448,Group4,Batch1,6.0520735,-0.95369464
Cell449,Group4,Batch1,4.4266515,-0.81405413
Cell450,Group3,Batch1,18.00393,2.3031273
Cell451,Group4,Batch1,4.6761312,0.59819394
Cell452,Group3,Batch1,18.079517,2.1519983
Cell453,Group2,Batch1,-7.8750734,-1.9024892
Cell454,Group2,Batch1,-9.742065,-2.5809855
Cell455,Group4,Batch1,4.314174,0.8405466
Cell456,Group3,Batch1,18.72205,2.3382807
Cell457,Group1,Batch1,5.238366,-12.178754
Cell458,Group4,Batch1,4.019489,0.25785947
Cell459,Group4,Batch1,4.3494816,-1.067063
Cell460,Group4,Batch1,3.37985,-0.087662436
Cell461,Group4,Batch1,4.8037252,-1.2244793
Cell462,Group4,Batch1,4.0101395,-1.0073414
Cell463,Group4,Batch1,2.794356,-0.87651515
Cell464,Group1,Batch1,5.8204365,-12.0349655
Cell465,Group4,Batch1,3.793179,-0.8294152
Cell466,Group3,Batch1,17.404902,1.6293143
Cell467,Group4,Batch1,4.3649325,-2.7368166
Cell468,Group4,Batch1,4.337105,-0.65461224
Cell469,Group4,Batch1,4.7118835,-0.31271014
Cell470,Group3,Batch1,18.921097,0.5080138
Cell471,Group3,Batch1,18.427742,2.2514725
Cell472,Group2,Batch1,-7.827325,-1.5289438
Cell473,Group3,Batch1,17.811577,3.0759072
Cell474,Group3,Batch1,18.950706,2.0184145
Cell475,Group3,Batch1,17.041822,1.8575171
Cell476,Group4,Batch1,4.4307504,-0.24527156
Cell477,Group4,Batch1,5.5768332,-2.2241242
Cell478,Group2,Batch1,-10.367168,-2.065735
Cell479,Group3,Batch1,16.94906,1.5382558
Cell480,Group4,Batch1,5.0160794,0.11635837
Cell481,Group4,Batch1,4.2579517,-0.60503286
Cell482,Group2,Batch1,-9.132635,-2.8391292
Cell483,Group3,Batch1,18.208858,0.6557026
Cell484,Group4,Batch1,4.9628997,-1.1089934
Cell485,Group4,Batch1,5.271006,0.88888603
Cell486,Group3,Batch1,16.45498,1.7058201
Cell487,Group3,Batch1,18.514996,1.238765
Cell488,Group4,Batch1,5.847282,-2.088733
Cell489,Group2,Batch1,-9.28186,-2.5400155
Cell490,Group3,Batch1,18.025753,0.13479123
Cell491,Group2,Batch1,-9.606267,-0.3706911
Cell492,Group4,Batch1,3.1727016,-0.49649253
Cell493,Group3,Batch1,16.940973,2.6010232
Cell494,Group1,Batch1,5.7645254,-11.336785
Cell495,Group3,Batch1,18.2745,1.9549752
Cell496,Group4,Batch1,5.0628424,-2.6204777
Cell497,Group2,Batch1,-9.875296,-2.191798
Cell498,Group2,Batch1,-9.059691,-3.0492887
Cell499,Group4,Batch1,4.278593,-0.6006203
Cell500,Group2,Batch1,-8.8708515,-1.3741441
Cell501,Group2,Batch2,-8.311086,-2.0318696
Cell502,Group4,Batch2,5.1948733,-1.829177
Cell503,Group2,Batch2,-9.099356,-0.58973444
Cell504,Group4,Batch2,2.8942556,-0.35490075
Cell505,Group4,Batch2,4.7869344,0.5194965
Cell506,Group2,Batch2,-10.290543,-1.7217916
Cell507,Group4,Batch2,3.5373056,-1.2871604
Cell508,Group3,Batch2,16.463194,1.7437564
Cell509,Group3,Batch2,18.414904,1.1331607
Cell510,Group4,Batch2,5.667901,-0.7241997
Cell511,Group3,Batch2,17.256182,2.5597773
Cell512,Group2,Batch2,-9.752534,-0.82274115
Cell513,Group4,Batch2,2.6795452,-1.4139148
Cell514,Group4,Batch2,4.866406,-0.75944567
Cell515,Group2,Batch2,-9.665896,-2.8277276
Cell516,Group2,Batch2,-10.21152,-1.4569507
Cell517,Group4,Batch2,4.3281536,-0.86492836
Cell518,Group2,Batch2,-8.78598,-0.75971586
Cell519,Group3,Batch2,17.911053,0.6242671
Cell520,Group4,Batch2,5.9505053,-1.1351227
Cell521,Group4,Batch2,3.294496,-0.16238512
Cell522,Group4,Batch2,5.4284587,-1.681368
Cell523,Group4,Batch2,4.206128,-2.4619775
Cell524,Group2,Batch2,-9.096313,-1.6800785
Cell525,Group2,Batch2,-9.524158,-2.7824445
Cell526,Group3,Batch2,16.807055,2.0745525
Cell527,Group1,Batch2,6.531305,-11.801314
Cell528,Group3,Batch2,17.534925,3.0631058
Cell529,Group2,Batch2,-7.898736,-2.4778886
Cell530,Group4,Batch2,4.801601,-1.687399
Cell531,Group3,Batch2,18.496859,0.5683329
Cell532,Group4,Batch2,3.5463574,0.7492024
Cell533,Group1,Batch2,5.634363,-11.795333
Cell534,Group4,Batch2,5.490017,0.6037819
