,Group,Batch,UMAP1,UMAP2
Cell219,Group4,Batch1,1.9685804,-6.184065
Cell220,Group2,Batch1,4.6659904,9.56654
Cell221,Group4,Batch1,2.4836547,-6.4985394
Cell222,Group2,Batch1,3.7206812,10.131107
Cell223,Group4,Batch1,3.5482068,-6.5263233
Cell224,Group4,Batch1,3.4995248,-7.353084
Cell225,Group3,Batch1,-9.686686,2.4594495
Cell226,Group4,Batch1,2.3279095,-6.7144003
Cell227,Group4,Batch1,1.4530928,-6.221056
Cell228,Group3,Batch1,-7.453362,0.7611163
Cell229,Group2,Batch1,3.2232542,10.445577
Cell230,Group4,Batch1,1.8485714,-7.5516667
Cell231,Group4,Batch1,4.694855,-6.9584184
Cell232,Group4,Batch1,2.1475654,-7.0376306
Cell233,Group4,Batch1,3.10567,-5.2205133
Cell234,Group4,Batch1,2.841289,-7.617595
Cell235,Group3,Batch1,-8.081175,2.4952667
Cell236,Group4,Batch1,1.8474736,-6.271561
Cell237,Group4,Batch1,3.1579173,-6.7840614
Cell238,Group2,Batch1,2.0705054,9.4104595
Cell239,Group4,Batch1,3.3304403,-5.27594
Cell240,Group2,Batch1,4.3804283,9.920178
Cell241,Group2,Batch1,4.2790422,9.11366
Cell242,Group2,Batch1,2.4673643,9.883391
Cell243,Group3,Batch1,-9.387041,0.9051073
Cell244,Group2,Batch1,4.2890825,10.069937
Cell245,Group4,Batch1,3.489181,-8.442818
Cell246,Group3,Batch1,-9.834248,1.610886
Cell247,Group4,Batch1,2.5712423,-6.088935
Cell248,Group4,Batch1,4.419694,-5.8665776
Cell249,Group2,Batch1,2.044909,9.539314
Cell250,Group4,Batch1,2.1727087,-6.7543297
Cell251,Group4,Batch1,3.2815464,-8.185865
Cell252,Group2,Batch1,3.4434645,9.6460495
Cell253,Group4,Batch1,1.619012,-6.2567506
Cell254,Group2,Batch1,2.8594317,10.542272
Cell255,Group4,Batch1,3.611813,-7.313729
Cell256,Group1,Batch1,-0.8645448,-0.745987
Cell257,Group3,Batch1,-9.33135,0.61594176
Cell258,Group3,Batch1,-8.915317,0.81193876
Cell259,Group2,Batch1,3.4527411,8.95015
Cell260,Group2,Batch1,4.4659467,8.95072
Cell261,Group2,Batch1,3.9067087,9.256037
Cell262,Group4,Batch1,4.607188,-7.713287
Cell263,Group1,Batch1,-0.96637017,-1.2573667
Cell264,Group4,Batch1,3.9040072,-8.509297
Cell265,Group2,Batch1,3.608847,8.826053
Cell266,Group2,Batch1,2.4906454,9.616906
Cell267,Group3,Batch1,-8.545772,1.0525084
Cell268,Group4,Batch1,2.1367157,-6.146363
Cell269,Group2,Batch1,3.7178917,9.995782
Cell270,Group3,Batch1,-7.8150177,0.39323273
Cell271,Group4,Batch1,3.5634267,-8.729347
Cell272,Group4,Batch1,2.3279278,-5.8081713
Cell273,Group1,Batch1,-1.1387386,-1.2699835
Cell274,Group2,Batch1,4.281785,9.498295
Cell275,Group3,Batch1,-8.482637,1.5108997
Cell276,Group2,Batch1,3.8546503,9.12158
Cell277,Group3,Batch1,-8.872951,0.98414564
Cell278,Group4,Batch1,4.053029,-8.365788
Cell279,Group2,Batch1,3.470042,10.156875
Cell280,Group4,Batch1,2.6333942,-7.0195003
Cell281,Group3,Batch1,-9.074379,1.753332
Cell282,Group3,Batch1,-7.8696666,0.72904694
Cell283,Group3,Batch1,-10.079598,1.8159426
Cell284,Group4,Batch1,2.3813047,-7.194173
Cell285,Group3,Batch1,-9.336542,1.8888186
Cell286,Group3,Batch1,-9.444472,1.874783
Cell287,Group4,Batch1,2.7805216,-8.056082
Cell288,Group4,Batch1,2.9805338,-7.9981804
Cell289,Group2,Batch1,4.7291956,8.612602
Cell290,Group3,Batch1,-8.497539,1.3726877
Cell291,Group2,Batch1,3.682074,9.148143
Cell292,Group2,Batch1,3.120748,10.215102
Cell293,Group4,Batch1,3.9791656,-7.775138
Cell294,Group2,Batch1,4.696274,8.606011
Cell295,Group3,Batch1,-9.84897,1.3550216
Cell296,Group3,Batch1,-7.886443,1.8740901
Cell297,Group2,Batch1,3.1989512,10.128673
Cell298,Group2,Batch1,3.002722,10.297237
Cell299,Group4,Batch1,3.2578895,-7.722258
Cell300,Group4,Batch1,3.2184598,-5.9214873
Cell301,Group3,Batch1,-8.938355,0.37468404
Cell302,Group4,Batch1,2.7020512,-6.9712667
Cell303,Group4,Batch1,1.1949167,-7.360956
Cell304,Group4,Batch1,3.1819248,-6.172562
Cell305,Group3,Batch1,-8.969669,2.4388738
Cell306,Group3,Batch1,-8.335989,2.153297
Cell307,Group3,Batch1,-7.9806366,0.5036013
Cell308,Group4,Batch1,1.732113,-6.1475515
Cell309,Group4,Batch1,4.0438457,-5.6572843
Cell310,Group3,Batch1,-8.061304,2.454107
Cell311,Group4,Batch1,2.4383702,-6.726009
Cell312,Group2,Batch1,3.0377495,10.040665
Cell313,Group2,Batch1,3.3344688,9.773077
Cell314,Group3,Batch1,-8.956157,0.56426334
Cell315,Group3,Batch1,-8.653435,-0.06856953
Cell316,Group4,Batch1,2.271224,-6.9996815
Cell317,Group4,Batch1,3.1980784,-7.1283374
Cell318,Group3,Batch1,-9.100411,0.36966863
Cell319,Group4,Batch1,2.500388,-6.0685916
Cell320,Group2,Batch1,4.4199686,8.933435
Cell321,Group4,Batch1,2.2587276,-6.8906856
Cell322,Group4,Batch1,2.9999979,-6.024036
Cell323,Group3,Batch1,-9.517794,2.2028625
Cell324,Group2,Batch1,3.7140224,9.546543
Cell325,Group2,Batch1,4.0908113,8.752002
Cell326,Group3,Batch1,-9.10795,0.7251569
Cell327,Group3,Batch1,-9.569088,0.039089337
Cell328,Group2,Batch1,2.4398663,9.863545
Cell329,Group4,Batch1,3.4379604,-7.528372
Cell330,Group4,Batch1,2.1722336,-7.509464
Cell331,Group2,Batch1,4.356801,8.628092
Cell332,Group4,Batch1,2.3823478,-7.076622
Cell333,Group2,Batch1,1.6946621,9.425336
Cell334,Group2,Batch1,3.7353067,9.804175
Cell335,Group2,Batch1,3.0187392,9.047235
Cell336,Group1,Batch1,-1.2013522,-0.5975999
Cell337,Group4,Batch1,3.030605,-7.539282
Cell338,Group4,Batch1,1.8987412,-6.468827
Cell339,Group3,Batch1,-8.287773,1.6853206
Cell340,Group4,Batch1,2.0302367,-6.780222
Cell341,Group2,Batch1,4.1277757,9.79693
Cell342,Group1,Batch1,-1.1768546,-1.4164389
Cell343,Group2,Batch1,2.5014474,9.046911
Cell344,Group2,Batch1,3.5973663,9.777947
Cell345,Group4,Batch1,4.521888,-7.1203184
Cell346,Group4,Batch1,2.847013,-5.575971
Cell347,Group4,Batch1,2.315288,-6.214561
Cell348,Group4,Batch1,4.0320187,-8.035519
Cell349,Group4,Batch1,1.4756403,-7.2618275
Cell350,Group3,Batch1,-9.568768,0.3542689
Cell351,Group2,Batch1,4.219691,8.373286
Cell352,Group3,Batch1,-8.577723,1.6892815
Cell353,Group4,Batch1,2.8641267,-6.8696513
Cell354,Group4,Batch1,1.966852,-5.8648057
Cell355,Group4,Batch1,3.6634436,-6.731919
Cell356,Group2,Batch1,4.5381618,9.043517
Cell357,Group2,Batch1,4.0635357,8.954162
Cell358,Group2,Batch1,2.4991922,9.307628
Cell359,Group1,Batch1,-1.3647189,-0.64277834
Cell360,Group4,Batch1,1.2719171,-7.000978
Cell361,Group4,Batch1,1.7496009,-6.0134172
Cell362,Group4,Batch1,1.9230926,-6.2033873
Cell363,Group4,Batch1,2.2538245,-7.2417226
Cell364,Group3,Batch1,-9.868938,1.8453373
Cell365,Group4,Batch1,2.6687768,-6.5215487
Cell366,Group2,Batch1,1.7925911,9.775583
Cell367,Group4,Batch1,2.8903217,-5.477459
Cell368,Group4,Batch1,2.339648,-6.240445
Cell369,Group2,Batch1,4.0522695,9.780191
Cell370,Group2,Batch1,3.2844398,8.720309
Cell371,Group4,Batch1,2.5095437,-5.8184204
Cell372,Group4,Batch1,1.6274513,-6.323952
Cell373,Group1,Batch1,-1.5786881,-1.3123283
Cell374,Group4,Batch1,3.0298948,-6.9420347
Cell375,Group4,Batch1,3.3337646,-6.6158137
Cell376,Group2,Batch1,4.594336,9.119858
Cell377,Group2,Batch1,4.4127946,8.846304
Cell378,Group4,Batch1,2.888075,-8.144566
Cell379,Group3,Batch1,-9.173625,0.8231721
Cell380,Group2,Batch1,3.499365,10.035113
Cell381,Group4,Batch1,3.7291083,-7.3420577
Cell382,Group1,Batch1,-1.4399725,-1.0427029
Cell383,Group3,Batch1,-9.593806,0.68692386
Cell384,Group3,Batch1,-9.733075,0.7472698
Cell385,Group4,Batch1,1.9454409,-6.465775
Cell386,Group2,Batch1,3.4203756,10.042098
Cell387,Group2,Batch1,3.7740645,10.423109
Cell388,Group4,Batch1,2.3510196,-8.107155
Cell389,Group4,Batch1,2.3411393,-7.279238
Cell390,Group1,Batch1,-1.5102434,-1.4295597
Cell391,Group4,Batch1,3.9249768,-6.631797
Cell392,Group2,Batch1,3.6694925,8.841378
Cell393,Group2,Batch1,2.7969732,9.734284
Cell394,Group4,Batch1,3.463692,-6.7725306
Cell395,Group4,Batch1,2.5188384,-6.942082
Cell396,Group3,Batch1,-8.982813,0.25310603
Cell397,Group4,Batch1,2.0821016,-6.537966
Cell398,Group4,Batch1,1.292633,-7.3435454
Cell399,Group2,Batch1,2.420672,10.456042
Cell400,Group4,Batch1,2.1865392,-7.3476205
Cell401,Group3,Batch1,-8.385568,1.2476254
Cell402,Group3,Batch1,-9.227659,1.9252728
Cell403,Group2,Batch1,3.5692875,10.448254
Cell404,Group2,Batch1,3.1940012,9.189525
Cell405,Group3,Batch1,-8.103282,-0.1643829
Cell406,Group4,Batch1,2.934264,-5.7851257
Cell407,Group2,Batch1,1.6754184,9.666117
Cell408,Group2,Batch1,3.3455565,9.574656
Cell409,Group3,Batch1,-9.301687,0.8687214
Cell410,Group4,Batch1,3.2850244,-5.6600723
Cell411,Group2,Batch1,3.6744666,9.179029
Cell412,Group3,Batch1,-9.908941,1.49329
Cell413,Group3,Batch1,-9.597425,1.2369744
Cell414,Group2,Batch1,4.630139,9.15758
Cell415,Group3,Batch1,-8.316332,0.69015855
Cell416,Group2,Batch1,4.687436,8.648535
Cell417,Group4,Batch1,2.9752147,-5.1252675
Cell418,Group4,Batch1,2.819549,-5.5826583
Cell419,Group3,Batch1,-7.9690676,0.10535828
Cell420,Group4,Batch1,2.3929749,-6.439601
Cell421,Group3,Batch1,-8.214867,-0.018090203
Cell422,Group4,Batch1,1.2268817,-6.7639766
Cell423,Group3,Batch1,-7.5752134,0.6352485
Cell424,Group2,Batch1,4.3040395,9.583034
Cell425,Group4,Batch1,1.8872851,-7.767581
Cell426,Group2,Batch1,4.15985,9.90645
Cell427,Group2,Batch1,2.6544693,9.8582735
Cell428,Group3,Batch1,-8.1085205,2.3361378
Cell429,Group3,Batch1,-8.950534,0.62659454
Cell430,Group1,Batch1,-1.5876458,-0.810045
Cell431,Group3,Batch1,-7.9026527,0.14693631
Cell432,Group4,Batch1,2.0679693,-6.3472085
Cell433,Group4,Batch1,2.0700567,-6.212314
Cell434,Group4,Batch1,2.9263906,-6.9902453
Cell435,Group2,Batch1,4.4717894,9.469845
Cell436,Group3,Batch1,-9.097565,1.6375386
Cell437,Group4,Batch1,3.220457,-7.280331
Cell438,Group2,Batch1,4.0828934,9.038235
Cell439,Group1,Batch1,-0.92859703,-1.1214564
Cell440,Group3,Batch1,-8.054205,0.7493079
Cell441,Group3,Batch1,-7.985786,0.49347317
Cell442,Group3,Batch1,-9.810044,1.6986678
Cell443,Group4,Batch1,3.042037,-6.986625
Cell444,Group4,Batch1,2.7001026,-5.5483303
Cell445,Group4,Batch1,2.442249,-5.750997
Cell446,Group3,Batch1,-8.045217,1.2707102
Cell447,Group2,Batch1,3.9541864,8.244799
Cell448,Group4,Batch1,2.1471791,-8.097548
Cell449,Group4,Batch1,2.0184832,-7.370275
Cell450,Group3,Batch1,-9.785696,1.4661479
Cell451,Group4,Batch1,2.9220505,-6.506799
Cell452,Group3,Batch1,-7.325887,0.3779165
Cell453,Group2,Batch1,2.164975,10.037984
Cell454,Group2,Batch1,2.6931765,9.697675
Cell455,Group4,Batch1,3.4658272,-6.60864
Cell456,Group3,Batch1,-7.8302007,0.99221075
Cell457,Group1,Batch1,-0.97712934,-1.4590483
Cell458,Group4,Batch1,3.028595,-5.8528533
Cell459,Group4,Batch1,2.7913268,-6.564521
Cell460,Group4,Batch1,2.736596,-5.948531
Cell461,Group4,Batch1,1.4045986,-6.999653
Cell462,Group4,Batch1,2.3536582,-7.3554068
Cell463,Group4,Batch1,2.3825288,-7.041998
Cell464,Group1,Batch1,-0.894816,-1.1773492
Cell465,Group4,Batch1,1.5846964,-7.380742
Cell466,Group3,Batch1,-8.603391,2.4806104
Cell467,Group4,Batch1,2.1931965,-6.8526893
Cell468,Group4,Batch1,2.6036334,-5.3600526
Cell469,Group4,Batch1,1.738691,-6.9009366
Cell470,Group3,Batch1,-9.184011,0.19368508
Cell471,Group3,Batch1,-9.661665,2.3030171
Cell472,Group2,Batch1,4.2224526,9.514028
Cell473,Group3,Batch1,-9.183566,1.3282431
Cell474,Group3,Batch1,-7.5820403,0.18162493
Cell475,Group3,Batch1,-9.431412,1.9722482
Cell476,Group4,Batch1,2.6226747,-6.9588003
Cell477,Group4,Batch1,3.2190893,-6.8021474
Cell478,Group2,Batch1,4.211026,9.422906
Cell479,Group3,Batch1,-8.520988,2.5571785
Cell480,Group4,Batch1,3.076062,-5.4508233
Cell481,Group4,Batch1,4.186788,-8.490201
Cell482,Group2,Batch1,3.9503214,8.555912
Cell483,Group3,Batch1,-8.92353,0.2645283
Cell484,Group4,Batch1,2.7330203,-8.181321
Cell485,Group4,Batch1,3.220824,-8.80273
Cell486,Group3,Batch1,-9.29072,2.0312674
Cell487,Group3,Batch1,-8.614085,-0.030991657
Cell488,Group4,Batch1,4.155309,-6.8153887
Cell489,Group2,Batch1,4.1188226,9.207507
Cell490,Group3,Batch1,-9.502267,0.06323042
Cell491,Group2,Batch1,3.3410347,9.652121
Cell492,Group4,Batch1,2.814122,-5.606804
Cell493,Group3,Batch1,-8.980451,0.38293603
Cell494,Group1,Batch1,-1.4919443,-0.7591034
Cell495,Group3,Batch1,-7.999358,0.7150273
Cell496,Group4,Batch1,2.2344763,-7.408934
Cell497,Group2,Batch1,4.8112407,9.00696
Cell498,Group2,Batch1,3.1118956,8.988307
Cell499,Group4,Batch1,1.9444225,-7.985277
Cell500,Group2,Batch1,2.554967,10.335478
Cell501,Group2,Batch2,2.2151024,7.6741114
Cell502,Group4,Batch2,2.825203,-8.983466
Cell503,Group2,Batch2,2.326496,9.515462
Cell504,Group4,Batch2,3.6756735,-9.3649235
Cell505,Group4,Batch2,4.442068,-8.415031
Cell506,Group2,Batch2,2.7639875,8.183399
Cell507,Group4,Batch2,3.072771,-8.700105
Cell508,Group3,Batch2,-9.321691,0.8534751
Cell509,Group3,Batch2,-8.708217,0.9117682
Cell510,Group4,Batch2,1.5422158,-7.855195
Cell511,Group3,Batch2,-9.996338,1.0157683
Cell512,Group2,Batch2,1.5734203,9.79906
Cell513,Group4,Batch2,2.8380842,-9.274918
Cell514,Group4,Batch2,2.9157813,-9.515418
Cell515,Group2,Batch2,2.8740544,9.443441
Cell516,Group2,Batch2,3.1901712,8.986554
Cell517,Group4,Batch2,1.138738,-7.8520083
Cell518,Group2,Batch2,1.9867432,7.648182
Cell519,Group3,Batch2,-9.917219,1.4546432
Cell520,Group4,Batch2,1.5050988,-8.327544
Cell521,Group4,Batch2,3.5109396,-9.576355
Cell522,Group4,Batch2,1.3982217,-7.927651
Cell523,Group4,Batch2,4.582857,-8.261391
Cell524,Group2,Batch2,2.2509947,8.11405
Cell525,Group2,Batch2,2.226187,8.690902
Cell526,Group3,Batch2,-8.292773,2.9493787
Cell527,Group1,Batch2,-1.4088912,-1.8025614
Cell528,Group3,Batch2,-8.302391,2.3211508
Cell529,Group2,Batch2,2.496879,8.335574
Cell530,Group4,Batch2,1.8324932,-9.063799
Cell531,Group3,Batch2,-8.6646805,1.0729096
Cell532,Group4,Batch2,3.525609,-9.551091
Cell533,Group1,Batch2,-1.3830439,-2.1557374
Cell534,Group4,Batch2,2.205922,-8.689994
Cell535,Group4,Batch2,1.9635758,-8.397528
Cell536,Group1,Batch2,-0.60687864,-1.8048121
Cell537,Group2,Batch2,3.1311274,7.9701867
Cell538,Group3,Batch2,-7.9219165,1.9955251
Cell539,Group4,Batch2,2.163991,-9.231797
Cell540,Group4,Batch2,2.9975677,-9.347799
