CellID,Group,Batch,UMAP1,UMAP2
Cell218,Group2,Batch1,9.400715,-2.752843
Cell219,Group4,Batch1,-5.708555,0.48060197
Cell220,Group2,Batch1,9.53467,-1.8903477
Cell221,Group4,Batch1,-6.7342224,-0.6111966
Cell222,Group2,Batch1,9.176253,-3.1254995
Cell223,Group4,Batch1,-4.9363327,-0.47374484
Cell224,Group4,Batch1,-6.8459783,-0.47507927
Cell225,Group3,Batch1,-5.232057,-2.6510568
Cell226,Group4,Batch1,-2.9425428,0.3077676
Cell227,Group4,Batch1,-5.185488,0.015443291
Cell228,Group3,Batch1,-3.91369,-1.0277034
Cell229,Group2,Batch1,10.58108,-3.4130843
Cell230,Group4,Batch1,-5.481082,1.3160442
Cell231,Group4,Batch1,-6.517448,0.46904072
Cell232,Group4,Batch1,-6.1322556,1.4812305
Cell233,Group4,Batch1,-4.032062,-0.3306509
Cell234,Group4,Batch1,-7.1706877,1.1586927
Cell235,Group3,Batch1,-4.494512,-0.6825902
Cell236,Group4,Batch1,-4.464065,0.83812946
Cell237,Group4,Batch1,-6.5207753,-0.45914108
Cell238,Group2,Batch1,9.539992,-1.7150711
Cell239,Group4,Batch1,-4.8643336,2.0693765
Cell240,Group2,Batch1,9.702448,-0.40776703
Cell241,Group2,Batch1,11.644297,-1.4377731
Cell242,Group2,Batch1,9.086852,-2.2025614
Cell243,Group3,Batch1,-5.6986794,-1.0913163
Cell244,Group2,Batch1,10.147173,-0.56688917
Cell245,Group4,Batch1,-6.0387526,-0.55399865
Cell246,Group3,Batch1,-6.4428525,-1.5213699
Cell247,Group4,Batch1,-5.062795,1.4492854
Cell248,Group4,Batch1,-5.4252124,-0.43396154
Cell249,Group2,Batch1,8.68636,-0.9318922
Cell250,Group4,Batch1,-3.2221036,0.73163885
Cell251,Group4,Batch1,-6.2488914,-0.7092702
Cell252,Group2,Batch1,11.815751,-2.1682456
Cell253,Group4,Batch1,-5.74528,2.0791698
Cell254,Group2,Batch1,11.724607,-2.0423553
Cell255,Group4,Batch1,-6.9375167,0.7770177
Cell256,Group1,Batch1,6.0456324,5.3101473
Cell257,Group3,Batch1,-4.975293,-2.3938549
Cell258,Group3,Batch1,-3.0563238,-2.7329957
Cell259,Group2,Batch1,9.414817,-1.5156984
Cell260,Group2,Batch1,11.163893,-1.4809018
Cell261,Group2,Batch1,9.839754,-1.1586694
Cell262,Group4,Batch1,-5.117011,0.5895776
Cell263,Group1,Batch1,7.0300717,4.734741
Cell264,Group4,Batch1,-5.1715045,-3.2887588
Cell265,Group2,Batch1,9.829747,-0.8801077
Cell266,Group2,Batch1,11.034328,-2.4609265
Cell267,Group3,Batch1,-3.8303254,-1.533176
Cell268,Group4,Batch1,-5.2658095,-1.4322392
Cell269,Group2,Batch1,9.588645,-1.154417
Cell270,Group3,Batch1,-3.7677114,-2.920448
Cell271,Group4,Batch1,-6.8040066,-0.84282804
Cell272,Group4,Batch1,-3.308539,0.33079296
Cell273,Group1,Batch1,6.12962,5.080818
Cell274,Group2,Batch1,10.764544,-0.9751319
Cell275,Group3,Batch1,-4.65941,-1.8123105
Cell276,Group2,Batch1,11.582961,-2.1187084
Cell277,Group3,Batch1,-5.117082,-2.9242644
Cell278,Group4,Batch1,-7.1142864,-0.74773675
Cell279,Group2,Batch1,11.208447,-1.4015616
Cell280,Group4,Batch1,-5.7606497,1.0964593
Cell281,Group3,Batch1,-4.7052975,-1.9645756
Cell282,Group3,Batch1,-4.786947,-1.0626596
Cell283,Group3,Batch1,-4.2420163,-1.5464265
Cell284,Group4,Batch1,-4.6462016,0.64424706
Cell285,Group3,Batch1,-4.8293734,-3.755237
Cell286,Group3,Batch1,-4.2125664,-2.7324588
Cell287,Group4,Batch1,-7.2562194,0.5402745
Cell288,Group4,Batch1,-7.227255,-0.70759434
Cell289,Group2,Batch1,10.180762,-0.08770839
Cell290,Group3,Batch1,-2.7068195,-0.18898258
Cell291,Group2,Batch1,8.953084,-0.60404015
Cell292,Group2,Batch1,10.021214,-2.4509513
Cell293,Group4,Batch1,-3.5663946,-0.6126412
Cell294,Group2,Batch1,9.758564,-1.0709339
Cell295,Group3,Batch1,-6.019165,-2.9301777
Cell296,Group3,Batch1,-3.5855844,-2.5586722
Cell297,Group2,Batch1,10.245791,-2.7605371
Cell298,Group2,Batch1,9.7510395,-1.922274
Cell299,Group4,Batch1,-6.123306,0.49195814
Cell300,Group4,Batch1,-4.869396,2.1195197
Cell301,Group3,Batch1,-4.060463,-3.5253236
Cell302,Group4,Batch1,-5.2548356,0.26316687
Cell303,Group4,Batch1,-5.3794527,2.0832145
Cell304,Group4,Batch1,-5.1155457,2.4085252
Cell305,Group3,Batch1,-3.7329931,-2.9989448
Cell306,Group3,Batch1,-4.360218,-2.8016794
Cell307,Group3,Batch1,-3.9231853,-1.7329493
Cell308,Group4,Batch1,-4.652617,1.9606794
Cell309,Group4,Batch1,-4.4089622,1.5626543
Cell310,Group3,Batch1,-4.242399,-2.896541
Cell311,Group4,Batch1,-4.8766894,0.9512971
Cell312,Group2,Batch1,10.177294,-1.9842591
Cell313,Group2,Batch1,9.700802,-0.57342964
Cell314,Group3,Batch1,-4.1490865,-2.7569134
Cell315,Group3,Batch1,-4.102232,-1.9432826
Cell316,Group4,Batch1,-4.1127577,2.203146
Cell317,Group4,Batch1,-6.5675607,0.7026722
Cell318,Group3,Batch1,-4.135124,-2.9855413
Cell319,Group4,Batch1,-3.3615203,0.083353445
Cell320,Group2,Batch1,10.524911,-2.5652807
Cell321,Group4,Batch1,-4.669037,1.4533118
Cell322,Group4,Batch1,-4.5330625,1.1390015
Cell323,Group3,Batch1,-3.3677542,-1.1749609
Cell324,Group2,Batch1,10.752996,0.010394493
Cell325,Group2,Batch1,11.235043,-2.3299384
Cell326,Group3,Batch1,-3.4542472,-2.3726938
Cell327,Group3,Batch1,-3.3924198,-0.9891638
Cell328,Group2,Batch1,9.613193,-2.741913
Cell329,Group4,Batch1,-6.479585,0.9972965
Cell330,Group4,Batch1,-5.2774305,1.4562404
Cell331,Group2,Batch1,11.245858,-0.9828187
Cell332,Group4,Batch1,-3.528841,0.5441753
Cell333,Group2,Batch1,9.120158,-2.629473
Cell334,Group2,Batch1,10.597555,-0.59560215
Cell335,Group2,Batch1,9.561583,-3.285386
Cell336,Group1,Batch1,6.3210845,4.812063
Cell337,Group4,Batch1,-5.7384953,-0.11789495
Cell338,Group4,Batch1,-4.7155023,0.41277853
Cell339,Group3,Batch1,-4.433734,-2.372317
Cell340,Group4,Batch1,-4.969216,-0.19374001
Cell341,Group2,Batch1,9.199679,-0.8480432
Cell342,Group1,Batch1,7.1339726,4.7499022
Cell343,Group2,Batch1,11.546039,-1.8207501
Cell344,Group2,Batch1,12.007933,-1.8513143
Cell345,Group4,Batch1,-6.09684,-1.799188
Cell346,Group4,Batch1,-3.9624062,0.25857913
Cell347,Group4,Batch1,-3.648536,0.20312645
Cell348,Group4,Batch1,-5.0346794,-0.8115602
Cell349,Group4,Batch1,-4.1158757,-0.45170376
Cell350,Group3,Batch1,-4.154811,-2.0814264
Cell351,Group2,Batch1,9.17057,-1.3719364
Cell352,Group3,Batch1,-3.9566267,-2.4139555
Cell353,Group4,Batch1,-5.759681,-0.17960832
Cell354,Group4,Batch1,-5.875405,1.3708489
Cell355,Group4,Batch1,-5.005123,-0.6043549
Cell356,Group2,Batch1,11.228326,-0.6580637
Cell357,Group2,Batch1,9.987667,-3.1220078
Cell358,Group2,Batch1,10.866138,-3.365982
Cell359,Group1,Batch1,6.3792586,5.34657
Cell360,Group4,Batch1,-4.3820424,1.614189
Cell361,Group4,Batch1,-4.052158,0.9974858
Cell362,Group4,Batch1,-3.203811,0.63245964
Cell363,Group4,Batch1,-5.6031084,1.2784392
Cell364,Group3,Batch1,-3.9041407,-2.4336014
Cell365,Group4,Batch1,-3.2901404,1.6819441
Cell366,Group2,Batch1,9.383015,-2.7832904
Cell367,Group4,Batch1,-4.8801656,0.2488711
Cell368,Group4,Batch1,-4.216584,1.109793
Cell369,Group2,Batch1,9.031198,-1.7453811
Cell370,Group2,Batch1,9.1205435,-1.8213954
Cell371,Group4,Batch1,-3.82535,0.75253147
Cell372,Group4,Batch1,-5.0778394,0.5144286
Cell373,Group1,Batch1,6.685383,4.6255035
Cell374,Group4,Batch1,-6.9846506,-0.35980308
Cell375,Group4,Batch1,-6.816624,0.1512994
Cell376,Group2,Batch1,9.337546,-1.942592
Cell377,Group2,Batch1,10.249525,-2.6481762
Cell378,Group4,Batch1,-6.839281,-0.87967414
Cell379,Group3,Batch1,-5.0415783,-1.818238
Cell380,Group2,Batch1,10.42441,-1.8890415
Cell381,Group4,Batch1,-6.9800415,-0.364468
Cell382,Group1,Batch1,6.921538,5.540977
Cell383,Group3,Batch1,-4.995529,-1.1974849
Cell384,Group3,Batch1,-5.896491,-2.4278526
Cell385,Group4,Batch1,-5.6877437,2.2187192
Cell386,Group2,Batch1,9.577291,-2.0711353
Cell387,Group2,Batch1,9.08834,-0.7369103
Cell388,Group4,Batch1,-6.604749,0.52264404
Cell389,Group4,Batch1,-4.131037,-1.3869287
Cell390,Group1,Batch1,6.240989,5.6857495
Cell391,Group4,Batch1,-6.3889165,-1.9632304
Cell392,Group2,Batch1,10.323413,-1.945809
Cell393,Group2,Batch1,10.590201,-3.3953676
Cell394,Group4,Batch1,-5.829253,1.7467635
Cell395,Group4,Batch1,-3.712502,0.83023673
Cell396,Group3,Batch1,-5.2430735,-2.063415
Cell397,Group4,Batch1,-5.0539174,2.4601562
Cell398,Group4,Batch1,-4.1374545,0.6785308
Cell399,Group2,Batch1,10.554733,-2.8013518
Cell400,Group4,Batch1,-3.4968176,1.5229223
Cell401,Group3,Batch1,-3.400802,-1.8177176
Cell402,Group3,Batch1,-6.0177026,-2.6270835
Cell403,Group2,Batch1,11.1119795,-2.485746
Cell404,Group2,Batch1,10.266491,-2.552923
Cell405,Group3,Batch1,-4.5580435,-1.9175452
Cell406,Group4,Batch1,-5.708656,-1.3558257
Cell407,Group2,Batch1,11.392002,-2.378984
Cell408,Group2,Batch1,10.322708,-1.2117347
Cell409,Group3,Batch1,-5.2944455,-2.9280896
Cell410,Group4,Batch1,-3.3571749,1.3125937
Cell411,Group2,Batch1,10.804451,-0.985134
Cell412,Group3,Batch1,-4.41501,-3.4984133
Cell413,Group3,Batch1,-5.4481764,-2.3098907
Cell414,Group2,Batch1,10.707499,-2.1238468
Cell415,Group3,Batch1,-3.0374463,-2.575608
Cell416,Group2,Batch1,10.0798,-1.0223542
Cell417,Group4,Batch1,-4.688044,2.3883867
Cell418,Group4,Batch1,-4.5282097,2.4196918
Cell419,Group3,Batch1,-4.5852103,-1.2689152
Cell420,Group4,Batch1,-6.464449,0.414946
Cell421,Group3,Batch1,-3.3948145,-0.5045033
Cell422,Group4,Batch1,-4.829198,0.24556921
Cell423,Group3,Batch1,-3.1454353,1.1403699
Cell424,Group2,Batch1,9.20472,-0.9850326
Cell425,Group4,Batch1,-5.9425163,1.2665738
Cell426,Group2,Batch1,10.153591,-1.2162546
Cell427,Group2,Batch1,11.678042,-2.7315044
Cell428,Group3,Batch1,-5.0428205,-3.225851
Cell429,Group3,Batch1,-3.3451707,-1.0145633
Cell430,Group1,Batch1,6.471712,4.4111547
Cell431,Group3,Batch1,-2.9257696,-1.3005533
Cell432,Group4,Batch1,-5.04238,2.298468
Cell433,Group4,Batch1,-6.594332,1.2440902
Cell434,Group4,Batch1,-5.2793074,2.2176237
Cell435,Group2,Batch1,11.528987,-0.7640637
Cell436,Group3,Batch1,-4.487543,-2.0552952
Cell437,Group4,Batch1,-7.1419415,0.8802448
Cell438,Group2,Batch1,9.617736,-3.1622424
Cell439,Group1,Batch1,6.185027,5.0824957
Cell440,Group3,Batch1,-4.901067,-3.0214856
Cell441,Group3,Batch1,-3.7168117,-0.6238702
Cell442,Group3,Batch1,-5.978767,-1.1530858
Cell443,Group4,Batch1,-4.6289854,-0.48339212
Cell444,Group4,Batch1,-4.3034596,2.467799
Cell445,Group4,Batch1,-5.256082,-0.6617606
Cell446,Group3,Batch1,-6.4297194,-1.2184066
Cell447,Group2,Batch1,11.172026,-1.2628002
Cell448,Group4,Batch1,-4.125033,1.5673994
Cell449,Group4,Batch1,-4.640748,-0.4926874
Cell450,Group3,Batch1,-5.154787,-2.6788635
Cell451,Group4,Batch1,-3.6644726,-0.04270806
Cell452,Group3,Batch1,-2.6853766,-1.8795959
Cell453,Group2,Batch1,10.664555,-2.2787757
Cell454,Group2,Batch1,11.920136,-1.7946371
Cell455,Group4,Batch1,-6.2373776,-2.5136242
Cell456,Group3,Batch1,-4.0523925,-0.8493124
Cell457,Group1,Batch1,6.878169,4.6214113
Cell458,Group4,Batch1,-2.8875527,0.19939554
Cell459,Group4,Batch1,-6.886006,-1.330587
Cell460,Group4,Batch1,-6.352704,-0.30260527
Cell461,Group4,Batch1,-4.5067754,2.5020294
Cell462,Group4,Batch1,-5.7919354,1.5589321
Cell463,Group4,Batch1,-4.6196356,1.6798027
Cell464,Group1,Batch1,5.9946237,4.7312818
Cell465,Group4,Batch1,-5.174706,1.0851034
Cell466,Group3,Batch1,-5.298202,-0.09789716
Cell467,Group4,Batch1,-3.4823449,0.92137027
Cell468,Group4,Batch1,-5.4259863,-0.07212022
Cell469,Group4,Batch1,-4.9896173,0.7276319
Cell470,Group3,Batch1,-5.3199778,-1.570295
Cell471,Group3,Batch1,-4.8435545,-3.4819412
Cell472,Group2,Batch1,10.891669,-1.6212727
Cell473,Group3,Batch1,-5.401025,-2.5881202
Cell474,Group3,Batch1,-4.3414474,-1.6967483
Cell475,Group3,Batch1,-5.4025526,-2.188829
Cell476,Group4,Batch1,-5.836005,1.9657192
Cell477,Group4,Batch1,-6.8818626,-0.63885564
Cell478,Group2,Batch1,9.512532,-1.7912266
Cell479,Group3,Batch1,-3.822705,-2.067318
Cell480,Group4,Batch1,-4.7439804,-0.8585566
Cell481,Group4,Batch1,-6.8548374,-0.18031535
Cell482,Group2,Batch1,10.370957,-0.68353647
Cell483,Group3,Batch1,-3.8580225,-3.3914006
Cell484,Group4,Batch1,-5.912474,1.3394856
Cell485,Group4,Batch1,-5.260855,0.44477528
Cell486,Group3,Batch1,-5.6474047,-0.9402812
Cell487,Group3,Batch1,-3.9851294,-1.0286627
Cell488,Group4,Batch1,-6.3486176,0.039666492
Cell489,Group2,Batch1,11.083249,-2.0653317
Cell490,Group3,Batch1,-4.8953457,-2.3726892
Cell491,Group2,Batch1,9.4866905,-1.7745997
Cell492,Group4,Batch1,-4.88409,1.8107773
Cell493,Group3,Batch1,-4.411567,-3.5246282
Cell494,Group1,Batch1,6.2020965,4.9382443
Cell495,Group3,Batch1,-3.456468,-1.346493
Cell496,Group4,Batch1,-5.8452497,-0.0560511
Cell497,Group2,Batch1,9.97171,-2.3023987
Cell498,Group2,Batch1,11.709266,-1.0275465
Cell499,Group4,Batch1,-3.4893441,0.43355966
Cell500,Group2,Batch1,8.956119,-2.1138804
Cell501,Group2,Batch2,11.289569,-0.7584423
Cell502,Group4,Batch2,-5.0891485,0.45857757
Cell503,Group2,Batch2,10.322869,-1.0691048
Cell504,Group4,Batch2,-6.0488214,0.7223394
Cell505,Group4,Batch2,-4.7472906,-0.18139522
Cell506,Group2,Batch2,9.839603,-0.90791225
Cell507,Group4,Batch2,-5.9000893,0.85499924
Cell508,Group3,Batch2,-5.942864,-1.8442585
Cell509,Group3,Batch2,-5.762943,-2.5437586
Cell510,Group4,Batch2,-4.651044,2.0265713
Cell511,Group3,Batch2,-5.2382097,-1.6254567
Cell512,Group2,Batch2,10.162038,-2.5780334
Cell513,Group4,Batch2,-6.984368,0.05862852
Cell514,Group4,Batch2,-3.2665794,0.95093405
Cell515,Group2,Batch2,11.885042,-2.0515933
Cell516,Group2,Batch2,9.381986,-2.3275614
Cell517,Group4,Batch2,-6.119149,-0.6118397
Cell518,Group2,Batch2,11.252943,-1.5481534
Cell519,Group3,Batch2,-4.9395194,-3.4736075
Cell520,Group4,Batch2,-3.2570844,0.4026089
Cell521,Group4,Batch2,-4.2781444,1.1320889
Cell522,Group4,Batch2,-4.4857035,2.0918615
Cell523,Group4,Batch2,-6.1005983,1.7761308
Cell524,Group2,Batch2,9.71994,-1.0583794
