CellID,Group,Batch,UMAP1,UMAP2
Cell303,Group4,Batch1,5.794027,-1.8277829
Cell304,Group4,Batch1,5.847902,-3.8495698
Cell305,Group3,Batch1,-0.2479551,8.864489
Cell306,Group3,Batch1,0.95906734,9.721566
Cell307,Group3,Batch1,0.5209129,9.688649
Cell308,Group4,Batch1,6.473976,-3.4668162
Cell309,Group4,Batch1,7.0367966,-3.6596913
Cell310,Group3,Batch1,1.5723318,9.47167
Cell311,Group4,Batch1,6.2147217,-5.2807875
Cell312,Group2,Batch1,-5.594324,-3.09624
Cell313,Group2,Batch1,-6.1205673,-2.4240317
Cell314,Group3,Batch1,0.8852997,9.937237
Cell315,Group3,Batch1,1.1222328,9.427095
Cell316,Group4,Batch1,6.8278265,-1.9003931
Cell317,Group4,Batch1,5.238493,-2.0868626
Cell318,Group3,Batch1,0.03980612,8.836862
Cell319,Group4,Batch1,6.5155225,-3.7495487
Cell320,Group2,Batch1,-4.952588,-3.5196807
Cell321,Group4,Batch1,5.698709,-4.973322
Cell322,Group4,Batch1,5.897228,-3.3102648
Cell323,Group3,Batch1,2.4135733,8.308263
Cell324,Group2,Batch1,-6.4490542,-2.9142172
Cell325,Group2,Batch1,-5.9808702,-3.6311278
Cell326,Group3,Batch1,1.5009195,8.755695
Cell327,Group3,Batch1,2.6516895,8.906098
Cell328,Group2,Batch1,-5.982366,-3.6851735
Cell329,Group4,Batch1,7.173107,-4.3886642
Cell330,Group4,Batch1,6.2999578,-3.9826996
Cell331,Group2,Batch1,-6.715519,-2.7141638
Cell332,Group4,Batch1,4.5133467,-2.3004625
Cell333,Group2,Batch1,-5.1348433,-3.435555
Cell334,Group2,Batch1,-5.8104486,-2.0010676
Cell335,Group2,Batch1,-7.3568463,-3.5929646
Cell336,Group1,Batch1,7.87903,5.183067
Cell337,Group4,Batch1,4.5435276,-4.521606
Cell338,Group4,Batch1,5.084123,-4.1203423
Cell339,Group3,Batch1,0.9905906,10.900851
Cell340,Group4,Batch1,5.284304,-1.7866745
Cell341,Group2,Batch1,-6.5225434,-1.7044846
Cell342,Group1,Batch1,7.471538,4.733184
Cell343,Group2,Batch1,-6.911511,-3.2957423
Cell344,Group2,Batch1,-7.7655964,-2.4768913
Cell345,Group4,Batch1,5.968374,-2.7162492
Cell346,Group4,Batch1,7.3304873,-2.4869337
Cell347,Group4,Batch1,5.574701,-2.539165
Cell348,Group4,Batch1,5.334426,-5.051306
Cell349,Group4,Batch1,6.54925,-3.400043
Cell350,Group3,Batch1,2.0791662,9.17404
Cell351,Group2,Batch1,-7.458918,-2.0400977
Cell352,Group3,Batch1,2.1620965,8.104983
Cell353,Group4,Batch1,7.65133,-3.0506685
Cell354,Group4,Batch1,7.2142324,-3.4058394
Cell355,Group4,Batch1,6.104527,-4.669677
Cell356,Group2,Batch1,-6.828153,-2.7881668
Cell357,Group2,Batch1,-5.6463842,-1.8409555
Cell358,Group2,Batch1,-8.142585,-2.7525043
Cell359,Group1,Batch1,7.7534513,4.502289
Cell360,Group4,Batch1,4.4469924,-2.8396144
Cell361,Group4,Batch1,7.3536777,-3.3283744
Cell362,Group4,Batch1,7.067069,-4.6787467
Cell363,Group4,Batch1,6.3082914,-3.4850063
Cell364,Group3,Batch1,2.509331,9.855283
Cell365,Group4,Batch1,6.7353024,-3.2416086
Cell366,Group2,Batch1,-7.4658017,-3.6038294
Cell367,Group4,Batch1,5.933665,-1.8591356
Cell368,Group4,Batch1,6.4049134,-4.1101694
Cell369,Group2,Batch1,-5.800863,-2.6234486
Cell370,Group2,Batch1,-7.5529537,-1.5954497
Cell371,Group4,Batch1,5.7451563,-4.3481736
Cell372,Group4,Batch1,5.186159,-4.880173
Cell373,Group1,Batch1,8.026873,4.808905
Cell374,Group4,Batch1,6.064276,-2.8922548
Cell375,Group4,Batch1,5.450733,-4.6586924
Cell376,Group2,Batch1,-6.706904,-3.5843003
Cell377,Group2,Batch1,-6.49939,-3.7551193
Cell378,Group4,Batch1,7.3737926,-2.4013398
Cell379,Group3,Batch1,0.068826176,9.27811
Cell380,Group2,Batch1,-7.4194593,-1.8421729
Cell381,Group4,Batch1,5.551205,-2.4663196
Cell382,Group1,Batch1,8.414049,5.1292143
Cell383,Group3,Batch1,2.5474727,9.35209
Cell384,Group3,Batch1,2.4441,9.684038
Cell385,Group4,Batch1,7.129886,-3.7339842
Cell386,Group2,Batch1,-6.0567484,-1.4961487
Cell387,Group2,Batch1,-7.4711003,-3.9922235
Cell388,Group4,Batch1,5.5503645,-2.3990536
Cell389,Group4,Batch1,4.890369,-2.7220926
Cell390,Group1,Batch1,7.487003,4.4505033
Cell391,Group4,Batch1,5.3440714,-3.791469
Cell392,Group2,Batch1,-7.743845,-3.06015
Cell393,Group2,Batch1,-7.9301443,-2.8300886
Cell394,Group4,Batch1,4.4621162,-3.9728127
Cell395,Group4,Batch1,5.362184,-2.0592163
Cell396,Group3,Batch1,2.7358809,8.830257
Cell397,Group4,Batch1,6.328248,-1.641539
Cell398,Group4,Batch1,6.2847157,-4.1320543
Cell399,Group2,Batch1,-5.3088436,-2.8930361
Cell400,Group4,Batch1,5.4569325,-2.148111
Cell401,Group3,Batch1,1.8247578,9.055755
Cell402,Group3,Batch1,2.344007,9.922588
Cell403,Group2,Batch1,-6.5742216,-2.794931
Cell404,Group2,Batch1,-5.8703175,-1.2817508
Cell405,Group3,Batch1,1.3254867,10.212072
Cell406,Group4,Batch1,6.3248706,-3.881738
Cell407,Group2,Batch1,-6.7003098,-2.3131788
Cell408,Group2,Batch1,-6.656988,-2.702412
Cell409,Group3,Batch1,2.4378185,8.574831
Cell410,Group4,Batch1,4.7654357,-4.8658514
Cell411,Group2,Batch1,-6.746836,-1.3431993
Cell412,Group3,Batch1,0.13962843,10.039725
Cell413,Group3,Batch1,1.6284474,8.228763
Cell414,Group2,Batch1,-7.65306,-3.6967628
Cell415,Group3,Batch1,1.9663454,8.9276705
Cell416,Group2,Batch1,-6.8395,-3.5977297
Cell417,Group4,Batch1,7.4696336,-3.551224
Cell418,Group4,Batch1,7.417113,-3.9835303
Cell419,Group3,Batch1,0.39067334,10.371442
Cell420,Group4,Batch1,5.398178,-4.7435856
Cell421,Group3,Batch1,0.003972043,8.484668
Cell422,Group4,Batch1,7.364355,-4.407842
Cell423,Group3,Batch1,2.503561,8.782071
Cell424,Group2,Batch1,-6.899482,-3.2509494
Cell425,Group4,Batch1,6.799712,-2.7812028
Cell426,Group2,Batch1,-6.422687,-1.7667512
Cell427,Group2,Batch1,-5.4321413,-1.9362726
Cell428,Group3,Batch1,1.0511901,10.14226
Cell429,Group3,Batch1,0.11506679,9.371024
Cell430,Group1,Batch1,7.6061134,4.191018
Cell431,Group3,Batch1,0.5676134,9.532642
Cell432,Group4,Batch1,6.814232,-2.8529499
Cell433,Group4,Batch1,6.6387997,-4.0422516
Cell434,Group4,Batch1,6.31723,-2.5609329
Cell435,Group2,Batch1,-5.864722,-3.1128688
Cell436,Group3,Batch1,0.69061077,8.509565
Cell437,Group4,Batch1,6.4421034,-2.4003687
Cell438,Group2,Batch1,-5.5173955,-4.0723143
Cell439,Group1,Batch1,8.631992,4.196435
Cell440,Group3,Batch1,0.4597001,10.052321
Cell441,Group3,Batch1,0.7753541,9.912249
Cell442,Group3,Batch1,1.606389,10.4256
Cell443,Group4,Batch1,7.732327,-3.769752
Cell444,Group4,Batch1,5.615814,-3.990551
Cell445,Group4,Batch1,5.709812,-4.4627247
Cell446,Group3,Batch1,1.1258411,9.682099
Cell447,Group2,Batch1,-6.563261,-4.459993
Cell448,Group4,Batch1,7.114293,-1.8902836
Cell449,Group4,Batch1,7.141493,-3.7710478
Cell450,Group3,Batch1,0.70463455,9.347418
Cell451,Group4,Batch1,7.3919816,-2.3485966
Cell452,Group3,Batch1,1.2541755,9.59487
Cell453,Group2,Batch1,-8.144993,-2.2438107
Cell454,Group2,Batch1,-6.182297,-2.174334
Cell455,Group4,Batch1,4.5515294,-2.3958163
Cell456,Group3,Batch1,0.6970287,10.593199
Cell457,Group1,Batch1,8.168267,4.848597
Cell458,Group4,Batch1,6.988879,-2.5078096
Cell459,Group4,Batch1,6.9749146,-2.8248756
Cell460,Group4,Batch1,7.181812,-2.6768801
Cell461,Group4,Batch1,5.7264295,-3.780319
Cell462,Group4,Batch1,5.2427897,-3.6359553
Cell463,Group4,Batch1,7.0633245,-2.8191304
Cell464,Group1,Batch1,8.003844,5.299572
Cell465,Group4,Batch1,5.276168,-3.0748367
Cell466,Group3,Batch1,1.343051,9.728308
Cell467,Group4,Batch1,7.604928,-4.2409315
Cell468,Group4,Batch1,4.4625535,-3.934982
Cell469,Group4,Batch1,7.4481025,-3.448729
Cell470,Group3,Batch1,2.1482468,8.72901
Cell471,Group3,Batch1,1.8993802,8.443976
Cell472,Group2,Batch1,-7.2996817,-2.1716466
Cell473,Group3,Batch1,0.7864014,9.821334
Cell474,Group3,Batch1,1.7828572,9.107826
Cell475,Group3,Batch1,0.9970621,9.476578
Cell476,Group4,Batch1,7.072815,-3.837611
Cell477,Group4,Batch1,6.641524,-2.4425328
Cell478,Group2,Batch1,-6.2873816,-1.4422336
Cell479,Group3,Batch1,1.9459321,8.399972
Cell480,Group4,Batch1,7.451548,-2.7988396
Cell481,Group4,Batch1,4.4715214,-3.8951466
Cell482,Group2,Batch1,-7.1008444,-3.009381
Cell483,Group3,Batch1,0.26524195,9.543247
Cell484,Group4,Batch1,6.692389,-4.3147764
Cell485,Group4,Batch1,4.9872894,-3.3546805
Cell486,Group3,Batch1,1.3122736,10.725937
Cell487,Group3,Batch1,1.2543154,8.761168
Cell488,Group4,Batch1,5.865733,-5.069927
Cell489,Group2,Batch1,-5.4265456,-3.1325693
Cell490,Group3,Batch1,2.2600894,9.594748
Cell491,Group2,Batch1,-5.556082,-2.9164224
Cell492,Group4,Batch1,6.6584067,-3.2940524
Cell493,Group3,Batch1,0.60563344,10.5595255
Cell494,Group1,Batch1,7.6063166,4.358804
Cell495,Group3,Batch1,1.0886655,8.311685
Cell496,Group4,Batch1,5.398503,-4.0182457
Cell497,Group2,Batch1,-7.3085756,-2.5406215
Cell498,Group2,Batch1,-7.280526,-2.725282
Cell499,Group4,Batch1,6.602791,-2.0666468
Cell500,Group2,Batch1,-5.5502787,-4.0925646
Cell501,Group2,Batch2,-7.7433295,-2.3206563
Cell502,Group4,Batch2,5.6192575,-3.3797178
Cell503,Group2,Batch2,-5.1055813,-2.711597
Cell504,Group4,Batch2,6.3684607,-4.568476
Cell505,Group4,Batch2,6.1049047,-3.450202
Cell506,Group2,Batch2,-7.134913,-3.8647544
Cell507,Group4,Batch2,4.4129596,-4.105762
Cell508,Group3,Batch2,2.374606,10.202498
Cell509,Group3,Batch2,0.045651678,8.320296
Cell510,Group4,Batch2,5.3933935,-5.3822327
Cell511,Group3,Batch2,0.6586141,9.209192
Cell512,Group2,Batch2,-4.904697,-3.1647773
Cell513,Group4,Batch2,4.5232453,-2.095078
Cell514,Group4,Batch2,6.041978,-1.7025558
Cell515,Group2,Batch2,-6.8043323,-2.8217041
Cell516,Group2,Batch2,-5.4675097,-3.934929
Cell517,Group4,Batch2,5.725278,-2.4147425
Cell518,Group2,Batch2,-6.38739,-1.8077087
Cell519,Group3,Batch2,-0.23612277,9.8664255
Cell520,Group4,Batch2,7.7387047,-3.5939205
Cell521,Group4,Batch2,7.0258307,-4.963476
Cell522,Group4,Batch2,4.305978,-3.5115752
Cell523,Group4,Batch2,5.5333896,-3.8859215
Cell524,Group2,Batch2,-6.021252,-1.9626716
Cell525,Group2,Batch2,-6.196179,-2.6248715
Cell526,Group3,Batch2,0.5355253,10.505847
Cell527,Group1,Batch2,8.342091,4.7368064
Cell528,Group3,Batch2,0.16965695,9.911532
Cell529,Group2,Batch2,-6.0649757,-1.9872897
Cell530,Group4,Batch2,5.316479,-3.529676
Cell531,Group3,Batch2,1.3225243,7.8984966
Cell532,Group4,Batch2,4.3601727,-2.9392133
